"pglfs","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","2001","indirekter Migrationshintergrund","maennlich","48","0.123155253168373","0.0901149430019804","0.156195563334766"
"NE: derzeit in Ausbildung","2001","indirekter Migrationshintergrund","weiblich","65","0.161005023376046","0.124851366573701","0.19715868017839"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","kein Migrationshintergrund","weiblich","344","0.0296402767589514","0.0262445908226059","0.0330359626952969"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","direkter Migrationshintergrund","weiblich","74","0.0487176673781982","0.0378305956766745","0.0596047390797219"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","2001","kein Migrationshintergrund","maennlich","433","0.0452643173300415","0.0409107988489054","0.0496178358111777"
"NE: arbeitslos registriert","2001","kein Migrationshintergrund","weiblich","423","0.0369686285188201","0.0331906725260488","0.0407465845115913"
"NE: arbeitslos registriert","2001","direkter Migrationshintergrund","maennlich","133","0.0995482786477881","0.0841006429405379","0.114995914355038"
"NE: arbeitslos registriert","2001","direkter Migrationshintergrund","weiblich","87","0.0520488979074066","0.0408154814025315","0.0632823144122818"
"NE: arbeitslos registriert","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","2001","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","maennlich","149","0.015911669450587","0.013291099583746","0.018532239317428"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","weiblich","161","0.0158830144394433","0.0133797320913123","0.0183862967875742"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","kein Migrationshintergrund","maennlich","113","0.0134297244413191","0.0110191619649837","0.0158402869176544"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","kein Migrationshintergrund","weiblich","76","0.00712627081010489","0.00544205329804438","0.0088104883221654"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","maennlich","116","0.014202065287475","0.0117241267372172","0.0166800038377327"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","kein Migrationshintergrund","weiblich","191","0.0180921512154483","0.0154234467765274","0.0207608556543692"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","2001","kein Migrationshintergrund","maennlich","5701","0.636479165894132","0.626405731157361","0.646552600630903"
"Erwerbstätig","2001","kein Migrationshintergrund","weiblich","4759","0.459249093539788","0.449271109849813","0.469227077229764"
"Erwerbstätig","2001","direkter Migrationshintergrund","maennlich","934","0.61921522490787","0.594161314139975","0.644269135675765"
"Erwerbstätig","2001","direkter Migrationshintergrund","weiblich","686","0.455763216613447","0.430576201310571","0.480950231916322"
"Erwerbstätig","2001","indirekter Migrationshintergrund","maennlich","264","0.697608668713999","0.651429416555713","0.743787920872285"
"Erwerbstätig","2001","indirekter Migrationshintergrund","weiblich","198","0.504118258385292","0.454936040421806","0.553300476348777"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","kein Migrationshintergrund","weiblich","52","0.00487555255775414","0.00348088523043597","0.0062702198850723"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","kein Migrationshintergrund","maennlich","722","0.0821422326739482","0.0766020374293349","0.0876824279185616"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","kein Migrationshintergrund","weiblich","1556","0.153919761277599","0.146887820857353","0.160951701697844"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","direkter Migrationshintergrund","maennlich","131","0.0919185719281555","0.0766143801940247","0.107222763662286"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","direkter Migrationshintergrund","weiblich","373","0.209179189972317","0.188251915624779","0.230106464319854"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","indirekter Migrationshintergrund","weiblich","41","0.0866401177444348","0.0594439530176637","0.113836282471206"
"NE: 65 Jahre und älter","2002","kein Migrationshintergrund","maennlich","1304","0.170768901650112","0.163176200471624","0.178361602828599"
"NE: 65 Jahre und älter","2002","kein Migrationshintergrund","weiblich","1772","0.252827984486778","0.244358731888274","0.261297237085283"
"NE: 65 Jahre und älter","2002","direkter Migrationshintergrund","maennlich","164","0.131935334716302","0.114008526687064","0.149862142745541"
"NE: 65 Jahre und älter","2002","direkter Migrationshintergrund","weiblich","178","0.153139013705883","0.134609527778658","0.171668499633108"
"NE: 65 Jahre und älter","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","2002","kein Migrationshintergrund","maennlich","342","0.0296321207401016","0.0262107219431464","0.0330535195370567"
"NE: derzeit in Ausbildung","2002","kein Migrationshintergrund","weiblich","339","0.0242537394931221","0.0212560957465808","0.0272513832396634"
"NE: derzeit in Ausbildung","2002","direkter Migrationshintergrund","maennlich","42","0.0356555866053013","0.0258329914582061","0.0454781817523966"
"NE: derzeit in Ausbildung","2002","direkter Migrationshintergrund","weiblich","47","0.0434285962523326","0.0329413617907888","0.0539158307138763"
"NE: derzeit in Ausbildung","2002","indirekter Migrationshintergrund","maennlich","43","0.128126136206901","0.0942074228727609","0.162044849541042"
"NE: derzeit in Ausbildung","2002","indirekter Migrationshintergrund","weiblich","70","0.149268412588543","0.114816969641989","0.183719855535097"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","kein Migrationshintergrund","weiblich","291","0.0270372001903552","0.0238767336833278","0.0301976666973827"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","direkter Migrationshintergrund","weiblich","70","0.0499789561519789","0.0387671756144666","0.0611907366894913"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","2002","kein Migrationshintergrund","maennlich","442","0.0510091719011541","0.0465699253190477","0.0554484184832604"
"NE: arbeitslos registriert","2002","kein Migrationshintergrund","weiblich","428","0.0411583626742085","0.0372873490191695","0.0450293763292474"
"NE: arbeitslos registriert","2002","direkter Migrationshintergrund","maennlich","110","0.0871442141175931","0.0722036590667601","0.102084769168426"
"NE: arbeitslos registriert","2002","direkter Migrationshintergrund","weiblich","92","0.0666649925255534","0.053830400153472","0.0794995848976348"
"NE: arbeitslos registriert","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","maennlich","172","0.0164890689475051","0.013919609383675","0.0190585285113352"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","weiblich","188","0.0166102349541292","0.0141198129448107","0.0191006569634476"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","kein Migrationshintergrund","maennlich","107","0.0110926892249993","0.00897944183324538","0.0132059366167533"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","kein Migrationshintergrund","weiblich","87","0.00756137446459304","0.00587336678360623","0.00924938214557984"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","maennlich","133","0.0143370203507229","0.0119384757508094","0.0167355649506364"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","kein Migrationshintergrund","weiblich","173","0.0166436672072418","0.0141507825354602","0.0191365518790234"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","2002","kein Migrationshintergrund","maennlich","6121","0.613764537897923","0.603940702118932","0.623588373676913"
"Erwerbstätig","2002","kein Migrationshintergrund","weiblich","5198","0.452519673991731","0.442820713116971","0.462218634866492"
"Erwerbstätig","2002","direkter Migrationshintergrund","maennlich","873","0.612002344470541","0.586189405145264","0.637815283795819"
"Erwerbstätig","2002","direkter Migrationshintergrund","weiblich","648","0.448545341195967","0.422955212797396","0.474135469594538"
"Erwerbstätig","2002","indirekter Migrationshintergrund","maennlich","257","0.681658622226413","0.634384476772567","0.728932767680259"
"Erwerbstätig","2002","indirekter Migrationshintergrund","weiblich","216","0.528082747679075","0.479820105163219","0.57634539019493"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","kein Migrationshintergrund","maennlich","76","0.00978409928073781","0.007798098118551","0.0117701004429246"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","kein Migrationshintergrund","weiblich","85","0.00746800126024163","0.00579036939788788","0.00914563312259537"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","kein Migrationshintergrund","maennlich","677","0.0779543338973339","0.0724411068746314","0.0834675609200365"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","kein Migrationshintergrund","weiblich","1452","0.144718333475937","0.137745372644498","0.151691294307376"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","direkter Migrationshintergrund","maennlich","126","0.0875867764851355","0.0720575813888537","0.103115971581417"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","direkter Migrationshintergrund","weiblich","359","0.228771622833102","0.206545505009007","0.250997740657198"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","indirekter Migrationshintergrund","weiblich","48","0.126568696366634","0.0945796294357273","0.15855776329754"
"NE: 65 Jahre und älter","2003","kein Migrationshintergrund","maennlich","1333","0.173852765160004","0.166059327669977","0.181646202650031"
"NE: 65 Jahre und älter","2003","kein Migrationshintergrund","weiblich","1765","0.252192159021354","0.243584963568616","0.260799354474093"
"NE: 65 Jahre und älter","2003","direkter Migrationshintergrund","maennlich","155","0.126698380432614","0.108425729675811","0.144971031189418"
"NE: 65 Jahre und älter","2003","direkter Migrationshintergrund","weiblich","176","0.153100992206762","0.134047444575808","0.172154539837715"
"NE: 65 Jahre und älter","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","2003","kein Migrationshintergrund","maennlich","322","0.0292321680557389","0.0257680097518386","0.0326963263596391"
"NE: derzeit in Ausbildung","2003","kein Migrationshintergrund","weiblich","356","0.027171003961289","0.0239486594961608","0.0303933484264172"
"NE: derzeit in Ausbildung","2003","direkter Migrationshintergrund","maennlich","42","0.0488102793077013","0.0369737845589652","0.0606467740564375"
"NE: derzeit in Ausbildung","2003","direkter Migrationshintergrund","weiblich","46","0.0361451087849537","0.0262686414610789","0.0460215761088285"
"NE: derzeit in Ausbildung","2003","indirekter Migrationshintergrund","maennlich","50","0.125480549908098","0.0919527234182651","0.159008376397931"
"NE: derzeit in Ausbildung","2003","indirekter Migrationshintergrund","weiblich","60","0.132744488706528","0.10010030400796","0.165388673405097"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","kein Migrationshintergrund","weiblich","257","0.0268374019998614","0.0236343513345801","0.0300404526651427"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","direkter Migrationshintergrund","weiblich","52","0.0464638756236002","0.035326129178264","0.0576016220689365"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","2003","kein Migrationshintergrund","maennlich","486","0.0579148147118111","0.0531114069993362","0.062718222424286"
"NE: arbeitslos registriert","2003","kein Migrationshintergrund","weiblich","485","0.049144201611062","0.0448597589053463","0.0534286443167777"
"NE: arbeitslos registriert","2003","direkter Migrationshintergrund","maennlich","129","0.111631563265318","0.0943324456102354","0.128930680920402"
"NE: arbeitslos registriert","2003","direkter Migrationshintergrund","weiblich","72","0.0507134455737756","0.0391034712479856","0.0623234198995656"
"NE: arbeitslos registriert","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","maennlich","170","0.0167782763572229","0.0141370298686399","0.0194195228458058"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","weiblich","173","0.015418943666621","0.0129768972378451","0.0178609900953969"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","kein Migrationshintergrund","maennlich","91","0.00967837628796096","0.00766512071100659","0.0116916318649153"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","kein Migrationshintergrund","weiblich","57","0.00528266533959891","0.00384592839162266","0.00671940228757516"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","maennlich","132","0.0137452579451634","0.0113509471282354","0.0161395687620915"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","kein Migrationshintergrund","weiblich","179","0.0174965905755529","0.0148979595714496","0.0200952215796562"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","2003","kein Migrationshintergrund","maennlich","5754","0.604654888803879","0.594600596690045","0.614709180917712"
"Erwerbstätig","2003","kein Migrationshintergrund","weiblich","4951","0.447746639680303","0.437890968190802","0.457602311169803"
"Erwerbstätig","2003","direkter Migrationshintergrund","maennlich","771","0.577381754925158","0.550246148074148","0.604517361776167"
"Erwerbstätig","2003","direkter Migrationshintergrund","weiblich","616","0.443487844010508","0.417200347801016","0.46977534022"
"Erwerbstätig","2003","indirekter Migrationshintergrund","maennlich","252","0.662376098819234","0.614512937992153","0.710239259646315"
"Erwerbstätig","2003","indirekter Migrationshintergrund","weiblich","228","0.547193292071361","0.499302628899481","0.595083955243242"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","kein Migrationshintergrund","maennlich","90","0.0131567027292702","0.0108135146074614","0.0154998908510789"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","kein Migrationshintergrund","weiblich","102","0.0138597667532296","0.0115426486640932","0.0161768848423661"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","kein Migrationshintergrund","maennlich","616","0.0717503992597376","0.0663632768144098","0.0771375217050654"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","kein Migrationshintergrund","weiblich","1337","0.138703151027477","0.131772846186391","0.145633455868563"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","direkter Migrationshintergrund","maennlich","107","0.0856069361109753","0.0699329910359316","0.101280881186019"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","direkter Migrationshintergrund","weiblich","344","0.216250411117626","0.194108444717044","0.238392377518208"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","indirekter Migrationshintergrund","weiblich","45","0.090812743542831","0.063364970678268","0.118260516407394"
"NE: 65 Jahre und älter","2004","kein Migrationshintergrund","maennlich","1385","0.184306202523078","0.176212525765361","0.192399879280796"
"NE: 65 Jahre und älter","2004","kein Migrationshintergrund","weiblich","1813","0.262822840427745","0.25399711864267","0.27164856221282"
"NE: 65 Jahre und älter","2004","direkter Migrationshintergrund","maennlich","159","0.131172987771957","0.112260605181114","0.150085370362801"
"NE: 65 Jahre und älter","2004","direkter Migrationshintergrund","weiblich","177","0.150287358833572","0.131067671457219","0.169507046209924"
"NE: 65 Jahre und älter","2004","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","2004","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","2004","kein Migrationshintergrund","maennlich","366","0.0316997089404657","0.0280425404543733","0.0353568774265582"
"NE: derzeit in Ausbildung","2004","kein Migrationshintergrund","weiblich","374","0.0271728328459262","0.0239128294757732","0.0304328362160792"
"NE: derzeit in Ausbildung","2004","direkter Migrationshintergrund","maennlich","53","0.0627794056842821","0.0491904246127198","0.0763683867558444"
"NE: derzeit in Ausbildung","2004","direkter Migrationshintergrund","weiblich","46","0.03134486179052","0.021973195269437","0.0407165283116031"
"NE: derzeit in Ausbildung","2004","indirekter Migrationshintergrund","maennlich","65","0.161386001825645","0.124874493666798","0.197897509984491"
"NE: derzeit in Ausbildung","2004","indirekter Migrationshintergrund","weiblich","72","0.175473396802412","0.139139245442992","0.211807548161831"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","kein Migrationshintergrund","weiblich","258","0.025391478176141","0.0222372592035627","0.0285456971487194"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","direkter Migrationshintergrund","weiblich","46","0.0382792334036906","0.0279598163072178","0.0485986505001634"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2004","kein Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2004","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","2004","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","2004","direkter Migrationshintergrund","weiblich","","","",""
