"pglfs","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2004","66 und älter","kein Migrationshintergrund","3175","0.92132026399638","0.912321792158216","0.930318735834544"
"NE: 65 Jahre und älter","2004","66 und älter","direkter Migrationshintergrund","333","0.892796070953779","0.8611011965747","0.924490945332857"
"NE: 65 Jahre und älter","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2004","16-34 Jahre alt","kein Migrationshintergrund","698","0.123417210629953","0.113667486050065","0.133166935209841"
"NE: derzeit in Ausbildung","2004","16-34 Jahre alt","direkter Migrationshintergrund","92","0.171670149403217","0.142177260296359","0.201163038510074"
"NE: derzeit in Ausbildung","2004","16-34 Jahre alt","indirekter Migrationshintergrund","137","0.217353958988617","0.185573334665689","0.249134583311546"
"NE: derzeit in Ausbildung","2004","35-65 Jahre alt","kein Migrationshintergrund","34","0.00295577833559405","0.00192037568317096","0.00399118098801713"
"NE: derzeit in Ausbildung","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2004","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","16-34 Jahre alt","kein Migrationshintergrund","173","0.0413102334844087","0.0354112675940069","0.0472091993748105"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","16-34 Jahre alt","direkter Migrationshintergrund","36","0.0479134950964394","0.0312089212833469","0.0646180689095319"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","35-65 Jahre alt","kein Migrationshintergrund","90","0.00806676791390777","0.00636065750256993","0.00977287832524561"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2004","16-34 Jahre alt","kein Migrationshintergrund","260","0.0723548789805593","0.064675380523381","0.0800343774377377"
"NE: arbeitslos registriert","2004","16-34 Jahre alt","direkter Migrationshintergrund","40","0.0705022196583407","0.0504808472961717","0.0905235920205097"
"NE: arbeitslos registriert","2004","16-34 Jahre alt","indirekter Migrationshintergrund","54","0.086669635751984","0.064990429134879","0.108348842369089"
"NE: arbeitslos registriert","2004","35-65 Jahre alt","kein Migrationshintergrund","685","0.0745943137508169","0.0695831906072838","0.07960543689435"
"NE: arbeitslos registriert","2004","35-65 Jahre alt","direkter Migrationshintergrund","186","0.136835378954787","0.119770218358194","0.15390053955138"
"NE: arbeitslos registriert","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2004","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","kein Migrationshintergrund","189","0.0354358792759503","0.029955694867794","0.0409160636841065"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","kein Migrationshintergrund","81","0.010501994254565","0.00855771124190026","0.0124462772672298"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","66 und älter","kein Migrationshintergrund","31","0.00818316134175519","0.00517217837480618","0.0111941443087042"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","16-34 Jahre alt","kein Migrationshintergrund","99","0.0224650340045911","0.0180723728353781","0.0268576951738042"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","kein Migrationshintergrund","99","0.0213783572122023","0.0170908724732559","0.0256658419511486"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","kein Migrationshintergrund","103","0.00981354999110837","0.00793342080592975","0.011693679176287"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","66 und älter","kein Migrationshintergrund","45","0.0151012630448899","0.0110252606584525","0.0191772654313274"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2004","16-34 Jahre alt","kein Migrationshintergrund","2709","0.648559246814952","0.634407537389102","0.662710956240801"
"Erwerbstätig","2004","16-34 Jahre alt","direkter Migrationshintergrund","352","0.563764939005628","0.524978707563766","0.60255117044749"
"Erwerbstätig","2004","16-34 Jahre alt","indirekter Migrationshintergrund","355","0.546044959019793","0.507681604665377","0.584408313374208"
"Erwerbstätig","2004","35-65 Jahre alt","kein Migrationshintergrund","7568","0.689975146600573","0.681153876683064","0.698796416518081"
"Erwerbstätig","2004","35-65 Jahre alt","direkter Migrationshintergrund","943","0.593723720726819","0.569336219862489","0.618111221591149"
"Erwerbstätig","2004","35-65 Jahre alt","indirekter Migrationshintergrund","114","0.7218971053223","0.650666489032859","0.79312772161174"
"Erwerbstätig","2004","66 und älter","kein Migrationshintergrund","129","0.0326249407162649","0.0266874312937032","0.0385624501388267"
"Erwerbstätig","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","35-65 Jahre alt","kein Migrationshintergrund","106","0.0117747832286827","0.00971737459454293","0.0138321918628224"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","66 und älter","kein Migrationshintergrund","45","0.0177535700158343","0.0133400501957694","0.0221670898358991"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","16-34 Jahre alt","kein Migrationshintergrund","101","0.0266033674630178","0.0217032797879926","0.0315034551380429"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","16-34 Jahre alt","direkter Migrationshintergrund","65","0.0953270951198976","0.0704195208662249","0.12023466937357"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","16-34 Jahre alt","indirekter Migrationshintergrund","34","0.047141332612582","0.0310691435783347","0.0632135216468293"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","35-65 Jahre alt","kein Migrationshintergrund","1637","0.164596427862687","0.157333651619074","0.171859204106301"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","35-65 Jahre alt","direkter Migrationshintergrund","338","0.213315379343027","0.192438027137968","0.234192731548086"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2005","35-65 Jahre alt","kein Migrationshintergrund","57","0.00605319183769242","0.00453398086639533","0.0075724028089895"
"NE: 65 Jahre und älter","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2005","66 und älter","kein Migrationshintergrund","3179","0.92591761034904","0.917160412193397","0.934674808504683"
"NE: 65 Jahre und älter","2005","66 und älter","direkter Migrationshintergrund","344","0.917229653477469","0.889192264537477","0.945267042417461"
"NE: 65 Jahre und älter","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","16-34 Jahre alt","kein Migrationshintergrund","685","0.135127006777141","0.12471731499723","0.145536698557052"
"NE: derzeit in Ausbildung","2005","16-34 Jahre alt","direkter Migrationshintergrund","75","0.127411628717228","0.0991311532566614","0.155692104177794"
"NE: derzeit in Ausbildung","2005","16-34 Jahre alt","indirekter Migrationshintergrund","142","0.209922171886382","0.179038853945567","0.240805489827197"
"NE: derzeit in Ausbildung","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","66 und älter","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","16-34 Jahre alt","kein Migrationshintergrund","163","0.0382878941118461","0.0324447862149003","0.0441310020087919"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","16-34 Jahre alt","direkter Migrationshintergrund","33","0.0541578467819882","0.0349615484930709","0.0733541450709056"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","35-65 Jahre alt","kein Migrationshintergrund","97","0.00906436530910629","0.00720811849793123","0.0109206121202813"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","66 und älter","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","66 und älter","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2005","16-34 Jahre alt","kein Migrationshintergrund","257","0.0723592694049103","0.0644701665977452","0.0802483722120755"
"NE: arbeitslos registriert","2005","16-34 Jahre alt","direkter Migrationshintergrund","51","0.134712911814731","0.10575533707967","0.163670486549792"
"NE: arbeitslos registriert","2005","16-34 Jahre alt","indirekter Migrationshintergrund","52","0.0883251510503584","0.0668061532543868","0.10984414884633"
"NE: arbeitslos registriert","2005","35-65 Jahre alt","kein Migrationshintergrund","620","0.0702345573341639","0.0652295303595761","0.0752395843087516"
"NE: arbeitslos registriert","2005","35-65 Jahre alt","direkter Migrationshintergrund","155","0.116502816864892","0.100152175167574","0.132853458562209"
"NE: arbeitslos registriert","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2005","66 und älter","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","kein Migrationshintergrund","172","0.037404208686345","0.0316262711924841","0.0431821461802059"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","kein Migrationshintergrund","99","0.0140208665988931","0.0117180169293065","0.0163237162684796"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","66 und älter","kein Migrationshintergrund","39","0.0109849376298251","0.00749978530826923","0.0144700899513809"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","16-34 Jahre alt","kein Migrationshintergrund","100","0.022290752145256","0.0177954607666472","0.0267860435238647"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","35-65 Jahre alt","kein Migrationshintergrund","46","0.00424983995817961","0.0029757333220809","0.00552394659427832"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","kein Migrationshintergrund","101","0.0212465071822577","0.0168554301187448","0.0256375842457706"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","kein Migrationshintergrund","101","0.0114481531174774","0.00936456564246984","0.0135317405924849"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","66 und älter","kein Migrationshintergrund","50","0.0148579281638175","0.0108126343171451","0.01890322201049"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","2005","16-34 Jahre alt","kein Migrationshintergrund","2518","0.638027125382454","0.623393625473198","0.65266062529171"
"Erwerbstätig","2005","16-34 Jahre alt","direkter Migrationshintergrund","284","0.552755860222733","0.510584610657865","0.5949271097876"
"Erwerbstätig","2005","16-34 Jahre alt","indirekter Migrationshintergrund","356","0.540042729902746","0.502247876460024","0.577837583345468"
"Erwerbstätig","2005","35-65 Jahre alt","kein Migrationshintergrund","7201","0.704098184312377","0.695158241828828","0.713038126795926"
"Erwerbstätig","2005","35-65 Jahre alt","direkter Migrationshintergrund","918","0.61396978056327","0.589158558612538","0.638781002514002"
"Erwerbstätig","2005","35-65 Jahre alt","indirekter Migrationshintergrund","118","0.725155369114226","0.65509943085038","0.795211307378071"
"Erwerbstätig","2005","66 und älter","kein Migrationshintergrund","117","0.0322106604014157","0.0263071308036092","0.0381141899992221"
"Erwerbstätig","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","16-34 Jahre alt","kein Migrationshintergrund","36","0.00714169185663124","0.00457759270272076","0.00970579101054173"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","35-65 Jahre alt","kein Migrationshintergrund","132","0.0137391961993707","0.011459269696621","0.0160191227021205"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","66 und älter","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","66 und älter","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","66 und älter","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","16-34 Jahre alt","kein Migrationshintergrund","109","0.0234584613113365","0.0188994802708231","0.0280174423518498"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","16-34 Jahre alt","direkter Migrationshintergrund","59","0.110935112981854","0.0846169439397822","0.137253282023925"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","16-34 Jahre alt","indirekter Migrationshintergrund","37","0.059509099060105","0.0415688343614467","0.0774493637587633"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","35-65 Jahre alt","kein Migrationshintergrund","1778","0.162586024467652","0.155627651346228","0.169544397589075"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","35-65 Jahre alt","direkter Migrationshintergrund","328","0.221749445574417","0.200403883997874","0.24309500715096"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","35-65 Jahre alt","indirekter Migrationshintergrund","32","0.208058695571608","0.149085884486813","0.267031506656404"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","66 und älter","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2006","35-65 Jahre alt","kein Migrationshintergrund","56","0.00470192858006629","0.00341186652952479","0.00599199063060779"
"NE: 65 Jahre und älter","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
