"pglfs","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","Ostdeutschland, neue Bundeslaender","553","0.104398865450528","0.0962867049923765","0.112511025908679"
"NE: 65 Jahre und älter","2002","Westdeutschland, alte Bundeslaender","2563","0.194238116855457","0.188409784415034","0.20006644929588"
"NE: 65 Jahre und älter","2002","Ostdeutschland, neue Bundeslaender","869","0.219630612182812","0.208647437935233","0.230613786430391"
"NE: derzeit in Ausbildung","2002","Westdeutschland, alte Bundeslaender","646","0.031021086928261","0.0284668604965277","0.0335753133599943"
"NE: derzeit in Ausbildung","2002","Ostdeutschland, neue Bundeslaender","237","0.0342974360796791","0.0294692517155775","0.0391256204437807"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","Westdeutschland, alte Bundeslaender","326","0.0164236653584492","0.0145512042521795","0.0182961264647188"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","Ostdeutschland, neue Bundeslaender","72","0.0141172208282719","0.0109874065333021","0.0172470351232417"
"NE: im Militär-/Zivildienst","2002","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2002","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2002","Westdeutschland, alte Bundeslaender","604","0.0392707436226927","0.0364091444802224","0.042132342765163"
"NE: arbeitslos registriert","2002","Ostdeutschland, neue Bundeslaender","513","0.0983607206696861","0.0904601477106215","0.106261293628751"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","Westdeutschland, alte Bundeslaender","303","0.0150617704926866","0.013267382987461","0.0168561579979121"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","Ostdeutschland, neue Bundeslaender","107","0.0216495038219544","0.0177884795318275","0.0255105281120813"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","Westdeutschland, alte Bundeslaender","168","0.00910563919351872","0.00770623676381975","0.0105050416232177"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","Ostdeutschland, neue Bundeslaender","63","0.00976467893364327","0.00715594663002623","0.0123734112372603"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","Westdeutschland, alte Bundeslaender","254","0.0140085607311258","0.0122771222831425","0.0157399991791091"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","Ostdeutschland, neue Bundeslaender","84","0.0163407952966034","0.0129773044489553","0.0197042861442516"
"Erwerbstätig","2002","Westdeutschland, alte Bundeslaender","10395","0.545995327633036","0.538660357484583","0.55333029778149"
"Erwerbstätig","2002","Ostdeutschland, neue Bundeslaender","2918","0.472832445971671","0.45958722229357","0.486077669649772"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","Westdeutschland, alte Bundeslaender","151","0.00854562094720492","0.00718955157685746","0.00990169031755238"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","Ostdeutschland, neue Bundeslaender","38","0.00811423927333718","0.00573418939701397","0.0104942891496604"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","Westdeutschland, alte Bundeslaender","2136","0.120073734212895","0.115176869880077","0.124970598545713"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","Ostdeutschland, neue Bundeslaender","536","0.106416268585672","0.0981701091194923","0.114662428051853"
"NE: 65 Jahre und älter","2003","Westdeutschland, alte Bundeslaender","2557","0.193663224839091","0.187709993817606","0.199616455860576"
"NE: 65 Jahre und älter","2003","Ostdeutschland, neue Bundeslaender","883","0.220532881194892","0.209445839915258","0.231619922474525"
"NE: derzeit in Ausbildung","2003","Westdeutschland, alte Bundeslaender","641","0.0320611314347503","0.0294072329293","0.0347150299402006"
"NE: derzeit in Ausbildung","2003","Ostdeutschland, neue Bundeslaender","235","0.0377178278825649","0.0326232917577312","0.0428123640073985"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","Westdeutschland, alte Bundeslaender","265","0.0159373294990805","0.0140506849839428","0.0178239740142182"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","Ostdeutschland, neue Bundeslaender","85","0.0175873195575017","0.0140723068769018","0.0211023322381017"
"NE: im Militär-/Zivildienst","2003","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2003","Westdeutschland, alte Bundeslaender","676","0.0458631426692532","0.0427117090461922","0.0490145762923142"
"NE: arbeitslos registriert","2003","Ostdeutschland, neue Bundeslaender","542","0.106935788148927","0.0986719278009782","0.115199648496876"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","Westdeutschland, alte Bundeslaender","278","0.0159480464851418","0.0140607780205487","0.017835314949735"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","Ostdeutschland, neue Bundeslaender","108","0.0152879736853631","0.0120069476749557","0.0185689996957705"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","Westdeutschland, alte Bundeslaender","131","0.00786388818951636","0.00653320332720823","0.00919457305182449"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","Ostdeutschland, neue Bundeslaender","49","0.00945676937836554","0.00686862675416907","0.012044912002562"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","Westdeutschland, alte Bundeslaender","269","0.0150779425818177","0.0132420684726887","0.0169138166909467"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","Ostdeutschland, neue Bundeslaender","90","0.0159622307136983","0.0126107805578021","0.0193136808695945"
"Erwerbstätig","2003","Westdeutschland, alte Bundeslaender","9780","0.53914747090635","0.531638062984041","0.546656878828658"
"Erwerbstätig","2003","Ostdeutschland, neue Bundeslaender","2792","0.459747427462867","0.446420250492965","0.473074604432769"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","Westdeutschland, alte Bundeslaender","177","0.0136871261698693","0.0119367378407131","0.0154375144990255"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","Ostdeutschland, neue Bundeslaender","41","0.00878532121230175","0.00628990625476522","0.0112807361698383"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","Westdeutschland, alte Bundeslaender","1984","0.114858742671743","0.109990513828381","0.119726971515106"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","Ostdeutschland, neue Bundeslaender","474","0.0924964365764115","0.0846630708895832","0.10032980226324"
"NE: 65 Jahre und älter","2004","Westdeutschland, alte Bundeslaender","2613","0.201357980591749","0.195235277978052","0.207480683205446"
"NE: 65 Jahre und älter","2004","Ostdeutschland, neue Bundeslaender","930","0.230997594367456","0.219602201340252","0.242392987394661"
"NE: derzeit in Ausbildung","2004","Westdeutschland, alte Bundeslaender","720","0.0362745095661902","0.033419811952713","0.0391292071796674"
"NE: derzeit in Ausbildung","2004","Ostdeutschland, neue Bundeslaender","256","0.0368095338321804","0.0317185938493744","0.0419004738149864"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","Westdeutschland, alte Bundeslaender","254","0.0142695503781166","0.0124587653507704","0.0160803354054628"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","Ostdeutschland, neue Bundeslaender","85","0.016795525982096","0.0133211208452791","0.020269931118913"
"NE: im Militär-/Zivildienst","2004","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2004","Westdeutschland, alte Bundeslaender","717","0.0509881509360926","0.0476295909229642","0.054346710949221"
"NE: arbeitslos registriert","2004","Ostdeutschland, neue Bundeslaender","514","0.111387183997841","0.102880983220852","0.11989338477483"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","Westdeutschland, alte Bundeslaender","254","0.015445695179285","0.0135628863260751","0.0173285040324949"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","Ostdeutschland, neue Bundeslaender","84","0.0145966927726396","0.0113540734060496","0.0178393121392296"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","Westdeutschland, alte Bundeslaender","111","0.00712965258325359","0.00584506677919777","0.00841423838730941"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","Ostdeutschland, neue Bundeslaender","51","0.0106334345608252","0.00786026051431009","0.0134066086073404"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","Westdeutschland, alte Bundeslaender","201","0.0122337722184836","0.0105553935705663","0.0139121508664009"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","Ostdeutschland, neue Bundeslaender","73","0.0126136609739681","0.00959630975457442","0.0156310121933618"
"Erwerbstätig","2004","Westdeutschland, alte Bundeslaender","9444","0.533597446702345","0.525980691547115","0.541214201857575"
"Erwerbstätig","2004","Ostdeutschland, neue Bundeslaender","2742","0.459955983602615","0.446480807591389","0.47343115961384"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","Westdeutschland, alte Bundeslaender","172","0.0134872515091776","0.0117261039579665","0.0152483990603887"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","Ostdeutschland, neue Bundeslaender","44","0.0134636271661038","0.0103476137407017","0.0165796405915059"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","Westdeutschland, alte Bundeslaender","1747","0.103243363847791","0.0984912156897448","0.107995512005837"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","Ostdeutschland, neue Bundeslaender","447","0.0861533180048658","0.078425196952768","0.0938814390569636"
"NE: 65 Jahre und älter","2005","Westdeutschland, alte Bundeslaender","2658","0.200891985189622","0.194634416176898","0.207149554202346"
"NE: 65 Jahre und älter","2005","Ostdeutschland, neue Bundeslaender","943","0.231316262615276","0.219702360204553","0.242930165025999"
"NE: derzeit in Ausbildung","2005","Westdeutschland, alte Bundeslaender","694","0.0373997736511064","0.0344364501440326","0.0403630971581802"
"NE: derzeit in Ausbildung","2005","Ostdeutschland, neue Bundeslaender","243","0.0407300232479025","0.0352858868494599","0.0461741596463451"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","Westdeutschland, alte Bundeslaender","247","0.0142003289330852","0.0123524856476461","0.0160481722185243"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","Ostdeutschland, neue Bundeslaender","91","0.0195797674583978","0.0157637430861087","0.0233957918306869"
"NE: im Militär-/Zivildienst","2005","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2005","Westdeutschland, alte Bundeslaender","659","0.0507652566706731","0.0473368549412933","0.0541936584000528"
"NE: arbeitslos registriert","2005","Ostdeutschland, neue Bundeslaender","486","0.107836315194788","0.0992934012232298","0.116379229166346"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","Westdeutschland, alte Bundeslaender","263","0.0178369468523522","0.0157697889352514","0.019904104769453"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","Ostdeutschland, neue Bundeslaender","93","0.0202996761200638","0.0164155580540279","0.0241837941860997"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Westdeutschland, alte Bundeslaender","135","0.00808437196092675","0.00668580871936597","0.00948293520248754"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","Ostdeutschland, neue Bundeslaender","62","0.0119744087764072","0.00897861179258063","0.0149702057602337"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Westdeutschland, alte Bundeslaender","226","0.0139497260212264","0.0121180276149282","0.0157814244275246"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","Ostdeutschland, neue Bundeslaender","60","0.0127386402934837","0.00964991809393326","0.0158273624930342"
"Erwerbstätig","2005","Westdeutschland, alte Bundeslaender","8941","0.542038653885031","0.534257372146707","0.549819935623354"
"Erwerbstätig","2005","Ostdeutschland, neue Bundeslaender","2584","0.460432202034273","0.446704207461523","0.474160196607024"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Westdeutschland, alte Bundeslaender","174","0.0113801199569519","0.00972355034967208","0.0130366895642317"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","Ostdeutschland, neue Bundeslaender","49","0.00801158400147298","0.00555623213341788","0.0104669358695281"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Westdeutschland, alte Bundeslaender","1901","0.104132236869695","0.0995391537896484","0.108725319949742"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","Ostdeutschland, neue Bundeslaender","442","0.0831548104035582","0.0757855385997173","0.090524082207399"
"NE: 65 Jahre und älter","2006","Westdeutschland, alte Bundeslaender","3118","0.20730690583558","0.20121084672105","0.21340296495011"
"NE: 65 Jahre und älter","2006","Ostdeutschland, neue Bundeslaender","1108","0.239660037455326","0.22826712918086","0.251052945729792"
"NE: derzeit in Ausbildung","2006","Westdeutschland, alte Bundeslaender","695","0.0337088067878112","0.0309947717613759","0.0364228418142465"
"NE: derzeit in Ausbildung","2006","Ostdeutschland, neue Bundeslaender","235","0.0398427272747272","0.0346226299745464","0.0450628245749079"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Westdeutschland, alte Bundeslaender","284","0.0168508373578819","0.0149152614942048","0.0187864132215591"
"NE: Mutterschutz/Elternzeit (seit 1991)","2006","Ostdeutschland, neue Bundeslaender","102","0.0212941806011802","0.0174412655594896","0.0251470956428707"
"NE: im Militär-/Zivildienst","2006","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2006","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2006","Westdeutschland, alte Bundeslaender","740","0.0518408280170846","0.0485068223193303","0.0551748337148389"
"NE: arbeitslos registriert","2006","Ostdeutschland, neue Bundeslaender","505","0.105398930695153","0.0972036149640597","0.113594246426246"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Westdeutschland, alte Bundeslaender","235","0.013520125370777","0.0117834277000824","0.0152568230414715"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2006","Ostdeutschland, neue Bundeslaender","74","0.0111896121246761","0.00838225988468656","0.0139969643646657"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Westdeutschland, alte Bundeslaender","120","0.00765178325315865","0.00634138554693098","0.00896218095938633"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2006","Ostdeutschland, neue Bundeslaender","64","0.011463896353592","0.0086227390861668","0.0143050536210173"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Westdeutschland, alte Bundeslaender","188","0.0125033605394501","0.0108323817469323","0.0141743393319679"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2006","Ostdeutschland, neue Bundeslaender","67","0.0123032244597139","0.00936114652731494","0.0152453023921129"
"Erwerbstätig","2006","Westdeutschland, alte Bundeslaender","9485","0.538948007109901","0.531451859417911","0.546444154801891"
"Erwerbstätig","2006","Ostdeutschland, neue Bundeslaender","2734","0.463468895640007","0.450160042596221","0.476777748683793"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Westdeutschland, alte Bundeslaender","217","0.0133275834463982","0.0116031281264033","0.015052038766393"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2006","Ostdeutschland, neue Bundeslaender","58","0.011645555980212","0.00878223949122323","0.0145088724692008"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2006","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Westdeutschland, alte Bundeslaender","1604","0.094856358895872","0.0902948162922538","0.0994179014994902"
"Nicht erwerbstätig (NE): keine weitere Angabe","2007","Ostdeutschland, neue Bundeslaender","375","0.073179221951509","0.0660415020101619","0.080316941892856"
"NE: 65 Jahre und älter","2007","Westdeutschland, alte Bundeslaender","3023","0.209399562627374","0.203065444356348","0.2157336808984"
"NE: 65 Jahre und älter","2007","Ostdeutschland, neue Bundeslaender","1089","0.239063993714496","0.227374414407848","0.250753573021144"
"NE: derzeit in Ausbildung","2007","Westdeutschland, alte Bundeslaender","660","0.0352866472234937","0.0324143849049752","0.0381589095420123"
"NE: derzeit in Ausbildung","2007","Ostdeutschland, neue Bundeslaender","262","0.0476829295367331","0.041842564685377","0.0535232943880892"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Westdeutschland, alte Bundeslaender","240","0.0152819650758579","0.0133722643838743","0.0171916657678416"
"NE: Mutterschutz/Elternzeit (seit 1991)","2007","Ostdeutschland, neue Bundeslaender","80","0.0172865811837534","0.013714381502422","0.0208587808650848"
"NE: im Militär-/Zivildienst","2007","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2007","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2007","Westdeutschland, alte Bundeslaender","569","0.0442720697898224","0.0410698450369511","0.0474742945426938"
"NE: arbeitslos registriert","2007","Ostdeutschland, neue Bundeslaender","400","0.088697384581876","0.0809052858901204","0.0964894832736316"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","Westdeutschland, alte Bundeslaender","245","0.0152188661238753","0.0133130510118146","0.0171246812359361"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2007","Ostdeutschland, neue Bundeslaender","77","0.0139345835778439","0.0107219026859579","0.0171472644697299"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","Westdeutschland, alte Bundeslaender","120","0.00783900493957029","0.00646609736258599","0.00921191251655458"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2007","Ostdeutschland, neue Bundeslaender","55","0.00929205362289264","0.00666241296400803","0.0119216942817772"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","Westdeutschland, alte Bundeslaender","185","0.0118780169158721","0.0101914755081165","0.0135645583236278"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2007","Ostdeutschland, neue Bundeslaender","61","0.0112180062658566","0.008331477812409","0.0141045347193041"
"Erwerbstätig","2007","Westdeutschland, alte Bundeslaender","8995","0.551887378552375","0.544145638634105","0.559629118470646"
"Erwerbstätig","2007","Ostdeutschland, neue Bundeslaender","2649","0.488550232839349","0.474850129782143","0.502250335896555"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","Westdeutschland, alte Bundeslaender","202","0.013340418161402","0.0115543906331658","0.0151264456896382"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2007","Ostdeutschland, neue Bundeslaender","65","0.010948271939009","0.00809626866149525","0.0138002752165227"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2007","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","Westdeutschland, alte Bundeslaender","1440","0.0922977227814636","0.0876428458213107","0.0969525997416165"
"Nicht erwerbstätig (NE): keine weitere Angabe","2008","Ostdeutschland, neue Bundeslaender","344","0.0688728604653211","0.0617333530926709","0.0760123678379713"
"NE: 65 Jahre und älter","2008","Westdeutschland, alte Bundeslaender","2959","0.21045138979722","0.203895882030486","0.217006897563953"
"NE: 65 Jahre und älter","2008","Ostdeutschland, neue Bundeslaender","1090","0.24283427664017","0.230745282686899","0.25492327059344"
"NE: derzeit in Ausbildung","2008","Westdeutschland, alte Bundeslaender","576","0.0351602981278739","0.0321982312638099","0.0381223649919379"
"NE: derzeit in Ausbildung","2008","Ostdeutschland, neue Bundeslaender","190","0.0389612985413255","0.0335058954733231","0.044416701609328"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","Westdeutschland, alte Bundeslaender","192","0.0130566965554799","0.0112311044109924","0.0148822886999674"
"NE: Mutterschutz/Elternzeit (seit 1991)","2008","Ostdeutschland, neue Bundeslaender","72","0.0139923276813509","0.0106808271872571","0.0173038281754447"
"NE: im Militär-/Zivildienst","2008","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2008","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2008","Westdeutschland, alte Bundeslaender","458","0.0372408411396072","0.0341956849661561","0.0402859973130583"
"NE: arbeitslos registriert","2008","Ostdeutschland, neue Bundeslaender","379","0.08797276937626","0.0799869822721748","0.0959585564803452"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","Westdeutschland, alte Bundeslaender","217","0.0132948061256032","0.0114528651388384","0.015136747112368"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2008","Ostdeutschland, neue Bundeslaender","78","0.0125547650386547","0.00941569867485617","0.0156938314024532"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","Westdeutschland, alte Bundeslaender","124","0.0100574614944049","0.00845277505324286","0.0116621479355669"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2008","Ostdeutschland, neue Bundeslaender","40","0.0098107753487222","0.00703201906993893","0.0125895316275055"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","Westdeutschland, alte Bundeslaender","193","0.0123010828986061","0.0105284248702007","0.0140737409270114"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2008","Ostdeutschland, neue Bundeslaender","44","0.00914438676140008","0.00646075963217377","0.0118280138906264"
"Erwerbstätig","2008","Westdeutschland, alte Bundeslaender","8519","0.563558494853534","0.55558270829562","0.571534281411448"
"Erwerbstätig","2008","Ostdeutschland, neue Bundeslaender","2552","0.508662563265669","0.494568230884349","0.522756895646989"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","Westdeutschland, alte Bundeslaender","169","0.0121613661467941","0.0103986792092908","0.0139240530842975"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2008","Ostdeutschland, neue Bundeslaender","43","0.00707201390197893","0.0047095231227574","0.00943450468120046"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2008","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","Westdeutschland, alte Bundeslaender","1250","0.0884574300944163","0.0837147810451066","0.0932000791437259"
"Nicht erwerbstätig (NE): keine weitere Angabe","2009","Ostdeutschland, neue Bundeslaender","303","0.0569302101727074","0.050228425631929","0.0636319947134858"
"NE: 65 Jahre und älter","2009","Westdeutschland, alte Bundeslaender","2800","0.211303335085362","0.204485075527763","0.218121594642961"
"NE: 65 Jahre und älter","2009","Ostdeutschland, neue Bundeslaender","1090","0.246623691323003","0.234156445360222","0.259090937285783"
"NE: derzeit in Ausbildung","2009","Westdeutschland, alte Bundeslaender","561","0.0369195625891262","0.0337701837432131","0.0400689414350392"
"NE: derzeit in Ausbildung","2009","Ostdeutschland, neue Bundeslaender","152","0.0327020678810473","0.0275579028972978","0.0378462328647967"
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","Westdeutschland, alte Bundeslaender","176","0.0120918869475984","0.0102664339000581","0.0139173399951388"
"NE: Mutterschutz/Elternzeit (seit 1991)","2009","Ostdeutschland, neue Bundeslaender","55","0.0125814234724664","0.00935766357721005","0.0158051833677228"
"NE: im Militär-/Zivildienst","2009","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2009","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2009","Westdeutschland, alte Bundeslaender","451","0.0399541727334489","0.0366830833954097","0.0432252620714882"
"NE: arbeitslos registriert","2009","Ostdeutschland, neue Bundeslaender","341","0.0885436967334261","0.0803270634830532","0.0967603299837989"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","Westdeutschland, alte Bundeslaender","191","0.0132030284066589","0.011296619603736","0.0151094372095817"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2009","Ostdeutschland, neue Bundeslaender","66","0.0133932641157386","0.0100684879999815","0.0167180402314957"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","Westdeutschland, alte Bundeslaender","128","0.00943698681123186","0.00782217067759816","0.0110518029448656"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2009","Ostdeutschland, neue Bundeslaender","75","0.0160926677030468","0.0124531966319854","0.0197321387741082"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","Westdeutschland, alte Bundeslaender","173","0.0128994339665054","0.0110147810574424","0.0147840868755684"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2009","Ostdeutschland, neue Bundeslaender","39","0.0082264990917777","0.00561397124361189","0.0108390269399435"
"Erwerbstätig","2009","Westdeutschland, alte Bundeslaender","7864","0.563329597152351","0.555045913311526","0.571613280993176"
"Erwerbstätig","2009","Ostdeutschland, neue Bundeslaender","2431","0.517849229385268","0.503396820132935","0.532301638637602"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","Westdeutschland, alte Bundeslaender","173","0.0121700687462601","0.0103387963116894","0.0140013411808308"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2009","Ostdeutschland, neue Bundeslaender","38","0.00677717425206766","0.00440419017927898","0.00915015832485635"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2009","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","Westdeutschland, alte Bundeslaender","1657","0.0813347449132704","0.077437198075033","0.0852322917515077"
"Nicht erwerbstätig (NE): keine weitere Angabe","2010","Ostdeutschland, neue Bundeslaender","319","0.0584707039229092","0.0522905839028261","0.0646508239429923"
"NE: 65 Jahre und älter","2010","Westdeutschland, alte Bundeslaender","2707","0.214513078760476","0.208660180027185","0.220365977493766"
"NE: 65 Jahre und älter","2010","Ostdeutschland, neue Bundeslaender","1029","0.242319561599362","0.231033352192321","0.253605771006402"
"NE: derzeit in Ausbildung","2010","Westdeutschland, alte Bundeslaender","746","0.0398002932046686","0.0370128979063933","0.0425876885029439"
"NE: derzeit in Ausbildung","2010","Ostdeutschland, neue Bundeslaender","200","0.0367098796151625","0.0317567366608542","0.0416630225694708"
