"pglfs","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","243","0.0509074159597257","0.0444280479098569","0.0573867840095946"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1893","0.198833104346592","0.190899397900794","0.206766810792389"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","521","0.197159397412176","0.182886921179485","0.211431873644867"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","35","0.00377010243724947","0.00255187986147809","0.00498832501302085"
"NE: 65 Jahre und älter","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2003","66 und älter","Westdeutschland, alte Bundeslaender","2522","0.901489942756554","0.890418296114785","0.912561589398323"
"NE: 65 Jahre und älter","2003","66 und älter","Ostdeutschland, neue Bundeslaender","876","0.952554823846839","0.938825179166011","0.966284468527667"
"NE: derzeit in Ausbildung","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","600","0.120794436455946","0.111188128314494","0.130400744597399"
"NE: derzeit in Ausbildung","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","228","0.145509496119777","0.127459363605166","0.163559628634389"
"NE: derzeit in Ausbildung","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","36","0.00323847640401205","0.00210910630874322","0.00436784649928088"
"NE: derzeit in Ausbildung","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","174","0.0409405997101458","0.035099593246601","0.0467816061736905"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","66","0.0530635554142499","0.0415888988914483","0.0645382119370515"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","88","0.0101393081605565","0.0081478944943919","0.0121307218267211"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","198","0.0544866409720038","0.047796016021638","0.0611772659223696"
"NE: arbeitslos registriert","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","138","0.105156088201961","0.0894534739971688","0.120858702406754"
"NE: arbeitslos registriert","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","470","0.0589686224686973","0.0542860681252012","0.0636511768121933"
"NE: arbeitslos registriert","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","401","0.153027916519719","0.140112875080358","0.165942957959079"
"NE: arbeitslos registriert","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","158","0.0293634320622582","0.0243869829689218","0.0343398811555947"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","75","0.0378949573979774","0.0281207159518553","0.0476691988440995"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","83","0.0110938478865912","0.00901180857459486","0.0131758871985875"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","66 und älter","Westdeutschland, alte Bundeslaender","37","0.0127259891843766","0.00856155392296257","0.0168904244457907"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","97","0.0210291135331146","0.0167996702572667","0.0252585568089625"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","38","0.0296663178254825","0.0209812446508687","0.0383513910000963"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","123","0.0224780669385491","0.0181085787574777","0.0268475551196205"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.022697895824472","0.0150738004241782","0.0303219912247657"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","101","0.0116365275905213","0.00950475768119118","0.0137682974998514"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","47","0.0162995040670712","0.0117570079600811","0.0208420001740612"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","66 und älter","Westdeutschland, alte Bundeslaender","45","0.0152435010883545","0.0106915427481371","0.0197954594285718"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2786","0.65239786300278","0.638360506899712","0.666435219105848"
"Erwerbstätig","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","849","0.579088095778883","0.553815547850846","0.60436064370692"
"Erwerbstätig","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6886","0.685725084874007","0.676497242659098","0.694952927088915"
"Erwerbstätig","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1933","0.602528228712205","0.584972544199071","0.620083913225339"
"Erwerbstätig","2003","66 und älter","Westdeutschland, alte Bundeslaender","108","0.0348374912262703","0.0280248558429427","0.0416501266095979"
"Erwerbstätig","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","103","0.0126597447636983","0.0104373757164651","0.0148821138109316"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","66 und älter","Westdeutschland, alte Bundeslaender","48","0.0265474312615007","0.0205748765323526","0.0325199859906488"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","206","0.0437080959858728","0.0375361021288951","0.0498800898428506"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1778","0.193778224003613","0.185794276428579","0.201762171578647"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","460","0.17705728074516","0.163055388426787","0.191059173063533"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2004","66 und älter","Westdeutschland, alte Bundeslaender","2593","0.909718122012666","0.899194734050383","0.920241509974949"
"NE: 65 Jahre und älter","2004","66 und älter","Ostdeutschland, neue Bundeslaender","924","0.95033131646291","0.936644915553804","0.964017717372016"
"NE: derzeit in Ausbildung","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","679","0.140143986575215","0.129664273272317","0.150623699878112"
"NE: derzeit in Ausbildung","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","248","0.141447154484568","0.123397985726879","0.159496323242257"
"NE: derzeit in Ausbildung","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","33","0.0029770082445136","0.00187653234922458","0.00407748413980262"
"NE: derzeit in Ausbildung","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","167","0.0376902326208269","0.0319408507207089","0.043439614520945"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","65","0.0523112966405339","0.0407792291225045","0.0638433641585633"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","87","0.00958915875337031","0.00762065668270486","0.0115576608240358"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","214","0.0606090173540696","0.0534055578919371","0.067812476816202"
"NE: arbeitslos registriert","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","140","0.129000365028911","0.111639113141218","0.146361616916605"
"NE: arbeitslos registriert","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","503","0.0675203251889642","0.0624518785493433","0.0725887718285852"
"NE: arbeitslos registriert","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","374","0.155845439141509","0.142540800946696","0.169150077336322"
"NE: arbeitslos registriert","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","157","0.0314955195955082","0.0262229234555604","0.0367681157354559"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","58","0.0346401881025804","0.025168850647325","0.0441115255578357"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","69","0.010784466691769","0.00869813800677211","0.0128707953767659"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","80","0.0204533786452075","0.0161802655608339","0.0247264917295811"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","41","0.028048984729943","0.0194971885028937","0.0366007809569923"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","90","0.01865242519917","0.0145680241241385","0.0227368262742014"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","73","0.00829301053621687","0.00646117818569686","0.0101248428867369"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","38","0.0121284012238524","0.0081132947885374","0.0161435076591673"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","66 und älter","Westdeutschland, alte Bundeslaender","38","0.0148226584817379","0.0103853244251446","0.0192599925383311"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","2587","0.638535414368758","0.624031852463007","0.653038976274509"
"Erwerbstätig","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","829","0.570529482388653","0.544891590862071","0.596167373915236"
"Erwerbstätig","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","6727","0.689043222457478","0.679693231841375","0.69839321307358"
"Erwerbstätig","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1898","0.618806514324289","0.600991129479554","0.636621899169024"
"Erwerbstätig","2004","66 und älter","Westdeutschland, alte Bundeslaender","130","0.0382808943328801","0.0312353098632015","0.0453264788025587"
"Erwerbstätig","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","100","0.0126265463417381","0.0103711600280288","0.0148819326554473"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","66 und älter","Westdeutschland, alte Bundeslaender","46","0.0224578791791169","0.0170171892372733","0.0278985691209605"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","186","0.0449276359150873","0.0385010228923862","0.0513542489377884"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1561","0.172824487313693","0.164975066528343","0.180673908099043"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","433","0.166680565477918","0.15271565093814","0.180645480017695"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","52","0.00598370604787426","0.00438260768037618","0.00758480441537234"
"NE: 65 Jahre und älter","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","2005","66 und älter","Westdeutschland, alte Bundeslaender","2606","0.916823479479622","0.906676186647565","0.926970772311679"
"NE: 65 Jahre und älter","2005","66 und älter","Ostdeutschland, neue Bundeslaender","927","0.956812121098591","0.944045884639763","0.96957835755742"
"NE: derzeit in Ausbildung","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","663","0.140641878290386","0.129856096022887","0.151427660557886"
"NE: derzeit in Ausbildung","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","239","0.154696857411501","0.135435550726367","0.173958164096635"
"NE: derzeit in Ausbildung","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: derzeit in Ausbildung","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","160","0.0369666765120965","0.0311129411035812","0.0428204119206118"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","65","0.0542579347458154","0.0421921175439109","0.06632375194772"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","87","0.00914221753935013","0.00716630564423262","0.0111181294344676"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","215","0.0721401547213608","0.0641134561892446","0.080166853253477"
"NE: arbeitslos registriert","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","145","0.126863164081705","0.109135656343974","0.144590671819436"
"NE: arbeitslos registriert","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","444","0.0611979858164592","0.0562218559222146","0.0661741157107038"
"NE: arbeitslos registriert","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","341","0.149151706416237","0.135803275327172","0.162500137505302"
"NE: arbeitslos registriert","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","153","0.0318995232134271","0.0264474768533058","0.0373515695735483"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","53","0.0444077465511825","0.0334352756717293","0.0553802174306358"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","72","0.0124874620664102","0.0101820713608894","0.0147928527719311"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","35","0.0156160184247321","0.0109702509421915","0.0202617859072728"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","66 und älter","Westdeutschland, alte Bundeslaender","38","0.0145519381841428","0.0101516183290757","0.0189522580392099"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","81","0.0175681937247541","0.0134923080849584","0.0216440793645497"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","42","0.0309467736977642","0.0217227530956733","0.0401707942998552"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","38","0.00464121966402312","0.00323017089087542","0.00605226843717082"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
