"pglfs","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","1999","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","16-34 Jahre alt","236","0.0527387625684127","0.0462923072397512","0.0591852178970743"
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","35-65 Jahre alt","43","0.00516340160206631","0.00352109184849327","0.00680571135563935"
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1999","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1999","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1999","66 und älter","","","",""
"NE: arbeitslos registriert","1999","16-34 Jahre alt","237","0.0494446745164461","0.0431919457860102","0.0556974032468821"
"NE: arbeitslos registriert","1999","35-65 Jahre alt","556","0.0670396221573265","0.0613089096526791","0.072770334661974"
"NE: arbeitslos registriert","1999","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","16-34 Jahre alt","131","0.0317694826192424","0.0267110545199914","0.0368279107184934"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","35-65 Jahre alt","70","0.0112144677791907","0.00880149941520823","0.0136274361431732"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","16-34 Jahre alt","79","0.0187990048586493","0.0148818788107484","0.0227161309065502"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","35-65 Jahre alt","42","0.0104596190985476","0.00812838472500598","0.0127908534720891"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","16-34 Jahre alt","113","0.0276647719832152","0.0229344284194933","0.0323951155469371"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","35-65 Jahre alt","72","0.010896017323883","0.00851717251506839","0.0132748621326977"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","66 und älter","30","0.0158940419376673","0.0101717743242113","0.0216163095511234"
"Erwerbstätig","1999","16-34 Jahre alt","3115","0.676663044059787","0.663172327170156","0.690153760949419"
"Erwerbstätig","1999","35-65 Jahre alt","4929","0.666823461924239","0.65602271265965","0.677624211188828"
"Erwerbstätig","1999","66 und älter","45","0.0263014297315267","0.0189793913438304","0.0336234681192231"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","16-34 Jahre alt","375","0.0484894776796478","0.0435103186994369","0.0534686366598587"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","35-65 Jahre alt","2961","0.223692894559565","0.216657926505888","0.230727862613241"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","66 und älter","","","",""
"NE: 65 Jahre und älter","2000","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2000","35-65 Jahre alt","62","0.00472396749241244","0.00356640491672482","0.00588153006810007"
"NE: 65 Jahre und älter","2000","66 und älter","3461","0.94701629141117","0.93973937642889","0.954293206393451"
"NE: derzeit in Ausbildung","2000","16-34 Jahre alt","824","0.10827113002868","0.101068382520216","0.115473877537144"
"NE: derzeit in Ausbildung","2000","35-65 Jahre alt","50","0.00374293039283394","0.00271204392736874","0.00477381685829913"
"NE: derzeit in Ausbildung","2000","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","16-34 Jahre alt","393","0.0489945044930985","0.0439908116679446","0.0539981973182525"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","35-65 Jahre alt","111","0.00749840856280142","0.00604204632259533","0.00895477080300751"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2000","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2000","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2000","66 und älter","","","",""
"NE: arbeitslos registriert","2000","16-34 Jahre alt","323","0.0439715413976243","0.0392187724973336","0.0487243102979151"
"NE: arbeitslos registriert","2000","35-65 Jahre alt","903","0.0568499361548008","0.052940855382392","0.0607590169272096"
"NE: arbeitslos registriert","2000","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","16-34 Jahre alt","208","0.0304283739668434","0.0264468002226729","0.0344099477110139"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","35-65 Jahre alt","146","0.0107837655161218","0.00904015255008069","0.0125273784821628"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","16-34 Jahre alt","129","0.0174086580701149","0.0143768998998272","0.0204404162404025"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","35-65 Jahre alt","42","0.00280688615894805","0.00191374256161628","0.00370002975627982"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","16-34 Jahre alt","171","0.0218385760948422","0.0184505802629393","0.0252265719267451"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","35-65 Jahre alt","152","0.0110842189397528","0.00931675136222145","0.0128516865172842"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","66 und älter","42","0.011369137312454","0.00792501761113986","0.0148132570137682"
"Erwerbstätig","2000","16-34 Jahre alt","4649","0.668189216663253","0.657274300061459","0.679104133265047"
"Erwerbstätig","2000","35-65 Jahre alt","9008","0.674824626044809","0.666916500780574","0.682732751309045"
"Erwerbstätig","2000","66 und älter","84","0.0272420862788802","0.0219537389930463","0.0325304335647141"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","16-34 Jahre alt","51","0.00868469643593752","0.00653385363975854","0.0108355392321165"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","35-65 Jahre alt","43","0.00389046998711829","0.00283953987354959","0.00494140010068699"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","16-34 Jahre alt","278","0.0400080241041398","0.0351686948709451","0.0448473533373345"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","35-65 Jahre alt","2571","0.209157279274485","0.201975045384573","0.216339513164398"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","66 und älter","","","",""
"NE: 65 Jahre und älter","2001","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2001","35-65 Jahre alt","60","0.00578571277346813","0.00444635554501221","0.00712507000192405"
"NE: 65 Jahre und älter","2001","66 und älter","3231","0.932016587434947","0.923611024981828","0.940422149888065"
"NE: derzeit in Ausbildung","2001","16-34 Jahre alt","720","0.104135229250667","0.0965930320343226","0.111677426467011"
"NE: derzeit in Ausbildung","2001","35-65 Jahre alt","44","0.0039389059446963","0.00283276928769492","0.00504504260169767"
"NE: derzeit in Ausbildung","2001","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","16-34 Jahre alt","339","0.0492752563515813","0.0439306015428997","0.0546199111602629"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","35-65 Jahre alt","113","0.0080606645115225","0.00648157783051017","0.00963975119253482"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2001","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2001","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2001","66 und älter","","","",""
"NE: arbeitslos registriert","2001","16-34 Jahre alt","324","0.0495147587164324","0.0441578056836909","0.0548717117491739"
"NE: arbeitslos registriert","2001","35-65 Jahre alt","792","0.0600703244083919","0.055874129422075","0.0642665193947088"
"NE: arbeitslos registriert","2001","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","16-34 Jahre alt","194","0.0303040771872871","0.0260710980029384","0.0345370563716359"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","35-65 Jahre alt","125","0.0111299454874909","0.00927729232318904","0.0129825986517928"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","66 und älter","41","0.0127422882259145","0.00899693780226183","0.0164876386495672"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","16-34 Jahre alt","159","0.0257289025285801","0.0218193382613187","0.0296384667958415"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","35-65 Jahre alt","54","0.00573044168056442","0.00439746021430687","0.00706342314682197"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","16-34 Jahre alt","145","0.0204352224916372","0.0169415347835558","0.0239289101997186"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","35-65 Jahre alt","156","0.0123805533200032","0.0104278204577846","0.0143332861822217"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","66 und älter","57","0.0188492365352349","0.0143080615894534","0.0233904114810165"
"Erwerbstätig","2001","16-34 Jahre alt","4097","0.673364061665679","0.661783362860612","0.684944760470747"
"Erwerbstätig","2001","35-65 Jahre alt","8361","0.68021372782421","0.671977457437207","0.688449998211212"
"Erwerbstätig","2001","66 und älter","84","0.0260674491085429","0.020746768550423","0.0313881296666629"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","16-34 Jahre alt","33","0.00549954086479058","0.00367336109669975","0.0073257206328814"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","35-65 Jahre alt","42","0.003532444775168","0.00248471988090882","0.00458016966942718"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","16-34 Jahre alt","249","0.0394115401225558","0.0345628601658211","0.0442602200792905"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","35-65 Jahre alt","2587","0.208116488059983","0.201224938068855","0.215008038051111"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","66 und älter","","","",""
"NE: 65 Jahre und älter","2002","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2002","35-65 Jahre alt","37","0.00315536600045735","0.00220328998452887","0.00410744201638584"
"NE: 65 Jahre und älter","2002","66 und älter","3395","0.939020288781658","0.931247660094254","0.946792917469063"
"NE: derzeit in Ausbildung","2002","16-34 Jahre alt","835","0.118171073983405","0.110126725154041","0.126215422812769"
"NE: derzeit in Ausbildung","2002","35-65 Jahre alt","45","0.00326786650244478","0.00229902128576295","0.00423671171912661"
"NE: derzeit in Ausbildung","2002","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","16-34 Jahre alt","280","0.0453013308947819","0.0401189208508815","0.0504837409386823"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","35-65 Jahre alt","117","0.00854006958720951","0.00697799666364098","0.010102142510778"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2002","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2002","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2002","66 und älter","","","",""
"NE: arbeitslos registriert","2002","16-34 Jahre alt","312","0.057738229474181","0.0519257604703899","0.063550698477972"
"NE: arbeitslos registriert","2002","35-65 Jahre alt","802","0.0662322434135594","0.0620105451885076","0.0704539416386112"
"NE: arbeitslos registriert","2002","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","16-34 Jahre alt","244","0.0324377892904393","0.0280230180324756","0.0368525605484031"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","35-65 Jahre alt","128","0.0118843138821371","0.0100447114716549","0.0137239162926194"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","66 und älter","38","0.00835979509139072","0.00540237764177017","0.0113172125410113"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","16-34 Jahre alt","149","0.0214695011014609","0.0178575547368782","0.0250814474660435"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","35-65 Jahre alt","72","0.00602912882646319","0.00471497220736228","0.00734328544556409"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","16-34 Jahre alt","160","0.0238167165720825","0.0200170126199695","0.0276164205241954"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","35-65 Jahre alt","127","0.00993780474182956","0.00825393115423377","0.0116216783294253"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","66 und älter","51","0.0148219647387589","0.0108968893763132","0.0187470401012047"
"Erwerbstätig","2002","16-34 Jahre alt","3899","0.652156494245999","0.640287579929298","0.6640254085627"
"Erwerbstätig","2002","35-65 Jahre alt","9301","0.673631308497014","0.665671577453508","0.681591039540519"
"Erwerbstätig","2002","66 und älter","113","0.0262901305250972","0.021093176094831","0.0314870849553634"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","16-34 Jahre alt","48","0.00848371237565481","0.00619818710464048","0.0107692376466691"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","35-65 Jahre alt","114","0.00920541048890235","0.0075841738528965","0.0108266471249082"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","16-34 Jahre alt","258","0.04372467262364","0.0385012419894208","0.0489481032578592"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","35-65 Jahre alt","2414","0.198527607902084","0.191592051395627","0.205463164408541"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","66 und älter","","","",""
"NE: 65 Jahre und älter","2003","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2003","35-65 Jahre alt","42","0.00353116840439279","0.00249979090985445","0.00456254589893112"
"NE: 65 Jahre und älter","2003","66 und älter","3398","0.911680869192255","0.902542653261425","0.920819085123084"
"NE: derzeit in Ausbildung","2003","16-34 Jahre alt","828","0.125401840670988","0.116942094973531","0.133861586368445"
"NE: derzeit in Ausbildung","2003","35-65 Jahre alt","43","0.0033417949752994","0.002338359155306","0.0043452307952928"
"NE: derzeit in Ausbildung","2003","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","16-34 Jahre alt","240","0.0432005722924331","0.0380071184442269","0.0483940261406392"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","35-65 Jahre alt","105","0.00968987805427611","0.00798665572988728","0.0113931003786649"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2003","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2003","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2003","66 und älter","","","",""
"NE: arbeitslos registriert","2003","16-34 Jahre alt","336","0.0639324860525554","0.0576834150946192","0.0701815570104916"
"NE: arbeitslos registriert","2003","35-65 Jahre alt","871","0.0761369685600174","0.0715256177649854","0.0807483193550495"
"NE: arbeitslos registriert","2003","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","16-34 Jahre alt","233","0.0309538868832131","0.0265297262128778","0.0353780475535485"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","35-65 Jahre alt","107","0.0105126628921878","0.00873933899954718","0.0122859867848285"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","66 und älter","46","0.0117793677784831","0.00830480189287125","0.015253933664095"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","16-34 Jahre alt","135","0.0226392691226262","0.0188394780592501","0.0264390601860023"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","35-65 Jahre alt","36","0.00383651759261455","0.00276163635629603","0.00491139882893307"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","16-34 Jahre alt","160","0.0225190476421915","0.0187291259674062","0.0263089693169769"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","35-65 Jahre alt","148","0.0124876459703984","0.0105568422201062","0.0144184497206907"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","66 und älter","51","0.0137997831406495","0.010042868915726","0.0175566973655729"
"Erwerbstätig","2003","16-34 Jahre alt","3635","0.638731388589797","0.626460519655088","0.651002257524505"
"Erwerbstätig","2003","35-65 Jahre alt","8819","0.670539425288673","0.662367197548977","0.67871165302837"
"Erwerbstätig","2003","66 und älter","118","0.0293185335125799","0.0238857538393069","0.0347513131858528"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","16-34 Jahre alt","35","0.00547207775852531","0.00358762309505613","0.00735653242199449"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","35-65 Jahre alt","122","0.0113963303600561","0.00955080422283048","0.0132418564972818"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","66 und älter","61","0.0245233580939909","0.0195424215472458","0.029504294640736"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","16-34 Jahre alt","220","0.0373126387645433","0.0323694201908145","0.0422558573382721"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","35-65 Jahre alt","2238","0.190814533969917","0.183861800647399","0.197767267292435"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","66 und älter","","","",""
"NE: 65 Jahre und älter","2004","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2004","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","2004","66 und älter","3517","0.91787174673219","0.909161623387904","0.926581870076476"
"NE: derzeit in Ausbildung","2004","16-34 Jahre alt","927","0.140392660823715","0.13133196695782","0.14945335468961"
"NE: derzeit in Ausbildung","2004","35-65 Jahre alt","40","0.0029165268781558","0.00196235950952577","0.00387069424678583"
"NE: derzeit in Ausbildung","2004","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","16-34 Jahre alt","232","0.0404802661086701","0.0353399736139314","0.0456205586034087"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","35-65 Jahre alt","107","0.00919191645416098","0.00750332878158362","0.0108805041267383"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2004","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2004","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2004","66 und älter","","","",""
"NE: arbeitslos registriert","2004","16-34 Jahre alt","354","0.0736596510175527","0.0668466364707772","0.0804726655643282"
"NE: arbeitslos registriert","2004","35-65 Jahre alt","877","0.0831754384143424","0.0782892919754511","0.0880615848532337"
"NE: arbeitslos registriert","2004","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","215","0.0320955942844003","0.0274985557812839","0.0366926327875166"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","89","0.0103799477788478","0.00858662841770009","0.0121732671399956"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","66 und älter","34","0.00871915961706774","0.00576983428396802","0.0116684849501674"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","16-34 Jahre alt","121","0.0219027940439988","0.018085285954565","0.0257203021334327"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","35-65 Jahre alt","34","0.00385179503304988","0.00275577277876482","0.00494781728733495"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","16-34 Jahre alt","116","0.01806874173525","0.0145946306976942","0.0215428527728059"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","35-65 Jahre alt","111","0.00897281124964426","0.00730428570312345","0.0106413367961651"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","66 und älter","47","0.0139668070745807","0.0102439072913768","0.0176897068577846"
"Erwerbstätig","2004","16-34 Jahre alt","3416","0.625558326836637","0.612935251027099","0.638181402646176"
"Erwerbstätig","2004","35-65 Jahre alt","8625","0.676594174058925","0.668317347470591","0.684871000647259"
"Erwerbstätig","2004","66 und älter","145","0.0331774334470286","0.0274956877236908","0.0388591791703664"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","16-34 Jahre alt","35","0.00914184714285358","0.00665950341092952","0.0116241908747776"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","35-65 Jahre alt","123","0.0121225483882808","0.0101862409705517","0.0140588558060099"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","66 und älter","58","0.0214216452675402","0.0168284889554549","0.0260148015796255"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","16-34 Jahre alt","200","0.0381054134031778","0.0329728855443313","0.0432379412620243"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","35-65 Jahre alt","1994","0.17173588824365","0.164887021430997","0.178584755056304"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","66 und älter","","","",""
"NE: 65 Jahre und älter","2005","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","2005","35-65 Jahre alt","68","0.00605482193715073","0.00464606628395509","0.00746357759034638"
"NE: 65 Jahre und älter","2005","66 und älter","3533","0.924859783457431","0.916498991239563","0.933220575675299"
"NE: derzeit in Ausbildung","2005","16-34 Jahre alt","902","0.143294420783385","0.133901413166372","0.152687428400399"
"NE: derzeit in Ausbildung","2005","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","2005","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","16-34 Jahre alt","225","0.0402299895933272","0.0349621470646487","0.0454978321220057"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","35-65 Jahre alt","113","0.00948100247937281","0.00772120657270897","0.0112407983860366"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","66 und älter","","","",""
"NE: im Militär-/Zivildienst","2005","16-34 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2005","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","2005","66 und älter","","","",""
"NE: arbeitslos registriert","2005","16-34 Jahre alt","360","0.082467819132831","0.0750934114405731","0.0898422268250889"
"NE: arbeitslos registriert","2005","35-65 Jahre alt","785","0.0767818980163546","0.0719470219542946","0.0816167740784146"
"NE: arbeitslos registriert","2005","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","206","0.0342601523989571","0.0293837565023639","0.0391365482955502"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","107","0.013041789356581","0.010981530729884","0.0151020479832781"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","66 und älter","43","0.0124441217732962","0.00892822409757187","0.0159600194490205"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","16-34 Jahre alt","123","0.0200930819916518","0.0163313320203608","0.0238548319629427"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","35-65 Jahre alt","56","0.00499552618438315","0.00371524045417218","0.00627581191459413"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","16-34 Jahre alt","120","0.0192756613391017","0.0155896865825226","0.0229616360956809"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","35-65 Jahre alt","112","0.0107620247433331","0.00888832002065264","0.0126357294660135"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","66 und älter","54","0.0144159480582816","0.0106355137140296","0.0181963824025336"
"Erwerbstätig","2005","16-34 Jahre alt","3158","0.614861152686205","0.601815331340536","0.627906974031874"
"Erwerbstätig","2005","35-65 Jahre alt","8237","0.69119222194016","0.682802505070123","0.699581938810197"
"Erwerbstätig","2005","66 und älter","130","0.0320861300523226","0.0264969218441354","0.0376753382605097"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","16-34 Jahre alt","40","0.00606183864607827","0.00398091519300084","0.00814276209915571"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","35-65 Jahre alt","150","0.0137034925203159","0.0115923227940514","0.0158146622465803"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2005","66 und älter","33","0.00911409234277669","0.006100102391425","0.0121280822941284"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2005","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","16-34 Jahre alt","205","0.0405815705771455","0.035342453051101","0.0458206881031901"
"Nicht erwerbstätig (NE): keine weitere Angabe","2006","35-65 Jahre alt","2138","0.171655281902871","0.165028701123606","0.178281862682136"
