year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.07173,351,4345,0.06405,0.07940
2005,North Rhine-Westphalia,West,Not employed: Pensioner,0.26259,1015,4345,0.24950,0.27567
2005,North Rhine-Westphalia,West,Not employed: registered unemployed,0.06513,243,4345,0.05779,0.07247
2005,North Rhine-Westphalia,West,Not employed: no further information,0.08726,418,4345,0.07887,0.09566
2005,Hesse,West,Self-employed,0.06745,107,1363,0.05413,0.08077
2005,Hesse,West,Blue-collar worker,0.14693,188,1363,0.12813,0.16574
2005,Hesse,West,Civil servant,0.04341,82,1363,0.03259,0.05423
2005,Hesse,West,White-collar worker,0.31383,433,1363,0.28919,0.33848
2005,Hesse,West,Apprentice/ Trainee/ Intern,0.07507,107,1363,0.06107,0.08906
2005,Hesse,West,Not employed: Pensioner,0.22841,285,1363,0.20612,0.25071
2005,Hesse,West,Not employed: registered unemployed,0.04796,57,1363,0.03661,0.05930
2005,Hesse,West,Not employed: no further information,0.07351,104,1363,0.05965,0.08737
2005,"Rhineland-Palatinate, Saarland",West,Self-employed,0.04959,69,1237,0.03749,0.06169
2005,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.20819,234,1237,0.18556,0.23083
2005,"Rhineland-Palatinate, Saarland",West,Civil servant,0.03451,64,1237,0.02433,0.04468
2005,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.20516,281,1237,0.18265,0.22768
2005,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.07510,90,1237,0.06041,0.08980
2005,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26243,317,1237,0.23790,0.28696
2005,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.07167,66,1237,0.05729,0.08604
2005,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.09258,116,1237,0.07642,0.10874
2005,Baden-Wuerttemberg,West,Self-employed,0.04983,149,2514,0.04133,0.05834
2005,Baden-Wuerttemberg,West,Blue-collar worker,0.19112,435,2514,0.17575,0.20649
2005,Baden-Wuerttemberg,West,Civil servant,0.02820,103,2514,0.02172,0.03467
2005,Baden-Wuerttemberg,West,White-collar worker,0.26640,698,2514,0.24911,0.28368
2005,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.08935,253,2514,0.07820,0.10050
2005,Baden-Wuerttemberg,West,Not employed: Pensioner,0.24281,521,2514,0.22604,0.25957
2005,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.04726,100,2514,0.03896,0.05555
2005,Baden-Wuerttemberg,West,Not employed: no further information,0.08407,255,2514,0.07322,0.09492
2005,Bavaria,West,Self-employed,0.05410,194,2891,0.04585,0.06235
2005,Bavaria,West,Blue-collar worker,0.16888,438,2891,0.15522,0.18254
2005,Bavaria,West,Civil servant,0.03676,143,2891,0.02990,0.04362
2005,Bavaria,West,White-collar worker,0.27894,891,2891,0.26258,0.29529
2005,Bavaria,West,Apprentice/ Trainee/ Intern,0.06544,238,2891,0.05642,0.07445
2005,Bavaria,West,Not employed: Pensioner,0.26518,632,2891,0.24909,0.28127
2005,Bavaria,West,Not employed: registered unemployed,0.05141,113,2891,0.04336,0.05946
2005,Bavaria,West,Not employed: no further information,0.07722,242,2891,0.06749,0.08695
2005,Berlin,West,Self-employed,0.07056,37,356,0.04392,0.09720
2005,Berlin,West,Blue-collar worker,0.11731,32,356,0.08384,0.15079
2005,Berlin,West,White-collar worker,0.24763,114,356,0.20273,0.29253
2005,Berlin,West,Apprentice/ Trainee/ Intern,0.11387,52,356,0.08082,0.14691
2005,Berlin,West,Not employed: Pensioner,0.19567,77,356,0.15440,0.23694
2005,Berlin,West,Not employed: registered unemployed,0.13516,44,356,0.09959,0.17072
2005,Berlin,East,Blue-collar worker,0.12540,36,269,0.08575,0.16505
2005,Berlin,East,White-collar worker,0.26242,103,269,0.20975,0.31509
2005,Berlin,East,Apprentice/ Trainee/ Intern,0.11737,44,269,0.07884,0.15591
2005,Berlin,East,Not employed: Pensioner,0.27763,86,269,0.22401,0.33125
2005,Brandenburg,East,Self-employed,0.05102,49,828,0.03602,0.06601
2005,Brandenburg,East,Blue-collar worker,0.16842,133,828,0.14291,0.19393
2005,Brandenburg,East,White-collar worker,0.20625,210,828,0.17867,0.23382
2005,Brandenburg,East,Apprentice/ Trainee/ Intern,0.08107,84,828,0.06246,0.09967
2005,Brandenburg,East,Not employed: Pensioner,0.31571,254,828,0.28403,0.34739
2005,Brandenburg,East,Not employed: registered unemployed,0.12701,98,828,0.10432,0.14971
2005,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.18455,76,442,0.14834,0.22076
2005,Mecklenburg-Western Pomerania,East,White-collar worker,0.20523,121,442,0.16753,0.24292
2005,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.08318,46,442,0.05740,0.10895
2005,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.31397,135,442,0.27066,0.35729
2005,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.13232,64,442,0.10069,0.16394
2005,Saxony,East,Self-employed,0.05728,99,1490,0.04548,0.06909
2005,Saxony,East,Blue-collar worker,0.15366,230,1490,0.13534,0.17197
2005,Saxony,East,White-collar worker,0.20757,397,1490,0.18697,0.22817
2005,Saxony,East,Apprentice/ Trainee/ Intern,0.09560,149,1490,0.08066,0.11053
2005,Saxony,East,Not employed: Pensioner,0.30833,401,1490,0.28488,0.33179
2005,Saxony,East,Not employed: registered unemployed,0.12699,165,1490,0.11008,0.14390
2005,Saxony,East,Not employed: no further information,0.03393,49,1490,0.02473,0.04313
2005,Saxony-Anhalt,East,Self-employed,0.03194,35,854,0.02014,0.04374
2005,Saxony-Anhalt,East,Blue-collar worker,0.14645,144,854,0.12273,0.17018
2005,Saxony-Anhalt,East,White-collar worker,0.20778,225,854,0.18056,0.23501
2005,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.09389,89,854,0.07432,0.11347
2005,Saxony-Anhalt,East,Not employed: Pensioner,0.37213,266,854,0.33969,0.40457
2005,Saxony-Anhalt,East,Not employed: registered unemployed,0.11560,95,854,0.09414,0.13706
2005,Thuringa,East,Self-employed,0.05391,54,841,0.03864,0.06918
2005,Thuringa,East,Blue-collar worker,0.14515,147,841,0.12132,0.16897
2005,Thuringa,East,White-collar worker,0.17704,192,841,0.15123,0.20285
2005,Thuringa,East,Apprentice/ Trainee/ Intern,0.09386,79,841,0.07414,0.11358
2005,Thuringa,East,Not employed: Pensioner,0.31672,248,841,0.28526,0.34818
2005,Thuringa,East,Not employed: registered unemployed,0.17317,121,841,0.14758,0.19876
2006,Schleswig-Holstein,West,Self-employed,0.06331,47,676,0.04494,0.08169
2006,Schleswig-Holstein,West,Blue-collar worker,0.14648,91,676,0.11980,0.17315
2006,Schleswig-Holstein,West,Civil servant,0.04197,34,676,0.02685,0.05710
2006,Schleswig-Holstein,West,White-collar worker,0.24448,178,676,0.21206,0.27690
2006,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.05309,41,676,0.03618,0.07001
2006,Schleswig-Holstein,West,Not employed: Pensioner,0.29121,185,676,0.25694,0.32549
2006,Schleswig-Holstein,West,Not employed: registered unemployed,0.06007,35,676,0.04214,0.07799
2006,Schleswig-Holstein,West,Not employed: no further information,0.09889,65,676,0.07637,0.12141
2006,Hamburg,West,White-collar worker,0.30438,94,178,0.23659,0.37217
2006,Hamburg,West,Not employed: Pensioner,0.33879,84,178,0.26906,0.40852
2006,Lower Saxony,West,Self-employed,0.05231,131,1972,0.04248,0.06214
2006,Lower Saxony,West,Blue-collar worker,0.15576,282,1972,0.13975,0.17177
2006,Lower Saxony,West,Civil servant,0.04411,106,1972,0.03504,0.05317
2006,Lower Saxony,West,White-collar worker,0.24041,515,1972,0.22154,0.25927
2006,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.05158,115,1972,0.04181,0.06134
2006,Lower Saxony,West,Not employed: Pensioner,0.29657,519,1972,0.27640,0.31673
2006,Lower Saxony,West,Not employed: registered unemployed,0.06280,112,1972,0.05209,0.07351
2006,Lower Saxony,West,Not employed: no further information,0.09084,192,1972,0.07815,0.10353
2006,Bremen,West,White-collar worker,0.15487,32,74,0.07188,0.23786
2006,Bremen,West,Not employed: Pensioner,0.36416,42,74,0.25377,0.47454
2006,North Rhine-Westphalia,West,Self-employed,0.05194,298,4589,0.04552,0.05836
2006,North Rhine-Westphalia,West,Blue-collar worker,0.15604,623,4589,0.14554,0.16654
2006,North Rhine-Westphalia,West,Civil servant,0.03543,226,4589,0.03008,0.04078
2006,North Rhine-Westphalia,West,White-collar worker,0.25654,1238,4589,0.24390,0.26918
2006,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.06495,291,4589,0.05782,0.07209
2006,North Rhine-Westphalia,West,Not employed: Pensioner,0.26593,1140,4589,0.25315,0.27872
2006,North Rhine-Westphalia,West,Not employed: registered unemployed,0.06713,262,4589,0.05989,0.07438
2006,North Rhine-Westphalia,West,Not employed: no further information,0.10061,511,4589,0.09190,0.10931
2006,Hesse,West,Self-employed,0.06346,103,1495,0.05110,0.07582
2006,Hesse,West,Blue-collar worker,0.14760,185,1495,0.12961,0.16558
2006,Hesse,West,Civil servant,0.03630,80,1495,0.02681,0.04578
2006,Hesse,West,White-collar worker,0.30760,485,1495,0.28420,0.33100
2006,Hesse,West,Apprentice/ Trainee/ Intern,0.06409,99,1495,0.05167,0.07651
2006,Hesse,West,Not employed: Pensioner,0.23872,345,1495,0.21711,0.26034
2006,Hesse,West,Not employed: registered unemployed,0.04391,55,1495,0.03352,0.05430
2006,Hesse,West,Not employed: no further information,0.09556,143,1495,0.08065,0.11047
2006,"Rhineland-Palatinate, Saarland",West,Self-employed,0.05168,76,1303,0.03965,0.06370
2006,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.18858,220,1303,0.16733,0.20983
2006,"Rhineland-Palatinate, Saarland",West,Civil servant,0.03429,70,1303,0.02441,0.04418
2006,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.24167,334,1303,0.21842,0.26493
2006,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.06489,70,1303,0.05151,0.07827
2006,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.25142,331,1303,0.22786,0.27499
2006,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.06939,71,1303,0.05558,0.08319
2006,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.09312,131,1303,0.07734,0.10891
2006,Baden-Wuerttemberg,West,Self-employed,0.05382,180,2739,0.04536,0.06227
2006,Baden-Wuerttemberg,West,Blue-collar worker,0.18213,453,2739,0.16768,0.19659
2006,Baden-Wuerttemberg,West,Civil servant,0.02951,111,2739,0.02317,0.03585
2006,Baden-Wuerttemberg,West,White-collar worker,0.26536,750,2739,0.24882,0.28190
2006,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.08268,239,2739,0.07236,0.09299
2006,Baden-Wuerttemberg,West,Not employed: Pensioner,0.24854,618,2739,0.23236,0.26473
2006,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.04468,108,2739,0.03694,0.05242
2006,Baden-Wuerttemberg,West,Not employed: no further information,0.09131,280,2739,0.08052,0.10210
2006,Bavaria,West,Self-employed,0.05764,214,3161,0.04951,0.06577
2006,Bavaria,West,Blue-collar worker,0.16707,476,3161,0.15406,0.18007
2006,Bavaria,West,Civil servant,0.03539,141,3161,0.02894,0.04183
2006,Bavaria,West,White-collar worker,0.28117,946,3161,0.26549,0.29684
2006,Bavaria,West,Apprentice/ Trainee/ Intern,0.05411,209,3161,0.04622,0.06200
2006,Bavaria,West,Not employed: Pensioner,0.26048,737,3161,0.24517,0.27578
2006,Bavaria,West,Not employed: registered unemployed,0.05529,132,3161,0.04732,0.06326
2006,Bavaria,West,Not employed: no further information,0.08724,306,3161,0.07740,0.09708
2006,Berlin,West,Self-employed,0.09902,51,382,0.06903,0.12902
2006,Berlin,West,Blue-collar worker,0.09886,35,382,0.06889,0.12883
2006,Berlin,West,White-collar worker,0.29317,133,382,0.24746,0.33888
2006,Berlin,West,Apprentice/ Trainee/ Intern,0.07285,34,382,0.04675,0.09894
2006,Berlin,West,Not employed: Pensioner,0.21216,86,382,0.17111,0.25321
2006,Berlin,West,Not employed: registered unemployed,0.12033,43,382,0.08766,0.15300
2006,Berlin,East,Blue-collar worker,0.14797,36,297,0.10752,0.18842
2006,Berlin,East,White-collar worker,0.23216,98,297,0.18406,0.28026
2006,Berlin,East,Apprentice/ Trainee/ Intern,0.07467,32,297,0.04472,0.10461
2006,Berlin,East,Not employed: Pensioner,0.26319,94,297,0.21302,0.31336
2006,Berlin,East,Not employed: registered unemployed,0.09581,37,297,0.06228,0.12934
2006,Brandenburg,East,Self-employed,0.07086,62,917,0.05424,0.08747
2006,Brandenburg,East,Blue-collar worker,0.14920,132,917,0.12612,0.17227
2006,Brandenburg,East,White-collar worker,0.21480,235,917,0.18821,0.24140
2006,Brandenburg,East,Apprentice/ Trainee/ Intern,0.05478,59,917,0.04005,0.06952
2006,Brandenburg,East,Not employed: Pensioner,0.32126,293,917,0.29102,0.35150
2006,Brandenburg,East,Not employed: registered unemployed,0.12509,100,917,0.10366,0.14651
2006,Brandenburg,East,Not employed: no further information,0.03806,36,917,0.02567,0.05045
2006,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.14694,71,487,0.11547,0.17842
2006,Mecklenburg-Western Pomerania,East,White-collar worker,0.21104,142,487,0.17476,0.24732
2006,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.06319,39,487,0.04156,0.08482
2006,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.31365,157,487,0.27240,0.35490
2006,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.15617,78,487,0.12389,0.18844
2006,Saxony,East,Self-employed,0.06743,109,1572,0.05503,0.07983
2006,Saxony,East,Blue-collar worker,0.15194,249,1572,0.13419,0.16969
2006,Saxony,East,White-collar worker,0.20567,399,1572,0.18568,0.22565
2006,Saxony,East,Apprentice/ Trainee/ Intern,0.08938,143,1572,0.07527,0.10348
2006,Saxony,East,Not employed: Pensioner,0.31843,458,1572,0.29539,0.34146
2006,Saxony,East,Not employed: registered unemployed,0.10679,155,1572,0.09152,0.12207
2006,Saxony,East,Not employed: no further information,0.04193,59,1572,0.03202,0.05184
2006,Saxony-Anhalt,East,Self-employed,0.04016,38,899,0.02732,0.05300
2006,Saxony-Anhalt,East,Blue-collar worker,0.12723,132,899,0.10544,0.14903
2006,Saxony-Anhalt,East,White-collar worker,0.22283,243,899,0.19561,0.25005
2006,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.06794,71,899,0.05149,0.08440
2006,Saxony-Anhalt,East,Not employed: Pensioner,0.34644,267,899,0.31531,0.37756
2006,Saxony-Anhalt,East,Not employed: registered unemployed,0.13348,113,899,0.11124,0.15573
2006,Saxony-Anhalt,East,Not employed: no further information,0.03716,35,899,0.02479,0.04953
2006,Thuringa,East,Self-employed,0.05630,61,947,0.04161,0.07099
2006,Thuringa,East,Blue-collar worker,0.16740,162,947,0.14361,0.19119
2006,Thuringa,East,White-collar worker,0.20188,213,947,0.17630,0.22746
2006,Thuringa,East,Apprentice/ Trainee/ Intern,0.07030,75,947,0.05401,0.08659
2006,Thuringa,East,Not employed: Pensioner,0.32215,284,947,0.29238,0.35193
2006,Thuringa,East,Not employed: registered unemployed,0.12588,105,947,0.10474,0.14702
2006,Thuringa,East,Not employed: no further information,0.04571,47,947,0.03240,0.05902
2007,Schleswig-Holstein,West,Self-employed,0.05857,36,595,0.03969,0.07745
2007,Schleswig-Holstein,West,Blue-collar worker,0.13837,79,595,0.11060,0.16613
2007,Schleswig-Holstein,West,White-collar worker,0.24432,165,595,0.20976,0.27887
2007,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.05082,40,595,0.03316,0.06849
2007,Schleswig-Holstein,West,Not employed: Pensioner,0.30023,179,595,0.26337,0.33709
2007,Schleswig-Holstein,West,Not employed: registered unemployed,0.08128,40,595,0.05930,0.10325
2007,Schleswig-Holstein,West,Not employed: no further information,0.08519,56,595,0.06274,0.10765
2007,Hamburg,West,White-collar worker,0.32993,101,180,0.26105,0.39881
2007,Hamburg,West,Not employed: Pensioner,0.31944,79,180,0.25113,0.38774
2007,Lower Saxony,West,Self-employed,0.04890,112,1849,0.03907,0.05873
2007,Lower Saxony,West,Blue-collar worker,0.16389,274,1849,0.14701,0.18077
2007,Lower Saxony,West,Civil servant,0.04921,103,1849,0.03935,0.05908
2007,Lower Saxony,West,White-collar worker,0.24990,500,1849,0.23016,0.26964
2007,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06366,121,1849,0.05253,0.07479
2007,Lower Saxony,West,Not employed: Pensioner,0.30121,499,1849,0.28029,0.32212
2007,Lower Saxony,West,Not employed: registered unemployed,0.04969,85,1849,0.03979,0.05960
2007,Lower Saxony,West,Not employed: no further information,0.07268,155,1849,0.06084,0.08452
2007,Bremen,West,White-collar worker,0.17600,37,79,0.09149,0.26051
2007,Bremen,West,Not employed: Pensioner,0.35247,42,79,0.24645,0.45850
2007,North Rhine-Westphalia,West,Self-employed,0.04756,261,4258,0.04116,0.05395
2007,North Rhine-Westphalia,West,Blue-collar worker,0.16971,617,4258,0.15844,0.18099
2007,North Rhine-Westphalia,West,Civil servant,0.03765,213,4258,0.03194,0.04337
2007,North Rhine-Westphalia,West,White-collar worker,0.26337,1189,4258,0.25014,0.27660
2007,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.05251,247,4258,0.04581,0.05921
2007,North Rhine-Westphalia,West,Not employed: Pensioner,0.27247,1084,4258,0.25910,0.28585
2007,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05824,214,4258,0.05120,0.06527
2007,North Rhine-Westphalia,West,Not employed: no further information,0.09476,433,4258,0.08596,0.10356
2007,Hesse,West,Self-employed,0.07121,112,1406,0.05777,0.08466
2007,Hesse,West,Blue-collar worker,0.12124,149,1406,0.10417,0.13831
2007,Hesse,West,Civil servant,0.03496,74,1406,0.02535,0.04456
2007,Hesse,West,White-collar worker,0.31630,460,1406,0.29199,0.34062
2007,Hesse,West,Apprentice/ Trainee/ Intern,0.06911,92,1406,0.05585,0.08237
2007,Hesse,West,Not employed: Pensioner,0.24058,331,1406,0.21823,0.26293
2007,Hesse,West,Not employed: registered unemployed,0.05260,59,1406,0.04092,0.06427
2007,Hesse,West,Not employed: no further information,0.09259,129,1406,0.07743,0.10774
2007,"Rhineland-Palatinate, Saarland",West,Self-employed,0.05599,75,1181,0.04287,0.06911
2007,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.20000,210,1181,0.17718,0.22283
2007,"Rhineland-Palatinate, Saarland",West,Civil servant,0.04112,68,1181,0.02979,0.05245
2007,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.23839,294,1181,0.21407,0.26270
2007,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.06431,68,1181,0.05032,0.07831
2007,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.24836,298,1181,0.22370,0.27301
2007,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.05966,55,1181,0.04614,0.07317
2007,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.08706,113,1181,0.07098,0.10315
2007,Baden-Wuerttemberg,West,Self-employed,0.04962,155,2520,0.04114,0.05810
2007,Baden-Wuerttemberg,West,Blue-collar worker,0.18630,424,2520,0.17109,0.20150
2007,Baden-Wuerttemberg,West,Civil servant,0.03181,105,2520,0.02496,0.03867
2007,Baden-Wuerttemberg,West,White-collar worker,0.26829,704,2520,0.25099,0.28559
2007,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07396,210,2520,0.06374,0.08418
2007,Baden-Wuerttemberg,West,Not employed: Pensioner,0.26063,587,2520,0.24349,0.27777
2007,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.03874,77,2520,0.03121,0.04628
2007,Baden-Wuerttemberg,West,Not employed: no further information,0.08797,258,2520,0.07691,0.09903
2007,Bavaria,West,Self-employed,0.06147,206,2994,0.05286,0.07007
2007,Bavaria,West,Blue-collar worker,0.18316,479,2994,0.16931,0.19702
2007,Bavaria,West,Civil servant,0.03732,141,2994,0.03053,0.04412
2007,Bavaria,West,White-collar worker,0.27320,881,2994,0.25724,0.28917
2007,Bavaria,West,Apprentice/ Trainee/ Intern,0.05481,195,2994,0.04665,0.06296
2007,Bavaria,West,Not employed: Pensioner,0.26196,721,2994,0.24620,0.27771
2007,Bavaria,West,Not employed: registered unemployed,0.04185,88,2994,0.03468,0.04903
2007,Bavaria,West,Not employed: no further information,0.08556,283,2994,0.07554,0.09558
2007,Berlin,West,Self-employed,0.09471,49,333,0.06321,0.12621
2007,Berlin,West,Blue-collar worker,0.11177,40,333,0.07788,0.14567
2007,Berlin,West,White-collar worker,0.29652,128,333,0.24739,0.34565
2007,Berlin,West,Not employed: Pensioner,0.20929,83,333,0.16553,0.25305
2007,Berlin,West,Not employed: registered unemployed,0.10491,33,333,0.07195,0.13788
2007,Berlin,East,Blue-collar worker,0.13997,34,273,0.09874,0.18121
2007,Berlin,East,White-collar worker,0.27736,111,273,0.22415,0.33056
2007,Berlin,East,Not employed: Pensioner,0.27738,94,273,0.22418,0.33059
2007,Berlin,East,Not employed: registered unemployed,0.09109,34,273,0.05690,0.12529
2007,Brandenburg,East,Self-employed,0.05884,46,843,0.04294,0.07473
2007,Brandenburg,East,Blue-collar worker,0.14681,126,843,0.12290,0.17071
2007,Brandenburg,East,White-collar worker,0.19332,208,843,0.16665,0.22000
2007,Brandenburg,East,Apprentice/ Trainee/ Intern,0.07425,63,843,0.05654,0.09196
2007,Brandenburg,East,Not employed: Pensioner,0.32997,274,843,0.29821,0.36173
2007,Brandenburg,East,Not employed: registered unemployed,0.12846,90,843,0.10586,0.15106
2007,Brandenburg,East,Not employed: no further information,0.03487,36,843,0.02248,0.04726
2007,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.17976,80,449,0.14420,0.21531
2007,Mecklenburg-Western Pomerania,East,White-collar worker,0.21248,128,449,0.17460,0.25036
2007,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.07218,37,449,0.04822,0.09615
2007,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.31795,146,449,0.27482,0.36107
2007,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.12637,58,449,0.09560,0.15714
2007,Saxony,East,Self-employed,0.05323,95,1506,0.04189,0.06457
2007,Saxony,East,Blue-collar worker,0.17364,250,1506,0.15451,0.19278
2007,Saxony,East,White-collar worker,0.23175,414,1506,0.21043,0.25307
2007,Saxony,East,Apprentice/ Trainee/ Intern,0.09038,133,1506,0.07590,0.10487
2007,Saxony,East,Not employed: Pensioner,0.30343,429,1506,0.28020,0.32666
2007,Saxony,East,Not employed: registered unemployed,0.10182,134,1506,0.08655,0.11710
2007,Saxony,East,Not employed: no further information,0.02727,51,1506,0.01904,0.03550
2007,Saxony-Anhalt,East,Self-employed,0.05204,39,865,0.03723,0.06685
2007,Saxony-Anhalt,East,Blue-collar worker,0.15406,141,865,0.12998,0.17813
2007,Saxony-Anhalt,East,White-collar worker,0.21620,230,865,0.18875,0.24365
2007,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.07275,74,865,0.05543,0.09007
2007,Saxony-Anhalt,East,Not employed: Pensioner,0.34405,255,865,0.31237,0.37573
2007,Saxony-Anhalt,East,Not employed: registered unemployed,0.09751,87,865,0.07773,0.11729
2007,Saxony-Anhalt,East,Not employed: no further information,0.04416,39,865,0.03046,0.05786
2007,Thuringa,East,Self-employed,0.05238,50,906,0.03786,0.06689
2007,Thuringa,East,Blue-collar worker,0.18789,162,906,0.16244,0.21334
2007,Thuringa,East,White-collar worker,0.21233,205,906,0.18569,0.23898
2007,Thuringa,East,Apprentice/ Trainee/ Intern,0.06978,85,906,0.05318,0.08638
2007,Thuringa,East,Not employed: Pensioner,0.31785,283,906,0.28751,0.34819
2007,Thuringa,East,Not employed: registered unemployed,0.11163,90,906,0.09112,0.13215
2007,Thuringa,East,Not employed: no further information,0.03067,31,906,0.01944,0.04191
2008,Schleswig-Holstein,West,Self-employed,0.05987,32,512,0.03930,0.08044
2008,Schleswig-Holstein,West,Blue-collar worker,0.13559,67,512,0.10590,0.16527
2008,Schleswig-Holstein,West,White-collar worker,0.27974,158,512,0.24082,0.31866
2008,Schleswig-Holstein,West,Apprentice/ Trainee/ Intern,0.05918,38,512,0.03872,0.07964
2008,Schleswig-Holstein,West,Not employed: Pensioner,0.29139,168,512,0.25199,0.33079
2008,Schleswig-Holstein,West,Not employed: no further information,0.08431,49,512,0.06022,0.10841
2008,Hamburg,West,White-collar worker,0.34862,99,174,0.27761,0.41963
2008,Hamburg,West,Not employed: Pensioner,0.30737,75,174,0.23861,0.37612
2008,Lower Saxony,West,Self-employed,0.05252,113,1763,0.04210,0.06293
2008,Lower Saxony,West,Blue-collar worker,0.15953,250,1763,0.14243,0.17663
2008,Lower Saxony,West,Civil servant,0.04873,96,1763,0.03868,0.05879
2008,Lower Saxony,West,White-collar worker,0.25959,491,1763,0.23912,0.28006
2008,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06874,115,1763,0.05692,0.08055
2008,Lower Saxony,West,Not employed: Pensioner,0.29441,485,1763,0.27313,0.31570
2008,Lower Saxony,West,Not employed: registered unemployed,0.04181,66,1763,0.03247,0.05116
2008,Lower Saxony,West,Not employed: no further information,0.07309,147,1763,0.06094,0.08524
2008,Bremen,West,White-collar worker,0.15512,33,75,0.07263,0.23760
2008,Bremen,West,Not employed: Pensioner,0.37123,42,75,0.26115,0.48131
2008,North Rhine-Westphalia,West,Self-employed,0.05120,252,3965,0.04434,0.05807
2008,North Rhine-Westphalia,West,Blue-collar worker,0.16809,570,3965,0.15645,0.17973
2008,North Rhine-Westphalia,West,Civil servant,0.03749,198,3965,0.03158,0.04341
2008,North Rhine-Westphalia,West,White-collar worker,0.27125,1133,3965,0.25741,0.28509
2008,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.06545,257,3965,0.05776,0.07315
2008,North Rhine-Westphalia,West,Not employed: Pensioner,0.26404,1011,3965,0.25031,0.27776
2008,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05304,174,3965,0.04606,0.06002
2008,North Rhine-Westphalia,West,Not employed: no further information,0.08796,370,3965,0.07915,0.09678
2008,Hesse,West,Self-employed,0.06786,104,1330,0.05434,0.08139
2008,Hesse,West,Blue-collar worker,0.12856,149,1330,0.11056,0.14656
2008,Hesse,West,Civil servant,0.03266,62,1330,0.02310,0.04222
2008,Hesse,West,White-collar worker,0.32896,452,1330,0.30370,0.35422
2008,Hesse,West,Apprentice/ Trainee/ Intern,0.07155,82,1330,0.05769,0.08541
2008,Hesse,West,Not employed: Pensioner,0.24693,323,1330,0.22374,0.27011
2008,Hesse,West,Not employed: registered unemployed,0.03803,41,1330,0.02774,0.04831
2008,Hesse,West,Not employed: no further information,0.08503,117,1330,0.07003,0.10002
2008,"Rhineland-Palatinate, Saarland",West,Self-employed,0.03939,52,1111,0.02795,0.05084
2008,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.19416,194,1111,0.17089,0.21743
2008,"Rhineland-Palatinate, Saarland",West,Civil servant,0.03790,60,1111,0.02666,0.04913
2008,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.25244,285,1111,0.22688,0.27799
