year,pgisced97,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Lower Secondary Level,West,Not employed: no further information,0.12179,278,2130,0.10790,0.13569
2006,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.24493,125,322,0.19788,0.29197
2006,Lower Secondary Level,East,Not employed: Pensioner,0.41205,150,322,0.35821,0.46590
2006,Lower Secondary Level,East,Not employed: registered unemployed,0.16700,47,322,0.12620,0.20780
2006,Upper Secondary Level,West,Self-employed,0.04464,425,8233,0.04018,0.04910
2006,Upper Secondary Level,West,Blue-collar worker,0.20608,1577,8233,0.19735,0.21482
2006,Upper Secondary Level,West,Civil servant,0.02245,213,8233,0.01925,0.02565
2006,Upper Secondary Level,West,White-collar worker,0.25432,2241,8233,0.24491,0.26372
2006,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.03930,361,8233,0.03510,0.04349
2006,Upper Secondary Level,West,Not employed: Pensioner,0.28759,2219,8233,0.27781,0.29737
2006,Upper Secondary Level,West,Not employed: registered unemployed,0.05628,414,8233,0.05130,0.06126
2006,Upper Secondary Level,West,Not employed: no further information,0.08283,783,8233,0.07688,0.08879
2006,Upper Secondary Level,East,Self-employed,0.04993,132,2757,0.04180,0.05806
2006,Upper Secondary Level,East,Blue-collar worker,0.22657,651,2757,0.21094,0.24219
2006,Upper Secondary Level,East,White-collar worker,0.16034,495,2757,0.14664,0.17404
2006,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.05075,143,2757,0.04255,0.05894
2006,Upper Secondary Level,East,Not employed: Pensioner,0.30894,833,2757,0.29169,0.32619
2006,Upper Secondary Level,East,Not employed: registered unemployed,0.15628,425,2757,0.14272,0.16983
2006,Upper Secondary Level,East,Not employed: no further information,0.02918,78,2757,0.02289,0.03546
2006,Post-secondary Non-tertiary Level,West,Self-employed,0.06790,79,1032,0.05254,0.08326
2006,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.13286,120,1032,0.11214,0.15358
2006,Post-secondary Non-tertiary Level,West,White-collar worker,0.47298,503,1032,0.44250,0.50345
2006,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.04919,48,1032,0.03599,0.06239
2006,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.12873,120,1032,0.10829,0.14917
2006,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.03914,39,1032,0.02730,0.05098
2006,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.10026,123,1032,0.08192,0.11859
2006,Post-secondary Non-tertiary Level,East,White-collar worker,0.43701,78,78,0.32622,0.54781
2006,First Stage of Tertiary Education,West,Self-employed,0.09770,137,1210,0.08096,0.11443
2006,First Stage of Tertiary Education,West,Blue-collar worker,0.11676,133,1210,0.09866,0.13486
2006,First Stage of Tertiary Education,West,Civil servant,0.03779,64,1210,0.02704,0.04854
2006,First Stage of Tertiary Education,West,White-collar worker,0.38979,491,1210,0.36230,0.41728
2006,First Stage of Tertiary Education,West,Not employed: Pensioner,0.24401,267,1210,0.21980,0.26822
2006,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.05224,45,1210,0.03970,0.06479
2006,First Stage of Tertiary Education,West,Not employed: no further information,0.04954,73,1210,0.03730,0.06177
2006,First Stage of Tertiary Education,East,Self-employed,0.11661,53,386,0.08455,0.14867
2006,First Stage of Tertiary Education,East,Blue-collar worker,0.09817,51,386,0.06844,0.12789
2006,First Stage of Tertiary Education,East,White-collar worker,0.29030,124,386,0.24496,0.33564
2006,First Stage of Tertiary Education,East,Not employed: Pensioner,0.39522,158,386,0.34639,0.44406
2006,Second Stage of Tertiary Education,West,Self-employed,0.12716,448,3208,0.11563,0.13869
2006,Second Stage of Tertiary Education,West,Blue-collar worker,0.02786,68,3208,0.02216,0.03355
2006,Second Stage of Tertiary Education,West,Civil servant,0.12813,525,3208,0.11656,0.13970
2006,Second Stage of Tertiary Education,West,White-collar worker,0.41601,1285,3208,0.39895,0.43307
2006,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.18457,604,3208,0.17114,0.19799
2006,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.03928,93,3208,0.03255,0.04600
2006,Second Stage of Tertiary Education,West,Not employed: no further information,0.06317,185,3208,0.05475,0.07159
2006,Second Stage of Tertiary Education,East,Self-employed,0.09776,126,1299,0.08160,0.11392
2006,Second Stage of Tertiary Education,East,Civil servant,0.03974,81,1299,0.02911,0.05036
2006,Second Stage of Tertiary Education,East,White-collar worker,0.40154,614,1299,0.37487,0.42821
2006,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.35333,388,1299,0.32733,0.37934
2006,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.04741,58,1299,0.03585,0.05897
2006,Second Stage of Tertiary Education,East,Not employed: no further information,0.02900,32,1299,0.01987,0.03813
2007,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.45965,233,447,0.41340,0.50591
2007,Pre-primary Level,West,Not employed: no further information,0.45081,214,447,0.40463,0.49699
2007,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.46107,79,148,0.38048,0.54165
2007,Pre-primary Level,East,Not employed: no further information,0.50877,69,148,0.42795,0.58958
2007,Primary Level,West,Blue-collar worker,0.24475,47,153,0.17640,0.31310
2007,Primary Level,West,Not employed: Pensioner,0.32337,61,153,0.24901,0.39774
2007,Primary Level,West,Not employed: no further information,0.21007,45,153,0.14531,0.27483
2007,Lower Secondary Level,West,Blue-collar worker,0.19415,372,1866,0.17619,0.21210
2007,Lower Secondary Level,West,White-collar worker,0.07610,134,1866,0.06407,0.08814
2007,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.10759,236,1866,0.09353,0.12165
2007,Lower Secondary Level,West,Not employed: Pensioner,0.39636,733,1866,0.37416,0.41856
2007,Lower Secondary Level,West,Not employed: registered unemployed,0.08751,155,1866,0.07469,0.10034
2007,Lower Secondary Level,West,Not employed: no further information,0.11068,236,1866,0.09644,0.12492
2007,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.25689,110,283,0.20589,0.30788
2007,Lower Secondary Level,East,Not employed: Pensioner,0.42389,137,283,0.36621,0.48157
2007,Lower Secondary Level,East,Not employed: registered unemployed,0.13588,36,283,0.09588,0.17587
2007,Upper Secondary Level,West,Self-employed,0.04307,376,7686,0.03853,0.04761
2007,Upper Secondary Level,West,Blue-collar worker,0.21862,1550,7686,0.20938,0.22786
2007,Upper Secondary Level,West,Civil servant,0.02390,209,7686,0.02049,0.02732
2007,Upper Secondary Level,West,White-collar worker,0.25502,2116,7686,0.24527,0.26476
2007,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04077,346,7686,0.03634,0.04519
2007,Upper Secondary Level,West,Not employed: Pensioner,0.29254,2108,7686,0.28237,0.30271
2007,Upper Secondary Level,West,Not employed: Military/Community Service,0.00428,34,7686,0.00282,0.00574
2007,Upper Secondary Level,West,Not employed: registered unemployed,0.04864,322,7686,0.04383,0.05345
2007,Upper Secondary Level,West,Not employed: no further information,0.07114,625,7686,0.06539,0.07689
2007,Upper Secondary Level,East,Self-employed,0.03973,106,2594,0.03221,0.04725
2007,Upper Secondary Level,East,Blue-collar worker,0.24552,645,2594,0.22895,0.26208
2007,Upper Secondary Level,East,White-collar worker,0.17570,490,2594,0.16105,0.19035
2007,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04829,141,2594,0.04004,0.05654
2007,Upper Secondary Level,East,Not employed: Pensioner,0.30905,790,2594,0.29126,0.32684
2007,Upper Secondary Level,East,Not employed: registered unemployed,0.14007,348,2594,0.12671,0.15343
2007,Upper Secondary Level,East,Not employed: no further information,0.02468,74,2594,0.01871,0.03065
2007,Post-secondary Non-tertiary Level,West,Self-employed,0.06268,76,994,0.04760,0.07775
2007,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.12707,113,994,0.10636,0.14779
2007,Post-secondary Non-tertiary Level,West,White-collar worker,0.47401,484,994,0.44295,0.50507
2007,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.04982,53,994,0.03629,0.06336
2007,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.14290,121,994,0.12113,0.16467
2007,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.04595,37,994,0.03292,0.05897
2007,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.09098,110,994,0.07309,0.10886
2007,Post-secondary Non-tertiary Level,East,Blue-collar worker,0.17158,34,119,0.10356,0.23961
2007,Post-secondary Non-tertiary Level,East,White-collar worker,0.50949,85,119,0.41929,0.59969
2007,First Stage of Tertiary Education,West,Self-employed,0.09285,120,1118,0.07583,0.10987
2007,First Stage of Tertiary Education,West,Blue-collar worker,0.12996,126,1118,0.11024,0.14968
2007,First Stage of Tertiary Education,West,Civil servant,0.04618,62,1118,0.03388,0.05849
2007,First Stage of Tertiary Education,West,White-collar worker,0.37055,459,1118,0.34223,0.39888
2007,First Stage of Tertiary Education,West,Not employed: Pensioner,0.25774,257,1118,0.23209,0.28339
2007,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.04487,36,1118,0.03273,0.05701
2007,First Stage of Tertiary Education,West,Not employed: no further information,0.04505,58,1118,0.03288,0.05721
2007,First Stage of Tertiary Education,East,Self-employed,0.11841,50,368,0.08536,0.15147
2007,First Stage of Tertiary Education,East,Blue-collar worker,0.12575,53,368,0.09183,0.15968
2007,First Stage of Tertiary Education,East,White-collar worker,0.26267,115,368,0.21765,0.30770
2007,First Stage of Tertiary Education,East,Not employed: Pensioner,0.38860,150,368,0.33873,0.43847
2007,Second Stage of Tertiary Education,West,Self-employed,0.12272,424,3061,0.11110,0.13435
2007,Second Stage of Tertiary Education,West,Blue-collar worker,0.03419,69,3061,0.02775,0.04063
2007,Second Stage of Tertiary Education,West,Civil servant,0.13166,498,3061,0.11968,0.14365
2007,Second Stage of Tertiary Education,West,White-collar worker,0.42251,1228,3061,0.40501,0.44001
2007,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.19147,612,3061,0.17752,0.20541
2007,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02917,62,3061,0.02320,0.03513
2007,Second Stage of Tertiary Education,West,Not employed: no further information,0.05606,168,3061,0.04791,0.06421
2007,Second Stage of Tertiary Education,East,Self-employed,0.08977,116,1238,0.07384,0.10570
2007,Second Stage of Tertiary Education,East,Civil servant,0.04540,86,1238,0.03380,0.05700
2007,Second Stage of Tertiary Education,East,White-collar worker,0.39875,589,1238,0.37146,0.42604
2007,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.34957,383,1238,0.32300,0.37615
2007,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.05559,64,1238,0.04283,0.06836
2008,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.51132,244,408,0.46275,0.55988
2008,Pre-primary Level,West,Not employed: no further information,0.41875,164,408,0.37082,0.46668
2008,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.67811,78,78,0.57375,0.78246
2008,Primary Level,West,Blue-collar worker,0.32032,49,133,0.24072,0.39992
2008,Primary Level,West,Not employed: Pensioner,0.30729,49,133,0.22858,0.38600
2008,Primary Level,West,Not employed: no further information,0.16359,35,133,0.10049,0.22670
2008,Lower Secondary Level,West,Blue-collar worker,0.20567,349,1716,0.18654,0.22480
2008,Lower Secondary Level,West,White-collar worker,0.07197,119,1716,0.05974,0.08420
2008,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.11945,234,1716,0.10410,0.13480
2008,Lower Secondary Level,West,Not employed: Pensioner,0.39587,683,1716,0.37272,0.41901
2008,Lower Secondary Level,West,Not employed: registered unemployed,0.07158,120,1716,0.05938,0.08379
2008,Lower Secondary Level,West,Not employed: no further information,0.11293,211,1716,0.09795,0.12791
2008,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.23171,95,252,0.17951,0.28390
2008,Lower Secondary Level,East,Not employed: Pensioner,0.40281,122,252,0.34213,0.46348
2008,Lower Secondary Level,East,Not employed: registered unemployed,0.19014,35,252,0.14159,0.23869
2008,Upper Secondary Level,West,Self-employed,0.03961,332,7200,0.03511,0.04412
2008,Upper Secondary Level,West,Blue-collar worker,0.21943,1438,7200,0.20987,0.22899
2008,Upper Secondary Level,West,Civil servant,0.02296,184,7200,0.01950,0.02642
2008,Upper Secondary Level,West,White-collar worker,0.26806,2067,7200,0.25782,0.27829
2008,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04241,321,7200,0.03775,0.04706
2008,Upper Secondary Level,West,Not employed: Pensioner,0.29252,2035,7200,0.28201,0.30302
2008,Upper Secondary Level,West,Not employed: registered unemployed,0.04211,262,7200,0.03747,0.04675
2008,Upper Secondary Level,West,Not employed: no further information,0.06743,561,7200,0.06163,0.07322
2008,Upper Secondary Level,East,Self-employed,0.04159,106,2463,0.03370,0.04948
2008,Upper Secondary Level,East,Blue-collar worker,0.27232,651,2463,0.25473,0.28990
2008,Upper Secondary Level,East,White-collar worker,0.17971,460,2463,0.16454,0.19488
2008,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04303,121,2463,0.03501,0.05105
2008,Upper Secondary Level,East,Not employed: Pensioner,0.29384,751,2463,0.27585,0.31184
2008,Upper Secondary Level,East,Not employed: registered unemployed,0.12670,305,2463,0.11356,0.13984
2008,Upper Secondary Level,East,Not employed: no further information,0.02573,69,2463,0.01948,0.03198
2008,Post-secondary Non-tertiary Level,West,Self-employed,0.06256,73,893,0.04667,0.07845
2008,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.11695,104,893,0.09586,0.13804
2008,Post-secondary Non-tertiary Level,West,White-collar worker,0.52070,475,893,0.48791,0.55348
2008,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03704,34,893,0.02464,0.04943
2008,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.13959,114,893,0.11685,0.16234
2008,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.08680,93,893,0.06832,0.10528
2008,Post-secondary Non-tertiary Level,East,White-collar worker,0.46638,81,81,0.35706,0.57570
2008,First Stage of Tertiary Education,West,Self-employed,0.08355,105,1034,0.06668,0.10043
2008,First Stage of Tertiary Education,West,Blue-collar worker,0.13564,123,1034,0.11476,0.15652
2008,First Stage of Tertiary Education,West,Civil servant,0.04269,54,1034,0.03036,0.05502
2008,First Stage of Tertiary Education,West,White-collar worker,0.38641,422,1034,0.35672,0.41611
2008,First Stage of Tertiary Education,West,Not employed: Pensioner,0.25706,244,1034,0.23041,0.28371
2008,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.04786,35,1034,0.03484,0.06087
2008,First Stage of Tertiary Education,West,Not employed: no further information,0.04025,51,1034,0.02826,0.05223
2008,First Stage of Tertiary Education,East,Self-employed,0.12297,46,342,0.08812,0.15783
2008,First Stage of Tertiary Education,East,Blue-collar worker,0.10470,42,342,0.07220,0.13720
2008,First Stage of Tertiary Education,East,White-collar worker,0.30934,111,342,0.26028,0.35840
2008,First Stage of Tertiary Education,East,Not employed: Pensioner,0.39349,143,342,0.34164,0.44534
2008,Second Stage of Tertiary Education,West,Self-employed,0.12395,389,2917,0.11198,0.13591
2008,Second Stage of Tertiary Education,West,Blue-collar worker,0.03165,57,2917,0.02530,0.03800
2008,Second Stage of Tertiary Education,West,Civil servant,0.12628,456,2917,0.11422,0.13833
2008,Second Stage of Tertiary Education,West,White-collar worker,0.43418,1195,2917,0.41619,0.45217
2008,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.19371,619,2917,0.17936,0.20805
2008,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02934,49,2917,0.02321,0.03546
2008,Second Stage of Tertiary Education,West,Not employed: no further information,0.05139,152,2917,0.04338,0.05941
2008,Second Stage of Tertiary Education,East,Self-employed,0.10292,109,1175,0.08554,0.12030
2008,Second Stage of Tertiary Education,East,Civil servant,0.03620,73,1175,0.02552,0.04689
2008,Second Stage of Tertiary Education,East,White-collar worker,0.40156,568,1175,0.37352,0.42960
2008,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.35475,380,1175,0.32738,0.38212
2008,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.04073,45,1175,0.02942,0.05204
2009,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.54615,227,393,0.49686,0.59543
2009,Pre-primary Level,West,Not employed: no further information,0.38560,166,393,0.33741,0.43378
2009,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.66367,53,53,0.53525,0.79208
2009,Primary Level,West,Blue-collar worker,0.30574,45,95,0.21260,0.39887
2009,Primary Level,West,Not employed: Pensioner,0.34382,50,95,0.24780,0.43985
2009,Lower Secondary Level,West,Blue-collar worker,0.20837,302,1522,0.18796,0.22878
2009,Lower Secondary Level,West,White-collar worker,0.05722,103,1522,0.04554,0.06889
2009,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.12747,224,1522,0.11071,0.14424
2009,Lower Secondary Level,West,Not employed: Pensioner,0.40044,611,1522,0.37582,0.42507
2009,Lower Secondary Level,West,Not employed: registered unemployed,0.07267,107,1522,0.05962,0.08571
2009,Lower Secondary Level,West,Not employed: no further information,0.10441,175,1522,0.08904,0.11978
2009,Lower Secondary Level,East,Blue-collar worker,0.10567,32,247,0.06726,0.14409
2009,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.19348,68,247,0.14412,0.24285
2009,Lower Secondary Level,East,Not employed: Pensioner,0.43076,114,247,0.36888,0.49265
2009,Lower Secondary Level,East,Not employed: registered unemployed,0.21440,33,247,0.16311,0.26569
2009,Upper Secondary Level,West,Self-employed,0.04055,313,6624,0.03580,0.04530
2009,Upper Secondary Level,West,Blue-collar worker,0.21548,1307,6624,0.20558,0.22538
2009,Upper Secondary Level,West,Civil servant,0.02212,163,6624,0.01858,0.02567
2009,Upper Secondary Level,West,White-collar worker,0.27019,1904,6624,0.25949,0.28088
2009,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04505,295,6624,0.04006,0.05005
2009,Upper Secondary Level,West,Not employed: Pensioner,0.29101,1901,6624,0.28007,0.30195
2009,Upper Secondary Level,West,Not employed: registered unemployed,0.04491,259,6624,0.03992,0.04989
2009,Upper Secondary Level,West,Not employed: no further information,0.06234,482,6624,0.05652,0.06817
2009,Upper Secondary Level,East,Self-employed,0.04776,100,2353,0.03914,0.05638
2009,Upper Secondary Level,East,Blue-collar worker,0.25918,612,2353,0.24147,0.27689
2009,Upper Secondary Level,East,White-collar worker,0.18237,457,2353,0.16677,0.19798
2009,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.04026,111,2353,0.03231,0.04820
2009,Upper Secondary Level,East,Not employed: Pensioner,0.29146,732,2353,0.27309,0.30982
2009,Upper Secondary Level,East,Not employed: registered unemployed,0.12821,272,2353,0.11470,0.14172
2009,Upper Secondary Level,East,Not employed: no further information,0.02743,69,2353,0.02083,0.03404
2009,Post-secondary Non-tertiary Level,West,Self-employed,0.05456,60,814,0.03895,0.07017
2009,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.11681,90,814,0.09473,0.13889
2009,Post-secondary Non-tertiary Level,West,White-collar worker,0.52723,442,814,0.49292,0.56155
2009,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.03518,31,814,0.02251,0.04784
2009,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.13269,102,814,0.10937,0.15600
2009,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.09581,89,814,0.07558,0.11604
2009,Post-secondary Non-tertiary Level,East,White-collar worker,0.46101,70,70,0.34340,0.57863
2009,First Stage of Tertiary Education,West,Self-employed,0.08728,95,926,0.06909,0.10547
2009,First Stage of Tertiary Education,West,Blue-collar worker,0.11997,101,926,0.09903,0.14091
2009,First Stage of Tertiary Education,West,Civil servant,0.04130,49,926,0.02848,0.05413
2009,First Stage of Tertiary Education,West,White-collar worker,0.37930,396,926,0.34804,0.41057
2009,First Stage of Tertiary Education,West,Not employed: Pensioner,0.27234,241,926,0.24366,0.30103
2009,First Stage of Tertiary Education,West,Not employed: no further information,0.04417,44,926,0.03093,0.05741
2009,First Stage of Tertiary Education,East,Self-employed,0.12056,47,341,0.08595,0.15517
2009,First Stage of Tertiary Education,East,Blue-collar worker,0.14238,45,341,0.10523,0.17952
2009,First Stage of Tertiary Education,East,White-collar worker,0.29921,112,341,0.25053,0.34788
2009,First Stage of Tertiary Education,East,Not employed: Pensioner,0.36339,137,341,0.31226,0.41451
2009,Second Stage of Tertiary Education,West,Self-employed,0.12125,375,2793,0.10914,0.13336
2009,Second Stage of Tertiary Education,West,Blue-collar worker,0.03380,58,2793,0.02709,0.04050
2009,Second Stage of Tertiary Education,West,Civil servant,0.12582,427,2793,0.11352,0.13812
2009,Second Stage of Tertiary Education,West,White-collar worker,0.44588,1151,2793,0.42744,0.46431
2009,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.18716,598,2793,0.17270,0.20163
2009,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02649,51,2793,0.02053,0.03245
2009,Second Stage of Tertiary Education,West,Not employed: no further information,0.04528,133,2793,0.03757,0.05299
2009,Second Stage of Tertiary Education,East,Self-employed,0.12254,111,1150,0.10358,0.14150
2009,Second Stage of Tertiary Education,East,Civil servant,0.04436,73,1150,0.03246,0.05627
2009,Second Stage of Tertiary Education,East,White-collar worker,0.40239,538,1150,0.37404,0.43075
2009,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.34336,382,1150,0.31591,0.37082
2009,Second Stage of Tertiary Education,East,Not employed: registered unemployed,0.03987,46,1150,0.02855,0.05118
2010,Pre-primary Level,West,Apprentice/ Trainee/ Intern,0.62355,324,581,0.58412,0.66298
2010,Pre-primary Level,West,Not employed: no further information,0.31569,257,581,0.27786,0.35351
2010,Pre-primary Level,East,Apprentice/ Trainee/ Intern,0.55145,42,81,0.44246,0.66043
2010,Pre-primary Level,East,Not employed: no further information,0.40355,39,81,0.29604,0.51106
2010,Primary Level,West,Blue-collar worker,0.19632,77,287,0.15028,0.24236
2010,Primary Level,West,Not employed: Pensioner,0.32848,46,287,0.27405,0.38292
2010,Primary Level,West,Not employed: registered unemployed,0.18907,81,287,0.14369,0.23445
2010,Primary Level,West,Not employed: no further information,0.17022,83,287,0.12666,0.21378
2010,Lower Secondary Level,West,Self-employed,0.01243,34,2149,0.00774,0.01711
2010,Lower Secondary Level,West,Blue-collar worker,0.18833,424,2149,0.17179,0.20486
2010,Lower Secondary Level,West,White-collar worker,0.08641,205,2149,0.07453,0.09829
2010,Lower Secondary Level,West,Apprentice/ Trainee/ Intern,0.13388,289,2149,0.11948,0.14828
2010,Lower Secondary Level,West,Not employed: Pensioner,0.38752,585,2149,0.36691,0.40812
2010,Lower Secondary Level,West,Not employed: registered unemployed,0.09146,284,2149,0.07927,0.10365
2010,Lower Secondary Level,West,Not employed: no further information,0.09388,328,2149,0.08155,0.10622
2010,Lower Secondary Level,East,Blue-collar worker,0.11049,41,295,0.07465,0.14632
2010,Lower Secondary Level,East,Apprentice/ Trainee/ Intern,0.24738,74,295,0.19806,0.29670
2010,Lower Secondary Level,East,Not employed: Pensioner,0.38898,100,295,0.33326,0.44471
2010,Lower Secondary Level,East,Not employed: registered unemployed,0.17791,80,295,0.13419,0.22162
2010,Upper Secondary Level,West,Self-employed,0.03846,404,8769,0.03443,0.04248
2010,Upper Secondary Level,West,Blue-collar worker,0.20917,1719,8769,0.20066,0.21769
2010,Upper Secondary Level,West,Civil servant,0.02310,191,8769,0.01996,0.02625
2010,Upper Secondary Level,West,White-collar worker,0.27167,2694,8769,0.26236,0.28098
2010,Upper Secondary Level,West,Apprentice/ Trainee/ Intern,0.04659,335,8769,0.04218,0.05100
2010,Upper Secondary Level,West,Not employed: Pensioner,0.29418,1829,8769,0.28464,0.30372
2010,Upper Secondary Level,West,Not employed: registered unemployed,0.05051,546,8769,0.04593,0.05510
2010,Upper Secondary Level,West,Not employed: no further information,0.05946,1051,8769,0.05451,0.06441
2010,Upper Secondary Level,East,Self-employed,0.05271,144,2913,0.04459,0.06082
2010,Upper Secondary Level,East,Blue-collar worker,0.26425,714,2913,0.24824,0.28027
2010,Upper Secondary Level,East,Civil servant,0.01178,32,2913,0.00786,0.01570
2010,Upper Secondary Level,East,White-collar worker,0.19269,650,2913,0.17836,0.20701
2010,Upper Secondary Level,East,Apprentice/ Trainee/ Intern,0.05726,152,2913,0.04882,0.06570
2010,Upper Secondary Level,East,Not employed: Pensioner,0.28001,679,2913,0.26370,0.29632
2010,Upper Secondary Level,East,Not employed: registered unemployed,0.10592,386,2913,0.09474,0.11710
2010,Upper Secondary Level,East,Not employed: no further information,0.02665,156,2913,0.02080,0.03250
2010,Post-secondary Non-tertiary Level,West,Self-employed,0.05138,90,1443,0.03999,0.06278
2010,Post-secondary Non-tertiary Level,West,Blue-collar worker,0.09546,129,1443,0.08029,0.11063
2010,Post-secondary Non-tertiary Level,West,White-collar worker,0.55708,750,1443,0.53144,0.58271
2010,Post-secondary Non-tertiary Level,West,Apprentice/ Trainee/ Intern,0.04524,52,1443,0.03451,0.05596
2010,Post-secondary Non-tertiary Level,West,Not employed: Pensioner,0.13216,106,1443,0.11468,0.14964
2010,Post-secondary Non-tertiary Level,West,Not employed: registered unemployed,0.02766,64,1443,0.01920,0.03613
2010,Post-secondary Non-tertiary Level,West,Not employed: no further information,0.08355,252,1443,0.06927,0.09783
2010,Post-secondary Non-tertiary Level,East,White-collar worker,0.42947,125,125,0.34234,0.51660
2010,First Stage of Tertiary Education,West,Self-employed,0.08044,135,1185,0.06495,0.09593
2010,First Stage of Tertiary Education,West,Blue-collar worker,0.09018,117,1185,0.07386,0.10650
2010,First Stage of Tertiary Education,West,Civil servant,0.04351,62,1185,0.03189,0.05513
2010,First Stage of Tertiary Education,West,White-collar worker,0.42158,513,1185,0.39345,0.44971
2010,First Stage of Tertiary Education,West,Not employed: Pensioner,0.27666,231,1185,0.25118,0.30214
2010,First Stage of Tertiary Education,West,Not employed: registered unemployed,0.03707,32,1185,0.02631,0.04783
2010,First Stage of Tertiary Education,West,Not employed: no further information,0.03897,95,1185,0.02795,0.04999
2010,First Stage of Tertiary Education,East,Self-employed,0.10690,52,371,0.07542,0.13839
2010,First Stage of Tertiary Education,East,Blue-collar worker,0.13184,47,371,0.09736,0.16631
2010,First Stage of Tertiary Education,East,White-collar worker,0.30697,136,371,0.25998,0.35397
2010,First Stage of Tertiary Education,East,Not employed: Pensioner,0.34676,136,371,0.29826,0.39526
2010,Second Stage of Tertiary Education,West,Self-employed,0.12177,492,3966,0.11159,0.13195
2010,Second Stage of Tertiary Education,West,Blue-collar worker,0.02711,77,3966,0.02206,0.03217
2010,Second Stage of Tertiary Education,West,Civil servant,0.12533,544,3966,0.11502,0.13564
2010,Second Stage of Tertiary Education,West,White-collar worker,0.44081,1676,3966,0.42535,0.45626
2010,Second Stage of Tertiary Education,West,Apprentice/ Trainee/ Intern,0.01619,58,3966,0.01226,0.02011
2010,Second Stage of Tertiary Education,West,Not employed: Pensioner,0.18735,601,3966,0.17521,0.19950
2010,Second Stage of Tertiary Education,West,Not employed: registered unemployed,0.02697,93,3966,0.02192,0.03201
2010,Second Stage of Tertiary Education,West,Not employed: no further information,0.05133,425,3966,0.04446,0.05820
2010,Second Stage of Tertiary Education,East,Self-employed,0.09075,135,1354,0.07544,0.10606
2010,Second Stage of Tertiary Education,East,Civil servant,0.04479,87,1354,0.03377,0.05581
2010,Second Stage of Tertiary Education,East,White-collar worker,0.42162,641,1354,0.39530,0.44793
2010,Second Stage of Tertiary Education,East,Not employed: Pensioner,0.36248,369,1354,0.33687,0.38810
