year,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07841,41,477,0.05426,0.10256
1999,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11450,38,477,0.08590,0.14311
1999,Post-secondary Non-tertiary Level,Not employed: no further information,0.09329,48,477,0.06716,0.11942
1999,First Stage of Tertiary Education,Self-employed,0.10869,97,771,0.08671,0.13068
1999,First Stage of Tertiary Education,Blue-collar worker,0.11621,120,771,0.09358,0.13885
1999,First Stage of Tertiary Education,Civil servant,0.06433,51,771,0.04700,0.08166
1999,First Stage of Tertiary Education,White-collar worker,0.37151,317,771,0.33738,0.40564
1999,First Stage of Tertiary Education,Not employed: Pensioner,0.23701,140,771,0.20697,0.26704
1999,First Stage of Tertiary Education,Not employed: no further information,0.06097,46,771,0.04407,0.07787
1999,Second Stage of Tertiary Education,Self-employed,0.11874,206,1957,0.10440,0.13307
1999,Second Stage of Tertiary Education,Blue-collar worker,0.01876,53,1957,0.01274,0.02477
1999,Second Stage of Tertiary Education,Civil servant,0.12351,213,1957,0.10893,0.13809
1999,Second Stage of Tertiary Education,White-collar worker,0.45648,998,1957,0.43440,0.47855
1999,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02167,54,1957,0.01522,0.02812
1999,Second Stage of Tertiary Education,Not employed: Pensioner,0.17884,280,1957,0.16185,0.19582
1999,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04343,86,1957,0.03439,0.05246
1999,Second Stage of Tertiary Education,Not employed: no further information,0.03796,67,1957,0.02949,0.04643
2000,Pre-primary Level,Apprentice/ Trainee/ Intern,0.87986,434,434,0.84924,0.91048
2000,Primary Level,Blue-collar worker,0.33460,124,375,0.28678,0.38242
2000,Primary Level,Not employed: Pensioner,0.27215,104,375,0.22704,0.31726
2000,Primary Level,Not employed: registered unemployed,0.08724,43,375,0.05864,0.11584
2000,Primary Level,Not employed: no further information,0.24209,104,375,0.19867,0.28550
2000,Lower Secondary Level,Self-employed,0.01886,61,3537,0.01437,0.02334
2000,Lower Secondary Level,Blue-collar worker,0.19354,734,3537,0.18052,0.20656
2000,Lower Secondary Level,White-collar worker,0.04594,168,3537,0.03904,0.05284
2000,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15842,693,3537,0.14639,0.17046
2000,Lower Secondary Level,Not employed: Pensioner,0.40098,1149,3537,0.38483,0.41714
2000,Lower Secondary Level,Not employed: registered unemployed,0.05104,217,3537,0.04379,0.05830
2000,Lower Secondary Level,Not employed: no further information,0.12743,515,3537,0.11644,0.13842
2000,Upper Secondary Level,Self-employed,0.04774,608,12771,0.04404,0.05144
2000,Upper Secondary Level,Blue-collar worker,0.21986,3018,12771,0.21268,0.22704
2000,Upper Secondary Level,Civil servant,0.02054,278,12771,0.01808,0.02300
2000,Upper Secondary Level,White-collar worker,0.24563,3155,12771,0.23817,0.25310
2000,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03908,566,12771,0.03572,0.04244
2000,Upper Secondary Level,Not employed: Pensioner,0.27487,2939,12771,0.26712,0.28261
2000,Upper Secondary Level,Not employed: Military/Community Service,0.00552,88,12771,0.00424,0.00681
2000,Upper Secondary Level,Not employed: registered unemployed,0.05718,872,12771,0.05315,0.06121
2000,Upper Secondary Level,Not employed: no further information,0.08957,1247,12771,0.08462,0.09453
2000,Post-secondary Non-tertiary Level,Self-employed,0.08155,80,1105,0.06541,0.09770
2000,Post-secondary Non-tertiary Level,Blue-collar worker,0.13980,168,1105,0.11934,0.16026
2000,Post-secondary Non-tertiary Level,White-collar worker,0.43422,484,1105,0.40498,0.46345
2000,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07538,89,1105,0.05981,0.09095
2000,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.13461,121,1105,0.11447,0.15474
2000,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.02701,36,1105,0.01744,0.03657
2000,Post-secondary Non-tertiary Level,Not employed: no further information,0.09765,127,1105,0.08014,0.11516
2000,First Stage of Tertiary Education,Self-employed,0.09989,204,1855,0.08624,0.11354
2000,First Stage of Tertiary Education,Blue-collar worker,0.12853,259,1855,0.11329,0.14376
2000,First Stage of Tertiary Education,Civil servant,0.04254,82,1855,0.03336,0.05173
2000,First Stage of Tertiary Education,White-collar worker,0.37140,712,1855,0.34941,0.39340
2000,First Stage of Tertiary Education,Not employed: Pensioner,0.23704,364,1855,0.21768,0.25640
2000,First Stage of Tertiary Education,Not employed: registered unemployed,0.03331,77,1855,0.02514,0.04148
2000,First Stage of Tertiary Education,Not employed: no further information,0.07785,157,1855,0.06565,0.09004
2000,Second Stage of Tertiary Education,Self-employed,0.11504,395,3803,0.10490,0.12518
2000,Second Stage of Tertiary Education,Blue-collar worker,0.03409,124,3803,0.02832,0.03985
2000,Second Stage of Tertiary Education,Civil servant,0.11507,470,3803,0.10493,0.12521
2000,Second Stage of Tertiary Education,White-collar worker,0.43701,1764,3803,0.42125,0.45278
2000,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02640,101,3803,0.02131,0.03150
2000,Second Stage of Tertiary Education,Not employed: Pensioner,0.18480,600,3803,0.17246,0.19714
2000,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03500,154,3803,0.02916,0.04084
2000,Second Stage of Tertiary Education,Not employed: no further information,0.05193,195,3803,0.04488,0.05899
2001,No answer / don't know,Apprentice/ Trainee/ Intern,0.49266,61,61,0.36616,0.61917
2001,Pre-primary Level,Blue-collar worker,0.05497,32,490,0.03477,0.07517
2001,Pre-primary Level,Apprentice/ Trainee/ Intern,0.84941,458,490,0.81771,0.88111
2001,Primary Level,Blue-collar worker,0.30465,96,291,0.25167,0.35762
2001,Primary Level,Not employed: Pensioner,0.32066,89,291,0.26694,0.37438
2001,Primary Level,Not employed: registered unemployed,0.10997,35,291,0.07397,0.14598
2001,Primary Level,Not employed: no further information,0.20799,71,291,0.16127,0.25470
2001,Lower Secondary Level,Self-employed,0.01249,43,3058,0.00855,0.01643
2001,Lower Secondary Level,Blue-collar worker,0.19286,644,3058,0.17887,0.20684
2001,Lower Secondary Level,White-collar worker,0.04973,157,3058,0.04202,0.05744
2001,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15444,585,3058,0.14163,0.16725
2001,Lower Secondary Level,Not employed: Pensioner,0.40901,1017,3058,0.39158,0.42644
2001,Lower Secondary Level,Not employed: registered unemployed,0.05969,201,3058,0.05129,0.06809
2001,Lower Secondary Level,Not employed: no further information,0.11409,411,3058,0.10282,0.12536
2001,Upper Secondary Level,Self-employed,0.04956,551,11554,0.04560,0.05351
2001,Upper Secondary Level,Blue-collar worker,0.21978,2728,11554,0.21223,0.22733
2001,Upper Secondary Level,Civil servant,0.02209,266,11554,0.01941,0.02477
2001,Upper Secondary Level,White-collar worker,0.24017,2836,11554,0.23238,0.24796
2001,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03960,529,11554,0.03605,0.04316
2001,Upper Secondary Level,Not employed: Pensioner,0.28021,2749,11554,0.27202,0.28840
2001,Upper Secondary Level,Not employed: Military/Community Service,0.00639,77,11554,0.00494,0.00784
2001,Upper Secondary Level,Not employed: registered unemployed,0.06021,788,11554,0.05587,0.06455
2001,Upper Secondary Level,Not employed: no further information,0.08199,1030,11554,0.07699,0.08700
2001,Post-secondary Non-tertiary Level,Self-employed,0.06654,64,1050,0.05146,0.08162
2001,Post-secondary Non-tertiary Level,Blue-collar worker,0.14200,160,1050,0.12087,0.16312
2001,Post-secondary Non-tertiary Level,White-collar worker,0.41616,460,1050,0.38634,0.44599
2001,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07080,73,1050,0.05528,0.08632
2001,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14996,125,1050,0.12835,0.17156
2001,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05258,59,1050,0.03907,0.06608
2001,Post-secondary Non-tertiary Level,Not employed: no further information,0.09042,109,1050,0.07307,0.10778
2001,First Stage of Tertiary Education,Self-employed,0.10476,190,1660,0.09002,0.11949
2001,First Stage of Tertiary Education,Blue-collar worker,0.11570,217,1660,0.10031,0.13109
2001,First Stage of Tertiary Education,Civil servant,0.04084,69,1660,0.03132,0.05037
2001,First Stage of Tertiary Education,White-collar worker,0.37863,644,1660,0.35529,0.40197
2001,First Stage of Tertiary Education,Not employed: Pensioner,0.25131,345,1660,0.23043,0.27218
2001,First Stage of Tertiary Education,Not employed: registered unemployed,0.04200,78,1660,0.03235,0.05166
2001,First Stage of Tertiary Education,Not employed: no further information,0.05875,117,1660,0.04744,0.07007
2001,Second Stage of Tertiary Education,Self-employed,0.10706,354,3548,0.09688,0.11724
2001,Second Stage of Tertiary Education,Blue-collar worker,0.03236,107,3548,0.02654,0.03819
2001,Second Stage of Tertiary Education,Civil servant,0.11545,430,3548,0.10493,0.12596
2001,Second Stage of Tertiary Education,White-collar worker,0.44051,1663,3548,0.42417,0.45684
2001,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02473,74,3548,0.01962,0.02984
2001,Second Stage of Tertiary Education,Not employed: Pensioner,0.19039,599,3548,0.17746,0.20331
2001,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03753,143,3548,0.03127,0.04378
2001,Second Stage of Tertiary Education,Not employed: no further information,0.05199,178,3548,0.04468,0.05929
2002,No answer / don't know,Apprentice/ Trainee/ Intern,0.54635,103,103,0.44974,0.64297
2002,Pre-primary Level,White-collar worker,0.04616,36,571,0.02893,0.06338
2002,Pre-primary Level,Apprentice/ Trainee/ Intern,0.89375,535,571,0.86845,0.91905
2002,Primary Level,Blue-collar worker,0.27029,78,230,0.21277,0.32781
2002,Primary Level,Not employed: Pensioner,0.30516,85,230,0.24552,0.36481
2002,Primary Level,Not employed: no further information,0.21028,67,230,0.15750,0.26307
2002,Lower Secondary Level,Self-employed,0.01012,39,2872,0.00646,0.01378
2002,Lower Secondary Level,Blue-collar worker,0.19035,556,2872,0.17599,0.20471
2002,Lower Secondary Level,White-collar worker,0.05325,171,2872,0.04503,0.06146
2002,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.16002,573,2872,0.14661,0.17343
2002,Lower Secondary Level,Not employed: Pensioner,0.40109,974,2872,0.38317,0.41902
2002,Lower Secondary Level,Not employed: registered unemployed,0.06708,187,2872,0.05793,0.07623
2002,Lower Secondary Level,Not employed: no further information,0.11199,372,2872,0.10045,0.12352
2002,Upper Secondary Level,Self-employed,0.04251,562,11566,0.03883,0.04619
2002,Upper Secondary Level,Blue-collar worker,0.21647,2485,11566,0.20896,0.22397
2002,Upper Secondary Level,Civil servant,0.02116,282,11566,0.01854,0.02378
2002,Upper Secondary Level,White-collar worker,0.23843,2965,11566,0.23067,0.24620
2002,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03892,580,11566,0.03540,0.04245
2002,Upper Secondary Level,Not employed: Pensioner,0.28896,2792,11566,0.28070,0.29722
2002,Upper Secondary Level,Not employed: Military/Community Service,0.00489,75,11566,0.00362,0.00617
2002,Upper Secondary Level,Not employed: registered unemployed,0.06939,814,11566,0.06476,0.07402
2002,Upper Secondary Level,Not employed: no further information,0.07926,1011,11566,0.07434,0.08418
2002,Post-secondary Non-tertiary Level,Self-employed,0.05407,71,1155,0.04102,0.06712
2002,Post-secondary Non-tertiary Level,Blue-collar worker,0.13936,148,1155,0.11938,0.15934
2002,Post-secondary Non-tertiary Level,White-collar worker,0.42439,532,1155,0.39587,0.45290
2002,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07626,84,1155,0.06095,0.09158
2002,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14297,129,1155,0.12278,0.16317
2002,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04616,57,1155,0.03405,0.05826
2002,Post-secondary Non-tertiary Level,Not employed: no further information,0.10929,134,1155,0.09129,0.12729
2002,First Stage of Tertiary Education,Self-employed,0.09573,209,1724,0.08184,0.10963
2002,First Stage of Tertiary Education,Blue-collar worker,0.12211,220,1724,0.10665,0.13757
2002,First Stage of Tertiary Education,Civil servant,0.03586,79,1724,0.02708,0.04464
2002,First Stage of Tertiary Education,White-collar worker,0.37955,687,1724,0.35664,0.40247
2002,First Stage of Tertiary Education,Not employed: Pensioner,0.25797,353,1724,0.23731,0.27863
2002,First Stage of Tertiary Education,Not employed: registered unemployed,0.03882,65,1724,0.02970,0.04794
2002,First Stage of Tertiary Education,Not employed: no further information,0.06027,111,1724,0.04903,0.07150
2002,Second Stage of Tertiary Education,Self-employed,0.11243,536,4550,0.10325,0.12161
2002,Second Stage of Tertiary Education,Blue-collar worker,0.03495,113,4550,0.02961,0.04028
2002,Second Stage of Tertiary Education,Civil servant,0.10926,704,4550,0.10020,0.11833
2002,Second Stage of Tertiary Education,White-collar worker,0.42693,2030,4550,0.41256,0.44131
2002,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01343,61,4550,0.01009,0.01678
2002,Second Stage of Tertiary Education,Not employed: Pensioner,0.20967,747,4550,0.19784,0.22150
2002,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04025,145,4550,0.03454,0.04597
2002,Second Stage of Tertiary Education,Not employed: no further information,0.05307,214,4550,0.04656,0.05959
2003,No answer / don't know,Apprentice/ Trainee/ Intern,0.56338,139,139,0.48063,0.64613
2003,Pre-primary Level,Apprentice/ Trainee/ Intern,0.89608,553,553,0.87062,0.92154
2003,Primary Level,Blue-collar worker,0.27595,69,249,0.22031,0.33158
2003,Primary Level,Not employed: Pensioner,0.31439,80,249,0.25661,0.37217
2003,Primary Level,Not employed: registered unemployed,0.12827,38,249,0.08665,0.16988
2003,Primary Level,Not employed: no further information,0.19958,62,249,0.14984,0.24933
2003,Lower Secondary Level,Blue-collar worker,0.17706,514,2677,0.16260,0.19153
2003,Lower Secondary Level,White-collar worker,0.06180,176,2677,0.05268,0.07093
2003,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.14334,510,2677,0.13006,0.15661
2003,Lower Secondary Level,Not employed: Pensioner,0.40362,947,2677,0.38503,0.42221
2003,Lower Secondary Level,Not employed: registered unemployed,0.08464,203,2677,0.07409,0.09519
2003,Lower Secondary Level,Not employed: no further information,0.11147,327,2677,0.09955,0.12340
2003,Upper Secondary Level,Self-employed,0.04047,512,11092,0.03680,0.04413
2003,Upper Secondary Level,Blue-collar worker,0.21365,2337,11092,0.20602,0.22128
2003,Upper Secondary Level,Civil servant,0.02174,262,11092,0.01903,0.02446
2003,Upper Secondary Level,White-collar worker,0.23890,2860,11092,0.23097,0.24684
2003,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03691,527,11092,0.03340,0.04042
2003,Upper Secondary Level,Not employed: Pensioner,0.29454,2766,11092,0.28606,0.30302
2003,Upper Secondary Level,Not employed: Military/Community Service,0.00442,64,11092,0.00319,0.00566
2003,Upper Secondary Level,Not employed: registered unemployed,0.07454,845,11092,0.06965,0.07943
2003,Upper Secondary Level,Not employed: no further information,0.07483,919,11092,0.06994,0.07973
2003,Post-secondary Non-tertiary Level,Self-employed,0.05421,64,1142,0.04107,0.06735
2003,Post-secondary Non-tertiary Level,Blue-collar worker,0.13968,149,1142,0.11957,0.15980
2003,Post-secondary Non-tertiary Level,White-collar worker,0.43125,539,1142,0.40251,0.45999
2003,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07358,80,1142,0.05843,0.08873
2003,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14156,127,1142,0.12133,0.16179
2003,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.06009,70,1142,0.04630,0.07388
2003,Post-secondary Non-tertiary Level,Not employed: no further information,0.09255,113,1142,0.07574,0.10937
2003,First Stage of Tertiary Education,Self-employed,0.09248,196,1666,0.07856,0.10640
2003,First Stage of Tertiary Education,Blue-collar worker,0.10018,185,1666,0.08576,0.11461
2003,First Stage of Tertiary Education,Civil servant,0.03523,81,1666,0.02637,0.04409
2003,First Stage of Tertiary Education,White-collar worker,0.38089,649,1666,0.35756,0.40421
2003,First Stage of Tertiary Education,Not employed: Pensioner,0.27378,369,1666,0.25236,0.29520
2003,First Stage of Tertiary Education,Not employed: registered unemployed,0.04032,68,1666,0.03087,0.04977
2003,First Stage of Tertiary Education,Not employed: no further information,0.06461,118,1666,0.05280,0.07642
2003,Second Stage of Tertiary Education,Self-employed,0.11880,529,4347,0.10918,0.12842
2003,Second Stage of Tertiary Education,Blue-collar worker,0.03173,95,4347,0.02652,0.03695
2003,Second Stage of Tertiary Education,Civil servant,0.10802,636,4347,0.09879,0.11725
2003,Second Stage of Tertiary Education,White-collar worker,0.41650,1888,4347,0.40184,0.43116
2003,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01505,57,4347,0.01143,0.01867
2003,Second Stage of Tertiary Education,Not employed: Pensioner,0.21531,777,4347,0.20309,0.22753
2003,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04145,159,4347,0.03552,0.04737
2003,Second Stage of Tertiary Education,Not employed: no further information,0.05314,206,4347,0.04647,0.05981
2004,No answer / don't know,Apprentice/ Trainee/ Intern,0.58552,162,162,0.50943,0.66162
2004,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92062,585,585,0.89869,0.94254
2004,Primary Level,Blue-collar worker,0.27037,65,236,0.21358,0.32715
2004,Primary Level,Not employed: Pensioner,0.33958,77,236,0.27903,0.40013
2004,Primary Level,Not employed: registered unemployed,0.17963,40,236,0.13055,0.22871
2004,Primary Level,Not employed: no further information,0.15363,54,236,0.10753,0.19973
2004,Lower Secondary Level,Blue-collar worker,0.18021,467,2530,0.16523,0.19519
2004,Lower Secondary Level,White-collar worker,0.05902,164,2530,0.04984,0.06821
2004,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15515,490,2530,0.14104,0.16926
2004,Lower Secondary Level,Not employed: Pensioner,0.39888,902,2530,0.37980,0.41797
2004,Lower Secondary Level,Not employed: registered unemployed,0.08456,206,2530,0.07371,0.09540
2004,Lower Secondary Level,Not employed: no further information,0.10669,301,2530,0.09466,0.11872
2004,Upper Secondary Level,Self-employed,0.04537,535,10768,0.04144,0.04930
2004,Upper Secondary Level,Blue-collar worker,0.20815,2258,10768,0.20048,0.21582
2004,Upper Secondary Level,Civil servant,0.02122,243,10768,0.01849,0.02394
2004,Upper Secondary Level,White-collar worker,0.23251,2702,10768,0.22453,0.24049
2004,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03871,539,10768,0.03506,0.04235
2004,Upper Secondary Level,Not employed: Pensioner,0.29903,2739,10768,0.29038,0.30767
2004,Upper Secondary Level,Not employed: Military/Community Service,0.00277,46,10768,0.00178,0.00377
2004,Upper Secondary Level,Not employed: registered unemployed,0.08092,854,10768,0.07577,0.08607
2004,Upper Secondary Level,Not employed: no further information,0.07133,852,10768,0.06647,0.07619
2004,Post-secondary Non-tertiary Level,Self-employed,0.06547,78,1146,0.05114,0.07979
2004,Post-secondary Non-tertiary Level,Blue-collar worker,0.15415,153,1146,0.13323,0.17506
2004,Post-secondary Non-tertiary Level,White-collar worker,0.42905,533,1146,0.40038,0.45772
2004,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.06400,82,1146,0.04982,0.07818
2004,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14405,126,1146,0.12371,0.16439
2004,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05365,62,1146,0.04060,0.06670
2004,Post-secondary Non-tertiary Level,Not employed: no further information,0.08505,112,1146,0.06889,0.10120
2004,First Stage of Tertiary Education,Self-employed,0.09665,187,1627,0.08229,0.11101
2004,First Stage of Tertiary Education,Blue-collar worker,0.11420,191,1627,0.09875,0.12966
2004,First Stage of Tertiary Education,Civil servant,0.03089,73,1627,0.02248,0.03930
2004,First Stage of Tertiary Education,White-collar worker,0.38731,642,1627,0.36363,0.41099
2004,First Stage of Tertiary Education,Not employed: Pensioner,0.27955,378,1627,0.25774,0.30137
2004,First Stage of Tertiary Education,Not employed: registered unemployed,0.04123,65,1627,0.03157,0.05090
2004,First Stage of Tertiary Education,Not employed: no further information,0.04440,91,1627,0.03438,0.05441
2004,Second Stage of Tertiary Education,Self-employed,0.11590,528,4288,0.10632,0.12548
2004,Second Stage of Tertiary Education,Blue-collar worker,0.02853,85,4288,0.02354,0.03351
2004,Second Stage of Tertiary Education,Civil servant,0.10727,618,4288,0.09801,0.11653
2004,Second Stage of Tertiary Education,White-collar worker,0.41605,1870,4288,0.40129,0.43080
2004,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01676,59,4288,0.01292,0.02060
2004,Second Stage of Tertiary Education,Not employed: Pensioner,0.22049,783,4288,0.20808,0.23290
2004,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03974,144,4288,0.03389,0.04559
2004,Second Stage of Tertiary Education,Not employed: no further information,0.05461,201,4288,0.04781,0.06141
2005,No answer / don't know,Apprentice/ Trainee/ Intern,0.56736,185,218,0.50143,0.63328
2005,No answer / don't know,Not employed: registered unemployed,0.12156,33,218,0.07808,0.16504
2005,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92191,598,598,0.90039,0.94344
2005,Primary Level,Blue-collar worker,0.27599,61,226,0.21758,0.33440
2005,Primary Level,Not employed: Pensioner,0.28970,69,226,0.23043,0.34897
2005,Primary Level,Not employed: registered unemployed,0.16812,41,226,0.11926,0.21699
2005,Primary Level,Not employed: no further information,0.17296,55,226,0.12354,0.22238
2005,Lower Secondary Level,Blue-collar worker,0.17843,433,2343,0.16292,0.19394
2005,Lower Secondary Level,White-collar worker,0.06966,165,2343,0.05935,0.07997
2005,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15193,429,2343,0.13740,0.16647
2005,Lower Secondary Level,Not employed: Pensioner,0.38377,851,2343,0.36407,0.40347
2005,Lower Secondary Level,Not employed: registered unemployed,0.09460,198,2343,0.08275,0.10645
2005,Lower Secondary Level,Not employed: no further information,0.10336,267,2343,0.09103,0.11569
2005,Upper Secondary Level,Self-employed,0.04296,508,10238,0.03903,0.04689
2005,Upper Secondary Level,Blue-collar worker,0.21499,2149,10238,0.20703,0.22295
2005,Upper Secondary Level,Civil servant,0.02203,233,10238,0.01918,0.02487
2005,Upper Secondary Level,White-collar worker,0.23744,2546,10238,0.22920,0.24568
2005,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03987,492,10238,0.03608,0.04366
2005,Upper Secondary Level,Not employed: Pensioner,0.29273,2698,10238,0.28391,0.30154
2005,Upper Secondary Level,Not employed: Military/Community Service,0.00235,34,10238,0.00141,0.00329
2005,Upper Secondary Level,Not employed: registered unemployed,0.07788,790,10238,0.07269,0.08307
2005,Upper Secondary Level,Not employed: no further information,0.06976,788,10238,0.06483,0.07470
2005,Post-secondary Non-tertiary Level,Self-employed,0.04970,72,1118,0.03696,0.06245
2005,Post-secondary Non-tertiary Level,Blue-collar worker,0.15511,143,1118,0.13388,0.17634
2005,Post-secondary Non-tertiary Level,White-collar worker,0.45342,545,1118,0.42422,0.48261
2005,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05088,62,1118,0.03800,0.06377
2005,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.14058,129,1118,0.12019,0.16096
2005,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05987,58,1118,0.04595,0.07378
2005,Post-secondary Non-tertiary Level,Not employed: no further information,0.08500,109,1118,0.06865,0.10136
2005,First Stage of Tertiary Education,Self-employed,0.10026,178,1548,0.08529,0.11523
2005,First Stage of Tertiary Education,Blue-collar worker,0.12157,181,1548,0.10529,0.13786
2005,First Stage of Tertiary Education,Civil servant,0.03566,72,1548,0.02642,0.04490
2005,First Stage of Tertiary Education,White-collar worker,0.36998,592,1548,0.34592,0.39404
2005,First Stage of Tertiary Education,Not employed: Pensioner,0.27236,374,1548,0.25018,0.29455
2005,First Stage of Tertiary Education,Not employed: registered unemployed,0.04142,62,1548,0.03149,0.05135
2005,First Stage of Tertiary Education,Not employed: no further information,0.04944,89,1548,0.03863,0.06024
2005,Second Stage of Tertiary Education,Self-employed,0.11721,503,4161,0.10744,0.12699
2005,Second Stage of Tertiary Education,Blue-collar worker,0.03572,101,4161,0.03008,0.04136
2005,Second Stage of Tertiary Education,Civil servant,0.10971,592,4161,0.10021,0.11920
2005,Second Stage of Tertiary Education,White-collar worker,0.40532,1748,4161,0.39040,0.42024
2005,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01502,45,4161,0.01132,0.01872
2005,Second Stage of Tertiary Education,Not employed: Pensioner,0.22272,836,4161,0.21007,0.23536
2005,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04104,146,4161,0.03501,0.04706
2005,Second Stage of Tertiary Education,Not employed: no further information,0.05327,190,4161,0.04645,0.06010
2006,No answer / don't know,Apprentice/ Trainee/ Intern,0.52679,177,213,0.45958,0.59400
2006,No answer / don't know,Not employed: registered unemployed,0.12165,36,213,0.07765,0.16565
2006,Pre-primary Level,Apprentice/ Trainee/ Intern,0.54356,347,589,0.50330,0.58382
2006,Pre-primary Level,Not employed: no further information,0.36853,242,589,0.32954,0.40753
2006,Primary Level,Blue-collar worker,0.22013,55,217,0.16488,0.27539
2006,Primary Level,Not employed: Pensioner,0.30495,71,217,0.24355,0.36635
2006,Primary Level,Not employed: registered unemployed,0.16037,36,217,0.11143,0.20930
2006,Primary Level,Not employed: no further information,0.21549,55,217,0.16066,0.27033
2006,Lower Secondary Level,Self-employed,0.01398,43,2512,0.00939,0.01858
2006,Lower Secondary Level,Blue-collar worker,0.17131,428,2512,0.15657,0.18605
2006,Lower Secondary Level,White-collar worker,0.06433,168,2512,0.05473,0.07392
2006,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13149,398,2512,0.11827,0.14471
2006,Lower Secondary Level,Not employed: Pensioner,0.39425,943,2512,0.37514,0.41337
2006,Lower Secondary Level,Not employed: registered unemployed,0.10434,238,2512,0.09239,0.11630
2006,Lower Secondary Level,Not employed: no further information,0.11253,294,2512,0.10017,0.12489
2006,Upper Secondary Level,Self-employed,0.04584,557,11067,0.04194,0.04973
2006,Upper Secondary Level,Blue-collar worker,0.21081,2228,11067,0.20321,0.21841
2006,Upper Secondary Level,Civil servant,0.02013,241,11067,0.01751,0.02275
2006,Upper Secondary Level,White-collar worker,0.23606,2736,11067,0.22815,0.24398
2006,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04172,504,11067,0.03800,0.04545
2006,Upper Secondary Level,Not employed: Pensioner,0.29273,3052,11067,0.28425,0.30121
2006,Upper Secondary Level,Not employed: Military/Community Service,0.00383,49,11067,0.00268,0.00498
2006,Upper Secondary Level,Not employed: registered unemployed,0.07664,839,11067,0.07168,0.08160
2006,Upper Secondary Level,Not employed: no further information,0.07223,861,11067,0.06741,0.07706
2006,Post-secondary Non-tertiary Level,Self-employed,0.06453,84,1202,0.05064,0.07843
2006,Post-secondary Non-tertiary Level,Blue-collar worker,0.13170,147,1202,0.11257,0.15082
2006,Post-secondary Non-tertiary Level,White-collar worker,0.46965,581,1202,0.44142,0.49788
2006,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.05587,67,1202,0.04288,0.06886
2006,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12726,135,1202,0.10841,0.14611
2006,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04383,55,1202,0.03225,0.05540
2006,Post-secondary Non-tertiary Level,Not employed: no further information,0.09970,133,1202,0.08276,0.11665
2006,First Stage of Tertiary Education,Self-employed,0.10199,190,1637,0.08732,0.11665
