year,regtyp,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Urban regions,West,Apprentice/ Trainee/ Intern,0.05928,722,10314,0.05473,0.06384
2009,Urban regions,West,Not employed: Pensioner,0.22436,2659,10314,0.21631,0.23241
2009,Urban regions,West,Not employed: Military/Community Service,0.00301,35,10314,0.00196,0.00407
2009,Urban regions,West,Not employed: registered unemployed,0.03968,380,10314,0.03591,0.04345
2009,Urban regions,West,Not employed: no further information,0.06435,860,10314,0.05962,0.06909
2009,Urban regions,East,Self-employed,0.06593,95,1530,0.05349,0.07837
2009,Urban regions,East,Blue-collar worker,0.12481,208,1530,0.10824,0.14138
2009,Urban regions,East,Civil servant,0.01487,33,1530,0.00881,0.02094
2009,Urban regions,East,White-collar worker,0.23644,436,1530,0.21514,0.25774
2009,Urban regions,East,Apprentice/ Trainee/ Intern,0.06769,124,1530,0.05509,0.08028
2009,Urban regions,East,Not employed: Pensioner,0.27228,473,1530,0.24997,0.29460
2009,Urban regions,East,Not employed: registered unemployed,0.08177,118,1530,0.06804,0.09551
2009,Urban regions,East,Not employed: no further information,0.01957,43,1530,0.01262,0.02651
2009,Rural regions,West,Self-employed,0.04743,206,3323,0.04020,0.05466
2009,Rural regions,West,Blue-collar worker,0.16501,569,3323,0.15239,0.17763
2009,Rural regions,West,Civil servant,0.02971,148,3323,0.02393,0.03548
2009,Rural regions,West,White-collar worker,0.22535,921,3323,0.21114,0.23956
2009,Rural regions,West,Apprentice/ Trainee/ Intern,0.05571,227,3323,0.04791,0.06350
2009,Rural regions,West,Not employed: Pensioner,0.22281,850,3323,0.20865,0.23696
2009,Rural regions,West,Not employed: registered unemployed,0.03393,125,3323,0.02777,0.04009
2009,Rural regions,West,Not employed: no further information,0.06561,277,3323,0.05719,0.07403
2009,Rural regions,East,Self-employed,0.05265,169,3013,0.04467,0.06062
2009,Rural regions,East,Blue-collar worker,0.16029,526,3013,0.14719,0.17339
2009,Rural regions,East,Civil servant,0.01885,74,3013,0.01400,0.02371
2009,Rural regions,East,White-collar worker,0.19156,760,3013,0.17751,0.20562
2009,Rural regions,East,Apprentice/ Trainee/ Intern,0.05544,198,3013,0.04727,0.06361
2009,Rural regions,East,Not employed: Pensioner,0.26028,912,3013,0.24461,0.27595
2009,Rural regions,East,Not employed: registered unemployed,0.09676,281,3013,0.08621,0.10732
2009,Rural regions,East,Not employed: no further information,0.02428,93,3013,0.01878,0.02978
2010,Urban regions,West,Self-employed,0.04580,893,13914,0.04232,0.04927
2010,Urban regions,West,Blue-collar worker,0.11589,1731,13914,0.11057,0.12120
2010,Urban regions,West,Civil servant,0.03198,607,13914,0.02906,0.03491
2010,Urban regions,West,White-collar worker,0.25862,4518,13914,0.25134,0.26589
2010,Urban regions,West,Apprentice/ Trainee/ Intern,0.06117,898,13914,0.05719,0.06515
2010,Urban regions,West,Not employed: Pensioner,0.22271,2577,13914,0.21579,0.22962
2010,Urban regions,West,Not employed: registered unemployed,0.04683,853,13914,0.04332,0.05034
2010,Urban regions,West,Not employed: no further information,0.05938,1837,13914,0.05546,0.06331
2010,Urban regions,East,Self-employed,0.06037,137,1891,0.04963,0.07111
2010,Urban regions,East,Blue-collar worker,0.11146,212,1891,0.09727,0.12565
2010,Urban regions,East,Civil servant,0.02238,49,1891,0.01571,0.02905
2010,Urban regions,East,White-collar worker,0.25003,592,1891,0.23050,0.26955
2010,Urban regions,East,Apprentice/ Trainee/ Intern,0.08672,156,1891,0.07404,0.09941
2010,Urban regions,East,Not employed: Pensioner,0.25249,436,1891,0.23290,0.27207
2010,Urban regions,East,Not employed: registered unemployed,0.07900,191,1891,0.06684,0.09117
2010,Urban regions,East,Not employed: no further information,0.02000,118,1891,0.01369,0.02631
2010,Rural regions,West,Self-employed,0.03986,272,4791,0.03432,0.04540
2010,Rural regions,West,Blue-collar worker,0.16536,853,4791,0.15484,0.17588
2010,Rural regions,West,Civil servant,0.03150,203,4791,0.02656,0.03645
2010,Rural regions,West,White-collar worker,0.22319,1388,4791,0.21139,0.23498
2010,Rural regions,West,Apprentice/ Trainee/ Intern,0.05895,297,4791,0.05228,0.06562
2010,Rural regions,West,Not employed: Pensioner,0.22796,828,4791,0.21608,0.23984
2010,Rural regions,West,Not employed: registered unemployed,0.03055,276,4791,0.02568,0.03542
2010,Rural regions,West,Not employed: no further information,0.06340,674,4791,0.05650,0.07030
2010,Rural regions,East,Self-employed,0.05177,215,3591,0.04452,0.05902
2010,Rural regions,East,Blue-collar worker,0.17693,641,3591,0.16445,0.18942
2010,Rural regions,East,Civil servant,0.01675,82,3591,0.01255,0.02094
2010,Rural regions,East,White-collar worker,0.20274,985,3591,0.18959,0.21589
2010,Rural regions,East,Apprentice/ Trainee/ Intern,0.04845,203,3591,0.04142,0.05547
2010,Rural regions,East,Not employed: Pensioner,0.26987,868,3591,0.25535,0.28439
2010,Rural regions,East,Not employed: registered unemployed,0.08097,386,3591,0.07205,0.08990
2010,Rural regions,East,Not employed: no further information,0.02600,211,3591,0.02079,0.03120
2011,Urban regions,West,Self-employed,0.04658,1037,16233,0.04334,0.04982
2011,Urban regions,West,Blue-collar worker,0.11137,1935,16233,0.10653,0.11621
2011,Urban regions,West,Civil servant,0.03117,729,16233,0.02849,0.03384
2011,Urban regions,West,White-collar worker,0.26367,5500,16233,0.25689,0.27045
2011,Urban regions,West,Apprentice/ Trainee/ Intern,0.05530,1067,16233,0.05178,0.05881
2011,Urban regions,West,Not employed: Pensioner,0.23001,3377,16233,0.22354,0.23649
2011,Urban regions,West,Not employed: registered unemployed,0.03555,797,16233,0.03271,0.03840
2011,Urban regions,West,Not employed: no further information,0.06385,1791,16233,0.06009,0.06761
2011,Urban regions,East,Self-employed,0.05591,148,2189,0.04628,0.06554
2011,Urban regions,East,Blue-collar worker,0.12194,275,2189,0.10823,0.13565
2011,Urban regions,East,Civil servant,0.02160,63,2189,0.01551,0.02769
2011,Urban regions,East,White-collar worker,0.26046,713,2189,0.24207,0.27885
2011,Urban regions,East,Apprentice/ Trainee/ Intern,0.06506,149,2189,0.05473,0.07540
2011,Urban regions,East,Not employed: Pensioner,0.25394,531,2189,0.23571,0.27218
2011,Urban regions,East,Not employed: registered unemployed,0.06766,204,2189,0.05713,0.07818
2011,Urban regions,East,Not employed: no further information,0.02548,106,2189,0.01888,0.03208
2011,Rural regions,West,Self-employed,0.04186,352,6130,0.03684,0.04687
2011,Rural regions,West,Blue-collar worker,0.15831,1051,6130,0.14917,0.16744
2011,Rural regions,West,Civil servant,0.03094,260,6130,0.02660,0.03527
2011,Rural regions,West,White-collar worker,0.22812,1868,6130,0.21762,0.23863
2011,Rural regions,West,Apprentice/ Trainee/ Intern,0.05654,393,6130,0.05076,0.06232
2011,Rural regions,West,Not employed: Pensioner,0.22442,1210,6130,0.21397,0.23486
2011,Rural regions,West,Not employed: registered unemployed,0.02694,285,6130,0.02288,0.03099
2011,Rural regions,West,Not employed: no further information,0.06583,711,6130,0.05962,0.07204
2011,Rural regions,East,Self-employed,0.05467,245,4168,0.04777,0.06157
2011,Rural regions,East,Blue-collar worker,0.16222,716,4168,0.15103,0.17342
2011,Rural regions,East,Civil servant,0.01803,108,4168,0.01399,0.02207
2011,Rural regions,East,White-collar worker,0.21672,1172,4168,0.20421,0.22923
2011,Rural regions,East,Apprentice/ Trainee/ Intern,0.04487,214,4168,0.03858,0.05115
2011,Rural regions,East,Not employed: Pensioner,0.26806,1063,4168,0.25461,0.28151
2011,Rural regions,East,Not employed: registered unemployed,0.07866,448,4168,0.07049,0.08684
2011,Rural regions,East,Not employed: no further information,0.02429,202,4168,0.01962,0.02897
2012,Urban regions,West,Self-employed,0.04992,998,15693,0.04651,0.05332
2012,Urban regions,West,Blue-collar worker,0.10951,1834,15693,0.10463,0.11440
2012,Urban regions,West,Civil servant,0.03299,712,15693,0.03020,0.03579
2012,Urban regions,West,White-collar worker,0.27219,5507,15693,0.26522,0.27915
2012,Urban regions,West,Apprentice/ Trainee/ Intern,0.05516,1030,15693,0.05159,0.05873
2012,Urban regions,West,Not employed: Pensioner,0.22701,3303,15693,0.22046,0.23356
2012,Urban regions,West,Not employed: registered unemployed,0.03499,725,15693,0.03211,0.03786
2012,Urban regions,West,Not employed: no further information,0.05948,1584,15693,0.05578,0.06318
2012,Urban regions,East,Self-employed,0.05636,149,2115,0.04653,0.06619
2012,Urban regions,East,Blue-collar worker,0.11383,258,2115,0.10029,0.12737
2012,Urban regions,East,Civil servant,0.02159,55,2115,0.01539,0.02779
2012,Urban regions,East,White-collar worker,0.27008,698,2115,0.25115,0.28901
2012,Urban regions,East,Apprentice/ Trainee/ Intern,0.05795,144,2115,0.04799,0.06791
2012,Urban regions,East,Not employed: Pensioner,0.25265,521,2115,0.23413,0.27117
2012,Urban regions,East,Not employed: registered unemployed,0.07178,198,2115,0.06078,0.08278
2012,Urban regions,East,Not employed: no further information,0.02502,92,2115,0.01836,0.03168
2012,Rural regions,West,Self-employed,0.04309,346,6127,0.03801,0.04818
2012,Rural regions,West,Blue-collar worker,0.15496,1016,6127,0.14589,0.16402
2012,Rural regions,West,Civil servant,0.03206,264,6127,0.02765,0.03648
2012,Rural regions,West,White-collar worker,0.23555,1901,6127,0.22493,0.24618
2012,Rural regions,West,Apprentice/ Trainee/ Intern,0.05270,414,6127,0.04711,0.05830
2012,Rural regions,West,Not employed: Pensioner,0.22986,1274,6127,0.21933,0.24040
2012,Rural regions,West,Not employed: registered unemployed,0.03337,280,6127,0.02887,0.03787
2012,Rural regions,West,Not employed: no further information,0.06291,632,6127,0.05683,0.06899
2012,Rural regions,East,Self-employed,0.05055,222,4106,0.04385,0.05726
2012,Rural regions,East,Blue-collar worker,0.15009,672,4106,0.13916,0.16101
2012,Rural regions,East,Civil servant,0.01964,107,4106,0.01540,0.02389
2012,Rural regions,East,White-collar worker,0.22363,1211,4106,0.21088,0.23637
2012,Rural regions,East,Apprentice/ Trainee/ Intern,0.03718,204,4106,0.03139,0.04297
2012,Rural regions,East,Not employed: Pensioner,0.27457,1095,4106,0.26092,0.28823
2012,Rural regions,East,Not employed: registered unemployed,0.08424,412,4106,0.07574,0.09274
2012,Rural regions,East,Not employed: no further information,0.02716,183,4106,0.02219,0.03214
2013,Urban regions,West,Self-employed,0.05131,1155,18254,0.04811,0.05451
2013,Urban regions,West,Blue-collar worker,0.10416,2393,18254,0.09973,0.10859
2013,Urban regions,West,Civil servant,0.03280,692,18254,0.03022,0.03539
2013,Urban regions,West,White-collar worker,0.27247,6429,18254,0.26601,0.27893
2013,Urban regions,West,Apprentice/ Trainee/ Intern,0.05790,1386,18254,0.05451,0.06129
2013,Urban regions,West,Not employed: Pensioner,0.22617,3213,18254,0.22010,0.23223
2013,Urban regions,West,Not employed: registered unemployed,0.03765,1114,18254,0.03489,0.04041
2013,Urban regions,West,Not employed: no further information,0.05832,1872,18254,0.05492,0.06172
2013,Urban regions,East,Self-employed,0.06018,147,2138,0.05010,0.07026
2013,Urban regions,East,Blue-collar worker,0.10418,235,2138,0.09123,0.11713
2013,Urban regions,East,Civil servant,0.01209,48,2138,0.00746,0.01672
2013,Urban regions,East,White-collar worker,0.30315,770,2138,0.28366,0.32264
2013,Urban regions,East,Apprentice/ Trainee/ Intern,0.05706,145,2138,0.04722,0.06689
2013,Urban regions,East,Not employed: Pensioner,0.25600,511,2138,0.23750,0.27451
2013,Urban regions,East,Not employed: registered unemployed,0.05173,175,2138,0.04234,0.06112
2013,Urban regions,East,Not employed: no further information,0.02670,107,2138,0.01987,0.03354
2013,Rural regions,West,Self-employed,0.04226,337,6600,0.03741,0.04712
2013,Rural regions,West,Blue-collar worker,0.14181,1161,6600,0.13339,0.15023
2013,Rural regions,West,Civil servant,0.02991,254,6600,0.02580,0.03402
2013,Rural regions,West,White-collar worker,0.24523,2102,6600,0.23485,0.25561
2013,Rural regions,West,Apprentice/ Trainee/ Intern,0.05437,499,6600,0.04890,0.05984
2013,Rural regions,West,Not employed: Pensioner,0.23643,1226,6600,0.22617,0.24668
2013,Rural regions,West,Not employed: registered unemployed,0.03770,356,6600,0.03310,0.04229
2013,Rural regions,West,Not employed: no further information,0.06403,665,6600,0.05812,0.06994
2013,Rural regions,East,Self-employed,0.05071,219,4045,0.04395,0.05748
2013,Rural regions,East,Blue-collar worker,0.15093,654,4045,0.13990,0.16197
2013,Rural regions,East,Civil servant,0.01890,102,4045,0.01470,0.02309
2013,Rural regions,East,White-collar worker,0.23685,1217,4045,0.22374,0.24995
2013,Rural regions,East,Apprentice/ Trainee/ Intern,0.03802,211,4045,0.03213,0.04392
2013,Rural regions,East,Not employed: Pensioner,0.27367,1039,4045,0.25992,0.28741
2013,Rural regions,East,Not employed: registered unemployed,0.07999,414,4045,0.07163,0.08836
2013,Rural regions,East,Not employed: no further information,0.02271,189,4045,0.01812,0.02730
2014,Urban regions,West,Self-employed,0.04990,969,15992,0.04652,0.05327
2014,Urban regions,West,Blue-collar worker,0.10101,1986,15992,0.09634,0.10568
2014,Urban regions,West,Civil servant,0.03347,638,15992,0.03069,0.03626
2014,Urban regions,West,White-collar worker,0.28323,5735,15992,0.27625,0.29021
2014,Urban regions,West,Apprentice/ Trainee/ Intern,0.05554,1192,15992,0.05199,0.05909
2014,Urban regions,West,Not employed: Pensioner,0.22292,3032,15992,0.21647,0.22937
2014,Urban regions,West,Not employed: registered unemployed,0.03862,871,15992,0.03563,0.04160
2014,Urban regions,West,Not employed: no further information,0.05800,1569,15992,0.05437,0.06162
2014,Urban regions,East,Self-employed,0.04574,119,1955,0.03648,0.05501
2014,Urban regions,East,Blue-collar worker,0.10545,221,1955,0.09183,0.11907
2014,Urban regions,East,Civil servant,0.01293,46,1955,0.00792,0.01794
2014,Urban regions,East,White-collar worker,0.29778,672,1955,0.27750,0.31805
2014,Urban regions,East,Apprentice/ Trainee/ Intern,0.06257,146,1955,0.05183,0.07331
2014,Urban regions,East,Not employed: Pensioner,0.25544,512,1955,0.23610,0.27478
2014,Urban regions,East,Not employed: registered unemployed,0.05750,152,1955,0.04718,0.06782
2014,Urban regions,East,Not employed: no further information,0.02316,87,1955,0.01649,0.02983
2014,Rural regions,West,Self-employed,0.04344,306,5867,0.03823,0.04866
2014,Rural regions,West,Blue-collar worker,0.14790,1030,5867,0.13882,0.15699
2014,Rural regions,West,Civil servant,0.03512,248,5867,0.03041,0.03983
2014,Rural regions,West,White-collar worker,0.25195,1882,5867,0.24084,0.26306
2014,Rural regions,West,Apprentice/ Trainee/ Intern,0.05556,439,5867,0.04970,0.06142
2014,Rural regions,West,Not employed: Pensioner,0.23356,1151,5867,0.22274,0.24439
2014,Rural regions,West,Not employed: registered unemployed,0.02998,270,5867,0.02561,0.03434
2014,Rural regions,West,Not employed: no further information,0.05868,541,5867,0.05267,0.06470
2014,Rural regions,East,Self-employed,0.05336,212,3678,0.04610,0.06062
2014,Rural regions,East,Blue-collar worker,0.14535,597,3678,0.13396,0.15675
2014,Rural regions,East,Civil servant,0.01866,91,3678,0.01429,0.02304
2014,Rural regions,East,White-collar worker,0.23049,1084,3678,0.21688,0.24411
2014,Rural regions,East,Apprentice/ Trainee/ Intern,0.03878,188,3678,0.03254,0.04502
2014,Rural regions,East,Not employed: Pensioner,0.26511,1010,3678,0.25084,0.27938
2014,Rural regions,East,Not employed: registered unemployed,0.08486,338,3678,0.07586,0.09387
2014,Rural regions,East,Not employed: no further information,0.02387,158,3678,0.01893,0.02880
2015,Urban regions,West,Self-employed,0.04895,909,15829,0.04559,0.05231
2015,Urban regions,West,Blue-collar worker,0.09299,1851,15829,0.08847,0.09752
2015,Urban regions,West,Civil servant,0.03386,605,15829,0.03104,0.03667
2015,Urban regions,West,White-collar worker,0.29251,5812,15829,0.28542,0.29960
2015,Urban regions,West,Apprentice/ Trainee/ Intern,0.05433,1156,15829,0.05080,0.05787
2015,Urban regions,West,Not employed: Pensioner,0.22527,2929,15829,0.21876,0.23178
2015,Urban regions,West,Not employed: Military/Community Service,0.00152,35,15829,0.00091,0.00212
2015,Urban regions,West,Not employed: registered unemployed,0.04106,968,15829,0.03797,0.04415
2015,Urban regions,West,Not employed: no further information,0.05606,1564,15829,0.05248,0.05965
2015,Urban regions,East,Self-employed,0.04964,117,1946,0.03998,0.05929
2015,Urban regions,East,Blue-collar worker,0.11126,227,1946,0.09728,0.12523
2015,Urban regions,East,Civil servant,0.01671,46,1946,0.01101,0.02241
2015,Urban regions,East,White-collar worker,0.30637,677,1946,0.28588,0.32685
2015,Urban regions,East,Apprentice/ Trainee/ Intern,0.05992,130,1946,0.04937,0.07047
2015,Urban regions,East,Not employed: Pensioner,0.24379,498,1946,0.22471,0.26287
2015,Urban regions,East,Not employed: registered unemployed,0.05671,160,1946,0.04643,0.06699
2015,Urban regions,East,Not employed: no further information,0.02218,91,1946,0.01564,0.02873
2015,Rural regions,West,Self-employed,0.04219,296,5903,0.03706,0.04732
2015,Rural regions,West,Blue-collar worker,0.14222,1050,5903,0.13331,0.15113
2015,Rural regions,West,Civil servant,0.03185,239,5903,0.02737,0.03633
2015,Rural regions,West,White-collar worker,0.26802,1904,5903,0.25672,0.27932
2015,Rural regions,West,Apprentice/ Trainee/ Intern,0.05694,450,5903,0.05103,0.06285
2015,Rural regions,West,Not employed: Pensioner,0.23313,1139,5903,0.22235,0.24392
2015,Rural regions,West,Not employed: registered unemployed,0.02648,286,5903,0.02238,0.03057
2015,Rural regions,West,Not employed: no further information,0.05198,539,5903,0.04632,0.05764
2015,Rural regions,East,Self-employed,0.05277,199,3520,0.04539,0.06016
2015,Rural regions,East,Blue-collar worker,0.14146,546,3520,0.12995,0.15298
2015,Rural regions,East,Civil servant,0.01837,84,3520,0.01393,0.02281
2015,Rural regions,East,White-collar worker,0.23750,1042,3520,0.22343,0.25156
2015,Rural regions,East,Apprentice/ Trainee/ Intern,0.03389,175,3520,0.02791,0.03987
2015,Rural regions,East,Not employed: Pensioner,0.27136,993,3520,0.25667,0.28605
2015,Rural regions,East,Not employed: registered unemployed,0.07368,307,3520,0.06504,0.08231
2015,Rural regions,East,Not employed: no further information,0.02753,174,3520,0.02212,0.03294
2016,Urban regions,West,Self-employed,0.04573,812,16208,0.04252,0.04895
2016,Urban regions,West,Blue-collar worker,0.09788,1711,16208,0.09330,0.10245
2016,Urban regions,West,Civil servant,0.03403,570,16208,0.03124,0.03682
2016,Urban regions,West,White-collar worker,0.29785,5406,16208,0.29081,0.30489
2016,Urban regions,West,Apprentice/ Trainee/ Intern,0.05568,1161,16208,0.05215,0.05921
2016,Urban regions,West,Not employed: Pensioner,0.21628,2788,16208,0.20994,0.22262
2016,Urban regions,West,Not employed: Military/Community Service,0.00163,34,16208,0.00101,0.00225
2016,Urban regions,West,Not employed: registered unemployed,0.03803,766,16208,0.03509,0.04098
2016,Urban regions,West,Not employed: no further information,0.05681,2960,16208,0.05325,0.06038
2016,Urban regions,East,Self-employed,0.04924,103,1992,0.03974,0.05875
2016,Urban regions,East,Blue-collar worker,0.10641,196,1992,0.09287,0.11996
2016,Urban regions,East,Civil servant,0.02035,44,1992,0.01415,0.02656
2016,Urban regions,East,White-collar worker,0.30094,660,1992,0.28080,0.32109
2016,Urban regions,East,Apprentice/ Trainee/ Intern,0.06068,138,1992,0.05020,0.07117
2016,Urban regions,East,Not employed: Pensioner,0.22970,465,1992,0.21122,0.24817
2016,Urban regions,East,Not employed: registered unemployed,0.06375,137,1992,0.05302,0.07448
2016,Urban regions,East,Not employed: no further information,0.03531,249,1992,0.02720,0.04342
2016,Rural regions,West,Self-employed,0.04526,275,5920,0.03996,0.05055
2016,Rural regions,West,Blue-collar worker,0.14583,928,5920,0.13684,0.15482
2016,Rural regions,West,Civil servant,0.03502,227,5920,0.03034,0.03971
2016,Rural regions,West,White-collar worker,0.25641,1759,5920,0.24529,0.26754
2016,Rural regions,West,Apprentice/ Trainee/ Intern,0.05653,423,5920,0.05065,0.06242
2016,Rural regions,West,Not employed: Pensioner,0.22826,1090,5920,0.21757,0.23896
2016,Rural regions,West,Not employed: registered unemployed,0.03004,256,5920,0.02569,0.03439
2016,Rural regions,West,Not employed: no further information,0.05275,962,5920,0.04706,0.05845
2016,Rural regions,East,Self-employed,0.05474,200,3633,0.04734,0.06214
2016,Rural regions,East,Blue-collar worker,0.13939,534,3633,0.12812,0.15065
2016,Rural regions,East,Civil servant,0.02080,78,3633,0.01615,0.02544
2016,Rural regions,East,White-collar worker,0.24357,1006,3633,0.22961,0.25753
2016,Rural regions,East,Apprentice/ Trainee/ Intern,0.03663,157,3633,0.03052,0.04274
2016,Rural regions,East,Not employed: Pensioner,0.25912,949,3633,0.24487,0.27337
2016,Rural regions,East,Not employed: registered unemployed,0.07093,267,3633,0.06258,0.07928
2016,Rural regions,East,Not employed: no further information,0.02431,442,3633,0.01930,0.02932
2017,Urban regions,West,Self-employed,0.04552,902,18050,0.04247,0.04856
2017,Urban regions,West,Blue-collar worker,0.08943,1732,18050,0.08527,0.09360
2017,Urban regions,West,Civil servant,0.03333,672,18050,0.03071,0.03595
2017,Urban regions,West,White-collar worker,0.30559,6264,18050,0.29887,0.31231
2017,Urban regions,West,Apprentice/ Trainee/ Intern,0.05508,1332,18050,0.05175,0.05840
2017,Urban regions,West,Not employed: Pensioner,0.21481,2935,18050,0.20881,0.22080
2017,Urban regions,West,Not employed: Military/Community Service,0.00167,40,18050,0.00108,0.00227
2017,Urban regions,West,Not employed: registered unemployed,0.03851,1405,18050,0.03570,0.04132
2017,Urban regions,West,Not employed: no further information,0.05837,2768,18050,0.05495,0.06179
2017,Urban regions,East,Self-employed,0.05244,116,2237,0.04320,0.06168
2017,Urban regions,East,Blue-collar worker,0.08964,202,2237,0.07779,0.10148
2017,Urban regions,East,Civil servant,0.01783,46,2237,0.01235,0.02332
2017,Urban regions,East,White-collar worker,0.33409,791,2237,0.31454,0.35364
2017,Urban regions,East,Apprentice/ Trainee/ Intern,0.06436,155,2237,0.05419,0.07454
2017,Urban regions,East,Not employed: Pensioner,0.21779,471,2237,0.20068,0.23490
2017,Urban regions,East,Not employed: registered unemployed,0.05787,206,2237,0.04819,0.06755
2017,Urban regions,East,Not employed: no further information,0.03126,250,2237,0.02405,0.03848
2017,Rural regions,West,Self-employed,0.04470,289,6737,0.03977,0.04964
2017,Rural regions,West,Blue-collar worker,0.13457,1007,6737,0.12642,0.14272
2017,Rural regions,West,Civil servant,0.03444,258,6737,0.03009,0.03880
2017,Rural regions,West,White-collar worker,0.28273,2124,6737,0.27198,0.29348
2017,Rural regions,West,Apprentice/ Trainee/ Intern,0.05153,500,6737,0.04625,0.05681
2017,Rural regions,West,Not employed: Pensioner,0.22102,1141,6737,0.21111,0.23093
2017,Rural regions,West,Not employed: registered unemployed,0.02985,362,6737,0.02579,0.03391
2017,Rural regions,West,Not employed: no further information,0.04987,1056,6737,0.04467,0.05507
2017,Rural regions,East,Self-employed,0.04854,205,3996,0.04188,0.05521
2017,Rural regions,East,Blue-collar worker,0.13214,573,3996,0.12164,0.14264
2017,Rural regions,East,Civil servant,0.01741,87,3996,0.01336,0.02147
2017,Rural regions,East,White-collar worker,0.26353,1207,3996,0.24986,0.27719
2017,Rural regions,East,Apprentice/ Trainee/ Intern,0.03319,187,3996,0.02763,0.03874
2017,Rural regions,East,Not employed: Pensioner,0.26239,1017,3996,0.24875,0.27603
2017,Rural regions,East,Not employed: registered unemployed,0.05890,346,3996,0.05160,0.06621
2017,Rural regions,East,Not employed: no further information,0.02401,374,3996,0.01926,0.02876
2018,Urban regions,West,Self-employed,0.04477,839,17318,0.04169,0.04785
2018,Urban regions,West,Blue-collar worker,0.08462,1714,17318,0.08047,0.08876
2018,Urban regions,West,Civil servant,0.03188,626,17318,0.02926,0.03449
2018,Urban regions,West,White-collar worker,0.32245,6189,17318,0.31548,0.32941
2018,Urban regions,West,Apprentice/ Trainee/ Intern,0.05388,1295,17318,0.05052,0.05724
2018,Urban regions,West,Not employed: Pensioner,0.21501,2917,17318,0.20889,0.22113
2018,Urban regions,West,Not employed: registered unemployed,0.03734,1537,17318,0.03452,0.04017
2018,Urban regions,West,Not employed: no further information,0.05195,2114,17318,0.04864,0.05526
2018,Urban regions,West,100.0,0.00144,52,17318,0.00088,0.00201
2018,Urban regions,West,500.0,0.00103,35,17318,0.00055,0.00151
2018,Urban regions,East,Self-employed,0.04985,101,2201,0.04076,0.05894
2018,Urban regions,East,Blue-collar worker,0.09567,213,2201,0.08338,0.10796
2018,Urban regions,East,Civil servant,0.01676,42,2201,0.01140,0.02212
2018,Urban regions,East,White-collar worker,0.34440,815,2201,0.32454,0.36425
2018,Urban regions,East,Apprentice/ Trainee/ Intern,0.05135,141,2201,0.04213,0.06057
2018,Urban regions,East,Not employed: Pensioner,0.21426,485,2201,0.19712,0.23141
2018,Urban regions,East,Not employed: registered unemployed,0.05210,241,2201,0.04281,0.06138
2018,Urban regions,East,Not employed: no further information,0.04294,163,2201,0.03447,0.05142
2018,Rural regions,West,Self-employed,0.04301,248,6206,0.03796,0.04806
2018,Rural regions,West,Blue-collar worker,0.14040,976,6206,0.13176,0.14905
2018,Rural regions,West,Civil servant,0.03343,246,6206,0.02896,0.03791
2018,Rural regions,West,White-collar worker,0.28872,2005,6206,0.27745,0.30000
2018,Rural regions,West,Apprentice/ Trainee/ Intern,0.04372,448,6206,0.03863,0.04881
2018,Rural regions,West,Not employed: Pensioner,0.23061,1134,6206,0.22013,0.24109
2018,Rural regions,West,Not employed: registered unemployed,0.03074,449,6206,0.02645,0.03504
2018,Rural regions,West,Not employed: no further information,0.04350,700,6206,0.03842,0.04857
2018,Rural regions,East,Self-employed,0.04497,186,3875,0.03845,0.05150
2018,Rural regions,East,Blue-collar worker,0.12654,544,3875,0.11607,0.13701
2018,Rural regions,East,Civil servant,0.01679,79,3875,0.01275,0.02084
2018,Rural regions,East,White-collar worker,0.27528,1220,3875,0.26122,0.28935
2018,Rural regions,East,Apprentice/ Trainee/ Intern,0.03122,199,3875,0.02574,0.03669
2018,Rural regions,East,Not employed: Pensioner,0.25850,1007,3875,0.24471,0.27228
2018,Rural regions,East,Not employed: registered unemployed,0.05831,381,3875,0.05093,0.06568
2018,Rural regions,East,Not employed: no further information,0.03178,259,3875,0.02625,0.03730
2019,Urban regions,West,Self-employed,0.04371,1604,16873,0.04062,0.04679
2019,Urban regions,West,Blue-collar worker,0.08238,1462,16873,0.07823,0.08653
2019,Urban regions,West,Civil servant,0.03244,574,16873,0.02977,0.03511
2019,Urban regions,West,White-collar worker,0.32792,6123,16873,0.32083,0.33500
2019,Urban regions,West,Apprentice/ Trainee/ Intern,0.04969,1120,16873,0.04641,0.05297
2019,Urban regions,West,Not employed: Pensioner,0.21510,2834,16873,0.20890,0.22130
2019,Urban regions,West,Not employed: Military/Community Service,0.00172,38,16873,0.00109,0.00234
2019,Urban regions,West,Not employed: registered unemployed,0.03424,1333,16873,0.03149,0.03698
2019,Urban regions,West,Not employed: no further information,0.05130,1753,16873,0.04797,0.05462
2019,Urban regions,West,100.0,0.00081,32,16873,0.00038,0.00124
2019,Urban regions,East,Self-employed,0.05232,204,2128,0.04285,0.06178
2019,Urban regions,East,Blue-collar worker,0.07275,183,2128,0.06171,0.08379
2019,Urban regions,East,Civil servant,0.01598,40,2128,0.01065,0.02131
2019,Urban regions,East,White-collar worker,0.37597,800,2128,0.35539,0.39656
2019,Urban regions,East,Apprentice/ Trainee/ Intern,0.04956,122,2128,0.04033,0.05878
2019,Urban regions,East,Not employed: Pensioner,0.22103,455,2128,0.20340,0.23867
2019,Urban regions,East,Not employed: registered unemployed,0.04801,195,2128,0.03892,0.05709
2019,Urban regions,East,Not employed: no further information,0.02708,129,2128,0.02018,0.03398
