year,quintil_oecd,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,5th Quintile,male,Blue-collar worker,0.08565,273,3136,0.07586,0.09545
2004,5th Quintile,male,Civil servant,0.09141,361,3136,0.08132,0.10150
2004,5th Quintile,male,White-collar worker,0.33495,1166,3136,0.31843,0.35148
2004,5th Quintile,male,Apprentice/ Trainee/ Intern,0.04556,225,3136,0.03826,0.05286
2004,5th Quintile,male,Not employed: Pensioner,0.17137,520,3136,0.15818,0.18456
2004,5th Quintile,male,Not employed: registered unemployed,0.01746,55,3136,0.01288,0.02205
2004,5th Quintile,female,Self-employed,0.06760,249,3025,0.05865,0.07655
2004,5th Quintile,female,Blue-collar worker,0.04174,104,3025,0.03462,0.04887
2004,5th Quintile,female,Civil servant,0.05538,281,3025,0.04723,0.06354
2004,5th Quintile,female,White-collar worker,0.37044,1283,3025,0.35323,0.38765
2004,5th Quintile,female,Apprentice/ Trainee/ Intern,0.04432,221,3025,0.03699,0.05166
2004,5th Quintile,female,Not employed: Pensioner,0.19754,484,3025,0.18335,0.21173
2004,5th Quintile,female,Not employed: registered unemployed,0.02149,68,3025,0.01633,0.02666
2004,5th Quintile,female,Not employed: no further information,0.09955,335,3025,0.08888,0.11023
2005,1st Quintile,male,Self-employed,0.02318,47,1314,0.01504,0.03133
2005,1st Quintile,male,Blue-collar worker,0.15721,279,1314,0.13752,0.17689
2005,1st Quintile,male,White-collar worker,0.06321,99,1314,0.05005,0.07637
2005,1st Quintile,male,Apprentice/ Trainee/ Intern,0.11599,204,1314,0.09867,0.13331
2005,1st Quintile,male,Not employed: Pensioner,0.18117,330,1314,0.16034,0.20201
2005,1st Quintile,male,Not employed: registered unemployed,0.18793,309,1314,0.16680,0.20907
2005,1st Quintile,male,Not employed: no further information,0.02618,46,1314,0.01754,0.03482
2005,1st Quintile,female,Self-employed,0.01392,35,1808,0.00852,0.01932
2005,1st Quintile,female,Blue-collar worker,0.11123,228,1808,0.09673,0.12572
2005,1st Quintile,female,White-collar worker,0.08515,209,1808,0.07229,0.09802
2005,1st Quintile,female,Apprentice/ Trainee/ Intern,0.08897,244,1808,0.07584,0.10210
2005,1st Quintile,female,Not employed: Pensioner,0.24349,465,1808,0.22370,0.26328
2005,1st Quintile,female,Not employed: registered unemployed,0.13242,312,1808,0.11679,0.14804
2005,1st Quintile,female,Not employed: no further information,0.12573,315,1808,0.11045,0.14102
2005,2nd Quintile,male,Self-employed,0.03089,67,1615,0.02245,0.03934
2005,2nd Quintile,male,Blue-collar worker,0.24482,500,1615,0.22384,0.26580
2005,2nd Quintile,male,White-collar worker,0.09771,207,1615,0.08323,0.11220
2005,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.07392,156,1615,0.06116,0.08669
2005,2nd Quintile,male,Not employed: Pensioner,0.26097,534,1615,0.23954,0.28239
2005,2nd Quintile,male,Not employed: registered unemployed,0.07047,151,1615,0.05798,0.08295
2005,2nd Quintile,female,Self-employed,0.01349,39,1961,0.00839,0.01860
2005,2nd Quintile,female,Blue-collar worker,0.09366,231,1961,0.08076,0.10656
2005,2nd Quintile,female,White-collar worker,0.17633,433,1961,0.15946,0.19320
2005,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.07478,183,1961,0.06314,0.08643
2005,2nd Quintile,female,Not employed: Pensioner,0.30474,639,1961,0.28436,0.32512
2005,2nd Quintile,female,Not employed: registered unemployed,0.04730,132,1961,0.03790,0.05670
2005,2nd Quintile,female,Not employed: no further information,0.12395,304,1961,0.10936,0.13853
2005,3rd Quintile,male,Self-employed,0.03186,72,1768,0.02367,0.04004
2005,3rd Quintile,male,Blue-collar worker,0.24932,524,1768,0.22914,0.26949
2005,3rd Quintile,male,Civil servant,0.02990,70,1768,0.02196,0.03784
2005,3rd Quintile,male,White-collar worker,0.16232,359,1768,0.14513,0.17951
2005,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.06236,166,1768,0.05109,0.07364
2005,3rd Quintile,male,Not employed: Pensioner,0.22110,475,1768,0.20175,0.24044
2005,3rd Quintile,male,Not employed: registered unemployed,0.04174,102,1768,0.03242,0.05107
2005,3rd Quintile,female,Self-employed,0.02334,59,1950,0.01664,0.03004
2005,3rd Quintile,female,Blue-collar worker,0.10670,250,1950,0.09299,0.12040
2005,3rd Quintile,female,White-collar worker,0.24919,617,1950,0.22998,0.26839
2005,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.05373,153,1950,0.04372,0.06375
2005,3rd Quintile,female,Not employed: Pensioner,0.25865,541,1950,0.23921,0.27809
2005,3rd Quintile,female,Not employed: registered unemployed,0.03717,86,1950,0.02877,0.04557
2005,3rd Quintile,female,Not employed: no further information,0.10522,244,1950,0.09160,0.11884
2005,4th Quintile,male,Self-employed,0.05993,157,2126,0.04983,0.07002
2005,4th Quintile,male,Blue-collar worker,0.22073,535,2126,0.20310,0.23837
2005,4th Quintile,male,Civil servant,0.04733,131,2126,0.03830,0.05636
2005,4th Quintile,male,White-collar worker,0.22689,579,2126,0.20908,0.24470
2005,4th Quintile,male,Apprentice/ Trainee/ Intern,0.06290,177,2126,0.05258,0.07322
2005,4th Quintile,male,Not employed: Pensioner,0.20999,473,2126,0.19268,0.22731
2005,4th Quintile,male,Not employed: registered unemployed,0.03245,74,2126,0.02492,0.03999
2005,4th Quintile,female,Self-employed,0.02437,76,2153,0.01786,0.03089
2005,4th Quintile,female,Blue-collar worker,0.09176,219,2153,0.07956,0.10396
2005,4th Quintile,female,Civil servant,0.01814,60,2153,0.01250,0.02377
2005,4th Quintile,female,White-collar worker,0.34088,843,2153,0.32085,0.36090
2005,4th Quintile,female,Apprentice/ Trainee/ Intern,0.04777,155,2153,0.03876,0.05678
2005,4th Quintile,female,Not employed: Pensioner,0.24814,503,2153,0.22989,0.26639
2005,4th Quintile,female,Not employed: registered unemployed,0.01679,52,2153,0.01136,0.02221
2005,4th Quintile,female,Not employed: no further information,0.08637,245,2153,0.07450,0.09824
2005,5th Quintile,male,Self-employed,0.15390,495,2942,0.14085,0.16694
2005,5th Quintile,male,Blue-collar worker,0.09064,258,2942,0.08027,0.10102
2005,5th Quintile,male,Civil servant,0.08892,321,2942,0.07863,0.09921
2005,5th Quintile,male,White-collar worker,0.34856,1093,2942,0.33134,0.36578
2005,5th Quintile,male,Apprentice/ Trainee/ Intern,0.04192,196,2942,0.03467,0.04916
2005,5th Quintile,male,Not employed: Pensioner,0.15815,510,2942,0.14496,0.17134
2005,5th Quintile,male,Not employed: registered unemployed,0.02027,69,2942,0.01518,0.02537
2005,5th Quintile,female,Self-employed,0.07030,250,2872,0.06095,0.07966
2005,5th Quintile,female,Blue-collar worker,0.03752,92,2872,0.03057,0.04447
2005,5th Quintile,female,Civil servant,0.06797,284,2872,0.05877,0.07718
2005,5th Quintile,female,White-collar worker,0.36320,1199,2872,0.34561,0.38079
2005,5th Quintile,female,Apprentice/ Trainee/ Intern,0.05035,200,2872,0.04235,0.05835
2005,5th Quintile,female,Not employed: Pensioner,0.19631,494,2872,0.18178,0.21084
2005,5th Quintile,female,Not employed: registered unemployed,0.01082,40,2872,0.00704,0.01461
2005,5th Quintile,female,Not employed: no further information,0.09659,313,2872,0.08579,0.10740
2006,1st Quintile,male,Self-employed,0.02995,54,1260,0.02054,0.03937
2006,1st Quintile,male,Blue-collar worker,0.14937,250,1260,0.12968,0.16906
2006,1st Quintile,male,White-collar worker,0.05704,83,1260,0.04423,0.06985
2006,1st Quintile,male,Apprentice/ Trainee/ Intern,0.10217,154,1260,0.08544,0.11890
2006,1st Quintile,male,Not employed: Pensioner,0.18540,317,1260,0.16393,0.20686
2006,1st Quintile,male,Not employed: registered unemployed,0.18966,318,1260,0.16800,0.21131
2006,1st Quintile,male,Not employed: no further information,0.05834,84,1260,0.04540,0.07129
2006,1st Quintile,female,Self-employed,0.01686,34,1732,0.01080,0.02293
2006,1st Quintile,female,Blue-collar worker,0.09484,208,1732,0.08104,0.10865
2006,1st Quintile,female,White-collar worker,0.11736,251,1732,0.10219,0.13252
2006,1st Quintile,female,Apprentice/ Trainee/ Intern,0.08298,187,1732,0.06999,0.09598
2006,1st Quintile,female,Not employed: Pensioner,0.23936,429,1732,0.21926,0.25946
2006,1st Quintile,female,Not employed: registered unemployed,0.13896,321,1732,0.12266,0.15525
2006,1st Quintile,female,Not employed: no further information,0.13497,302,1732,0.11887,0.15106
2006,2nd Quintile,male,Self-employed,0.02574,54,1500,0.01772,0.03375
2006,2nd Quintile,male,Blue-collar worker,0.25199,464,1500,0.23001,0.27397
2006,2nd Quintile,male,White-collar worker,0.09277,182,1500,0.07808,0.10745
2006,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.05488,112,1500,0.04335,0.06641
2006,2nd Quintile,male,Not employed: Pensioner,0.26541,517,1500,0.24306,0.28776
2006,2nd Quintile,male,Not employed: registered unemployed,0.06556,121,1500,0.05303,0.07808
2006,2nd Quintile,male,Not employed: no further information,0.02469,50,1500,0.01683,0.03254
2006,2nd Quintile,female,Self-employed,0.01941,43,1843,0.01311,0.02572
2006,2nd Quintile,female,Blue-collar worker,0.09420,221,1843,0.08086,0.10754
2006,2nd Quintile,female,White-collar worker,0.16482,403,1843,0.14787,0.18176
2006,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.06078,136,1843,0.04987,0.07169
2006,2nd Quintile,female,Not employed: Pensioner,0.31610,624,1843,0.29487,0.33734
2006,2nd Quintile,female,Not employed: registered unemployed,0.04546,107,1843,0.03595,0.05497
2006,2nd Quintile,female,Not employed: no further information,0.12531,309,1843,0.11019,0.14043
2006,3rd Quintile,male,Self-employed,0.03703,91,1730,0.02813,0.04593
2006,3rd Quintile,male,Blue-collar worker,0.27031,521,1730,0.24938,0.29125
2006,3rd Quintile,male,Civil servant,0.03094,59,1730,0.02278,0.03910
2006,3rd Quintile,male,White-collar worker,0.16101,349,1730,0.14368,0.17833
2006,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.04274,119,1730,0.03321,0.05228
2006,3rd Quintile,male,Not employed: Pensioner,0.22061,477,1730,0.20106,0.24015
2006,3rd Quintile,male,Not employed: registered unemployed,0.03679,74,1730,0.02792,0.04566
2006,3rd Quintile,male,Not employed: no further information,0.01293,40,1730,0.00761,0.01826
2006,3rd Quintile,female,Self-employed,0.02327,61,1868,0.01643,0.03011
2006,3rd Quintile,female,Blue-collar worker,0.10788,241,1868,0.09381,0.12195
2006,3rd Quintile,female,White-collar worker,0.24480,580,1868,0.22530,0.26431
2006,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.04171,115,1868,0.03264,0.05078
2006,3rd Quintile,female,Not employed: Pensioner,0.26718,548,1868,0.24711,0.28725
2006,3rd Quintile,female,Not employed: registered unemployed,0.03367,67,1868,0.02549,0.04185
2006,3rd Quintile,female,Not employed: no further information,0.11326,256,1868,0.09889,0.12764
2006,4th Quintile,male,Self-employed,0.06082,142,1976,0.05028,0.07136
2006,4th Quintile,male,Blue-collar worker,0.20087,466,1976,0.18320,0.21854
2006,4th Quintile,male,Civil servant,0.04878,122,1976,0.03928,0.05828
2006,4th Quintile,male,White-collar worker,0.23508,551,1976,0.21638,0.25379
2006,4th Quintile,male,Apprentice/ Trainee/ Intern,0.05184,138,1976,0.04206,0.06162
2006,4th Quintile,male,Not employed: Pensioner,0.20175,441,1976,0.18405,0.21945
2006,4th Quintile,male,Not employed: registered unemployed,0.02735,64,1976,0.02016,0.03454
2006,4th Quintile,male,Not employed: no further information,0.02107,52,1976,0.01473,0.02740
2006,4th Quintile,female,Self-employed,0.02947,82,2040,0.02213,0.03681
2006,4th Quintile,female,Blue-collar worker,0.08208,189,2040,0.07017,0.09400
2006,4th Quintile,female,Civil servant,0.02287,63,2040,0.01639,0.02936
2006,4th Quintile,female,White-collar worker,0.33365,792,2040,0.31318,0.35411
2006,4th Quintile,female,Apprentice/ Trainee/ Intern,0.04367,133,2040,0.03480,0.05254
2006,4th Quintile,female,Not employed: Pensioner,0.23587,469,2040,0.21744,0.25430
2006,4th Quintile,female,Not employed: registered unemployed,0.01828,52,2040,0.01246,0.02409
2006,4th Quintile,female,Not employed: no further information,0.09824,260,2040,0.08532,0.11116
2006,5th Quintile,male,Self-employed,0.16366,491,2817,0.14999,0.17732
2006,5th Quintile,male,Blue-collar worker,0.09299,244,2817,0.08226,0.10372
2006,5th Quintile,male,Civil servant,0.08382,294,2817,0.07358,0.09406
2006,5th Quintile,male,White-collar worker,0.35447,1017,2817,0.33680,0.37214
2006,5th Quintile,male,Apprentice/ Trainee/ Intern,0.03654,138,2817,0.02961,0.04347
2006,5th Quintile,male,Not employed: Pensioner,0.16019,541,2817,0.14664,0.17374
2006,5th Quintile,male,Not employed: registered unemployed,0.01380,55,2817,0.00949,0.01811
2006,5th Quintile,male,Not employed: no further information,0.00972,37,2817,0.00609,0.01334
2006,5th Quintile,female,Self-employed,0.07025,243,2736,0.06068,0.07983
2006,5th Quintile,female,Blue-collar worker,0.03436,88,2736,0.02754,0.04119
2006,5th Quintile,female,Civil servant,0.05956,246,2736,0.05069,0.06843
2006,5th Quintile,female,White-collar worker,0.37334,1139,2736,0.35521,0.39147
2006,5th Quintile,female,Apprentice/ Trainee/ Intern,0.03695,155,2736,0.02988,0.04402
2006,5th Quintile,female,Not employed: Pensioner,0.20673,501,2736,0.19156,0.22191
2006,5th Quintile,female,Not employed: registered unemployed,0.01723,51,2736,0.01235,0.02211
2006,5th Quintile,female,Not employed: no further information,0.09561,313,2736,0.08459,0.10663
2007,1st Quintile,male,Self-employed,0.02460,47,1367,0.01639,0.03282
2007,1st Quintile,male,Blue-collar worker,0.17981,310,1367,0.15945,0.20018
2007,1st Quintile,male,White-collar worker,0.05612,109,1367,0.04392,0.06833
2007,1st Quintile,male,Apprentice/ Trainee/ Intern,0.09005,156,1367,0.07487,0.10523
2007,1st Quintile,male,Not employed: Pensioner,0.20653,383,1367,0.18506,0.22800
2007,1st Quintile,male,Not employed: registered unemployed,0.17422,285,1367,0.15410,0.19433
2007,1st Quintile,male,Not employed: no further information,0.04994,77,1367,0.03839,0.06149
2007,1st Quintile,female,Self-employed,0.01336,32,1892,0.00818,0.01853
2007,1st Quintile,female,Blue-collar worker,0.09950,225,1892,0.08601,0.11299
2007,1st Quintile,female,White-collar worker,0.11817,285,1892,0.10362,0.13272
2007,1st Quintile,female,Apprentice/ Trainee/ Intern,0.08185,190,1892,0.06949,0.09421
2007,1st Quintile,female,Not employed: Pensioner,0.26670,525,1892,0.24677,0.28663
2007,1st Quintile,female,Not employed: registered unemployed,0.14941,340,1892,0.13334,0.16548
2007,1st Quintile,female,Not employed: no further information,0.11239,295,1892,0.09815,0.12663
2007,2nd Quintile,male,Self-employed,0.02758,52,1607,0.01957,0.03559
2007,2nd Quintile,male,Blue-collar worker,0.24412,502,1607,0.22311,0.26513
2007,2nd Quintile,male,White-collar worker,0.10413,223,1607,0.08919,0.11907
2007,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.06128,140,1607,0.04955,0.07302
2007,2nd Quintile,male,Not employed: Pensioner,0.25954,537,1607,0.23810,0.28098
2007,2nd Quintile,male,Not employed: registered unemployed,0.04757,98,1607,0.03716,0.05798
2007,2nd Quintile,male,Not employed: no further information,0.02495,55,1607,0.01732,0.03258
2007,2nd Quintile,female,Self-employed,0.01574,40,1931,0.01018,0.02129
2007,2nd Quintile,female,Blue-collar worker,0.10456,269,1931,0.09091,0.11821
2007,2nd Quintile,female,White-collar worker,0.17430,433,1931,0.15738,0.19123
2007,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.05336,126,1931,0.04333,0.06338
2007,2nd Quintile,female,Not employed: Pensioner,0.29624,629,1931,0.27586,0.31661
2007,2nd Quintile,female,Not employed: registered unemployed,0.04369,119,1931,0.03457,0.05281
2007,2nd Quintile,female,Not employed: no further information,0.13409,315,1931,0.11888,0.14929
2007,3rd Quintile,male,Self-employed,0.03680,86,1873,0.02827,0.04533
2007,3rd Quintile,male,Blue-collar worker,0.26928,543,1873,0.24919,0.28938
2007,3rd Quintile,male,Civil servant,0.01891,52,1873,0.01274,0.02509
2007,3rd Quintile,male,White-collar worker,0.18511,397,1873,0.16752,0.20271
2007,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.04617,132,1873,0.03666,0.05568
2007,3rd Quintile,male,Not employed: Pensioner,0.22494,537,1873,0.20603,0.24386
2007,3rd Quintile,male,Not employed: registered unemployed,0.03343,70,1873,0.02529,0.04157
2007,3rd Quintile,male,Not employed: no further information,0.02026,56,1873,0.01388,0.02664
2007,3rd Quintile,female,Self-employed,0.02543,64,2046,0.01860,0.03225
2007,3rd Quintile,female,Blue-collar worker,0.09912,220,2046,0.08617,0.11208
2007,3rd Quintile,female,Civil servant,0.01275,31,2046,0.00789,0.01762
2007,3rd Quintile,female,White-collar worker,0.24893,649,2046,0.23019,0.26768
2007,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.04964,133,2046,0.04023,0.05905
2007,3rd Quintile,female,Not employed: Pensioner,0.28919,649,2046,0.26954,0.30884
2007,3rd Quintile,female,Not employed: registered unemployed,0.02353,59,2046,0.01696,0.03010
2007,3rd Quintile,female,Not employed: no further information,0.09327,241,2046,0.08067,0.10588
2007,4th Quintile,male,Self-employed,0.05819,156,2174,0.04835,0.06804
2007,4th Quintile,male,Blue-collar worker,0.22534,523,2174,0.20777,0.24290
2007,4th Quintile,male,Civil servant,0.05842,152,2174,0.04856,0.06828
2007,4th Quintile,male,White-collar worker,0.22392,574,2174,0.20639,0.24145
2007,4th Quintile,male,Apprentice/ Trainee/ Intern,0.04445,144,2174,0.03579,0.05312
2007,4th Quintile,male,Not employed: Pensioner,0.20559,527,2174,0.18860,0.22258
2007,4th Quintile,male,Not employed: registered unemployed,0.01923,56,2174,0.01346,0.02501
2007,4th Quintile,male,Not employed: no further information,0.01333,42,2174,0.00850,0.01815
2007,4th Quintile,female,Self-employed,0.03216,98,2196,0.02478,0.03954
2007,4th Quintile,female,Blue-collar worker,0.08166,191,2196,0.07020,0.09311
2007,4th Quintile,female,Civil servant,0.02563,78,2196,0.01902,0.03224
2007,4th Quintile,female,White-collar worker,0.35082,884,2196,0.33086,0.37078
2007,4th Quintile,female,Apprentice/ Trainee/ Intern,0.03759,136,2196,0.02963,0.04555
2007,4th Quintile,female,Not employed: Pensioner,0.23228,503,2196,0.21461,0.24995
2007,4th Quintile,female,Not employed: registered unemployed,0.02208,53,2196,0.01593,0.02823
2007,4th Quintile,female,Not employed: no further information,0.08682,253,2196,0.07504,0.09860
2007,5th Quintile,male,Self-employed,0.15857,502,2835,0.14512,0.17201
2007,5th Quintile,male,Blue-collar worker,0.08546,234,2835,0.07517,0.09575
2007,5th Quintile,male,Civil servant,0.08424,291,2835,0.07401,0.09446
2007,5th Quintile,male,White-collar worker,0.35179,1037,2835,0.33421,0.36937
2007,5th Quintile,male,Apprentice/ Trainee/ Intern,0.04070,133,2835,0.03343,0.04798
2007,5th Quintile,male,Not employed: Pensioner,0.16326,554,2835,0.14965,0.17687
2007,5th Quintile,male,Not employed: registered unemployed,0.01014,39,2835,0.00645,0.01383
2007,5th Quintile,male,Not employed: no further information,0.01219,45,2835,0.00815,0.01624
2007,5th Quintile,female,Self-employed,0.06910,240,2790,0.05969,0.07851
2007,5th Quintile,female,Blue-collar worker,0.03385,88,2790,0.02714,0.04056
2007,5th Quintile,female,Civil servant,0.07039,257,2790,0.06090,0.07989
2007,5th Quintile,female,White-collar worker,0.37499,1164,2790,0.35702,0.39296
2007,5th Quintile,female,Apprentice/ Trainee/ Intern,0.03739,165,2790,0.03035,0.04443
2007,5th Quintile,female,Not employed: Pensioner,0.19622,540,2790,0.18148,0.21096
2007,5th Quintile,female,Not employed: registered unemployed,0.01544,45,2790,0.01087,0.02002
2007,5th Quintile,female,Not employed: no further information,0.09049,291,2790,0.07985,0.10114
2008,1st Quintile,male,Self-employed,0.02696,38,1259,0.01801,0.03591
2008,1st Quintile,male,Blue-collar worker,0.16628,272,1259,0.14571,0.18686
2008,1st Quintile,male,White-collar worker,0.07978,114,1259,0.06480,0.09475
2008,1st Quintile,male,Apprentice/ Trainee/ Intern,0.08846,154,1259,0.07277,0.10416
2008,1st Quintile,male,Not employed: Pensioner,0.20873,367,1259,0.18627,0.23119
2008,1st Quintile,male,Not employed: registered unemployed,0.15859,249,1259,0.13840,0.17877
2008,1st Quintile,male,Not employed: no further information,0.04391,65,1259,0.03259,0.05524
2008,1st Quintile,female,Blue-collar worker,0.10296,226,1734,0.08865,0.11727
2008,1st Quintile,female,White-collar worker,0.12277,272,1734,0.10732,0.13822
2008,1st Quintile,female,Apprentice/ Trainee/ Intern,0.07982,182,1734,0.06706,0.09258
2008,1st Quintile,female,Not employed: Pensioner,0.25527,486,1734,0.23474,0.27580
2008,1st Quintile,female,Not employed: registered unemployed,0.13915,299,1734,0.12285,0.15545
2008,1st Quintile,female,Not employed: no further information,0.11843,269,1734,0.10322,0.13364
2008,2nd Quintile,male,Self-employed,0.02641,58,1532,0.01838,0.03444
2008,2nd Quintile,male,Blue-collar worker,0.26201,476,1532,0.23999,0.28404
2008,2nd Quintile,male,White-collar worker,0.10474,205,1532,0.08940,0.12007
2008,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.06118,124,1532,0.04917,0.07318
2008,2nd Quintile,male,Not employed: Pensioner,0.26205,537,1532,0.24002,0.28408
2008,2nd Quintile,male,Not employed: registered unemployed,0.04345,88,1532,0.03324,0.05366
2008,2nd Quintile,male,Not employed: no further information,0.02427,44,1532,0.01656,0.03198
2008,2nd Quintile,female,Self-employed,0.01445,40,1846,0.00900,0.01989
2008,2nd Quintile,female,Blue-collar worker,0.12787,256,1846,0.11263,0.14311
2008,2nd Quintile,female,White-collar worker,0.18931,446,1846,0.17144,0.20719
2008,2nd Quintile,female,Apprentice/ Trainee/ Intern,0.04962,116,1846,0.03971,0.05953
2008,2nd Quintile,female,Not employed: Pensioner,0.32010,661,1846,0.29882,0.34139
2008,2nd Quintile,female,Not employed: registered unemployed,0.02880,73,1846,0.02117,0.03643
2008,2nd Quintile,female,Not employed: no further information,0.11116,254,1846,0.09682,0.12550
2008,3rd Quintile,male,Self-employed,0.03894,91,1858,0.03014,0.04774
2008,3rd Quintile,male,Blue-collar worker,0.26839,543,1858,0.24824,0.28855
2008,3rd Quintile,male,Civil servant,0.03087,67,1858,0.02300,0.03874
2008,3rd Quintile,male,White-collar worker,0.17095,369,1858,0.15382,0.18807
2008,3rd Quintile,male,Apprentice/ Trainee/ Intern,0.05599,149,1858,0.04553,0.06645
2008,3rd Quintile,male,Not employed: Pensioner,0.22833,537,1858,0.20924,0.24742
2008,3rd Quintile,male,Not employed: registered unemployed,0.03004,60,1858,0.02228,0.03781
2008,3rd Quintile,male,Not employed: no further information,0.01799,42,1858,0.01194,0.02403
2008,3rd Quintile,female,Self-employed,0.02385,69,1962,0.01710,0.03060
2008,3rd Quintile,female,Blue-collar worker,0.10074,228,1962,0.08741,0.11406
2008,3rd Quintile,female,White-collar worker,0.27342,670,1962,0.25370,0.29315
2008,3rd Quintile,female,Apprentice/ Trainee/ Intern,0.05975,150,1962,0.04926,0.07024
2008,3rd Quintile,female,Not employed: Pensioner,0.26936,584,1962,0.24972,0.28899
2008,3rd Quintile,female,Not employed: registered unemployed,0.01951,52,1962,0.01339,0.02564
2008,3rd Quintile,female,Not employed: no further information,0.09260,209,1962,0.07977,0.10543
2008,4th Quintile,male,Self-employed,0.05351,140,1943,0.04350,0.06351
2008,4th Quintile,male,Blue-collar worker,0.22703,470,1943,0.20840,0.24566
2008,4th Quintile,male,Civil servant,0.04504,114,1943,0.03581,0.05426
2008,4th Quintile,male,White-collar worker,0.24620,565,1943,0.22704,0.26536
2008,4th Quintile,male,Apprentice/ Trainee/ Intern,0.05330,128,1943,0.04331,0.06330
2008,4th Quintile,male,Not employed: Pensioner,0.19223,446,1943,0.17470,0.20975
2008,4th Quintile,male,Not employed: registered unemployed,0.01503,40,1943,0.00962,0.02044
2008,4th Quintile,male,Not employed: no further information,0.01685,40,1943,0.01113,0.02258
2008,4th Quintile,female,Self-employed,0.03640,95,1965,0.02812,0.04469
2008,4th Quintile,female,Blue-collar worker,0.08727,176,1965,0.07479,0.09975
2008,4th Quintile,female,Civil servant,0.03104,77,1965,0.02337,0.03871
2008,4th Quintile,female,White-collar worker,0.34611,785,1965,0.32507,0.36715
2008,4th Quintile,female,Apprentice/ Trainee/ Intern,0.04261,111,1965,0.03368,0.05155
2008,4th Quintile,female,Not employed: Pensioner,0.22974,464,1965,0.21113,0.24834
2008,4th Quintile,female,Not employed: registered unemployed,0.01336,42,1965,0.00828,0.01844
2008,4th Quintile,female,Not employed: no further information,0.08087,215,1965,0.06881,0.09293
2008,5th Quintile,male,Self-employed,0.14597,427,2641,0.13250,0.15944
2008,5th Quintile,male,Blue-collar worker,0.08289,222,2641,0.07238,0.09341
2008,5th Quintile,male,Civil servant,0.08441,254,2641,0.07380,0.09501
2008,5th Quintile,male,White-collar worker,0.37756,1011,2641,0.35907,0.39605
2008,5th Quintile,male,Apprentice/ Trainee/ Intern,0.03736,120,2641,0.03013,0.04460
2008,5th Quintile,male,Not employed: Pensioner,0.16507,568,2641,0.15091,0.17923
2008,5th Quintile,male,Not employed: no further information,0.01193,39,2641,0.00779,0.01607
2008,5th Quintile,female,Self-employed,0.07623,228,2628,0.06608,0.08638
2008,5th Quintile,female,Blue-collar worker,0.03469,81,2628,0.02769,0.04169
2008,5th Quintile,female,Civil servant,0.05911,226,2628,0.05010,0.06813
2008,5th Quintile,female,White-collar worker,0.39231,1122,2628,0.37364,0.41098
2008,5th Quintile,female,Apprentice/ Trainee/ Intern,0.03988,161,2628,0.03240,0.04736
2008,5th Quintile,female,Not employed: Pensioner,0.19281,518,2628,0.17773,0.20790
2008,5th Quintile,female,Not employed: registered unemployed,0.01145,32,2628,0.00739,0.01552
2008,5th Quintile,female,Not employed: no further information,0.08631,260,2628,0.07557,0.09705
2009,1st Quintile,male,Self-employed,0.03460,43,1198,0.02425,0.04495
2009,1st Quintile,male,Blue-collar worker,0.17008,255,1198,0.14880,0.19136
2009,1st Quintile,male,White-collar worker,0.06255,105,1198,0.04883,0.07627
2009,1st Quintile,male,Apprentice/ Trainee/ Intern,0.09637,151,1198,0.07965,0.11308
2009,1st Quintile,male,Not employed: Pensioner,0.21096,364,1198,0.18785,0.23407
2009,1st Quintile,male,Not employed: registered unemployed,0.15660,228,1198,0.13601,0.17719
2009,1st Quintile,male,Not employed: no further information,0.04021,52,1198,0.02908,0.05134
2009,1st Quintile,female,Blue-collar worker,0.09744,209,1657,0.08316,0.11173
2009,1st Quintile,female,White-collar worker,0.12941,267,1657,0.11324,0.14557
2009,1st Quintile,female,Apprentice/ Trainee/ Intern,0.08594,176,1657,0.07244,0.09944
2009,1st Quintile,female,Not employed: Pensioner,0.28491,516,1657,0.26317,0.30665
2009,1st Quintile,female,Not employed: registered unemployed,0.11876,256,1657,0.10318,0.13435
2009,1st Quintile,female,Not employed: no further information,0.11126,233,1657,0.09611,0.12641
2009,2nd Quintile,male,Self-employed,0.02941,55,1418,0.02061,0.03821
2009,2nd Quintile,male,Blue-collar worker,0.23674,405,1418,0.21461,0.25888
2009,2nd Quintile,male,White-collar worker,0.10755,188,1418,0.09142,0.12368
2009,2nd Quintile,male,Apprentice/ Trainee/ Intern,0.05950,106,1418,0.04718,0.07181
2009,2nd Quintile,male,Not employed: Pensioner,0.26703,524,1418,0.24400,0.29007
2009,2nd Quintile,male,Not employed: registered unemployed,0.05490,84,1418,0.04304,0.06676
2009,2nd Quintile,male,Not employed: no further information,0.02763,56,1418,0.01910,0.03617
