year,pgisced97,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Pre-primary Level,Rural regions,Not employed: no further information,0.44747,85,194,0.37732,0.51762
2006,Primary Level,Urban regions,Blue-collar worker,0.22588,44,137,0.15560,0.29616
2006,Primary Level,Urban regions,Not employed: Pensioner,0.28076,50,137,0.20523,0.35628
2006,Primary Level,Urban regions,Not employed: no further information,0.24813,43,137,0.17554,0.32073
2006,Lower Secondary Level,Urban regions,Blue-collar worker,0.18546,308,1633,0.16661,0.20432
2006,Lower Secondary Level,Urban regions,White-collar worker,0.07066,122,1633,0.05822,0.08309
2006,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.11764,227,1633,0.10201,0.13327
2006,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.39039,609,1633,0.36672,0.41406
2006,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.10533,160,1633,0.09044,0.12023
2006,Lower Secondary Level,Urban regions,Not employed: no further information,0.11498,207,1633,0.09950,0.13046
2006,Lower Secondary Level,Rural regions,Blue-collar worker,0.14140,120,836,0.11777,0.16503
2006,Lower Secondary Level,Rural regions,White-collar worker,0.05101,46,836,0.03609,0.06593
2006,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.15954,171,836,0.13470,0.18438
2006,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.40065,334,836,0.36741,0.43388
2006,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.10188,78,836,0.08137,0.12240
2006,Lower Secondary Level,Rural regions,Not employed: no further information,0.10702,87,836,0.08605,0.12799
2006,Upper Secondary Level,Urban regions,Self-employed,0.04386,351,6975,0.03906,0.04867
2006,Upper Secondary Level,Urban regions,Blue-collar worker,0.20395,1301,6975,0.19449,0.21340
2006,Upper Secondary Level,Urban regions,Civil servant,0.01920,157,6975,0.01598,0.02242
2006,Upper Secondary Level,Urban regions,White-collar worker,0.24234,1820,6975,0.23228,0.25240
2006,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04749,352,6975,0.04250,0.05248
2006,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.29483,1930,6975,0.28413,0.30554
2006,Upper Secondary Level,Urban regions,Not employed: Military/Community Service,0.00410,31,6975,0.00260,0.00560
2006,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.06638,427,6975,0.06054,0.07223
2006,Upper Secondary Level,Urban regions,Not employed: no further information,0.07459,606,6975,0.06843,0.08076
2006,Upper Secondary Level,Rural regions,Self-employed,0.04917,206,4074,0.04253,0.05581
2006,Upper Secondary Level,Rural regions,Blue-collar worker,0.22200,927,4074,0.20924,0.23477
2006,Upper Secondary Level,Rural regions,Civil servant,0.02171,84,4074,0.01724,0.02619
2006,Upper Secondary Level,Rural regions,White-collar worker,0.22230,916,4074,0.20953,0.23507
2006,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03051,152,4074,0.02523,0.03579
2006,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.28635,1122,4074,0.27247,0.30023
2006,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.09532,412,4074,0.08630,0.10434
2006,Upper Secondary Level,Rural regions,Not employed: no further information,0.06719,255,4074,0.05950,0.07488
2006,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.07280,73,908,0.05589,0.08971
2006,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.12802,103,908,0.10627,0.14976
2006,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.46119,442,908,0.42874,0.49363
2006,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04956,47,908,0.03544,0.06369
2006,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.13580,106,908,0.11350,0.15809
2006,Post-secondary Non-tertiary Level,Urban regions,Not employed: registered unemployed,0.04457,39,908,0.03114,0.05800
2006,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.09850,98,908,0.07911,0.11790
2006,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.14347,44,218,0.09683,0.19011
2006,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.49631,139,218,0.42979,0.56284
2006,Post-secondary Non-tertiary Level,Rural regions,Not employed: no further information,0.10339,35,218,0.06288,0.14391
2006,First Stage of Tertiary Education,Urban regions,Self-employed,0.08988,104,1020,0.07232,0.10744
2006,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.10486,101,1020,0.08605,0.12367
2006,First Stage of Tertiary Education,Urban regions,Civil servant,0.04250,59,1020,0.03011,0.05488
2006,First Stage of Tertiary Education,Urban regions,White-collar worker,0.39061,406,1020,0.36066,0.42057
2006,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.26903,257,1020,0.24180,0.29626
2006,First Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.05317,44,1020,0.03939,0.06694
2006,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04210,49,1020,0.02977,0.05443
2006,First Stage of Tertiary Education,Rural regions,Self-employed,0.12413,86,577,0.09721,0.15106
2006,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.12818,83,577,0.10088,0.15548
2006,First Stage of Tertiary Education,Rural regions,White-collar worker,0.32767,209,577,0.28934,0.36600
2006,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.28822,168,577,0.25123,0.32521
2006,First Stage of Tertiary Education,Rural regions,Not employed: no further information,0.04069,31,577,0.02456,0.05683
2006,Second Stage of Tertiary Education,Urban regions,Self-employed,0.12075,426,3212,0.10948,0.13202
2006,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.02482,59,3212,0.01944,0.03020
2006,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10530,446,3212,0.09468,0.11592
2006,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.43313,1356,3212,0.41599,0.45027
2006,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.20543,653,3212,0.19145,0.21940
2006,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03987,101,3212,0.03311,0.04664
2006,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05685,171,3212,0.04884,0.06486
2006,Second Stage of Tertiary Education,Rural regions,Self-employed,0.11845,148,1318,0.10100,0.13591
2006,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.02975,32,1318,0.02057,0.03893
2006,Second Stage of Tertiary Education,Rural regions,Civil servant,0.11207,160,1318,0.09503,0.12910
2006,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.35403,543,1318,0.32820,0.37985
2006,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.27991,339,1318,0.25567,0.30416
2006,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.04503,50,1318,0.03383,0.05623
2006,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.04982,46,1318,0.03807,0.06158
2007,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.43832,204,389,0.38895,0.48770
2007,Pre-primary Level,Urban regions,Not employed: no further information,0.45831,185,389,0.40873,0.50789
2007,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.50422,108,206,0.43578,0.57266
2007,Pre-primary Level,Rural regions,Not employed: no further information,0.47068,98,206,0.40235,0.53901
2007,Primary Level,Urban regions,Blue-collar worker,0.24253,36,116,0.16419,0.32086
2007,Primary Level,Urban regions,Not employed: Pensioner,0.29992,48,116,0.21617,0.38367
2007,Primary Level,Urban regions,Not employed: no further information,0.21132,32,116,0.13670,0.28593
2007,Lower Secondary Level,Urban regions,Blue-collar worker,0.18781,280,1460,0.16777,0.20785
2007,Lower Secondary Level,Urban regions,White-collar worker,0.08360,114,1460,0.06940,0.09780
2007,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.10377,189,1460,0.08812,0.11942
2007,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.38804,555,1460,0.36304,0.41305
2007,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.10022,135,1460,0.08481,0.11563
2007,Lower Secondary Level,Urban regions,Not employed: no further information,0.11402,187,1460,0.09771,0.13033
2007,Lower Secondary Level,Rural regions,Blue-collar worker,0.17554,120,710,0.14754,0.20355
2007,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.17084,157,710,0.14314,0.19854
2007,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.42417,315,710,0.38779,0.46055
2007,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.07842,56,710,0.05863,0.09821
2007,Lower Secondary Level,Rural regions,Not employed: no further information,0.07884,62,710,0.05900,0.09868
2007,Upper Secondary Level,Urban regions,Self-employed,0.04034,300,6447,0.03554,0.04515
2007,Upper Secondary Level,Urban regions,Blue-collar worker,0.21089,1261,6447,0.20093,0.22085
2007,Upper Secondary Level,Urban regions,Civil servant,0.02140,160,6447,0.01787,0.02494
2007,Upper Secondary Level,Urban regions,White-collar worker,0.25105,1743,6447,0.24047,0.26164
2007,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04645,329,6447,0.04132,0.05159
2007,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.30433,1847,6447,0.29309,0.31556
2007,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.05559,329,6447,0.05000,0.06118
2007,Upper Secondary Level,Urban regions,Not employed: no further information,0.06369,478,6447,0.05773,0.06965
2007,Upper Secondary Level,Rural regions,Self-employed,0.04622,182,3823,0.03956,0.05287
2007,Upper Secondary Level,Rural regions,Blue-collar worker,0.24837,934,3823,0.23467,0.26207
2007,Upper Secondary Level,Rural regions,Civil servant,0.02162,73,3823,0.01701,0.02623
2007,Upper Secondary Level,Rural regions,White-collar worker,0.21689,863,3823,0.20382,0.22995
2007,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03454,158,3823,0.02875,0.04033
2007,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.28017,1051,3823,0.26594,0.29441
2007,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.08819,341,3823,0.07920,0.09718
2007,Upper Secondary Level,Rural regions,Not employed: no further information,0.05831,221,3823,0.05088,0.06574
2007,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.06482,65,869,0.04844,0.08120
2007,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.12382,102,869,0.10191,0.14573
2007,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.46184,425,869,0.42867,0.49500
2007,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.05209,48,869,0.03731,0.06687
2007,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.14467,105,869,0.12127,0.16808
2007,Post-secondary Non-tertiary Level,Urban regions,Not employed: registered unemployed,0.05147,34,869,0.03677,0.06617
2007,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.09404,90,869,0.07462,0.11346
2007,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.15677,45,189,0.10480,0.20874
2007,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.52911,144,189,0.45776,0.60046
2007,First Stage of Tertiary Education,Urban regions,Self-employed,0.07756,89,938,0.06043,0.09468
2007,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.12858,102,938,0.10715,0.15002
2007,First Stage of Tertiary Education,Urban regions,Civil servant,0.05300,55,938,0.03865,0.06734
2007,First Stage of Tertiary Education,Urban regions,White-collar worker,0.37231,373,938,0.34136,0.40326
2007,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.28038,247,938,0.25162,0.30914
2007,First Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03903,32,938,0.02663,0.05143
2007,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.03954,40,938,0.02707,0.05202
2007,First Stage of Tertiary Education,Rural regions,Self-employed,0.13642,81,519,0.10687,0.16598
2007,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.12991,77,519,0.10096,0.15886
2007,First Stage of Tertiary Education,Rural regions,White-collar worker,0.30159,201,519,0.26207,0.34112
2007,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.29603,160,519,0.25672,0.33535
2007,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11388,410,3084,0.10266,0.12509
2007,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.03085,62,3084,0.02475,0.03696
2007,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10801,420,3084,0.09705,0.11897
2007,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.43254,1289,3084,0.41505,0.45003
2007,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.21200,663,3084,0.19757,0.22643
2007,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03717,86,3084,0.03049,0.04385
2007,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.05088,154,3084,0.04312,0.05864
2007,Second Stage of Tertiary Education,Rural regions,Self-employed,0.11790,130,1266,0.10013,0.13567
2007,Second Stage of Tertiary Education,Rural regions,Blue-collar worker,0.03853,36,1266,0.02793,0.04914
2007,Second Stage of Tertiary Education,Rural regions,Civil servant,0.12046,164,1266,0.10253,0.13840
2007,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.37190,528,1266,0.34527,0.39854
2007,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.27754,332,1266,0.25287,0.30222
2007,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.03042,40,1266,0.02096,0.03988
2007,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03347,36,1266,0.02356,0.04338
2008,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.53209,211,342,0.47913,0.58505
2008,Pre-primary Level,Urban regions,Not employed: no further information,0.39685,131,342,0.34493,0.44878
2008,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.55427,111,174,0.48020,0.62834
2008,Pre-primary Level,Rural regions,Not employed: no further information,0.38342,63,174,0.31096,0.45587
2008,Primary Level,Urban regions,Blue-collar worker,0.33355,40,78,0.22824,0.43886
2008,Primary Level,Urban regions,Not employed: Pensioner,0.27420,38,78,0.17455,0.37384
2008,Lower Secondary Level,Urban regions,Blue-collar worker,0.19800,264,1339,0.17664,0.21935
2008,Lower Secondary Level,Urban regions,White-collar worker,0.07300,100,1339,0.05907,0.08694
2008,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.12142,194,1339,0.10392,0.13892
2008,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.39667,520,1339,0.37046,0.42288
2008,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.07676,98,1339,0.06249,0.09102
2008,Lower Secondary Level,Urban regions,Not employed: no further information,0.11319,163,1339,0.09621,0.13016
2008,Lower Secondary Level,Rural regions,Blue-collar worker,0.18006,113,683,0.15122,0.20890
2008,Lower Secondary Level,Rural regions,White-collar worker,0.06023,36,683,0.04237,0.07808
2008,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.15386,135,683,0.12678,0.18094
2008,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.39658,285,683,0.35986,0.43329
2008,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.10152,57,683,0.07885,0.12419
2008,Lower Secondary Level,Rural regions,Not employed: no further information,0.08792,57,683,0.06667,0.10918
2008,Upper Secondary Level,Urban regions,Self-employed,0.03932,263,6079,0.03444,0.04421
2008,Upper Secondary Level,Urban regions,Blue-collar worker,0.21432,1184,6079,0.20400,0.22464
2008,Upper Secondary Level,Urban regions,Civil servant,0.02136,147,6079,0.01773,0.02500
2008,Upper Secondary Level,Urban regions,White-collar worker,0.26210,1701,6079,0.25104,0.27315
2008,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04770,305,6079,0.04234,0.05306
2008,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.29981,1778,6079,0.28829,0.31132
2008,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.04974,269,6079,0.04427,0.05520
2008,Upper Secondary Level,Urban regions,Not employed: no further information,0.05962,432,6079,0.05367,0.06558
2008,Upper Secondary Level,Rural regions,Self-employed,0.04129,175,3609,0.03480,0.04778
2008,Upper Secondary Level,Rural regions,Blue-collar worker,0.25924,905,3609,0.24494,0.27354
2008,Upper Secondary Level,Rural regions,Civil servant,0.01915,62,3609,0.01468,0.02362
2008,Upper Secondary Level,Rural regions,White-collar worker,0.22895,826,3609,0.21524,0.24266
2008,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03275,137,3609,0.02694,0.03856
2008,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.27948,1008,3609,0.26484,0.29413
2008,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.07590,298,3609,0.06726,0.08455
2008,Upper Secondary Level,Rural regions,Not employed: no further information,0.05841,198,3609,0.05076,0.06606
2008,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.06488,66,782,0.04761,0.08216
2008,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.10912,88,782,0.08726,0.13099
2008,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.51882,421,782,0.48377,0.55386
2008,Post-secondary Non-tertiary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04077,36,782,0.02690,0.05464
2008,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.13831,100,782,0.11410,0.16252
2008,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.08452,71,782,0.06501,0.10403
2008,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.15879,44,179,0.10509,0.21248
2008,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.50241,135,179,0.42895,0.57586
2008,First Stage of Tertiary Education,Urban regions,Self-employed,0.08554,85,873,0.06698,0.10410
2008,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.11626,92,873,0.09498,0.13754
2008,First Stage of Tertiary Education,Urban regions,Civil servant,0.04999,50,873,0.03552,0.06445
2008,First Stage of Tertiary Education,Urban regions,White-collar worker,0.38047,342,873,0.34824,0.41269
2008,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.27335,231,873,0.24377,0.30294
2008,First Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.05739,35,873,0.04195,0.07282
2008,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.03525,38,873,0.02301,0.04749
2008,First Stage of Tertiary Education,Rural regions,Self-employed,0.10429,66,486,0.07709,0.13149
2008,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.15452,73,486,0.12236,0.18669
2008,First Stage of Tertiary Education,Rural regions,White-collar worker,0.34995,191,486,0.30750,0.39240
2008,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.31022,156,486,0.26905,0.35139
2008,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11210,367,2974,0.10076,0.12344
2008,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.02983,56,2974,0.02371,0.03594
2008,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10483,379,2974,0.09381,0.11584
2008,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.44649,1260,2974,0.42862,0.46436
2008,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.01005,35,2974,0.00647,0.01364
2008,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.21369,669,2974,0.19896,0.22843
2008,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03196,61,2974,0.02563,0.03828
2008,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04942,147,2974,0.04163,0.05722
2008,Second Stage of Tertiary Education,Rural regions,Self-employed,0.13981,131,1178,0.12000,0.15963
2008,Second Stage of Tertiary Education,Rural regions,Civil servant,0.10828,150,1178,0.09053,0.12603
2008,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.36872,503,1178,0.34116,0.39629
2008,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.27979,330,1178,0.25415,0.30544
2008,Second Stage of Tertiary Education,Rural regions,Not employed: registered unemployed,0.03190,33,1178,0.02186,0.04194
2008,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.02916,31,1178,0.01955,0.03877
2009,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.53254,193,331,0.47871,0.58637
2009,Pre-primary Level,Urban regions,Not employed: no further information,0.39921,138,331,0.34637,0.45205
2009,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.64336,87,141,0.56401,0.72270
2009,Pre-primary Level,Rural regions,Not employed: no further information,0.27390,54,141,0.20002,0.34777
2009,Primary Level,Urban regions,Blue-collar worker,0.28805,36,78,0.18690,0.38920
2009,Primary Level,Urban regions,Not employed: Pensioner,0.34163,42,78,0.23570,0.44756
2009,Lower Secondary Level,Urban regions,Blue-collar worker,0.19504,232,1192,0.17253,0.21754
2009,Lower Secondary Level,Urban regions,White-collar worker,0.06294,90,1192,0.04914,0.07673
2009,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.13723,186,1192,0.11768,0.15677
2009,Lower Secondary Level,Urban regions,Not employed: Pensioner,0.39322,459,1192,0.36547,0.42096
2009,Lower Secondary Level,Urban regions,Not employed: registered unemployed,0.07878,86,1192,0.06348,0.09408
2009,Lower Secondary Level,Urban regions,Not employed: no further information,0.10915,139,1192,0.09144,0.12686
2009,Lower Secondary Level,Rural regions,Blue-collar worker,0.20206,102,567,0.16898,0.23514
2009,Lower Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.12900,106,567,0.10138,0.15661
2009,Lower Secondary Level,Rural regions,Not employed: Pensioner,0.42629,266,567,0.38555,0.46703
2009,Lower Secondary Level,Rural regions,Not employed: registered unemployed,0.10779,54,567,0.08224,0.13334
2009,Lower Secondary Level,Rural regions,Not employed: no further information,0.06137,39,567,0.04160,0.08114
2009,Upper Secondary Level,Urban regions,Self-employed,0.04228,255,5558,0.03699,0.04757
2009,Upper Secondary Level,Urban regions,Blue-collar worker,0.21190,1079,5558,0.20115,0.22264
2009,Upper Secondary Level,Urban regions,Civil servant,0.02127,131,5558,0.01747,0.02506
2009,Upper Secondary Level,Urban regions,White-collar worker,0.25632,1531,5558,0.24484,0.26780
2009,Upper Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.04770,276,5558,0.04210,0.05330
2009,Upper Secondary Level,Urban regions,Not employed: Pensioner,0.30087,1662,5558,0.28881,0.31293
2009,Upper Secondary Level,Urban regions,Not employed: registered unemployed,0.05568,265,5558,0.04966,0.06171
2009,Upper Secondary Level,Urban regions,Not employed: no further information,0.05330,359,5558,0.04739,0.05920
2009,Upper Secondary Level,Rural regions,Self-employed,0.04145,158,3443,0.03479,0.04811
2009,Upper Secondary Level,Rural regions,Blue-collar worker,0.24641,840,3443,0.23201,0.26081
2009,Upper Secondary Level,Rural regions,Civil servant,0.01877,56,3443,0.01424,0.02331
2009,Upper Secondary Level,Rural regions,White-collar worker,0.24620,830,3443,0.23181,0.26059
2009,Upper Secondary Level,Rural regions,Apprentice/ Trainee/ Intern,0.03757,130,3443,0.03122,0.04393
2009,Upper Secondary Level,Rural regions,Not employed: Pensioner,0.27341,971,3443,0.25852,0.28830
2009,Upper Secondary Level,Rural regions,Not employed: registered unemployed,0.07197,266,3443,0.06334,0.08061
2009,Upper Secondary Level,Rural regions,Not employed: no further information,0.05921,192,3443,0.05133,0.06710
2009,Post-secondary Non-tertiary Level,Urban regions,Self-employed,0.05100,50,676,0.03440,0.06759
2009,Post-secondary Non-tertiary Level,Urban regions,Blue-collar worker,0.10850,76,676,0.08504,0.13196
2009,Post-secondary Non-tertiary Level,Urban regions,White-collar worker,0.52914,389,676,0.49148,0.56679
2009,Post-secondary Non-tertiary Level,Urban regions,Not employed: Pensioner,0.13558,92,676,0.10976,0.16141
2009,Post-secondary Non-tertiary Level,Urban regions,Not employed: no further information,0.09448,69,676,0.07242,0.11655
2009,Post-secondary Non-tertiary Level,Rural regions,Blue-collar worker,0.13554,34,157,0.08182,0.18925
2009,Post-secondary Non-tertiary Level,Rural regions,White-collar worker,0.48944,123,157,0.41099,0.56789
2009,First Stage of Tertiary Education,Urban regions,Self-employed,0.09078,80,783,0.07064,0.11092
2009,First Stage of Tertiary Education,Urban regions,Blue-collar worker,0.10566,71,783,0.08412,0.12721
2009,First Stage of Tertiary Education,Urban regions,Civil servant,0.04870,45,783,0.03361,0.06378
2009,First Stage of Tertiary Education,Urban regions,White-collar worker,0.37860,321,783,0.34460,0.41259
2009,First Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.29096,229,783,0.25912,0.32279
2009,First Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04703,37,783,0.03220,0.06187
2009,First Stage of Tertiary Education,Rural regions,Self-employed,0.10189,62,473,0.07460,0.12918
2009,First Stage of Tertiary Education,Rural regions,Blue-collar worker,0.16076,75,473,0.12762,0.19390
2009,First Stage of Tertiary Education,Rural regions,White-collar worker,0.32982,187,473,0.28740,0.37223
2009,First Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.29551,149,473,0.25434,0.33667
2009,Second Stage of Tertiary Education,Urban regions,Self-employed,0.11337,358,2820,0.10166,0.12507
2009,Second Stage of Tertiary Education,Urban regions,Blue-collar worker,0.02969,54,2820,0.02343,0.03596
2009,Second Stage of Tertiary Education,Urban regions,Civil servant,0.10632,351,2820,0.09494,0.11770
2009,Second Stage of Tertiary Education,Urban regions,White-collar worker,0.45709,1185,2820,0.43870,0.47548
2009,Second Stage of Tertiary Education,Urban regions,Apprentice/ Trainee/ Intern,0.01139,33,2820,0.00747,0.01531
2009,Second Stage of Tertiary Education,Urban regions,Not employed: Pensioner,0.20765,646,2820,0.19268,0.22263
2009,Second Stage of Tertiary Education,Urban regions,Not employed: registered unemployed,0.03100,68,2820,0.02460,0.03739
2009,Second Stage of Tertiary Education,Urban regions,Not employed: no further information,0.04132,125,2820,0.03397,0.04867
2009,Second Stage of Tertiary Education,Rural regions,Self-employed,0.14490,128,1147,0.12452,0.16528
2009,Second Stage of Tertiary Education,Rural regions,Civil servant,0.11017,149,1147,0.09204,0.12830
2009,Second Stage of Tertiary Education,Rural regions,White-collar worker,0.37574,504,1147,0.34770,0.40378
2009,Second Stage of Tertiary Education,Rural regions,Not employed: Pensioner,0.26547,334,1147,0.23990,0.29104
2009,Second Stage of Tertiary Education,Rural regions,Not employed: no further information,0.03017,32,1147,0.02027,0.04008
2010,Pre-primary Level,Urban regions,Apprentice/ Trainee/ Intern,0.61998,257,451,0.57514,0.66483
2010,Pre-primary Level,Urban regions,Not employed: no further information,0.31900,194,451,0.27593,0.36206
2010,Pre-primary Level,Rural regions,Apprentice/ Trainee/ Intern,0.60969,109,211,0.54371,0.67567
2010,Pre-primary Level,Rural regions,Not employed: no further information,0.33524,102,211,0.27139,0.39909
2010,Primary Level,Urban regions,Blue-collar worker,0.18438,60,229,0.13404,0.23472
2010,Primary Level,Urban regions,Not employed: Pensioner,0.29731,35,229,0.23798,0.35664
2010,Primary Level,Urban regions,Not employed: registered unemployed,0.22866,69,229,0.17414,0.28317
2010,Primary Level,Urban regions,Not employed: no further information,0.16971,65,229,0.12098,0.21843
2010,Lower Secondary Level,Urban regions,Blue-collar worker,0.17518,313,1648,0.15682,0.19354
2010,Lower Secondary Level,Urban regions,White-collar worker,0.09002,167,1648,0.07619,0.10384
2010,Lower Secondary Level,Urban regions,Apprentice/ Trainee/ Intern,0.14368,228,1648,0.12674,0.16062
