year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,1st Quintile,Self-employed,0.01528,67,3439,0.01118,0.01938
2002,1st Quintile,Blue-collar worker,0.12741,605,3439,0.11626,0.13855
2002,1st Quintile,White-collar worker,0.08367,358,3439,0.07442,0.09293
2002,1st Quintile,Apprentice/ Trainee/ Intern,0.09062,434,3439,0.08102,0.10021
2002,1st Quintile,Not employed: Pensioner,0.24127,932,3439,0.22696,0.25557
2002,1st Quintile,Not employed: registered unemployed,0.11515,548,3439,0.10448,0.12582
2002,1st Quintile,Not employed: no further information,0.09703,495,3439,0.08714,0.10693
2002,2nd Quintile,Self-employed,0.01640,92,3876,0.01240,0.02040
2002,2nd Quintile,Blue-collar worker,0.18185,929,3876,0.16970,0.19399
2002,2nd Quintile,White-collar worker,0.12521,655,3876,0.11479,0.13563
2002,2nd Quintile,Apprentice/ Trainee/ Intern,0.06404,353,3876,0.05633,0.07175
2002,2nd Quintile,Not employed: Pensioner,0.28144,1195,3876,0.26728,0.29560
2002,2nd Quintile,Not employed: registered unemployed,0.05046,269,3876,0.04357,0.05735
2002,2nd Quintile,Not employed: no further information,0.07235,383,3876,0.06419,0.08051
2002,3rd Quintile,Self-employed,0.02511,137,4016,0.02027,0.02995
2002,3rd Quintile,Blue-collar worker,0.17347,847,4016,0.16176,0.18518
2002,3rd Quintile,Civil servant,0.01633,90,4016,0.01241,0.02025
2002,3rd Quintile,White-collar worker,0.20486,1043,4016,0.19238,0.21734
2002,3rd Quintile,Apprentice/ Trainee/ Intern,0.05825,348,4016,0.05100,0.06549
2002,3rd Quintile,Not employed: Pensioner,0.23715,1036,4016,0.22400,0.25031
2002,3rd Quintile,Not employed: registered unemployed,0.03696,204,4016,0.03113,0.04280
2002,3rd Quintile,Not employed: no further information,0.05896,311,4016,0.05167,0.06624
2002,4th Quintile,Self-employed,0.03393,188,4345,0.02855,0.03932
2002,4th Quintile,Blue-collar worker,0.16310,805,4345,0.15211,0.17408
2002,4th Quintile,Civil servant,0.03060,190,4345,0.02548,0.03572
2002,4th Quintile,White-collar worker,0.27677,1483,4345,0.26347,0.29008
2002,4th Quintile,Apprentice/ Trainee/ Intern,0.04965,320,4345,0.04319,0.05611
2002,4th Quintile,Not employed: Pensioner,0.22036,931,4345,0.20804,0.23269
2002,4th Quintile,Not employed: registered unemployed,0.02828,151,4345,0.02335,0.03321
2002,4th Quintile,Not employed: no further information,0.05342,277,4345,0.04674,0.06011
2002,5th Quintile,Self-employed,0.11782,607,4979,0.10886,0.12677
2002,5th Quintile,Blue-collar worker,0.07381,413,4979,0.06655,0.08107
2002,5th Quintile,Civil servant,0.06816,415,4979,0.06115,0.07516
2002,5th Quintile,White-collar worker,0.35924,2059,4979,0.34591,0.37257
2002,5th Quintile,Apprentice/ Trainee/ Intern,0.03423,282,4979,0.02918,0.03928
2002,5th Quintile,Not employed: Pensioner,0.18593,783,4979,0.17513,0.19674
2002,5th Quintile,Not employed: registered unemployed,0.02256,111,4979,0.01844,0.02669
2002,5th Quintile,Not employed: no further information,0.05191,309,4979,0.04575,0.05807
2003,1st Quintile,Self-employed,0.01382,68,3380,0.00989,0.01776
2003,1st Quintile,Blue-collar worker,0.11673,550,3380,0.10590,0.12756
2003,1st Quintile,White-collar worker,0.07863,356,3380,0.06956,0.08771
2003,1st Quintile,Apprentice/ Trainee/ Intern,0.08942,434,3380,0.07980,0.09905
2003,1st Quintile,Not employed: Pensioner,0.24968,928,3380,0.23509,0.26427
2003,1st Quintile,Not employed: registered unemployed,0.13503,598,3380,0.12351,0.14655
2003,1st Quintile,Not employed: no further information,0.09479,446,3380,0.08491,0.10466
2003,2nd Quintile,Self-employed,0.02003,99,3811,0.01558,0.02448
2003,2nd Quintile,Blue-collar worker,0.17268,854,3811,0.16068,0.18468
2003,2nd Quintile,White-collar worker,0.12778,662,3811,0.11718,0.13838
2003,2nd Quintile,Apprentice/ Trainee/ Intern,0.06007,333,3811,0.05253,0.06762
2003,2nd Quintile,Not employed: Pensioner,0.27842,1197,3811,0.26419,0.29265
2003,2nd Quintile,Not employed: registered unemployed,0.05615,307,3811,0.04884,0.06346
2003,2nd Quintile,Not employed: no further information,0.07286,359,3811,0.06460,0.08111
2003,3rd Quintile,Self-employed,0.02455,131,4051,0.01979,0.02932
2003,3rd Quintile,Blue-collar worker,0.17579,862,4051,0.16407,0.18751
2003,3rd Quintile,Civil servant,0.01925,103,4051,0.01502,0.02349
2003,3rd Quintile,White-collar worker,0.20924,1079,4051,0.19672,0.22177
2003,3rd Quintile,Apprentice/ Trainee/ Intern,0.05157,323,4051,0.04475,0.05838
2003,3rd Quintile,Not employed: Pensioner,0.24832,1065,4051,0.23502,0.26163
2003,3rd Quintile,Not employed: registered unemployed,0.03668,204,4051,0.03090,0.04247
2003,3rd Quintile,Not employed: no further information,0.05021,284,4051,0.04348,0.05693
2003,4th Quintile,Self-employed,0.03726,192,4444,0.03169,0.04283
2003,4th Quintile,Blue-collar worker,0.15594,761,4444,0.14527,0.16661
2003,4th Quintile,Civil servant,0.03127,208,4444,0.02615,0.03639
2003,4th Quintile,White-collar worker,0.29696,1601,4444,0.28353,0.31040
2003,4th Quintile,Apprentice/ Trainee/ Intern,0.05286,363,4444,0.04628,0.05943
2003,4th Quintile,Not employed: Pensioner,0.20213,881,4444,0.19032,0.21394
2003,4th Quintile,Not employed: registered unemployed,0.03026,162,4444,0.02522,0.03529
2003,4th Quintile,Not employed: no further information,0.05098,276,4444,0.04452,0.05745
2003,5th Quintile,Self-employed,0.11941,848,6324,0.11142,0.12740
2003,5th Quintile,Blue-collar worker,0.05924,374,6324,0.05342,0.06505
2003,5th Quintile,Civil servant,0.07412,652,6324,0.06766,0.08057
2003,5th Quintile,White-collar worker,0.34541,2469,6324,0.33369,0.35713
2003,5th Quintile,Apprentice/ Trainee/ Intern,0.04452,442,6324,0.03943,0.04960
2003,5th Quintile,Not employed: Pensioner,0.18205,1001,6324,0.17254,0.19156
2003,5th Quintile,Not employed: registered unemployed,0.01940,132,6324,0.01600,0.02281
2003,5th Quintile,Not employed: no further information,0.05210,406,6324,0.04662,0.05758
2004,1st Quintile,Self-employed,0.01597,79,3236,0.01165,0.02029
2004,1st Quintile,Blue-collar worker,0.12656,535,3236,0.11510,0.13802
2004,1st Quintile,White-collar worker,0.08599,362,3236,0.07633,0.09565
2004,1st Quintile,Apprentice/ Trainee/ Intern,0.09482,439,3236,0.08473,0.10492
2004,1st Quintile,Not employed: Pensioner,0.22893,824,3236,0.21446,0.24341
2004,1st Quintile,Not employed: registered unemployed,0.14084,595,3236,0.12885,0.15283
2004,1st Quintile,Not employed: no further information,0.08645,402,3236,0.07677,0.09613
2004,2nd Quintile,Self-employed,0.02472,110,3749,0.01975,0.02969
2004,2nd Quintile,Blue-collar worker,0.16392,833,3749,0.15207,0.17577
2004,2nd Quintile,White-collar worker,0.13274,642,3749,0.12188,0.14360
2004,2nd Quintile,Apprentice/ Trainee/ Intern,0.07159,354,3749,0.06333,0.07984
2004,2nd Quintile,Not employed: Pensioner,0.27942,1150,3749,0.26505,0.29378
2004,2nd Quintile,Not employed: registered unemployed,0.05769,306,3749,0.05023,0.06516
2004,2nd Quintile,Not employed: no further information,0.06669,354,3749,0.05870,0.07468
2004,3rd Quintile,Self-employed,0.02934,154,3997,0.02411,0.03457
2004,3rd Quintile,Blue-collar worker,0.17102,815,3997,0.15934,0.18269
2004,3rd Quintile,Civil servant,0.01422,72,3997,0.01055,0.01789
2004,3rd Quintile,White-collar worker,0.19994,1018,3997,0.18754,0.21234
2004,3rd Quintile,Apprentice/ Trainee/ Intern,0.05862,358,3997,0.05133,0.06590
2004,3rd Quintile,Not employed: Pensioner,0.25337,1090,3997,0.23989,0.26686
2004,3rd Quintile,Not employed: registered unemployed,0.04512,223,3997,0.03868,0.05156
2004,3rd Quintile,Not employed: no further information,0.05505,267,3997,0.04798,0.06213
2004,4th Quintile,Self-employed,0.04411,235,4328,0.03799,0.05023
2004,4th Quintile,Blue-collar worker,0.14752,698,4328,0.13695,0.15808
2004,4th Quintile,Civil servant,0.03445,205,4328,0.02902,0.03988
2004,4th Quintile,White-collar worker,0.27706,1494,4328,0.26372,0.29039
2004,4th Quintile,Apprentice/ Trainee/ Intern,0.05170,344,4328,0.04510,0.05829
2004,4th Quintile,Not employed: Pensioner,0.22789,942,4328,0.21540,0.24039
2004,4th Quintile,Not employed: registered unemployed,0.02889,142,4328,0.02390,0.03388
2004,4th Quintile,Not employed: no further information,0.04328,268,4328,0.03721,0.04934
2004,5th Quintile,Self-employed,0.11351,785,6177,0.10560,0.12142
2004,5th Quintile,Blue-collar worker,0.06471,377,6177,0.05857,0.07084
2004,5th Quintile,Civil servant,0.07422,642,6177,0.06769,0.08076
2004,5th Quintile,White-collar worker,0.35188,2449,6177,0.33997,0.36379
2004,5th Quintile,Apprentice/ Trainee/ Intern,0.04497,446,6177,0.03980,0.05014
2004,5th Quintile,Not employed: Pensioner,0.18385,1004,6177,0.17419,0.19351
2004,5th Quintile,Not employed: registered unemployed,0.01939,123,6177,0.01595,0.02283
2004,5th Quintile,Not employed: no further information,0.05020,351,6177,0.04476,0.05565
2005,1st Quintile,Self-employed,0.01814,82,3122,0.01346,0.02282
2005,1st Quintile,Blue-collar worker,0.13218,507,3122,0.12029,0.14406
2005,1st Quintile,White-collar worker,0.07516,308,3122,0.06591,0.08441
2005,1st Quintile,Apprentice/ Trainee/ Intern,0.10128,448,3122,0.09070,0.11187
2005,1st Quintile,Not employed: Pensioner,0.21510,795,3122,0.20068,0.22951
2005,1st Quintile,Not employed: registered unemployed,0.15771,621,3122,0.14493,0.17050
2005,1st Quintile,Not employed: no further information,0.08037,361,3122,0.07084,0.08991
2005,2nd Quintile,Self-employed,0.02161,106,3600,0.01686,0.02637
2005,2nd Quintile,Blue-collar worker,0.16421,731,3600,0.15210,0.17631
2005,2nd Quintile,White-collar worker,0.13964,640,3600,0.12832,0.15096
2005,2nd Quintile,Apprentice/ Trainee/ Intern,0.07438,339,3600,0.06581,0.08296
2005,2nd Quintile,Not employed: Pensioner,0.28431,1173,3600,0.26957,0.29905
2005,2nd Quintile,Not employed: registered unemployed,0.05811,283,3600,0.05047,0.06576
2005,2nd Quintile,Not employed: no further information,0.07137,328,3600,0.06296,0.07978
2005,3rd Quintile,Self-employed,0.02757,131,3750,0.02233,0.03281
2005,3rd Quintile,Blue-collar worker,0.17760,774,3750,0.16537,0.18983
2005,3rd Quintile,Civil servant,0.01804,86,3750,0.01378,0.02230
2005,3rd Quintile,White-collar worker,0.20600,976,3750,0.19305,0.21895
2005,3rd Quintile,Apprentice/ Trainee/ Intern,0.05802,319,3750,0.05054,0.06551
2005,3rd Quintile,Not employed: Pensioner,0.23998,1016,3750,0.22631,0.25365
2005,3rd Quintile,Not employed: registered unemployed,0.03944,188,3750,0.03321,0.04568
2005,3rd Quintile,Not employed: no further information,0.05700,260,3750,0.04958,0.06442
2005,4th Quintile,Self-employed,0.04254,233,4292,0.03650,0.04858
2005,4th Quintile,Blue-collar worker,0.15768,754,4292,0.14678,0.16858
2005,4th Quintile,Civil servant,0.03306,191,4292,0.02771,0.03841
2005,4th Quintile,White-collar worker,0.28262,1422,4292,0.26914,0.29609
2005,4th Quintile,Apprentice/ Trainee/ Intern,0.05550,332,4292,0.04865,0.06235
2005,4th Quintile,Not employed: Pensioner,0.22865,976,4292,0.21608,0.24121
2005,4th Quintile,Not employed: registered unemployed,0.02479,126,4292,0.02014,0.02945
2005,4th Quintile,Not employed: no further information,0.04355,258,4292,0.03745,0.04966
2005,5th Quintile,Self-employed,0.11398,745,5825,0.10582,0.12214
2005,5th Quintile,Blue-collar worker,0.06528,350,5825,0.05893,0.07162
2005,5th Quintile,Civil servant,0.07892,605,5825,0.07199,0.08584
2005,5th Quintile,White-collar worker,0.35555,2292,5825,0.34326,0.36784
2005,5th Quintile,Apprentice/ Trainee/ Intern,0.04594,396,5825,0.04057,0.05132
2005,5th Quintile,Not employed: Pensioner,0.17637,1004,5825,0.16658,0.18616
2005,5th Quintile,Not employed: registered unemployed,0.01576,109,5825,0.01256,0.01896
2005,5th Quintile,Not employed: no further information,0.04767,324,5825,0.04220,0.05314
2006,1st Quintile,Self-employed,0.02275,88,2992,0.01741,0.02810
2006,1st Quintile,Blue-collar worker,0.11939,458,2992,0.10777,0.13101
2006,1st Quintile,White-collar worker,0.09020,334,2992,0.07994,0.10047
2006,1st Quintile,Apprentice/ Trainee/ Intern,0.09162,341,2992,0.08128,0.10196
2006,1st Quintile,Not employed: Pensioner,0.21507,746,2992,0.20034,0.22979
2006,1st Quintile,Not employed: registered unemployed,0.16178,639,2992,0.14858,0.17498
2006,1st Quintile,Not employed: no further information,0.10048,386,2992,0.08970,0.11125
2006,2nd Quintile,Self-employed,0.02232,97,3343,0.01731,0.02733
2006,2nd Quintile,Blue-collar worker,0.16664,685,3343,0.15401,0.17928
2006,2nd Quintile,White-collar worker,0.13174,585,3343,0.12027,0.14321
2006,2nd Quintile,Apprentice/ Trainee/ Intern,0.05807,248,3343,0.05014,0.06600
2006,2nd Quintile,Not employed: Pensioner,0.29283,1141,3343,0.27740,0.30826
2006,2nd Quintile,Not employed: registered unemployed,0.05469,228,3343,0.04698,0.06239
2006,2nd Quintile,Not employed: no further information,0.07911,359,3343,0.06996,0.08826
2006,3rd Quintile,Self-employed,0.03011,152,3621,0.02454,0.03567
2006,3rd Quintile,Blue-collar worker,0.18855,762,3621,0.17581,0.20130
2006,3rd Quintile,Civil servant,0.01953,82,3621,0.01502,0.02404
2006,3rd Quintile,White-collar worker,0.20318,929,3621,0.19008,0.21629
2006,3rd Quintile,Apprentice/ Trainee/ Intern,0.04222,234,3621,0.03567,0.04877
2006,3rd Quintile,Not employed: Pensioner,0.24405,1025,3621,0.23006,0.25804
2006,3rd Quintile,Not employed: registered unemployed,0.03522,141,3621,0.02922,0.04123
2006,3rd Quintile,Not employed: no further information,0.06343,296,3621,0.05549,0.07137
2006,4th Quintile,Self-employed,0.04555,224,4016,0.03910,0.05200
2006,4th Quintile,Blue-collar worker,0.14302,655,4016,0.13219,0.15385
2006,4th Quintile,Civil servant,0.03616,185,4016,0.03039,0.04194
2006,4th Quintile,White-collar worker,0.28308,1343,4016,0.26915,0.29702
2006,4th Quintile,Apprentice/ Trainee/ Intern,0.04786,271,4016,0.04126,0.05446
2006,4th Quintile,Not employed: Pensioner,0.21837,910,4016,0.20559,0.23115
2006,4th Quintile,Not employed: registered unemployed,0.02293,116,4016,0.01830,0.02756
2006,4th Quintile,Not employed: no further information,0.05865,312,4016,0.05138,0.06592
2006,5th Quintile,Self-employed,0.11952,734,5553,0.11098,0.12805
2006,5th Quintile,Blue-collar worker,0.06528,332,5553,0.05879,0.07178
2006,5th Quintile,Civil servant,0.07236,540,5553,0.06554,0.07917
2006,5th Quintile,White-collar worker,0.36339,2156,5553,0.35074,0.37604
2006,5th Quintile,Apprentice/ Trainee/ Intern,0.03673,293,5553,0.03179,0.04168
2006,5th Quintile,Not employed: Pensioner,0.18219,1042,5553,0.17203,0.19234
2006,5th Quintile,Not employed: registered unemployed,0.01542,106,5553,0.01218,0.01866
2006,5th Quintile,Not employed: no further information,0.05031,350,5553,0.04456,0.05606
2007,1st Quintile,Self-employed,0.01842,79,3259,0.01380,0.02303
2007,1st Quintile,Blue-collar worker,0.13562,535,3259,0.12386,0.14738
2007,1st Quintile,White-collar worker,0.09026,394,3259,0.08042,0.10010
2007,1st Quintile,Apprentice/ Trainee/ Intern,0.08554,346,3259,0.07593,0.09514
2007,1st Quintile,Not employed: Pensioner,0.23964,908,3259,0.22498,0.25429
2007,1st Quintile,Not employed: registered unemployed,0.16057,625,3259,0.14796,0.17317
2007,1st Quintile,Not employed: no further information,0.08430,372,3259,0.07476,0.09384
2007,2nd Quintile,Self-employed,0.02121,92,3575,0.01648,0.02593
2007,2nd Quintile,Blue-collar worker,0.16902,771,3575,0.15673,0.18130
2007,2nd Quintile,Civil servant,0.00930,37,3575,0.00615,0.01244
2007,2nd Quintile,White-collar worker,0.14189,656,3575,0.13045,0.15333
2007,2nd Quintile,Apprentice/ Trainee/ Intern,0.05702,266,3575,0.04942,0.06462
2007,2nd Quintile,Not employed: Pensioner,0.27929,1166,3575,0.26458,0.29399
2007,2nd Quintile,Not employed: registered unemployed,0.04548,217,3575,0.03865,0.05232
2007,2nd Quintile,Not employed: no further information,0.08368,370,3575,0.07460,0.09276
2007,3rd Quintile,Self-employed,0.03101,150,3919,0.02559,0.03644
2007,3rd Quintile,Blue-collar worker,0.18270,763,3919,0.17060,0.19480
2007,3rd Quintile,Civil servant,0.01578,83,3919,0.01188,0.01968
2007,3rd Quintile,White-collar worker,0.21759,1046,3919,0.20467,0.23051
2007,3rd Quintile,Apprentice/ Trainee/ Intern,0.04794,265,3919,0.04125,0.05463
2007,3rd Quintile,Not employed: Pensioner,0.25763,1186,3919,0.24394,0.27133
2007,3rd Quintile,Not employed: registered unemployed,0.02839,129,3919,0.02319,0.03359
2007,3rd Quintile,Not employed: no further information,0.05741,297,3919,0.05013,0.06469
2007,4th Quintile,Self-employed,0.04581,254,4370,0.03961,0.05201
2007,4th Quintile,Blue-collar worker,0.15701,714,4370,0.14622,0.16780
2007,4th Quintile,Civil servant,0.04283,230,4370,0.03682,0.04883
2007,4th Quintile,White-collar worker,0.28427,1458,4370,0.27089,0.29764
2007,4th Quintile,Apprentice/ Trainee/ Intern,0.04119,280,4370,0.03530,0.04708
2007,4th Quintile,Not employed: Pensioner,0.21828,1030,4370,0.20603,0.23053
2007,4th Quintile,Not employed: registered unemployed,0.02059,109,4370,0.01638,0.02480
2007,4th Quintile,Not employed: no further information,0.04828,295,4370,0.04192,0.05463
2007,5th Quintile,Self-employed,0.11633,742,5625,0.10795,0.12471
2007,5th Quintile,Blue-collar worker,0.06109,322,5625,0.05484,0.06735
2007,5th Quintile,Civil servant,0.07770,548,5625,0.07070,0.08470
2007,5th Quintile,White-collar worker,0.36274,2201,5625,0.35017,0.37531
2007,5th Quintile,Apprentice/ Trainee/ Intern,0.03914,298,5625,0.03407,0.04421
2007,5th Quintile,Not employed: Pensioner,0.17882,1094,5625,0.16880,0.18883
2007,5th Quintile,Not employed: registered unemployed,0.01264,84,5625,0.00972,0.01556
2007,5th Quintile,Not employed: no further information,0.04916,336,5625,0.04351,0.05481
2008,1st Quintile,Self-employed,0.01880,59,3014,0.01395,0.02365
2008,1st Quintile,Blue-collar worker,0.13113,498,3014,0.11908,0.14318
2008,1st Quintile,White-collar worker,0.10364,386,3014,0.09276,0.11453
2008,1st Quintile,Apprentice/ Trainee/ Intern,0.08366,336,3014,0.07378,0.09355
2008,1st Quintile,Not employed: Pensioner,0.23457,853,3014,0.21944,0.24970
2008,1st Quintile,Not employed: registered unemployed,0.14780,548,3014,0.13512,0.16047
2008,1st Quintile,Not employed: no further information,0.08528,334,3014,0.07531,0.09525
2008,2nd Quintile,Self-employed,0.02005,98,3418,0.01535,0.02474
2008,2nd Quintile,Blue-collar worker,0.19066,732,3418,0.17749,0.20383
2008,2nd Quintile,Civil servant,0.00687,40,3418,0.00410,0.00965
2008,2nd Quintile,White-collar worker,0.14972,651,3418,0.13776,0.16169
2008,2nd Quintile,Apprentice/ Trainee/ Intern,0.05503,240,3418,0.04738,0.06268
2008,2nd Quintile,Not employed: Pensioner,0.29293,1198,3418,0.27767,0.30819
2008,2nd Quintile,Not employed: registered unemployed,0.03566,161,3418,0.02944,0.04187
2008,2nd Quintile,Not employed: no further information,0.07049,298,3418,0.06191,0.07907
2008,3rd Quintile,Self-employed,0.03142,160,3849,0.02591,0.03693
2008,3rd Quintile,Blue-collar worker,0.18484,771,3849,0.17258,0.19711
2008,3rd Quintile,Civil servant,0.02014,96,3849,0.01570,0.02458
2008,3rd Quintile,White-collar worker,0.22202,1039,3849,0.20889,0.23515
2008,3rd Quintile,Apprentice/ Trainee/ Intern,0.05787,299,3849,0.05049,0.06524
2008,3rd Quintile,Not employed: Pensioner,0.24878,1121,3849,0.23512,0.26244
2008,3rd Quintile,Not employed: registered unemployed,0.02480,112,3849,0.01988,0.02971
2008,3rd Quintile,Not employed: no further information,0.05517,251,3849,0.04796,0.06239
2008,4th Quintile,Self-employed,0.04520,235,3908,0.03868,0.05171
2008,4th Quintile,Blue-collar worker,0.15913,646,3908,0.14766,0.17061
2008,4th Quintile,Civil servant,0.03824,191,3908,0.03222,0.04425
2008,4th Quintile,White-collar worker,0.29474,1350,3908,0.28044,0.30903
2008,4th Quintile,Apprentice/ Trainee/ Intern,0.04811,239,3908,0.04140,0.05482
2008,4th Quintile,Not employed: Pensioner,0.21045,910,3908,0.19767,0.22323
2008,4th Quintile,Not employed: registered unemployed,0.01422,82,3908,0.01051,0.01793
2008,4th Quintile,Not employed: no further information,0.04795,255,3908,0.04125,0.05465
2008,5th Quintile,Self-employed,0.11298,655,5295,0.10445,0.12151
2008,5th Quintile,Blue-collar worker,0.06009,303,5295,0.05369,0.06650
2008,5th Quintile,Civil servant,0.07244,480,5295,0.06546,0.07943
2008,5th Quintile,White-collar worker,0.38454,2133,5295,0.37143,0.39764
2008,5th Quintile,Apprentice/ Trainee/ Intern,0.03855,281,5295,0.03337,0.04374
2008,5th Quintile,Not employed: Pensioner,0.17819,1086,5295,0.16788,0.18850
2008,5th Quintile,Not employed: registered unemployed,0.01015,58,5295,0.00745,0.01285
2008,5th Quintile,Not employed: no further information,0.04711,299,5295,0.04140,0.05282
2009,1st Quintile,Self-employed,0.02261,71,2883,0.01718,0.02803
2009,1st Quintile,Blue-collar worker,0.12953,464,2883,0.11727,0.14179
2009,1st Quintile,White-collar worker,0.09987,372,2883,0.08892,0.11082
2009,1st Quintile,Apprentice/ Trainee/ Intern,0.09055,327,2883,0.08007,0.10102
2009,1st Quintile,Not employed: Pensioner,0.25224,880,2883,0.23639,0.26810
2009,1st Quintile,Not employed: registered unemployed,0.13548,484,2883,0.12298,0.14797
2009,1st Quintile,Not employed: no further information,0.07987,285,2883,0.06998,0.08977
2009,2nd Quintile,Self-employed,0.02349,101,3203,0.01824,0.02874
2009,2nd Quintile,Blue-collar worker,0.16703,609,3203,0.15411,0.17995
2009,2nd Quintile,Civil servant,0.01031,32,3203,0.00681,0.01381
2009,2nd Quintile,White-collar worker,0.14618,591,3203,0.13394,0.15842
2009,2nd Quintile,Apprentice/ Trainee/ Intern,0.05546,213,3203,0.04753,0.06338
2009,2nd Quintile,Not employed: Pensioner,0.29726,1190,3203,0.28142,0.31309
2009,2nd Quintile,Not employed: registered unemployed,0.04771,173,3203,0.04033,0.05509
2009,2nd Quintile,Not employed: no further information,0.06907,294,3203,0.06029,0.07785
2009,3rd Quintile,Self-employed,0.03314,141,3431,0.02715,0.03913
2009,3rd Quintile,Blue-collar worker,0.19772,717,3431,0.18439,0.21104
2009,3rd Quintile,Civil servant,0.01760,84,3431,0.01320,0.02200
2009,3rd Quintile,White-collar worker,0.22477,945,3431,0.21080,0.23874
2009,3rd Quintile,Apprentice/ Trainee/ Intern,0.05668,243,3431,0.04894,0.06442
2009,3rd Quintile,Not employed: Pensioner,0.23801,980,3431,0.22376,0.25227
2009,3rd Quintile,Not employed: registered unemployed,0.02505,110,3431,0.01982,0.03028
2009,3rd Quintile,Not employed: no further information,0.05196,211,3431,0.04453,0.05939
2009,4th Quintile,Self-employed,0.04779,230,3793,0.04100,0.05458
2009,4th Quintile,Blue-collar worker,0.15293,611,3793,0.14147,0.16439
2009,4th Quintile,Civil servant,0.04127,198,3793,0.03494,0.04760
2009,4th Quintile,White-collar worker,0.30217,1339,3793,0.28756,0.31679
2009,4th Quintile,Apprentice/ Trainee/ Intern,0.04999,243,3793,0.04306,0.05693
2009,4th Quintile,Not employed: Pensioner,0.20632,874,3793,0.19344,0.21920
2009,4th Quintile,Not employed: registered unemployed,0.02080,79,3793,0.01626,0.02534
2009,4th Quintile,Not employed: no further information,0.03948,219,3793,0.03328,0.04568
2009,5th Quintile,Self-employed,0.11137,598,4820,0.10249,0.12025
2009,5th Quintile,Blue-collar worker,0.05857,276,4820,0.05194,0.06520
2009,5th Quintile,Civil servant,0.07331,435,4820,0.06595,0.08067
2009,5th Quintile,White-collar worker,0.39834,1978,4820,0.38452,0.41217
2009,5th Quintile,Apprentice/ Trainee/ Intern,0.03958,244,4820,0.03407,0.04508
2009,5th Quintile,Not employed: Pensioner,0.16387,970,4820,0.15342,0.17432
2009,5th Quintile,Not employed: registered unemployed,0.01106,58,4820,0.00811,0.01401
2009,5th Quintile,Not employed: no further information,0.04263,261,4820,0.03693,0.04834
2010,1st Quintile,Self-employed,0.02732,74,2590,0.02104,0.03359
2010,1st Quintile,Blue-collar worker,0.13885,416,2590,0.12553,0.15217
2010,1st Quintile,White-collar worker,0.09406,329,2590,0.08282,0.10531
2010,1st Quintile,Apprentice/ Trainee/ Intern,0.10665,279,2590,0.09476,0.11854
2010,1st Quintile,Not employed: Pensioner,0.33459,804,2590,0.31641,0.35276
2010,1st Quintile,Not employed: registered unemployed,0.14934,436,2590,0.13561,0.16307
2010,1st Quintile,Not employed: no further information,0.06346,252,2590,0.05407,0.07286
2010,2nd Quintile,Self-employed,0.01684,79,3000,0.01224,0.02145
2010,2nd Quintile,Blue-collar worker,0.18126,598,3000,0.16747,0.19505
2010,2nd Quintile,White-collar worker,0.16026,593,3000,0.14713,0.17339
2010,2nd Quintile,Apprentice/ Trainee/ Intern,0.06816,213,3000,0.05914,0.07718
2010,2nd Quintile,Not employed: Pensioner,0.36780,1139,3000,0.35054,0.38506
2010,2nd Quintile,Not employed: registered unemployed,0.04264,139,3000,0.03541,0.04987
2010,2nd Quintile,Not employed: no further information,0.05283,239,3000,0.04482,0.06083
2010,3rd Quintile,Self-employed,0.03469,146,3232,0.02838,0.04100
2010,3rd Quintile,Blue-collar worker,0.18660,581,3232,0.17317,0.20004
2010,3rd Quintile,Civil servant,0.01904,82,3232,0.01433,0.02375
2010,3rd Quintile,White-collar worker,0.23435,922,3232,0.21974,0.24896
2010,3rd Quintile,Apprentice/ Trainee/ Intern,0.06407,228,3232,0.05562,0.07251
2010,3rd Quintile,Not employed: Pensioner,0.28136,963,3232,0.26586,0.29687
2010,3rd Quintile,Not employed: registered unemployed,0.03222,103,3232,0.02613,0.03831
2010,3rd Quintile,Not employed: no further information,0.04167,207,3232,0.03478,0.04856
2010,4th Quintile,Self-employed,0.05385,212,3483,0.04635,0.06135
2010,4th Quintile,Blue-collar worker,0.13981,513,3483,0.12829,0.15133
2010,4th Quintile,Civil servant,0.04408,166,3483,0.03726,0.05089
2010,4th Quintile,White-collar worker,0.31608,1274,3483,0.30064,0.33152
2010,4th Quintile,Apprentice/ Trainee/ Intern,0.05085,210,3483,0.04355,0.05815
2010,4th Quintile,Not employed: Pensioner,0.23371,835,3483,0.21965,0.24776
2010,4th Quintile,Not employed: registered unemployed,0.01602,71,3483,0.01185,0.02019
2010,4th Quintile,Not employed: no further information,0.03812,202,3483,0.03176,0.04448
2010,5th Quintile,Self-employed,0.09938,501,4397,0.09053,0.10822
2010,5th Quintile,Blue-collar worker,0.06414,228,4397,0.05689,0.07138
2010,5th Quintile,Civil servant,0.07805,421,4397,0.07012,0.08598
2010,5th Quintile,White-collar worker,0.42866,1840,4397,0.41403,0.44329
2010,5th Quintile,Apprentice/ Trainee/ Intern,0.04280,228,4397,0.03682,0.04879
2010,5th Quintile,Not employed: Pensioner,0.17016,891,4397,0.15905,0.18127
2010,5th Quintile,Not employed: registered unemployed,0.01123,59,4397,0.00812,0.01435
2010,5th Quintile,Not employed: no further information,0.03254,229,4397,0.02729,0.03778
2011,1st Quintile,Self-employed,0.02373,144,4675,0.01937,0.02809
