year,pgisced97,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Lower Secondary Level,female,Not employed: Pensioner,0.49110,714,1515,0.46592,0.51628
2007,Lower Secondary Level,female,Not employed: registered unemployed,0.07961,112,1515,0.06597,0.09324
2007,Lower Secondary Level,female,Not employed: no further information,0.13776,226,1515,0.12040,0.15513
2007,Upper Secondary Level,male,Self-employed,0.05661,300,4900,0.05014,0.06308
2007,Upper Secondary Level,male,Blue-collar worker,0.33695,1584,4900,0.32371,0.35018
2007,Upper Secondary Level,male,Civil servant,0.03300,176,4900,0.02800,0.03800
2007,Upper Secondary Level,male,White-collar worker,0.16584,824,4900,0.15542,0.17625
2007,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04054,216,4900,0.03501,0.04606
2007,Upper Secondary Level,male,Not employed: Pensioner,0.27659,1380,4900,0.26407,0.28912
2007,Upper Secondary Level,male,Not employed: Military/Community Service,0.00716,40,4900,0.00480,0.00952
2007,Upper Secondary Level,male,Not employed: registered unemployed,0.07105,324,4900,0.06386,0.07824
2007,Upper Secondary Level,male,Not employed: no further information,0.01226,56,4900,0.00918,0.01534
2007,Upper Secondary Level,female,Self-employed,0.02875,182,5410,0.02430,0.03321
2007,Upper Secondary Level,female,Blue-collar worker,0.11511,611,5410,0.10661,0.12362
2007,Upper Secondary Level,female,Civil servant,0.01036,57,5410,0.00767,0.01306
2007,Upper Secondary Level,female,White-collar worker,0.31128,1782,5410,0.29894,0.32362
2007,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04414,271,5410,0.03867,0.04962
2007,Upper Secondary Level,female,Not employed: Pensioner,0.31580,1518,5410,0.30341,0.32819
2007,Upper Secondary Level,female,Not employed: registered unemployed,0.06336,346,5410,0.05687,0.06986
2007,Upper Secondary Level,female,Not employed: no further information,0.11024,643,5410,0.10189,0.11859
2007,Post-secondary Non-tertiary Level,male,Self-employed,0.08422,40,396,0.05683,0.11160
2007,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.17757,88,396,0.13989,0.21526
2007,Post-secondary Non-tertiary Level,male,White-collar worker,0.45361,212,396,0.40452,0.50271
2007,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.13892,56,396,0.10481,0.17303
2007,Post-secondary Non-tertiary Level,female,Self-employed,0.04097,40,683,0.02609,0.05585
2007,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.09817,59,683,0.07584,0.12050
2007,Post-secondary Non-tertiary Level,female,White-collar worker,0.49489,357,683,0.45737,0.53241
2007,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.05102,39,683,0.03451,0.06754
2007,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13980,79,683,0.11377,0.16582
2007,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.13059,109,683,0.10530,0.15588
2007,First Stage of Tertiary Education,male,Self-employed,0.13190,125,886,0.10961,0.15420
2007,First Stage of Tertiary Education,male,Blue-collar worker,0.16410,140,886,0.13970,0.18850
2007,First Stage of Tertiary Education,male,Civil servant,0.04600,45,886,0.03220,0.05980
2007,First Stage of Tertiary Education,male,White-collar worker,0.29551,276,886,0.26544,0.32557
2007,First Stage of Tertiary Education,male,Not employed: Pensioner,0.30630,268,886,0.27593,0.33667
2007,First Stage of Tertiary Education,male,Not employed: registered unemployed,0.04124,32,886,0.02814,0.05434
2007,First Stage of Tertiary Education,female,Self-employed,0.04980,45,578,0.03205,0.06755
2007,First Stage of Tertiary Education,female,Blue-collar worker,0.07863,39,578,0.05667,0.10059
2007,First Stage of Tertiary Education,female,White-collar worker,0.42801,298,578,0.38764,0.46838
2007,First Stage of Tertiary Education,female,Not employed: Pensioner,0.25898,139,578,0.22323,0.29472
2007,First Stage of Tertiary Education,female,Not employed: no further information,0.08598,57,578,0.06310,0.10885
2007,Second Stage of Tertiary Education,male,Self-employed,0.13160,350,2376,0.11801,0.14520
2007,Second Stage of Tertiary Education,male,Blue-collar worker,0.03565,57,2376,0.02820,0.04311
2007,Second Stage of Tertiary Education,male,Civil servant,0.10587,289,2376,0.09349,0.11824
2007,Second Stage of Tertiary Education,male,White-collar worker,0.42280,977,2376,0.40293,0.44267
2007,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.25761,648,2376,0.24002,0.27520
2007,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.02495,55,2376,0.01868,0.03123
2007,Second Stage of Tertiary Education,female,Self-employed,0.09383,190,1955,0.08090,0.10676
2007,Second Stage of Tertiary Education,female,Blue-collar worker,0.02932,41,1955,0.02184,0.03680
2007,Second Stage of Tertiary Education,female,Civil servant,0.11850,295,1955,0.10417,0.13283
2007,Second Stage of Tertiary Education,female,White-collar worker,0.41066,840,1955,0.38885,0.43248
2007,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.19278,347,1955,0.17529,0.21027
2007,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.04903,71,1955,0.03945,0.05860
2007,Second Stage of Tertiary Education,female,Not employed: no further information,0.09213,171,1955,0.07931,0.10495
2008,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.47900,93,93,0.37692,0.58108
2008,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.60287,101,101,0.50696,0.69877
2008,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.52736,153,257,0.46620,0.58852
2008,Pre-primary Level,male,Not employed: no further information,0.40858,104,257,0.34836,0.46880
2008,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.56271,169,259,0.50218,0.62324
2008,Pre-primary Level,female,Not employed: no further information,0.38345,90,259,0.32411,0.44278
2008,Primary Level,female,Not employed: Pensioner,0.33050,32,65,0.21526,0.44575
2008,Primary Level,female,Not employed: no further information,0.25181,33,65,0.14546,0.35815
2008,Lower Secondary Level,male,Blue-collar worker,0.28897,178,606,0.25285,0.32509
2008,Lower Secondary Level,male,White-collar worker,0.06983,36,606,0.04952,0.09014
2008,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.23814,185,606,0.20420,0.27208
2008,Lower Secondary Level,male,Not employed: Pensioner,0.21412,142,606,0.18144,0.24681
2008,Lower Secondary Level,male,Not employed: registered unemployed,0.12451,65,606,0.09820,0.15082
2008,Lower Secondary Level,female,Blue-collar worker,0.14786,199,1390,0.12919,0.16653
2008,Lower Secondary Level,female,White-collar worker,0.06872,100,1390,0.05541,0.08202
2008,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08301,144,1390,0.06850,0.09752
2008,Lower Secondary Level,female,Not employed: Pensioner,0.48381,663,1390,0.45753,0.51009
2008,Lower Secondary Level,female,Not employed: registered unemployed,0.06667,90,1390,0.05356,0.07979
2008,Lower Secondary Level,female,Not employed: no further information,0.13905,194,1390,0.12085,0.15725
2008,Upper Secondary Level,male,Self-employed,0.05490,274,4580,0.04830,0.06149
2008,Upper Secondary Level,male,Blue-collar worker,0.33805,1480,4580,0.32435,0.35176
2008,Upper Secondary Level,male,Civil servant,0.03248,157,4580,0.02734,0.03761
2008,Upper Secondary Level,male,White-collar worker,0.17940,815,4580,0.16828,0.19051
2008,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04362,206,4580,0.03771,0.04954
2008,Upper Secondary Level,male,Not employed: Pensioner,0.27149,1321,4580,0.25861,0.28437
2008,Upper Secondary Level,male,Not employed: registered unemployed,0.06228,279,4580,0.05528,0.06928
2008,Upper Secondary Level,male,Not employed: no further information,0.01149,48,4580,0.00840,0.01458
2008,Upper Secondary Level,female,Self-employed,0.02579,164,5108,0.02144,0.03014
2008,Upper Secondary Level,female,Blue-collar worker,0.12633,609,5108,0.11722,0.13544
2008,Upper Secondary Level,female,Civil servant,0.00921,52,5108,0.00659,0.01183
2008,Upper Secondary Level,female,White-collar worker,0.32059,1712,5108,0.30779,0.33339
2008,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04166,236,5108,0.03618,0.04714
2008,Upper Secondary Level,female,Not employed: Pensioner,0.31465,1465,5108,0.30192,0.32739
2008,Upper Secondary Level,female,Not employed: registered unemployed,0.05568,288,5108,0.04939,0.06196
2008,Upper Secondary Level,female,Not employed: no further information,0.10557,582,5108,0.09714,0.11400
2008,Post-secondary Non-tertiary Level,male,Self-employed,0.07111,38,376,0.04510,0.09712
2008,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.16882,83,376,0.13091,0.20673
2008,Post-secondary Non-tertiary Level,male,White-collar worker,0.47951,199,376,0.42895,0.53008
2008,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.14324,56,376,0.10778,0.17869
2008,Post-secondary Non-tertiary Level,female,Self-employed,0.05093,42,610,0.03347,0.06840
2008,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.08557,49,610,0.06335,0.10778
2008,Post-secondary Non-tertiary Level,female,White-collar worker,0.54415,357,610,0.50460,0.58371
2008,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13368,72,610,0.10666,0.16071
2008,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.11736,90,610,0.09180,0.14292
2008,First Stage of Tertiary Education,male,Self-employed,0.11699,105,792,0.09459,0.13939
2008,First Stage of Tertiary Education,male,Blue-collar worker,0.16530,130,792,0.13941,0.19119
2008,First Stage of Tertiary Education,male,Civil servant,0.04341,41,792,0.02921,0.05762
2008,First Stage of Tertiary Education,male,White-collar worker,0.31405,259,792,0.28170,0.34640
2008,First Stage of Tertiary Education,male,Not employed: Pensioner,0.30954,257,792,0.27733,0.34176
2008,First Stage of Tertiary Education,female,Self-employed,0.05532,46,534,0.03591,0.07473
2008,First Stage of Tertiary Education,female,Blue-collar worker,0.07659,35,534,0.05401,0.09917
2008,First Stage of Tertiary Education,female,White-collar worker,0.45225,274,534,0.41000,0.49450
2008,First Stage of Tertiary Education,female,Not employed: Pensioner,0.25137,130,534,0.21454,0.28819
2008,First Stage of Tertiary Education,female,Not employed: no further information,0.07317,49,534,0.05106,0.09528
2008,Second Stage of Tertiary Education,male,Self-employed,0.13358,318,2258,0.11954,0.14761
2008,Second Stage of Tertiary Education,male,Blue-collar worker,0.03253,48,2258,0.02521,0.03985
2008,Second Stage of Tertiary Education,male,Civil servant,0.10154,256,2258,0.08908,0.11400
2008,Second Stage of Tertiary Education,male,White-collar worker,0.43045,941,2258,0.41002,0.45088
2008,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.26027,654,2258,0.24217,0.27837
2008,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.02472,41,2258,0.01832,0.03113
2008,Second Stage of Tertiary Education,female,Self-employed,0.10093,180,1895,0.08736,0.11450
2008,Second Stage of Tertiary Education,female,Blue-collar worker,0.02713,33,1895,0.01981,0.03445
2008,Second Stage of Tertiary Education,female,Civil servant,0.11134,273,1895,0.09718,0.12551
2008,Second Stage of Tertiary Education,female,White-collar worker,0.42313,822,1895,0.40088,0.44538
2008,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.01850,34,1895,0.01243,0.02457
2008,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.19287,345,1895,0.17510,0.21064
2008,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.04130,53,1895,0.03234,0.05027
2008,Second Stage of Tertiary Education,female,Not employed: no further information,0.08479,155,1895,0.07224,0.09734
2009,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.56063,106,106,0.46570,0.65557
2009,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.54716,85,85,0.44071,0.65361
2009,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.56566,154,260,0.50530,0.62603
2009,Pre-primary Level,male,Not employed: no further information,0.37904,106,260,0.31995,0.43812
2009,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.56326,126,212,0.49634,0.63019
2009,Pre-primary Level,female,Not employed: no further information,0.34969,86,212,0.28534,0.41403
2009,Primary Level,female,Not employed: Pensioner,0.41484,35,35,0.24922,0.58045
2009,Lower Secondary Level,male,Blue-collar worker,0.28716,155,509,0.24782,0.32650
2009,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.24422,167,509,0.20686,0.28158
2009,Lower Secondary Level,male,Not employed: Pensioner,0.21981,127,509,0.18380,0.25583
2009,Lower Secondary Level,male,Not employed: registered unemployed,0.12960,60,509,0.10040,0.15881
2009,Lower Secondary Level,female,Blue-collar worker,0.15628,179,1231,0.13599,0.17658
2009,Lower Secondary Level,female,White-collar worker,0.05851,92,1231,0.04539,0.07162
2009,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08377,125,1231,0.06829,0.09925
2009,Lower Secondary Level,female,Not employed: Pensioner,0.49421,598,1231,0.46627,0.52215
2009,Lower Secondary Level,female,Not employed: registered unemployed,0.06899,80,1231,0.05483,0.08316
2009,Lower Secondary Level,female,Not employed: no further information,0.12424,157,1231,0.10580,0.14267
2009,Upper Secondary Level,male,Self-employed,0.05579,251,4266,0.04890,0.06268
2009,Upper Secondary Level,male,Blue-collar worker,0.32987,1359,4266,0.31576,0.34398
2009,Upper Secondary Level,male,Civil servant,0.03081,139,4266,0.02562,0.03599
2009,Upper Secondary Level,male,White-collar worker,0.18071,748,4266,0.16916,0.19226
2009,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04798,192,4266,0.04156,0.05439
2009,Upper Secondary Level,male,Not employed: Pensioner,0.26452,1212,4266,0.25129,0.27776
2009,Upper Secondary Level,male,Not employed: Military/Community Service,0.00642,33,4266,0.00402,0.00882
2009,Upper Secondary Level,male,Not employed: registered unemployed,0.06889,279,4266,0.06129,0.07650
2009,Upper Secondary Level,male,Not employed: no further information,0.01501,53,4266,0.01136,0.01866
2009,Upper Secondary Level,female,Self-employed,0.02918,162,4768,0.02441,0.03396
2009,Upper Secondary Level,female,Blue-collar worker,0.12518,560,4768,0.11579,0.13458
2009,Upper Secondary Level,female,Civil servant,0.01060,48,4768,0.00769,0.01351
2009,Upper Secondary Level,female,White-collar worker,0.32415,1613,4768,0.31086,0.33744
2009,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04082,214,4768,0.03520,0.04644
2009,Upper Secondary Level,female,Not employed: Pensioner,0.31941,1421,4768,0.30618,0.33265
2009,Upper Secondary Level,female,Not employed: registered unemployed,0.05498,252,4768,0.04851,0.06145
2009,Upper Secondary Level,female,Not employed: no further information,0.09462,498,4768,0.08631,0.10292
2009,Post-secondary Non-tertiary Level,male,Self-employed,0.08385,38,333,0.05403,0.11366
2009,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.15530,69,333,0.11634,0.19426
2009,Post-secondary Non-tertiary Level,male,White-collar worker,0.48615,176,333,0.43238,0.53991
2009,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.12981,50,333,0.09365,0.16596
2009,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.08644,41,531,0.06251,0.11036
2009,Post-secondary Non-tertiary Level,female,White-collar worker,0.54484,336,531,0.50244,0.58723
2009,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13349,67,531,0.10453,0.16244
2009,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.13140,87,531,0.10264,0.16016
2009,First Stage of Tertiary Education,male,Self-employed,0.11980,102,751,0.09656,0.14304
2009,First Stage of Tertiary Education,male,Blue-collar worker,0.15955,111,751,0.13334,0.18576
2009,First Stage of Tertiary Education,male,Civil servant,0.04537,39,751,0.03047,0.06026
2009,First Stage of Tertiary Education,male,White-collar worker,0.30704,248,751,0.27403,0.34006
2009,First Stage of Tertiary Education,male,Not employed: Pensioner,0.31604,251,751,0.28277,0.34932
2009,First Stage of Tertiary Education,female,Self-employed,0.05928,40,505,0.03867,0.07990
2009,First Stage of Tertiary Education,female,Blue-collar worker,0.07616,35,505,0.05300,0.09932
2009,First Stage of Tertiary Education,female,White-collar worker,0.44454,260,505,0.40116,0.48793
2009,First Stage of Tertiary Education,female,Not employed: Pensioner,0.26175,127,505,0.22337,0.30013
2009,First Stage of Tertiary Education,female,Not employed: no further information,0.06695,43,505,0.04513,0.08877
2009,Second Stage of Tertiary Education,male,Self-employed,0.13412,297,2142,0.11969,0.14856
2009,Second Stage of Tertiary Education,male,Blue-collar worker,0.02899,46,2142,0.02188,0.03610
2009,Second Stage of Tertiary Education,male,Civil servant,0.09280,237,2142,0.08050,0.10509
2009,Second Stage of Tertiary Education,male,White-collar worker,0.43919,880,2142,0.41817,0.46022
2009,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.25636,637,2142,0.23786,0.27485
2009,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.02551,45,2142,0.01883,0.03219
2009,Second Stage of Tertiary Education,female,Self-employed,0.10590,189,1824,0.09177,0.12002
2009,Second Stage of Tertiary Education,female,Blue-collar worker,0.03238,32,1824,0.02425,0.04051
2009,Second Stage of Tertiary Education,female,Civil servant,0.12591,263,1824,0.11068,0.14114
2009,Second Stage of Tertiary Education,female,White-collar worker,0.43289,809,1824,0.41014,0.45563
2009,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.18050,343,1824,0.16284,0.19815
2009,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.03467,52,1824,0.02627,0.04307
2009,Second Stage of Tertiary Education,female,Not employed: no further information,0.07379,136,1824,0.06179,0.08579
2010,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.43225,82,82,0.32436,0.54013
2010,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.58571,79,79,0.47639,0.69503
2010,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.63858,198,339,0.58737,0.68980
2010,Pre-primary Level,male,Not employed: no further information,0.29521,141,339,0.24658,0.34384
2010,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.59697,168,323,0.54340,0.65055
2010,Pre-primary Level,female,Not employed: no further information,0.35726,155,323,0.30492,0.40960
2010,Primary Level,male,Blue-collar worker,0.33426,53,86,0.23398,0.43455
2010,Primary Level,male,Not employed: registered unemployed,0.24399,33,86,0.15269,0.33530
2010,Primary Level,female,Not employed: registered unemployed,0.16672,61,137,0.10408,0.22937
2010,Primary Level,female,Not employed: no further information,0.26263,76,137,0.18867,0.33659
2010,Lower Secondary Level,male,Blue-collar worker,0.27114,246,799,0.24030,0.30199
2010,Lower Secondary Level,male,White-collar worker,0.07887,73,799,0.06017,0.09757
2010,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.23246,191,799,0.20315,0.26176
2010,Lower Secondary Level,male,Not employed: Pensioner,0.20366,126,799,0.17572,0.23160
2010,Lower Secondary Level,male,Not employed: registered unemployed,0.15317,119,799,0.12819,0.17816
2010,Lower Secondary Level,male,Not employed: no further information,0.03269,44,799,0.02035,0.04503
2010,Lower Secondary Level,female,Blue-collar worker,0.13381,219,1643,0.11735,0.15028
2010,Lower Secondary Level,female,White-collar worker,0.08248,148,1643,0.06918,0.09579
2010,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.10135,172,1643,0.08676,0.11595
2010,Lower Secondary Level,female,Not employed: Pensioner,0.48519,559,1643,0.46102,0.50937
2010,Lower Secondary Level,female,Not employed: registered unemployed,0.07358,245,1643,0.06096,0.08621
2010,Lower Secondary Level,female,Not employed: no further information,0.11449,300,1643,0.09909,0.12989
2010,Upper Secondary Level,male,Self-employed,0.05501,337,5225,0.04882,0.06119
2010,Upper Secondary Level,male,Blue-collar worker,0.32403,1766,5225,0.31134,0.33672
2010,Upper Secondary Level,male,Civil servant,0.03447,172,5225,0.02952,0.03942
2010,Upper Secondary Level,male,White-collar worker,0.18248,1123,5225,0.17200,0.19295
2010,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.05007,208,5225,0.04416,0.05599
2010,Upper Secondary Level,male,Not employed: Pensioner,0.26412,1148,5225,0.25217,0.27608
2010,Upper Secondary Level,male,Not employed: registered unemployed,0.06768,388,5225,0.06087,0.07449
2010,Upper Secondary Level,male,Not employed: no further information,0.01474,83,5225,0.01147,0.01801
2010,Upper Secondary Level,female,Self-employed,0.02848,211,6457,0.02442,0.03254
2010,Upper Secondary Level,female,Blue-collar worker,0.12255,667,6457,0.11455,0.13055
2010,Upper Secondary Level,female,Civil servant,0.00805,51,6457,0.00587,0.01022
2010,Upper Secondary Level,female,White-collar worker,0.32777,2221,6457,0.31632,0.33922
2010,Upper Secondary Level,female,Apprentice/ Trainee/ Intern,0.04772,279,6457,0.04252,0.05292
2010,Upper Secondary Level,female,Not employed: Pensioner,0.31925,1360,6457,0.30787,0.33062
2010,Upper Secondary Level,female,Not employed: registered unemployed,0.05597,544,6457,0.05036,0.06157
2010,Upper Secondary Level,female,Not employed: no further information,0.08972,1124,6457,0.08275,0.09669
2010,Post-secondary Non-tertiary Level,male,Self-employed,0.07064,55,545,0.04911,0.09217
2010,Post-secondary Non-tertiary Level,male,Blue-collar worker,0.15147,99,545,0.12134,0.18159
2010,Post-secondary Non-tertiary Level,male,White-collar worker,0.50245,309,545,0.46044,0.54447
2010,Post-secondary Non-tertiary Level,male,Apprentice/ Trainee/ Intern,0.05244,31,545,0.03371,0.07118
2010,Post-secondary Non-tertiary Level,male,Not employed: Pensioner,0.12967,51,545,0.10144,0.15790
2010,Post-secondary Non-tertiary Level,female,Self-employed,0.03841,52,1110,0.02710,0.04972
2010,Post-secondary Non-tertiary Level,female,Blue-collar worker,0.05478,53,1110,0.04139,0.06817
2010,Post-secondary Non-tertiary Level,female,White-collar worker,0.57393,566,1110,0.54483,0.60303
2010,Post-secondary Non-tertiary Level,female,Apprentice/ Trainee/ Intern,0.05485,51,1110,0.04145,0.06825
2010,Post-secondary Non-tertiary Level,female,Not employed: Pensioner,0.13345,70,1110,0.11344,0.15347
2010,Post-secondary Non-tertiary Level,female,Not employed: registered unemployed,0.02988,57,1110,0.01986,0.03990
2010,Post-secondary Non-tertiary Level,female,Not employed: no further information,0.11451,261,1110,0.09577,0.13325
2010,First Stage of Tertiary Education,male,Self-employed,0.10872,142,918,0.08857,0.12887
2010,First Stage of Tertiary Education,male,Blue-collar worker,0.12168,129,918,0.10052,0.14283
2010,First Stage of Tertiary Education,male,Civil servant,0.04769,51,918,0.03390,0.06148
2010,First Stage of Tertiary Education,male,White-collar worker,0.35223,352,918,0.32131,0.38314
2010,First Stage of Tertiary Education,male,Not employed: Pensioner,0.31661,244,918,0.28650,0.34672
2010,First Stage of Tertiary Education,female,Self-employed,0.05430,45,595,0.03608,0.07253
2010,First Stage of Tertiary Education,female,Blue-collar worker,0.06778,35,595,0.04756,0.08799
2010,First Stage of Tertiary Education,female,White-collar worker,0.46958,297,595,0.42945,0.50972
2010,First Stage of Tertiary Education,female,Not employed: Pensioner,0.26066,123,595,0.22536,0.29597
2010,First Stage of Tertiary Education,female,Not employed: no further information,0.06424,95,595,0.04452,0.08395
2010,Second Stage of Tertiary Education,male,Self-employed,0.12634,384,2735,0.11389,0.13879
2010,Second Stage of Tertiary Education,male,Blue-collar worker,0.02160,58,2735,0.01615,0.02705
2010,Second Stage of Tertiary Education,male,Civil servant,0.09533,307,2735,0.08432,0.10634
2010,Second Stage of Tertiary Education,male,White-collar worker,0.43726,1252,2735,0.41866,0.45585
2010,Second Stage of Tertiary Education,male,Not employed: Pensioner,0.26382,632,2735,0.24730,0.28034
2010,Second Stage of Tertiary Education,male,Not employed: registered unemployed,0.02967,66,2735,0.02331,0.03603
2010,Second Stage of Tertiary Education,male,Not employed: no further information,0.01424,36,2735,0.00980,0.01868
2010,Second Stage of Tertiary Education,female,Self-employed,0.10168,243,2597,0.09006,0.11331
2010,Second Stage of Tertiary Education,female,Blue-collar worker,0.03079,41,2597,0.02415,0.03744
2010,Second Stage of Tertiary Education,female,Civil servant,0.12340,324,2597,0.11075,0.13605
2010,Second Stage of Tertiary Education,female,White-collar worker,0.43843,1065,2597,0.41934,0.45751
2010,Second Stage of Tertiary Education,female,Apprentice/ Trainee/ Intern,0.01769,48,2597,0.01262,0.02276
2010,Second Stage of Tertiary Education,female,Not employed: Pensioner,0.18056,338,2597,0.16576,0.19536
2010,Second Stage of Tertiary Education,female,Not employed: registered unemployed,0.02785,74,2597,0.02152,0.03418
2010,Second Stage of Tertiary Education,female,Not employed: no further information,0.07960,464,2597,0.06919,0.09002
2011,No answer / don't know,male,Blue-collar worker,0.18355,74,274,0.13763,0.22948
2011,No answer / don't know,male,White-collar worker,0.15714,69,274,0.11397,0.20031
2011,No answer / don't know,male,Apprentice/ Trainee/ Intern,0.36575,98,274,0.30862,0.42289
2011,No answer / don't know,male,Not employed: registered unemployed,0.10557,33,274,0.06911,0.14202
2011,No answer / don't know,female,White-collar worker,0.23258,41,183,0.17120,0.29396
2011,No answer / don't know,female,Apprentice/ Trainee/ Intern,0.41156,98,183,0.34006,0.48305
2011,No answer / don't know,female,Not employed: no further information,0.13454,44,183,0.08497,0.18412
2011,Pre-primary Level,male,Apprentice/ Trainee/ Intern,0.45902,213,427,0.41170,0.50634
2011,Pre-primary Level,male,Not employed: no further information,0.44930,214,427,0.40206,0.49653
2011,Pre-primary Level,female,Apprentice/ Trainee/ Intern,0.53364,204,411,0.48535,0.58193
2011,Pre-primary Level,female,Not employed: no further information,0.41471,207,411,0.36702,0.46240
2011,Primary Level,male,Blue-collar worker,0.40391,65,102,0.30821,0.49960
2011,Primary Level,male,Not employed: registered unemployed,0.17010,37,102,0.09682,0.24338
2011,Primary Level,female,Blue-collar worker,0.12926,37,222,0.08503,0.17349
2011,Primary Level,female,Not employed: Pensioner,0.40818,56,222,0.34338,0.47298
2011,Primary Level,female,Not employed: registered unemployed,0.13983,60,222,0.09411,0.18556
2011,Primary Level,female,Not employed: no further information,0.23923,69,222,0.18298,0.29547
2011,Lower Secondary Level,male,Blue-collar worker,0.27817,269,949,0.24965,0.30670
2011,Lower Secondary Level,male,White-collar worker,0.08798,95,949,0.06995,0.10601
2011,Lower Secondary Level,male,Apprentice/ Trainee/ Intern,0.21080,222,949,0.18483,0.23676
2011,Lower Secondary Level,male,Not employed: Pensioner,0.22867,192,949,0.20194,0.25541
2011,Lower Secondary Level,male,Not employed: registered unemployed,0.13169,115,949,0.11016,0.15322
2011,Lower Secondary Level,male,Not employed: no further information,0.03160,56,949,0.02046,0.04273
2011,Lower Secondary Level,female,Blue-collar worker,0.12288,251,2009,0.10852,0.13724
2011,Lower Secondary Level,female,White-collar worker,0.09819,237,2009,0.08518,0.11121
2011,Lower Secondary Level,female,Apprentice/ Trainee/ Intern,0.08801,204,2009,0.07561,0.10040
2011,Lower Secondary Level,female,Not employed: Pensioner,0.50361,743,2009,0.48174,0.52548
2011,Lower Secondary Level,female,Not employed: registered unemployed,0.06627,242,2009,0.05539,0.07715
2011,Lower Secondary Level,female,Not employed: no further information,0.11060,332,2009,0.09688,0.12432
2011,Upper Secondary Level,male,Self-employed,0.05729,383,6126,0.05147,0.06311
2011,Upper Secondary Level,male,Blue-collar worker,0.30851,1929,6126,0.29695,0.32008
2011,Upper Secondary Level,male,Civil servant,0.03260,198,6126,0.02815,0.03705
2011,Upper Secondary Level,male,White-collar worker,0.19636,1333,6126,0.18641,0.20630
2011,Upper Secondary Level,male,Apprentice/ Trainee/ Intern,0.04932,267,6126,0.04389,0.05474
2011,Upper Secondary Level,male,Not employed: Pensioner,0.27360,1546,6126,0.26243,0.28476
2011,Upper Secondary Level,male,Not employed: registered unemployed,0.05778,373,6126,0.05194,0.06363
2011,Upper Secondary Level,male,Not employed: no further information,0.01936,97,6126,0.01591,0.02281
2011,Upper Secondary Level,female,Self-employed,0.03109,272,7702,0.02721,0.03497
2011,Upper Secondary Level,female,Blue-collar worker,0.11485,831,7702,0.10773,0.12197
2011,Upper Secondary Level,female,Civil servant,0.00909,76,7702,0.00697,0.01121
2011,Upper Secondary Level,female,White-collar worker,0.33145,2812,7702,0.32094,0.34197
