year,bula_h,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.29130,43,90,0.19690,0.38570
2003,Saxony,Lower Secondary Level,Not employed: Pensioner,0.44082,47,90,0.33767,0.54397
2003,Saxony,Upper Secondary Level,Blue-collar worker,0.26217,222,811,0.23188,0.29246
2003,Saxony,Upper Secondary Level,White-collar worker,0.15199,159,811,0.12726,0.17671
2003,Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04879,39,811,0.03395,0.06363
2003,Saxony,Upper Secondary Level,Not employed: Pensioner,0.31445,242,811,0.28247,0.34642
2003,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.15776,149,811,0.13266,0.18286
2003,Saxony,First Stage of Tertiary Education,White-collar worker,0.26650,39,76,0.16644,0.36656
2003,Saxony,First Stage of Tertiary Education,Not employed: Pensioner,0.35624,37,76,0.24786,0.46463
2003,Saxony,Second Stage of Tertiary Education,Self-employed,0.08086,38,319,0.05089,0.11082
2003,Saxony,Second Stage of Tertiary Education,White-collar worker,0.44907,202,319,0.39440,0.50374
2003,Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.33163,79,319,0.27988,0.38337
2003,Saxony-Anhalt,Lower Secondary Level,Not employed: Pensioner,0.66602,41,41,0.51986,0.81218
2003,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.20956,108,407,0.16997,0.24915
2003,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.14494,68,407,0.11070,0.17919
2003,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.33936,137,407,0.29330,0.38542
2003,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.21111,94,407,0.17142,0.25081
2003,Saxony-Anhalt,First Stage of Tertiary Education,Not employed: Pensioner,0.48612,37,37,0.32285,0.64939
2003,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.44734,120,168,0.37193,0.52275
2003,Saxony-Anhalt,Second Stage of Tertiary Education,Not employed: Pensioner,0.31451,48,168,0.24409,0.38494
2003,Thuringa,Upper Secondary Level,Blue-collar worker,0.23399,146,519,0.19753,0.27045
2003,Thuringa,Upper Secondary Level,White-collar worker,0.13852,88,519,0.10877,0.16827
2003,Thuringa,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05106,37,519,0.03211,0.07002
2003,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.31361,157,519,0.27365,0.35356
2003,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.17540,91,519,0.14264,0.20815
2003,Thuringa,Second Stage of Tertiary Education,White-collar worker,0.48551,90,132,0.39993,0.57110
2003,Thuringa,Second Stage of Tertiary Education,Not employed: Pensioner,0.33849,42,132,0.25746,0.41952
2004,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.15727,49,278,0.11440,0.20015
2004,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.25144,102,278,0.20035,0.30253
2004,Schleswig-Holstein,Upper Secondary Level,Not employed: Pensioner,0.27822,96,278,0.22544,0.33099
2004,Schleswig-Holstein,Upper Secondary Level,Not employed: registered unemployed,0.12193,31,278,0.08340,0.16047
2004,Schleswig-Holstein,Second Stage of Tertiary Education,White-collar worker,0.45833,46,46,0.31275,0.60391
2004,Hamburg,Upper Secondary Level,White-collar worker,0.29720,44,82,0.19767,0.39673
2004,Hamburg,Upper Secondary Level,Not employed: Pensioner,0.34757,38,82,0.24386,0.45127
2004,Hamburg,Second Stage of Tertiary Education,White-collar worker,0.51647,32,32,0.34055,0.69239
2004,Lower Saxony,Pre-primary Level,Apprentice/ Trainee/ Intern,0.84902,50,50,0.74878,0.94927
2004,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.17044,39,218,0.12041,0.22047
2004,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15831,45,218,0.10974,0.20688
2004,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.45295,103,218,0.38672,0.51918
2004,Lower Saxony,Lower Secondary Level,Not employed: no further information,0.10995,31,218,0.06832,0.15157
2004,Lower Saxony,Upper Secondary Level,Self-employed,0.04341,53,976,0.03062,0.05620
2004,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.19511,200,976,0.17024,0.21999
2004,Lower Saxony,Upper Secondary Level,Civil servant,0.03182,33,976,0.02080,0.04283
2004,Lower Saxony,Upper Secondary Level,White-collar worker,0.25675,264,976,0.22933,0.28417
2004,Lower Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.02591,36,976,0.01594,0.03589
2004,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.33600,260,976,0.30635,0.36565
2004,Lower Saxony,Upper Secondary Level,Not employed: registered unemployed,0.04586,43,976,0.03273,0.05899
2004,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.06482,87,976,0.04937,0.08028
2004,Lower Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.42801,53,53,0.29352,0.56249
2004,Lower Saxony,First Stage of Tertiary Education,White-collar worker,0.37469,52,52,0.24184,0.50753
2004,Lower Saxony,Second Stage of Tertiary Education,Self-employed,0.14232,43,267,0.10033,0.18430
2004,Lower Saxony,Second Stage of Tertiary Education,Civil servant,0.21436,71,267,0.16504,0.26367
2004,Lower Saxony,Second Stage of Tertiary Education,White-collar worker,0.31036,104,267,0.25477,0.36596
2004,Lower Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.19833,49,267,0.15041,0.24624
2004,Bremen,Upper Secondary Level,Not employed: Pensioner,0.44030,32,32,0.26555,0.61505
2004,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92979,133,133,0.88621,0.97338
2004,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.18941,116,558,0.15687,0.22195
2004,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.08463,40,558,0.06151,0.10774
2004,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12708,84,558,0.09942,0.15474
2004,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.35507,183,558,0.31533,0.39481
2004,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.09993,49,558,0.07502,0.12483
2004,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.13147,86,558,0.10341,0.15954
2004,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.03973,97,2178,0.03153,0.04794
2004,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.20674,420,2178,0.18973,0.22375
2004,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.02135,54,2178,0.01527,0.02742
2004,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.23326,555,2178,0.21550,0.25103
2004,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03787,112,2178,0.02986,0.04589
2004,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.31706,583,2178,0.29751,0.33661
2004,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.06121,131,2178,0.05114,0.07128
2004,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.07918,226,2178,0.06784,0.09052
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Blue-collar worker,0.14550,36,253,0.10196,0.18903
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,White-collar worker,0.49716,179,253,0.43542,0.55889
2004,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: no further information,0.09929,38,253,0.06236,0.13621
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Self-employed,0.10031,36,250,0.06299,0.13762
2004,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.42684,142,250,0.36540,0.48828
2004,North Rhine-Westphalia,First Stage of Tertiary Education,Not employed: Pensioner,0.27733,72,250,0.22172,0.33294
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Self-employed,0.11462,111,776,0.09219,0.13705
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.13729,148,776,0.11306,0.16152
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.42943,349,776,0.39458,0.46428
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: Pensioner,0.17201,128,776,0.14544,0.19858
2004,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: no further information,0.05534,40,776,0.03924,0.07144
2004,Hesse,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93177,31,31,0.84154,1.02200
2004,Hesse,Lower Secondary Level,Blue-collar worker,0.14590,32,128,0.08450,0.20729
2004,Hesse,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15197,34,128,0.08953,0.21440
2004,Hesse,Lower Secondary Level,Not employed: Pensioner,0.39241,62,128,0.30749,0.47734
2004,Hesse,Upper Secondary Level,Self-employed,0.05852,39,638,0.04029,0.07674
2004,Hesse,Upper Secondary Level,Blue-collar worker,0.16470,111,638,0.13589,0.19350
2004,Hesse,Upper Secondary Level,White-collar worker,0.28110,204,638,0.24619,0.31601
2004,Hesse,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04337,32,638,0.02755,0.05919
2004,Hesse,Upper Secondary Level,Not employed: Pensioner,0.28179,156,638,0.24685,0.31672
2004,Hesse,Upper Secondary Level,Not employed: registered unemployed,0.06238,40,638,0.04360,0.08117
2004,Hesse,Upper Secondary Level,Not employed: no further information,0.08187,56,638,0.06058,0.10316
2004,Hesse,Post-secondary Non-tertiary Level,White-collar worker,0.45318,50,50,0.31379,0.59256
2004,Hesse,First Stage of Tertiary Education,White-collar worker,0.41172,36,36,0.24867,0.57477
2004,Hesse,Second Stage of Tertiary Education,Self-employed,0.14563,47,248,0.10164,0.18963
2004,Hesse,Second Stage of Tertiary Education,Civil servant,0.12540,53,248,0.08410,0.16670
2004,Hesse,Second Stage of Tertiary Education,White-collar worker,0.47647,148,248,0.41419,0.53876
2004,"Rhineland-Palatinate, Saarland",Pre-primary Level,Apprentice/ Trainee/ Intern,0.97198,32,32,0.91388,1.03007
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Blue-collar worker,0.13578,36,192,0.08720,0.18436
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15304,37,192,0.10198,0.20410
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: Pensioner,0.40792,86,192,0.33822,0.47761
2004,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not employed: no further information,0.13648,33,192,0.08780,0.18517
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Self-employed,0.04721,41,653,0.03093,0.06349
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Blue-collar worker,0.21398,144,653,0.18250,0.24546
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,White-collar worker,0.23605,163,653,0.20345,0.26864
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04760,36,653,0.03125,0.06394
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: Pensioner,0.26744,164,653,0.23346,0.30141
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: registered unemployed,0.05813,33,653,0.04017,0.07609
2004,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not employed: no further information,0.10788,72,653,0.08407,0.13169
2004,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,White-collar worker,0.31227,38,38,0.16295,0.46160
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Civil servant,0.13247,42,143,0.07671,0.18823
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,White-collar worker,0.40783,65,143,0.32700,0.48866
2004,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not employed: Pensioner,0.22878,36,143,0.15969,0.29786
2004,Baden-Wuerttemberg,Pre-primary Level,Apprentice/ Trainee/ Intern,0.95751,74,74,0.91123,1.00378
2004,Baden-Wuerttemberg,Lower Secondary Level,Blue-collar worker,0.25266,113,410,0.21054,0.29477
2004,Baden-Wuerttemberg,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12185,65,410,0.09014,0.15355
2004,Baden-Wuerttemberg,Lower Secondary Level,Not employed: Pensioner,0.43168,148,410,0.38368,0.47968
2004,Baden-Wuerttemberg,Lower Secondary Level,Not employed: registered unemployed,0.07209,34,410,0.04702,0.09715
2004,Baden-Wuerttemberg,Lower Secondary Level,Not employed: no further information,0.08292,50,410,0.05620,0.10965
2004,Baden-Wuerttemberg,Upper Secondary Level,Self-employed,0.05079,74,1173,0.03822,0.06336
2004,Baden-Wuerttemberg,Upper Secondary Level,Blue-collar worker,0.23665,267,1173,0.21232,0.26098
2004,Baden-Wuerttemberg,Upper Secondary Level,White-collar worker,0.24546,341,1173,0.22082,0.27010
2004,Baden-Wuerttemberg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04262,64,1173,0.03106,0.05419
2004,Baden-Wuerttemberg,Upper Secondary Level,Not employed: Pensioner,0.25283,246,1173,0.22795,0.27772
2004,Baden-Wuerttemberg,Upper Secondary Level,Not employed: registered unemployed,0.04822,54,1173,0.03596,0.06049
2004,Baden-Wuerttemberg,Upper Secondary Level,Not employed: no further information,0.09725,127,1173,0.08028,0.11421
2004,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Blue-collar worker,0.31007,33,91,0.21451,0.40563
2004,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,White-collar worker,0.34711,58,91,0.24876,0.44547
2004,Baden-Wuerttemberg,First Stage of Tertiary Education,White-collar worker,0.53480,95,95,0.43396,0.63563
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Self-employed,0.11096,55,410,0.08052,0.14140
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Civil servant,0.10157,73,410,0.07229,0.13085
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,White-collar worker,0.44252,201,410,0.39438,0.49065
2004,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not employed: Pensioner,0.19773,81,410,0.15913,0.23633
2004,Bavaria,Pre-primary Level,Apprentice/ Trainee/ Intern,0.97481,69,69,0.93757,1.01206
2004,Bavaria,Lower Secondary Level,Blue-collar worker,0.24914,86,351,0.20382,0.29445
2004,Bavaria,Lower Secondary Level,White-collar worker,0.08024,31,351,0.05177,0.10870
2004,Bavaria,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15914,74,351,0.12082,0.19747
2004,Bavaria,Lower Secondary Level,Not employed: Pensioner,0.35929,118,351,0.30902,0.40956
2004,Bavaria,Lower Secondary Level,Not employed: no further information,0.09476,42,351,0.06407,0.12544
2004,Bavaria,Upper Secondary Level,Self-employed,0.04598,85,1574,0.03563,0.05633
2004,Bavaria,Upper Secondary Level,Blue-collar worker,0.19618,313,1574,0.17656,0.21581
2004,Bavaria,Upper Secondary Level,Civil servant,0.02485,46,1574,0.01715,0.03254
2004,Bavaria,Upper Secondary Level,White-collar worker,0.28325,484,1574,0.26099,0.30552
2004,Bavaria,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03116,70,1574,0.02257,0.03975
2004,Bavaria,Upper Secondary Level,Not employed: Pensioner,0.27345,352,1574,0.25142,0.29548
2004,Bavaria,Upper Secondary Level,Not employed: registered unemployed,0.06150,77,1574,0.04963,0.07337
2004,Bavaria,Upper Secondary Level,Not employed: no further information,0.08220,147,1574,0.06862,0.09577
2004,Bavaria,Post-secondary Non-tertiary Level,White-collar worker,0.41969,66,66,0.29972,0.53967
2004,Bavaria,First Stage of Tertiary Education,White-collar worker,0.36753,91,151,0.29037,0.44468
2004,Bavaria,First Stage of Tertiary Education,Not employed: Pensioner,0.31262,60,151,0.23844,0.38681
2004,Bavaria,Second Stage of Tertiary Education,Self-employed,0.11654,73,543,0.08953,0.14355
2004,Bavaria,Second Stage of Tertiary Education,Civil servant,0.11370,97,543,0.08698,0.14043
2004,Bavaria,Second Stage of Tertiary Education,White-collar worker,0.38478,234,543,0.34382,0.42575
2004,Bavaria,Second Stage of Tertiary Education,Not employed: Pensioner,0.21994,94,543,0.18507,0.25481
2004,Bavaria,Second Stage of Tertiary Education,Not employed: no further information,0.08410,45,543,0.06074,0.10747
2004,Berlin,Upper Secondary Level,Blue-collar worker,0.20242,60,258,0.15330,0.25155
2004,Berlin,Upper Secondary Level,White-collar worker,0.21301,86,258,0.16295,0.26306
2004,Berlin,Upper Secondary Level,Not employed: Pensioner,0.25590,79,258,0.20255,0.30925
2004,Berlin,Upper Secondary Level,Not employed: registered unemployed,0.11483,33,258,0.07585,0.15381
2004,Berlin,Second Stage of Tertiary Education,Self-employed,0.13504,39,195,0.08694,0.18313
2004,Berlin,Second Stage of Tertiary Education,White-collar worker,0.40178,104,195,0.33279,0.47077
2004,Berlin,Second Stage of Tertiary Education,Not employed: Pensioner,0.23041,52,195,0.17116,0.28967
2004,Brandenburg,Upper Secondary Level,Blue-collar worker,0.21933,97,409,0.17917,0.25948
2004,Brandenburg,Upper Secondary Level,White-collar worker,0.16389,85,409,0.12797,0.19981
2004,Brandenburg,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03984,31,409,0.02086,0.05882
2004,Brandenburg,Upper Secondary Level,Not employed: Pensioner,0.34732,131,409,0.30112,0.39352
2004,Brandenburg,Upper Secondary Level,Not employed: registered unemployed,0.14414,65,409,0.11006,0.17822
2004,Brandenburg,Second Stage of Tertiary Education,White-collar worker,0.33275,107,187,0.26503,0.40046
2004,Brandenburg,Second Stage of Tertiary Education,Not employed: Pensioner,0.40653,80,187,0.33594,0.47712
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,Blue-collar worker,0.24552,65,235,0.19038,0.30067
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,White-collar worker,0.16610,53,235,0.11842,0.21379
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: Pensioner,0.29361,69,235,0.23526,0.35196
2004,Mecklenburg-Western Pomerania,Upper Secondary Level,Not employed: registered unemployed,0.20179,48,235,0.15037,0.25321
2004,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,White-collar worker,0.39083,62,62,0.26838,0.51327
2004,Saxony,Pre-primary Level,Apprentice/ Trainee/ Intern,0.90925,44,44,0.82339,0.99511
2004,Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.26072,39,82,0.16511,0.35633
2004,Saxony,Lower Secondary Level,Not employed: Pensioner,0.44596,43,82,0.33771,0.55421
2004,Saxony,Upper Secondary Level,Self-employed,0.03602,33,809,0.02317,0.04887
2004,Saxony,Upper Secondary Level,Blue-collar worker,0.26443,230,809,0.23402,0.29484
2004,Saxony,Upper Secondary Level,White-collar worker,0.14810,148,809,0.12360,0.17259
2004,Saxony,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04490,40,809,0.03062,0.05918
2004,Saxony,Upper Secondary Level,Not employed: Pensioner,0.32007,237,809,0.28791,0.35224
2004,Saxony,Upper Secondary Level,Not employed: registered unemployed,0.14849,121,809,0.12397,0.17301
2004,Saxony,First Stage of Tertiary Education,White-collar worker,0.26142,36,73,0.15992,0.36291
2004,Saxony,First Stage of Tertiary Education,Not employed: Pensioner,0.35053,37,73,0.24031,0.46074
2004,Saxony,Second Stage of Tertiary Education,Self-employed,0.09228,41,319,0.06047,0.12409
2004,Saxony,Second Stage of Tertiary Education,White-collar worker,0.42784,197,319,0.37346,0.48222
2004,Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.34327,81,319,0.29108,0.39546
2004,Saxony-Anhalt,Pre-primary Level,Apprentice/ Trainee/ Intern,0.99082,33,33,0.95777,1.02387
2004,Saxony-Anhalt,Lower Secondary Level,Not employed: Pensioner,0.52648,32,32,0.35071,0.70225
2004,Saxony-Anhalt,Upper Secondary Level,Blue-collar worker,0.21811,117,402,0.17769,0.25853
2004,Saxony-Anhalt,Upper Secondary Level,White-collar worker,0.14889,72,402,0.11405,0.18373
2004,Saxony-Anhalt,Upper Secondary Level,Not employed: Pensioner,0.36304,139,402,0.31597,0.41011
2004,Saxony-Anhalt,Upper Secondary Level,Not employed: registered unemployed,0.16980,74,402,0.13306,0.20655
2004,Saxony-Anhalt,First Stage of Tertiary Education,Not employed: Pensioner,0.54298,37,37,0.38025,0.70571
2004,Saxony-Anhalt,Second Stage of Tertiary Education,White-collar worker,0.46612,122,173,0.39157,0.54067
2004,Saxony-Anhalt,Second Stage of Tertiary Education,Not employed: Pensioner,0.34615,51,173,0.27505,0.41725
2004,Thuringa,Upper Secondary Level,Blue-collar worker,0.25203,150,488,0.21347,0.29060
2004,Thuringa,Upper Secondary Level,White-collar worker,0.13539,88,488,0.10501,0.16578
2004,Thuringa,Upper Secondary Level,Not employed: Pensioner,0.30696,157,488,0.26600,0.34793
2004,Thuringa,Upper Secondary Level,Not employed: registered unemployed,0.18618,93,488,0.15161,0.22075
2004,Thuringa,Second Stage of Tertiary Education,White-collar worker,0.48873,89,132,0.40313,0.57433
2004,Thuringa,Second Stage of Tertiary Education,Not employed: Pensioner,0.36177,43,132,0.27949,0.44406
2005,Schleswig-Holstein,Upper Secondary Level,Blue-collar worker,0.19792,57,251,0.14853,0.24731
2005,Schleswig-Holstein,Upper Secondary Level,White-collar worker,0.25006,95,251,0.19638,0.30374
2005,Schleswig-Holstein,Upper Secondary Level,Not employed: Pensioner,0.28308,99,251,0.22724,0.33893
2005,Schleswig-Holstein,Second Stage of Tertiary Education,White-collar worker,0.40463,38,38,0.24648,0.56278
2005,Hamburg,Upper Secondary Level,White-collar worker,0.22350,34,78,0.13045,0.31655
2005,Hamburg,Upper Secondary Level,Not employed: Pensioner,0.41776,44,78,0.30760,0.52792
2005,Hamburg,Second Stage of Tertiary Education,White-collar worker,0.61280,33,33,0.44403,0.78158
2005,Lower Saxony,Pre-primary Level,Apprentice/ Trainee/ Intern,0.84912,53,53,0.75183,0.94640
2005,Lower Saxony,Lower Secondary Level,Blue-collar worker,0.16308,41,179,0.10880,0.21735
2005,Lower Saxony,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.17060,40,179,0.11534,0.22586
2005,Lower Saxony,Lower Secondary Level,Not employed: Pensioner,0.42946,98,179,0.35674,0.50218
2005,Lower Saxony,Upper Secondary Level,Self-employed,0.04440,51,889,0.03085,0.05795
2005,Lower Saxony,Upper Secondary Level,Blue-collar worker,0.22660,199,889,0.19906,0.25413
2005,Lower Saxony,Upper Secondary Level,Civil servant,0.03150,31,889,0.02002,0.04299
2005,Lower Saxony,Upper Secondary Level,White-collar worker,0.23127,233,889,0.20354,0.25900
2005,Lower Saxony,Upper Secondary Level,Not employed: Pensioner,0.32476,251,889,0.29396,0.35556
2005,Lower Saxony,Upper Secondary Level,Not employed: registered unemployed,0.04272,40,889,0.02942,0.05602
2005,Lower Saxony,Upper Secondary Level,Not employed: no further information,0.07723,84,889,0.05967,0.09479
2005,Lower Saxony,Post-secondary Non-tertiary Level,White-collar worker,0.49194,54,54,0.35735,0.62654
2005,Lower Saxony,First Stage of Tertiary Education,White-collar worker,0.37332,45,45,0.23040,0.51624
2005,Lower Saxony,Second Stage of Tertiary Education,Self-employed,0.13624,37,258,0.09430,0.17818
2005,Lower Saxony,Second Stage of Tertiary Education,Civil servant,0.21010,63,258,0.16029,0.25990
2005,Lower Saxony,Second Stage of Tertiary Education,White-collar worker,0.31346,100,258,0.25674,0.37017
2005,Lower Saxony,Second Stage of Tertiary Education,Not employed: Pensioner,0.21157,58,258,0.16164,0.26150
2005,North Rhine-Westphalia,No answer / don't know,Apprentice/ Trainee/ Intern,0.57197,34,34,0.40315,0.74079
2005,North Rhine-Westphalia,Pre-primary Level,Apprentice/ Trainee/ Intern,0.91153,123,123,0.86114,0.96192
2005,North Rhine-Westphalia,Lower Secondary Level,Blue-collar worker,0.19366,108,539,0.16027,0.22705
2005,North Rhine-Westphalia,Lower Secondary Level,White-collar worker,0.09070,41,539,0.06643,0.11496
2005,North Rhine-Westphalia,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12484,80,539,0.09691,0.15277
2005,North Rhine-Westphalia,Lower Secondary Level,Not employed: Pensioner,0.34014,180,539,0.30010,0.38017
2005,North Rhine-Westphalia,Lower Secondary Level,Not employed: registered unemployed,0.11035,52,539,0.08387,0.13682
2005,North Rhine-Westphalia,Lower Secondary Level,Not employed: no further information,0.12038,78,539,0.09288,0.14787
2005,North Rhine-Westphalia,Upper Secondary Level,Self-employed,0.03694,94,2063,0.02880,0.04509
2005,North Rhine-Westphalia,Upper Secondary Level,Blue-collar worker,0.21392,399,2063,0.19622,0.23162
2005,North Rhine-Westphalia,Upper Secondary Level,Civil servant,0.02544,56,2063,0.01864,0.03223
2005,North Rhine-Westphalia,Upper Secondary Level,White-collar worker,0.23301,517,2063,0.21476,0.25125
2005,North Rhine-Westphalia,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03479,95,2063,0.02688,0.04270
2005,North Rhine-Westphalia,Upper Secondary Level,Not employed: Pensioner,0.30900,569,2063,0.28905,0.32894
2005,North Rhine-Westphalia,Upper Secondary Level,Not employed: registered unemployed,0.06229,119,2063,0.05185,0.07272
2005,North Rhine-Westphalia,Upper Secondary Level,Not employed: no further information,0.08136,214,2063,0.06956,0.09316
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Blue-collar worker,0.15129,39,283,0.10947,0.19311
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,White-collar worker,0.50801,177,283,0.44966,0.56636
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11970,32,283,0.08181,0.15759
2005,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not employed: no further information,0.10392,35,283,0.06830,0.13954
2005,North Rhine-Westphalia,First Stage of Tertiary Education,White-collar worker,0.40177,136,202,0.33400,0.46955
2005,North Rhine-Westphalia,First Stage of Tertiary Education,Not employed: Pensioner,0.25888,66,202,0.19832,0.31943
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Self-employed,0.11376,105,755,0.09110,0.13643
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Civil servant,0.11889,134,755,0.09579,0.14199
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,White-collar worker,0.43499,329,755,0.39961,0.47038
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: Pensioner,0.17449,144,755,0.14740,0.20158
2005,North Rhine-Westphalia,Second Stage of Tertiary Education,Not employed: no further information,0.07299,43,755,0.05443,0.09156
2005,Hesse,Pre-primary Level,Apprentice/ Trainee/ Intern,0.89773,35,35,0.79589,0.99958
2005,Hesse,Lower Secondary Level,Blue-collar worker,0.17088,31,90,0.09268,0.24908
2005,Hesse,Lower Secondary Level,Not employed: Pensioner,0.41355,59,90,0.31124,0.51587
2005,Hesse,Upper Secondary Level,Self-employed,0.05697,36,559,0.03774,0.07621
2005,Hesse,Upper Secondary Level,Blue-collar worker,0.17667,119,559,0.14502,0.20831
2005,Hesse,Upper Secondary Level,White-collar worker,0.32533,202,559,0.28646,0.36420
2005,Hesse,Upper Secondary Level,Not employed: Pensioner,0.26494,156,559,0.22832,0.30156
2005,Hesse,Upper Secondary Level,Not employed: no further information,0.07006,46,559,0.04888,0.09124
2005,Hesse,Post-secondary Non-tertiary Level,White-collar worker,0.48301,43,43,0.33188,0.63414
2005,Hesse,First Stage of Tertiary Education,White-collar worker,0.37922,31,31,0.20559,0.55284
2005,Hesse,Second Stage of Tertiary Education,Self-employed,0.12899,42,267,0.08871,0.16927
2005,Hesse,Second Stage of Tertiary Education,Civil servant,0.14340,55,267,0.10128,0.18551
