year,regtyp,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Urban regions,female,Not employed: Pensioner,0.24861,1891,7670,0.23893,0.25828
2006,Urban regions,female,Not employed: registered unemployed,0.05201,411,7670,0.04704,0.05698
2006,Urban regions,female,Not employed: no further information,0.11851,1173,7670,0.11128,0.12574
2006,Rural regions,male,Self-employed,0.06740,304,3617,0.05923,0.07557
2006,Rural regions,male,Blue-collar worker,0.20239,831,3617,0.18930,0.21549
2006,Rural regions,male,Civil servant,0.04201,178,3617,0.03548,0.04855
2006,Rural regions,male,White-collar worker,0.14767,683,3617,0.13611,0.15923
2006,Rural regions,male,Apprentice/ Trainee/ Intern,0.05263,262,3617,0.04535,0.05991
2006,Rural regions,male,Not employed: Pensioner,0.21528,945,3617,0.20188,0.22867
2006,Rural regions,male,Not employed: registered unemployed,0.07873,315,3617,0.06995,0.08750
2006,Rural regions,male,Not employed: no further information,0.02403,99,3617,0.01904,0.02903
2006,Rural regions,female,Self-employed,0.03237,174,3941,0.02684,0.03789
2006,Rural regions,female,Blue-collar worker,0.08571,404,3941,0.07697,0.09446
2006,Rural regions,female,Civil servant,0.01221,88,3941,0.00878,0.01564
2006,Rural regions,female,White-collar worker,0.23295,1177,3941,0.21975,0.24615
2006,Rural regions,female,Apprentice/ Trainee/ Intern,0.05128,271,3941,0.04440,0.05817
2006,Rural regions,female,Not employed: Pensioner,0.26669,1078,3941,0.25288,0.28050
2006,Rural regions,female,Not employed: registered unemployed,0.06289,291,3941,0.05531,0.07047
2006,Rural regions,female,Not employed: no further information,0.10659,458,3941,0.09695,0.11622
2007,Urban regions,male,Self-employed,0.06294,576,6493,0.05703,0.06885
2007,Urban regions,male,Blue-collar worker,0.18918,1280,6493,0.17965,0.19871
2007,Urban regions,male,Civil servant,0.03581,360,6493,0.03129,0.04033
2007,Urban regions,male,White-collar worker,0.20939,1675,6493,0.19949,0.21929
2007,Urban regions,male,Apprentice/ Trainee/ Intern,0.05428,437,6493,0.04877,0.05980
2007,Urban regions,male,Not employed: Pensioner,0.20827,1639,6493,0.19840,0.21815
2007,Urban regions,male,Not employed: Military/Community Service,0.00384,34,6493,0.00234,0.00534
2007,Urban regions,male,Not employed: registered unemployed,0.05051,316,6493,0.04518,0.05584
2007,Urban regions,male,Not employed: no further information,0.02241,176,6493,0.01881,0.02601
2007,Urban regions,female,Self-employed,0.02825,315,7186,0.02441,0.03208
2007,Urban regions,female,Blue-collar worker,0.07816,594,7186,0.07195,0.08436
2007,Urban regions,female,Civil servant,0.02495,289,7186,0.02135,0.02856
2007,Urban regions,female,White-collar worker,0.25264,2302,7186,0.24260,0.26269
2007,Urban regions,female,Apprentice/ Trainee/ Intern,0.05132,492,7186,0.04622,0.05642
2007,Urban regions,female,Not employed: Pensioner,0.25260,1834,7186,0.24256,0.26265
2007,Urban regions,female,Not employed: registered unemployed,0.04791,349,7186,0.04297,0.05284
2007,Urban regions,female,Not employed: no further information,0.11161,1011,7186,0.10433,0.11889
2007,Rural regions,male,Self-employed,0.06481,267,3428,0.05657,0.07305
2007,Rural regions,male,Blue-collar worker,0.22045,832,3428,0.20657,0.23433
2007,Rural regions,male,Civil servant,0.04002,164,3428,0.03346,0.04658
2007,Rural regions,male,White-collar worker,0.15014,665,3428,0.13818,0.16210
2007,Rural regions,male,Apprentice/ Trainee/ Intern,0.05857,270,3428,0.05071,0.06643
2007,Rural regions,male,Not employed: Pensioner,0.21570,899,3428,0.20193,0.22947
2007,Rural regions,male,Not employed: registered unemployed,0.06086,232,3428,0.05286,0.06887
2007,Rural regions,male,Not employed: no further information,0.02538,99,3428,0.02012,0.03065
2007,Rural regions,female,Self-employed,0.03418,159,3684,0.02831,0.04005
2007,Rural regions,female,Blue-collar worker,0.09986,399,3684,0.09018,0.10955
2007,Rural regions,female,Civil servant,0.01440,91,3684,0.01055,0.01825
2007,Rural regions,female,White-collar worker,0.23547,1113,3684,0.22177,0.24918
2007,Rural regions,female,Apprentice/ Trainee/ Intern,0.05626,259,3684,0.04881,0.06370
2007,Rural regions,female,Not employed: Pensioner,0.26964,1012,3684,0.25530,0.28397
2007,Rural regions,female,Not employed: registered unemployed,0.06485,267,3684,0.05689,0.07280
2007,Rural regions,female,Not employed: no further information,0.08848,384,3684,0.07931,0.09766
2008,Urban regions,male,Self-employed,0.06052,504,6071,0.05452,0.06651
2008,Urban regions,male,Blue-collar worker,0.18875,1200,6071,0.17891,0.19860
2008,Urban regions,male,Civil servant,0.03652,325,6071,0.03180,0.04124
2008,Urban regions,male,White-collar worker,0.21963,1621,6071,0.20922,0.23005
2008,Urban regions,male,Apprentice/ Trainee/ Intern,0.06078,439,6071,0.05477,0.06679
2008,Urban regions,male,Not employed: Pensioner,0.20579,1577,6071,0.19562,0.21596
2008,Urban regions,male,Not employed: registered unemployed,0.04383,245,6071,0.03868,0.04898
2008,Urban regions,male,Not employed: no further information,0.02141,160,6071,0.01777,0.02505
2008,Urban regions,female,Self-employed,0.03024,302,6750,0.02615,0.03433
2008,Urban regions,female,Blue-collar worker,0.08252,566,6750,0.07595,0.08908
2008,Urban regions,female,Civil servant,0.02332,262,6750,0.01972,0.02692
2008,Urban regions,female,White-collar worker,0.26668,2238,6750,0.25613,0.27723
2008,Urban regions,female,Apprentice/ Trainee/ Intern,0.05212,474,6750,0.04682,0.05742
2008,Urban regions,female,Not employed: Pensioner,0.25184,1762,6750,0.24148,0.26220
2008,Urban regions,female,Not employed: registered unemployed,0.04039,279,6750,0.03569,0.04508
2008,Urban regions,female,Not employed: no further information,0.10349,867,6750,0.09623,0.11076
2008,Rural regions,male,Self-employed,0.06013,250,3220,0.05192,0.06834
2008,Rural regions,male,Blue-collar worker,0.22479,783,3220,0.21037,0.23921
2008,Rural regions,male,Civil servant,0.03702,142,3220,0.03050,0.04354
2008,Rural regions,male,White-collar worker,0.16381,643,3220,0.15102,0.17659
2008,Rural regions,male,Apprentice/ Trainee/ Intern,0.05300,236,3220,0.04526,0.06074
2008,Rural regions,male,Not employed: Pensioner,0.21926,878,3220,0.20497,0.23356
2008,Rural regions,male,Not employed: registered unemployed,0.05768,218,3220,0.04963,0.06574
2008,Rural regions,male,Not employed: no further information,0.02435,70,3220,0.01903,0.02968
2008,Rural regions,female,Self-employed,0.03416,151,3455,0.02811,0.04022
2008,Rural regions,female,Blue-collar worker,0.11266,401,3455,0.10212,0.12321
2008,Rural regions,female,Civil servant,0.01282,88,3455,0.00907,0.01657
2008,Rural regions,female,White-collar worker,0.24178,1057,3455,0.22750,0.25606
2008,Rural regions,female,Apprentice/ Trainee/ Intern,0.06138,246,3455,0.05337,0.06938
2008,Rural regions,female,Not employed: Pensioner,0.26288,952,3455,0.24820,0.27756
2008,Rural regions,female,Not employed: registered unemployed,0.05473,220,3455,0.04715,0.06232
2008,Rural regions,female,Not employed: no further information,0.08822,340,3455,0.07876,0.09767
2009,Urban regions,male,Self-employed,0.06136,470,5635,0.05509,0.06762
2009,Urban regions,male,Blue-collar worker,0.17780,1050,5635,0.16781,0.18778
2009,Urban regions,male,Civil servant,0.03490,289,5635,0.03010,0.03969
2009,Urban regions,male,White-collar worker,0.22121,1467,5635,0.21037,0.23205
2009,Urban regions,male,Apprentice/ Trainee/ Intern,0.06903,446,5635,0.06241,0.07565
2009,Urban regions,male,Not employed: Pensioner,0.20368,1467,5635,0.19316,0.21420
2009,Urban regions,male,Not employed: Military/Community Service,0.00460,32,5635,0.00283,0.00637
2009,Urban regions,male,Not employed: registered unemployed,0.04744,248,5635,0.04189,0.05299
2009,Urban regions,male,Not employed: no further information,0.02565,166,5635,0.02152,0.02977
2009,Urban regions,female,Self-employed,0.03283,296,6206,0.02840,0.03726
2009,Urban regions,female,Blue-collar worker,0.08532,533,6206,0.07837,0.09228
2009,Urban regions,female,Civil servant,0.02692,248,6206,0.02290,0.03095
2009,Urban regions,female,White-collar worker,0.26605,2077,6206,0.25505,0.27704
2009,Urban regions,female,Apprentice/ Trainee/ Intern,0.05144,400,6206,0.04595,0.05694
2009,Urban regions,female,Not employed: Pensioner,0.25290,1665,6206,0.24208,0.26371
2009,Urban regions,female,Not employed: registered unemployed,0.03985,250,6206,0.03498,0.04472
2009,Urban regions,female,Not employed: no further information,0.09341,737,6206,0.08617,0.10065
2009,Rural regions,male,Self-employed,0.06477,238,3054,0.05604,0.07350
2009,Rural regions,male,Blue-collar worker,0.22187,741,3054,0.20713,0.23660
2009,Rural regions,male,Civil servant,0.03622,140,3054,0.02959,0.04285
2009,Rural regions,male,White-collar worker,0.16734,623,3054,0.15410,0.18059
2009,Rural regions,male,Apprentice/ Trainee/ Intern,0.05501,215,3054,0.04692,0.06310
2009,Rural regions,male,Not employed: Pensioner,0.21292,831,3054,0.19840,0.22744
2009,Rural regions,male,Not employed: registered unemployed,0.05719,203,3054,0.04895,0.06542
2009,Rural regions,male,Not employed: no further information,0.01971,63,3054,0.01478,0.02464
2009,Rural regions,female,Self-employed,0.03430,137,3282,0.02807,0.04052
2009,Rural regions,female,Blue-collar worker,0.10584,354,3282,0.09532,0.11637
2009,Rural regions,female,Civil servant,0.01533,82,3282,0.01113,0.01953
2009,Rural regions,female,White-collar worker,0.25727,1058,3282,0.24231,0.27223
2009,Rural regions,female,Apprentice/ Trainee/ Intern,0.05619,210,3282,0.04831,0.06407
2009,Rural regions,female,Not employed: Pensioner,0.26011,931,3282,0.24510,0.27512
2009,Rural regions,female,Not employed: registered unemployed,0.05746,203,3282,0.04949,0.06542
2009,Rural regions,female,Not employed: no further information,0.08010,307,3282,0.07082,0.08939
2010,Urban regions,male,Self-employed,0.06209,635,7157,0.05650,0.06768
2010,Urban regions,male,Blue-collar worker,0.16418,1376,7157,0.15560,0.17277
2010,Urban regions,male,Civil servant,0.03560,360,7157,0.03131,0.03989
2010,Urban regions,male,White-collar worker,0.23230,2210,7157,0.22252,0.24209
2010,Urban regions,male,Apprentice/ Trainee/ Intern,0.06819,509,7157,0.06235,0.07403
2010,Urban regions,male,Not employed: Pensioner,0.19998,1412,7157,0.19072,0.20925
2010,Urban regions,male,Not employed: registered unemployed,0.05613,421,7157,0.05080,0.06147
2010,Urban regions,male,Not employed: no further information,0.01985,234,7157,0.01662,0.02308
2010,Urban regions,female,Self-employed,0.03275,395,8648,0.02900,0.03651
2010,Urban regions,female,Blue-collar worker,0.06869,567,8648,0.06336,0.07402
2010,Urban regions,female,Civil servant,0.02679,296,8648,0.02339,0.03020
2010,Urban regions,female,White-collar worker,0.28236,2900,8648,0.27287,0.29184
2010,Urban regions,female,Apprentice/ Trainee/ Intern,0.05901,545,8648,0.05404,0.06398
2010,Urban regions,female,Not employed: Pensioner,0.24987,1601,8648,0.24075,0.25900
2010,Urban regions,female,Not employed: registered unemployed,0.04365,623,8648,0.03935,0.04796
2010,Urban regions,female,Not employed: no further information,0.09031,1721,8648,0.08426,0.09635
2010,Rural regions,male,Self-employed,0.05596,312,3854,0.04870,0.06322
2010,Rural regions,male,Blue-collar worker,0.22412,1009,3854,0.21096,0.23729
2010,Rural regions,male,Civil servant,0.03989,185,3854,0.03371,0.04607
2010,Rural regions,male,White-collar worker,0.17521,931,3854,0.16321,0.18722
2010,Rural regions,male,Apprentice/ Trainee/ Intern,0.05342,236,3854,0.04632,0.06052
2010,Rural regions,male,Not employed: Pensioner,0.22312,811,3854,0.20998,0.23627
2010,Rural regions,male,Not employed: registered unemployed,0.04993,255,3854,0.04305,0.05680
2010,Rural regions,male,Not employed: no further information,0.02439,115,3854,0.01952,0.02926
2010,Rural regions,female,Self-employed,0.03258,175,4528,0.02741,0.03775
2010,Rural regions,female,Blue-collar worker,0.11606,485,4528,0.10673,0.12539
2010,Rural regions,female,Civil servant,0.01276,100,4528,0.00949,0.01602
2010,Rural regions,female,White-collar worker,0.25559,1442,4528,0.24288,0.26830
2010,Rural regions,female,Apprentice/ Trainee/ Intern,0.05688,264,4528,0.05013,0.06363
2010,Rural regions,female,Not employed: Pensioner,0.26260,885,4528,0.24978,0.27542
2010,Rural regions,female,Not employed: registered unemployed,0.04754,407,4528,0.04134,0.05374
2010,Rural regions,female,Not employed: no further information,0.07493,770,4528,0.06726,0.08260
2011,Urban regions,male,Self-employed,0.06075,686,8303,0.05562,0.06589
2011,Urban regions,male,Blue-collar worker,0.16209,1516,8303,0.15417,0.17002
2011,Urban regions,male,Civil servant,0.03501,409,8303,0.03106,0.03896
2011,Urban regions,male,White-collar worker,0.24043,2575,8303,0.23124,0.24962
2011,Urban regions,male,Apprentice/ Trainee/ Intern,0.05713,577,8303,0.05214,0.06212
2011,Urban regions,male,Not employed: Pensioner,0.20763,1848,8303,0.19890,0.21635
2011,Urban regions,male,Not employed: registered unemployed,0.04246,389,8303,0.03812,0.04680
2011,Urban regions,male,Not employed: no further information,0.02640,303,8303,0.02295,0.02984
2011,Urban regions,female,Self-employed,0.03473,499,10119,0.03116,0.03830
2011,Urban regions,female,Blue-collar worker,0.06490,694,10119,0.06010,0.06970
2011,Urban regions,female,Civil servant,0.02580,383,10119,0.02271,0.02889
2011,Urban regions,female,White-collar worker,0.28528,3638,10119,0.27648,0.29408
2011,Urban regions,female,Apprentice/ Trainee/ Intern,0.05529,639,10119,0.05084,0.05975
2011,Urban regions,female,Not employed: Pensioner,0.25565,2060,10119,0.24715,0.26415
2011,Urban regions,female,Not employed: registered unemployed,0.03470,612,10119,0.03114,0.03827
2011,Urban regions,female,Not employed: no further information,0.09273,1594,10119,0.08708,0.09838
2011,Rural regions,male,Self-employed,0.05911,375,4732,0.05239,0.06583
2011,Rural regions,male,Blue-collar worker,0.21376,1151,4732,0.20208,0.22544
2011,Rural regions,male,Civil servant,0.03980,229,4732,0.03423,0.04537
2011,Rural regions,male,White-collar worker,0.18576,1153,4732,0.17468,0.19685
2011,Rural regions,male,Apprentice/ Trainee/ Intern,0.05430,300,4732,0.04784,0.06076
2011,Rural regions,male,Not employed: Pensioner,0.21738,1088,4732,0.20563,0.22914
2011,Rural regions,male,Not employed: registered unemployed,0.04731,296,4732,0.04126,0.05336
2011,Rural regions,male,Not employed: no further information,0.02080,140,4732,0.01673,0.02486
2011,Rural regions,female,Self-employed,0.03406,222,5566,0.02929,0.03883
2011,Rural regions,female,Blue-collar worker,0.10729,616,5566,0.09916,0.11542
2011,Rural regions,female,Civil servant,0.01336,139,5566,0.01034,0.01637
2011,Rural regions,female,White-collar worker,0.26123,1887,5566,0.24968,0.27277
2011,Rural regions,female,Apprentice/ Trainee/ Intern,0.05058,307,5566,0.04482,0.05634
2011,Rural regions,female,Not employed: Pensioner,0.26164,1185,5566,0.25009,0.27318
2011,Rural regions,female,Not employed: registered unemployed,0.04323,437,5566,0.03788,0.04857
2011,Rural regions,female,Not employed: no further information,0.08054,773,5566,0.07339,0.08769
2012,Urban regions,male,Self-employed,0.06486,669,8034,0.05948,0.07025
2012,Urban regions,male,Blue-collar worker,0.15887,1425,8034,0.15088,0.16687
2012,Urban regions,male,Civil servant,0.03515,382,8034,0.03112,0.03917
2012,Urban regions,male,White-collar worker,0.24950,2554,8034,0.24004,0.25896
2012,Urban regions,male,Apprentice/ Trainee/ Intern,0.05751,545,8034,0.05242,0.06260
2012,Urban regions,male,Not employed: Pensioner,0.20497,1817,8034,0.19614,0.21380
2012,Urban regions,male,Not employed: registered unemployed,0.04214,373,8034,0.03775,0.04654
2012,Urban regions,male,Not employed: no further information,0.02198,269,8034,0.01878,0.02519
2012,Urban regions,female,Self-employed,0.03673,478,9774,0.03300,0.04046
2012,Urban regions,female,Blue-collar worker,0.06298,667,9774,0.05816,0.06780
2012,Urban regions,female,Civil servant,0.02893,385,9774,0.02561,0.03225
2012,Urban regions,female,White-collar worker,0.29357,3651,9774,0.28454,0.30260
2012,Urban regions,female,Apprentice/ Trainee/ Intern,0.05340,629,9774,0.04894,0.05785
2012,Urban regions,female,Not employed: Pensioner,0.25264,2007,9774,0.24402,0.26125
2012,Urban regions,female,Not employed: registered unemployed,0.03460,550,9774,0.03097,0.03822
2012,Urban regions,female,Not employed: no further information,0.08936,1407,9774,0.08371,0.09502
2012,Rural regions,male,Self-employed,0.05862,357,4717,0.05191,0.06532
2012,Rural regions,male,Blue-collar worker,0.20514,1085,4717,0.19362,0.21667
2012,Rural regions,male,Civil servant,0.03922,222,4717,0.03368,0.04476
2012,Rural regions,male,White-collar worker,0.18718,1163,4717,0.17605,0.19831
2012,Rural regions,male,Apprentice/ Trainee/ Intern,0.05208,304,4717,0.04574,0.05842
2012,Rural regions,male,Not employed: Pensioner,0.22821,1150,4717,0.21623,0.24019
2012,Rural regions,male,Not employed: registered unemployed,0.05252,289,4717,0.04615,0.05889
2012,Rural regions,male,Not employed: no further information,0.02358,147,4717,0.01925,0.02791
2012,Rural regions,female,Self-employed,0.03317,211,5516,0.02844,0.03789
2012,Rural regions,female,Blue-collar worker,0.10307,603,5516,0.09505,0.11109
2012,Rural regions,female,Civil servant,0.01665,149,5516,0.01328,0.02003
2012,Rural regions,female,White-collar worker,0.27421,1949,5516,0.26244,0.28599
2012,Rural regions,female,Apprentice/ Trainee/ Intern,0.04270,314,5516,0.03737,0.04804
2012,Rural regions,female,Not employed: Pensioner,0.26201,1219,5516,0.25040,0.27361
2012,Rural regions,female,Not employed: registered unemployed,0.04959,403,5516,0.04386,0.05532
2012,Rural regions,female,Not employed: no further information,0.07655,668,5516,0.06953,0.08356
2013,Urban regions,male,Self-employed,0.06438,734,9280,0.05939,0.06938
2013,Urban regions,male,Blue-collar worker,0.14484,1708,9280,0.13768,0.15200
2013,Urban regions,male,Civil servant,0.03464,363,9280,0.03092,0.03836
2013,Urban regions,male,White-collar worker,0.26096,3046,9280,0.25202,0.26989
2013,Urban regions,male,Apprentice/ Trainee/ Intern,0.06216,753,9280,0.05725,0.06707
2013,Urban regions,male,Not employed: Pensioner,0.20449,1777,9280,0.19629,0.21270
2013,Urban regions,male,Not employed: registered unemployed,0.04000,547,9280,0.03601,0.04399
2013,Urban regions,male,Not employed: no further information,0.02547,352,9280,0.02226,0.02867
2013,Urban regions,female,Self-employed,0.04038,568,11112,0.03672,0.04404
2013,Urban regions,female,Blue-collar worker,0.06541,920,11112,0.06081,0.07001
2013,Urban regions,female,Civil servant,0.02748,377,11112,0.02444,0.03052
2013,Urban regions,female,White-collar worker,0.28873,4153,11112,0.28031,0.29716
2013,Urban regions,female,Apprentice/ Trainee/ Intern,0.05370,778,11112,0.04951,0.05789
2013,Urban regions,female,Not employed: Pensioner,0.25196,1947,11112,0.24389,0.26004
2013,Urban regions,female,Not employed: registered unemployed,0.03783,742,11112,0.03429,0.04138
2013,Urban regions,female,Not employed: no further information,0.08418,1627,11112,0.07902,0.08934
2013,Rural regions,male,Self-employed,0.05574,343,4915,0.04933,0.06216
2013,Rural regions,male,Blue-collar worker,0.19489,1152,4915,0.18381,0.20596
2013,Rural regions,male,Civil servant,0.03564,211,4915,0.03046,0.04083
2013,Rural regions,male,White-collar worker,0.19783,1268,4915,0.18669,0.20896
2013,Rural regions,male,Apprentice/ Trainee/ Intern,0.05700,352,4915,0.05051,0.06348
2013,Rural regions,male,Not employed: Pensioner,0.22747,1078,4915,0.21575,0.23920
2013,Rural regions,male,Not employed: registered unemployed,0.05935,332,4915,0.05274,0.06596
2013,Rural regions,male,Not employed: no further information,0.02372,179,4915,0.01947,0.02798
2013,Rural regions,female,Self-employed,0.03491,213,5730,0.03016,0.03967
2013,Rural regions,female,Blue-collar worker,0.09583,663,5730,0.08820,0.10345
2013,Rural regions,female,Civil servant,0.01649,145,5730,0.01319,0.01978
2013,Rural regions,female,White-collar worker,0.28613,2051,5730,0.27443,0.29784
2013,Rural regions,female,Apprentice/ Trainee/ Intern,0.04025,358,5730,0.03516,0.04534
2013,Rural regions,female,Not employed: Pensioner,0.27151,1187,5730,0.26000,0.28303
2013,Rural regions,female,Not employed: registered unemployed,0.04613,438,5730,0.04070,0.05156
2013,Rural regions,female,Not employed: no further information,0.07471,675,5730,0.06790,0.08152
2014,Urban regions,male,Self-employed,0.06112,623,8206,0.05594,0.06630
2014,Urban regions,male,Blue-collar worker,0.14474,1453,8206,0.13713,0.15235
2014,Urban regions,male,Civil servant,0.03215,322,8206,0.02833,0.03597
2014,Urban regions,male,White-collar worker,0.26724,2702,8206,0.25767,0.27682
2014,Urban regions,male,Apprentice/ Trainee/ Intern,0.06352,645,8206,0.05824,0.06880
2014,Urban regions,male,Not employed: Pensioner,0.20419,1710,8206,0.19547,0.21291
2014,Urban regions,male,Not employed: registered unemployed,0.04199,436,8206,0.03765,0.04633
2014,Urban regions,male,Not employed: no further information,0.02282,315,8206,0.01959,0.02605
2014,Urban regions,female,Self-employed,0.03850,465,9741,0.03468,0.04232
2014,Urban regions,female,Blue-collar worker,0.06023,754,9741,0.05550,0.06495
2014,Urban regions,female,Civil servant,0.03110,362,9741,0.02765,0.03455
2014,Urban regions,female,White-collar worker,0.30101,3705,9741,0.29190,0.31012
2014,Urban regions,female,Apprentice/ Trainee/ Intern,0.04920,693,9741,0.04490,0.05349
2014,Urban regions,female,Not employed: Pensioner,0.24648,1834,9741,0.23792,0.25504
2014,Urban regions,female,Not employed: registered unemployed,0.03875,587,9741,0.03492,0.04258
2014,Urban regions,female,Not employed: no further information,0.08528,1341,9741,0.07973,0.09083
2014,Rural regions,male,Self-employed,0.05730,319,4442,0.05047,0.06414
2014,Rural regions,male,Blue-collar worker,0.20137,1065,4442,0.18957,0.21316
2014,Rural regions,male,Civil servant,0.03702,190,4442,0.03146,0.04257
2014,Rural regions,male,White-collar worker,0.20412,1118,4442,0.19227,0.21598
2014,Rural regions,male,Apprentice/ Trainee/ Intern,0.05612,309,4442,0.04935,0.06289
2014,Rural regions,male,Not employed: Pensioner,0.21853,1017,4442,0.20637,0.23068
2014,Rural regions,male,Not employed: registered unemployed,0.05759,280,4442,0.05073,0.06444
2014,Rural regions,male,Not employed: no further information,0.02086,144,4442,0.01665,0.02506
2014,Rural regions,female,Self-employed,0.03659,199,5103,0.03144,0.04174
2014,Rural regions,female,Blue-collar worker,0.09261,562,5103,0.08466,0.10057
2014,Rural regions,female,Civil servant,0.02159,149,5103,0.01760,0.02557
2014,Rural regions,female,White-collar worker,0.28466,1848,5103,0.27227,0.29704
2014,Rural regions,female,Apprentice/ Trainee/ Intern,0.04313,318,5103,0.03756,0.04870
2014,Rural regions,female,Not employed: Pensioner,0.27096,1144,5103,0.25876,0.28315
2014,Rural regions,female,Not employed: registered unemployed,0.04118,328,5103,0.03573,0.04664
2014,Rural regions,female,Not employed: no further information,0.07191,555,5103,0.06482,0.07900
2015,Urban regions,male,Self-employed,0.06209,602,8124,0.05684,0.06734
2015,Urban regions,male,Blue-collar worker,0.13512,1384,8124,0.12769,0.14255
2015,Urban regions,male,Civil servant,0.03310,306,8124,0.02921,0.03700
2015,Urban regions,male,White-collar worker,0.27429,2771,8124,0.26458,0.28399
2015,Urban regions,male,Apprentice/ Trainee/ Intern,0.05910,600,8124,0.05397,0.06423
2015,Urban regions,male,Not employed: Pensioner,0.20571,1648,8124,0.19692,0.21450
2015,Urban regions,male,Not employed: registered unemployed,0.04648,492,8124,0.04191,0.05106
2015,Urban regions,male,Not employed: no further information,0.02554,321,8124,0.02211,0.02898
2015,Urban regions,female,Self-employed,0.03645,424,9616,0.03271,0.04020
2015,Urban regions,female,Blue-collar worker,0.05583,694,9616,0.05124,0.06042
2015,Urban regions,female,Civil servant,0.03147,345,9616,0.02798,0.03496
2015,Urban regions,female,White-collar worker,0.31256,3718,9616,0.30329,0.32182
2015,Urban regions,female,Apprentice/ Trainee/ Intern,0.05077,686,9616,0.04638,0.05516
2015,Urban regions,female,Not employed: Pensioner,0.24744,1779,9616,0.23882,0.25607
2015,Urban regions,female,Not employed: registered unemployed,0.03869,636,9616,0.03484,0.04255
2015,Urban regions,female,Not employed: no further information,0.07925,1334,9616,0.07385,0.08465
2015,Rural regions,male,Self-employed,0.05729,305,4377,0.05040,0.06417
2015,Rural regions,male,Blue-collar worker,0.19246,1036,4377,0.18078,0.20414
2015,Rural regions,male,Civil servant,0.03181,177,4377,0.02661,0.03701
2015,Rural regions,male,White-collar worker,0.22159,1130,4377,0.20928,0.23389
2015,Rural regions,male,Apprentice/ Trainee/ Intern,0.05533,315,4377,0.04855,0.06210
2015,Rural regions,male,Not employed: Pensioner,0.22091,1010,4377,0.20862,0.23320
2015,Rural regions,male,Not employed: registered unemployed,0.05084,266,4377,0.04433,0.05735
2015,Rural regions,male,Not employed: no further information,0.01646,138,4377,0.01269,0.02023
2015,Rural regions,female,Self-employed,0.03464,190,5046,0.02960,0.03969
2015,Rural regions,female,Blue-collar worker,0.09208,560,5046,0.08410,0.10006
2015,Rural regions,female,Civil servant,0.02251,146,5046,0.01842,0.02661
2015,Rural regions,female,White-collar worker,0.29266,1816,5046,0.28010,0.30521
2015,Rural regions,female,Apprentice/ Trainee/ Intern,0.04251,310,5046,0.03694,0.04808
2015,Rural regions,female,Not employed: Pensioner,0.27178,1122,5046,0.25950,0.28405
2015,Rural regions,female,Not employed: registered unemployed,0.03524,327,5046,0.03015,0.04032
2015,Rural regions,female,Not employed: no further information,0.07005,575,5046,0.06301,0.07710
2016,Urban regions,male,Self-employed,0.05806,530,8545,0.05310,0.06302
2016,Urban regions,male,Blue-collar worker,0.13537,1245,8545,0.12812,0.14263
2016,Urban regions,male,Civil servant,0.03329,284,8545,0.02949,0.03710
2016,Urban regions,male,White-collar worker,0.27896,2573,8545,0.26945,0.28847
2016,Urban regions,male,Apprentice/ Trainee/ Intern,0.05952,659,8545,0.05450,0.06454
2016,Urban regions,male,Not employed: Pensioner,0.20005,1573,8545,0.19157,0.20853
2016,Urban regions,male,Not employed: registered unemployed,0.04392,401,8545,0.03957,0.04826
2016,Urban regions,male,Not employed: no further information,0.02837,1280,8545,0.02485,0.03190
2016,Urban regions,female,Self-employed,0.03436,385,9621,0.03072,0.03800
2016,Urban regions,female,Blue-collar worker,0.06287,662,9621,0.05802,0.06772
2016,Urban regions,female,Civil servant,0.03233,330,9621,0.02880,0.03587
2016,Urban regions,female,White-collar worker,0.31698,3493,9621,0.30769,0.32628
2016,Urban regions,female,Apprentice/ Trainee/ Intern,0.05286,640,9621,0.04839,0.05733
2016,Urban regions,female,Not employed: Pensioner,0.23462,1680,9621,0.22615,0.24309
2016,Urban regions,female,Not employed: registered unemployed,0.03690,502,9621,0.03313,0.04067
2016,Urban regions,female,Not employed: no further information,0.08074,1929,9621,0.07530,0.08619
2016,Rural regions,male,Self-employed,0.05976,283,4552,0.05288,0.06665
2016,Rural regions,male,Blue-collar worker,0.19805,949,4552,0.18647,0.20963
2016,Rural regions,male,Civil servant,0.03607,163,4552,0.03066,0.04149
2016,Rural regions,male,White-collar worker,0.21042,1053,4552,0.19858,0.22227
2016,Rural regions,male,Apprentice/ Trainee/ Intern,0.05392,314,4552,0.04736,0.06048
2016,Rural regions,male,Not employed: Pensioner,0.21193,973,4552,0.20005,0.22380
2016,Rural regions,male,Not employed: registered unemployed,0.05118,221,4552,0.04478,0.05758
2016,Rural regions,male,Not employed: no further information,0.02200,596,4552,0.01774,0.02626
2016,Rural regions,female,Self-employed,0.03760,192,5001,0.03232,0.04287
2016,Rural regions,female,Blue-collar worker,0.08977,513,5001,0.08185,0.09770
2016,Rural regions,female,Civil servant,0.02400,142,5001,0.01976,0.02825
2016,Rural regions,female,White-collar worker,0.29281,1712,5001,0.28020,0.30543
2016,Rural regions,female,Apprentice/ Trainee/ Intern,0.04516,266,5001,0.03940,0.05091
2016,Rural regions,female,Not employed: Pensioner,0.26606,1066,5001,0.25381,0.27831
2016,Rural regions,female,Not employed: registered unemployed,0.03787,302,5001,0.03258,0.04316
