year,sampreg,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,East,female,Apprentice/ Trainee/ Intern,0.07583,201,2973,0.06631,0.08535
2010,East,female,Not employed: Pensioner,0.33400,699,2973,0.31705,0.35096
2010,East,female,Not employed: registered unemployed,0.08749,361,2973,0.07733,0.09765
2010,East,female,Not employed: no further information,0.04098,282,2973,0.03386,0.04811
2011,West,male,Self-employed,0.07010,824,10127,0.06512,0.07507
2011,West,male,Blue-collar worker,0.20483,1985,10127,0.19697,0.21269
2011,West,male,Civil servant,0.04698,540,10127,0.04286,0.05110
2011,West,male,White-collar worker,0.27921,3055,10127,0.27047,0.28794
2011,West,male,Apprentice/ Trainee/ Intern,0.06831,703,10127,0.06339,0.07322
2011,West,male,Not employed: Pensioner,0.25054,2209,10127,0.24210,0.25898
2011,West,male,Not employed: registered unemployed,0.04476,436,10127,0.04073,0.04879
2011,West,male,Not employed: no further information,0.03207,375,10127,0.02864,0.03551
2011,West,female,Self-employed,0.03930,565,12236,0.03585,0.04274
2011,West,female,Blue-collar worker,0.09339,1001,12236,0.08824,0.09855
2011,West,female,Civil servant,0.02794,449,12236,0.02502,0.03086
2011,West,female,White-collar worker,0.32695,4313,12236,0.31864,0.33527
2011,West,female,Apprentice/ Trainee/ Intern,0.06457,757,12236,0.06022,0.06893
2011,West,female,Not employed: Pensioner,0.29362,2378,12236,0.28555,0.30169
2011,West,female,Not employed: registered unemployed,0.03521,646,12236,0.03195,0.03848
2011,West,female,Not employed: no further information,0.11853,2127,12236,0.11280,0.12426
2011,East,male,Self-employed,0.08012,237,2908,0.07026,0.08999
2011,East,male,Blue-collar worker,0.25310,682,2908,0.23730,0.26891
2011,East,male,Civil servant,0.02947,98,2908,0.02332,0.03562
2011,East,male,White-collar worker,0.20884,673,2908,0.19406,0.22361
2011,East,male,Apprentice/ Trainee/ Intern,0.06226,174,2908,0.05347,0.07104
2011,East,male,Not employed: Pensioner,0.25805,727,2908,0.24215,0.27396
2011,East,male,Not employed: registered unemployed,0.08691,249,2908,0.07667,0.09715
2011,East,male,Not employed: no further information,0.01757,68,2908,0.01280,0.02235
2011,East,female,Self-employed,0.04655,156,3449,0.03952,0.05358
2011,East,female,Blue-collar worker,0.08770,309,3449,0.07826,0.09714
2011,East,female,Civil servant,0.01486,73,3449,0.01082,0.01890
2011,East,female,White-collar worker,0.32353,1212,3449,0.30791,0.33914
2011,East,female,Apprentice/ Trainee/ Intern,0.05702,189,3449,0.04928,0.06476
2011,East,female,Not employed: Pensioner,0.34581,867,3449,0.32993,0.36168
2011,East,female,Not employed: registered unemployed,0.08489,403,3449,0.07558,0.09419
2011,East,female,Not employed: no further information,0.03908,240,3449,0.03261,0.04555
2012,West,male,Self-employed,0.07346,798,9900,0.06832,0.07860
2012,West,male,Blue-collar worker,0.20052,1880,9900,0.19263,0.20841
2012,West,male,Civil servant,0.04626,511,9900,0.04213,0.05040
2012,West,male,White-collar worker,0.28555,3036,9900,0.27666,0.29445
2012,West,male,Apprentice/ Trainee/ Intern,0.06810,687,9900,0.06314,0.07306
2012,West,male,Not employed: Pensioner,0.24988,2222,9900,0.24135,0.25841
2012,West,male,Not employed: registered unemployed,0.04529,424,9900,0.04120,0.04939
2012,West,male,Not employed: no further information,0.02873,342,9900,0.02544,0.03202
2012,West,female,Self-employed,0.04176,546,11920,0.03817,0.04535
2012,West,female,Blue-collar worker,0.09045,970,11920,0.08530,0.09560
2012,West,female,Civil servant,0.03186,465,11920,0.02871,0.03501
2012,West,female,White-collar worker,0.33568,4372,11920,0.32720,0.34416
2012,West,female,Apprentice/ Trainee/ Intern,0.06138,757,11920,0.05707,0.06569
2012,West,female,Not employed: Pensioner,0.28871,2355,11920,0.28057,0.29684
2012,West,female,Not employed: registered unemployed,0.03694,581,11920,0.03355,0.04033
2012,West,female,Not employed: no further information,0.11161,1874,11920,0.10595,0.11726
2012,East,male,Self-employed,0.08044,228,2851,0.07046,0.09043
2012,East,male,Blue-collar worker,0.23600,630,2851,0.22041,0.25159
2012,East,male,Civil servant,0.03048,93,2851,0.02417,0.03679
2012,East,male,White-collar worker,0.21425,681,2851,0.19919,0.22932
2012,East,male,Apprentice/ Trainee/ Intern,0.05820,162,2851,0.04961,0.06680
2012,East,male,Not employed: Pensioner,0.26627,745,2851,0.25005,0.28250
2012,East,male,Not employed: registered unemployed,0.09407,238,2851,0.08335,0.10479
2012,East,male,Not employed: no further information,0.01795,74,2851,0.01308,0.02283
2012,East,female,Self-employed,0.04075,143,3370,0.03408,0.04743
2012,East,female,Blue-collar worker,0.08117,300,3370,0.07195,0.09039
2012,East,female,Civil servant,0.01635,69,3370,0.01207,0.02064
2012,East,female,White-collar worker,0.33658,1228,3370,0.32062,0.35254
2012,East,female,Apprentice/ Trainee/ Intern,0.04406,186,3370,0.03713,0.05099
2012,East,female,Not employed: Pensioner,0.34719,871,3370,0.33112,0.36327
2012,East,female,Not employed: registered unemployed,0.08974,372,3370,0.08009,0.09939
2012,East,female,Not employed: no further information,0.04265,201,3370,0.03583,0.04947
2013,West,male,Self-employed,0.07127,854,11373,0.06654,0.07600
2013,West,male,Blue-collar worker,0.18368,2261,11373,0.17657,0.19080
2013,West,male,Civil servant,0.04534,488,11373,0.04151,0.04916
2013,West,male,White-collar worker,0.29486,3584,11373,0.28648,0.30324
2013,West,male,Apprentice/ Trainee/ Intern,0.07494,929,11373,0.07010,0.07978
2013,West,male,Not employed: Pensioner,0.24872,2150,11373,0.24078,0.25667
2013,West,male,Not employed: registered unemployed,0.04901,657,11373,0.04504,0.05298
2013,West,male,Not employed: no further information,0.03191,450,11373,0.02868,0.03514
2013,West,female,Self-employed,0.04560,638,13481,0.04207,0.04912
2013,West,female,Blue-collar worker,0.08852,1293,13481,0.08372,0.09331
2013,West,female,Civil servant,0.03106,458,13481,0.02813,0.03398
2013,West,female,White-collar worker,0.33322,4947,13481,0.32527,0.34118
2013,West,female,Apprentice/ Trainee/ Intern,0.06055,956,13481,0.05652,0.06457
2013,West,female,Not employed: Pensioner,0.29207,2289,13481,0.28439,0.29974
2013,West,female,Not employed: registered unemployed,0.04047,813,13481,0.03714,0.04379
2013,West,female,Not employed: no further information,0.10753,2087,13481,0.10230,0.11276
2013,East,male,Self-employed,0.08123,223,2822,0.07115,0.09131
2013,East,male,Blue-collar worker,0.22691,599,2822,0.21145,0.24237
2013,East,male,Civil servant,0.02437,86,2822,0.01868,0.03006
2013,East,male,White-collar worker,0.24198,730,2822,0.22617,0.25778
2013,East,male,Apprentice/ Trainee/ Intern,0.05767,176,2822,0.04907,0.06627
2013,East,male,Not employed: Pensioner,0.26575,705,2822,0.24945,0.28205
2013,East,male,Not employed: registered unemployed,0.08229,222,2822,0.07215,0.09243
2013,East,male,Not employed: no further information,0.01901,81,2822,0.01397,0.02404
2013,East,female,Self-employed,0.04304,143,3361,0.03618,0.04991
2013,East,female,Blue-collar worker,0.08476,290,3361,0.07534,0.09418
2013,East,female,Civil servant,0.01380,64,3361,0.00986,0.01775
2013,East,female,White-collar worker,0.35145,1257,3361,0.33530,0.36759
2013,East,female,Apprentice/ Trainee/ Intern,0.04461,180,3361,0.03763,0.05160
2013,East,female,Not employed: Pensioner,0.34687,845,3361,0.33077,0.36296
2013,East,female,Not employed: registered unemployed,0.07910,367,3361,0.06998,0.08823
2013,East,female,Not employed: no further information,0.03595,215,3361,0.02966,0.04225
2014,West,male,Self-employed,0.06996,740,10073,0.06498,0.07495
2014,West,male,Blue-collar worker,0.18750,1968,10073,0.17988,0.19512
2014,West,male,Civil servant,0.04356,436,10073,0.03957,0.04754
2014,West,male,White-collar worker,0.30041,3177,10073,0.29146,0.30936
2014,West,male,Apprentice/ Trainee/ Intern,0.07431,794,10073,0.06919,0.07943
2014,West,male,Not employed: Pensioner,0.24497,2041,10073,0.23657,0.25336
2014,West,male,Not employed: registered unemployed,0.04639,517,10073,0.04228,0.05050
2014,West,male,Not employed: no further information,0.02934,400,10073,0.02604,0.03263
2014,West,female,Self-employed,0.04443,535,11786,0.04071,0.04815
2014,West,female,Blue-collar worker,0.08096,1048,11786,0.07604,0.08589
2014,West,female,Civil servant,0.03649,450,11786,0.03311,0.03988
2014,West,female,White-collar worker,0.34752,4440,11786,0.33893,0.35612
2014,West,female,Apprentice/ Trainee/ Intern,0.05703,837,11786,0.05284,0.06121
2014,West,female,Not employed: Pensioner,0.28583,2142,11786,0.27767,0.29399
2014,West,female,Not employed: registered unemployed,0.03967,624,11786,0.03614,0.04319
2014,West,female,Not employed: no further information,0.10595,1710,11786,0.10039,0.11150
2014,East,male,Self-employed,0.07478,202,2575,0.06462,0.08494
2014,East,male,Blue-collar worker,0.21904,550,2575,0.20306,0.23501
2014,East,male,Civil servant,0.02305,76,2575,0.01725,0.02885
2014,East,male,White-collar worker,0.25145,643,2575,0.23469,0.26821
2014,East,male,Apprentice/ Trainee/ Intern,0.06286,160,2575,0.05349,0.07224
2014,East,male,Not employed: Pensioner,0.25683,686,2575,0.23995,0.27371
2014,East,male,Not employed: registered unemployed,0.09873,199,2575,0.08721,0.11026
2014,East,male,Not employed: no further information,0.01186,59,2575,0.00768,0.01604
2014,East,female,Self-employed,0.04349,129,3058,0.03626,0.05072
2014,East,female,Blue-collar worker,0.08846,268,3058,0.07839,0.09852
2014,East,female,Civil servant,0.01573,61,3058,0.01132,0.02014
2014,East,female,White-collar worker,0.33642,1113,3058,0.31967,0.35317
2014,East,female,Apprentice/ Trainee/ Intern,0.04685,174,3058,0.03936,0.05434
2014,East,female,Not employed: Pensioner,0.34847,836,3058,0.33158,0.36537
2014,East,female,Not employed: registered unemployed,0.07634,291,3058,0.06693,0.08575
2014,East,female,Not employed: no further information,0.04229,186,3058,0.03516,0.04943
2015,West,male,Self-employed,0.07091,720,10003,0.06588,0.07594
2015,West,male,Blue-collar worker,0.17258,1896,10003,0.16517,0.17998
2015,West,male,Civil servant,0.04197,416,10003,0.03804,0.04590
2015,West,male,White-collar worker,0.31489,3266,10003,0.30579,0.32400
2015,West,male,Apprentice/ Trainee/ Intern,0.07138,775,10003,0.06634,0.07643
2015,West,male,Not employed: Pensioner,0.24601,1975,10003,0.23757,0.25445
2015,West,male,Not employed: registered unemployed,0.04954,565,10003,0.04529,0.05379
2015,West,male,Not employed: no further information,0.02904,390,10003,0.02575,0.03233
2015,West,female,Self-employed,0.04103,485,11694,0.03743,0.04462
2015,West,female,Blue-collar worker,0.07776,1005,11694,0.07290,0.08261
2015,West,female,Civil servant,0.03669,428,11694,0.03328,0.04009
2015,West,female,White-collar worker,0.35840,4450,11694,0.34971,0.36709
2015,West,female,Apprentice/ Trainee/ Intern,0.05841,831,11694,0.05415,0.06266
2015,West,female,Not employed: Pensioner,0.28818,2093,11694,0.27997,0.29639
2015,West,female,Not employed: registered unemployed,0.03874,689,11694,0.03524,0.04224
2015,West,female,Not employed: no further information,0.09898,1713,11694,0.09357,0.10439
2015,East,male,Self-employed,0.07464,187,2498,0.06433,0.08495
2015,East,male,Blue-collar worker,0.22362,524,2498,0.20728,0.23996
2015,East,male,Civil servant,0.02321,67,2498,0.01731,0.02912
2015,East,male,White-collar worker,0.25417,635,2498,0.23709,0.27125
2015,East,male,Apprentice/ Trainee/ Intern,0.05472,140,2498,0.04580,0.06364
2015,East,male,Not employed: Pensioner,0.26279,683,2498,0.24553,0.28006
2015,East,male,Not employed: registered unemployed,0.08945,193,2498,0.07825,0.10064
2015,East,male,Not employed: no further information,0.01601,69,2498,0.01108,0.02093
2015,East,female,Self-employed,0.04584,129,2968,0.03831,0.05336
2015,East,female,Blue-collar worker,0.08238,249,2968,0.07249,0.09227
2015,East,female,Civil servant,0.01816,63,2968,0.01335,0.02296
2015,East,female,White-collar worker,0.35286,1084,2968,0.33567,0.37006
2015,East,female,Apprentice/ Trainee/ Intern,0.04589,165,2968,0.03836,0.05342
2015,East,female,Not employed: Pensioner,0.34269,808,2968,0.32561,0.35977
2015,East,female,Not employed: registered unemployed,0.06788,274,2968,0.05883,0.07693
2015,East,female,Not employed: no further information,0.04292,196,2968,0.03563,0.05022
2016,West,male,Self-employed,0.06731,637,10464,0.06251,0.07211
2016,West,male,Blue-collar worker,0.17739,1707,10464,0.17007,0.18471
2016,West,male,Civil servant,0.04344,384,10464,0.03953,0.04734
2016,West,male,White-collar worker,0.31562,3012,10464,0.30671,0.32452
2016,West,male,Apprentice/ Trainee/ Intern,0.07182,820,10464,0.06688,0.07677
2016,West,male,Not employed: Pensioner,0.24097,1902,10464,0.23278,0.24917
2016,West,male,Not employed: registered unemployed,0.04675,450,10464,0.04271,0.05080
2016,West,male,Not employed: no further information,0.03280,1552,10464,0.02939,0.03622
2016,West,female,Self-employed,0.04073,450,11630,0.03714,0.04433
2016,West,female,Blue-collar worker,0.08339,932,11630,0.07837,0.08842
2016,West,female,Civil servant,0.03750,413,11630,0.03405,0.04095
2016,West,female,White-collar worker,0.36138,4153,11630,0.35265,0.37011
2016,West,female,Apprentice/ Trainee/ Intern,0.06018,764,11630,0.05586,0.06450
2016,West,female,Not employed: Pensioner,0.27541,1976,11630,0.26729,0.28353
2016,West,female,Not employed: registered unemployed,0.03836,572,11630,0.03487,0.04185
2016,West,female,Not employed: no further information,0.09756,2370,11630,0.09217,0.10295
2016,East,male,Self-employed,0.08006,176,2633,0.06970,0.09043
2016,East,male,Blue-collar worker,0.21789,487,2633,0.20211,0.23366
2016,East,male,Civil servant,0.02706,63,2633,0.02086,0.03326
2016,East,male,White-collar worker,0.25481,614,2633,0.23817,0.27146
2016,East,male,Apprentice/ Trainee/ Intern,0.05285,153,2633,0.04430,0.06140
2016,East,male,Not employed: Pensioner,0.24633,644,2633,0.22987,0.26279
2016,East,male,Not employed: registered unemployed,0.09310,172,2633,0.08200,0.10420
2016,East,male,Not employed: no further information,0.02392,324,2633,0.01808,0.02975
2016,East,female,Self-employed,0.04378,127,2992,0.03645,0.05111
2016,East,female,Blue-collar worker,0.08284,243,2992,0.07296,0.09272
2016,East,female,Civil servant,0.02116,59,2992,0.01601,0.02632
2016,East,female,White-collar worker,0.35745,1052,2992,0.34027,0.37462
2016,East,female,Apprentice/ Trainee/ Intern,0.05229,142,2992,0.04431,0.06027
2016,East,female,Not employed: Pensioner,0.33119,770,2992,0.31432,0.34806
2016,East,female,Not employed: registered unemployed,0.06685,232,2992,0.05790,0.07581
2016,East,female,Not employed: no further information,0.04136,367,2992,0.03422,0.04850
2017,West,male,Self-employed,0.06894,720,11825,0.06437,0.07350
2017,West,male,Blue-collar worker,0.16379,1816,11825,0.15712,0.17046
2017,West,male,Civil servant,0.04335,459,11825,0.03968,0.04702
2017,West,male,White-collar worker,0.32897,3581,11825,0.32050,0.33744
2017,West,male,Apprentice/ Trainee/ Intern,0.07201,988,11825,0.06736,0.07667
2017,West,male,Not employed: Pensioner,0.23635,1991,11825,0.22869,0.24401
2017,West,male,Not employed: registered unemployed,0.05015,906,11825,0.04621,0.05408
2017,West,male,Not employed: no further information,0.03293,1364,11825,0.02972,0.03615
2017,West,female,Self-employed,0.03868,471,12953,0.03536,0.04200
2017,West,female,Blue-collar worker,0.07517,923,12953,0.07063,0.07972
2017,West,female,Civil servant,0.03619,471,12953,0.03297,0.03940
2017,West,female,White-collar worker,0.37924,4807,12953,0.37088,0.38759
2017,West,female,Apprentice/ Trainee/ Intern,0.05637,844,12953,0.05240,0.06034
2017,West,female,Not employed: Pensioner,0.27431,2085,12953,0.26662,0.28199
2017,West,female,Not employed: Military/Community Service,0.00207,31,12953,0.00129,0.00285
2017,West,female,Not employed: registered unemployed,0.03609,861,12953,0.03288,0.03931
2017,West,female,Not employed: no further information,0.09901,2460,12953,0.09387,0.10415
2017,East,male,Self-employed,0.07154,185,2924,0.06220,0.08089
2017,East,male,Blue-collar worker,0.20972,544,2924,0.19496,0.22448
2017,East,male,Civil servant,0.02319,69,2924,0.01773,0.02864
2017,East,male,White-collar worker,0.30103,770,2924,0.28440,0.31766
2017,East,male,Apprentice/ Trainee/ Intern,0.05039,173,2924,0.04246,0.05832
2017,East,male,Not employed: Pensioner,0.24535,689,2924,0.22975,0.26095
2017,East,male,Not employed: registered unemployed,0.07830,265,2924,0.06856,0.08804
2017,East,male,Not employed: no further information,0.01558,229,2924,0.01109,0.02006
2017,East,female,Self-employed,0.04586,136,3309,0.03873,0.05299
2017,East,female,Blue-collar worker,0.06581,231,3309,0.05736,0.07426
2017,East,female,Civil servant,0.01805,64,3309,0.01351,0.02259
2017,East,female,White-collar worker,0.37560,1228,3309,0.35909,0.39210
2017,East,female,Apprentice/ Trainee/ Intern,0.05375,169,3309,0.04606,0.06144
2017,East,female,Not employed: Pensioner,0.33106,799,3309,0.31502,0.34709
2017,East,female,Not employed: registered unemployed,0.05914,287,3309,0.05110,0.06718
2017,East,female,Not employed: no further information,0.04649,395,3309,0.03931,0.05366
2018,West,male,Self-employed,0.06604,648,11221,0.06144,0.07063
2018,West,male,Blue-collar worker,0.16178,1829,11221,0.15497,0.16859
2018,West,male,Civil servant,0.04075,420,11221,0.03709,0.04441
2018,West,male,White-collar worker,0.35072,3514,11221,0.34189,0.35955
2018,West,male,Apprentice/ Trainee/ Intern,0.06636,926,11221,0.06175,0.07096
2018,West,male,Not employed: Pensioner,0.23748,1978,11221,0.22960,0.24535
2018,West,male,Not employed: registered unemployed,0.04697,972,11221,0.04305,0.05088
2018,West,male,Not employed: no further information,0.02445,901,11221,0.02159,0.02730
2018,West,male,100,0.00149,33,11221,0.00078,0.00221
2018,West,female,Self-employed,0.03881,439,12280,0.03539,0.04223
2018,West,female,Blue-collar worker,0.07091,861,12280,0.06637,0.07545
2018,West,female,Civil servant,0.03527,452,12280,0.03201,0.03853
2018,West,female,White-collar worker,0.38831,4680,12280,0.37969,0.39693
2018,West,female,Apprentice/ Trainee/ Intern,0.05486,817,12280,0.05083,0.05889
2018,West,female,Not employed: Pensioner,0.27686,2073,12280,0.26895,0.28478
2018,West,female,Not employed: registered unemployed,0.03732,1014,12280,0.03397,0.04068
2018,West,female,Not employed: no further information,0.09182,1913,12280,0.08671,0.09693
2018,West,female,100,0.00128,31,12280,0.00064,0.00191
2018,East,male,Self-employed,0.07220,162,2866,0.06272,0.08167
2018,East,male,Blue-collar worker,0.20397,546,2866,0.18921,0.21872
2018,East,male,Civil servant,0.02383,65,2866,0.01825,0.02942
2018,East,male,White-collar worker,0.31221,802,2866,0.29525,0.32918
2018,East,male,Apprentice/ Trainee/ Intern,0.04334,175,2866,0.03588,0.05079
2018,East,male,Not employed: Pensioner,0.24045,676,2866,0.22480,0.25610
2018,East,male,Not employed: registered unemployed,0.07151,308,2866,0.06208,0.08095
2018,East,male,Not employed: no further information,0.02986,132,2866,0.02362,0.03609
2018,East,female,Self-employed,0.03777,125,3210,0.03117,0.04437
2018,East,female,Blue-collar worker,0.06811,211,3210,0.05939,0.07682
2018,East,female,Civil servant,0.01557,56,3210,0.01129,0.01986
2018,East,female,White-collar worker,0.38958,1233,3210,0.37271,0.40645
2018,East,female,Apprentice/ Trainee/ Intern,0.04681,165,3210,0.03950,0.05412
2018,East,female,Not employed: Pensioner,0.32542,816,3210,0.30921,0.34163
2018,East,female,Not employed: registered unemployed,0.05984,314,3210,0.05163,0.06804
2018,East,female,Not employed: no further information,0.05363,290,3210,0.04583,0.06142
2019,West,male,Self-employed,0.06707,1420,11387,0.06248,0.07166
2019,West,male,Blue-collar worker,0.15409,1614,11387,0.14745,0.16072
2019,West,male,Civil servant,0.04266,403,11387,0.03895,0.04637
2019,West,male,White-collar worker,0.36527,3640,11387,0.35642,0.37411
2019,West,male,Apprentice/ Trainee/ Intern,0.06317,835,11387,0.05870,0.06764
2019,West,male,Not employed: Pensioner,0.23644,1968,11387,0.22864,0.24425
2019,West,male,Not employed: registered unemployed,0.04309,858,11387,0.03936,0.04682
2019,West,male,Not employed: no further information,0.02490,649,11387,0.02204,0.02776
2019,West,female,Self-employed,0.03721,696,11771,0.03379,0.04063
2019,West,female,Blue-collar worker,0.06841,738,11771,0.06385,0.07297
2019,West,female,Civil servant,0.03492,410,11771,0.03160,0.03823
2019,West,female,White-collar worker,0.40043,4627,11771,0.39158,0.40928
2019,West,female,Apprentice/ Trainee/ Intern,0.05063,703,11771,0.04667,0.05459
2019,West,female,Not employed: Pensioner,0.27624,2036,11771,0.26816,0.28431
2019,West,female,Not employed: registered unemployed,0.03595,911,11771,0.03259,0.03932
2019,West,female,Not employed: no further information,0.09142,1650,11771,0.08622,0.09663
2019,East,male,Self-employed,0.06671,364,2922,0.05766,0.07576
2019,East,male,Blue-collar worker,0.19002,477,2922,0.17579,0.20425
2019,East,male,Civil servant,0.02352,61,2922,0.01802,0.02901
2019,East,male,White-collar worker,0.31676,841,2922,0.29989,0.33363
2019,East,male,Apprentice/ Trainee/ Intern,0.05659,145,2922,0.04821,0.06497
2019,East,male,Not employed: Pensioner,0.24935,665,2922,0.23366,0.26504
2019,East,male,Not employed: registered unemployed,0.06441,227,2922,0.05551,0.07332
2019,East,male,Not employed: no further information,0.02876,142,2922,0.02270,0.03482
2019,East,female,Self-employed,0.04358,188,3124,0.03642,0.05074
2019,East,female,Blue-collar worker,0.06255,206,3124,0.05405,0.07104
2019,East,female,Civil servant,0.01860,63,3124,0.01386,0.02333
2019,East,female,White-collar worker,0.39352,1213,3124,0.37638,0.41065
2019,East,female,Apprentice/ Trainee/ Intern,0.04710,163,3124,0.03967,0.05453
2019,East,female,Not employed: Pensioner,0.33250,779,3124,0.31598,0.34902
2019,East,female,Not employed: registered unemployed,0.05224,267,3124,0.04444,0.06004
2019,East,female,Not employed: no further information,0.04766,245,3124,0.04018,0.05513
2020,West,male,Self-employed,0.06512,1070,11851,0.06068,0.06956
2020,West,male,Blue-collar worker,0.15491,1873,11851,0.14840,0.16143
2020,West,male,Civil servant,0.04299,400,11851,0.03934,0.04665
2020,West,male,White-collar worker,0.36128,4068,11851,0.35263,0.36993
2020,West,male,Apprentice/ Trainee/ Intern,0.06443,900,11851,0.06001,0.06885
2020,West,male,Not employed: Pensioner,0.23612,1865,11851,0.22847,0.24376
2020,West,male,Not employed: registered unemployed,0.04046,730,11851,0.03691,0.04401
2020,West,male,Not employed: no further information,0.03035,945,11851,0.02726,0.03344
2020,West,female,Self-employed,0.03791,561,11930,0.03448,0.04134
2020,West,female,Blue-collar worker,0.06067,752,11930,0.05639,0.06496
2020,West,female,Civil servant,0.03753,427,11930,0.03412,0.04094
2020,West,female,White-collar worker,0.39886,4727,11930,0.39008,0.40765
2020,West,female,Apprentice/ Trainee/ Intern,0.05200,784,11930,0.04802,0.05599
2020,West,female,Not employed: Pensioner,0.27897,1967,11930,0.27092,0.28701
2020,West,female,Not employed: registered unemployed,0.03535,791,11930,0.03204,0.03867
2020,West,female,Not employed: no further information,0.09349,1887,11930,0.08826,0.09871
2020,West,female,100,0.00161,34,11930,0.00089,0.00233
2020,East,male,Self-employed,0.06938,262,2875,0.06009,0.07867
2020,East,male,Blue-collar worker,0.18563,446,2875,0.17141,0.19985
2020,East,male,Civil servant,0.02354,60,2875,0.01800,0.02909
2020,East,male,White-collar worker,0.32441,919,2875,0.30730,0.34153
2020,East,male,Apprentice/ Trainee/ Intern,0.04901,144,2875,0.04112,0.05690
2020,East,male,Not employed: Pensioner,0.24412,643,2875,0.22841,0.25982
2020,East,male,Not employed: registered unemployed,0.06990,214,2875,0.06058,0.07923
2020,East,male,Not employed: no further information,0.03308,187,2875,0.02654,0.03962
2020,East,female,Self-employed,0.04034,162,3004,0.03330,0.04738
2020,East,female,Blue-collar worker,0.06816,203,3004,0.05915,0.07718
2020,East,female,Civil servant,0.02050,62,3004,0.01544,0.02557
2020,East,female,White-collar worker,0.39702,1161,3004,0.37952,0.41452
2020,East,female,Apprentice/ Trainee/ Intern,0.04586,156,3004,0.03838,0.05334
2020,East,female,Not employed: Pensioner,0.32620,745,3004,0.30943,0.34297
2020,East,female,Not employed: registered unemployed,0.05066,254,3004,0.04282,0.05850
2020,East,female,Not employed: no further information,0.04711,261,3004,0.03954,0.05469
2021,West,male,Self-employed,0.05744,679,7637,0.05222,0.06266
2021,West,male,Blue-collar worker,0.13401,929,7637,0.12637,0.14165
2021,West,male,Civil servant,0.04228,298,7637,0.03777,0.04680
2021,West,male,White-collar worker,0.40185,2855,7637,0.39085,0.41284
2021,West,male,Apprentice/ Trainee/ Intern,0.05409,545,7637,0.04902,0.05917
2021,West,male,Not employed: Pensioner,0.23113,1377,7637,0.22167,0.24059
2021,West,male,Not employed: registered unemployed,0.04289,414,7637,0.03835,0.04744
2021,West,male,Not employed: no further information,0.03122,540,7637,0.02732,0.03513
2021,West,female,Self-employed,0.03415,364,8058,0.03019,0.03812
2021,West,female,Blue-collar worker,0.05297,392,8058,0.04808,0.05787
2021,West,female,Civil servant,0.03914,344,8058,0.03491,0.04338
2021,West,female,White-collar worker,0.41937,3322,8058,0.40860,0.43015
2021,West,female,Apprentice/ Trainee/ Intern,0.04396,470,8058,0.03948,0.04844
2021,West,female,Not employed: Pensioner,0.27579,1423,8058,0.26603,0.28555
2021,West,female,Not employed: registered unemployed,0.03691,490,8058,0.03279,0.04103
2021,West,female,Not employed: no further information,0.09106,1220,8058,0.08478,0.09734
2021,West,female,100,0.00323,33,8058,0.00199,0.00446
2021,East,male,Self-employed,0.05915,182,1882,0.04849,0.06981
2021,East,male,Blue-collar worker,0.16756,268,1882,0.15068,0.18444
2021,East,male,Civil servant,0.03082,52,1882,0.02301,0.03863
2021,East,male,White-collar worker,0.35240,623,1882,0.33081,0.37399
2021,East,male,Apprentice/ Trainee/ Intern,0.07159,108,1882,0.05994,0.08324
2021,East,male,Not employed: Pensioner,0.22720,432,1882,0.20827,0.24614
2021,East,male,Not employed: registered unemployed,0.05697,120,1882,0.04649,0.06744
2021,East,male,Not employed: no further information,0.03022,97,1882,0.02248,0.03796
2021,East,female,Self-employed,0.03631,99,2046,0.02821,0.04442
2021,East,female,Blue-collar worker,0.05802,104,2046,0.04789,0.06816
2021,East,female,Civil servant,0.02962,54,2046,0.02227,0.03696
2021,East,female,White-collar worker,0.39978,853,2046,0.37855,0.42101
2021,East,female,Apprentice/ Trainee/ Intern,0.04033,92,2046,0.03181,0.04886
2021,East,female,Not employed: Pensioner,0.33081,527,2046,0.31041,0.35120
2021,East,female,Not employed: registered unemployed,0.04380,144,2046,0.03493,0.05267
2021,East,female,Not employed: no further information,0.05389,173,2046,0.04411,0.06368
2022,West,male,Self-employed,0.06401,849,10704,0.05937,0.06865
2022,West,male,Blue-collar worker,0.12060,1278,10704,0.11443,0.12677
2022,West,male,Civil servant,0.04469,443,10704,0.04077,0.04860
2022,West,male,White-collar worker,0.41608,5002,10704,0.40674,0.42542
2022,West,male,Apprentice/ Trainee/ Intern,0.05010,669,10704,0.04596,0.05423
2022,West,male,Not employed: Pensioner,0.23658,1591,10704,0.22853,0.24464
2022,West,male,Not employed: registered unemployed,0.03006,388,10704,0.02682,0.03329
2022,West,male,Not employed: no further information,0.03158,448,10704,0.02827,0.03490
2022,West,male,100,0.00122,36,10704,0.00056,0.00188
2022,West,female,Self-employed,0.03683,448,11088,0.03333,0.04034
2022,West,female,Blue-collar worker,0.04800,558,11088,0.04402,0.05197
2022,West,female,Civil servant,0.03950,481,11088,0.03587,0.04312
2022,West,female,White-collar worker,0.44088,5407,11088,0.43164,0.45012
2022,West,female,Apprentice/ Trainee/ Intern,0.04013,667,11088,0.03647,0.04378
2022,West,female,Not employed: Pensioner,0.27224,1637,11088,0.26395,0.28052
2022,West,female,Not employed: registered unemployed,0.03053,493,11088,0.02732,0.03373
2022,West,female,Not employed: no further information,0.08290,1321,11088,0.07777,0.08804
2022,West,female,100,0.00303,76,11088,0.00201,0.00406
