year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.58302,190,190,0.51272,0.65331
2009,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.56456,280,472,0.51978,0.60934
2009,17-29 y.,Pre-primary Level,Not employed: no further information,0.36558,192,472,0.32208,0.40907
2009,17-29 y.,Lower Secondary Level,Blue-collar worker,0.17812,62,496,0.14441,0.21182
2009,17-29 y.,Lower Secondary Level,White-collar worker,0.05345,31,496,0.03364,0.07327
2009,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.50164,292,496,0.45759,0.54569
2009,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.14253,65,496,0.11173,0.17333
2009,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09090,46,496,0.06557,0.11622
2009,17-29 y.,Upper Secondary Level,Blue-collar worker,0.22771,269,1212,0.20409,0.25133
2009,17-29 y.,Upper Secondary Level,White-collar worker,0.31355,377,1212,0.28742,0.33968
2009,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.27965,377,1212,0.25437,0.30493
2009,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02529,39,1212,0.01645,0.03413
2009,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07989,99,1212,0.06462,0.09516
2009,17-29 y.,Upper Secondary Level,Not employed: no further information,0.03259,51,1212,0.02259,0.04259
2009,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.63017,105,143,0.55077,0.70958
2009,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.16107,38,143,0.10061,0.22154
2009,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.13305,33,207,0.08667,0.17943
2009,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.62124,142,207,0.55499,0.68748
2009,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.08132,32,207,0.04399,0.11864
2009,30-45 y.,Lower Secondary Level,Blue-collar worker,0.45708,128,256,0.39594,0.51822
2009,30-45 y.,Lower Secondary Level,White-collar worker,0.15814,45,256,0.11335,0.20292
2009,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.12027,31,256,0.08035,0.16020
2009,30-45 y.,Lower Secondary Level,Not employed: no further information,0.19321,52,256,0.14475,0.24167
2009,30-45 y.,Upper Secondary Level,Self-employed,0.06433,162,2275,0.05424,0.07441
2009,30-45 y.,Upper Secondary Level,Blue-collar worker,0.35861,771,2275,0.33890,0.37832
2009,30-45 y.,Upper Secondary Level,Civil servant,0.02923,66,2275,0.02231,0.03616
2009,30-45 y.,Upper Secondary Level,White-collar worker,0.36476,905,2275,0.34498,0.38455
2009,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08129,178,2275,0.07006,0.09252
2009,30-45 y.,Upper Secondary Level,Not employed: no further information,0.07911,193,2275,0.06802,0.09020
2009,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.11965,55,378,0.08688,0.15241
2009,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.64098,270,378,0.59255,0.68940
2009,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10296,53,378,0.07228,0.13363
2009,30-45 y.,First Stage of Tertiary Education,Self-employed,0.13415,63,367,0.09923,0.16907
2009,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17128,63,367,0.13268,0.20988
2009,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.51416,241,367,0.46295,0.56536
2009,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12504,152,1086,0.10536,0.14472
2009,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12121,151,1086,0.10179,0.14063
2009,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.62564,709,1086,0.59684,0.65444
2009,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05334,74,1086,0.03997,0.06671
2009,46-65 y.,Lower Secondary Level,Blue-collar worker,0.35775,138,381,0.30955,0.40594
2009,46-65 y.,Lower Secondary Level,White-collar worker,0.07481,37,381,0.04836,0.10127
2009,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.25052,96,381,0.20695,0.29409
2009,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.14246,43,381,0.10732,0.17761
2009,46-65 y.,Lower Secondary Level,Not employed: no further information,0.16064,67,381,0.12372,0.19756
2009,46-65 y.,Upper Secondary Level,Self-employed,0.05144,193,3283,0.04388,0.05899
2009,46-65 y.,Upper Secondary Level,Blue-collar worker,0.27183,845,3283,0.25661,0.28705
2009,46-65 y.,Upper Secondary Level,Civil servant,0.02736,99,3283,0.02178,0.03294
2009,46-65 y.,Upper Secondary Level,White-collar worker,0.31401,1049,3283,0.29813,0.32989
2009,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.17220,570,3283,0.15928,0.18511
2009,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08276,253,3283,0.07334,0.09219
2009,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07760,274,3283,0.06844,0.08675
2009,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.20697,43,180,0.14762,0.26632
2009,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.47642,137,180,0.40325,0.54958
2009,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11147,71,464,0.08280,0.14014
2009,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.16272,70,464,0.12910,0.19634
2009,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.44122,246,464,0.39599,0.48645
2009,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.13516,77,464,0.10402,0.16631
2009,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.16986,260,1755,0.15228,0.18743
2009,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03757,41,1755,0.02867,0.04646
2009,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14934,313,1755,0.13266,0.16602
2009,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.45198,813,1755,0.42869,0.47527
2009,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.09443,203,1755,0.08074,0.10811
2009,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05279,62,1755,0.04232,0.06325
2009,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04405,63,1755,0.03444,0.05365
2009,66 and older,Primary Level,Not employed: Pensioner,0.95324,38,38,0.88522,1.02127
2009,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96520,627,627,0.95085,0.97956
2009,66 and older,Upper Secondary Level,Self-employed,0.01944,39,2141,0.01359,0.02529
2009,66 and older,Upper Secondary Level,Blue-collar worker,0.01556,34,2141,0.01031,0.02080
2009,66 and older,Upper Secondary Level,Not employed: Pensioner,0.93701,2035,2141,0.92672,0.94730
2009,66 and older,Upper Secondary Level,Not employed: no further information,0.01299,33,2141,0.00819,0.01778
2009,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.97241,90,90,0.93838,1.00644
2009,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94319,298,298,0.91686,0.96952
2009,66 and older,Second Stage of Tertiary Education,Self-employed,0.06223,62,837,0.04585,0.07861
2009,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.87889,775,837,0.85677,0.90101
2010,17-29 y.,No answer / don't know,White-collar worker,0.17380,40,197,0.12075,0.22686
2010,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.53420,157,197,0.46436,0.60403
2010,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.61893,366,662,0.58190,0.65595
2010,17-29 y.,Pre-primary Level,Not employed: no further information,0.32452,296,662,0.28882,0.36021
2010,17-29 y.,Primary Level,Not employed: registered unemployed,0.43928,43,43,0.28918,0.58938
2010,17-29 y.,Lower Secondary Level,Blue-collar worker,0.10834,79,783,0.08656,0.13012
2010,17-29 y.,Lower Secondary Level,White-collar worker,0.09558,48,783,0.07497,0.11619
2010,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.53749,356,783,0.50254,0.57244
2010,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.15814,173,783,0.13257,0.18371
2010,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08328,127,783,0.06392,0.10265
2010,17-29 y.,Upper Secondary Level,Blue-collar worker,0.21631,307,1660,0.19649,0.23612
2010,17-29 y.,Upper Secondary Level,White-collar worker,0.29437,467,1660,0.27244,0.31630
2010,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.31325,423,1660,0.29093,0.33557
2010,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02740,33,1660,0.01954,0.03525
2010,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.06851,194,1660,0.05635,0.08067
2010,17-29 y.,Upper Secondary Level,Not employed: no further information,0.04184,236,1660,0.03221,0.05148
2010,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58055,126,211,0.51381,0.64729
2010,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.20637,50,211,0.15163,0.26111
2010,17-29 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.03012,35,211,0.00700,0.05323
2010,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.56014,166,251,0.49861,0.62167
2010,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.12714,47,251,0.08584,0.16843
2010,17-29 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05306,38,251,0.02527,0.08084
2010,30-45 y.,Primary Level,Blue-collar worker,0.28591,39,135,0.20940,0.36242
2010,30-45 y.,Primary Level,Not employed: registered unemployed,0.32141,42,135,0.24234,0.40049
2010,30-45 y.,Primary Level,Not employed: no further information,0.22847,54,135,0.15738,0.29956
2010,30-45 y.,Lower Secondary Level,Blue-collar worker,0.42059,232,620,0.38170,0.45948
2010,30-45 y.,Lower Secondary Level,White-collar worker,0.19795,113,620,0.16656,0.22934
2010,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.18897,139,620,0.15813,0.21981
2010,30-45 y.,Lower Secondary Level,Not employed: no further information,0.14615,136,620,0.11832,0.17398
2010,30-45 y.,Upper Secondary Level,Self-employed,0.06296,264,4364,0.05575,0.07016
2010,30-45 y.,Upper Secondary Level,Blue-collar worker,0.33202,1166,4364,0.31805,0.34599
2010,30-45 y.,Upper Secondary Level,Civil servant,0.03250,92,4364,0.02723,0.03776
2010,30-45 y.,Upper Secondary Level,White-collar worker,0.39421,1667,4364,0.37971,0.40872
2010,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01649,59,4364,0.01271,0.02026
2010,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.00933,36,4364,0.00648,0.01218
2010,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08316,425,4364,0.07496,0.09135
2010,30-45 y.,Upper Secondary Level,Not employed: no further information,0.06934,655,4364,0.06181,0.07688
2010,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.06207,59,923,0.04649,0.07764
2010,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.08719,78,923,0.06898,0.10540
2010,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.69385,544,923,0.66410,0.72360
2010,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03252,44,923,0.02107,0.04396
2010,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.08676,198,923,0.06859,0.10493
2010,30-45 y.,First Stage of Tertiary Education,Self-employed,0.11592,95,599,0.09026,0.14158
2010,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.14713,82,599,0.11874,0.17552
2010,30-45 y.,First Stage of Tertiary Education,Civil servant,0.06297,31,599,0.04350,0.08244
2010,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.59114,328,599,0.55173,0.63054
2010,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.03519,63,599,0.02042,0.04996
2010,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11758,262,2243,0.10424,0.13091
2010,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02937,47,2243,0.02238,0.03636
2010,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13618,275,2243,0.12198,0.15038
2010,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.61725,1214,2243,0.59713,0.63737
2010,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02859,65,2243,0.02169,0.03549
2010,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06223,380,2243,0.05223,0.07223
2010,46-65 y.,Lower Secondary Level,Blue-collar worker,0.34721,145,422,0.30174,0.39269
2010,46-65 y.,Lower Secondary Level,White-collar worker,0.10625,60,422,0.07681,0.13568
2010,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.24739,97,422,0.20618,0.28861
2010,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.12466,52,422,0.09310,0.15621
2010,46-65 y.,Lower Secondary Level,Not employed: no further information,0.15445,68,422,0.11993,0.18897
2010,46-65 y.,Upper Secondary Level,Self-employed,0.05564,236,3566,0.04811,0.06316
2010,46-65 y.,Upper Secondary Level,Blue-collar worker,0.28697,928,3566,0.27212,0.30182
2010,46-65 y.,Upper Secondary Level,Civil servant,0.02910,106,3566,0.02359,0.03462
2010,46-65 y.,Upper Secondary Level,White-collar worker,0.31431,1176,3566,0.29908,0.32955
2010,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.15257,523,3566,0.14076,0.16437
2010,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08629,312,3566,0.07708,0.09551
2010,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07339,285,3566,0.06483,0.08195
2010,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.07788,39,330,0.04892,0.10684
2010,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17066,48,330,0.13001,0.21131
2010,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.50663,204,330,0.45261,0.56066
2010,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.10904,39,330,0.07536,0.14273
2010,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11612,83,602,0.09051,0.14173
2010,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11825,63,602,0.09244,0.14407
2010,46-65 y.,First Stage of Tertiary Education,Civil servant,0.03781,35,602,0.02256,0.05305
2010,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.49828,293,602,0.45831,0.53826
2010,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.10991,65,602,0.08491,0.13492
2010,46-65 y.,First Stage of Tertiary Education,Not employed: registered unemployed,0.07532,31,602,0.05422,0.09642
2010,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.04430,32,602,0.02785,0.06075
2010,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.17379,301,1875,0.15663,0.19095
2010,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.03101,42,1875,0.02316,0.03885
2010,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14161,322,1875,0.12583,0.15740
2010,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.47687,906,1875,0.45425,0.49948
2010,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.09285,175,1875,0.07971,0.10599
2010,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04109,58,1875,0.03210,0.05008
2010,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04251,71,1875,0.03337,0.05164
2010,66 and older,Primary Level,Not employed: Pensioner,0.94220,33,33,0.86135,1.02306
2010,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95695,581,581,0.94043,0.97347
2010,66 and older,Upper Secondary Level,Blue-collar worker,0.01596,32,2045,0.01053,0.02140
2010,66 and older,Upper Secondary Level,White-collar worker,0.01525,34,2045,0.00994,0.02056
2010,66 and older,Upper Secondary Level,Not employed: Pensioner,0.94206,1948,2045,0.93193,0.95218
2010,66 and older,Upper Secondary Level,Not employed: no further information,0.01379,31,2045,0.00874,0.01885
2010,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.95833,88,88,0.91634,1.00032
2010,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94655,299,299,0.92101,0.97209
2010,66 and older,Second Stage of Tertiary Education,Self-employed,0.04472,51,875,0.03102,0.05843
2010,66 and older,Second Stage of Tertiary Education,White-collar worker,0.03994,31,875,0.02696,0.05292
2010,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.89441,793,875,0.87403,0.91478
2011,17-29 y.,No answer / don't know,Blue-collar worker,0.14752,53,373,0.11148,0.18356
2011,17-29 y.,No answer / don't know,White-collar worker,0.14246,47,373,0.10694,0.17798
2011,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.49533,193,373,0.44452,0.54614
2011,17-29 y.,No answer / don't know,Not employed: registered unemployed,0.09015,40,373,0.06104,0.11925
2011,17-29 y.,No answer / don't know,Not employed: no further information,0.09208,40,373,0.06270,0.12146
2011,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.49471,417,838,0.46083,0.52858
2011,17-29 y.,Pre-primary Level,Not employed: no further information,0.43276,421,838,0.39919,0.46632
2011,17-29 y.,Primary Level,Not employed: registered unemployed,0.35736,42,42,0.21067,0.50405
2011,17-29 y.,Lower Secondary Level,Blue-collar worker,0.13578,82,832,0.11248,0.15907
2011,17-29 y.,Lower Secondary Level,White-collar worker,0.10296,70,832,0.08230,0.12363
2011,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.52879,415,832,0.49485,0.56273
2011,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.13713,143,832,0.11374,0.16052
2011,17-29 y.,Lower Secondary Level,Not employed: no further information,0.07525,122,832,0.05732,0.09319
2011,17-29 y.,Upper Secondary Level,Blue-collar worker,0.20968,338,1685,0.19024,0.22912
2011,17-29 y.,Upper Secondary Level,White-collar worker,0.31843,519,1685,0.29618,0.34069
2011,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.30907,506,1685,0.28700,0.33114
2011,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.05380,155,1685,0.04302,0.06457
2011,17-29 y.,Upper Secondary Level,Not employed: no further information,0.05859,167,1685,0.04738,0.06981
2011,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.58765,152,209,0.52075,0.65455
2011,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.22238,57,209,0.16587,0.27890
2011,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.68180,36,36,0.52748,0.83611
2011,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.09923,42,265,0.06317,0.13530
2011,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.61915,182,265,0.56057,0.67772
2011,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.11097,41,265,0.07308,0.14886
2011,30-45 y.,No answer / don't know,White-collar worker,0.54490,52,52,0.40823,0.68158
2011,30-45 y.,Primary Level,Blue-collar worker,0.36772,52,134,0.28577,0.44967
2011,30-45 y.,Primary Level,Not employed: registered unemployed,0.16583,39,134,0.10262,0.22904
2011,30-45 y.,Primary Level,Not employed: no further information,0.19778,43,134,0.13008,0.26547
2011,30-45 y.,Lower Secondary Level,Blue-collar worker,0.39273,236,679,0.35597,0.42949
2011,30-45 y.,Lower Secondary Level,White-collar worker,0.24005,156,679,0.20790,0.27220
2011,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.17710,140,679,0.14836,0.20583
2011,30-45 y.,Lower Secondary Level,Not employed: no further information,0.13270,147,679,0.10717,0.15824
2011,30-45 y.,Upper Secondary Level,Self-employed,0.07155,286,4731,0.06420,0.07889
2011,30-45 y.,Upper Secondary Level,Blue-collar worker,0.30542,1208,4731,0.29229,0.31854
2011,30-45 y.,Upper Secondary Level,Civil servant,0.03694,118,4731,0.03156,0.04231
2011,30-45 y.,Upper Secondary Level,White-collar worker,0.41001,2015,4731,0.39599,0.42403
2011,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01924,75,4731,0.01533,0.02316
2011,30-45 y.,Upper Secondary Level,Not employed: Pensioner,0.01136,46,4731,0.00834,0.01438
2011,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06597,405,4731,0.05890,0.07305
2011,30-45 y.,Upper Secondary Level,Not employed: no further information,0.07951,578,4731,0.07180,0.08722
2011,30-45 y.,Post-secondary Non-tertiary Level,Self-employed,0.05091,61,1019,0.03740,0.06441
2011,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.09044,90,1019,0.07282,0.10806
2011,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.69303,635,1019,0.66469,0.72136
2011,30-45 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03556,55,1019,0.02418,0.04693
2011,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.09285,178,1019,0.07502,0.11067
2011,30-45 y.,First Stage of Tertiary Education,Self-employed,0.12740,87,628,0.10130,0.15350
2011,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.17028,94,628,0.14085,0.19970
2011,30-45 y.,First Stage of Tertiary Education,Civil servant,0.05517,33,628,0.03729,0.07304
2011,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.55147,356,628,0.51254,0.59040
2011,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.06192,58,628,0.04306,0.08079
2011,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11520,283,2426,0.10249,0.12790
2011,30-45 y.,Second Stage of Tertiary Education,Blue-collar worker,0.02220,40,2426,0.01634,0.02807
2011,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13520,340,2426,0.12159,0.14881
2011,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.62433,1412,2426,0.60505,0.64361
2011,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01084,35,2426,0.00672,0.01496
2011,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02444,60,2426,0.01830,0.03059
2011,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06689,256,2426,0.05694,0.07683
2011,46-65 y.,Lower Secondary Level,Blue-collar worker,0.33511,192,605,0.29746,0.37275
2011,46-65 y.,Lower Secondary Level,White-collar worker,0.13369,102,605,0.10655,0.16083
2011,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.22258,135,605,0.18940,0.25575
2011,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.12181,74,605,0.09573,0.14790
2011,46-65 y.,Lower Secondary Level,Not employed: no further information,0.16270,102,605,0.13327,0.19214
2011,46-65 y.,Upper Secondary Level,Self-employed,0.06001,310,4697,0.05322,0.06681
2011,46-65 y.,Upper Secondary Level,Blue-collar worker,0.27764,1184,4697,0.26483,0.29045
2011,46-65 y.,Upper Secondary Level,Civil servant,0.02581,126,4697,0.02128,0.03035
2011,46-65 y.,Upper Secondary Level,White-collar worker,0.32665,1580,4697,0.31324,0.34006
2011,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.16515,773,4697,0.15453,0.17577
2011,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.07133,368,4697,0.06397,0.07869
2011,46-65 y.,Upper Secondary Level,Not employed: no further information,0.07230,356,4697,0.06489,0.07971
2011,46-65 y.,Post-secondary Non-tertiary Level,Self-employed,0.09253,58,534,0.06793,0.11713
2011,46-65 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.16531,68,534,0.13377,0.19684
2011,46-65 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53140,301,534,0.48904,0.57377
2011,46-65 y.,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.07917,35,534,0.05625,0.10210
2011,46-65 y.,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.05035,32,534,0.03178,0.06891
2011,46-65 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.07447,40,534,0.05218,0.09675
2011,46-65 y.,First Stage of Tertiary Education,Self-employed,0.14398,112,722,0.11835,0.16961
2011,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.12148,77,722,0.09764,0.14533
2011,46-65 y.,First Stage of Tertiary Education,Civil servant,0.03647,39,722,0.02278,0.05015
2011,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.51340,375,722,0.47692,0.54988
2011,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.11865,87,722,0.09504,0.14225
2011,46-65 y.,First Stage of Tertiary Education,Not employed: no further information,0.03287,32,722,0.01985,0.04588
2011,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.15986,352,2324,0.14495,0.17476
2011,46-65 y.,Second Stage of Tertiary Education,Blue-collar worker,0.04137,63,2324,0.03327,0.04947
2011,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.14869,392,2324,0.13422,0.16315
2011,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.47799,1144,2324,0.45767,0.49830
2011,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.09313,207,2324,0.08131,0.10495
2011,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03756,73,2324,0.02983,0.04529
2011,46-65 y.,Second Stage of Tertiary Education,Not employed: no further information,0.04056,93,2324,0.03254,0.04858
2011,66 and older,Primary Level,Not employed: Pensioner,0.93545,55,55,0.86991,1.00099
2011,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95640,789,789,0.94215,0.97066
2011,66 and older,Upper Secondary Level,White-collar worker,0.01201,31,2585,0.00781,0.01621
2011,66 and older,Upper Secondary Level,Not employed: Pensioner,0.94987,2518,2585,0.94146,0.95829
2011,66 and older,Upper Secondary Level,Not employed: no further information,0.01478,36,2585,0.01013,0.01943
2011,66 and older,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.95544,115,115,0.91756,0.99331
2011,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.94451,361,361,0.92087,0.96816
2011,66 and older,Second Stage of Tertiary Education,Self-employed,0.04654,54,1040,0.03373,0.05934
2011,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.90334,986,1040,0.88537,0.92131
2012,17-29 y.,No answer / don't know,Blue-collar worker,0.18172,47,285,0.13687,0.22657
2012,17-29 y.,No answer / don't know,White-collar worker,0.14956,39,285,0.10808,0.19104
2012,17-29 y.,No answer / don't know,Apprentice/ Trainee/ Intern,0.52108,199,285,0.46298,0.57918
2012,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.45719,400,831,0.42329,0.49108
2012,17-29 y.,Pre-primary Level,Not employed: no further information,0.44077,431,831,0.40700,0.47455
2012,17-29 y.,Primary Level,Not employed: registered unemployed,0.40516,38,38,0.24698,0.56335
2012,17-29 y.,Lower Secondary Level,Blue-collar worker,0.15882,93,818,0.13375,0.18388
2012,17-29 y.,Lower Secondary Level,White-collar worker,0.10939,69,818,0.08799,0.13080
2012,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.49111,418,818,0.45683,0.52539
2012,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.12989,129,818,0.10683,0.15294
2012,17-29 y.,Lower Secondary Level,Not employed: no further information,0.07970,109,818,0.06113,0.09827
2012,17-29 y.,Upper Secondary Level,Blue-collar worker,0.20194,333,1579,0.18213,0.22174
