year,bula_h,sex,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Bavaria,female,White-collar worker,0.31912,557,1660,0.29669,0.34155
2006,Bavaria,female,Apprentice/ Trainee/ Intern,0.05104,108,1660,0.04045,0.06163
2006,Bavaria,female,Not employed: Pensioner,0.27300,371,1660,0.25156,0.29444
2006,Bavaria,female,Not employed: registered unemployed,0.04350,55,1660,0.03369,0.05332
2006,Bavaria,female,Not employed: no further information,0.13814,264,1660,0.12154,0.15475
2006,Berlin,male,Self-employed,0.11514,44,310,0.07955,0.15073
2006,Berlin,male,Blue-collar worker,0.19514,54,310,0.15095,0.23933
2006,Berlin,male,White-collar worker,0.24264,96,310,0.19484,0.29044
2006,Berlin,male,Not employed: Pensioner,0.20001,82,310,0.15541,0.24461
2006,Berlin,male,Not employed: registered unemployed,0.10490,34,310,0.07074,0.13907
2006,Berlin,female,Self-employed,0.08398,33,350,0.05488,0.11308
2006,Berlin,female,White-collar worker,0.28815,135,350,0.24063,0.33566
2006,Berlin,female,Apprentice/ Trainee/ Intern,0.07787,38,350,0.04975,0.10598
2006,Berlin,female,Not employed: Pensioner,0.26625,98,350,0.21988,0.31262
2006,Berlin,female,Not employed: registered unemployed,0.11384,46,350,0.08052,0.14716
2006,Brandenburg,male,Self-employed,0.08970,37,427,0.06257,0.11684
2006,Brandenburg,male,Blue-collar worker,0.21603,94,427,0.17695,0.25511
2006,Brandenburg,male,White-collar worker,0.13626,77,427,0.10368,0.16884
2006,Brandenburg,male,Apprentice/ Trainee/ Intern,0.05872,32,427,0.03640,0.08105
2006,Brandenburg,male,Not employed: Pensioner,0.27291,132,427,0.23060,0.31521
2006,Brandenburg,male,Not employed: registered unemployed,0.16324,55,427,0.12815,0.19834
2006,Brandenburg,female,Blue-collar worker,0.08351,38,402,0.05643,0.11058
2006,Brandenburg,female,White-collar worker,0.29200,158,402,0.24750,0.33651
2006,Brandenburg,female,Not employed: Pensioner,0.36879,161,402,0.32157,0.41601
2006,Brandenburg,female,Not employed: registered unemployed,0.08758,45,402,0.05991,0.11525
2006,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.21096,47,210,0.15565,0.26628
2006,Mecklenburg-Western Pomerania,male,White-collar worker,0.14738,49,210,0.09932,0.19544
2006,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.31303,73,210,0.25016,0.37591
2006,Mecklenburg-Western Pomerania,male,Not employed: registered unemployed,0.15970,41,210,0.11004,0.20937
2006,Mecklenburg-Western Pomerania,female,White-collar worker,0.26649,93,214,0.20711,0.32587
2006,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.31418,84,214,0.25184,0.37652
2006,Mecklenburg-Western Pomerania,female,Not employed: registered unemployed,0.15309,37,214,0.10473,0.20145
2006,Saxony,male,Self-employed,0.08904,69,741,0.06852,0.10956
2006,Saxony,male,Blue-collar worker,0.22475,173,741,0.19468,0.25483
2006,Saxony,male,White-collar worker,0.16585,145,741,0.13905,0.19265
2006,Saxony,male,Apprentice/ Trainee/ Intern,0.09348,73,741,0.07250,0.11445
2006,Saxony,male,Not employed: Pensioner,0.26037,205,741,0.22875,0.29199
2006,Saxony,male,Not employed: registered unemployed,0.10843,76,741,0.08603,0.13083
2006,Saxony,female,Self-employed,0.04519,40,809,0.03086,0.05951
2006,Saxony,female,Blue-collar worker,0.07697,76,809,0.05859,0.09535
2006,Saxony,female,White-collar worker,0.24666,254,809,0.21694,0.27639
2006,Saxony,female,Apprentice/ Trainee/ Intern,0.08516,70,809,0.06591,0.10440
2006,Saxony,female,Not employed: Pensioner,0.37820,253,809,0.34476,0.41164
2006,Saxony,female,Not employed: registered unemployed,0.10511,79,809,0.08396,0.12625
2006,Saxony,female,Not employed: no further information,0.05105,37,809,0.03588,0.06623
2006,Saxony-Anhalt,male,Blue-collar worker,0.21206,96,363,0.16995,0.25417
2006,Saxony-Anhalt,male,White-collar worker,0.18546,89,363,0.14542,0.22550
2006,Saxony-Anhalt,male,Not employed: Pensioner,0.31449,119,363,0.26666,0.36232
2006,Saxony-Anhalt,male,Not employed: registered unemployed,0.15116,59,363,0.11426,0.18807
2006,Saxony-Anhalt,female,Blue-collar worker,0.05113,36,436,0.03043,0.07183
2006,Saxony-Anhalt,female,White-collar worker,0.25635,154,436,0.21532,0.29738
2006,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.09221,44,436,0.06502,0.11940
2006,Saxony-Anhalt,female,Not employed: Pensioner,0.37510,148,436,0.32960,0.42060
2006,Saxony-Anhalt,female,Not employed: registered unemployed,0.11762,54,436,0.08735,0.14790
2006,Thuringa,male,Self-employed,0.07005,39,443,0.04626,0.09385
2006,Thuringa,male,Blue-collar worker,0.26173,116,443,0.22075,0.30271
2006,Thuringa,male,White-collar worker,0.14542,77,443,0.11255,0.17828
2006,Thuringa,male,Apprentice/ Trainee/ Intern,0.07862,33,443,0.05353,0.10371
2006,Thuringa,male,Not employed: Pensioner,0.27084,130,443,0.22941,0.31227
2006,Thuringa,male,Not employed: registered unemployed,0.13360,48,443,0.10188,0.16531
2006,Thuringa,female,Blue-collar worker,0.06998,46,470,0.04689,0.09307
2006,Thuringa,female,White-collar worker,0.26018,136,470,0.22048,0.29989
2006,Thuringa,female,Apprentice/ Trainee/ Intern,0.06171,42,470,0.03993,0.08349
2006,Thuringa,female,Not employed: Pensioner,0.37515,154,470,0.33133,0.41897
2006,Thuringa,female,Not employed: registered unemployed,0.11791,57,470,0.08872,0.14710
2006,Thuringa,female,Not employed: no further information,0.06473,35,470,0.04247,0.08700
2007,Schleswig-Holstein,male,Blue-collar worker,0.23787,61,209,0.18000,0.29573
2007,Schleswig-Holstein,male,White-collar worker,0.18948,62,209,0.13622,0.24273
2007,Schleswig-Holstein,male,Not employed: Pensioner,0.28444,86,209,0.22313,0.34575
2007,Schleswig-Holstein,female,White-collar worker,0.29397,103,242,0.23645,0.35149
2007,Schleswig-Holstein,female,Not employed: Pensioner,0.31452,93,242,0.25590,0.37314
2007,Schleswig-Holstein,female,Not employed: no further information,0.13686,46,242,0.09347,0.18026
2007,Hamburg,male,White-collar worker,0.31307,46,78,0.20949,0.41666
2007,Hamburg,male,Not employed: Pensioner,0.24096,32,78,0.14544,0.33649
2007,Hamburg,female,White-collar worker,0.34592,55,102,0.25315,0.43869
2007,Hamburg,female,Not employed: Pensioner,0.39388,47,102,0.29859,0.48917
2007,Lower Saxony,male,Self-employed,0.07243,76,870,0.05520,0.08967
2007,Lower Saxony,male,Blue-collar worker,0.22725,185,870,0.19939,0.25512
2007,Lower Saxony,male,Civil servant,0.07602,70,870,0.05840,0.09364
2007,Lower Saxony,male,White-collar worker,0.21205,204,870,0.18488,0.23923
2007,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.06815,64,870,0.05139,0.08490
2007,Lower Saxony,male,Not employed: Pensioner,0.27925,233,870,0.24942,0.30908
2007,Lower Saxony,male,Not employed: registered unemployed,0.04656,38,870,0.03255,0.06056
2007,Lower Saxony,female,Self-employed,0.02620,36,959,0.01609,0.03632
2007,Lower Saxony,female,Blue-collar worker,0.10277,89,959,0.08354,0.12200
2007,Lower Saxony,female,Civil servant,0.02336,33,959,0.01379,0.03292
2007,Lower Saxony,female,White-collar worker,0.28641,296,959,0.25778,0.31503
2007,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.05933,57,959,0.04437,0.07429
2007,Lower Saxony,female,Not employed: Pensioner,0.32239,266,959,0.29279,0.35198
2007,Lower Saxony,female,Not employed: registered unemployed,0.05272,47,959,0.03857,0.06687
2007,Lower Saxony,female,Not employed: no further information,0.12611,135,959,0.10509,0.14713
2007,North Rhine-Westphalia,male,Self-employed,0.06667,173,2022,0.05579,0.07754
2007,North Rhine-Westphalia,male,Blue-collar worker,0.24155,420,2022,0.22289,0.26021
2007,North Rhine-Westphalia,male,Civil servant,0.04379,121,2022,0.03487,0.05271
2007,North Rhine-Westphalia,male,White-collar worker,0.24148,503,2022,0.22282,0.26014
2007,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.05490,109,2022,0.04496,0.06483
2007,North Rhine-Westphalia,male,Not employed: Pensioner,0.25287,531,2022,0.23392,0.27182
2007,North Rhine-Westphalia,male,Not employed: registered unemployed,0.06257,105,2022,0.05201,0.07313
2007,North Rhine-Westphalia,male,Not employed: no further information,0.03059,60,2022,0.02308,0.03810
2007,North Rhine-Westphalia,female,Self-employed,0.02906,88,2236,0.02210,0.03602
2007,North Rhine-Westphalia,female,Blue-collar worker,0.10017,197,2236,0.08772,0.11262
2007,North Rhine-Westphalia,female,Civil servant,0.03171,92,2236,0.02445,0.03898
2007,North Rhine-Westphalia,female,White-collar worker,0.28457,686,2236,0.26586,0.30327
2007,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.05019,138,2236,0.04114,0.05924
2007,North Rhine-Westphalia,female,Not employed: Pensioner,0.29145,553,2236,0.27261,0.31029
2007,North Rhine-Westphalia,female,Not employed: registered unemployed,0.05404,109,2236,0.04467,0.06342
2007,North Rhine-Westphalia,female,Not employed: no further information,0.15688,373,2236,0.14180,0.17196
2007,Hesse,male,Self-employed,0.09718,73,661,0.07458,0.11978
2007,Hesse,male,Blue-collar worker,0.15763,96,661,0.12983,0.18543
2007,Hesse,male,Civil servant,0.03871,38,661,0.02400,0.05343
2007,Hesse,male,White-collar worker,0.31181,211,661,0.27647,0.34715
2007,Hesse,male,Apprentice/ Trainee/ Intern,0.07632,48,661,0.05607,0.09658
2007,Hesse,male,Not employed: Pensioner,0.21471,163,661,0.18339,0.24604
2007,Hesse,male,Not employed: registered unemployed,0.06687,32,661,0.04781,0.08593
2007,Hesse,female,Self-employed,0.04335,39,697,0.02822,0.05848
2007,Hesse,female,Blue-collar worker,0.08219,53,697,0.06179,0.10260
2007,Hesse,female,Civil servant,0.03093,36,697,0.01806,0.04379
2007,Hesse,female,White-collar worker,0.32112,249,697,0.28644,0.35581
2007,Hesse,female,Apprentice/ Trainee/ Intern,0.06137,44,697,0.04354,0.07920
2007,Hesse,female,Not employed: Pensioner,0.26834,168,697,0.23542,0.30126
2007,Hesse,female,Not employed: no further information,0.15527,108,697,0.12836,0.18218
2007,"Rhineland-Palatinate, Saarland",male,Self-employed,0.08039,49,502,0.05658,0.10420
2007,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.26786,124,502,0.22908,0.30664
2007,"Rhineland-Palatinate, Saarland",male,Civil servant,0.04872,40,502,0.02987,0.06757
2007,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.22346,120,502,0.18698,0.25993
2007,"Rhineland-Palatinate, Saarland",male,Apprentice/ Trainee/ Intern,0.06862,33,502,0.04648,0.09076
2007,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.22214,136,502,0.18574,0.25854
2007,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.14414,86,560,0.11502,0.17325
2007,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.25068,174,560,0.21475,0.28661
2007,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.06077,35,560,0.04096,0.08057
2007,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.26994,162,560,0.23314,0.30675
2007,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.14552,103,560,0.11628,0.17475
2007,Baden-Wuerttemberg,male,Self-employed,0.07080,97,1204,0.05631,0.08530
2007,Baden-Wuerttemberg,male,Blue-collar worker,0.26246,295,1204,0.23760,0.28733
2007,Baden-Wuerttemberg,male,Civil servant,0.04574,66,1204,0.03394,0.05755
2007,Baden-Wuerttemberg,male,White-collar worker,0.24234,314,1204,0.21812,0.26655
2007,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.07838,97,1204,0.06319,0.09357
2007,Baden-Wuerttemberg,male,Not employed: Pensioner,0.22427,264,1204,0.20070,0.24784
2007,Baden-Wuerttemberg,male,Not employed: registered unemployed,0.03767,32,1204,0.02691,0.04843
2007,Baden-Wuerttemberg,male,Not employed: no further information,0.03369,39,1204,0.02349,0.04388
2007,Baden-Wuerttemberg,female,Self-employed,0.03019,58,1316,0.02094,0.03944
2007,Baden-Wuerttemberg,female,Blue-collar worker,0.11643,129,1316,0.09910,0.13377
2007,Baden-Wuerttemberg,female,Civil servant,0.01904,39,1316,0.01165,0.02642
2007,Baden-Wuerttemberg,female,White-collar worker,0.29210,390,1316,0.26752,0.31667
2007,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.06991,113,1316,0.05612,0.08369
2007,Baden-Wuerttemberg,female,Not employed: Pensioner,0.29398,323,1316,0.26936,0.31861
2007,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.03973,45,1316,0.02917,0.05028
2007,Baden-Wuerttemberg,female,Not employed: no further information,0.13776,219,1316,0.11913,0.15639
2007,Bavaria,male,Self-employed,0.07920,125,1419,0.06515,0.09326
2007,Bavaria,male,Blue-collar worker,0.25164,311,1419,0.22906,0.27423
2007,Bavaria,male,Civil servant,0.05245,87,1419,0.04085,0.06405
2007,Bavaria,male,White-collar worker,0.23209,356,1419,0.21012,0.25406
2007,Bavaria,male,Apprentice/ Trainee/ Intern,0.05959,95,1419,0.04727,0.07192
2007,Bavaria,male,Not employed: Pensioner,0.25013,357,1419,0.22758,0.27267
2007,Bavaria,male,Not employed: registered unemployed,0.04060,42,1419,0.03032,0.05087
2007,Bavaria,male,Not employed: no further information,0.03291,46,1419,0.02362,0.04220
2007,Bavaria,female,Self-employed,0.04523,81,1575,0.03496,0.05549
2007,Bavaria,female,Blue-collar worker,0.12046,168,1575,0.10438,0.13654
2007,Bavaria,female,Civil servant,0.02347,54,1575,0.01599,0.03095
2007,Bavaria,female,White-collar worker,0.31085,525,1575,0.28798,0.33371
2007,Bavaria,female,Apprentice/ Trainee/ Intern,0.05043,100,1575,0.03962,0.06124
2007,Bavaria,female,Not employed: Pensioner,0.27279,364,1575,0.25079,0.29479
2007,Bavaria,female,Not employed: registered unemployed,0.04301,46,1575,0.03298,0.05303
2007,Bavaria,female,Not employed: no further information,0.13377,237,1575,0.11695,0.15058
2007,Berlin,male,Self-employed,0.10564,43,298,0.07068,0.14060
2007,Berlin,male,Blue-collar worker,0.19733,54,298,0.15207,0.24259
2007,Berlin,male,White-collar worker,0.25092,91,298,0.20162,0.30023
2007,Berlin,male,Not employed: Pensioner,0.20365,79,298,0.15785,0.24945
2007,Berlin,male,Not employed: registered unemployed,0.09880,31,298,0.06486,0.13273
2007,Berlin,female,Self-employed,0.06992,32,347,0.04305,0.09679
2007,Berlin,female,White-collar worker,0.31999,148,347,0.27084,0.36914
2007,Berlin,female,Apprentice/ Trainee/ Intern,0.07369,33,347,0.04616,0.10122
2007,Berlin,female,Not employed: Pensioner,0.27262,98,347,0.22570,0.31954
2007,Berlin,female,Not employed: registered unemployed,0.09841,36,347,0.06703,0.12980
2007,Brandenburg,male,Blue-collar worker,0.20211,86,354,0.16022,0.24400
2007,Brandenburg,male,White-collar worker,0.13587,77,354,0.10012,0.17162
2007,Brandenburg,male,Apprentice/ Trainee/ Intern,0.07050,32,354,0.04380,0.09721
2007,Brandenburg,male,Not employed: Pensioner,0.27143,119,354,0.22504,0.31782
2007,Brandenburg,male,Not employed: registered unemployed,0.15315,40,354,0.11558,0.19072
2007,Brandenburg,female,Blue-collar worker,0.09302,40,407,0.06477,0.12128
2007,Brandenburg,female,White-collar worker,0.24920,131,407,0.20713,0.29128
2007,Brandenburg,female,Apprentice/ Trainee/ Intern,0.07790,31,407,0.05183,0.10397
2007,Brandenburg,female,Not employed: Pensioner,0.38691,155,407,0.33954,0.43429
2007,Brandenburg,female,Not employed: registered unemployed,0.10443,50,407,0.07469,0.13418
2007,Mecklenburg-Western Pomerania,male,Blue-collar worker,0.26282,51,160,0.19440,0.33124
2007,Mecklenburg-Western Pomerania,male,White-collar worker,0.14685,40,160,0.09183,0.20187
2007,Mecklenburg-Western Pomerania,male,Not employed: Pensioner,0.32434,69,160,0.25158,0.39711
2007,Mecklenburg-Western Pomerania,female,White-collar worker,0.26886,88,197,0.20679,0.33093
2007,Mecklenburg-Western Pomerania,female,Not employed: Pensioner,0.31245,77,197,0.24756,0.37734
2007,Mecklenburg-Western Pomerania,female,Not employed: registered unemployed,0.14039,32,197,0.09176,0.18902
2007,Saxony,male,Self-employed,0.07117,58,727,0.05247,0.08987
2007,Saxony,male,Blue-collar worker,0.24258,175,727,0.21140,0.27376
2007,Saxony,male,White-collar worker,0.19223,153,727,0.16357,0.22090
2007,Saxony,male,Apprentice/ Trainee/ Intern,0.09985,76,727,0.07804,0.12166
2007,Saxony,male,Not employed: Pensioner,0.24654,193,727,0.21519,0.27790
2007,Saxony,male,Not employed: registered unemployed,0.11063,72,727,0.08782,0.13345
2007,Saxony,female,Self-employed,0.03408,37,766,0.02122,0.04694
2007,Saxony,female,Blue-collar worker,0.10006,75,766,0.07879,0.12132
2007,Saxony,female,White-collar worker,0.27393,261,766,0.24233,0.30553
2007,Saxony,female,Apprentice/ Trainee/ Intern,0.08028,57,766,0.06103,0.09954
2007,Saxony,female,Not employed: Pensioner,0.36415,236,766,0.33005,0.39825
2007,Saxony,female,Not employed: registered unemployed,0.09242,62,766,0.07190,0.11294
2007,Saxony,female,Not employed: no further information,0.04033,38,766,0.02639,0.05427
2007,Saxony-Anhalt,male,Blue-collar worker,0.25214,107,382,0.20854,0.29575
2007,Saxony-Anhalt,male,White-collar worker,0.15992,81,382,0.12311,0.19672
2007,Saxony-Anhalt,male,Apprentice/ Trainee/ Intern,0.06720,38,382,0.04206,0.09234
2007,Saxony-Anhalt,male,Not employed: Pensioner,0.30645,116,382,0.26015,0.35274
2007,Saxony-Anhalt,male,Not employed: registered unemployed,0.09418,40,382,0.06485,0.12351
2007,Saxony-Anhalt,female,Blue-collar worker,0.06390,34,405,0.04005,0.08775
2007,Saxony-Anhalt,female,White-collar worker,0.26794,149,405,0.22475,0.31112
2007,Saxony-Anhalt,female,Apprentice/ Trainee/ Intern,0.07786,36,405,0.05173,0.10398
2007,Saxony-Anhalt,female,Not employed: Pensioner,0.37861,139,405,0.33131,0.42591
2007,Saxony-Anhalt,female,Not employed: registered unemployed,0.10058,47,405,0.07125,0.12990
2007,Thuringa,male,Blue-collar worker,0.29192,115,405,0.24759,0.33625
2007,Thuringa,male,White-collar worker,0.16140,74,405,0.12552,0.19727
2007,Thuringa,male,Apprentice/ Trainee/ Intern,0.07012,42,405,0.04522,0.09502
2007,Thuringa,male,Not employed: Pensioner,0.29438,138,405,0.24994,0.33883
2007,Thuringa,male,Not employed: registered unemployed,0.08895,36,405,0.06119,0.11671
2007,Thuringa,female,Blue-collar worker,0.07843,47,420,0.05268,0.10417
2007,Thuringa,female,White-collar worker,0.26593,131,420,0.22362,0.30823
2007,Thuringa,female,Apprentice/ Trainee/ Intern,0.06941,43,420,0.04508,0.09375
2007,Thuringa,female,Not employed: Pensioner,0.34254,145,420,0.29710,0.38798
2007,Thuringa,female,Not employed: registered unemployed,0.13551,54,420,0.10273,0.16828
2008,Schleswig-Holstein,male,Blue-collar worker,0.22125,49,189,0.16191,0.28059
2008,Schleswig-Holstein,male,White-collar worker,0.20208,56,189,0.14468,0.25948
2008,Schleswig-Holstein,male,Not employed: Pensioner,0.30325,84,189,0.23754,0.36895
2008,Schleswig-Holstein,female,White-collar worker,0.34723,102,228,0.28529,0.40916
2008,Schleswig-Holstein,female,Not employed: Pensioner,0.28109,84,228,0.22261,0.33957
2008,Schleswig-Holstein,female,Not employed: no further information,0.13838,42,228,0.09346,0.18330
2008,Hamburg,male,White-collar worker,0.33731,46,46,0.19917,0.47545
2008,Hamburg,female,White-collar worker,0.36008,53,98,0.26456,0.45561
2008,Hamburg,female,Not employed: Pensioner,0.39163,45,98,0.29449,0.48877
2008,Lower Saxony,male,Self-employed,0.07311,74,795,0.05500,0.09121
2008,Lower Saxony,male,Blue-collar worker,0.22394,172,795,0.19495,0.25294
2008,Lower Saxony,male,Civil servant,0.06845,59,795,0.05088,0.08601
2008,Lower Saxony,male,White-collar worker,0.23193,204,795,0.20258,0.26129
2008,Lower Saxony,male,Apprentice/ Trainee/ Intern,0.06356,61,795,0.04659,0.08053
2008,Lower Saxony,male,Not employed: Pensioner,0.26529,225,795,0.23458,0.29600
2008,Lower Saxony,female,Self-employed,0.03275,39,913,0.02120,0.04431
2008,Lower Saxony,female,Blue-collar worker,0.09770,78,913,0.07843,0.11697
2008,Lower Saxony,female,Civil servant,0.02981,37,913,0.01877,0.04085
2008,Lower Saxony,female,White-collar worker,0.28613,287,913,0.25680,0.31547
2008,Lower Saxony,female,Apprentice/ Trainee/ Intern,0.07371,54,913,0.05675,0.09066
2008,Lower Saxony,female,Not employed: Pensioner,0.32237,260,913,0.29204,0.35271
2008,Lower Saxony,female,Not employed: registered unemployed,0.04235,36,913,0.02928,0.05542
2008,Lower Saxony,female,Not employed: no further information,0.11517,122,913,0.09445,0.13589
2008,North Rhine-Westphalia,male,Self-employed,0.06663,161,1881,0.05536,0.07790
2008,North Rhine-Westphalia,male,Blue-collar worker,0.23622,385,1881,0.21702,0.25542
2008,North Rhine-Westphalia,male,Civil servant,0.04655,117,1881,0.03702,0.05607
2008,North Rhine-Westphalia,male,White-collar worker,0.24629,472,1881,0.22682,0.26577
2008,North Rhine-Westphalia,male,Apprentice/ Trainee/ Intern,0.07360,117,1881,0.06180,0.08541
2008,North Rhine-Westphalia,male,Not employed: Pensioner,0.24300,493,1881,0.22361,0.26239
2008,North Rhine-Westphalia,male,Not employed: registered unemployed,0.05934,88,1881,0.04866,0.07002
2008,North Rhine-Westphalia,male,Not employed: no further information,0.02537,48,1881,0.01826,0.03248
2008,North Rhine-Westphalia,female,Self-employed,0.03632,91,2084,0.02829,0.04435
2008,North Rhine-Westphalia,female,Blue-collar worker,0.10235,185,2084,0.08933,0.11536
2008,North Rhine-Westphalia,female,Civil servant,0.02876,81,2084,0.02158,0.03594
2008,North Rhine-Westphalia,female,White-collar worker,0.29533,661,2084,0.27574,0.31492
2008,North Rhine-Westphalia,female,Apprentice/ Trainee/ Intern,0.05759,140,2084,0.04759,0.06760
2008,North Rhine-Westphalia,female,Not employed: Pensioner,0.28433,518,2084,0.26496,0.30371
2008,North Rhine-Westphalia,female,Not employed: registered unemployed,0.04696,86,2084,0.03787,0.05604
2008,North Rhine-Westphalia,female,Not employed: no further information,0.14836,322,2084,0.13310,0.16363
2008,Hesse,male,Self-employed,0.08280,58,593,0.06060,0.10500
2008,Hesse,male,Blue-collar worker,0.16547,101,593,0.13554,0.19541
2008,Hesse,male,Civil servant,0.03664,32,593,0.02151,0.05178
2008,Hesse,male,White-collar worker,0.31336,197,593,0.27600,0.35073
2008,Hesse,male,Apprentice/ Trainee/ Intern,0.08369,42,593,0.06138,0.10600
2008,Hesse,male,Not employed: Pensioner,0.22374,163,593,0.19016,0.25731
2008,Hesse,female,Self-employed,0.05199,46,638,0.03475,0.06923
2008,Hesse,female,Blue-collar worker,0.08935,48,638,0.06719,0.11150
2008,Hesse,female,White-collar worker,0.34552,255,638,0.30859,0.38245
2008,Hesse,female,Apprentice/ Trainee/ Intern,0.05865,40,638,0.04040,0.07689
2008,Hesse,female,Not employed: Pensioner,0.27156,160,638,0.23702,0.30610
2008,Hesse,female,Not employed: no further information,0.12664,89,638,0.10081,0.15247
2008,"Rhineland-Palatinate, Saarland",male,Self-employed,0.06340,34,428,0.04029,0.08652
2008,"Rhineland-Palatinate, Saarland",male,Blue-collar worker,0.25292,111,428,0.21169,0.29415
2008,"Rhineland-Palatinate, Saarland",male,Civil servant,0.04367,36,428,0.02429,0.06305
2008,"Rhineland-Palatinate, Saarland",male,White-collar worker,0.23253,114,428,0.19247,0.27260
2008,"Rhineland-Palatinate, Saarland",male,Not employed: Pensioner,0.24048,133,428,0.19994,0.28102
2008,"Rhineland-Palatinate, Saarland",female,Blue-collar worker,0.14840,83,549,0.11864,0.17817
2008,"Rhineland-Palatinate, Saarland",female,White-collar worker,0.26794,171,549,0.23086,0.30502
2008,"Rhineland-Palatinate, Saarland",female,Apprentice/ Trainee/ Intern,0.04697,33,549,0.02926,0.06469
2008,"Rhineland-Palatinate, Saarland",female,Not employed: Pensioner,0.28697,162,549,0.24910,0.32484
2008,"Rhineland-Palatinate, Saarland",female,Not employed: no further information,0.14742,100,549,0.11773,0.17710
2008,Baden-Wuerttemberg,male,Self-employed,0.06000,88,1102,0.04597,0.07403
2008,Baden-Wuerttemberg,male,Blue-collar worker,0.27216,276,1102,0.24587,0.29845
2008,Baden-Wuerttemberg,male,Civil servant,0.04031,51,1102,0.02869,0.05193
2008,Baden-Wuerttemberg,male,White-collar worker,0.26490,321,1102,0.23883,0.29096
2008,Baden-Wuerttemberg,male,Apprentice/ Trainee/ Intern,0.09676,105,1102,0.07930,0.11423
2008,Baden-Wuerttemberg,male,Not employed: Pensioner,0.22552,261,1102,0.20083,0.25020
2008,Baden-Wuerttemberg,female,Self-employed,0.03229,55,1241,0.02245,0.04213
2008,Baden-Wuerttemberg,female,Blue-collar worker,0.13316,133,1241,0.11425,0.15207
2008,Baden-Wuerttemberg,female,Civil servant,0.01585,36,1241,0.00890,0.02280
2008,Baden-Wuerttemberg,female,White-collar worker,0.30405,385,1241,0.27845,0.32965
2008,Baden-Wuerttemberg,female,Apprentice/ Trainee/ Intern,0.05916,104,1241,0.04603,0.07229
2008,Baden-Wuerttemberg,female,Not employed: Pensioner,0.30661,322,1241,0.28094,0.33227
2008,Baden-Wuerttemberg,female,Not employed: registered unemployed,0.03106,32,1241,0.02140,0.04071
2008,Baden-Wuerttemberg,female,Not employed: no further information,0.11738,174,1241,0.09946,0.13529
2008,Bavaria,male,Self-employed,0.07190,110,1294,0.05782,0.08598
2008,Bavaria,male,Blue-collar worker,0.25941,296,1294,0.23552,0.28330
2008,Bavaria,male,Civil servant,0.05058,75,1294,0.03863,0.06252
2008,Bavaria,male,White-collar worker,0.25056,342,1294,0.22694,0.27418
2008,Bavaria,male,Apprentice/ Trainee/ Intern,0.05120,89,1294,0.03919,0.06322
2008,Bavaria,male,Not employed: Pensioner,0.24672,343,1294,0.22322,0.27022
2008,Bavaria,male,Not employed: no further information,0.03326,39,1294,0.02348,0.04303
2008,Bavaria,female,Self-employed,0.03857,64,1461,0.02869,0.04844
2008,Bavaria,female,Blue-collar worker,0.13642,171,1461,0.11881,0.15402
2008,Bavaria,female,Civil servant,0.01992,54,1461,0.01275,0.02709
2008,Bavaria,female,White-collar worker,0.31426,482,1461,0.29045,0.33807
2008,Bavaria,female,Apprentice/ Trainee/ Intern,0.06206,104,1461,0.04968,0.07443
2008,Bavaria,female,Not employed: Pensioner,0.26622,341,1461,0.24355,0.28889
2008,Bavaria,female,Not employed: registered unemployed,0.03185,39,1461,0.02285,0.04086
2008,Bavaria,female,Not employed: no further information,0.13019,206,1461,0.11293,0.14745
2008,Berlin,male,Self-employed,0.09317,33,258,0.05763,0.12871
2008,Berlin,male,Blue-collar worker,0.18607,50,258,0.13849,0.23365
2008,Berlin,male,White-collar worker,0.28689,95,258,0.23159,0.34219
2008,Berlin,male,Not employed: Pensioner,0.20027,80,258,0.15134,0.24920
2008,Berlin,female,White-collar worker,0.33173,146,310,0.27923,0.38423
2008,Berlin,female,Apprentice/ Trainee/ Intern,0.07830,35,310,0.04834,0.10825
2008,Berlin,female,Not employed: Pensioner,0.25758,94,310,0.20882,0.30634
2008,Berlin,female,Not employed: registered unemployed,0.11233,35,310,0.07713,0.14754
2008,Brandenburg,male,Blue-collar worker,0.20166,78,318,0.15749,0.24583
2008,Brandenburg,male,White-collar worker,0.15381,69,318,0.11410,0.19353
