year,age_gr,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,30-45 y.,West,Blue-collar worker,0.25020,1246,5443,0.23869,0.26170
2003,30-45 y.,West,Civil servant,0.04788,290,5443,0.04221,0.05355
2003,30-45 y.,West,White-collar worker,0.42579,2382,5443,0.41265,0.43892
2003,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01472,77,5443,0.01152,0.01792
2003,30-45 y.,West,Not employed: Pensioner,0.00663,35,5443,0.00448,0.00879
2003,30-45 y.,West,Not employed: registered unemployed,0.06539,298,5443,0.05882,0.07196
2003,30-45 y.,West,Not employed: no further information,0.11200,653,5443,0.10362,0.12038
2003,30-45 y.,East,Self-employed,0.09026,126,1444,0.07547,0.10504
2003,30-45 y.,East,Blue-collar worker,0.27934,366,1444,0.25619,0.30249
2003,30-45 y.,East,Civil servant,0.02439,46,1444,0.01643,0.03234
2003,30-45 y.,East,White-collar worker,0.35067,600,1444,0.32605,0.37530
2003,30-45 y.,East,Not employed: registered unemployed,0.17909,245,1444,0.15931,0.19887
2003,30-45 y.,East,Not employed: no further information,0.04571,61,1444,0.03494,0.05649
2003,46-65 y.,West,Self-employed,0.07390,490,5672,0.06709,0.08071
2003,46-65 y.,West,Blue-collar worker,0.18657,871,5672,0.17643,0.19671
2003,46-65 y.,West,Civil servant,0.05602,529,5672,0.05003,0.06200
2003,46-65 y.,West,White-collar worker,0.28340,1706,5672,0.27167,0.29513
2003,46-65 y.,West,Not employed: Pensioner,0.21327,1087,5672,0.20261,0.22393
2003,46-65 y.,West,Not employed: registered unemployed,0.06836,312,5672,0.06179,0.07493
2003,46-65 y.,West,Not employed: no further information,0.11384,677,5672,0.10557,0.12211
2003,46-65 y.,East,Self-employed,0.06004,138,1844,0.04920,0.07089
2003,46-65 y.,East,Blue-collar worker,0.17426,322,1844,0.15694,0.19158
2003,46-65 y.,East,Civil servant,0.01771,52,1844,0.01169,0.02374
2003,46-65 y.,East,White-collar worker,0.26410,555,1844,0.24397,0.28423
2003,46-65 y.,East,Not employed: Pensioner,0.29976,503,1844,0.27885,0.32068
2003,46-65 y.,East,Not employed: registered unemployed,0.16687,274,1844,0.14985,0.18390
2003,66 and older,West,Self-employed,0.01780,64,2677,0.01279,0.02281
2003,66 and older,West,Not employed: Pensioner,0.93574,2537,2677,0.92645,0.94503
2003,66 and older,West,Not employed: no further information,0.02341,76,2677,0.01768,0.02914
2003,66 and older,East,Not employed: Pensioner,0.98609,894,894,0.97840,0.99377
2004,17-29 y.,West,Self-employed,0.01826,57,2873,0.01336,0.02316
2004,17-29 y.,West,Blue-collar worker,0.14858,373,2873,0.13557,0.16158
2004,17-29 y.,West,Civil servant,0.01691,56,2873,0.01219,0.02162
2004,17-29 y.,West,White-collar worker,0.24063,664,2873,0.22500,0.25627
2004,17-29 y.,West,Apprentice/ Trainee/ Intern,0.41793,1319,2873,0.39989,0.43597
2004,17-29 y.,West,Not employed: Military/Community Service,0.01462,44,2873,0.01023,0.01901
2004,17-29 y.,West,Not employed: registered unemployed,0.07338,171,2873,0.06384,0.08291
2004,17-29 y.,West,Not employed: no further information,0.06331,189,2873,0.05440,0.07222
2004,17-29 y.,East,Blue-collar worker,0.16061,156,1017,0.13803,0.18319
2004,17-29 y.,East,White-collar worker,0.17777,203,1017,0.15426,0.20128
2004,17-29 y.,East,Apprentice/ Trainee/ Intern,0.43140,499,1017,0.40095,0.46186
2004,17-29 y.,East,Not employed: registered unemployed,0.13848,115,1017,0.11724,0.15971
2004,17-29 y.,East,Not employed: no further information,0.04649,44,1017,0.03354,0.05944
2004,30-45 y.,West,Self-employed,0.07934,453,5148,0.07196,0.08673
2004,30-45 y.,West,Blue-collar worker,0.24964,1189,5148,0.23781,0.26146
2004,30-45 y.,West,Civil servant,0.04759,270,5148,0.04177,0.05341
2004,30-45 y.,West,White-collar worker,0.42245,2235,5148,0.40895,0.43594
2004,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01443,72,5148,0.01117,0.01769
2004,30-45 y.,West,Not employed: Pensioner,0.00717,35,5148,0.00486,0.00947
2004,30-45 y.,West,Not employed: registered unemployed,0.06737,290,5148,0.06052,0.07422
2004,30-45 y.,West,Not employed: no further information,0.11001,604,5148,0.10146,0.11856
2004,30-45 y.,East,Self-employed,0.09182,119,1340,0.07636,0.10729
2004,30-45 y.,East,Blue-collar worker,0.26479,337,1340,0.24116,0.28843
2004,30-45 y.,East,Civil servant,0.02805,44,1340,0.01920,0.03689
2004,30-45 y.,East,White-collar worker,0.35508,561,1340,0.32945,0.38071
2004,30-45 y.,East,Not employed: registered unemployed,0.18256,214,1340,0.16187,0.20325
2004,30-45 y.,East,Not employed: no further information,0.04821,65,1340,0.03674,0.05969
2004,46-65 y.,West,Self-employed,0.07814,500,5518,0.07105,0.08522
2004,46-65 y.,West,Blue-collar worker,0.18339,824,5518,0.17318,0.19361
2004,46-65 y.,West,Civil servant,0.05431,506,5518,0.04833,0.06029
2004,46-65 y.,West,White-collar worker,0.29204,1719,5518,0.28005,0.30404
2004,46-65 y.,West,Not employed: Pensioner,0.19974,993,5518,0.18919,0.21029
2004,46-65 y.,West,Not employed: registered unemployed,0.07943,344,5518,0.07230,0.08657
2004,46-65 y.,West,Not employed: no further information,0.10859,632,5518,0.10038,0.11680
2004,46-65 y.,East,Self-employed,0.06511,136,1787,0.05367,0.07655
2004,46-65 y.,East,Blue-collar worker,0.20224,342,1787,0.18361,0.22087
2004,46-65 y.,East,Civil servant,0.01885,53,1787,0.01254,0.02516
2004,46-65 y.,East,White-collar worker,0.25611,554,1787,0.23586,0.27635
2004,46-65 y.,East,Not employed: Pensioner,0.27913,446,1787,0.25833,0.29994
2004,46-65 y.,East,Not employed: registered unemployed,0.15799,256,1787,0.14108,0.17491
2004,66 and older,West,Self-employed,0.01798,72,2770,0.01303,0.02293
2004,66 and older,West,Blue-collar worker,0.01324,31,2770,0.00898,0.01749
2004,66 and older,West,Not employed: Pensioner,0.93592,2587,2770,0.92680,0.94504
2004,66 and older,West,Not employed: no further information,0.02287,80,2770,0.01730,0.02844
2004,66 and older,East,Not employed: Pensioner,0.98617,934,934,0.97868,0.99367
2005,17-29 y.,West,Self-employed,0.01598,57,2807,0.01134,0.02062
2005,17-29 y.,West,Blue-collar worker,0.15012,364,2807,0.13690,0.16334
2005,17-29 y.,West,Civil servant,0.02083,55,2807,0.01555,0.02612
2005,17-29 y.,West,White-collar worker,0.24728,668,2807,0.23131,0.26324
2005,17-29 y.,West,Apprentice/ Trainee/ Intern,0.40486,1270,2807,0.38670,0.42302
2005,17-29 y.,West,Not employed: Military/Community Service,0.00956,32,2807,0.00596,0.01317
2005,17-29 y.,West,Not employed: registered unemployed,0.08189,179,2807,0.07175,0.09204
2005,17-29 y.,West,Not employed: no further information,0.06603,182,2807,0.05684,0.07522
2005,17-29 y.,East,Blue-collar worker,0.13546,131,960,0.11380,0.15712
2005,17-29 y.,East,White-collar worker,0.14834,176,960,0.12584,0.17083
2005,17-29 y.,East,Apprentice/ Trainee/ Intern,0.45146,473,960,0.41996,0.48295
2005,17-29 y.,East,Not employed: registered unemployed,0.17608,142,960,0.15197,0.20018
2005,17-29 y.,East,Not employed: no further information,0.03859,38,960,0.02640,0.05078
2005,30-45 y.,West,Self-employed,0.07607,402,4785,0.06855,0.08358
2005,30-45 y.,West,Blue-collar worker,0.26756,1151,4785,0.25501,0.28010
2005,30-45 y.,West,Civil servant,0.05032,262,4785,0.04413,0.05652
2005,30-45 y.,West,White-collar worker,0.40848,2044,4785,0.39455,0.42241
2005,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01228,54,4785,0.00916,0.01540
2005,30-45 y.,West,Not employed: Pensioner,0.00692,34,4785,0.00457,0.00926
2005,30-45 y.,West,Not employed: registered unemployed,0.06944,286,4785,0.06224,0.07665
2005,30-45 y.,West,Not employed: no further information,0.10590,552,4785,0.09718,0.11462
2005,30-45 y.,East,Self-employed,0.10539,133,1262,0.08844,0.12234
2005,30-45 y.,East,Blue-collar worker,0.25665,307,1262,0.23255,0.28076
2005,30-45 y.,East,Civil servant,0.02322,38,1262,0.01491,0.03154
2005,30-45 y.,East,White-collar worker,0.35525,520,1262,0.32884,0.38167
2005,30-45 y.,East,Not employed: registered unemployed,0.17444,192,1262,0.15350,0.19539
2005,30-45 y.,East,Not employed: no further information,0.05228,72,1262,0.04000,0.06457
2005,46-65 y.,West,Self-employed,0.07769,486,5230,0.07044,0.08495
2005,46-65 y.,West,Blue-collar worker,0.19180,813,5230,0.18113,0.20247
2005,46-65 y.,West,Civil servant,0.05709,481,5230,0.05080,0.06337
2005,46-65 y.,West,White-collar worker,0.30165,1650,5230,0.28921,0.31410
2005,46-65 y.,West,Not employed: Pensioner,0.18962,931,5230,0.17899,0.20024
2005,46-65 y.,West,Not employed: registered unemployed,0.07077,293,5230,0.06382,0.07772
2005,46-65 y.,West,Not employed: no further information,0.10746,576,5230,0.09906,0.11585
2005,46-65 y.,East,Self-employed,0.06899,134,1763,0.05715,0.08082
2005,46-65 y.,East,Blue-collar worker,0.19058,319,1763,0.17224,0.20892
2005,46-65 y.,East,Civil servant,0.02122,61,1763,0.01449,0.02795
2005,46-65 y.,East,White-collar worker,0.27160,543,1763,0.25083,0.29237
2005,46-65 y.,East,Not employed: Pensioner,0.26990,436,1763,0.24918,0.29063
2005,46-65 y.,East,Not employed: registered unemployed,0.15529,236,1763,0.13838,0.17220
2005,46-65 y.,East,Not employed: no further information,0.01690,34,1763,0.01088,0.02292
2005,66 and older,West,Self-employed,0.01749,63,2749,0.01259,0.02239
2005,66 and older,West,Not employed: Pensioner,0.94015,2609,2749,0.93128,0.94902
2005,66 and older,West,Not employed: no further information,0.02275,77,2749,0.01718,0.02833
2005,66 and older,East,Not employed: Pensioner,0.97920,935,935,0.97004,0.98835
2006,17-29 y.,West,Self-employed,0.01979,59,2908,0.01473,0.02486
2006,17-29 y.,West,Blue-collar worker,0.14957,385,2908,0.13661,0.16254
2006,17-29 y.,West,Civil servant,0.02454,59,2908,0.01891,0.03016
2006,17-29 y.,West,White-collar worker,0.23221,674,2908,0.21686,0.24756
2006,17-29 y.,West,Apprentice/ Trainee/ Intern,0.34385,1085,2908,0.32658,0.36112
2006,17-29 y.,West,Not employed: Military/Community Service,0.01303,42,2908,0.00890,0.01715
2006,17-29 y.,West,Not employed: registered unemployed,0.08969,215,2908,0.07931,0.10008
2006,17-29 y.,West,Not employed: no further information,0.11798,389,2908,0.10625,0.12971
2006,17-29 y.,East,Blue-collar worker,0.13466,135,981,0.11329,0.15603
2006,17-29 y.,East,White-collar worker,0.16431,188,981,0.14111,0.18751
2006,17-29 y.,East,Apprentice/ Trainee/ Intern,0.33954,404,981,0.30989,0.36919
2006,17-29 y.,East,Not employed: registered unemployed,0.15387,138,981,0.13128,0.17646
2006,17-29 y.,East,Not employed: no further information,0.11235,116,981,0.09257,0.13212
2006,30-45 y.,West,Self-employed,0.07552,427,4949,0.06816,0.08289
2006,30-45 y.,West,Blue-collar worker,0.24605,1111,4949,0.23405,0.25805
2006,30-45 y.,West,Civil servant,0.04700,266,4949,0.04111,0.05290
2006,30-45 y.,West,White-collar worker,0.42896,2180,4949,0.41517,0.44275
2006,30-45 y.,West,Apprentice/ Trainee/ Intern,0.00996,43,4949,0.00719,0.01273
2006,30-45 y.,West,Not employed: Pensioner,0.00844,38,4949,0.00589,0.01099
2006,30-45 y.,West,Not employed: registered unemployed,0.06782,292,4949,0.06082,0.07483
2006,30-45 y.,West,Not employed: no further information,0.11287,592,4949,0.10405,0.12169
2006,30-45 y.,East,Self-employed,0.11135,140,1291,0.09418,0.12851
2006,30-45 y.,East,Blue-collar worker,0.24464,306,1291,0.22118,0.26810
2006,30-45 y.,East,Civil servant,0.02709,48,1291,0.01823,0.03595
2006,30-45 y.,East,White-collar worker,0.37501,537,1291,0.34859,0.40143
2006,30-45 y.,East,Not employed: registered unemployed,0.15024,186,1291,0.13074,0.16974
2006,30-45 y.,East,Not employed: no further information,0.05982,74,1291,0.04687,0.07276
2006,46-65 y.,West,Self-employed,0.08426,555,5694,0.07704,0.09147
2006,46-65 y.,West,Blue-collar worker,0.18732,868,5694,0.17719,0.19746
2006,46-65 y.,West,Civil servant,0.05688,495,5694,0.05087,0.06290
2006,46-65 y.,West,White-collar worker,0.30450,1820,5694,0.29255,0.31646
2006,46-65 y.,West,Not employed: Pensioner,0.18016,995,5694,0.17017,0.19014
2006,46-65 y.,West,Not employed: registered unemployed,0.07697,335,5694,0.07004,0.08389
2006,46-65 y.,West,Not employed: no further information,0.10718,626,5694,0.09914,0.11521
2006,46-65 y.,East,Self-employed,0.08448,156,1835,0.07176,0.09721
2006,46-65 y.,East,Blue-collar worker,0.19334,335,1835,0.17527,0.21141
2006,46-65 y.,East,Civil servant,0.01816,56,1835,0.01205,0.02427
2006,46-65 y.,East,White-collar worker,0.27242,594,1835,0.25204,0.29279
2006,46-65 y.,East,Not employed: Pensioner,0.23851,431,1835,0.21901,0.25802
2006,46-65 y.,East,Not employed: registered unemployed,0.17190,263,1835,0.15463,0.18916
2006,66 and older,West,Self-employed,0.02186,95,3297,0.01686,0.02685
2006,66 and older,West,Blue-collar worker,0.01037,37,3297,0.00691,0.01383
2006,66 and older,West,White-collar worker,0.00943,31,3297,0.00613,0.01273
2006,66 and older,West,Not employed: Pensioner,0.93397,3052,3297,0.92549,0.94244
2006,66 and older,West,Not employed: no further information,0.02103,82,3297,0.01613,0.02593
2006,66 and older,East,Not employed: Pensioner,0.98177,1104,1104,0.97387,0.98966
2007,17-29 y.,West,Self-employed,0.02138,54,2741,0.01596,0.02679
2007,17-29 y.,West,Blue-collar worker,0.16027,395,2741,0.14654,0.17401
2007,17-29 y.,West,Civil servant,0.02406,59,2741,0.01832,0.02980
2007,17-29 y.,West,White-collar worker,0.23783,622,2741,0.22189,0.25377
2007,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32181,993,2741,0.30432,0.33931
2007,17-29 y.,West,Not employed: Military/Community Service,0.01505,46,2741,0.01049,0.01961
2007,17-29 y.,West,Not employed: registered unemployed,0.07649,163,2741,0.06654,0.08644
2007,17-29 y.,West,Not employed: no further information,0.13575,409,2741,0.12292,0.14858
2007,17-29 y.,East,Blue-collar worker,0.14182,129,935,0.11945,0.16419
2007,17-29 y.,East,White-collar worker,0.17859,178,935,0.15402,0.20315
2007,17-29 y.,East,Apprentice/ Trainee/ Intern,0.37211,407,935,0.34111,0.40311
2007,17-29 y.,East,Not employed: registered unemployed,0.14015,112,935,0.11788,0.16241
2007,17-29 y.,East,Not employed: no further information,0.10907,109,935,0.08907,0.12906
2007,30-45 y.,West,Self-employed,0.07613,389,4483,0.06836,0.08389
2007,30-45 y.,West,Blue-collar worker,0.25609,1035,4483,0.24331,0.26886
2007,30-45 y.,West,Civil servant,0.05547,268,4483,0.04877,0.06217
2007,30-45 y.,West,White-collar worker,0.43959,2031,4483,0.42506,0.45412
2007,30-45 y.,West,Apprentice/ Trainee/ Intern,0.00958,33,4483,0.00673,0.01244
2007,30-45 y.,West,Not employed: Pensioner,0.00750,36,4483,0.00497,0.01002
2007,30-45 y.,West,Not employed: registered unemployed,0.06222,229,4483,0.05515,0.06929
2007,30-45 y.,West,Not employed: no further information,0.09177,462,4483,0.08332,0.10023
2007,30-45 y.,East,Self-employed,0.11187,127,1197,0.09401,0.12973
2007,30-45 y.,East,Blue-collar worker,0.25563,295,1197,0.23091,0.28036
2007,30-45 y.,East,Civil servant,0.03619,51,1197,0.02561,0.04678
2007,30-45 y.,East,White-collar worker,0.40140,540,1197,0.37362,0.42919
2007,30-45 y.,East,Not employed: registered unemployed,0.13280,140,1197,0.11357,0.15204
2007,30-45 y.,East,Not employed: no further information,0.03251,44,1197,0.02246,0.04256
2007,46-65 y.,West,Self-employed,0.08167,511,5278,0.07428,0.08906
2007,46-65 y.,West,Blue-collar worker,0.20022,845,5278,0.18942,0.21102
2007,46-65 y.,West,Civil servant,0.05729,454,5278,0.05102,0.06356
2007,46-65 y.,West,White-collar worker,0.31224,1779,5278,0.29973,0.32474
2007,46-65 y.,West,Not employed: Pensioner,0.17753,875,5278,0.16722,0.18784
2007,46-65 y.,West,Not employed: registered unemployed,0.06786,278,5278,0.06108,0.07465
2007,46-65 y.,West,Not employed: no further information,0.10006,536,5278,0.09196,0.10815
2007,46-65 y.,East,Self-employed,0.06824,129,1762,0.05647,0.08002
2007,46-65 y.,East,Blue-collar worker,0.23169,361,1762,0.21198,0.25139
2007,46-65 y.,East,Civil servant,0.02033,57,1762,0.01374,0.02692
2007,46-65 y.,East,White-collar worker,0.27873,567,1762,0.25779,0.29967
2007,46-65 y.,East,Not employed: Pensioner,0.22431,371,1762,0.20483,0.24380
2007,46-65 y.,East,Not employed: registered unemployed,0.15317,241,1762,0.13635,0.16999
2007,46-65 y.,East,Not employed: no further information,0.01881,36,1762,0.01246,0.02515
2007,66 and older,West,Self-employed,0.01902,82,3182,0.01427,0.02377
2007,66 and older,West,Blue-collar worker,0.01184,37,3182,0.00809,0.01560
2007,66 and older,West,Not employed: Pensioner,0.93638,2990,3182,0.92790,0.94486
2007,66 and older,West,Not employed: no further information,0.01814,73,3182,0.01350,0.02278
2007,66 and older,East,Not employed: Pensioner,0.98096,1095,1095,0.97286,0.98906
2008,17-29 y.,West,Self-employed,0.01476,40,2509,0.01004,0.01948
2008,17-29 y.,West,Blue-collar worker,0.17161,379,2509,0.15686,0.18637
2008,17-29 y.,West,Civil servant,0.02095,56,2509,0.01534,0.02655
2008,17-29 y.,West,White-collar worker,0.25034,611,2509,0.23338,0.26729
2008,17-29 y.,West,Apprentice/ Trainee/ Intern,0.33382,960,2509,0.31536,0.35228
2008,17-29 y.,West,Not employed: registered unemployed,0.05842,123,2509,0.04925,0.06760
2008,17-29 y.,West,Not employed: no further information,0.13157,340,2509,0.11834,0.14480
2008,17-29 y.,East,Blue-collar worker,0.15923,123,820,0.13417,0.18428
2008,17-29 y.,East,White-collar worker,0.18615,160,820,0.15949,0.21280
2008,17-29 y.,East,Apprentice/ Trainee/ Intern,0.39293,368,820,0.35948,0.42638
2008,17-29 y.,East,Not employed: registered unemployed,0.14156,104,820,0.11769,0.16544
2008,17-29 y.,East,Not employed: no further information,0.06747,65,820,0.05029,0.08465
2008,30-45 y.,West,Self-employed,0.07072,327,3984,0.06276,0.07868
2008,30-45 y.,West,Blue-collar worker,0.24993,909,3984,0.23648,0.26338
2008,30-45 y.,West,Civil servant,0.05509,232,3984,0.04800,0.06217
2008,30-45 y.,West,White-collar worker,0.46364,1893,3984,0.44815,0.47912
2008,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01304,42,3984,0.00951,0.01656
2008,30-45 y.,West,Not employed: registered unemployed,0.04699,177,3984,0.04042,0.05357
2008,30-45 y.,West,Not employed: no further information,0.09037,404,3984,0.08147,0.09927
2008,30-45 y.,East,Self-employed,0.12156,125,1120,0.10242,0.14071
2008,30-45 y.,East,Blue-collar worker,0.28927,298,1120,0.26271,0.31584
2008,30-45 y.,East,Civil servant,0.03247,48,1120,0.02209,0.04286
2008,30-45 y.,East,White-collar worker,0.38140,493,1120,0.35294,0.40986
2008,30-45 y.,East,Not employed: registered unemployed,0.10991,113,1120,0.09159,0.12824
2008,30-45 y.,East,Not employed: no further information,0.03671,43,1120,0.02569,0.04773
2008,46-65 y.,West,Self-employed,0.07928,471,4998,0.07179,0.08677
2008,46-65 y.,West,Blue-collar worker,0.20956,848,4998,0.19828,0.22085
2008,46-65 y.,West,Civil servant,0.05594,418,4998,0.04957,0.06231
2008,46-65 y.,West,White-collar worker,0.33065,1775,4998,0.31760,0.34369
2008,46-65 y.,West,Not employed: Pensioner,0.16506,783,4998,0.15477,0.17536
2008,46-65 y.,West,Not employed: registered unemployed,0.06398,225,4998,0.05720,0.07077
2008,46-65 y.,West,Not employed: no further information,0.09150,478,4998,0.08351,0.09950
2008,46-65 y.,East,Self-employed,0.06969,123,1675,0.05749,0.08189
2008,46-65 y.,East,Blue-collar worker,0.22536,349,1675,0.20535,0.24538
2008,46-65 y.,East,Civil servant,0.02115,52,1675,0.01426,0.02804
2008,46-65 y.,East,White-collar worker,0.31710,579,1675,0.29481,0.33939
2008,46-65 y.,East,Not employed: Pensioner,0.18817,318,1675,0.16945,0.20689
2008,46-65 y.,East,Not employed: registered unemployed,0.15288,216,1675,0.13564,0.17012
2008,46-65 y.,East,Not employed: no further information,0.02298,38,1675,0.01580,0.03015
2008,66 and older,West,Self-employed,0.02469,98,3174,0.01929,0.03009
2008,66 and older,West,Blue-collar worker,0.01339,35,3174,0.00939,0.01738
2008,66 and older,West,White-collar worker,0.01087,37,3174,0.00727,0.01448
2008,66 and older,West,Not employed: Pensioner,0.93117,2936,3174,0.92236,0.93998
2008,66 and older,West,Not employed: no further information,0.01778,68,3174,0.01318,0.02238
2008,66 and older,East,Not employed: Pensioner,0.97332,1087,1087,0.96374,0.98291
2009,17-29 y.,West,Self-employed,0.01394,37,2315,0.00917,0.01872
2009,17-29 y.,West,Blue-collar worker,0.15653,304,2315,0.14173,0.17134
2009,17-29 y.,West,Civil servant,0.02362,55,2315,0.01743,0.02981
2009,17-29 y.,West,White-collar worker,0.25556,567,2315,0.23779,0.27334
2009,17-29 y.,West,Apprentice/ Trainee/ Intern,0.35855,905,2315,0.33901,0.37809
2009,17-29 y.,West,Not employed: Military/Community Service,0.01946,42,2315,0.01383,0.02509
2009,17-29 y.,West,Not employed: registered unemployed,0.05588,119,2315,0.04652,0.06524
2009,17-29 y.,West,Not employed: no further information,0.10519,286,2315,0.09269,0.11769
2009,17-29 y.,East,Blue-collar worker,0.12641,103,709,0.10193,0.15089
2009,17-29 y.,East,White-collar worker,0.20984,143,709,0.17985,0.23983
2009,17-29 y.,East,Apprentice/ Trainee/ Intern,0.36423,312,709,0.32879,0.39968
2009,17-29 y.,East,Not employed: registered unemployed,0.17330,106,709,0.14542,0.20119
2009,17-29 y.,East,Not employed: no further information,0.05059,45,709,0.03445,0.06673
2009,30-45 y.,West,Self-employed,0.07253,300,3573,0.06402,0.08103
2009,30-45 y.,West,Blue-collar worker,0.24360,797,3573,0.22952,0.25767
2009,30-45 y.,West,Civil servant,0.05590,210,3573,0.04837,0.06344
2009,30-45 y.,West,White-collar worker,0.45814,1699,3573,0.44180,0.47447
2009,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01198,34,3573,0.00841,0.01554
2009,30-45 y.,West,Not employed: registered unemployed,0.05548,177,3573,0.04797,0.06298
2009,30-45 y.,West,Not employed: no further information,0.08897,356,3573,0.07963,0.09831
2009,30-45 y.,East,Self-employed,0.13517,118,1046,0.11444,0.15590
2009,30-45 y.,East,Blue-collar worker,0.27172,271,1046,0.24475,0.29869
2009,30-45 y.,East,Civil servant,0.02954,38,1046,0.01927,0.03980
2009,30-45 y.,East,White-collar worker,0.39487,473,1046,0.36523,0.42450
2009,30-45 y.,East,Not employed: registered unemployed,0.10620,98,1046,0.08752,0.12488
2009,30-45 y.,East,Not employed: no further information,0.03525,48,1046,0.02407,0.04644
2009,46-65 y.,West,Self-employed,0.07774,436,4673,0.07006,0.08542
2009,46-65 y.,West,Blue-collar worker,0.21146,804,4673,0.19975,0.22317
2009,46-65 y.,West,Civil servant,0.05570,384,4673,0.04912,0.06228
2009,46-65 y.,West,White-collar worker,0.34071,1711,4673,0.32712,0.35430
2009,46-65 y.,West,Not employed: Pensioner,0.15429,699,4673,0.14393,0.16465
2009,46-65 y.,West,Not employed: registered unemployed,0.06238,207,4673,0.05544,0.06931
2009,46-65 y.,West,Not employed: no further information,0.09190,432,4673,0.08361,0.10018
2009,46-65 y.,East,Self-employed,0.08261,126,1633,0.06926,0.09597
2009,46-65 y.,East,Blue-collar worker,0.24116,352,1633,0.22041,0.26192
2009,46-65 y.,East,Civil servant,0.02757,58,1633,0.01963,0.03552
2009,46-65 y.,East,White-collar worker,0.31243,571,1633,0.28994,0.33492
2009,46-65 y.,East,Not employed: Pensioner,0.16133,289,1633,0.14348,0.17918
2009,46-65 y.,East,Not employed: registered unemployed,0.14684,195,1633,0.12967,0.16401
2009,46-65 y.,East,Not employed: no further information,0.02380,42,1633,0.01640,0.03119
2009,66 and older,West,Self-employed,0.02888,104,3037,0.02292,0.03483
2009,66 and older,West,Blue-collar worker,0.01175,39,3037,0.00792,0.01559
2009,66 and older,West,White-collar worker,0.01662,52,3037,0.01207,0.02116
2009,66 and older,West,Not employed: Pensioner,0.92326,2779,3037,0.91379,0.93272
2009,66 and older,West,Not employed: no further information,0.01649,63,3037,0.01196,0.02102
2009,66 and older,East,Not employed: Pensioner,0.97518,1088,1088,0.96593,0.98443
2010,17-29 y.,West,Self-employed,0.01244,44,3273,0.00864,0.01624
2010,17-29 y.,West,Blue-collar worker,0.12760,371,3273,0.11617,0.13903
2010,17-29 y.,West,Civil servant,0.02102,55,3273,0.01611,0.02594
2010,17-29 y.,West,White-collar worker,0.26234,700,3273,0.24726,0.27741
2010,17-29 y.,West,Apprentice/ Trainee/ Intern,0.38605,1089,3273,0.36937,0.40273
2010,17-29 y.,West,Not employed: Military/Community Service,0.01331,33,3273,0.00938,0.01724
2010,17-29 y.,West,Not employed: registered unemployed,0.06828,319,3273,0.05964,0.07693
2010,17-29 y.,West,Not employed: no further information,0.09858,662,3273,0.08837,0.10879
2010,17-29 y.,East,Blue-collar worker,0.15744,123,924,0.13394,0.18094
2010,17-29 y.,East,White-collar worker,0.19660,187,924,0.17096,0.22224
2010,17-29 y.,East,Apprentice/ Trainee/ Intern,0.37058,326,924,0.33943,0.40174
2010,17-29 y.,East,Not employed: registered unemployed,0.12748,164,924,0.10596,0.14899
2010,17-29 y.,East,Not employed: no further information,0.05945,124,924,0.04420,0.07471
2010,30-45 y.,West,Self-employed,0.07057,518,7247,0.06468,0.07647
2010,30-45 y.,West,Blue-collar worker,0.21531,1288,7247,0.20585,0.22477
2010,30-45 y.,West,Civil servant,0.05991,344,7247,0.05444,0.06537
2010,30-45 y.,West,White-collar worker,0.48378,3121,7247,0.47228,0.49529
2010,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01316,92,7247,0.01054,0.01578
2010,30-45 y.,West,Not employed: Pensioner,0.00560,40,7247,0.00388,0.00732
2010,30-45 y.,West,Not employed: registered unemployed,0.06617,510,7247,0.06044,0.07189
2010,30-45 y.,West,Not employed: no further information,0.08222,1334,7247,0.07590,0.08855
2010,30-45 y.,East,Self-employed,0.11859,182,1779,0.10356,0.13361
2010,30-45 y.,East,Blue-collar worker,0.25804,361,1779,0.23770,0.27838
2010,30-45 y.,East,Civil servant,0.03255,62,1779,0.02430,0.04080
2010,30-45 y.,East,White-collar worker,0.42219,759,1779,0.39924,0.44515
2010,30-45 y.,East,Apprentice/ Trainee/ Intern,0.01699,31,1779,0.01098,0.02300
2010,30-45 y.,East,Not employed: registered unemployed,0.10699,230,1779,0.09262,0.12135
2010,30-45 y.,East,Not employed: no further information,0.03206,154,1779,0.02387,0.04025
2010,46-65 y.,West,Self-employed,0.08209,523,5241,0.07465,0.08952
2010,46-65 y.,West,Blue-collar worker,0.20959,884,5241,0.19856,0.22061
2010,46-65 y.,West,Civil servant,0.05456,407,5241,0.04841,0.06071
2010,46-65 y.,West,White-collar worker,0.35570,2024,5241,0.34274,0.36866
2010,46-65 y.,West,Not employed: Pensioner,0.14318,650,5241,0.13369,0.15266
2010,46-65 y.,West,Not employed: registered unemployed,0.06439,299,5241,0.05775,0.07104
2010,46-65 y.,West,Not employed: no further information,0.08599,454,5241,0.07840,0.09358
2010,46-65 y.,East,Self-employed,0.08471,149,1681,0.07139,0.09802
2010,46-65 y.,East,Blue-collar worker,0.24795,363,1681,0.22730,0.26860
