year,bula_h,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Saxony-Anhalt,1st Quintile,Not employed: Pensioner,0.29096,37,85,0.19383,0.38809
2006,Saxony-Anhalt,1st Quintile,Not employed: registered unemployed,0.28574,48,85,0.18913,0.38235
2006,Saxony-Anhalt,2nd Quintile,White-collar worker,0.14403,34,125,0.08223,0.20583
2006,Saxony-Anhalt,2nd Quintile,Not employed: Pensioner,0.53080,91,125,0.44297,0.61864
2006,Saxony-Anhalt,3rd Quintile,Blue-collar worker,0.16336,37,168,0.10729,0.21943
2006,Saxony-Anhalt,3rd Quintile,White-collar worker,0.21071,58,168,0.14886,0.27257
2006,Saxony-Anhalt,3rd Quintile,Not employed: Pensioner,0.36933,73,168,0.29613,0.44253
2006,Saxony-Anhalt,4th Quintile,White-collar worker,0.33347,54,87,0.23382,0.43311
2006,Saxony-Anhalt,4th Quintile,Not employed: Pensioner,0.26081,33,87,0.16801,0.35361
2006,Saxony-Anhalt,5th Quintile,White-collar worker,0.48273,61,61,0.35629,0.60917
2006,Thuringa,1st Quintile,Blue-collar worker,0.14895,31,127,0.08678,0.21112
2006,Thuringa,1st Quintile,Not employed: Pensioner,0.25351,44,127,0.17755,0.32947
2006,Thuringa,1st Quintile,Not employed: registered unemployed,0.27163,52,127,0.19397,0.34930
2006,Thuringa,2nd Quintile,Blue-collar worker,0.26152,47,125,0.18417,0.33887
2006,Thuringa,2nd Quintile,Not employed: Pensioner,0.39144,78,125,0.30553,0.47735
2006,Thuringa,3rd Quintile,Blue-collar worker,0.16520,31,122,0.09903,0.23137
2006,Thuringa,3rd Quintile,White-collar worker,0.19513,34,122,0.12451,0.26574
2006,Thuringa,3rd Quintile,Not employed: Pensioner,0.38928,57,122,0.30240,0.47616
2006,Thuringa,4th Quintile,Blue-collar worker,0.14394,34,136,0.08473,0.20316
2006,Thuringa,4th Quintile,White-collar worker,0.29207,55,136,0.21537,0.36878
2006,Thuringa,4th Quintile,Not employed: Pensioner,0.30494,47,136,0.22728,0.38260
2006,Thuringa,5th Quintile,White-collar worker,0.33975,42,42,0.19478,0.48473
2007,Schleswig-Holstein,3rd Quintile,White-collar worker,0.25350,41,88,0.16208,0.34491
2007,Schleswig-Holstein,3rd Quintile,Not employed: Pensioner,0.36712,47,88,0.26583,0.46841
2007,Schleswig-Holstein,4th Quintile,Not employed: Pensioner,0.41276,41,41,0.26018,0.56533
2007,Schleswig-Holstein,5th Quintile,White-collar worker,0.40686,68,104,0.31198,0.50173
2007,Schleswig-Holstein,5th Quintile,Not employed: Pensioner,0.18249,36,104,0.10790,0.25708
2007,Hamburg,5th Quintile,White-collar worker,0.32343,31,31,0.15604,0.49083
2007,Lower Saxony,1st Quintile,Blue-collar worker,0.16506,39,180,0.11068,0.21945
2007,Lower Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.11730,33,180,0.07016,0.16444
2007,Lower Saxony,1st Quintile,Not employed: Pensioner,0.32832,70,180,0.25953,0.39712
2007,Lower Saxony,1st Quintile,Not employed: registered unemployed,0.15220,38,180,0.09958,0.20483
2007,Lower Saxony,2nd Quintile,Blue-collar worker,0.20895,73,267,0.16009,0.25781
2007,Lower Saxony,2nd Quintile,White-collar worker,0.15451,56,267,0.11108,0.19795
2007,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.35951,102,267,0.30185,0.41718
2007,Lower Saxony,2nd Quintile,Not employed: no further information,0.11677,36,267,0.07818,0.15537
2007,Lower Saxony,3rd Quintile,Blue-collar worker,0.24886,68,251,0.19526,0.30245
2007,Lower Saxony,3rd Quintile,White-collar worker,0.25382,86,251,0.19987,0.30777
2007,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.32095,97,251,0.26308,0.37882
2007,Lower Saxony,4th Quintile,Blue-collar worker,0.14364,60,351,0.10690,0.18039
2007,Lower Saxony,4th Quintile,Civil servant,0.08639,34,351,0.05696,0.11582
2007,Lower Saxony,4th Quintile,White-collar worker,0.34176,152,351,0.29207,0.39145
2007,Lower Saxony,4th Quintile,Not employed: Pensioner,0.26809,105,351,0.22169,0.31450
2007,Lower Saxony,5th Quintile,Self-employed,0.10360,67,505,0.07700,0.13021
2007,Lower Saxony,5th Quintile,Blue-collar worker,0.07099,34,505,0.04857,0.09341
2007,Lower Saxony,5th Quintile,Civil servant,0.10276,57,505,0.07625,0.12927
2007,Lower Saxony,5th Quintile,White-collar worker,0.34572,184,505,0.30420,0.38725
2007,Lower Saxony,5th Quintile,Not employed: Pensioner,0.24624,125,505,0.20863,0.28385
2007,Lower Saxony,5th Quintile,Not employed: no further information,0.07019,38,505,0.04788,0.09249
2007,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.16089,118,675,0.13315,0.18863
2007,North Rhine-Westphalia,1st Quintile,White-collar worker,0.09544,73,675,0.07326,0.11762
2007,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.09003,53,675,0.06842,0.11164
2007,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.34160,223,675,0.30580,0.37740
2007,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.17806,117,675,0.14918,0.20695
2007,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.12144,91,675,0.09678,0.14610
2007,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.22379,138,606,0.19058,0.25700
2007,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.16045,124,606,0.13120,0.18969
2007,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.05223,38,606,0.03450,0.06996
2007,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.32282,201,606,0.28557,0.36008
2007,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.16073,105,606,0.13146,0.18999
2007,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.25139,171,679,0.21874,0.28404
2007,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.27689,202,679,0.24321,0.31057
2007,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.03949,42,679,0.02483,0.05415
2007,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.25902,184,679,0.22604,0.29199
2007,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.09086,80,679,0.06922,0.11249
2007,North Rhine-Westphalia,4th Quintile,Self-employed,0.04419,42,842,0.03030,0.05808
2007,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.17183,121,842,0.14633,0.19732
2007,North Rhine-Westphalia,4th Quintile,Civil servant,0.05524,60,842,0.03980,0.07068
2007,North Rhine-Westphalia,4th Quintile,White-collar worker,0.34264,288,842,0.31056,0.37471
2007,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.04222,53,842,0.02863,0.05582
2007,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.24937,197,842,0.22012,0.27861
2007,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.07247,81,842,0.05494,0.08999
2007,North Rhine-Westphalia,5th Quintile,Self-employed,0.12267,178,1291,0.10476,0.14057
2007,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.06876,69,1291,0.05495,0.08257
2007,North Rhine-Westphalia,5th Quintile,Civil servant,0.08926,126,1291,0.07370,0.10482
2007,North Rhine-Westphalia,5th Quintile,White-collar worker,0.40877,502,1291,0.38195,0.43560
2007,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.03989,61,1291,0.02921,0.05057
2007,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.20532,279,1291,0.18327,0.22736
2007,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.04291,76,1291,0.03185,0.05396
2007,Hesse,1st Quintile,White-collar worker,0.14427,31,92,0.07207,0.21646
2007,Hesse,1st Quintile,Not employed: Pensioner,0.32886,61,92,0.23233,0.42538
2007,Hesse,2nd Quintile,Blue-collar worker,0.18131,41,177,0.12439,0.23823
2007,Hesse,2nd Quintile,White-collar worker,0.17337,39,177,0.11744,0.22930
2007,Hesse,2nd Quintile,Not employed: Pensioner,0.34213,65,177,0.27204,0.41222
2007,Hesse,2nd Quintile,Not employed: no further information,0.12383,32,177,0.07517,0.17250
2007,Hesse,3rd Quintile,Blue-collar worker,0.15806,33,163,0.10189,0.21424
2007,Hesse,3rd Quintile,White-collar worker,0.31178,73,163,0.24045,0.38311
2007,Hesse,3rd Quintile,Not employed: Pensioner,0.22770,57,163,0.16312,0.29228
2007,Hesse,4th Quintile,Blue-collar worker,0.16200,45,210,0.11205,0.21195
2007,Hesse,4th Quintile,White-collar worker,0.35592,102,210,0.29100,0.42083
2007,Hesse,4th Quintile,Not employed: Pensioner,0.20948,63,210,0.15431,0.26465
2007,Hesse,5th Quintile,Self-employed,0.13829,64,419,0.10520,0.17139
2007,Hesse,5th Quintile,Civil servant,0.08541,55,419,0.05862,0.11221
2007,Hesse,5th Quintile,White-collar worker,0.47802,215,419,0.43013,0.52590
2007,Hesse,5th Quintile,Not employed: Pensioner,0.16111,85,419,0.12586,0.19635
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Blue-collar worker,0.27545,42,124,0.19650,0.35440
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: Pensioner,0.24526,46,124,0.16923,0.32130
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Not employed: registered unemployed,0.21658,36,124,0.14378,0.28937
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Blue-collar worker,0.23654,54,147,0.16760,0.30547
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,White-collar worker,0.19136,36,147,0.12755,0.25517
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Not employed: Pensioner,0.25061,57,147,0.18031,0.32090
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Blue-collar worker,0.22466,45,159,0.15958,0.28974
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,White-collar worker,0.24748,56,159,0.18019,0.31477
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Not employed: Pensioner,0.29477,58,159,0.22368,0.36587
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Blue-collar worker,0.20313,49,192,0.14607,0.26018
2007,"Rhineland-Palatinate, Saarland",4th Quintile,White-collar worker,0.26716,79,192,0.20440,0.32991
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Not employed: Pensioner,0.28016,64,192,0.21647,0.34385
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Self-employed,0.11509,35,268,0.07681,0.15337
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Civil servant,0.11850,47,268,0.07973,0.15726
2007,"Rhineland-Palatinate, Saarland",5th Quintile,White-collar worker,0.39656,113,268,0.33788,0.45524
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Not employed: Pensioner,0.17818,73,268,0.13228,0.22408
2007,Baden-Wuerttemberg,1st Quintile,Blue-collar worker,0.18366,61,324,0.14143,0.22589
2007,Baden-Wuerttemberg,1st Quintile,White-collar worker,0.13845,47,324,0.10079,0.17612
2007,Baden-Wuerttemberg,1st Quintile,Apprentice/ Trainee/ Intern,0.12381,47,324,0.08789,0.15973
2007,Baden-Wuerttemberg,1st Quintile,Not employed: Pensioner,0.30134,82,324,0.25130,0.35138
2007,Baden-Wuerttemberg,1st Quintile,Not employed: registered unemployed,0.11371,32,324,0.07909,0.14833
2007,Baden-Wuerttemberg,1st Quintile,Not employed: no further information,0.11373,55,324,0.07911,0.14835
2007,Baden-Wuerttemberg,2nd Quintile,Blue-collar worker,0.23175,99,349,0.18742,0.27609
2007,Baden-Wuerttemberg,2nd Quintile,White-collar worker,0.18393,64,349,0.14322,0.22464
2007,Baden-Wuerttemberg,2nd Quintile,Apprentice/ Trainee/ Intern,0.08964,34,349,0.05963,0.11966
2007,Baden-Wuerttemberg,2nd Quintile,Not employed: Pensioner,0.31297,102,349,0.26425,0.36169
2007,Baden-Wuerttemberg,2nd Quintile,Not employed: no further information,0.12547,50,349,0.09067,0.16027
2007,Baden-Wuerttemberg,3rd Quintile,Blue-collar worker,0.20301,88,405,0.16379,0.24223
2007,Baden-Wuerttemberg,3rd Quintile,White-collar worker,0.23802,109,405,0.19649,0.27955
2007,Baden-Wuerttemberg,3rd Quintile,Apprentice/ Trainee/ Intern,0.05717,36,405,0.03453,0.07981
2007,Baden-Wuerttemberg,3rd Quintile,Not employed: Pensioner,0.29770,119,405,0.25312,0.34229
2007,Baden-Wuerttemberg,3rd Quintile,Not employed: no further information,0.11357,53,405,0.08263,0.14451
2007,Baden-Wuerttemberg,4th Quintile,Blue-collar worker,0.26130,116,498,0.22267,0.29993
2007,Baden-Wuerttemberg,4th Quintile,White-collar worker,0.33692,186,498,0.29536,0.37848
2007,Baden-Wuerttemberg,4th Quintile,Apprentice/ Trainee/ Intern,0.05566,39,498,0.03551,0.07582
2007,Baden-Wuerttemberg,4th Quintile,Not employed: Pensioner,0.20961,120,498,0.17383,0.24540
2007,Baden-Wuerttemberg,4th Quintile,Not employed: no further information,0.05191,37,498,0.03241,0.07142
2007,Baden-Wuerttemberg,5th Quintile,Self-employed,0.11151,103,817,0.08992,0.13311
2007,Baden-Wuerttemberg,5th Quintile,Blue-collar worker,0.07821,60,817,0.05978,0.09663
2007,Baden-Wuerttemberg,5th Quintile,Civil servant,0.08729,75,817,0.06792,0.10665
2007,Baden-Wuerttemberg,5th Quintile,White-collar worker,0.36610,298,817,0.33304,0.39915
2007,Baden-Wuerttemberg,5th Quintile,Apprentice/ Trainee/ Intern,0.06077,54,817,0.04438,0.07716
2007,Baden-Wuerttemberg,5th Quintile,Not employed: Pensioner,0.21914,164,817,0.19076,0.24753
2007,Baden-Wuerttemberg,5th Quintile,Not employed: no further information,0.06059,63,817,0.04422,0.07695
2007,Bavaria,1st Quintile,Blue-collar worker,0.16781,60,352,0.12872,0.20691
2007,Bavaria,1st Quintile,White-collar worker,0.10272,44,352,0.07096,0.13448
2007,Bavaria,1st Quintile,Apprentice/ Trainee/ Intern,0.10172,36,352,0.07010,0.13335
2007,Bavaria,1st Quintile,Not employed: Pensioner,0.31321,121,352,0.26469,0.36173
2007,Bavaria,1st Quintile,Not employed: registered unemployed,0.14010,36,352,0.10379,0.17641
2007,Bavaria,1st Quintile,Not employed: no further information,0.13205,55,352,0.09663,0.16746
2007,Bavaria,2nd Quintile,Blue-collar worker,0.24265,116,399,0.20054,0.28477
2007,Bavaria,2nd Quintile,White-collar worker,0.19233,91,399,0.15361,0.23105
2007,Bavaria,2nd Quintile,Not employed: Pensioner,0.34146,137,399,0.29487,0.38805
2007,Bavaria,2nd Quintile,Not employed: no further information,0.09441,55,399,0.06568,0.12313
2007,Bavaria,3rd Quintile,Blue-collar worker,0.28023,130,505,0.24102,0.31944
2007,Bavaria,3rd Quintile,White-collar worker,0.26332,160,505,0.22487,0.30178
2007,Bavaria,3rd Quintile,Apprentice/ Trainee/ Intern,0.04949,34,505,0.03055,0.06842
2007,Bavaria,3rd Quintile,Not employed: Pensioner,0.23708,126,505,0.19995,0.27421
2007,Bavaria,3rd Quintile,Not employed: no further information,0.06705,55,505,0.04522,0.08889
2007,Bavaria,4th Quintile,Blue-collar worker,0.18902,117,615,0.15805,0.21999
2007,Bavaria,4th Quintile,Civil servant,0.05930,39,615,0.04062,0.07799
2007,Bavaria,4th Quintile,White-collar worker,0.33106,215,615,0.29384,0.36829
2007,Bavaria,4th Quintile,Apprentice/ Trainee/ Intern,0.03287,39,615,0.01877,0.04697
2007,Bavaria,4th Quintile,Not employed: Pensioner,0.25000,143,615,0.21575,0.28425
2007,Bavaria,4th Quintile,Not employed: no further information,0.08216,62,615,0.06044,0.10389
2007,Bavaria,5th Quintile,Self-employed,0.14412,128,937,0.12162,0.16662
2007,Bavaria,5th Quintile,Blue-collar worker,0.06553,56,937,0.04967,0.08138
2007,Bavaria,5th Quintile,Civil servant,0.06598,77,937,0.05008,0.08189
2007,Bavaria,5th Quintile,White-collar worker,0.40271,371,937,0.37129,0.43413
2007,Bavaria,5th Quintile,Apprentice/ Trainee/ Intern,0.04598,55,937,0.03256,0.05940
2007,Bavaria,5th Quintile,Not employed: Pensioner,0.20159,194,937,0.17589,0.22730
2007,Bavaria,5th Quintile,Not employed: no further information,0.06692,56,937,0.05091,0.08292
2007,Berlin,1st Quintile,Not employed: registered unemployed,0.28118,41,41,0.14185,0.42050
2007,Berlin,2nd Quintile,White-collar worker,0.27885,34,34,0.12584,0.43185
2007,Berlin,3rd Quintile,White-collar worker,0.27020,36,87,0.17635,0.36405
2007,Berlin,3rd Quintile,Not employed: Pensioner,0.37264,51,87,0.27045,0.47483
2007,Berlin,4th Quintile,White-collar worker,0.38685,66,105,0.29324,0.48045
2007,Berlin,4th Quintile,Not employed: Pensioner,0.26537,39,105,0.18051,0.35023
2007,Berlin,5th Quintile,Self-employed,0.18546,38,151,0.12326,0.24766
2007,Berlin,5th Quintile,White-collar worker,0.35947,75,151,0.28268,0.43627
2007,Berlin,5th Quintile,Not employed: Pensioner,0.21749,38,151,0.15147,0.28352
2007,Brandenburg,1st Quintile,Not employed: Pensioner,0.21128,39,89,0.12599,0.29657
2007,Brandenburg,1st Quintile,Not employed: registered unemployed,0.36715,50,89,0.26644,0.46786
2007,Brandenburg,2nd Quintile,Blue-collar worker,0.17945,39,142,0.11611,0.24279
2007,Brandenburg,2nd Quintile,White-collar worker,0.13588,31,142,0.07932,0.19244
2007,Brandenburg,2nd Quintile,Not employed: Pensioner,0.42517,72,142,0.34356,0.50677
2007,Brandenburg,3rd Quintile,White-collar worker,0.15336,33,128,0.09069,0.21602
2007,Brandenburg,3rd Quintile,Not employed: Pensioner,0.51322,95,128,0.42629,0.60015
2007,Brandenburg,4th Quintile,Blue-collar worker,0.19699,31,139,0.13063,0.26335
2007,Brandenburg,4th Quintile,White-collar worker,0.27589,59,139,0.20132,0.35047
2007,Brandenburg,4th Quintile,Not employed: Pensioner,0.27169,49,139,0.19747,0.34591
2007,Brandenburg,5th Quintile,White-collar worker,0.40869,68,68,0.29098,0.52641
2007,Mecklenburg-Western Pomerania,1st Quintile,Not employed: registered unemployed,0.27004,31,31,0.11116,0.42892
2007,Mecklenburg-Western Pomerania,2nd Quintile,Not employed: Pensioner,0.50330,49,49,0.36186,0.64475
2007,Mecklenburg-Western Pomerania,3rd Quintile,White-collar worker,0.30487,32,66,0.19295,0.41678
2007,Mecklenburg-Western Pomerania,3rd Quintile,Not employed: Pensioner,0.29360,34,66,0.18288,0.40431
2007,Mecklenburg-Western Pomerania,5th Quintile,White-collar worker,0.43439,47,47,0.29114,0.57763
2007,Saxony,1st Quintile,Blue-collar worker,0.14964,55,305,0.10954,0.18974
2007,Saxony,1st Quintile,White-collar worker,0.11742,45,305,0.08123,0.15361
2007,Saxony,1st Quintile,Apprentice/ Trainee/ Intern,0.14898,44,305,0.10896,0.18901
2007,Saxony,1st Quintile,Not employed: Pensioner,0.23832,84,305,0.19042,0.28621
2007,Saxony,1st Quintile,Not employed: registered unemployed,0.26361,77,305,0.21408,0.31314
2007,Saxony,2nd Quintile,Blue-collar worker,0.14471,51,241,0.10020,0.18922
2007,Saxony,2nd Quintile,White-collar worker,0.17423,64,241,0.12624,0.22222
2007,Saxony,2nd Quintile,Not employed: Pensioner,0.40303,126,241,0.34098,0.46509
2007,Saxony,3rd Quintile,Blue-collar worker,0.23424,80,315,0.18740,0.28109
2007,Saxony,3rd Quintile,White-collar worker,0.22734,97,315,0.18098,0.27369
2007,Saxony,3rd Quintile,Not employed: Pensioner,0.37882,138,315,0.32516,0.43247
2007,Saxony,4th Quintile,Blue-collar worker,0.19607,53,235,0.14520,0.24694
2007,Saxony,4th Quintile,White-collar worker,0.36228,114,235,0.30070,0.42387
2007,Saxony,4th Quintile,Not employed: Pensioner,0.26791,68,235,0.21117,0.32466
2007,Saxony,5th Quintile,Self-employed,0.17860,32,126,0.11146,0.24575
2007,Saxony,5th Quintile,White-collar worker,0.54013,94,126,0.45276,0.62750
2007,Saxony-Anhalt,1st Quintile,Not employed: Pensioner,0.34643,43,95,0.25023,0.44262
2007,Saxony-Anhalt,1st Quintile,Not employed: registered unemployed,0.26980,52,95,0.18007,0.35953
2007,Saxony-Anhalt,2nd Quintile,Blue-collar worker,0.16491,39,111,0.09556,0.23426
2007,Saxony-Anhalt,2nd Quintile,Not employed: Pensioner,0.41060,72,111,0.31867,0.50254
2007,Saxony-Anhalt,3rd Quintile,White-collar worker,0.26434,61,146,0.19256,0.33612
2007,Saxony-Anhalt,3rd Quintile,Not employed: Pensioner,0.40165,85,146,0.32185,0.48144
2007,Saxony-Anhalt,4th Quintile,White-collar worker,0.28271,61,103,0.19531,0.37010
2007,Saxony-Anhalt,4th Quintile,Not employed: Pensioner,0.30487,42,103,0.21553,0.39421
2007,Saxony-Anhalt,5th Quintile,White-collar worker,0.54655,65,65,0.42458,0.66852
2007,Thuringa,1st Quintile,Not employed: Pensioner,0.27676,51,106,0.19118,0.36233
2007,Thuringa,1st Quintile,Not employed: registered unemployed,0.32220,55,106,0.23281,0.41158
2007,Thuringa,2nd Quintile,Blue-collar worker,0.24908,47,171,0.18406,0.31409
2007,Thuringa,2nd Quintile,White-collar worker,0.15537,38,171,0.10091,0.20983
2007,Thuringa,2nd Quintile,Not employed: Pensioner,0.38205,86,171,0.30901,0.45509
2007,Thuringa,3rd Quintile,Blue-collar worker,0.25861,36,147,0.18759,0.32964
2007,Thuringa,3rd Quintile,White-collar worker,0.20667,37,147,0.14099,0.27235
2007,Thuringa,3rd Quintile,Not employed: Pensioner,0.37353,74,147,0.29507,0.45200
2007,Thuringa,4th Quintile,Blue-collar worker,0.14681,42,153,0.09054,0.20307
2007,Thuringa,4th Quintile,White-collar worker,0.31348,56,153,0.23973,0.38723
2007,Thuringa,4th Quintile,Not employed: Pensioner,0.30637,55,153,0.23309,0.37966
2007,Thuringa,5th Quintile,White-collar worker,0.49140,55,55,0.35806,0.62474
2008,Schleswig-Holstein,3rd Quintile,White-collar worker,0.24850,35,75,0.15004,0.34696
2008,Schleswig-Holstein,3rd Quintile,Not employed: Pensioner,0.36862,40,75,0.25870,0.47854
2008,Schleswig-Holstein,4th Quintile,White-collar worker,0.26437,34,73,0.16251,0.36624
2008,Schleswig-Holstein,4th Quintile,Not employed: Pensioner,0.32521,39,73,0.21700,0.43341
2008,Schleswig-Holstein,5th Quintile,White-collar worker,0.48869,56,91,0.38542,0.59196
2008,Schleswig-Holstein,5th Quintile,Not employed: Pensioner,0.17531,35,91,0.09675,0.25386
2008,Hamburg,5th Quintile,White-collar worker,0.39577,32,32,0.22362,0.56791
2008,Lower Saxony,1st Quintile,Not employed: Pensioner,0.29800,64,104,0.20967,0.38633
2008,Lower Saxony,1st Quintile,Not employed: registered unemployed,0.16555,40,104,0.09377,0.23733
2008,Lower Saxony,2nd Quintile,Blue-collar worker,0.21399,70,282,0.16603,0.26194
2008,Lower Saxony,2nd Quintile,White-collar worker,0.18153,65,282,0.13646,0.22660
2008,Lower Saxony,2nd Quintile,Not employed: Pensioner,0.34134,106,282,0.28589,0.39678
2008,Lower Saxony,2nd Quintile,Not employed: no further information,0.09867,41,282,0.06380,0.13354
2008,Lower Saxony,3rd Quintile,Blue-collar worker,0.19246,58,234,0.14184,0.24308
2008,Lower Saxony,3rd Quintile,White-collar worker,0.25462,75,234,0.19868,0.31056
2008,Lower Saxony,3rd Quintile,Not employed: Pensioner,0.34942,101,234,0.28819,0.41064
2008,Lower Saxony,4th Quintile,Blue-collar worker,0.19926,66,303,0.15421,0.24431
2008,Lower Saxony,4th Quintile,White-collar worker,0.34959,141,303,0.29581,0.40337
2008,Lower Saxony,4th Quintile,Not employed: Pensioner,0.24886,96,303,0.20010,0.29763
2008,Lower Saxony,5th Quintile,Self-employed,0.10547,63,455,0.07721,0.13372
2008,Lower Saxony,5th Quintile,Civil servant,0.12514,60,455,0.09470,0.15558
2008,Lower Saxony,5th Quintile,White-collar worker,0.36168,183,455,0.31748,0.40588
2008,Lower Saxony,5th Quintile,Not employed: Pensioner,0.25005,118,455,0.21021,0.28988
2008,Lower Saxony,5th Quintile,Not employed: no further information,0.05507,31,455,0.03408,0.07605
2008,North Rhine-Westphalia,1st Quintile,Blue-collar worker,0.16702,117,633,0.13794,0.19611
2008,North Rhine-Westphalia,1st Quintile,White-collar worker,0.12125,80,633,0.09580,0.14670
2008,North Rhine-Westphalia,1st Quintile,Apprentice/ Trainee/ Intern,0.09271,56,633,0.07010,0.11532
2008,North Rhine-Westphalia,1st Quintile,Not employed: Pensioner,0.28711,186,633,0.25184,0.32238
2008,North Rhine-Westphalia,1st Quintile,Not employed: registered unemployed,0.16079,98,633,0.13215,0.18943
2008,North Rhine-Westphalia,1st Quintile,Not employed: no further information,0.14742,96,633,0.11978,0.17506
2008,North Rhine-Westphalia,2nd Quintile,Blue-collar worker,0.23220,136,578,0.19775,0.26665
2008,North Rhine-Westphalia,2nd Quintile,White-collar worker,0.19131,123,578,0.15922,0.22341
2008,North Rhine-Westphalia,2nd Quintile,Apprentice/ Trainee/ Intern,0.07144,43,578,0.05043,0.09246
2008,North Rhine-Westphalia,2nd Quintile,Not employed: Pensioner,0.32851,202,578,0.29019,0.36683
2008,North Rhine-Westphalia,2nd Quintile,Not employed: no further information,0.11265,74,578,0.08685,0.13844
2008,North Rhine-Westphalia,3rd Quintile,Blue-collar worker,0.24072,158,624,0.20715,0.27429
2008,North Rhine-Westphalia,3rd Quintile,White-collar worker,0.26946,192,624,0.23462,0.30430
2008,North Rhine-Westphalia,3rd Quintile,Apprentice/ Trainee/ Intern,0.05617,40,624,0.03809,0.07425
2008,North Rhine-Westphalia,3rd Quintile,Not employed: Pensioner,0.24578,168,624,0.21197,0.27958
2008,North Rhine-Westphalia,3rd Quintile,Not employed: no further information,0.07780,66,624,0.05677,0.09883
2008,North Rhine-Westphalia,4th Quintile,Self-employed,0.04930,45,759,0.03389,0.06472
2008,North Rhine-Westphalia,4th Quintile,Blue-collar worker,0.17543,109,759,0.14836,0.20251
2008,North Rhine-Westphalia,4th Quintile,Civil servant,0.05192,50,759,0.03613,0.06772
2008,North Rhine-Westphalia,4th Quintile,White-collar worker,0.32476,268,759,0.29142,0.35809
2008,North Rhine-Westphalia,4th Quintile,Apprentice/ Trainee/ Intern,0.05809,48,759,0.04144,0.07474
2008,North Rhine-Westphalia,4th Quintile,Not employed: Pensioner,0.25797,178,759,0.22682,0.28911
2008,North Rhine-Westphalia,4th Quintile,Not employed: no further information,0.05615,61,759,0.03976,0.07253
2008,North Rhine-Westphalia,5th Quintile,Self-employed,0.11799,154,1206,0.09978,0.13620
2008,North Rhine-Westphalia,5th Quintile,Blue-collar worker,0.05241,50,1206,0.03982,0.06499
2008,North Rhine-Westphalia,5th Quintile,Civil servant,0.08315,112,1206,0.06756,0.09874
2008,North Rhine-Westphalia,5th Quintile,White-collar worker,0.42665,470,1206,0.39873,0.45458
2008,North Rhine-Westphalia,5th Quintile,Apprentice/ Trainee/ Intern,0.04990,70,1206,0.03760,0.06219
2008,North Rhine-Westphalia,5th Quintile,Not employed: Pensioner,0.20990,277,1206,0.18691,0.23289
2008,North Rhine-Westphalia,5th Quintile,Not employed: no further information,0.04982,73,1206,0.03753,0.06210
2008,Hesse,1st Quintile,Not employed: Pensioner,0.34895,60,60,0.22732,0.47057
2008,Hesse,2nd Quintile,Blue-collar worker,0.19010,33,141,0.12510,0.25510
2008,Hesse,2nd Quintile,White-collar worker,0.24775,47,141,0.17623,0.31926
2008,Hesse,2nd Quintile,Not employed: Pensioner,0.33244,61,141,0.25440,0.41048
2008,Hesse,3rd Quintile,Blue-collar worker,0.16831,36,159,0.10997,0.22665
