year,bula_h,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.06690,43,536,0.04572,0.08807
2003,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.11525,84,536,0.08819,0.14231
2003,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.12193,43,144,0.06830,0.17556
2003,Baden-Wuerttemberg,Indirect migration background,White-collar worker,0.09846,49,144,0.04963,0.14730
2003,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.10695,52,144,0.05629,0.15760
2003,Bavaria,No migration background,Self-employed,0.04832,182,2601,0.04007,0.05656
2003,Bavaria,No migration background,Blue-collar worker,0.12824,352,2601,0.11539,0.14109
2003,Bavaria,No migration background,Civil servant,0.03768,168,2601,0.03036,0.04500
2003,Bavaria,No migration background,White-collar worker,0.24237,836,2601,0.22590,0.25884
2003,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.04637,187,2601,0.03829,0.05445
2003,Bavaria,No migration background,Not employed: Pensioner,0.24547,568,2601,0.22893,0.26201
2003,Bavaria,No migration background,Not employed: registered unemployed,0.02861,86,2601,0.02220,0.03502
2003,Bavaria,No migration background,Not employed: no further information,0.06711,222,2601,0.05749,0.07673
2003,Bavaria,Direct migration background,Blue-collar worker,0.24091,105,320,0.19398,0.28783
2003,Bavaria,Direct migration background,White-collar worker,0.18532,75,320,0.14268,0.22796
2003,Bavaria,Direct migration background,Not employed: Pensioner,0.24103,89,320,0.19409,0.28797
2003,Bavaria,Direct migration background,Not employed: no further information,0.12273,51,320,0.08672,0.15874
2003,Bavaria,Indirect migration background,White-collar worker,0.16392,42,78,0.08123,0.24661
2003,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.09768,36,78,0.03137,0.16399
2003,Berlin,No migration background,Self-employed,0.06144,56,691,0.04352,0.07936
2003,Berlin,No migration background,Blue-collar worker,0.09437,71,691,0.07255,0.11618
2003,Berlin,No migration background,Civil servant,0.04045,44,691,0.02575,0.05515
2003,Berlin,No migration background,White-collar worker,0.24954,220,691,0.21725,0.28183
2003,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.06615,66,691,0.04761,0.08470
2003,Berlin,No migration background,Not employed: Pensioner,0.24416,170,691,0.21211,0.27621
2003,Berlin,No migration background,Not employed: registered unemployed,0.09267,64,691,0.07103,0.11431
2003,Brandenburg,No migration background,Self-employed,0.03863,42,869,0.02581,0.05145
2003,Brandenburg,No migration background,Blue-collar worker,0.12774,132,869,0.10553,0.14994
2003,Brandenburg,No migration background,White-collar worker,0.20246,249,869,0.17572,0.22919
2003,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.07212,87,869,0.05491,0.08933
2003,Brandenburg,No migration background,Not employed: Pensioner,0.29353,266,869,0.26324,0.32383
2003,Brandenburg,No migration background,Not employed: registered unemployed,0.09071,93,869,0.07161,0.10982
2003,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.14267,72,449,0.11028,0.17505
2003,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.19717,136,449,0.16033,0.23401
2003,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.06251,52,449,0.04009,0.08493
2003,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.25034,116,449,0.21022,0.29045
2003,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.13076,73,449,0.09954,0.16198
2003,Saxony,No migration background,Self-employed,0.04003,85,1537,0.03023,0.04984
2003,Saxony,No migration background,Blue-collar worker,0.15484,268,1537,0.13675,0.17293
2003,Saxony,No migration background,White-collar worker,0.18724,418,1537,0.16773,0.20675
2003,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.07079,140,1537,0.05797,0.08362
2003,Saxony,No migration background,Not employed: Pensioner,0.27020,393,1537,0.24799,0.29241
2003,Saxony,No migration background,Not employed: registered unemployed,0.10460,193,1537,0.08929,0.11990
2003,Saxony,No migration background,Not employed: no further information,0.01926,40,1537,0.01239,0.02614
2003,Saxony-Anhalt,No migration background,Self-employed,0.03209,41,870,0.02038,0.04381
2003,Saxony-Anhalt,No migration background,Blue-collar worker,0.12730,138,870,0.10514,0.14946
2003,Saxony-Anhalt,No migration background,White-collar worker,0.18182,228,870,0.15617,0.20746
2003,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.06966,92,870,0.05273,0.08658
2003,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.30267,246,870,0.27213,0.33322
2003,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.13056,125,870,0.10815,0.15296
2003,Thuringa,No migration background,Self-employed,0.05312,61,881,0.03830,0.06794
2003,Thuringa,No migration background,Blue-collar worker,0.14527,167,881,0.12199,0.16855
2003,Thuringa,No migration background,White-collar worker,0.17135,212,881,0.14646,0.19625
2003,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.07346,97,881,0.05623,0.09070
2003,Thuringa,No migration background,Not employed: Pensioner,0.27422,237,881,0.24474,0.30370
2003,Thuringa,No migration background,Not employed: registered unemployed,0.11478,107,881,0.09372,0.13584
2004,Schleswig-Holstein,No migration background,Self-employed,0.06254,46,593,0.04303,0.08204
2004,Schleswig-Holstein,No migration background,Blue-collar worker,0.09101,58,593,0.06784,0.11418
2004,Schleswig-Holstein,No migration background,Civil servant,0.03778,33,593,0.02242,0.05313
2004,Schleswig-Holstein,No migration background,White-collar worker,0.24597,182,593,0.21127,0.28066
2004,Schleswig-Holstein,No migration background,Apprentice/ Trainee/ Intern,0.05053,46,593,0.03289,0.06818
2004,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.24177,151,593,0.20728,0.27626
2004,Schleswig-Holstein,No migration background,Not employed: registered unemployed,0.07949,39,593,0.05770,0.10128
2004,Schleswig-Holstein,No migration background,Not employed: no further information,0.05073,38,593,0.03305,0.06840
2004,Hamburg,No migration background,White-collar worker,0.31644,98,155,0.24298,0.38990
2004,Hamburg,No migration background,Not employed: Pensioner,0.24697,57,155,0.17885,0.31508
2004,Lower Saxony,No migration background,Self-employed,0.04765,120,1622,0.03728,0.05802
2004,Lower Saxony,No migration background,Blue-collar worker,0.11100,196,1622,0.09571,0.12629
2004,Lower Saxony,No migration background,Civil servant,0.04128,109,1622,0.03160,0.05097
2004,Lower Saxony,No migration background,White-collar worker,0.20877,447,1622,0.18899,0.22856
2004,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.05723,129,1622,0.04592,0.06854
2004,Lower Saxony,No migration background,Not employed: Pensioner,0.28891,439,1622,0.26684,0.31097
2004,Lower Saxony,No migration background,Not employed: registered unemployed,0.02986,55,1622,0.02158,0.03815
2004,Lower Saxony,No migration background,Not employed: no further information,0.05614,127,1622,0.04494,0.06735
2004,Lower Saxony,Direct migration background,Blue-collar worker,0.33264,73,143,0.25515,0.41014
2004,Lower Saxony,Direct migration background,White-collar worker,0.14208,39,143,0.08466,0.19951
2004,Lower Saxony,Direct migration background,Not employed: no further information,0.11854,31,143,0.06537,0.17170
2004,Bremen,No migration background,White-collar worker,0.13704,31,72,0.05705,0.21703
2004,Bremen,No migration background,Not employed: Pensioner,0.36462,41,72,0.25266,0.47658
2004,North Rhine-Westphalia,No migration background,Self-employed,0.04278,226,3619,0.03619,0.04937
2004,North Rhine-Westphalia,No migration background,Blue-collar worker,0.11328,415,3619,0.10295,0.12360
2004,North Rhine-Westphalia,No migration background,Civil servant,0.03432,220,3619,0.02839,0.04025
2004,North Rhine-Westphalia,No migration background,White-collar worker,0.24377,1108,3619,0.22978,0.25776
2004,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.05223,279,3619,0.04498,0.05948
2004,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.25571,898,3619,0.24150,0.26993
2004,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.04322,158,3619,0.03659,0.04984
2004,North Rhine-Westphalia,No migration background,Not employed: no further information,0.06145,315,3619,0.05362,0.06927
2004,North Rhine-Westphalia,Direct migration background,Self-employed,0.04189,32,676,0.02678,0.05701
2004,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.28261,192,676,0.24864,0.31658
2004,North Rhine-Westphalia,Direct migration background,White-collar worker,0.13466,115,676,0.10891,0.16042
2004,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.06779,46,676,0.04882,0.08675
2004,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.16207,120,676,0.13427,0.18987
2004,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.11948,70,676,0.09501,0.14395
2004,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.12983,101,676,0.10447,0.15519
2004,North Rhine-Westphalia,Indirect migration background,Blue-collar worker,0.07595,40,150,0.03341,0.11849
2004,North Rhine-Westphalia,Indirect migration background,White-collar worker,0.12107,55,150,0.06869,0.17344
2004,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.13526,55,150,0.08035,0.19017
2004,Hesse,No migration background,Self-employed,0.06364,101,1130,0.04940,0.07788
2004,Hesse,No migration background,Blue-collar worker,0.08109,105,1130,0.06516,0.09701
2004,Hesse,No migration background,Civil servant,0.04355,83,1130,0.03164,0.05545
2004,Hesse,No migration background,White-collar worker,0.26182,385,1130,0.23618,0.28746
2004,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.05664,91,1130,0.04316,0.07013
2004,Hesse,No migration background,Not employed: Pensioner,0.21697,239,1130,0.19293,0.24102
2004,Hesse,No migration background,Not employed: registered unemployed,0.03002,44,1130,0.02007,0.03997
2004,Hesse,No migration background,Not employed: no further information,0.06536,82,1130,0.05095,0.07978
2004,Hesse,Direct migration background,Blue-collar worker,0.24466,67,197,0.18447,0.30484
2004,Hesse,Direct migration background,White-collar worker,0.18304,49,197,0.12890,0.23718
2004,Hesse,Direct migration background,Not employed: Pensioner,0.18526,42,197,0.13087,0.23965
2004,Hesse,Direct migration background,Not employed: no further information,0.14388,39,197,0.09475,0.19302
2004,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.04064,67,1064,0.02877,0.05250
2004,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.12934,152,1064,0.10916,0.14951
2004,"Rhineland-Palatinate, Saarland",No migration background,Civil servant,0.02378,59,1064,0.01462,0.03294
2004,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.19413,263,1064,0.17036,0.21791
2004,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.05570,83,1064,0.04191,0.06948
2004,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.25908,285,1064,0.23274,0.28542
2004,"Rhineland-Palatinate, Saarland",No migration background,Not employed: registered unemployed,0.04807,44,1064,0.03521,0.06093
2004,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.09123,111,1064,0.07392,0.10854
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.36323,70,70,0.24975,0.47671
2004,Baden-Wuerttemberg,No migration background,Self-employed,0.05366,140,1830,0.04333,0.06399
2004,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.13261,236,1830,0.11706,0.14815
2004,Baden-Wuerttemberg,No migration background,Civil servant,0.02892,98,1830,0.02124,0.03660
2004,Baden-Wuerttemberg,No migration background,White-collar worker,0.24278,608,1830,0.22313,0.26243
2004,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.04891,152,1830,0.03903,0.05880
2004,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.22624,401,1830,0.20707,0.24542
2004,Baden-Wuerttemberg,No migration background,Not employed: registered unemployed,0.02948,58,1830,0.02173,0.03724
2004,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.05600,137,1830,0.04546,0.06654
2004,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.30165,190,512,0.26186,0.34145
2004,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.13584,67,512,0.10614,0.16555
2004,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.23571,127,512,0.19890,0.27251
2004,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.06632,41,512,0.04474,0.08789
2004,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.12060,87,512,0.09236,0.14883
2004,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.09404,44,150,0.04717,0.14090
2004,Baden-Wuerttemberg,Indirect migration background,White-collar worker,0.09592,44,150,0.04864,0.14321
2004,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.15475,62,150,0.09667,0.21282
2004,Bavaria,No migration background,Self-employed,0.04732,171,2532,0.03905,0.05560
2004,Bavaria,No migration background,Blue-collar worker,0.13417,348,2532,0.12089,0.14745
2004,Bavaria,No migration background,Civil servant,0.03267,151,2532,0.02575,0.03960
2004,Bavaria,No migration background,White-collar worker,0.24151,806,2532,0.22483,0.25818
2004,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.05234,197,2532,0.04366,0.06101
2004,Bavaria,No migration background,Not employed: Pensioner,0.24584,562,2532,0.22906,0.26261
2004,Bavaria,No migration background,Not employed: registered unemployed,0.03180,78,2532,0.02496,0.03864
2004,Bavaria,No migration background,Not employed: no further information,0.06650,219,2532,0.05679,0.07620
2004,Bavaria,Direct migration background,Blue-collar worker,0.24289,99,336,0.19697,0.28881
2004,Bavaria,Direct migration background,White-collar worker,0.17360,66,336,0.13304,0.21416
2004,Bavaria,Direct migration background,Not employed: Pensioner,0.25025,88,336,0.20386,0.29663
2004,Bavaria,Direct migration background,Not employed: registered unemployed,0.10865,37,336,0.07533,0.14198
2004,Bavaria,Direct migration background,Not employed: no further information,0.11222,46,336,0.07842,0.14602
2004,Bavaria,Indirect migration background,White-collar worker,0.17925,42,89,0.09911,0.25939
2004,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.16626,47,89,0.08847,0.24405
2004,Berlin,No migration background,Self-employed,0.07174,63,685,0.05240,0.09108
2004,Berlin,No migration background,Blue-collar worker,0.10645,69,685,0.08334,0.12956
2004,Berlin,No migration background,Civil servant,0.04099,41,685,0.02613,0.05585
2004,Berlin,No migration background,White-collar worker,0.22558,210,685,0.19425,0.25690
2004,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.08295,77,685,0.06228,0.10362
2004,Berlin,No migration background,Not employed: Pensioner,0.23324,163,685,0.20154,0.26493
2004,Berlin,No migration background,Not employed: registered unemployed,0.09381,62,685,0.07196,0.11566
2004,Brandenburg,No migration background,Self-employed,0.03977,44,829,0.02646,0.05308
2004,Brandenburg,No migration background,Blue-collar worker,0.13261,124,829,0.10951,0.15571
2004,Brandenburg,No migration background,White-collar worker,0.18858,232,829,0.16194,0.21523
2004,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.06693,75,829,0.04991,0.08395
2004,Brandenburg,No migration background,Not employed: Pensioner,0.30318,259,829,0.27187,0.33449
2004,Brandenburg,No migration background,Not employed: registered unemployed,0.10130,95,829,0.08075,0.12185
2004,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.15395,76,434,0.11995,0.18794
2004,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.18943,133,434,0.15252,0.22634
2004,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.05249,43,434,0.03148,0.07349
2004,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.25193,116,434,0.21104,0.29282
2004,Mecklenburg-Western Pomerania,No migration background,Not employed: registered unemployed,0.12950,66,434,0.09787,0.16112
2004,Saxony,No migration background,Self-employed,0.04989,94,1500,0.03887,0.06092
2004,Saxony,No migration background,Blue-collar worker,0.15440,275,1500,0.13611,0.17270
2004,Saxony,No migration background,White-collar worker,0.18495,400,1500,0.16530,0.20461
2004,Saxony,No migration background,Apprentice/ Trainee/ Intern,0.06996,144,1500,0.05705,0.08287
2004,Saxony,No migration background,Not employed: Pensioner,0.27488,386,1500,0.25228,0.29748
2004,Saxony,No migration background,Not employed: registered unemployed,0.10075,162,1500,0.08551,0.11599
2004,Saxony,No migration background,Not employed: no further information,0.02063,39,1500,0.01343,0.02782
2004,Saxony-Anhalt,No migration background,Self-employed,0.03016,36,857,0.01870,0.04161
2004,Saxony-Anhalt,No migration background,Blue-collar worker,0.12920,143,857,0.10673,0.15167
2004,Saxony-Anhalt,No migration background,White-collar worker,0.18751,238,857,0.16136,0.21366
2004,Saxony-Anhalt,No migration background,Apprentice/ Trainee/ Intern,0.07312,97,857,0.05568,0.09056
2004,Saxony-Anhalt,No migration background,Not employed: Pensioner,0.31551,244,857,0.28437,0.34664
2004,Saxony-Anhalt,No migration background,Not employed: registered unemployed,0.11134,99,857,0.09026,0.13241
2004,Thuringa,No migration background,Self-employed,0.04543,54,873,0.03161,0.05926
2004,Thuringa,No migration background,Blue-collar worker,0.15806,167,873,0.13385,0.18228
2004,Thuringa,No migration background,White-collar worker,0.15852,206,873,0.13428,0.18276
2004,Thuringa,No migration background,Apprentice/ Trainee/ Intern,0.07386,95,873,0.05650,0.09122
2004,Thuringa,No migration background,Not employed: Pensioner,0.27435,240,873,0.24474,0.30397
2004,Thuringa,No migration background,Not employed: registered unemployed,0.12269,111,873,0.10092,0.14447
2005,Schleswig-Holstein,No migration background,Self-employed,0.05597,46,573,0.03713,0.07481
2005,Schleswig-Holstein,No migration background,Blue-collar worker,0.11691,61,573,0.09058,0.14324
2005,Schleswig-Holstein,No migration background,Civil servant,0.04177,33,573,0.02538,0.05817
2005,Schleswig-Holstein,No migration background,White-collar worker,0.23972,166,573,0.20474,0.27471
2005,Schleswig-Holstein,No migration background,Apprentice/ Trainee/ Intern,0.05698,48,573,0.03798,0.07597
2005,Schleswig-Holstein,No migration background,Not employed: Pensioner,0.23429,150,573,0.19958,0.26900
2005,Schleswig-Holstein,No migration background,Not employed: registered unemployed,0.05350,33,573,0.03506,0.07194
2005,Schleswig-Holstein,No migration background,Not employed: no further information,0.06129,36,573,0.04163,0.08095
2005,Hamburg,No migration background,White-collar worker,0.33079,88,183,0.26243,0.39915
2005,Hamburg,No migration background,Apprentice/ Trainee/ Intern,0.08003,32,183,0.04061,0.11946
2005,Hamburg,No migration background,Not employed: Pensioner,0.28540,63,183,0.21979,0.35101
2005,Lower Saxony,No migration background,Self-employed,0.04590,103,1532,0.03541,0.05638
2005,Lower Saxony,No migration background,Blue-collar worker,0.13427,207,1532,0.11719,0.15134
2005,Lower Saxony,No migration background,Civil servant,0.04160,98,1532,0.03160,0.05161
2005,Lower Saxony,No migration background,White-collar worker,0.19742,410,1532,0.17748,0.21736
2005,Lower Saxony,No migration background,Apprentice/ Trainee/ Intern,0.05469,111,1532,0.04330,0.06607
2005,Lower Saxony,No migration background,Not employed: Pensioner,0.27998,431,1532,0.25749,0.30247
2005,Lower Saxony,No migration background,Not employed: registered unemployed,0.02573,51,1532,0.01780,0.03366
2005,Lower Saxony,No migration background,Not employed: no further information,0.06468,121,1532,0.05236,0.07700
2005,Lower Saxony,Direct migration background,Blue-collar worker,0.22257,60,96,0.13892,0.30621
2005,Lower Saxony,Direct migration background,White-collar worker,0.15745,36,96,0.08421,0.23069
2005,Bremen,No migration background,White-collar worker,0.17664,31,65,0.08321,0.27008
2005,Bremen,No migration background,Not employed: Pensioner,0.33255,34,65,0.21712,0.44797
2005,North Rhine-Westphalia,No migration background,Self-employed,0.04097,207,3462,0.03437,0.04758
2005,North Rhine-Westphalia,No migration background,Blue-collar worker,0.11932,408,3462,0.10852,0.13012
2005,North Rhine-Westphalia,No migration background,Civil servant,0.03516,213,3462,0.02902,0.04129
2005,North Rhine-Westphalia,No migration background,White-collar worker,0.24300,1050,3462,0.22871,0.25729
2005,North Rhine-Westphalia,No migration background,Apprentice/ Trainee/ Intern,0.05157,248,3462,0.04421,0.05894
2005,North Rhine-Westphalia,No migration background,Not employed: Pensioner,0.24795,891,3462,0.23356,0.26233
2005,North Rhine-Westphalia,No migration background,Not employed: registered unemployed,0.04514,152,3462,0.03822,0.05206
2005,North Rhine-Westphalia,No migration background,Not employed: no further information,0.06030,293,3462,0.05237,0.06823
2005,North Rhine-Westphalia,Direct migration background,Self-employed,0.03977,35,640,0.02462,0.05492
2005,North Rhine-Westphalia,Direct migration background,Blue-collar worker,0.29610,185,640,0.26071,0.33150
2005,North Rhine-Westphalia,Direct migration background,White-collar worker,0.12428,99,640,0.09870,0.14986
2005,North Rhine-Westphalia,Direct migration background,Apprentice/ Trainee/ Intern,0.05739,40,640,0.03936,0.07543
2005,North Rhine-Westphalia,Direct migration background,Not employed: Pensioner,0.16648,117,640,0.13760,0.19537
2005,North Rhine-Westphalia,Direct migration background,Not employed: registered unemployed,0.11090,65,640,0.08655,0.13525
2005,North Rhine-Westphalia,Direct migration background,Not employed: no further information,0.15373,99,640,0.12576,0.18170
2005,North Rhine-Westphalia,Indirect migration background,Blue-collar worker,0.07651,41,163,0.03558,0.11745
2005,North Rhine-Westphalia,Indirect migration background,White-collar worker,0.13492,59,163,0.08231,0.18752
2005,North Rhine-Westphalia,Indirect migration background,Apprentice/ Trainee/ Intern,0.14815,63,163,0.09344,0.20285
2005,Hesse,No migration background,Self-employed,0.06712,97,1076,0.05216,0.08208
2005,Hesse,No migration background,Blue-collar worker,0.07724,100,1076,0.06128,0.09320
2005,Hesse,No migration background,Civil servant,0.04857,81,1076,0.03572,0.06142
2005,Hesse,No migration background,White-collar worker,0.28860,367,1076,0.26152,0.31569
2005,Hesse,No migration background,Apprentice/ Trainee/ Intern,0.06549,85,1076,0.05070,0.08027
2005,Hesse,No migration background,Not employed: Pensioner,0.21398,243,1076,0.18946,0.23849
2005,Hesse,No migration background,Not employed: registered unemployed,0.03139,33,1076,0.02097,0.04182
2005,Hesse,No migration background,Not employed: no further information,0.05087,70,1076,0.03774,0.06401
2005,Hesse,Direct migration background,Blue-collar worker,0.32006,73,156,0.24662,0.39350
2005,Hesse,Direct migration background,White-collar worker,0.19196,42,156,0.12995,0.25396
2005,Hesse,Direct migration background,Not employed: Pensioner,0.18282,41,156,0.12197,0.24367
2005,"Rhineland-Palatinate, Saarland",No migration background,Self-employed,0.04278,61,1007,0.03028,0.05529
2005,"Rhineland-Palatinate, Saarland",No migration background,Blue-collar worker,0.15090,162,1007,0.12878,0.17302
2005,"Rhineland-Palatinate, Saarland",No migration background,Civil servant,0.03396,61,1007,0.02277,0.04515
2005,"Rhineland-Palatinate, Saarland",No migration background,White-collar worker,0.18796,245,1007,0.16382,0.21211
2005,"Rhineland-Palatinate, Saarland",No migration background,Apprentice/ Trainee/ Intern,0.05698,67,1007,0.04265,0.07130
2005,"Rhineland-Palatinate, Saarland",No migration background,Not employed: Pensioner,0.25518,287,1007,0.22824,0.28212
2005,"Rhineland-Palatinate, Saarland",No migration background,Not employed: registered unemployed,0.04435,39,1007,0.03163,0.05707
2005,"Rhineland-Palatinate, Saarland",No migration background,Not employed: no further information,0.07162,85,1007,0.05568,0.08755
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Blue-collar worker,0.37336,64,64,0.25392,0.49280
2005,Baden-Wuerttemberg,No migration background,Self-employed,0.05097,132,1769,0.04072,0.06122
2005,Baden-Wuerttemberg,No migration background,Blue-collar worker,0.12958,221,1769,0.11393,0.14524
2005,Baden-Wuerttemberg,No migration background,Civil servant,0.03061,94,1769,0.02258,0.03864
2005,Baden-Wuerttemberg,No migration background,White-collar worker,0.25580,585,1769,0.23547,0.27614
2005,Baden-Wuerttemberg,No migration background,Apprentice/ Trainee/ Intern,0.06245,164,1769,0.05118,0.07373
2005,Baden-Wuerttemberg,No migration background,Not employed: Pensioner,0.22104,394,1769,0.20170,0.24038
2005,Baden-Wuerttemberg,No migration background,Not employed: registered unemployed,0.02638,42,1769,0.01891,0.03385
2005,Baden-Wuerttemberg,No migration background,Not employed: no further information,0.05751,137,1769,0.04665,0.06836
2005,Baden-Wuerttemberg,Direct migration background,Blue-collar worker,0.29228,171,497,0.25225,0.33230
2005,Baden-Wuerttemberg,Direct migration background,White-collar worker,0.15432,72,497,0.12252,0.18611
2005,Baden-Wuerttemberg,Direct migration background,Not employed: Pensioner,0.22762,123,497,0.19072,0.26452
2005,Baden-Wuerttemberg,Direct migration background,Not employed: registered unemployed,0.09051,44,497,0.06526,0.11576
2005,Baden-Wuerttemberg,Direct migration background,Not employed: no further information,0.11461,87,497,0.08658,0.14265
2005,Baden-Wuerttemberg,Indirect migration background,Blue-collar worker,0.10317,43,179,0.05848,0.14785
2005,Baden-Wuerttemberg,Indirect migration background,White-collar worker,0.08914,41,179,0.04728,0.13100
2005,Baden-Wuerttemberg,Indirect migration background,Apprentice/ Trainee/ Intern,0.16826,64,179,0.11330,0.22322
2005,Baden-Wuerttemberg,Indirect migration background,Not employed: no further information,0.06557,31,179,0.02921,0.10194
2005,Bavaria,No migration background,Self-employed,0.04912,170,2431,0.04053,0.05771
2005,Bavaria,No migration background,Blue-collar worker,0.12821,328,2431,0.11492,0.14151
2005,Bavaria,No migration background,Civil servant,0.03699,139,2431,0.02949,0.04450
2005,Bavaria,No migration background,White-collar worker,0.25173,786,2431,0.23447,0.26898
2005,Bavaria,No migration background,Apprentice/ Trainee/ Intern,0.04856,180,2431,0.04002,0.05711
2005,Bavaria,No migration background,Not employed: Pensioner,0.23617,551,2431,0.21928,0.25305
2005,Bavaria,No migration background,Not employed: registered unemployed,0.03606,80,2431,0.02864,0.04347
2005,Bavaria,No migration background,Not employed: no further information,0.06253,197,2431,0.05291,0.07216
2005,Bavaria,Direct migration background,Blue-collar worker,0.27777,92,277,0.22493,0.33061
2005,Bavaria,Direct migration background,White-collar worker,0.17565,66,277,0.13075,0.22054
2005,Bavaria,Direct migration background,Not employed: Pensioner,0.25999,79,277,0.20825,0.31174
2005,Bavaria,Direct migration background,Not employed: no further information,0.10620,40,277,0.06985,0.14255
2005,Bavaria,Indirect migration background,White-collar worker,0.13367,39,80,0.05863,0.20871
2005,Bavaria,Indirect migration background,Apprentice/ Trainee/ Intern,0.15676,41,80,0.07659,0.23694
2005,Berlin,No migration background,Self-employed,0.06991,53,639,0.05012,0.08970
2005,Berlin,No migration background,Blue-collar worker,0.08942,55,639,0.06728,0.11156
2005,Berlin,No migration background,Civil servant,0.03818,40,639,0.02331,0.05306
2005,Berlin,No migration background,White-collar worker,0.23440,197,639,0.20153,0.26727
2005,Berlin,No migration background,Apprentice/ Trainee/ Intern,0.08558,77,639,0.06387,0.10728
2005,Berlin,No migration background,Not employed: Pensioner,0.23164,159,639,0.19891,0.26438
2005,Berlin,No migration background,Not employed: registered unemployed,0.09358,58,639,0.07098,0.11618
2005,Brandenburg,No migration background,Self-employed,0.04521,49,811,0.03090,0.05951
2005,Brandenburg,No migration background,Blue-collar worker,0.14733,131,811,0.12292,0.17174
2005,Brandenburg,No migration background,White-collar worker,0.18056,208,811,0.15407,0.20706
2005,Brandenburg,No migration background,Apprentice/ Trainee/ Intern,0.06957,81,811,0.05205,0.08710
2005,Brandenburg,No migration background,Not employed: Pensioner,0.27152,245,811,0.24089,0.30215
2005,Brandenburg,No migration background,Not employed: registered unemployed,0.11172,97,811,0.09003,0.13342
2005,Mecklenburg-Western Pomerania,No migration background,Blue-collar worker,0.16765,76,426,0.13213,0.20317
2005,Mecklenburg-Western Pomerania,No migration background,White-collar worker,0.18173,119,426,0.14507,0.21839
2005,Mecklenburg-Western Pomerania,No migration background,Apprentice/ Trainee/ Intern,0.07053,43,426,0.04619,0.09488
2005,Mecklenburg-Western Pomerania,No migration background,Not employed: Pensioner,0.26363,126,426,0.22174,0.30552
