year,age_gr,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,46-65 y.,Rural regions,Not employed: Pensioner,0.26486,383,1500,0.24253,0.28720
1999,46-65 y.,Rural regions,Not employed: registered unemployed,0.09942,168,1500,0.08427,0.11456
1999,46-65 y.,Rural regions,Not employed: no further information,0.09270,112,1500,0.07802,0.10738
1999,66 and older,Urban regions,Not employed: Pensioner,0.95258,1125,1125,0.94016,0.96501
1999,66 and older,Rural regions,Not employed: Pensioner,0.97147,592,592,0.95805,0.98490
2000,17-29 y.,Urban regions,Self-employed,0.02168,57,2906,0.01638,0.02697
2000,17-29 y.,Urban regions,Blue-collar worker,0.17796,506,2906,0.16405,0.19186
2000,17-29 y.,Urban regions,Civil servant,0.02142,59,2906,0.01615,0.02668
2000,17-29 y.,Urban regions,White-collar worker,0.25835,683,2906,0.24243,0.27427
2000,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.36210,1125,2906,0.34463,0.37958
2000,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01740,54,2906,0.01265,0.02216
2000,17-29 y.,Urban regions,Not employed: registered unemployed,0.04800,143,2906,0.04022,0.05577
2000,17-29 y.,Urban regions,Not employed: no further information,0.08763,279,2906,0.07735,0.09791
2000,17-29 y.,Rural regions,Self-employed,0.03641,40,1652,0.02738,0.04545
2000,17-29 y.,Rural regions,Blue-collar worker,0.20910,326,1652,0.18948,0.22871
2000,17-29 y.,Rural regions,Civil servant,0.01850,32,1652,0.01200,0.02500
2000,17-29 y.,Rural regions,White-collar worker,0.20943,331,1652,0.18980,0.22905
2000,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.35990,644,1652,0.33675,0.38305
2000,17-29 y.,Rural regions,Not employed: Military/Community Service,0.02624,47,1652,0.01853,0.03394
2000,17-29 y.,Rural regions,Not employed: registered unemployed,0.05973,102,1652,0.04830,0.07116
2000,17-29 y.,Rural regions,Not employed: no further information,0.07282,130,1652,0.06029,0.08536
2000,30-45 y.,Urban regions,Self-employed,0.08956,463,5351,0.08191,0.09721
2000,30-45 y.,Urban regions,Blue-collar worker,0.24995,1355,5351,0.23835,0.26155
2000,30-45 y.,Urban regions,Civil servant,0.04810,252,5351,0.04237,0.05384
2000,30-45 y.,Urban regions,White-collar worker,0.42962,2246,5351,0.41636,0.44289
2000,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01509,81,5351,0.01182,0.01835
2000,30-45 y.,Urban regions,Not employed: registered unemployed,0.04185,259,5351,0.03649,0.04722
2000,30-45 y.,Urban regions,Not employed: no further information,0.11667,695,5351,0.10807,0.12527
2000,30-45 y.,Rural regions,Self-employed,0.08744,225,2746,0.07688,0.09801
2000,30-45 y.,Rural regions,Blue-collar worker,0.30218,842,2746,0.28501,0.31936
2000,30-45 y.,Rural regions,Civil servant,0.03918,114,2746,0.03193,0.04644
2000,30-45 y.,Rural regions,White-collar worker,0.36091,988,2746,0.34294,0.37887
2000,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.01402,37,2746,0.00962,0.01842
2000,30-45 y.,Rural regions,Not employed: registered unemployed,0.08223,251,2746,0.07195,0.09250
2000,30-45 y.,Rural regions,Not employed: no further information,0.10670,289,2746,0.09515,0.11825
2000,46-65 y.,Urban regions,Self-employed,0.07186,328,5062,0.06475,0.07898
2000,46-65 y.,Urban regions,Blue-collar worker,0.17706,897,5062,0.16655,0.18758
2000,46-65 y.,Urban regions,Civil servant,0.04969,278,5062,0.04370,0.05567
2000,46-65 y.,Urban regions,White-collar worker,0.28638,1386,5062,0.27393,0.29884
2000,46-65 y.,Urban regions,Not employed: Pensioner,0.22388,1135,5062,0.21240,0.23537
2000,46-65 y.,Urban regions,Not employed: registered unemployed,0.06304,377,5062,0.05634,0.06973
2000,46-65 y.,Urban regions,Not employed: no further information,0.12301,661,5062,0.11396,0.13206
2000,46-65 y.,Rural regions,Self-employed,0.06857,188,2663,0.05897,0.07817
2000,46-65 y.,Rural regions,Blue-collar worker,0.19911,514,2663,0.18394,0.21428
2000,46-65 y.,Rural regions,Civil servant,0.04033,108,2663,0.03286,0.04780
2000,46-65 y.,Rural regions,White-collar worker,0.24904,661,2663,0.23261,0.26547
2000,46-65 y.,Rural regions,Not employed: Pensioner,0.25639,696,2663,0.23980,0.27298
2000,46-65 y.,Rural regions,Not employed: registered unemployed,0.09226,276,2663,0.08126,0.10325
2000,46-65 y.,Rural regions,Not employed: no further information,0.08868,220,2663,0.07788,0.09948
2000,66 and older,Urban regions,Self-employed,0.01679,35,2314,0.01156,0.02203
2000,66 and older,Urban regions,Not employed: Pensioner,0.94235,2208,2314,0.93285,0.95185
2000,66 and older,Urban regions,Not employed: no further information,0.02673,71,2314,0.02015,0.03330
2000,66 and older,Rural regions,Not employed: Pensioner,0.95357,1195,1195,0.94164,0.96551
2001,17-29 y.,Urban regions,Self-employed,0.02733,59,2611,0.02108,0.03359
2001,17-29 y.,Urban regions,Blue-collar worker,0.17590,450,2611,0.16129,0.19051
2001,17-29 y.,Urban regions,Civil servant,0.01702,50,2611,0.01206,0.02199
2001,17-29 y.,Urban regions,White-collar worker,0.23629,584,2611,0.21999,0.25258
2001,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.38417,1058,2611,0.36551,0.40283
2001,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02470,56,2611,0.01874,0.03065
2001,17-29 y.,Urban regions,Not employed: registered unemployed,0.05067,136,2611,0.04226,0.05909
2001,17-29 y.,Urban regions,Not employed: no further information,0.07623,218,2611,0.06605,0.08641
2001,17-29 y.,Rural regions,Blue-collar worker,0.20817,273,1443,0.18722,0.22913
2001,17-29 y.,Rural regions,Civil servant,0.02487,38,1443,0.01684,0.03291
2001,17-29 y.,Rural regions,White-collar worker,0.19473,275,1443,0.17429,0.21517
2001,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.38066,609,1443,0.35560,0.40572
2001,17-29 y.,Rural regions,Not employed: Military/Community Service,0.02991,38,1443,0.02112,0.03870
2001,17-29 y.,Rural regions,Not employed: registered unemployed,0.07346,111,1443,0.06000,0.08693
2001,17-29 y.,Rural regions,Not employed: no further information,0.06230,99,1443,0.04983,0.07478
2001,30-45 y.,Urban regions,Self-employed,0.08596,409,4853,0.07807,0.09384
2001,30-45 y.,Urban regions,Blue-collar worker,0.24236,1198,4853,0.23031,0.25442
2001,30-45 y.,Urban regions,Civil servant,0.05074,230,4853,0.04457,0.05692
2001,30-45 y.,Urban regions,White-collar worker,0.44406,2090,4853,0.43008,0.45804
2001,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01430,62,4853,0.01096,0.01764
2001,30-45 y.,Urban regions,Not employed: Pensioner,0.00631,37,4853,0.00408,0.00853
2001,30-45 y.,Urban regions,Not employed: registered unemployed,0.04570,229,4853,0.03982,0.05157
2001,30-45 y.,Urban regions,Not employed: no further information,0.10735,598,4853,0.09864,0.11606
2001,30-45 y.,Rural regions,Self-employed,0.08229,187,2433,0.07137,0.09321
2001,30-45 y.,Rural regions,Blue-collar worker,0.29909,743,2433,0.28090,0.31729
2001,30-45 y.,Rural regions,Civil servant,0.04049,103,2433,0.03265,0.04832
2001,30-45 y.,Rural regions,White-collar worker,0.36637,895,2433,0.34723,0.38552
2001,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.01524,41,2433,0.01038,0.02011
2001,30-45 y.,Rural regions,Not employed: registered unemployed,0.09034,235,2433,0.07894,0.10173
2001,30-45 y.,Rural regions,Not employed: no further information,0.09514,229,2433,0.08348,0.10680
2001,46-65 y.,Urban regions,Self-employed,0.07517,318,4605,0.06755,0.08279
2001,46-65 y.,Urban regions,Blue-collar worker,0.17170,815,4605,0.16081,0.18259
2001,46-65 y.,Urban regions,Civil servant,0.05371,263,4605,0.04719,0.06022
2001,46-65 y.,Urban regions,White-collar worker,0.29322,1329,4605,0.28007,0.30637
2001,46-65 y.,Urban regions,Not employed: Pensioner,0.21836,1013,4605,0.20642,0.23029
2001,46-65 y.,Urban regions,Not employed: registered unemployed,0.06912,323,4605,0.06180,0.07645
2001,46-65 y.,Urban regions,Not employed: no further information,0.11149,544,4605,0.10240,0.12059
2001,46-65 y.,Rural regions,Self-employed,0.07128,171,2454,0.06110,0.08146
2001,46-65 y.,Rural regions,Blue-collar worker,0.20537,495,2454,0.18939,0.22136
2001,46-65 y.,Rural regions,Civil servant,0.04012,95,2454,0.03235,0.04788
2001,46-65 y.,Rural regions,White-collar worker,0.23733,602,2454,0.22050,0.25417
2001,46-65 y.,Rural regions,Not employed: Pensioner,0.26400,648,2454,0.24655,0.28144
2001,46-65 y.,Rural regions,Not employed: registered unemployed,0.10374,276,2454,0.09167,0.11580
2001,46-65 y.,Rural regions,Not employed: no further information,0.07468,167,2454,0.06428,0.08509
2001,66 and older,Urban regions,Not employed: Pensioner,0.94390,2091,2150,0.93417,0.95363
2001,66 and older,Urban regions,Not employed: no further information,0.02436,59,2150,0.01784,0.03088
2001,66 and older,Rural regions,Not employed: Pensioner,0.94917,1119,1119,0.93630,0.96205
2002,17-29 y.,Urban regions,Self-employed,0.02069,54,2660,0.01528,0.02610
2002,17-29 y.,Urban regions,Blue-collar worker,0.15471,366,2660,0.14096,0.16845
2002,17-29 y.,Urban regions,Civil servant,0.01660,53,2660,0.01175,0.02146
2002,17-29 y.,Urban regions,White-collar worker,0.24294,623,2660,0.22664,0.25924
2002,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.41287,1173,2660,0.39415,0.43158
2002,17-29 y.,Urban regions,Not employed: Military/Community Service,0.02031,58,2660,0.01495,0.02567
2002,17-29 y.,Urban regions,Not employed: registered unemployed,0.06384,143,2660,0.05455,0.07313
2002,17-29 y.,Urban regions,Not employed: no further information,0.06433,190,2660,0.05500,0.07366
2002,17-29 y.,Rural regions,Blue-collar worker,0.18190,243,1448,0.16202,0.20177
2002,17-29 y.,Rural regions,Civil servant,0.02043,31,1448,0.01314,0.02771
2002,17-29 y.,Rural regions,White-collar worker,0.19202,279,1448,0.17172,0.21231
2002,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.40827,658,1448,0.38295,0.43360
2002,17-29 y.,Rural regions,Not employed: Military/Community Service,0.02002,34,1448,0.01280,0.02724
2002,17-29 y.,Rural regions,Not employed: registered unemployed,0.08904,111,1448,0.07437,0.10372
2002,17-29 y.,Rural regions,Not employed: no further information,0.06870,92,1448,0.05567,0.08174
2002,30-45 y.,Urban regions,Self-employed,0.07829,457,5005,0.07085,0.08574
2002,30-45 y.,Urban regions,Blue-collar worker,0.24809,1100,5005,0.23612,0.26006
2002,30-45 y.,Urban regions,Civil servant,0.04269,264,5005,0.03708,0.04829
2002,30-45 y.,Urban regions,White-collar worker,0.43576,2245,5005,0.42202,0.44950
2002,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01584,70,5005,0.01238,0.01930
2002,30-45 y.,Urban regions,Not employed: Pensioner,0.00675,35,5005,0.00448,0.00902
2002,30-45 y.,Urban regions,Not employed: registered unemployed,0.05655,246,5005,0.05015,0.06295
2002,30-45 y.,Urban regions,Not employed: no further information,0.11273,588,5005,0.10397,0.12149
2002,30-45 y.,Rural regions,Self-employed,0.08170,191,2396,0.07073,0.09267
2002,30-45 y.,Rural regions,Blue-collar worker,0.29302,651,2396,0.27479,0.31124
2002,30-45 y.,Rural regions,Civil servant,0.04188,117,2396,0.03386,0.04990
2002,30-45 y.,Rural regions,White-collar worker,0.35849,931,2396,0.33928,0.37770
2002,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.01790,38,2396,0.01259,0.02322
2002,30-45 y.,Rural regions,Not employed: registered unemployed,0.09434,227,2396,0.08264,0.10605
2002,30-45 y.,Rural regions,Not employed: no further information,0.10236,241,2396,0.09022,0.11450
2002,46-65 y.,Urban regions,Self-employed,0.07190,448,5232,0.06490,0.07890
2002,46-65 y.,Urban regions,Blue-collar worker,0.18336,774,5232,0.17287,0.19384
2002,46-65 y.,Urban regions,Civil servant,0.05103,449,5232,0.04507,0.05700
2002,46-65 y.,Urban regions,White-collar worker,0.28775,1631,5232,0.27548,0.30002
2002,46-65 y.,Urban regions,Not employed: Pensioner,0.22046,1036,5232,0.20923,0.23169
2002,46-65 y.,Urban regions,Not employed: registered unemployed,0.07372,324,5232,0.06664,0.08080
2002,46-65 y.,Urban regions,Not employed: no further information,0.10810,570,5232,0.09968,0.11651
2002,46-65 y.,Rural regions,Self-employed,0.06677,202,2591,0.05715,0.07638
2002,46-65 y.,Rural regions,Blue-collar worker,0.20526,486,2591,0.18971,0.22082
2002,46-65 y.,Rural regions,Civil servant,0.04177,162,2591,0.03407,0.04948
2002,46-65 y.,Rural regions,White-collar worker,0.24840,701,2591,0.23176,0.26505
2002,46-65 y.,Rural regions,Not employed: Pensioner,0.25145,614,2591,0.23474,0.26816
2002,46-65 y.,Rural regions,Not employed: registered unemployed,0.10698,256,2591,0.09508,0.11889
2002,46-65 y.,Rural regions,Not employed: no further information,0.07607,170,2591,0.06586,0.08628
2002,66 and older,Urban regions,Self-employed,0.01157,44,2323,0.00722,0.01592
2002,66 and older,Urban regions,Not employed: Pensioner,0.94953,2216,2323,0.94063,0.95844
2002,66 and older,Urban regions,Not employed: no further information,0.02236,63,2323,0.01634,0.02837
2002,66 and older,Rural regions,Not employed: Pensioner,0.95163,1162,1162,0.93929,0.96397
2003,17-29 y.,Urban regions,Self-employed,0.01337,37,2609,0.00896,0.01778
2003,17-29 y.,Urban regions,Blue-collar worker,0.15487,358,2609,0.14099,0.16876
2003,17-29 y.,Urban regions,Civil servant,0.01675,49,2609,0.01183,0.02168
2003,17-29 y.,Urban regions,White-collar worker,0.24056,609,2609,0.22415,0.25696
2003,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.39285,1142,2609,0.37410,0.41159
2003,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01823,56,2609,0.01310,0.02337
2003,17-29 y.,Urban regions,Not employed: registered unemployed,0.07432,160,2609,0.06425,0.08439
2003,17-29 y.,Urban regions,Not employed: no further information,0.08270,198,2609,0.07213,0.09327
2003,17-29 y.,Rural regions,Blue-collar worker,0.16691,211,1363,0.14710,0.18671
2003,17-29 y.,Rural regions,Civil servant,0.02391,31,1363,0.01580,0.03203
2003,17-29 y.,Rural regions,White-collar worker,0.23223,285,1363,0.20981,0.25466
2003,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.39527,620,1363,0.36930,0.42123
2003,17-29 y.,Rural regions,Not employed: Military/Community Service,0.02214,32,1363,0.01433,0.02995
2003,17-29 y.,Rural regions,Not employed: registered unemployed,0.08365,105,1363,0.06894,0.09835
2003,17-29 y.,Rural regions,Not employed: no further information,0.06218,79,1363,0.04936,0.07501
2003,30-45 y.,Urban regions,Self-employed,0.07673,406,4676,0.06910,0.08436
2003,30-45 y.,Urban regions,Blue-collar worker,0.24361,1025,4676,0.23131,0.25592
2003,30-45 y.,Urban regions,Civil servant,0.04504,235,4676,0.03910,0.05099
2003,30-45 y.,Urban regions,White-collar worker,0.43643,2089,4676,0.42221,0.45065
2003,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01499,68,4676,0.01151,0.01847
2003,30-45 y.,Urban regions,Not employed: Pensioner,0.00679,31,4676,0.00444,0.00914
2003,30-45 y.,Urban regions,Not employed: registered unemployed,0.07104,302,4676,0.06368,0.07840
2003,30-45 y.,Urban regions,Not employed: no further information,0.10436,520,4676,0.09559,0.11312
2003,30-45 y.,Rural regions,Self-employed,0.08401,182,2237,0.07251,0.09551
2003,30-45 y.,Rural regions,Blue-collar worker,0.28091,587,2237,0.26228,0.29954
2003,30-45 y.,Rural regions,Civil servant,0.04123,101,2237,0.03299,0.04947
2003,30-45 y.,Rural regions,White-collar worker,0.36070,893,2237,0.34079,0.38060
2003,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.01753,39,2237,0.01209,0.02296
2003,30-45 y.,Rural regions,Not employed: registered unemployed,0.11554,241,2237,0.10229,0.12879
2003,30-45 y.,Rural regions,Not employed: no further information,0.09244,194,2237,0.08044,0.10445
2003,46-65 y.,Urban regions,Self-employed,0.07368,434,5038,0.06647,0.08090
2003,46-65 y.,Urban regions,Blue-collar worker,0.17871,732,5038,0.16813,0.18929
2003,46-65 y.,Urban regions,Civil servant,0.05306,431,5038,0.04687,0.05925
2003,46-65 y.,Urban regions,White-collar worker,0.28812,1572,5038,0.27561,0.30062
2003,46-65 y.,Urban regions,Not employed: Pensioner,0.22257,1004,5038,0.21109,0.23406
2003,46-65 y.,Urban regions,Not employed: registered unemployed,0.07539,326,5038,0.06810,0.08269
2003,46-65 y.,Urban regions,Not employed: no further information,0.10465,539,5038,0.09619,0.11310
2003,46-65 y.,Rural regions,Self-employed,0.06590,194,2505,0.05618,0.07562
2003,46-65 y.,Rural regions,Blue-collar worker,0.19597,461,2505,0.18042,0.21152
2003,46-65 y.,Rural regions,Civil servant,0.03899,150,2505,0.03141,0.04657
2003,46-65 y.,Rural regions,White-collar worker,0.26146,689,2505,0.24424,0.27867
2003,46-65 y.,Rural regions,Not employed: Pensioner,0.24607,586,2505,0.22920,0.26294
2003,46-65 y.,Rural regions,Not employed: registered unemployed,0.11338,260,2505,0.10096,0.12580
2003,46-65 y.,Rural regions,Not employed: no further information,0.07234,165,2505,0.06219,0.08248
2003,66 and older,Urban regions,Self-employed,0.01390,45,2353,0.00917,0.01863
2003,66 and older,Urban regions,Not employed: Pensioner,0.94354,2250,2353,0.93421,0.95287
2003,66 and older,Urban regions,Not employed: no further information,0.02049,58,2353,0.01477,0.02622
2003,66 and older,Rural regions,Not employed: Pensioner,0.95047,1181,1181,0.93809,0.96285
2004,17-29 y.,Urban regions,Self-employed,0.02020,55,2576,0.01476,0.02563
2004,17-29 y.,Urban regions,Blue-collar worker,0.14260,322,2576,0.12909,0.15611
2004,17-29 y.,Urban regions,Civil servant,0.01470,50,2576,0.01005,0.01935
2004,17-29 y.,Urban regions,White-collar worker,0.23341,585,2576,0.21707,0.24975
2004,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.43481,1203,2576,0.41566,0.45395
2004,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01347,36,2576,0.00902,0.01792
2004,17-29 y.,Urban regions,Not employed: registered unemployed,0.07377,170,2576,0.06367,0.08387
2004,17-29 y.,Urban regions,Not employed: no further information,0.05987,155,2576,0.05071,0.06903
2004,17-29 y.,Rural regions,Blue-collar worker,0.16854,207,1298,0.14817,0.18892
2004,17-29 y.,Rural regions,White-collar worker,0.21579,282,1298,0.19340,0.23818
2004,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.39157,615,1298,0.36500,0.41813
2004,17-29 y.,Rural regions,Not employed: registered unemployed,0.11374,116,1298,0.09646,0.13102
2004,17-29 y.,Rural regions,Not employed: no further information,0.05978,78,1298,0.04688,0.07269
2004,30-45 y.,Urban regions,Self-employed,0.08069,403,4410,0.07265,0.08873
2004,30-45 y.,Urban regions,Blue-collar worker,0.24364,980,4410,0.23097,0.25631
2004,30-45 y.,Urban regions,Civil servant,0.04429,219,4410,0.03822,0.05036
2004,30-45 y.,Urban regions,White-collar worker,0.43374,1980,4410,0.41912,0.44837
2004,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01424,60,4410,0.01074,0.01774
2004,30-45 y.,Urban regions,Not employed: registered unemployed,0.07403,285,4410,0.06630,0.08175
2004,30-45 y.,Urban regions,Not employed: no further information,0.10147,483,4410,0.09255,0.11038
2004,30-45 y.,Rural regions,Self-employed,0.08300,169,2063,0.07109,0.09491
2004,30-45 y.,Rural regions,Blue-collar worker,0.27212,546,2063,0.25291,0.29133
2004,30-45 y.,Rural regions,Civil servant,0.04468,95,2063,0.03576,0.05360
2004,30-45 y.,Rural regions,White-collar worker,0.35881,816,2063,0.33811,0.37952
2004,30-45 y.,Rural regions,Apprentice/ Trainee/ Intern,0.01719,32,2063,0.01158,0.02280
2004,30-45 y.,Rural regions,Not employed: registered unemployed,0.11479,219,2063,0.10103,0.12855
2004,30-45 y.,Rural regions,Not employed: no further information,0.09632,186,2063,0.08358,0.10905
2004,46-65 y.,Urban regions,Self-employed,0.07631,434,4855,0.06884,0.08378
2004,46-65 y.,Urban regions,Blue-collar worker,0.17733,695,4855,0.16659,0.18808
2004,46-65 y.,Urban regions,Civil servant,0.05177,411,4855,0.04554,0.05800
2004,46-65 y.,Urban regions,White-collar worker,0.30095,1566,4855,0.28805,0.31385
2004,46-65 y.,Urban regions,Not employed: Pensioner,0.20567,902,4855,0.19430,0.21704
2004,46-65 y.,Urban regions,Not employed: registered unemployed,0.08421,345,4855,0.07640,0.09202
2004,46-65 y.,Urban regions,Not employed: no further information,0.09850,502,4855,0.09012,0.10689
2004,46-65 y.,Rural regions,Self-employed,0.07436,202,2479,0.06403,0.08469
2004,46-65 y.,Rural regions,Blue-collar worker,0.20711,471,2479,0.19115,0.22307
2004,46-65 y.,Rural regions,Civil servant,0.03893,148,2479,0.03131,0.04654
2004,46-65 y.,Rural regions,White-collar worker,0.25238,707,2479,0.23528,0.26948
2004,46-65 y.,Rural regions,Not employed: Pensioner,0.23365,537,2479,0.21699,0.25031
2004,46-65 y.,Rural regions,Not employed: registered unemployed,0.11527,255,2479,0.10269,0.12784
2004,46-65 y.,Rural regions,Not employed: no further information,0.07463,159,2479,0.06428,0.08498
2004,66 and older,Urban regions,Self-employed,0.01678,58,2415,0.01166,0.02191
2004,66 and older,Urban regions,Not employed: Pensioner,0.94198,2297,2415,0.93266,0.95131
2004,66 and older,Urban regions,Not employed: no further information,0.02021,60,2415,0.01460,0.02583
2004,66 and older,Rural regions,Not employed: Pensioner,0.95436,1224,1224,0.94267,0.96606
2005,17-29 y.,Urban regions,Self-employed,0.01761,53,2520,0.01247,0.02274
2005,17-29 y.,Urban regions,Blue-collar worker,0.13211,298,2520,0.11888,0.14533
2005,17-29 y.,Urban regions,Civil servant,0.02015,55,2520,0.01467,0.02564
2005,17-29 y.,Urban regions,White-collar worker,0.24239,580,2520,0.22565,0.25912
2005,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.42060,1163,2520,0.40132,0.43988
2005,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01330,35,2520,0.00883,0.01778
2005,17-29 y.,Urban regions,Not employed: registered unemployed,0.08588,177,2520,0.07494,0.09682
2005,17-29 y.,Urban regions,Not employed: no further information,0.06428,159,2520,0.05471,0.07386
2005,17-29 y.,Rural regions,Blue-collar worker,0.17908,197,1246,0.15778,0.20038
2005,17-29 y.,Rural regions,White-collar worker,0.19553,264,1246,0.17350,0.21756
2005,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.40077,580,1246,0.37355,0.42799
2005,17-29 y.,Rural regions,Not employed: registered unemployed,0.13257,144,1246,0.11373,0.15140
2005,17-29 y.,Rural regions,Not employed: no further information,0.05251,61,1246,0.04012,0.06490
2005,30-45 y.,Urban regions,Self-employed,0.07677,359,4111,0.06863,0.08491
2005,30-45 y.,Urban regions,Blue-collar worker,0.26356,952,4111,0.25009,0.27703
2005,30-45 y.,Urban regions,Civil servant,0.04584,215,4111,0.03944,0.05223
2005,30-45 y.,Urban regions,White-collar worker,0.42093,1823,4111,0.40584,0.43602
2005,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01262,46,4111,0.00921,0.01604
2005,30-45 y.,Urban regions,Not employed: registered unemployed,0.07678,272,4111,0.06864,0.08492
2005,30-45 y.,Urban regions,Not employed: no further information,0.09570,444,4111,0.08671,0.10470
2005,30-45 y.,Rural regions,Self-employed,0.09039,176,1894,0.07747,0.10330
2005,30-45 y.,Rural regions,Blue-collar worker,0.27094,506,1894,0.25092,0.29097
2005,30-45 y.,Rural regions,Civil servant,0.04602,85,1894,0.03658,0.05546
2005,30-45 y.,Rural regions,White-collar worker,0.35049,741,1894,0.32900,0.37199
2005,30-45 y.,Rural regions,Not employed: registered unemployed,0.10952,206,1894,0.09545,0.12358
2005,30-45 y.,Rural regions,Not employed: no further information,0.10046,180,1894,0.08691,0.11400
2005,46-65 y.,Urban regions,Self-employed,0.07443,415,4605,0.06685,0.08201
2005,46-65 y.,Urban regions,Blue-collar worker,0.18448,671,4605,0.17327,0.19568
2005,46-65 y.,Urban regions,Civil servant,0.05346,395,4605,0.04696,0.05996
2005,46-65 y.,Urban regions,White-collar worker,0.31172,1508,4605,0.29834,0.32510
2005,46-65 y.,Urban regions,Not employed: Pensioner,0.19643,849,4605,0.18495,0.20790
2005,46-65 y.,Urban regions,Not employed: registered unemployed,0.08127,310,4605,0.07338,0.08916
2005,46-65 y.,Urban regions,Not employed: no further information,0.09434,457,4605,0.08590,0.10278
2005,46-65 y.,Rural regions,Self-employed,0.07938,205,2388,0.06853,0.09022
2005,46-65 y.,Rural regions,Blue-collar worker,0.20629,461,2388,0.19006,0.22253
2005,46-65 y.,Rural regions,Civil servant,0.04365,147,2388,0.03546,0.05185
2005,46-65 y.,Rural regions,White-collar worker,0.26318,685,2388,0.24552,0.28085
2005,46-65 y.,Rural regions,Not employed: Pensioner,0.22241,518,2388,0.20572,0.23909
2005,46-65 y.,Rural regions,Not employed: registered unemployed,0.09838,219,2388,0.08643,0.11033
2005,46-65 y.,Rural regions,Not employed: no further information,0.08175,153,2388,0.07076,0.09274
2005,66 and older,Urban regions,Self-employed,0.01525,50,2437,0.01039,0.02012
2005,66 and older,Urban regions,Not employed: Pensioner,0.94372,2326,2437,0.93456,0.95287
2005,66 and older,Urban regions,Not employed: no further information,0.02130,61,2437,0.01557,0.02703
2005,66 and older,Rural regions,Not employed: Pensioner,0.95727,1218,1218,0.94590,0.96863
2006,17-29 y.,Urban regions,Self-employed,0.02644,61,2582,0.02025,0.03263
2006,17-29 y.,Urban regions,Blue-collar worker,0.13784,319,2582,0.12454,0.15114
2006,17-29 y.,Urban regions,Civil servant,0.01985,51,2582,0.01447,0.02523
2006,17-29 y.,Urban regions,White-collar worker,0.22740,597,2582,0.21123,0.24357
2006,17-29 y.,Urban regions,Apprentice/ Trainee/ Intern,0.35280,972,2582,0.33437,0.37124
2006,17-29 y.,Urban regions,Not employed: Military/Community Service,0.01541,42,2582,0.01066,0.02016
2006,17-29 y.,Urban regions,Not employed: registered unemployed,0.09949,212,2582,0.08794,0.11103
2006,17-29 y.,Urban regions,Not employed: no further information,0.10951,328,2582,0.09746,0.12155
2006,17-29 y.,Rural regions,Blue-collar worker,0.16466,201,1301,0.14449,0.18482
2006,17-29 y.,Rural regions,White-collar worker,0.19900,265,1301,0.17729,0.22070
2006,17-29 y.,Rural regions,Apprentice/ Trainee/ Intern,0.32233,517,1301,0.29692,0.34773
2006,17-29 y.,Rural regions,Not employed: registered unemployed,0.11010,141,1301,0.09308,0.12711
2006,17-29 y.,Rural regions,Not employed: no further information,0.13215,177,1301,0.11374,0.15056
2006,30-45 y.,Urban regions,Self-employed,0.07920,380,4224,0.07106,0.08735
2006,30-45 y.,Urban regions,Blue-collar worker,0.23522,891,4224,0.22243,0.24801
2006,30-45 y.,Urban regions,Civil servant,0.04410,229,4224,0.03791,0.05030
2006,30-45 y.,Urban regions,White-collar worker,0.43953,1904,4224,0.42456,0.45450
2006,30-45 y.,Urban regions,Apprentice/ Trainee/ Intern,0.01280,43,4224,0.00941,0.01619
2006,30-45 y.,Urban regions,Not employed: Pensioner,0.00826,32,4224,0.00553,0.01099
2006,30-45 y.,Urban regions,Not employed: registered unemployed,0.07343,272,4224,0.06556,0.08129
2006,30-45 y.,Urban regions,Not employed: no further information,0.10456,473,4224,0.09533,0.11379
2006,30-45 y.,Rural regions,Self-employed,0.08616,187,2010,0.07389,0.09843
