year,migback,pgisced97,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2012,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2012,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2012,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2012,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2012,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2012,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2012,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2013,kein Migrationshintergrund,-5,,,,,,,,,,,,
2013,kein Migrationshintergrund,-1,,,,,,,,,,,,
2013,kein Migrationshintergrund,in school,,,,,,,,,,,,
2013,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2013,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2013,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2013,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2013,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2013,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2013,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2013,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2013,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2013,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2013,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2013,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2013,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2013,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2013,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2013,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2014,kein Migrationshintergrund,-5,,,,,,,,,,,,
2014,kein Migrationshintergrund,-1,,,,,,,,,,,,
2014,kein Migrationshintergrund,in school,,,,,,,,,,,,
2014,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2014,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2014,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2014,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2014,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2014,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2014,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2014,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2014,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2014,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2014,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2014,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2014,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2014,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2014,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2014,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2015,kein Migrationshintergrund,-5,,,,,,,,,,,,
2015,kein Migrationshintergrund,-1,3.004431047507024,2.9224098175202657,3.086452277493782,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,395.0
2015,kein Migrationshintergrund,in school,3.0175621321965638,2.9211088319777905,3.114015432415337,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,215.0
2015,kein Migrationshintergrund,inadequately,3.445439257136695,3.288470470390695,3.602408043882695,2.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,161.0
2015,kein Migrationshintergrund,general elemantary,2.916768093448269,2.8740337075588007,2.959502479337737,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1586.0
2015,kein Migrationshintergrund,middle vocational,2.9347879842486337,2.918317726620271,2.9512582418769964,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,9485.0
2015,kein Migrationshintergrund,vocational + Abi,2.6818181678556297,2.6419702986448192,2.72166603706644,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1228.0
2015,kein Migrationshintergrund,higher vocational,2.920244003817388,2.8790009158284375,2.9614870918063385,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1366.0
2015,kein Migrationshintergrund,higher education,2.6478823922122308,2.6282192709224814,2.66754551350198,2.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,4660.0
2015,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2015,direkter Migrationshintergrund,-1,2.3559365845844797,2.2117059811833983,2.500167187985561,1.0,2.0,3.0,1.0,6.0,2.0,2.0,3.0,131.0
2015,direkter Migrationshintergrund,in school,1.8772420045887586,1.7277064481627573,2.02677756101476,1.0,2.0,2.0,1.0,3.5,2.0,2.0,3.0,57.0
2015,direkter Migrationshintergrund,inadequately,3.070327163587819,2.9643719954845973,3.176282331691041,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,307.0
2015,direkter Migrationshintergrund,general elemantary,2.772240833434872,2.7147875781028117,2.829694088766932,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,1006.0
2015,direkter Migrationshintergrund,middle vocational,2.6962971753687843,2.6584308122961247,2.734163538441444,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,1952.0
2015,direkter Migrationshintergrund,vocational + Abi,2.784334592682612,2.7234091426586327,2.8452600427065917,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,797.0
2015,direkter Migrationshintergrund,higher vocational,3.0245525618173517,2.8382909091970014,3.210814214437702,1.0,2.0,5.0,1.0,7.0,2.0,0.0,2.0,108.0
2015,direkter Migrationshintergrund,higher education,2.458359586632138,2.420733523177439,2.4959856500868374,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1464.0
2015,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2015,indirekter Migrationshintergrund,-1,3.2753998524874604,3.110882882374596,3.4399168226003245,2.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0,99.0
2015,indirekter Migrationshintergrund,in school,2.734906381768653,2.586091775820489,2.8837209877168175,1.1478453839360483,2.0,4.0,1.0,7.0,2.0,1.0,2.0,100.0
2015,indirekter Migrationshintergrund,inadequately,3.0225554014981424,2.659336690970993,3.3857741120252918,1.0,2.0,5.0,1.0,7.0,2.0,-1.0,3.0,37.0
2015,indirekter Migrationshintergrund,general elemantary,3.170899264296001,3.0725105179919954,3.2692880106000066,1.0,3.0,5.0,1.0,7.0,3.0,3.0,4.0,312.0
2015,indirekter Migrationshintergrund,middle vocational,3.0421676841262935,2.9740867655912115,3.1102486026613754,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,653.0
2015,indirekter Migrationshintergrund,vocational + Abi,2.297599809464701,2.180851516265516,2.4143481026638858,1.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,108.0
2015,indirekter Migrationshintergrund,higher vocational,2.1296993190159164,1.956419560167763,2.3029790778640695,1.0,2.0,2.0,1.0,3.5,2.0,2.0,3.0,57.0
2015,indirekter Migrationshintergrund,higher education,2.871302871868682,2.769258865586815,2.9733468781505494,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,247.0
2016,kein Migrationshintergrund,-5,,,,,,,,,,,,
2016,kein Migrationshintergrund,-1,,,,,,,,,,,,
2016,kein Migrationshintergrund,in school,,,,,,,,,,,,
2016,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2016,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2016,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2016,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2016,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2016,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2016,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2016,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2016,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2016,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2016,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2016,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2016,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2016,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2016,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2016,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2017,kein Migrationshintergrund,-5,,,,,,,,,,,,
2017,kein Migrationshintergrund,-1,,,,,,,,,,,,
2017,kein Migrationshintergrund,in school,,,,,,,,,,,,
2017,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2017,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2017,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2017,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2017,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2017,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2017,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2017,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2017,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2017,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2017,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2017,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2017,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2017,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2017,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2017,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2018,kein Migrationshintergrund,-5,,,,,,,,,,,,
2018,kein Migrationshintergrund,-1,,,,,,,,,,,,
2018,kein Migrationshintergrund,in school,,,,,,,,,,,,
2018,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2018,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2018,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2018,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2018,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2018,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2018,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2018,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2018,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2018,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2018,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2018,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2018,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2018,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2018,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2018,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2019,kein Migrationshintergrund,-5,,,,,,,,,,,,
2019,kein Migrationshintergrund,-1,,,,,,,,,,,,
2019,kein Migrationshintergrund,in school,,,,,,,,,,,,
2019,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2019,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2019,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2019,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2019,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2019,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2019,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2019,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2019,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2019,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2019,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2019,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2019,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2019,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2019,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2019,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
2020,kein Migrationshintergrund,-5,,,,,,,,,,,,
2020,kein Migrationshintergrund,-1,3.017906622377564,2.929226935138862,3.1065863096162665,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,293.0
2020,kein Migrationshintergrund,in school,3.0433260342453234,2.937087930440806,3.1495641380498407,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0249999999999995,198.0
2020,kein Migrationshintergrund,inadequately,3.5379000993788123,3.355172936816186,3.7206272619414387,1.0,3.0,6.0,1.0,7.0,3.0,1.9749999999999943,4.0,129.0
2020,kein Migrationshintergrund,general elemantary,2.9311345299821645,2.887804487213378,2.974464572750951,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1446.0
2020,kein Migrationshintergrund,middle vocational,2.7795640617291464,2.762892513171317,2.796235610286976,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,8410.0
2020,kein Migrationshintergrund,vocational + Abi,2.6249923794626326,2.5903413429842903,2.659643415940975,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,1439.0
2020,kein Migrationshintergrund,higher vocational,2.891566018564286,2.850272955779977,2.9328590813485955,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1335.0
2020,kein Migrationshintergrund,higher education,2.585899619268861,2.5680913740742435,2.6037078644634786,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,5275.0
2020,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2020,direkter Migrationshintergrund,-1,2.828595613342812,2.7592889915885603,2.897902235097064,1.0,2.0,5.0,1.0,7.0,2.0,0.0,3.0,636.0
2020,direkter Migrationshintergrund,in school,3.3773349500150993,3.2121784769697044,3.5424914230604942,2.0,3.0,5.0,1.0,7.0,3.0,1.0,4.0,82.0
2020,direkter Migrationshintergrund,inadequately,2.826182851555331,2.778610241290765,2.8737554618198966,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1624.0
2020,direkter Migrationshintergrund,general elemantary,2.693153566179516,2.651756089417908,2.7345510429411237,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1529.0
2020,direkter Migrationshintergrund,middle vocational,2.6853532098466,2.650125393813127,2.7205810258800733,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,2287.0
2020,direkter Migrationshintergrund,vocational + Abi,2.489447975518857,2.4328426967840446,2.5460532542536694,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,779.0
2020,direkter Migrationshintergrund,higher vocational,2.335997727235996,2.198562231828924,2.4734332226430684,1.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,75.0
2020,direkter Migrationshintergrund,higher education,2.551491542714682,2.520960533052145,2.582022552377219,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,2148.0
2020,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2020,indirekter Migrationshintergrund,-1,2.303354385829119,2.142279833605322,2.464428938052916,1.0,2.0,3.0,1.0,6.0,2.0,2.0,3.0,94.0
2020,indirekter Migrationshintergrund,in school,3.214647098282911,3.0382282631127224,3.3910659334530995,2.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,83.0
2020,indirekter Migrationshintergrund,inadequately,3.2235580745648322,2.869817809020611,3.5772983401090537,1.0,2.0,5.0,1.0,7.0,2.0,-1.0,3.0,36.0
2020,indirekter Migrationshintergrund,general elemantary,2.711459600488767,2.5966018082554156,2.826317392722119,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,219.0
2020,indirekter Migrationshintergrund,middle vocational,2.74833035976991,2.6832337563882476,2.8134269631515725,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,614.0
2020,indirekter Migrationshintergrund,vocational + Abi,2.0781602774749834,1.97859841540255,2.177722139547417,1.0,2.0,3.0,1.0,6.0,2.0,2.0,3.0,135.0
2020,indirekter Migrationshintergrund,higher vocational,2.9983617034534853,2.7888329061923076,3.207890500714663,1.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0249999999999995,55.0
2020,indirekter Migrationshintergrund,higher education,2.6574673887262508,2.5816311285996583,2.7333036488528433,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,299.0
2021,kein Migrationshintergrund,-5,,,,,,,,,,,,
2021,kein Migrationshintergrund,-1,,,,,,,,,,,,
2021,kein Migrationshintergrund,in school,,,,,,,,,,,,
2021,kein Migrationshintergrund,inadequately,,,,,,,,,,,,
2021,kein Migrationshintergrund,general elemantary,,,,,,,,,,,,
2021,kein Migrationshintergrund,middle vocational,,,,,,,,,,,,
2021,kein Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2021,kein Migrationshintergrund,higher vocational,,,,,,,,,,,,
2021,kein Migrationshintergrund,higher education,,,,,,,,,,,,
2021,direkter Migrationshintergrund,-5,,,,,,,,,,,,
2021,direkter Migrationshintergrund,-1,,,,,,,,,,,,
2021,direkter Migrationshintergrund,in school,,,,,,,,,,,,
2021,direkter Migrationshintergrund,inadequately,,,,,,,,,,,,
2021,direkter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2021,direkter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2021,direkter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2021,direkter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2021,direkter Migrationshintergrund,higher education,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,-5,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,-1,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,in school,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,inadequately,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,general elemantary,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,middle vocational,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,vocational + Abi,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,higher vocational,,,,,,,,,,,,
2021,indirekter Migrationshintergrund,higher education,,,,,,,,,,,,
