year,age_gr,pgisced97,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2010,46-65 J.,higher vocational,3.3038468747798837,3.230259326303351,3.377434423256416,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,538.0
2010,46-65 J.,higher education,2.9925754074789226,2.9568301506984453,3.0283206642594,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1658.0
2010,66 und älter,-1,,,,,,,,,,,,
2010,66 und älter,inadequately,2.8860449688902694,2.657176187707076,3.114913750073463,2.0,2.238902317709894,4.0,1.0,6.0,3.0,3.0,4.0,34.0
2010,66 und älter,general elemantary,3.0001030943879594,2.92773270947344,3.0724734793024786,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,590.0
2010,66 und älter,middle vocational,3.0790214778085554,3.0413905630984748,3.116652392518636,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,2051.0
2010,66 und älter,vocational + Abi,2.702907087616948,2.5374181775291746,2.8683959977047215,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,92.0
2010,66 und älter,higher vocational,2.9316727076694282,2.836134669835679,3.0272107455031776,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,314.0
2010,66 und älter,higher education,2.9548151431827705,2.9026563049198786,3.0069739814456624,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,889.0
2011,unter 18 J.,-5,,,,,,,,,,,,
2011,unter 18 J.,-1,,,,,,,,,,,,
2011,unter 18 J.,in school,,,,,,,,,,,,
2011,unter 18 J.,general elemantary,,,,,,,,,,,,
2011,unter 18 J.,middle vocational,,,,,,,,,,,,
2011,18-29 J.,-5,,,,,,,,,,,,
2011,18-29 J.,-1,,,,,,,,,,,,
2011,18-29 J.,in school,,,,,,,,,,,,
2011,18-29 J.,inadequately,,,,,,,,,,,,
2011,18-29 J.,general elemantary,,,,,,,,,,,,
2011,18-29 J.,middle vocational,,,,,,,,,,,,
2011,18-29 J.,vocational + Abi,,,,,,,,,,,,
2011,18-29 J.,higher vocational,,,,,,,,,,,,
2011,18-29 J.,higher education,,,,,,,,,,,,
2011,30-45 J.,-1,,,,,,,,,,,,
2011,30-45 J.,inadequately,,,,,,,,,,,,
2011,30-45 J.,general elemantary,,,,,,,,,,,,
2011,30-45 J.,middle vocational,,,,,,,,,,,,
2011,30-45 J.,vocational + Abi,,,,,,,,,,,,
2011,30-45 J.,higher vocational,,,,,,,,,,,,
2011,30-45 J.,higher education,,,,,,,,,,,,
2011,46-65 J.,-1,,,,,,,,,,,,
2011,46-65 J.,inadequately,,,,,,,,,,,,
2011,46-65 J.,general elemantary,,,,,,,,,,,,
2011,46-65 J.,middle vocational,,,,,,,,,,,,
2011,46-65 J.,vocational + Abi,,,,,,,,,,,,
2011,46-65 J.,higher vocational,,,,,,,,,,,,
2011,46-65 J.,higher education,,,,,,,,,,,,
2011,66 und älter,-1,,,,,,,,,,,,
2011,66 und älter,inadequately,,,,,,,,,,,,
2011,66 und älter,general elemantary,,,,,,,,,,,,
2011,66 und älter,middle vocational,,,,,,,,,,,,
2011,66 und älter,vocational + Abi,,,,,,,,,,,,
2011,66 und älter,higher vocational,,,,,,,,,,,,
2011,66 und älter,higher education,,,,,,,,,,,,
2012,unter 18 J.,-5,,,,,,,,,,,,
2012,unter 18 J.,-1,,,,,,,,,,,,
2012,unter 18 J.,in school,,,,,,,,,,,,
2012,unter 18 J.,general elemantary,,,,,,,,,,,,
2012,unter 18 J.,middle vocational,,,,,,,,,,,,
2012,18-29 J.,-5,,,,,,,,,,,,
2012,18-29 J.,-1,,,,,,,,,,,,
2012,18-29 J.,in school,,,,,,,,,,,,
2012,18-29 J.,inadequately,,,,,,,,,,,,
2012,18-29 J.,general elemantary,,,,,,,,,,,,
2012,18-29 J.,middle vocational,,,,,,,,,,,,
2012,18-29 J.,vocational + Abi,,,,,,,,,,,,
2012,18-29 J.,higher vocational,,,,,,,,,,,,
2012,18-29 J.,higher education,,,,,,,,,,,,
2012,30-45 J.,-1,,,,,,,,,,,,
2012,30-45 J.,inadequately,,,,,,,,,,,,
2012,30-45 J.,general elemantary,,,,,,,,,,,,
2012,30-45 J.,middle vocational,,,,,,,,,,,,
2012,30-45 J.,vocational + Abi,,,,,,,,,,,,
2012,30-45 J.,higher vocational,,,,,,,,,,,,
2012,30-45 J.,higher education,,,,,,,,,,,,
2012,46-65 J.,-1,,,,,,,,,,,,
2012,46-65 J.,inadequately,,,,,,,,,,,,
2012,46-65 J.,general elemantary,,,,,,,,,,,,
2012,46-65 J.,middle vocational,,,,,,,,,,,,
2012,46-65 J.,vocational + Abi,,,,,,,,,,,,
2012,46-65 J.,higher vocational,,,,,,,,,,,,
2012,46-65 J.,higher education,,,,,,,,,,,,
2012,66 und älter,-1,,,,,,,,,,,,
2012,66 und älter,inadequately,,,,,,,,,,,,
2012,66 und älter,general elemantary,,,,,,,,,,,,
2012,66 und älter,middle vocational,,,,,,,,,,,,
2012,66 und älter,vocational + Abi,,,,,,,,,,,,
2012,66 und älter,higher vocational,,,,,,,,,,,,
2012,66 und älter,higher education,,,,,,,,,,,,
2013,unter 18 J.,-5,,,,,,,,,,,,
2013,unter 18 J.,-1,,,,,,,,,,,,
2013,unter 18 J.,in school,,,,,,,,,,,,
2013,unter 18 J.,general elemantary,,,,,,,,,,,,
2013,unter 18 J.,middle vocational,,,,,,,,,,,,
2013,18-29 J.,-5,,,,,,,,,,,,
2013,18-29 J.,-1,,,,,,,,,,,,
2013,18-29 J.,in school,,,,,,,,,,,,
2013,18-29 J.,inadequately,,,,,,,,,,,,
2013,18-29 J.,general elemantary,,,,,,,,,,,,
2013,18-29 J.,middle vocational,,,,,,,,,,,,
2013,18-29 J.,vocational + Abi,,,,,,,,,,,,
2013,18-29 J.,higher vocational,,,,,,,,,,,,
2013,18-29 J.,higher education,,,,,,,,,,,,
2013,30-45 J.,-1,,,,,,,,,,,,
2013,30-45 J.,in school,,,,,,,,,,,,
2013,30-45 J.,inadequately,,,,,,,,,,,,
2013,30-45 J.,general elemantary,,,,,,,,,,,,
2013,30-45 J.,middle vocational,,,,,,,,,,,,
2013,30-45 J.,vocational + Abi,,,,,,,,,,,,
2013,30-45 J.,higher vocational,,,,,,,,,,,,
2013,30-45 J.,higher education,,,,,,,,,,,,
2013,46-65 J.,-1,,,,,,,,,,,,
2013,46-65 J.,in school,,,,,,,,,,,,
2013,46-65 J.,inadequately,,,,,,,,,,,,
2013,46-65 J.,general elemantary,,,,,,,,,,,,
2013,46-65 J.,middle vocational,,,,,,,,,,,,
2013,46-65 J.,vocational + Abi,,,,,,,,,,,,
2013,46-65 J.,higher vocational,,,,,,,,,,,,
2013,46-65 J.,higher education,,,,,,,,,,,,
2013,66 und älter,-1,,,,,,,,,,,,
2013,66 und älter,inadequately,,,,,,,,,,,,
2013,66 und älter,general elemantary,,,,,,,,,,,,
2013,66 und älter,middle vocational,,,,,,,,,,,,
2013,66 und älter,vocational + Abi,,,,,,,,,,,,
2013,66 und älter,higher vocational,,,,,,,,,,,,
2013,66 und älter,higher education,,,,,,,,,,,,
2014,-1,-5,,,,,,,,,,,,
2014,unter 18 J.,-5,,,,,,,,,,,,
2014,unter 18 J.,-1,,,,,,,,,,,,
2014,unter 18 J.,in school,,,,,,,,,,,,
2014,unter 18 J.,general elemantary,,,,,,,,,,,,
2014,unter 18 J.,middle vocational,,,,,,,,,,,,
2014,18-29 J.,-1,,,,,,,,,,,,
2014,18-29 J.,in school,,,,,,,,,,,,
2014,18-29 J.,inadequately,,,,,,,,,,,,
2014,18-29 J.,general elemantary,,,,,,,,,,,,
2014,18-29 J.,middle vocational,,,,,,,,,,,,
2014,18-29 J.,vocational + Abi,,,,,,,,,,,,
2014,18-29 J.,higher vocational,,,,,,,,,,,,
2014,18-29 J.,higher education,,,,,,,,,,,,
2014,30-45 J.,-1,,,,,,,,,,,,
2014,30-45 J.,inadequately,,,,,,,,,,,,
2014,30-45 J.,general elemantary,,,,,,,,,,,,
2014,30-45 J.,middle vocational,,,,,,,,,,,,
2014,30-45 J.,vocational + Abi,,,,,,,,,,,,
2014,30-45 J.,higher vocational,,,,,,,,,,,,
2014,30-45 J.,higher education,,,,,,,,,,,,
2014,46-65 J.,-1,,,,,,,,,,,,
2014,46-65 J.,inadequately,,,,,,,,,,,,
2014,46-65 J.,general elemantary,,,,,,,,,,,,
2014,46-65 J.,middle vocational,,,,,,,,,,,,
2014,46-65 J.,vocational + Abi,,,,,,,,,,,,
2014,46-65 J.,higher vocational,,,,,,,,,,,,
2014,46-65 J.,higher education,,,,,,,,,,,,
2014,66 und älter,-1,,,,,,,,,,,,
2014,66 und älter,inadequately,,,,,,,,,,,,
2014,66 und älter,general elemantary,,,,,,,,,,,,
2014,66 und älter,middle vocational,,,,,,,,,,,,
2014,66 und älter,vocational + Abi,,,,,,,,,,,,
2014,66 und älter,higher vocational,,,,,,,,,,,,
2014,66 und älter,higher education,,,,,,,,,,,,
2015,-1,-5,,,,,,,,,,,,
2015,unter 18 J.,-5,,,,,,,,,,,,
2015,unter 18 J.,-1,,,,,,,,,,,,
2015,unter 18 J.,in school,,,,,,,,,,,,
2015,unter 18 J.,general elemantary,,,,,,,,,,,,
2015,unter 18 J.,middle vocational,,,,,,,,,,,,
2015,18-29 J.,-1,2.995042924845784,2.9213033838183233,3.068782465873245,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,481.0
2015,18-29 J.,in school,2.8696108527310535,2.7946439636395533,2.944577741822554,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,371.0
2015,18-29 J.,inadequately,3.4867730802813486,3.290576878041336,3.6829692825213614,2.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,110.0
2015,18-29 J.,general elemantary,2.8965145125296705,2.839617107208157,2.953411917851184,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,868.0
2015,18-29 J.,middle vocational,2.8228719494199095,2.7872982044969863,2.8584456943428327,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,1754.0
2015,18-29 J.,vocational + Abi,2.683851433108371,2.6062264268393927,2.7614764393773497,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,271.0
2015,18-29 J.,higher vocational,2.707658027498674,2.529108051737375,2.8862080032599726,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,62.0
2015,18-29 J.,higher education,2.6207831561112305,2.558360664363669,2.683205647858792,2.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,494.0
2015,30-45 J.,-1,3.048834102701166,2.8615743712854105,3.2360938341169216,2.0,2.0,4.528989224273526,1.0,7.0,2.0,-1.0,2.0,73.0
2015,30-45 J.,in school,,,,,,,,,,,,
2015,30-45 J.,inadequately,3.39121031536954,3.250401237788915,3.532019392950165,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,213.0
2015,30-45 J.,general elemantary,3.1516925954723147,3.0815585925726228,3.2218265983720067,1.0,3.0,4.7172858270825415,1.0,7.0,3.0,3.0,4.0,743.0
2015,30-45 J.,middle vocational,2.9926240214542976,2.9649695023656246,3.0202785405429706,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0249999999999995,3427.0
2015,30-45 J.,vocational + Abi,2.7101390861765577,2.6636729260069556,2.75660524634616,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,997.0
2015,30-45 J.,higher vocational,2.8004406452393824,2.724898422035809,2.875982868442956,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,390.0
2015,30-45 J.,higher education,2.6171279109880996,2.5899388249177493,2.64431699705845,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,2326.0
2015,46-65 J.,-1,2.2325794442785902,1.9998907924501454,2.4652680961070352,1.0,1.0,3.7506805486455956,1.0,7.0,1.0,-1.0,1.0,49.0
2015,46-65 J.,inadequately,3.041518484886799,2.885490125074182,3.197546844699416,1.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,144.0
2015,46-65 J.,general elemantary,2.947672196913001,2.877789661035413,3.0175547327905887,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,654.0
2015,46-65 J.,middle vocational,2.960209517873069,2.935249103859947,2.9851699318861913,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,4392.0
2015,46-65 J.,vocational + Abi,2.7642601198469428,2.704649797939542,2.8238704417543437,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,730.0
2015,46-65 J.,higher vocational,2.959952443438596,2.8999450149832913,3.0199598718939007,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,740.0
2015,46-65 J.,higher education,2.616682703837211,2.5886156690126243,2.644749738661798,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,2370.0
2015,66 und älter,-1,,,,,,,,,,,,
2015,66 und älter,inadequately,2.942174683522717,2.6700618942516923,3.214287472793742,1.0,3.0,5.0,1.0,7.0,3.0,2.0,5.0,38.0
2015,66 und älter,general elemantary,2.727233246715651,2.6629310288937775,2.7915354645375245,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,639.0
2015,66 und älter,middle vocational,2.8340527397111086,2.8016284027203424,2.866477076701875,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,2517.0
2015,66 und älter,vocational + Abi,2.435358975967521,2.3171029689155356,2.5536149830195063,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,135.0
2015,66 und älter,higher vocational,2.946922615136374,2.866632899862153,3.0272123304105953,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,339.0
2015,66 und älter,higher education,2.6729360429537117,2.630544737173633,2.7153273487337906,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,1181.0
2016,-1,-5,,,,,,,,,,,,
2016,unter 18 J.,-5,,,,,,,,,,,,
2016,unter 18 J.,-1,,,,,,,,,,,,
2016,unter 18 J.,in school,,,,,,,,,,,,
2016,unter 18 J.,general elemantary,,,,,,,,,,,,
2016,unter 18 J.,middle vocational,,,,,,,,,,,,
2016,18-29 J.,-5,,,,,,,,,,,,
2016,18-29 J.,-1,,,,,,,,,,,,
2016,18-29 J.,in school,,,,,,,,,,,,
2016,18-29 J.,inadequately,,,,,,,,,,,,
2016,18-29 J.,general elemantary,,,,,,,,,,,,
2016,18-29 J.,middle vocational,,,,,,,,,,,,
2016,18-29 J.,vocational + Abi,,,,,,,,,,,,
2016,18-29 J.,higher vocational,,,,,,,,,,,,
2016,18-29 J.,higher education,,,,,,,,,,,,
2016,30-45 J.,-1,,,,,,,,,,,,
2016,30-45 J.,in school,,,,,,,,,,,,
2016,30-45 J.,inadequately,,,,,,,,,,,,
2016,30-45 J.,general elemantary,,,,,,,,,,,,
2016,30-45 J.,middle vocational,,,,,,,,,,,,
2016,30-45 J.,vocational + Abi,,,,,,,,,,,,
2016,30-45 J.,higher vocational,,,,,,,,,,,,
2016,30-45 J.,higher education,,,,,,,,,,,,
2016,46-65 J.,-1,,,,,,,,,,,,
2016,46-65 J.,in school,,,,,,,,,,,,
2016,46-65 J.,inadequately,,,,,,,,,,,,
2016,46-65 J.,general elemantary,,,,,,,,,,,,
2016,46-65 J.,middle vocational,,,,,,,,,,,,
2016,46-65 J.,vocational + Abi,,,,,,,,,,,,
2016,46-65 J.,higher vocational,,,,,,,,,,,,
2016,46-65 J.,higher education,,,,,,,,,,,,
2016,66 und älter,-1,,,,,,,,,,,,
2016,66 und älter,inadequately,,,,,,,,,,,,
2016,66 und älter,general elemantary,,,,,,,,,,,,
2016,66 und älter,middle vocational,,,,,,,,,,,,
2016,66 und älter,vocational + Abi,,,,,,,,,,,,
2016,66 und älter,higher vocational,,,,,,,,,,,,
2016,66 und älter,higher education,,,,,,,,,,,,
2017,-1,-5,,,,,,,,,,,,
2017,unter 18 J.,-5,,,,,,,,,,,,
2017,unter 18 J.,-1,,,,,,,,,,,,
2017,unter 18 J.,in school,,,,,,,,,,,,
2017,unter 18 J.,inadequately,,,,,,,,,,,,
2017,unter 18 J.,general elemantary,,,,,,,,,,,,
2017,unter 18 J.,middle vocational,,,,,,,,,,,,
2017,18-29 J.,-5,,,,,,,,,,,,
2017,18-29 J.,-1,,,,,,,,,,,,
2017,18-29 J.,in school,,,,,,,,,,,,
2017,18-29 J.,inadequately,,,,,,,,,,,,
2017,18-29 J.,general elemantary,,,,,,,,,,,,
2017,18-29 J.,middle vocational,,,,,,,,,,,,
2017,18-29 J.,vocational + Abi,,,,,,,,,,,,
2017,18-29 J.,higher vocational,,,,,,,,,,,,
2017,18-29 J.,higher education,,,,,,,,,,,,
2017,30-45 J.,-1,,,,,,,,,,,,
2017,30-45 J.,in school,,,,,,,,,,,,
2017,30-45 J.,inadequately,,,,,,,,,,,,
2017,30-45 J.,general elemantary,,,,,,,,,,,,
2017,30-45 J.,middle vocational,,,,,,,,,,,,
2017,30-45 J.,vocational + Abi,,,,,,,,,,,,
2017,30-45 J.,higher vocational,,,,,,,,,,,,
2017,30-45 J.,higher education,,,,,,,,,,,,
2017,46-65 J.,-1,,,,,,,,,,,,
2017,46-65 J.,in school,,,,,,,,,,,,
2017,46-65 J.,inadequately,,,,,,,,,,,,
2017,46-65 J.,general elemantary,,,,,,,,,,,,
2017,46-65 J.,middle vocational,,,,,,,,,,,,
2017,46-65 J.,vocational + Abi,,,,,,,,,,,,
2017,46-65 J.,higher vocational,,,,,,,,,,,,
2017,46-65 J.,higher education,,,,,,,,,,,,
2017,66 und älter,-1,,,,,,,,,,,,
2017,66 und älter,inadequately,,,,,,,,,,,,
2017,66 und älter,general elemantary,,,,,,,,,,,,
2017,66 und älter,middle vocational,,,,,,,,,,,,
2017,66 und älter,vocational + Abi,,,,,,,,,,,,
2017,66 und älter,higher vocational,,,,,,,,,,,,
2017,66 und älter,higher education,,,,,,,,,,,,
2018,-1,-5,,,,,,,,,,,,
2018,unter 18 J.,-5,,,,,,,,,,,,
2018,unter 18 J.,-1,,,,,,,,,,,,
2018,unter 18 J.,in school,,,,,,,,,,,,
2018,unter 18 J.,inadequately,,,,,,,,,,,,
2018,unter 18 J.,general elemantary,,,,,,,,,,,,
2018,unter 18 J.,middle vocational,,,,,,,,,,,,
2018,18-29 J.,-5,,,,,,,,,,,,
2018,18-29 J.,-1,,,,,,,,,,,,
2018,18-29 J.,in school,,,,,,,,,,,,
2018,18-29 J.,inadequately,,,,,,,,,,,,
2018,18-29 J.,general elemantary,,,,,,,,,,,,
2018,18-29 J.,middle vocational,,,,,,,,,,,,
2018,18-29 J.,vocational + Abi,,,,,,,,,,,,
2018,18-29 J.,higher vocational,,,,,,,,,,,,
2018,18-29 J.,higher education,,,,,,,,,,,,
2018,30-45 J.,-1,,,,,,,,,,,,
2018,30-45 J.,in school,,,,,,,,,,,,
2018,30-45 J.,inadequately,,,,,,,,,,,,
2018,30-45 J.,general elemantary,,,,,,,,,,,,
2018,30-45 J.,middle vocational,,,,,,,,,,,,
2018,30-45 J.,vocational + Abi,,,,,,,,,,,,
2018,30-45 J.,higher vocational,,,,,,,,,,,,
2018,30-45 J.,higher education,,,,,,,,,,,,
2018,46-65 J.,-1,,,,,,,,,,,,
2018,46-65 J.,in school,,,,,,,,,,,,
2018,46-65 J.,inadequately,,,,,,,,,,,,
2018,46-65 J.,general elemantary,,,,,,,,,,,,
2018,46-65 J.,middle vocational,,,,,,,,,,,,
2018,46-65 J.,vocational + Abi,,,,,,,,,,,,
2018,46-65 J.,higher vocational,,,,,,,,,,,,
2018,46-65 J.,higher education,,,,,,,,,,,,
2018,66 und älter,-1,,,,,,,,,,,,
2018,66 und älter,inadequately,,,,,,,,,,,,
2018,66 und älter,general elemantary,,,,,,,,,,,,
2018,66 und älter,middle vocational,,,,,,,,,,,,
2018,66 und älter,vocational + Abi,,,,,,,,,,,,
2018,66 und älter,higher vocational,,,,,,,,,,,,
2018,66 und älter,higher education,,,,,,,,,,,,
2019,-1,-5,,,,,,,,,,,,
2019,unter 18 J.,-5,,,,,,,,,,,,
2019,unter 18 J.,-1,,,,,,,,,,,,
2019,unter 18 J.,in school,,,,,,,,,,,,
2019,unter 18 J.,inadequately,,,,,,,,,,,,
2019,unter 18 J.,general elemantary,,,,,,,,,,,,
2019,unter 18 J.,middle vocational,,,,,,,,,,,,
2019,18-29 J.,-5,,,,,,,,,,,,
2019,18-29 J.,-1,,,,,,,,,,,,
2019,18-29 J.,in school,,,,,,,,,,,,
2019,18-29 J.,inadequately,,,,,,,,,,,,
2019,18-29 J.,general elemantary,,,,,,,,,,,,
2019,18-29 J.,middle vocational,,,,,,,,,,,,
2019,18-29 J.,vocational + Abi,,,,,,,,,,,,
2019,18-29 J.,higher vocational,,,,,,,,,,,,
2019,18-29 J.,higher education,,,,,,,,,,,,
2019,30-45 J.,-1,,,,,,,,,,,,
2019,30-45 J.,in school,,,,,,,,,,,,
2019,30-45 J.,inadequately,,,,,,,,,,,,
2019,30-45 J.,general elemantary,,,,,,,,,,,,
2019,30-45 J.,middle vocational,,,,,,,,,,,,
2019,30-45 J.,vocational + Abi,,,,,,,,,,,,
2019,30-45 J.,higher vocational,,,,,,,,,,,,
2019,30-45 J.,higher education,,,,,,,,,,,,
2019,46-65 J.,-1,,,,,,,,,,,,
2019,46-65 J.,in school,,,,,,,,,,,,
2019,46-65 J.,inadequately,,,,,,,,,,,,
2019,46-65 J.,general elemantary,,,,,,,,,,,,
2019,46-65 J.,middle vocational,,,,,,,,,,,,
2019,46-65 J.,vocational + Abi,,,,,,,,,,,,
2019,46-65 J.,higher vocational,,,,,,,,,,,,
2019,46-65 J.,higher education,,,,,,,,,,,,
2019,66 und älter,-1,,,,,,,,,,,,
2019,66 und älter,inadequately,,,,,,,,,,,,
2019,66 und älter,general elemantary,,,,,,,,,,,,
2019,66 und älter,middle vocational,,,,,,,,,,,,
2019,66 und älter,vocational + Abi,,,,,,,,,,,,
2019,66 und älter,higher vocational,,,,,,,,,,,,
2019,66 und älter,higher education,,,,,,,,,,,,
2020,-1,-5,,,,,,,,,,,,
2020,-1,-1,,,,,,,,,,,,
2020,unter 18 J.,-5,,,,,,,,,,,,
2020,unter 18 J.,-1,,,,,,,,,,,,
2020,unter 18 J.,in school,,,,,,,,,,,,
2020,unter 18 J.,inadequately,,,,,,,,,,,,
2020,unter 18 J.,general elemantary,,,,,,,,,,,,
2020,unter 18 J.,middle vocational,,,,,,,,,,,,
2020,18-29 J.,-5,,,,,,,,,,,,
2020,18-29 J.,-1,2.8954330063588256,2.8239133623950368,2.9669526503226145,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,492.0
2020,18-29 J.,in school,3.1152135816080113,3.034326159795628,3.1961010034203947,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,353.0
2020,18-29 J.,inadequately,2.7849922219686722,2.699002349790572,2.8709820941467723,1.0,2.0,4.0,1.0,7.0,2.0,1.0,3.0,492.0
2020,18-29 J.,general elemantary,3.025388468923904,2.974902985020531,3.075873952827277,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,1042.0
2020,18-29 J.,middle vocational,2.632421131466859,2.5997836691936995,2.6650585937400186,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,1847.0
2020,18-29 J.,vocational + Abi,2.5051798278995188,2.4353326050026656,2.575027050796372,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,353.0
2020,18-29 J.,higher vocational,3.0571387187861894,2.853698509036141,3.260578928536238,2.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0,56.0
2020,18-29 J.,higher education,2.5273915462843224,2.4835707949213974,2.5712122976472473,2.0,2.0,3.0,1.0,4.5,2.0,1.9749999999999943,2.0,781.0
2020,30-45 J.,-5,,,,,,,,,,,,
2020,30-45 J.,-1,3.043779940586941,2.9608378283477523,3.1267220528261297,2.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0,344.0
2020,30-45 J.,in school,,,,,,,,,,,,
2020,30-45 J.,inadequately,3.192553399953848,3.125038236908031,3.260068562999665,1.0,3.0,5.0,1.0,7.0,3.0,2.0,4.0,873.0
2020,30-45 J.,general elemantary,2.894042968960262,2.838488873787725,2.949597064132799,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,925.0
2020,30-45 J.,middle vocational,2.7831853153553037,2.753065252470573,2.813305378240034,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,2620.0
2020,30-45 J.,vocational + Abi,2.4516445357820937,2.409399979243836,2.4938890923203516,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,857.0
2020,30-45 J.,higher vocational,2.826254161389223,2.737620629520266,2.91488769325818,1.9983379462995323,2.0,4.0,1.0,7.0,2.0,1.0,2.0,290.0
2020,30-45 J.,higher education,2.6043241412644544,2.578066812985169,2.6305814695437397,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,2515.0
2020,46-65 J.,-1,2.722172779812442,2.5913963778623175,2.852949181762567,1.0,2.0,4.0,1.0,7.0,2.0,0.0,3.0,168.0
2020,46-65 J.,in school,,,,,,,,,,,,
2020,46-65 J.,inadequately,3.296046255395379,3.1862981291471715,3.4057943816435867,1.0,3.0,5.11289747490408,1.0,7.0,3.0,2.0,4.0249999999999995,375.0
2020,46-65 J.,general elemantary,2.921748878306633,2.8583879243030244,2.985109832310242,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,727.0
2020,46-65 J.,middle vocational,2.8396288220019406,2.8159462661609242,2.863311377842957,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,4418.0
2020,46-65 J.,vocational + Abi,2.663123181616766,2.6165796190916315,2.709666744141901,1.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,976.0
2020,46-65 J.,higher vocational,2.7500084673021097,2.697374620119243,2.8026423144849764,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,765.0
2020,46-65 J.,higher education,2.6148446347966345,2.5913188837459913,2.638370385847278,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,3047.0
2020,66 und älter,-1,,,,,,,,,,,,
2020,66 und älter,inadequately,2.563670612324115,2.3148242895953075,2.8125169350529227,1.0,1.0,4.0,1.0,7.0,1.0,-2.0,1.0,49.0
2020,66 und älter,general elemantary,2.6331564996152497,2.563309839773453,2.7030031594570465,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,500.0
2020,66 und älter,middle vocational,2.726035026984749,2.6939151804798076,2.7581548734896906,1.0,2.0,4.0,1.0,7.0,2.0,2.0,2.0,2426.0
2020,66 und älter,vocational + Abi,2.632579301269933,2.5126202334952983,2.7525383690445673,1.0,2.0,3.0,1.0,6.0,2.0,1.0,2.0,167.0
2020,66 und älter,higher vocational,3.036933780509716,2.9553150627400013,3.1185524982794304,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,354.0
2020,66 und älter,higher education,2.528399846083948,2.4917812760130835,2.5650184161548126,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1379.0
2021,-1,-5,,,,,,,,,,,,
2021,unter 18 J.,-5,,,,,,,,,,,,
2021,unter 18 J.,-1,,,,,,,,,,,,
2021,unter 18 J.,in school,,,,,,,,,,,,
2021,unter 18 J.,inadequately,,,,,,,,,,,,
2021,unter 18 J.,general elemantary,,,,,,,,,,,,
2021,unter 18 J.,middle vocational,,,,,,,,,,,,
2021,18-29 J.,-1,,,,,,,,,,,,
2021,18-29 J.,in school,,,,,,,,,,,,
2021,18-29 J.,inadequately,,,,,,,,,,,,
2021,18-29 J.,general elemantary,,,,,,,,,,,,
2021,18-29 J.,middle vocational,,,,,,,,,,,,
2021,18-29 J.,vocational + Abi,,,,,,,,,,,,
2021,18-29 J.,higher vocational,,,,,,,,,,,,
