,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
585,585,1998,Couple without children,5th Quintile,Reasonable,0.49169,92,3425,0.42514,0.5641
586,586,1998,Couple without children,5th Quintile,Slightly Expensive,0.24606,47,3425,0.19819,0.30632
587,587,1998,Single parent,1st Quintile,Inexpensive,0.25634,35,3425,0.2019,0.31852
588,588,1998,Single parent,1st Quintile,Reasonable,0.41721,58,3425,0.34653,0.48301
589,589,1998,Single parent,1st Quintile,Slightly Expensive,0.32645,53,3425,0.26811,0.39117
590,590,1998,Single parent,2nd Quintile,Reasonable,1.0,40,3425,0.82741,1.20298
591,591,1998,Couple with children,1st Quintile,Inexpensive,0.23123,79,3425,0.19092,0.2805
592,592,1998,Couple with children,1st Quintile,Reasonable,0.4991,162,3425,0.42973,0.56504
593,593,1998,Couple with children,1st Quintile,Slightly Expensive,0.26968,98,3425,0.23178,0.31179
594,594,1998,Couple with children,2nd Quintile,Inexpensive,0.29994,99,3425,0.26441,0.33734
595,595,1998,Couple with children,2nd Quintile,Reasonable,0.48765,195,3425,0.43603,0.53914
596,596,1998,Couple with children,2nd Quintile,Slightly Expensive,0.2124,86,3425,0.17309,0.25917
597,597,1998,Couple with children,3rd Quintile,Inexpensive,0.39515,81,3425,0.31462,0.4686
598,598,1998,Couple with children,3rd Quintile,Reasonable,0.49634,126,3425,0.43979,0.55243
599,599,1998,Couple with children,3rd Quintile,Slightly Expensive,0.10851,34,3425,0.08791,0.12705
600,600,1998,Couple with children,4th Quintile,Inexpensive,0.3344,49,3425,0.2649,0.43494
601,601,1998,Couple with children,4th Quintile,Reasonable,0.40892,78,3425,0.3468,0.45983
602,602,1998,Couple with children,4th Quintile,Slightly Expensive,0.25668,38,3425,0.19959,0.31425
603,603,1999,Single-person household,1st Quintile,Inexpensive,0.26442,101,3308,0.23189,0.29679
604,604,1999,Single-person household,1st Quintile,Reasonable,0.48405,172,3308,0.44577,0.5224
605,605,1999,Single-person household,1st Quintile,Slightly Expensive,0.25153,95,3308,0.22094,0.27946
606,606,1999,Single-person household,2nd Quintile,Inexpensive,0.28183,65,3308,0.24629,0.31851
607,607,1999,Single-person household,2nd Quintile,Reasonable,0.53272,129,3308,0.48977,0.5828
608,608,1999,Single-person household,2nd Quintile,Slightly Expensive,0.18544,47,3308,0.15069,0.21976
609,609,1999,Single-person household,3rd Quintile,Inexpensive,0.28285,57,3308,0.23697,0.32998
610,610,1999,Single-person household,3rd Quintile,Reasonable,0.49509,98,3308,0.43743,0.55568
611,611,1999,Single-person household,3rd Quintile,Slightly Expensive,0.22206,42,3308,0.18656,0.25868
612,612,1999,Single-person household,4th Quintile,Inexpensive,0.28764,40,3308,0.2447,0.32814
613,613,1999,Single-person household,4th Quintile,Reasonable,0.47218,72,3308,0.4096,0.52577
614,614,1999,Single-person household,4th Quintile,Slightly Expensive,0.24018,35,3308,0.19481,0.28012
615,615,1999,Single-person household,5th Quintile,Reasonable,1.0,56,3308,0.88385,1.12486
616,616,1999,Couple without children,1st Quintile,Inexpensive,0.25582,49,3308,0.20571,0.31787
617,617,1999,Couple without children,1st Quintile,Reasonable,0.50579,82,3308,0.43237,0.60412
618,618,1999,Couple without children,1st Quintile,Slightly Expensive,0.23839,38,3308,0.18053,0.30001
619,619,1999,Couple without children,2nd Quintile,Inexpensive,0.29448,60,3308,0.25372,0.34889
620,620,1999,Couple without children,2nd Quintile,Reasonable,0.50895,103,3308,0.43894,0.57207
621,621,1999,Couple without children,2nd Quintile,Slightly Expensive,0.19657,45,3308,0.16064,0.23796
622,622,1999,Couple without children,3rd Quintile,Inexpensive,0.31153,76,3308,0.27333,0.34522
623,623,1999,Couple without children,3rd Quintile,Reasonable,0.55493,122,3308,0.47093,0.62932
624,624,1999,Couple without children,3rd Quintile,Slightly Expensive,0.13354,37,3308,0.10084,0.16175
625,625,1999,Couple without children,4th Quintile,Inexpensive,0.29987,77,3308,0.25611,0.35297
626,626,1999,Couple without children,4th Quintile,Reasonable,0.50125,133,3308,0.44318,0.56082
627,627,1999,Couple without children,4th Quintile,Slightly Expensive,0.19889,47,3308,0.1605,0.25807
628,628,1999,Couple without children,5th Quintile,Inexpensive,0.2607,52,3308,0.22236,0.30137
629,629,1999,Couple without children,5th Quintile,Reasonable,0.46819,96,3308,0.41044,0.54004
630,630,1999,Couple without children,5th Quintile,Slightly Expensive,0.27111,52,3308,0.22503,0.31665
631,631,1999,Single parent,1st Quintile,Reasonable,0.59969,71,3308,0.51055,0.68419
632,632,1999,Single parent,1st Quintile,Slightly Expensive,0.40031,54,3308,0.33409,0.48024
633,633,1999,Single parent,2nd Quintile,Reasonable,1.0,31,3308,0.714,1.30388
634,634,1999,Couple with children,1st Quintile,Inexpensive,0.22685,79,3308,0.20024,0.25763
635,635,1999,Couple with children,1st Quintile,Reasonable,0.50234,158,3308,0.43353,0.57039
636,636,1999,Couple with children,1st Quintile,Slightly Expensive,0.27081,91,3308,0.2245,0.32787
637,637,1999,Couple with children,2nd Quintile,Inexpensive,0.25882,88,3308,0.21693,0.30512
638,638,1999,Couple with children,2nd Quintile,Reasonable,0.50103,188,3308,0.44337,0.55594
639,639,1999,Couple with children,2nd Quintile,Slightly Expensive,0.24015,77,3308,0.2009,0.29179
640,640,1999,Couple with children,3rd Quintile,Inexpensive,0.34695,81,3308,0.29158,0.41742
641,641,1999,Couple with children,3rd Quintile,Reasonable,0.43726,118,3308,0.38301,0.49623
642,642,1999,Couple with children,3rd Quintile,Slightly Expensive,0.21579,50,3308,0.16483,0.27957
643,643,1999,Couple with children,4th Quintile,Inexpensive,0.36546,40,3308,0.28422,0.45554
644,644,1999,Couple with children,4th Quintile,Reasonable,0.40296,73,3308,0.34621,0.45878
645,645,1999,Couple with children,4th Quintile,Slightly Expensive,0.23158,31,3308,0.17879,0.28012
646,646,2000,Single-person household,1st Quintile,Very Inexpensive,0.08609,62,5967,0.07738,0.09438
647,647,2000,Single-person household,1st Quintile,Inexpensive,0.27607,194,5967,0.26175,0.29126
648,648,2000,Single-person household,1st Quintile,Reasonable,0.45739,349,5967,0.43601,0.47606
649,649,2000,Single-person household,1st Quintile,Slightly Expensive,0.18045,137,5967,0.16803,0.19276
650,650,2000,Single-person household,2nd Quintile,Very Inexpensive,0.08779,43,5967,0.07803,0.09823
651,651,2000,Single-person household,2nd Quintile,Inexpensive,0.23891,117,5967,0.2178,0.25947
652,652,2000,Single-person household,2nd Quintile,Reasonable,0.50754,230,5967,0.47681,0.53406
653,653,2000,Single-person household,2nd Quintile,Slightly Expensive,0.16576,81,5967,0.15118,0.1839
654,654,2000,Single-person household,3rd Quintile,Very Inexpensive,0.08142,35,5967,0.07018,0.09397
655,655,2000,Single-person household,3rd Quintile,Inexpensive,0.29571,119,5967,0.27459,0.3197
656,656,2000,Single-person household,3rd Quintile,Reasonable,0.45024,185,5967,0.42275,0.47484
657,657,2000,Single-person household,3rd Quintile,Slightly Expensive,0.17264,74,5967,0.15661,0.1933
658,658,2000,Single-person household,4th Quintile,Very Inexpensive,0.11689,38,5967,0.10399,0.12935
659,659,2000,Single-person household,4th Quintile,Inexpensive,0.22791,76,5967,0.20946,0.24948
660,660,2000,Single-person household,4th Quintile,Reasonable,0.46932,141,5967,0.44294,0.49535
661,661,2000,Single-person household,4th Quintile,Slightly Expensive,0.18588,58,5967,0.16373,0.21073
662,662,2000,Single-person household,5th Quintile,Inexpensive,0.29416,57,5967,0.26376,0.31821
663,663,2000,Single-person household,5th Quintile,Reasonable,0.53732,106,5967,0.50094,0.58203
664,664,2000,Single-person household,5th Quintile,Slightly Expensive,0.16851,33,5967,0.13887,0.20591
665,665,2000,Couple without children,1st Quintile,Inexpensive,0.3283,97,5967,0.29504,0.36513
666,666,2000,Couple without children,1st Quintile,Reasonable,0.4885,145,5967,0.44791,0.54159
667,667,2000,Couple without children,1st Quintile,Slightly Expensive,0.1832,58,5967,0.16311,0.19859
668,668,2000,Couple without children,2nd Quintile,Inexpensive,0.3616,133,5967,0.33849,0.38813
669,669,2000,Couple without children,2nd Quintile,Reasonable,0.49517,176,5967,0.45752,0.53549
670,670,2000,Couple without children,2nd Quintile,Slightly Expensive,0.14323,53,5967,0.12336,0.15822
671,671,2000,Couple without children,3rd Quintile,Inexpensive,0.28922,101,5967,0.25638,0.32377
672,672,2000,Couple without children,3rd Quintile,Reasonable,0.48446,170,5967,0.4474,0.52765
673,673,2000,Couple without children,3rd Quintile,Slightly Expensive,0.22632,71,5967,0.19171,0.25446
674,674,2000,Couple without children,4th Quintile,Very Inexpensive,0.09752,41,5967,0.0787,0.11767
675,675,2000,Couple without children,4th Quintile,Inexpensive,0.26712,110,5967,0.23735,0.29639
676,676,2000,Couple without children,4th Quintile,Reasonable,0.44849,191,5967,0.4124,0.48605
677,677,2000,Couple without children,4th Quintile,Slightly Expensive,0.18688,70,5967,0.16373,0.21706
678,678,2000,Couple without children,5th Quintile,Inexpensive,0.27233,86,5967,0.24717,0.30004
679,679,2000,Couple without children,5th Quintile,Reasonable,0.46994,141,5967,0.42587,0.51422
680,680,2000,Couple without children,5th Quintile,Slightly Expensive,0.25772,72,5967,0.21908,0.29274
681,681,2000,Single parent,1st Quintile,Inexpensive,0.27303,61,5967,0.23864,0.31293
682,682,2000,Single parent,1st Quintile,Reasonable,0.46173,115,5967,0.43108,0.50405
683,683,2000,Single parent,1st Quintile,Slightly Expensive,0.26524,71,5967,0.23536,0.30047
684,684,2000,Single parent,2nd Quintile,Reasonable,1.0,67,5967,0.86133,1.15453
685,685,2000,Couple with children,1st Quintile,Inexpensive,0.24706,119,5967,0.22303,0.2762
686,686,2000,Couple with children,1st Quintile,Reasonable,0.4922,218,5967,0.45258,0.53895
687,687,2000,Couple with children,1st Quintile,Slightly Expensive,0.26073,116,5967,0.23499,0.28228
688,688,2000,Couple with children,2nd Quintile,Very Inexpensive,0.09002,49,5967,0.07614,0.10361
689,689,2000,Couple with children,2nd Quintile,Inexpensive,0.29096,174,5967,0.26618,0.31811
690,690,2000,Couple with children,2nd Quintile,Reasonable,0.40998,253,5967,0.37559,0.44312
691,691,2000,Couple with children,2nd Quintile,Slightly Expensive,0.20904,135,5967,0.1875,0.23269
692,692,2000,Couple with children,3rd Quintile,Very Inexpensive,0.10907,38,5967,0.08851,0.13087
693,693,2000,Couple with children,3rd Quintile,Inexpensive,0.27031,99,5967,0.23985,0.30273
694,694,2000,Couple with children,3rd Quintile,Reasonable,0.41765,181,5967,0.37572,0.45526
695,695,2000,Couple with children,3rd Quintile,Slightly Expensive,0.20298,87,5967,0.17492,0.2292
696,696,2000,Couple with children,4th Quintile,Inexpensive,0.302,72,5967,0.25897,0.34286
697,697,2000,Couple with children,4th Quintile,Reasonable,0.52317,122,5967,0.45626,0.59134
698,698,2000,Couple with children,4th Quintile,Slightly Expensive,0.17483,46,5967,0.13958,0.21036
699,699,2000,Couple with children,5th Quintile,Inexpensive,0.35324,35,5967,0.29503,0.41103
700,700,2000,Couple with children,5th Quintile,Reasonable,0.64676,59,5967,0.54788,0.74898
701,701,2001,Single-person household,1st Quintile,Very Inexpensive,0.07606,49,5417,0.06584,0.08685
702,702,2001,Single-person household,1st Quintile,Inexpensive,0.29234,187,5417,0.27464,0.31305
703,703,2001,Single-person household,1st Quintile,Reasonable,0.4486,292,5417,0.42653,0.47079
704,704,2001,Single-person household,1st Quintile,Slightly Expensive,0.183,126,5417,0.17071,0.19832
705,705,2001,Single-person household,2nd Quintile,Very Inexpensive,0.07957,35,5417,0.06662,0.09404
706,706,2001,Single-person household,2nd Quintile,Inexpensive,0.26899,115,5417,0.24942,0.287
707,707,2001,Single-person household,2nd Quintile,Reasonable,0.52745,230,5417,0.49166,0.56125
708,708,2001,Single-person household,2nd Quintile,Slightly Expensive,0.124,62,5417,0.11183,0.13978
709,709,2001,Single-person household,3rd Quintile,Inexpensive,0.27052,90,5417,0.24341,0.29643
710,710,2001,Single-person household,3rd Quintile,Reasonable,0.52885,182,5417,0.49272,0.57033
711,711,2001,Single-person household,3rd Quintile,Slightly Expensive,0.20063,61,5417,0.17729,0.22461
712,712,2001,Single-person household,4th Quintile,Inexpensive,0.31921,80,5417,0.28833,0.34696
713,713,2001,Single-person household,4th Quintile,Reasonable,0.48348,116,5417,0.44124,0.52636
714,714,2001,Single-person household,4th Quintile,Slightly Expensive,0.19731,47,5417,0.17103,0.22762
715,715,2001,Single-person household,5th Quintile,Inexpensive,0.27125,47,5417,0.24136,0.30146
716,716,2001,Single-person household,5th Quintile,Reasonable,0.51231,98,5417,0.46164,0.55213
717,717,2001,Single-person household,5th Quintile,Slightly Expensive,0.21644,42,5417,0.1882,0.24696
718,718,2001,Couple without children,1st Quintile,Inexpensive,0.30078,84,5417,0.26541,0.34067
719,719,2001,Couple without children,1st Quintile,Reasonable,0.47732,131,5417,0.42574,0.53067
720,720,2001,Couple without children,1st Quintile,Slightly Expensive,0.2219,54,5417,0.18807,0.26422
721,721,2001,Couple without children,2nd Quintile,Inexpensive,0.30575,99,5417,0.26564,0.3403
722,722,2001,Couple without children,2nd Quintile,Reasonable,0.47997,157,5417,0.44823,0.52113
723,723,2001,Couple without children,2nd Quintile,Slightly Expensive,0.21428,63,5417,0.18478,0.25955
724,724,2001,Couple without children,3rd Quintile,Very Inexpensive,0.08338,33,5417,0.0644,0.10423
725,725,2001,Couple without children,3rd Quintile,Inexpensive,0.27394,106,5417,0.24802,0.30125
726,726,2001,Couple without children,3rd Quintile,Reasonable,0.46214,163,5417,0.41579,0.49744
727,727,2001,Couple without children,3rd Quintile,Slightly Expensive,0.18054,70,5417,0.15333,0.20507
728,728,2001,Couple without children,4th Quintile,Very Inexpensive,0.09045,36,5417,0.07413,0.10814
729,729,2001,Couple without children,4th Quintile,Inexpensive,0.25232,105,5417,0.22323,0.28157
730,730,2001,Couple without children,4th Quintile,Reasonable,0.49115,191,5417,0.45516,0.53995
731,731,2001,Couple without children,4th Quintile,Slightly Expensive,0.16608,60,5417,0.13713,0.1929
732,732,2001,Couple without children,5th Quintile,Inexpensive,0.24199,66,5417,0.21103,0.27286
733,733,2001,Couple without children,5th Quintile,Reasonable,0.54768,141,5417,0.48725,0.60749
734,734,2001,Couple without children,5th Quintile,Slightly Expensive,0.21033,48,5417,0.17474,0.24693
735,735,2001,Single parent,1st Quintile,Inexpensive,0.23812,58,5417,0.20785,0.27709
736,736,2001,Single parent,1st Quintile,Reasonable,0.44602,106,5417,0.40297,0.49445
737,737,2001,Single parent,1st Quintile,Slightly Expensive,0.31586,69,5417,0.26625,0.36134
738,738,2001,Single parent,2nd Quintile,Reasonable,1.0,60,5417,0.85668,1.14469
739,739,2001,Single parent,3rd Quintile,Reasonable,1.0,37,5417,0.88565,1.18022
740,740,2001,Couple with children,1st Quintile,Inexpensive,0.21372,94,5417,0.18473,0.24296
741,741,2001,Couple with children,1st Quintile,Reasonable,0.55805,221,5417,0.49991,0.60931
742,742,2001,Couple with children,1st Quintile,Slightly Expensive,0.22823,98,5417,0.19865,0.25703
743,743,2001,Couple with children,2nd Quintile,Very Inexpensive,0.07918,38,5417,0.06374,0.09387
744,744,2001,Couple with children,2nd Quintile,Inexpensive,0.26473,137,5417,0.23772,0.29381
745,745,2001,Couple with children,2nd Quintile,Reasonable,0.42758,238,5417,0.39432,0.46829
746,746,2001,Couple with children,2nd Quintile,Slightly Expensive,0.22851,113,5417,0.20571,0.25086
747,747,2001,Couple with children,3rd Quintile,Very Inexpensive,0.10987,37,5417,0.08572,0.13408
748,748,2001,Couple with children,3rd Quintile,Inexpensive,0.24748,87,5417,0.21933,0.27392
749,749,2001,Couple with children,3rd Quintile,Reasonable,0.48104,180,5417,0.43831,0.52409
750,750,2001,Couple with children,3rd Quintile,Slightly Expensive,0.16161,61,5417,0.14108,0.18488
751,751,2001,Couple with children,4th Quintile,Inexpensive,0.27121,66,5417,0.23531,0.31745
752,752,2001,Couple with children,4th Quintile,Reasonable,0.566,113,5417,0.50922,0.62019
753,753,2001,Couple with children,4th Quintile,Slightly Expensive,0.1628,40,5417,0.12416,0.20148
754,754,2001,Couple with children,5th Quintile,Inexpensive,0.42414,35,5417,0.34765,0.50718
755,755,2001,Couple with children,5th Quintile,Reasonable,0.57586,63,5417,0.49259,0.64544
756,756,2002,Single-person household,1st Quintile,Very Inexpensive,0.09316,55,5293,0.07989,0.10416
757,757,2002,Single-person household,1st Quintile,Inexpensive,0.29533,182,5293,0.2706,0.31393
758,758,2002,Single-person household,1st Quintile,Reasonable,0.42519,261,5293,0.40451,0.44831
759,759,2002,Single-person household,1st Quintile,Slightly Expensive,0.18632,123,5293,0.16793,0.2063
760,760,2002,Single-person household,2nd Quintile,Very Inexpensive,0.07907,31,5293,0.06703,0.09197
761,761,2002,Single-person household,2nd Quintile,Inexpensive,0.23268,98,5293,0.21206,0.25465
762,762,2002,Single-person household,2nd Quintile,Reasonable,0.49548,197,5293,0.46431,0.5342
763,763,2002,Single-person household,2nd Quintile,Slightly Expensive,0.19278,74,5293,0.17294,0.21212
764,764,2002,Single-person household,3rd Quintile,Inexpensive,0.27873,95,5293,0.24964,0.30772
765,765,2002,Single-person household,3rd Quintile,Reasonable,0.57057,187,5293,0.52004,0.61418
766,766,2002,Single-person household,3rd Quintile,Slightly Expensive,0.15069,57,5293,0.13358,0.17669
767,767,2002,Single-person household,4th Quintile,Inexpensive,0.30993,84,5293,0.28296,0.34206
768,768,2002,Single-person household,4th Quintile,Reasonable,0.52476,136,5293,0.4839,0.5578
769,769,2002,Single-person household,4th Quintile,Slightly Expensive,0.1653,45,5293,0.14056,0.19346
770,770,2002,Single-person household,5th Quintile,Inexpensive,0.2654,62,5293,0.23283,0.30571
771,771,2002,Single-person household,5th Quintile,Reasonable,0.5574,124,5293,0.50918,0.60996
772,772,2002,Single-person household,5th Quintile,Slightly Expensive,0.1772,38,5293,0.15064,0.20653
773,773,2002,Couple without children,1st Quintile,Inexpensive,0.27354,73,5293,0.2265,0.31465
774,774,2002,Couple without children,1st Quintile,Reasonable,0.49195,118,5293,0.43505,0.54279
775,775,2002,Couple without children,1st Quintile,Slightly Expensive,0.23452,59,5293,0.20237,0.28237
776,776,2002,Couple without children,2nd Quintile,Inexpensive,0.31574,94,5293,0.28033,0.36277
777,777,2002,Couple without children,2nd Quintile,Reasonable,0.46383,151,5293,0.42136,0.50558
778,778,2002,Couple without children,2nd Quintile,Slightly Expensive,0.22043,64,5293,0.19091,0.25556
779,779,2002,Couple without children,3rd Quintile,Inexpensive,0.33238,118,5293,0.30026,0.36499
780,780,2002,Couple without children,3rd Quintile,Reasonable,0.47397,151,5293,0.43076,0.51522
781,781,2002,Couple without children,3rd Quintile,Slightly Expensive,0.19365,64,5293,0.16706,0.22345
782,782,2002,Couple without children,4th Quintile,Very Inexpensive,0.0941,34,5293,0.07861,0.1113
783,783,2002,Couple without children,4th Quintile,Inexpensive,0.25512,90,5293,0.22012,0.29844
784,784,2002,Couple without children,4th Quintile,Reasonable,0.45439,160,5293,0.41432,0.50012
785,785,2002,Couple without children,4th Quintile,Slightly Expensive,0.19639,55,5293,0.1567,0.23754
786,786,2002,Couple without children,5th Quintile,Very Inexpensive,0.10383,41,5293,0.08095,0.13392
787,787,2002,Couple without children,5th Quintile,Inexpensive,0.24746,109,5293,0.21047,0.28552
788,788,2002,Couple without children,5th Quintile,Reasonable,0.50072,195,5293,0.44805,0.57512
789,789,2002,Couple without children,5th Quintile,Slightly Expensive,0.148,58,5293,0.11333,0.18583
790,790,2002,Single parent,1st Quintile,Inexpensive,0.2431,53,5293,0.20761,0.28873
791,791,2002,Single parent,1st Quintile,Reasonable,0.42622,102,5293,0.37507,0.48304
792,792,2002,Single parent,1st Quintile,Slightly Expensive,0.33068,72,5293,0.28175,0.37125
793,793,2002,Single parent,2nd Quintile,Reasonable,1.0,53,5293,0.85344,1.15646
794,794,2002,Single parent,3rd Quintile,Reasonable,1.0,34,5293,0.84781,1.13515
795,795,2002,Couple with children,1st Quintile,Inexpensive,0.2124,81,5293,0.17945,0.24213
796,796,2002,Couple with children,1st Quintile,Reasonable,0.50185,183,5293,0.44388,0.56149
797,797,2002,Couple with children,1st Quintile,Slightly Expensive,0.28574,103,5293,0.25432,0.33009
798,798,2002,Couple with children,2nd Quintile,Inexpensive,0.30637,134,5293,0.27561,0.33845
799,799,2002,Couple with children,2nd Quintile,Reasonable,0.50363,198,5293,0.46026,0.55372
800,800,2002,Couple with children,2nd Quintile,Slightly Expensive,0.19,77,5293,0.15821,0.21905
801,801,2002,Couple with children,3rd Quintile,Very Inexpensive,0.12234,34,5293,0.09743,0.15504
802,802,2002,Couple with children,3rd Quintile,Inexpensive,0.20865,63,5293,0.1718,0.24367
803,803,2002,Couple with children,3rd Quintile,Reasonable,0.50171,168,5293,0.43617,0.55424
804,804,2002,Couple with children,3rd Quintile,Slightly Expensive,0.16729,60,5293,0.1401,0.19499
805,805,2002,Couple with children,4th Quintile,Inexpensive,0.25203,58,5293,0.20617,0.3125
806,806,2002,Couple with children,4th Quintile,Reasonable,0.56105,134,5293,0.49382,0.63533
807,807,2002,Couple with children,4th Quintile,Slightly Expensive,0.18691,52,5293,0.15275,0.21436
808,808,2002,Couple with children,5th Quintile,Inexpensive,0.3989,50,5293,0.30178,0.49546
809,809,2002,Couple with children,5th Quintile,Reasonable,0.6011,101,5293,0.50018,0.68567
810,810,2005,Single-person household,1st Quintile,Very Inexpensive,0.05585,37,4798,0.04251,0.06991
811,811,2005,Single-person household,1st Quintile,Inexpensive,0.2579,162,4798,0.23263,0.28025
812,812,2005,Single-person household,1st Quintile,Reasonable,0.48413,294,4798,0.44627,0.5228
813,813,2005,Single-person household,1st Quintile,Slightly Expensive,0.20212,129,4798,0.18202,0.22476
814,814,2005,Single-person household,2nd Quintile,Inexpensive,0.31402,115,4798,0.28046,0.34901
815,815,2005,Single-person household,2nd Quintile,Reasonable,0.52665,199,4798,0.4836,0.5667
816,816,2005,Single-person household,2nd Quintile,Slightly Expensive,0.15933,58,4798,0.13659,0.18358
817,817,2005,Single-person household,3rd Quintile,Inexpensive,0.27514,85,4798,0.24,0.30345
818,818,2005,Single-person household,3rd Quintile,Reasonable,0.53976,163,4798,0.49853,0.58541
819,819,2005,Single-person household,3rd Quintile,Slightly Expensive,0.1851,58,4798,0.15672,0.21895
820,820,2005,Single-person household,4th Quintile,Inexpensive,0.26279,65,4798,0.22622,0.30282
821,821,2005,Single-person household,4th Quintile,Reasonable,0.51844,133,4798,0.46677,0.56408
822,822,2005,Single-person household,4th Quintile,Slightly Expensive,0.21877,55,4798,0.18266,0.2518
823,823,2005,Single-person household,5th Quintile,Inexpensive,0.2772,59,4798,0.24247,0.31048
824,824,2005,Single-person household,5th Quintile,Reasonable,0.57177,116,4798,0.50996,0.64325
825,825,2005,Single-person household,5th Quintile,Slightly Expensive,0.15103,35,4798,0.11789,0.1867
826,826,2005,Couple without children,1st Quintile,Inexpensive,0.2766,65,4798,0.22623,0.32778
827,827,2005,Couple without children,1st Quintile,Reasonable,0.5469,136,4798,0.48505,0.60983
828,828,2005,Couple without children,1st Quintile,Slightly Expensive,0.1765,47,4798,0.13669,0.21548
829,829,2005,Couple without children,2nd Quintile,Inexpensive,0.28808,87,4798,0.24792,0.3273
830,830,2005,Couple without children,2nd Quintile,Reasonable,0.48172,165,4798,0.43387,0.52741
831,831,2005,Couple without children,2nd Quintile,Slightly Expensive,0.2302,71,4798,0.19303,0.26682
832,832,2005,Couple without children,3rd Quintile,Inexpensive,0.22981,70,4798,0.19507,0.2674
833,833,2005,Couple without children,3rd Quintile,Reasonable,0.58801,157,4798,0.52184,0.65554
834,834,2005,Couple without children,3rd Quintile,Slightly Expensive,0.18218,57,4798,0.15309,0.2099
835,835,2005,Couple without children,4th Quintile,Inexpensive,0.23993,66,4798,0.1937,0.28561
836,836,2005,Couple without children,4th Quintile,Reasonable,0.58531,166,4798,0.52432,0.65551
837,837,2005,Couple without children,4th Quintile,Slightly Expensive,0.17476,45,4798,0.14152,0.21345
838,838,2005,Couple without children,5th Quintile,Very Inexpensive,0.1006,33,4798,0.06997,0.13256
839,839,2005,Couple without children,5th Quintile,Inexpensive,0.23041,86,4798,0.19011,0.27023
840,840,2005,Couple without children,5th Quintile,Reasonable,0.48685,174,4798,0.41779,0.55871
841,841,2005,Couple without children,5th Quintile,Slightly Expensive,0.18214,66,4798,0.1512,0.22134
842,842,2005,Single parent,1st Quintile,Inexpensive,0.21607,56,4798,0.18048,0.25292
843,843,2005,Single parent,1st Quintile,Reasonable,0.52629,128,4798,0.46799,0.59038
844,844,2005,Single parent,1st Quintile,Slightly Expensive,0.25765,71,4798,0.2119,0.2923
845,845,2005,Single parent,2nd Quintile,Reasonable,1.0,44,4798,0.78505,1.20648
846,846,2005,Single parent,3rd Quintile,Reasonable,1.0,33,4798,0.82221,1.2113
847,847,2005,Couple with children,1st Quintile,Inexpensive,0.2715,76,4798,0.22505,0.32282
848,848,2005,Couple with children,1st Quintile,Reasonable,0.48958,149,4798,0.42728,0.55026
849,849,2005,Couple with children,1st Quintile,Slightly Expensive,0.23892,78,4798,0.19362,0.28186
850,850,2005,Couple with children,2nd Quintile,Very Inexpensive,0.11061,32,4798,0.07901,0.13898
851,851,2005,Couple with children,2nd Quintile,Inexpensive,0.20332,67,4798,0.16557,0.24858
852,852,2005,Couple with children,2nd Quintile,Reasonable,0.5152,176,4798,0.45823,0.58868
853,853,2005,Couple with children,2nd Quintile,Slightly Expensive,0.17086,67,4798,0.14104,0.21237
854,854,2005,Couple with children,3rd Quintile,Inexpensive,0.31169,69,4798,0.26178,0.37977
855,855,2005,Couple with children,3rd Quintile,Reasonable,0.45806,131,4798,0.39765,0.52924
856,856,2005,Couple with children,3rd Quintile,Slightly Expensive,0.23025,53,4798,0.1933,0.27986
857,857,2005,Couple with children,4th Quintile,Inexpensive,0.23654,43,4798,0.18527,0.3022
858,858,2005,Couple with children,4th Quintile,Reasonable,0.57784,107,4798,0.47909,0.66363
859,859,2005,Couple with children,4th Quintile,Slightly Expensive,0.18562,37,4798,0.14799,0.22192
860,860,2005,Couple with children,5th Quintile,Inexpensive,0.29432,38,4798,0.20094,0.42067
861,861,2005,Couple with children,5th Quintile,Reasonable,0.70568,89,4798,0.56527,0.87892
862,862,2006,Single-person household,1st Quintile,Very Inexpensive,0.05346,36,5185,0.04344,0.06233
863,863,2006,Single-person household,1st Quintile,Inexpensive,0.22631,158,5185,0.20377,0.2472
864,864,2006,Single-person household,1st Quintile,Reasonable,0.51376,338,5185,0.48158,0.5554
865,865,2006,Single-person household,1st Quintile,Slightly Expensive,0.20647,140,5185,0.18855,0.22391
866,866,2006,Single-person household,2nd Quintile,Very Inexpensive,0.07921,34,5185,0.06461,0.09285
867,867,2006,Single-person household,2nd Quintile,Inexpensive,0.2897,139,5185,0.26634,0.31128
868,868,2006,Single-person household,2nd Quintile,Reasonable,0.46428,214,5185,0.42996,0.50304
869,869,2006,Single-person household,2nd Quintile,Slightly Expensive,0.16682,72,5185,0.14539,0.18876
870,870,2006,Single-person household,3rd Quintile,Inexpensive,0.28666,95,5185,0.25129,0.31873
871,871,2006,Single-person household,3rd Quintile,Reasonable,0.52089,179,5185,0.48011,0.56428
872,872,2006,Single-person household,3rd Quintile,Slightly Expensive,0.19245,56,5185,0.17162,0.21845
873,873,2006,Single-person household,4th Quintile,Inexpensive,0.2555,74,5185,0.22919,0.28331
874,874,2006,Single-person household,4th Quintile,Reasonable,0.49438,145,5185,0.4517,0.53437
875,875,2006,Single-person household,4th Quintile,Slightly Expensive,0.25012,73,5185,0.21695,0.28329
876,876,2006,Single-person household,5th Quintile,Inexpensive,0.2725,63,5185,0.24754,0.30423
