year,bula_h,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Lower Saxony,Urban regions,Inexpensive,0.10710,53,234,0.06739,0.14680
2001,Lower Saxony,Urban regions,Reasonable,0.29094,129,234,0.23262,0.34926
2001,Lower Saxony,Urban regions,Slightly Expensive,0.10797,52,234,0.06812,0.14782
2001,Lower Saxony,Rural regions,Inexpensive,0.08345,43,106,0.03055,0.13634
2001,Lower Saxony,Rural regions,Reasonable,0.13588,63,106,0.07034,0.20142
2001,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.05042,113,1322,0.03862,0.06222
2001,North Rhine-Westphalia,Urban regions,Inexpensive,0.15267,353,1322,0.13328,0.17207
2001,North Rhine-Westphalia,Urban regions,Reasonable,0.26860,631,1322,0.24470,0.29251
2001,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09742,225,1322,0.08143,0.11341
2001,Hesse,Urban regions,Inexpensive,0.12782,84,298,0.08985,0.16579
2001,Hesse,Urban regions,Reasonable,0.21856,141,298,0.17156,0.26556
2001,Hesse,Urban regions,Slightly Expensive,0.11270,73,298,0.07673,0.14866
2001,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.11650,62,202,0.07215,0.16086
2001,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.19283,104,202,0.13829,0.24737
2001,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.06877,36,202,0.03379,0.10376
2001,Baden-Wuerttemberg,Urban regions,Very Inexpensive,0.03349,40,609,0.01919,0.04779
2001,Baden-Wuerttemberg,Urban regions,Inexpensive,0.11043,138,609,0.08552,0.13535
2001,Baden-Wuerttemberg,Urban regions,Reasonable,0.25130,321,609,0.21682,0.28578
2001,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.08851,110,609,0.06593,0.11109
2001,Baden-Wuerttemberg,Rural regions,Reasonable,0.30164,38,38,0.15375,0.44953
2001,Bavaria,Urban regions,Very Inexpensive,0.03865,32,391,0.01952,0.05778
2001,Bavaria,Urban regions,Inexpensive,0.11418,92,391,0.08262,0.14574
2001,Bavaria,Urban regions,Reasonable,0.23977,185,391,0.19740,0.28214
2001,Bavaria,Urban regions,Slightly Expensive,0.10946,82,391,0.07848,0.14045
2001,Bavaria,Rural regions,Inexpensive,0.11277,82,268,0.07483,0.15071
2001,Bavaria,Rural regions,Reasonable,0.18567,137,268,0.13903,0.23231
2001,Bavaria,Rural regions,Slightly Expensive,0.06804,49,268,0.03783,0.09824
2001,Berlin,Urban regions,Inexpensive,0.24853,117,376,0.20479,0.29227
2001,Berlin,Urban regions,Reasonable,0.36996,175,376,0.32110,0.41883
2001,Berlin,Urban regions,Slightly Expensive,0.18299,84,376,0.14386,0.22213
2001,Brandenburg,Rural regions,Inexpensive,0.16239,66,227,0.11430,0.21047
2001,Brandenburg,Rural regions,Reasonable,0.23874,109,227,0.18316,0.29432
2001,Brandenburg,Rural regions,Slightly Expensive,0.12046,52,227,0.07802,0.16289
2001,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.16823,36,134,0.10466,0.23181
2001,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.26637,62,134,0.19124,0.34150
2001,Mecklenburg-Western Pomerania,Rural regions,Slightly Expensive,0.16289,36,134,0.10013,0.22565
2001,Saxony,Urban regions,Inexpensive,0.21443,86,259,0.16435,0.26451
2001,Saxony,Urban regions,Reasonable,0.29246,119,259,0.23695,0.34797
2001,Saxony,Urban regions,Slightly Expensive,0.13454,54,259,0.09290,0.17618
2001,Saxony,Rural regions,Inexpensive,0.12049,46,197,0.07491,0.16606
2001,Saxony,Rural regions,Reasonable,0.27495,105,197,0.21244,0.33746
2001,Saxony,Rural regions,Slightly Expensive,0.10941,46,197,0.06571,0.15311
2001,Saxony-Anhalt,Urban regions,Reasonable,0.41479,36,36,0.25156,0.57802
2001,Saxony-Anhalt,Rural regions,Inexpensive,0.10959,41,153,0.05993,0.15925
2001,Saxony-Anhalt,Rural regions,Reasonable,0.20427,73,153,0.14017,0.26836
2001,Saxony-Anhalt,Rural regions,Slightly Expensive,0.09527,39,153,0.04860,0.14194
2001,Thuringa,Urban regions,Reasonable,0.41006,49,49,0.27091,0.54920
2001,Thuringa,Rural regions,Reasonable,0.20810,61,61,0.10538,0.31081
2002,Schleswig-Holstein,Urban regions,Reasonable,0.34950,46,46,0.21019,0.48882
2002,Schleswig-Holstein,Rural regions,Reasonable,0.20028,43,43,0.07924,0.32131
2002,Hamburg,Urban regions,Inexpensive,0.25912,38,91,0.16860,0.34965
2002,Hamburg,Urban regions,Reasonable,0.28586,53,91,0.19252,0.37921
2002,Lower Saxony,Urban regions,Inexpensive,0.12903,59,220,0.08463,0.17342
2002,Lower Saxony,Urban regions,Reasonable,0.23770,112,220,0.18132,0.29407
2002,Lower Saxony,Urban regions,Slightly Expensive,0.11880,49,220,0.07595,0.16166
2002,Lower Saxony,Rural regions,Inexpensive,0.11276,45,122,0.05640,0.16912
2002,Lower Saxony,Rural regions,Reasonable,0.14495,77,122,0.08222,0.20768
2002,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.05187,107,1278,0.03971,0.06403
2002,North Rhine-Westphalia,Urban regions,Inexpensive,0.15304,348,1278,0.13329,0.17279
2002,North Rhine-Westphalia,Urban regions,Reasonable,0.26872,608,1278,0.24440,0.29303
2002,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09310,215,1278,0.07717,0.10904
2002,Hesse,Urban regions,Inexpensive,0.13069,83,302,0.09261,0.16876
2002,Hesse,Urban regions,Reasonable,0.20742,144,302,0.16162,0.25323
2002,Hesse,Urban regions,Slightly Expensive,0.12239,75,302,0.08537,0.15942
2002,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.06479,41,177,0.02842,0.10116
2002,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.20689,99,177,0.14704,0.26673
2002,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.06732,37,177,0.03030,0.10434
2002,Baden-Wuerttemberg,Urban regions,Very Inexpensive,0.03031,40,600,0.01658,0.04404
2002,Baden-Wuerttemberg,Urban regions,Inexpensive,0.11883,152,600,0.09291,0.14474
2002,Baden-Wuerttemberg,Urban regions,Reasonable,0.22337,300,600,0.19001,0.25672
2002,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.08061,108,600,0.05881,0.10241
2002,Baden-Wuerttemberg,Rural regions,Reasonable,0.28063,32,32,0.12246,0.43879
2002,Bavaria,Urban regions,Very Inexpensive,0.04336,40,410,0.02362,0.06309
2002,Bavaria,Urban regions,Inexpensive,0.11057,95,410,0.08018,0.14096
2002,Bavaria,Urban regions,Reasonable,0.25156,198,410,0.20950,0.29361
2002,Bavaria,Urban regions,Slightly Expensive,0.08765,77,410,0.06024,0.11506
2002,Bavaria,Rural regions,Inexpensive,0.11588,83,261,0.07697,0.15479
2002,Bavaria,Rural regions,Reasonable,0.16344,125,261,0.11849,0.20839
2002,Bavaria,Rural regions,Slightly Expensive,0.07141,53,261,0.04011,0.10271
2002,Berlin,Urban regions,Very Inexpensive,0.05484,31,393,0.03230,0.07737
2002,Berlin,Urban regions,Inexpensive,0.21679,109,393,0.17600,0.25758
2002,Berlin,Urban regions,Reasonable,0.36935,169,393,0.32157,0.41713
2002,Berlin,Urban regions,Slightly Expensive,0.19515,84,393,0.15591,0.23438
2002,Brandenburg,Rural regions,Inexpensive,0.15052,66,222,0.10337,0.19766
2002,Brandenburg,Rural regions,Reasonable,0.22973,103,222,0.17426,0.28519
2002,Brandenburg,Rural regions,Slightly Expensive,0.11459,53,222,0.07260,0.15659
2002,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.15181,39,99,0.08076,0.22286
2002,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.30748,60,99,0.21612,0.39884
2002,Saxony,Urban regions,Inexpensive,0.21588,82,266,0.16635,0.26542
2002,Saxony,Urban regions,Reasonable,0.33213,135,266,0.27543,0.38884
2002,Saxony,Urban regions,Slightly Expensive,0.12391,49,266,0.08424,0.16358
2002,Saxony,Rural regions,Inexpensive,0.13389,52,193,0.08572,0.18206
2002,Saxony,Rural regions,Reasonable,0.24071,96,193,0.18023,0.30118
2002,Saxony,Rural regions,Slightly Expensive,0.12541,45,193,0.07857,0.17226
2002,Saxony-Anhalt,Urban regions,Reasonable,0.49387,46,46,0.34780,0.63995
2002,Saxony-Anhalt,Rural regions,Inexpensive,0.11125,46,159,0.06222,0.16028
2002,Saxony-Anhalt,Rural regions,Reasonable,0.23916,77,159,0.17264,0.30567
2002,Saxony-Anhalt,Rural regions,Slightly Expensive,0.08710,36,159,0.04313,0.13107
2002,Thuringa,Urban regions,Reasonable,0.35298,41,41,0.20488,0.50108
2002,Thuringa,Rural regions,Inexpensive,0.09918,34,92,0.03776,0.16059
2002,Thuringa,Rural regions,Reasonable,0.23184,58,92,0.14513,0.31855
2005,Schleswig-Holstein,Urban regions,Reasonable,0.33217,42,42,0.18800,0.47634
2005,Schleswig-Holstein,Rural regions,Reasonable,0.18289,39,39,0.05998,0.30581
2005,Hamburg,Urban regions,Reasonable,0.41726,66,66,0.29738,0.53714
2005,Lower Saxony,Urban regions,Inexpensive,0.10670,45,190,0.06269,0.15072
2005,Lower Saxony,Urban regions,Reasonable,0.24466,102,190,0.18337,0.30595
2005,Lower Saxony,Urban regions,Slightly Expensive,0.10344,43,190,0.06002,0.14685
2005,Lower Saxony,Rural regions,Reasonable,0.12788,56,56,0.03962,0.21614
2005,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.03660,64,1161,0.02580,0.04741
2005,North Rhine-Westphalia,Urban regions,Inexpensive,0.14916,289,1161,0.12866,0.16966
2005,North Rhine-Westphalia,Urban regions,Reasonable,0.28963,599,1161,0.26353,0.31574
2005,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.10159,209,1161,0.08421,0.11898
2005,Hesse,Urban regions,Inexpensive,0.14916,79,291,0.10816,0.19016
2005,Hesse,Urban regions,Reasonable,0.26033,147,291,0.20982,0.31083
2005,Hesse,Urban regions,Slightly Expensive,0.10481,65,291,0.06956,0.14007
2005,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.13420,57,185,0.08495,0.18345
2005,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.18523,85,185,0.12910,0.24137
2005,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.08741,43,185,0.04660,0.12822
2005,Baden-Wuerttemberg,Urban regions,Inexpensive,0.12094,129,520,0.09288,0.14899
2005,Baden-Wuerttemberg,Urban regions,Reasonable,0.22885,274,520,0.19271,0.26499
2005,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.09830,117,520,0.07268,0.12391
2005,Bavaria,Urban regions,Very Inexpensive,0.04149,32,370,0.02114,0.06184
2005,Bavaria,Urban regions,Inexpensive,0.13111,89,370,0.09667,0.16555
2005,Bavaria,Urban regions,Reasonable,0.24408,178,370,0.20026,0.28791
2005,Bavaria,Urban regions,Slightly Expensive,0.10010,71,370,0.06948,0.13073
2005,Bavaria,Rural regions,Inexpensive,0.11855,81,233,0.07696,0.16015
2005,Bavaria,Rural regions,Reasonable,0.14770,108,233,0.10204,0.19335
2005,Bavaria,Rural regions,Slightly Expensive,0.07350,44,233,0.03992,0.10708
2005,Berlin,Urban regions,Inexpensive,0.20400,96,329,0.16039,0.24761
2005,Berlin,Urban regions,Reasonable,0.42616,173,329,0.37264,0.47967
2005,Berlin,Urban regions,Slightly Expensive,0.13467,60,329,0.09773,0.17161
2005,Brandenburg,Rural regions,Inexpensive,0.09319,38,202,0.05300,0.13338
2005,Brandenburg,Rural regions,Reasonable,0.26402,103,202,0.20308,0.32496
2005,Brandenburg,Rural regions,Slightly Expensive,0.14066,61,202,0.09260,0.18873
2005,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.18308,38,88,0.10182,0.26435
2005,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.23011,50,88,0.14166,0.31856
2005,Saxony,Urban regions,Inexpensive,0.18076,66,254,0.13334,0.22818
2005,Saxony,Urban regions,Reasonable,0.37921,142,254,0.31942,0.43900
2005,Saxony,Urban regions,Slightly Expensive,0.12418,46,254,0.08354,0.16482
2005,Saxony,Rural regions,Inexpensive,0.10867,41,171,0.06189,0.15545
2005,Saxony,Rural regions,Reasonable,0.27004,93,171,0.20330,0.33678
2005,Saxony,Rural regions,Slightly Expensive,0.11782,37,171,0.06936,0.16628
2005,Saxony-Anhalt,Urban regions,Reasonable,0.51645,42,42,0.36348,0.66941
2005,Saxony-Anhalt,Rural regions,Inexpensive,0.06689,31,137,0.02490,0.10887
2005,Saxony-Anhalt,Rural regions,Reasonable,0.25418,73,137,0.18100,0.32736
2005,Saxony-Anhalt,Rural regions,Slightly Expensive,0.11481,33,137,0.06123,0.16839
2005,Thuringa,Urban regions,Reasonable,0.39326,44,44,0.24726,0.53927
2005,Thuringa,Rural regions,Reasonable,0.24608,63,63,0.13887,0.35330
2006,Schleswig-Holstein,Urban regions,Reasonable,0.35279,43,43,0.20828,0.49731
2006,Schleswig-Holstein,Rural regions,Inexpensive,0.11875,31,31,0.00299,0.23451
2006,Hamburg,Urban regions,Inexpensive,0.17651,35,115,0.10652,0.24650
2006,Hamburg,Urban regions,Reasonable,0.49075,80,115,0.39898,0.58252
2006,Lower Saxony,Urban regions,Inexpensive,0.10501,53,221,0.06450,0.14552
2006,Lower Saxony,Urban regions,Reasonable,0.28975,124,221,0.22980,0.34970
2006,Lower Saxony,Urban regions,Slightly Expensive,0.10654,44,221,0.06577,0.14731
2006,Lower Saxony,Rural regions,Inexpensive,0.10172,44,107,0.04417,0.15926
2006,Lower Saxony,Rural regions,Reasonable,0.12584,63,107,0.06270,0.18897
2006,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.03421,63,1209,0.02396,0.04446
2006,North Rhine-Westphalia,Urban regions,Inexpensive,0.13983,289,1209,0.12027,0.15939
2006,North Rhine-Westphalia,Urban regions,Reasonable,0.29124,629,1209,0.26562,0.31686
2006,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.10356,228,1209,0.08638,0.12074
2006,Hesse,Urban regions,Inexpensive,0.14646,86,296,0.10611,0.18680
2006,Hesse,Urban regions,Reasonable,0.23929,143,296,0.19060,0.28797
2006,Hesse,Urban regions,Slightly Expensive,0.12506,67,296,0.08731,0.16280
2006,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.13499,63,202,0.08775,0.18223
2006,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.20191,98,202,0.14641,0.25741
2006,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.06814,41,202,0.03331,0.10298
2006,Baden-Wuerttemberg,Urban regions,Inexpensive,0.12533,148,561,0.09791,0.15275
2006,Baden-Wuerttemberg,Urban regions,Reasonable,0.23650,295,561,0.20131,0.27170
2006,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.09455,118,561,0.07032,0.11879
2006,Bavaria,Urban regions,Very Inexpensive,0.03972,31,383,0.02014,0.05931
2006,Bavaria,Urban regions,Inexpensive,0.11602,79,383,0.08391,0.14814
2006,Bavaria,Urban regions,Reasonable,0.22974,182,383,0.18756,0.27193
2006,Bavaria,Urban regions,Slightly Expensive,0.13364,91,383,0.09951,0.16776
2006,Bavaria,Rural regions,Very Inexpensive,0.04135,34,295,0.01859,0.06411
2006,Bavaria,Rural regions,Inexpensive,0.10980,80,295,0.07406,0.14553
2006,Bavaria,Rural regions,Reasonable,0.16898,129,295,0.12615,0.21182
2006,Bavaria,Rural regions,Slightly Expensive,0.07359,52,295,0.04374,0.10343
2006,Berlin,Urban regions,Very Inexpensive,0.05641,32,366,0.03275,0.08008
2006,Berlin,Urban regions,Inexpensive,0.23728,110,366,0.19364,0.28093
2006,Berlin,Urban regions,Reasonable,0.29978,141,366,0.25277,0.34678
2006,Berlin,Urban regions,Slightly Expensive,0.20285,83,366,0.16160,0.24411
2006,Brandenburg,Rural regions,Inexpensive,0.11429,54,231,0.07317,0.15541
2006,Brandenburg,Rural regions,Reasonable,0.27572,119,231,0.21797,0.33347
2006,Brandenburg,Rural regions,Slightly Expensive,0.12525,58,231,0.08247,0.16803
2006,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.16833,36,95,0.09269,0.24397
2006,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.24734,59,95,0.16012,0.33457
2006,Saxony,Urban regions,Inexpensive,0.16632,74,274,0.12215,0.21049
2006,Saxony,Urban regions,Reasonable,0.35324,144,274,0.29654,0.40994
2006,Saxony,Urban regions,Slightly Expensive,0.15123,56,274,0.10873,0.19373
2006,Saxony,Rural regions,Inexpensive,0.12185,45,191,0.07534,0.16836
2006,Saxony,Rural regions,Reasonable,0.29055,109,191,0.22599,0.35511
2006,Saxony,Rural regions,Slightly Expensive,0.12080,37,191,0.07446,0.16713
2006,Saxony-Anhalt,Urban regions,Reasonable,0.40594,32,32,0.23307,0.57881
2006,Saxony-Anhalt,Rural regions,Inexpensive,0.10911,45,166,0.06154,0.15669
2006,Saxony-Anhalt,Rural regions,Reasonable,0.28144,84,166,0.21282,0.35006
2006,Saxony-Anhalt,Rural regions,Slightly Expensive,0.10177,37,166,0.05563,0.14790
2006,Thuringa,Urban regions,Reasonable,0.33600,42,42,0.19142,0.48058
2006,Thuringa,Rural regions,Inexpensive,0.11046,35,95,0.04709,0.17383
2006,Thuringa,Rural regions,Reasonable,0.20198,60,95,0.12082,0.28314
2007,Schleswig-Holstein,Urban regions,Reasonable,0.32909,39,39,0.17969,0.47849
2007,Schleswig-Holstein,Rural regions,Reasonable,0.17422,38,38,0.05200,0.29644
2007,Hamburg,Urban regions,Inexpensive,0.27572,38,133,0.19949,0.35196
2007,Hamburg,Urban regions,Reasonable,0.32214,61,133,0.24242,0.40186
2007,Hamburg,Urban regions,Slightly Expensive,0.18004,34,133,0.11450,0.24559
2007,Lower Saxony,Urban regions,Inexpensive,0.10831,49,198,0.06491,0.15171
2007,Lower Saxony,Urban regions,Reasonable,0.25575,108,198,0.19483,0.31668
2007,Lower Saxony,Urban regions,Slightly Expensive,0.09519,41,198,0.05421,0.13617
2007,Lower Saxony,Rural regions,Inexpensive,0.10050,40,97,0.04035,0.16064
2007,Lower Saxony,Rural regions,Reasonable,0.11889,57,97,0.05414,0.18364
2007,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.04188,76,1131,0.03020,0.05356
2007,North Rhine-Westphalia,Urban regions,Inexpensive,0.13295,261,1131,0.11315,0.15274
2007,North Rhine-Westphalia,Urban regions,Reasonable,0.28202,571,1131,0.25579,0.30826
2007,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.09452,189,1131,0.07746,0.11158
2007,North Rhine-Westphalia,Urban regions,Too Expensive,0.01835,34,1131,0.01053,0.02618
2007,Hesse,Urban regions,Inexpensive,0.15104,88,284,0.10932,0.19276
2007,Hesse,Urban regions,Reasonable,0.25149,141,284,0.20094,0.30204
2007,Hesse,Urban regions,Slightly Expensive,0.10478,55,284,0.06910,0.14047
2007,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.10129,56,153,0.05333,0.14926
2007,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.24269,97,153,0.17454,0.31085
2007,Baden-Wuerttemberg,Urban regions,Inexpensive,0.10835,121,502,0.08113,0.13557
2007,Baden-Wuerttemberg,Urban regions,Reasonable,0.24006,274,502,0.20266,0.27746
2007,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.08718,107,502,0.06248,0.11188
2007,Bavaria,Urban regions,Inexpensive,0.11397,81,339,0.08009,0.14784
2007,Bavaria,Urban regions,Reasonable,0.26273,185,339,0.21581,0.30965
2007,Bavaria,Urban regions,Slightly Expensive,0.09122,73,339,0.06052,0.12191
2007,Bavaria,Rural regions,Inexpensive,0.08264,69,239,0.04766,0.11763
2007,Bavaria,Rural regions,Reasonable,0.16812,122,239,0.12061,0.21563
2007,Bavaria,Rural regions,Slightly Expensive,0.06932,48,239,0.03705,0.10159
2007,Berlin,Urban regions,Inexpensive,0.18893,92,338,0.14714,0.23073
2007,Berlin,Urban regions,Reasonable,0.31248,139,338,0.26299,0.36196
2007,Berlin,Urban regions,Slightly Expensive,0.19366,76,338,0.15146,0.23585
2007,Berlin,Urban regions,Too Expensive,0.08023,31,338,0.05123,0.10923
2007,Brandenburg,Rural regions,Inexpensive,0.11057,50,210,0.06805,0.15308
2007,Brandenburg,Rural regions,Reasonable,0.25894,100,210,0.19955,0.31833
2007,Brandenburg,Rural regions,Slightly Expensive,0.14299,60,210,0.09553,0.19045
2007,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.17459,35,82,0.09192,0.25726
2007,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.22786,47,82,0.13651,0.31921
2007,Saxony,Urban regions,Inexpensive,0.13860,63,259,0.09643,0.18076
2007,Saxony,Urban regions,Reasonable,0.37072,139,259,0.31178,0.42966
2007,Saxony,Urban regions,Slightly Expensive,0.15048,57,259,0.10685,0.19411
2007,Saxony,Rural regions,Inexpensive,0.14150,52,148,0.08515,0.19784
2007,Saxony,Rural regions,Reasonable,0.27290,96,148,0.20089,0.34492
2007,Saxony-Anhalt,Urban regions,Reasonable,0.47640,38,38,0.31547,0.63734
2007,Saxony-Anhalt,Rural regions,Inexpensive,0.08942,34,145,0.04282,0.13603
2007,Saxony-Anhalt,Rural regions,Reasonable,0.27726,76,145,0.20414,0.35037
2007,Saxony-Anhalt,Rural regions,Slightly Expensive,0.10286,35,145,0.05324,0.15247
2007,Thuringa,Urban regions,Reasonable,0.35560,44,44,0.21252,0.49869
2007,Thuringa,Rural regions,Reasonable,0.19447,64,64,0.09673,0.29220
2008,Schleswig-Holstein,Urban regions,Reasonable,0.37970,40,40,0.22738,0.53201
2008,Schleswig-Holstein,Rural regions,Reasonable,0.20955,42,42,0.08497,0.33413
2008,Hamburg,Urban regions,Inexpensive,0.19291,33,128,0.12428,0.26154
2008,Hamburg,Urban regions,Reasonable,0.36504,64,128,0.28131,0.44877
2008,Hamburg,Urban regions,Slightly Expensive,0.20702,31,128,0.13655,0.27749
2008,Lower Saxony,Urban regions,Inexpensive,0.11206,48,180,0.06584,0.15827
2008,Lower Saxony,Urban regions,Reasonable,0.25026,96,180,0.18681,0.31372
2008,Lower Saxony,Urban regions,Slightly Expensive,0.09300,36,180,0.05045,0.13555
2008,Lower Saxony,Rural regions,Inexpensive,0.08062,37,93,0.02499,0.13626
2008,Lower Saxony,Rural regions,Reasonable,0.13047,56,93,0.06164,0.19930
2008,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.03541,56,1011,0.02401,0.04681
2008,North Rhine-Westphalia,Urban regions,Inexpensive,0.12950,235,1011,0.10880,0.15021
2008,North Rhine-Westphalia,Urban regions,Reasonable,0.27925,536,1011,0.25158,0.30691
2008,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.10201,184,1011,0.08335,0.12068
2008,Hesse,Urban regions,Inexpensive,0.15952,84,254,0.11440,0.20464
2008,Hesse,Urban regions,Reasonable,0.22560,117,254,0.17410,0.27710
2008,Hesse,Urban regions,Slightly Expensive,0.10874,53,254,0.07038,0.14711
2008,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.10367,51,128,0.05066,0.15669
2008,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.18272,77,128,0.11551,0.24993
2008,Baden-Wuerttemberg,Urban regions,Inexpensive,0.11196,121,463,0.08320,0.14071
2008,Baden-Wuerttemberg,Urban regions,Reasonable,0.21783,241,463,0.18019,0.25547
2008,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.09205,101,463,0.06569,0.11842
2008,Bavaria,Urban regions,Inexpensive,0.15230,99,324,0.11311,0.19149
2008,Bavaria,Urban regions,Reasonable,0.24373,162,324,0.19691,0.29055
2008,Bavaria,Urban regions,Slightly Expensive,0.07731,63,324,0.04818,0.10643
2008,Bavaria,Rural regions,Very Inexpensive,0.03851,31,247,0.01446,0.06255
2008,Bavaria,Rural regions,Inexpensive,0.11080,77,247,0.07158,0.15003
2008,Bavaria,Rural regions,Reasonable,0.13073,100,247,0.08861,0.17286
2008,Bavaria,Rural regions,Slightly Expensive,0.07363,39,247,0.04099,0.10626
2008,Berlin,Urban regions,Inexpensive,0.19172,84,297,0.14688,0.23657
2008,Berlin,Urban regions,Reasonable,0.35131,152,297,0.29693,0.40570
2008,Berlin,Urban regions,Slightly Expensive,0.17255,61,297,0.12950,0.21559
2008,Brandenburg,Rural regions,Inexpensive,0.11535,51,192,0.07005,0.16066
2008,Brandenburg,Rural regions,Reasonable,0.24094,89,192,0.18029,0.30159
2008,Brandenburg,Rural regions,Slightly Expensive,0.13763,52,192,0.08877,0.18649
2008,Mecklenburg-Western Pomerania,Rural regions,Inexpensive,0.22914,41,79,0.13587,0.32241
2008,Mecklenburg-Western Pomerania,Rural regions,Reasonable,0.17631,38,79,0.09174,0.26089
2008,Saxony,Urban regions,Inexpensive,0.16168,62,254,0.11631,0.20704
2008,Saxony,Urban regions,Reasonable,0.36322,136,254,0.30396,0.42248
2008,Saxony,Urban regions,Slightly Expensive,0.14436,56,254,0.10105,0.18767
2008,Saxony,Rural regions,Inexpensive,0.13859,46,142,0.08156,0.19562
2008,Saxony,Rural regions,Reasonable,0.27224,96,142,0.19877,0.34571
2008,Saxony-Anhalt,Rural regions,Inexpensive,0.11686,32,104,0.05482,0.17890
2008,Saxony-Anhalt,Rural regions,Reasonable,0.25175,72,104,0.16793,0.33557
2008,Thuringa,Urban regions,Reasonable,0.33911,44,44,0.19761,0.48061
2008,Thuringa,Rural regions,Reasonable,0.21106,63,63,0.10948,0.31263
2009,Schleswig-Holstein,Rural regions,Reasonable,0.14477,32,32,0.02090,0.26864
2009,Hamburg,Urban regions,Inexpensive,0.25535,42,93,0.16625,0.34446
2009,Hamburg,Urban regions,Reasonable,0.28791,51,93,0.19538,0.38043
2009,Lower Saxony,Urban regions,Inexpensive,0.12030,46,181,0.07278,0.16783
2009,Lower Saxony,Urban regions,Reasonable,0.26960,101,181,0.20477,0.33442
2009,Lower Saxony,Urban regions,Slightly Expensive,0.09890,34,181,0.05529,0.14251
2009,Lower Saxony,Rural regions,Inexpensive,0.08214,38,105,0.02937,0.13491
2009,Lower Saxony,Rural regions,Reasonable,0.15101,67,105,0.08219,0.21983
2009,North Rhine-Westphalia,Urban regions,Very Inexpensive,0.03148,56,933,0.02027,0.04269
2009,North Rhine-Westphalia,Urban regions,Inexpensive,0.14413,243,933,0.12158,0.16667
2009,North Rhine-Westphalia,Urban regions,Reasonable,0.26721,477,933,0.23880,0.29562
2009,North Rhine-Westphalia,Urban regions,Slightly Expensive,0.08428,157,933,0.06645,0.10212
2009,Hesse,Urban regions,Inexpensive,0.11467,65,232,0.07358,0.15576
2009,Hesse,Urban regions,Reasonable,0.21559,112,232,0.16256,0.26862
2009,Hesse,Urban regions,Slightly Expensive,0.12490,55,232,0.08227,0.16754
2009,"Rhineland-Palatinate, Saarland",Urban regions,Inexpensive,0.09860,45,150,0.05073,0.14647
2009,"Rhineland-Palatinate, Saarland",Urban regions,Reasonable,0.19198,74,150,0.12874,0.25523
2009,"Rhineland-Palatinate, Saarland",Urban regions,Slightly Expensive,0.06659,31,150,0.02656,0.10663
2009,Baden-Wuerttemberg,Urban regions,Inexpensive,0.10383,104,414,0.07441,0.13325
2009,Baden-Wuerttemberg,Urban regions,Reasonable,0.23487,234,414,0.19399,0.27576
2009,Baden-Wuerttemberg,Urban regions,Slightly Expensive,0.07447,76,414,0.04915,0.09979
