,Unnamed: 0,year,bula_h,hhtyp,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
572,572,2000,Baden-Wuerttemberg,Couple without children,Inexpensive,0.32489,40,4495,0.26877,0.38679
573,573,2000,Baden-Wuerttemberg,Couple without children,Reasonable,0.67511,82,4495,0.58118,0.75804
574,574,2000,Baden-Wuerttemberg,Single parent,Reasonable,1.0,35,4495,0.81264,1.20759
575,575,2000,Baden-Wuerttemberg,Couple with children,Inexpensive,0.28905,76,4495,0.24405,0.339
576,576,2000,Baden-Wuerttemberg,Couple with children,Reasonable,0.4804,117,4495,0.4156,0.54484
577,577,2000,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.23055,55,4495,0.19096,0.27119
578,578,2000,Bavaria,Single-person household,Inexpensive,0.27579,66,4495,0.24972,0.30347
579,579,2000,Bavaria,Single-person household,Reasonable,0.55166,131,4495,0.51717,0.59278
580,580,2000,Bavaria,Single-person household,Slightly Expensive,0.17255,38,4495,0.14685,0.20095
581,581,2000,Bavaria,Couple without children,Inexpensive,0.3044,67,4495,0.26142,0.34616
582,582,2000,Bavaria,Couple without children,Reasonable,0.51795,99,4495,0.46036,0.57578
583,583,2000,Bavaria,Couple without children,Slightly Expensive,0.17765,38,4495,0.15775,0.1986
584,584,2000,Bavaria,Single parent,Reasonable,1.0,35,4495,0.86018,1.12391
585,585,2000,Bavaria,Couple with children,Inexpensive,0.26996,45,4495,0.22744,0.31635
586,586,2000,Bavaria,Couple with children,Reasonable,0.51474,102,4495,0.46585,0.5637
587,587,2000,Bavaria,Couple with children,Slightly Expensive,0.2153,43,4495,0.18174,0.25106
588,588,2000,Berlin,Single-person household,Inexpensive,0.21078,35,4495,0.18841,0.23346
589,589,2000,Berlin,Single-person household,Reasonable,0.53167,87,4495,0.49116,0.57264
590,590,2000,Berlin,Single-person household,Slightly Expensive,0.25754,41,4495,0.23054,0.28658
591,591,2000,Berlin,Couple without children,Reasonable,1.0,52,4495,0.87268,1.11847
592,592,2000,Berlin,Couple with children,Inexpensive,0.42588,35,4495,0.34857,0.49556
593,593,2000,Berlin,Couple with children,Reasonable,0.57412,44,4495,0.46627,0.74467
594,594,2000,Brandenburg,Single-person household,Reasonable,1.0,41,4495,0.8771,1.10545
595,595,2000,Brandenburg,Couple without children,Reasonable,1.0,37,4495,0.90506,1.0865
596,596,2000,Brandenburg,Couple with children,Reasonable,1.0,34,4495,0.8253,1.22036
597,597,2000,Saxony,Single-person household,Inexpensive,0.26664,40,4495,0.23869,0.29663
598,598,2000,Saxony,Single-person household,Reasonable,0.48815,65,4495,0.44766,0.52753
599,599,2000,Saxony,Single-person household,Slightly Expensive,0.24521,35,4495,0.22106,0.27415
600,600,2000,Saxony,Couple without children,Inexpensive,0.33431,59,4495,0.29663,0.37722
601,601,2000,Saxony,Couple without children,Reasonable,0.43823,78,4495,0.39732,0.48619
602,602,2000,Saxony,Couple without children,Slightly Expensive,0.22747,42,4495,0.20348,0.25954
603,603,2000,Saxony,Couple with children,Inexpensive,0.26873,40,4495,0.23012,0.31965
604,604,2000,Saxony,Couple with children,Reasonable,0.49653,65,4495,0.4139,0.58886
605,605,2000,Saxony,Couple with children,Slightly Expensive,0.23474,33,4495,0.19713,0.27132
606,606,2000,Saxony-Anhalt,Single-person household,Reasonable,1.0,41,4495,0.87689,1.10604
607,607,2000,Saxony-Anhalt,Couple without children,Reasonable,1.0,49,4495,0.84558,1.16221
608,608,2000,Thuringa,Single-person household,Reasonable,1.0,36,4495,0.87666,1.12976
609,609,2000,Thuringa,Couple without children,Reasonable,1.0,35,4495,0.85262,1.1557
610,610,2001,Schleswig-Holstein,Single-person household,Reasonable,1.0,32,3873,0.87808,1.131
611,611,2001,Hamburg,Single-person household,Reasonable,1.0,33,3873,0.84536,1.1473
612,612,2001,Lower Saxony,Single-person household,Reasonable,1.0,63,3873,0.89871,1.10051
613,613,2001,Lower Saxony,Couple without children,Reasonable,1.0,43,3873,0.83352,1.19468
614,614,2001,Lower Saxony,Couple with children,Inexpensive,0.25701,32,3873,0.20266,0.30975
615,615,2001,Lower Saxony,Couple with children,Reasonable,0.74299,69,3873,0.64721,0.8422
616,616,2001,North Rhine-Westphalia,Single-person household,Very Inexpensive,0.10835,44,3873,0.09639,0.12243
617,617,2001,North Rhine-Westphalia,Single-person household,Inexpensive,0.24577,97,3873,0.22659,0.26762
618,618,2001,North Rhine-Westphalia,Single-person household,Reasonable,0.47684,198,3873,0.44506,0.50528
619,619,2001,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.16904,70,3873,0.14761,0.1909
620,620,2001,North Rhine-Westphalia,Couple without children,Very Inexpensive,0.06982,32,3873,0.05678,0.08184
621,621,2001,North Rhine-Westphalia,Couple without children,Inexpensive,0.29898,122,3873,0.27239,0.33829
622,622,2001,North Rhine-Westphalia,Couple without children,Reasonable,0.4674,188,3873,0.43219,0.50646
623,623,2001,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.1638,61,3873,0.13577,0.19245
624,624,2001,North Rhine-Westphalia,Single parent,Reasonable,1.0,45,3873,0.82902,1.17569
625,625,2001,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.08554,32,3873,0.06494,0.10439
626,626,2001,North Rhine-Westphalia,Couple with children,Inexpensive,0.2734,108,3873,0.24458,0.30513
627,627,2001,North Rhine-Westphalia,Couple with children,Reasonable,0.46867,203,3873,0.4316,0.51131
628,628,2001,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.17239,71,3873,0.14387,0.20234
629,629,2001,Hesse,Single-person household,Inexpensive,0.43855,32,3873,0.38437,0.49673
630,630,2001,Hesse,Single-person household,Reasonable,0.56145,41,3873,0.49418,0.62676
631,631,2001,Hesse,Couple without children,Inexpensive,0.33705,32,3873,0.26785,0.42476
632,632,2001,Hesse,Couple without children,Reasonable,0.66295,56,3873,0.5403,0.76218
633,633,2001,Hesse,Couple with children,Reasonable,1.0,50,3873,0.83503,1.19296
634,634,2001,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,41,3873,0.8632,1.13521
635,635,2001,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,1.0,32,3873,0.84877,1.19771
636,636,2001,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.4144,32,3873,0.33419,0.5051
637,637,2001,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.5856,41,3873,0.48248,0.72152
638,638,2001,Baden-Wuerttemberg,Single-person household,Inexpensive,0.27778,47,3873,0.23523,0.3161
639,639,2001,Baden-Wuerttemberg,Single-person household,Reasonable,0.72222,122,3873,0.64078,0.79651
640,640,2001,Baden-Wuerttemberg,Couple without children,Inexpensive,0.27179,33,3873,0.20878,0.3288
641,641,2001,Baden-Wuerttemberg,Couple without children,Reasonable,0.72821,73,3873,0.60808,0.85036
642,642,2001,Baden-Wuerttemberg,Single parent,Reasonable,1.0,37,3873,0.81924,1.20354
643,643,2001,Baden-Wuerttemberg,Couple with children,Inexpensive,0.29331,60,3873,0.24202,0.34276
644,644,2001,Baden-Wuerttemberg,Couple with children,Reasonable,0.48949,121,3873,0.43152,0.56157
645,645,2001,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.21721,44,3873,0.16911,0.27356
646,646,2001,Bavaria,Single-person household,Inexpensive,0.29176,69,3873,0.26308,0.31691
647,647,2001,Bavaria,Single-person household,Reasonable,0.50012,112,3873,0.46085,0.54192
648,648,2001,Bavaria,Single-person household,Slightly Expensive,0.20813,43,3873,0.18388,0.23611
649,649,2001,Bavaria,Couple without children,Inexpensive,0.28167,55,3873,0.24357,0.32348
650,650,2001,Bavaria,Couple without children,Reasonable,0.50124,88,3873,0.43659,0.57688
651,651,2001,Bavaria,Couple without children,Slightly Expensive,0.21709,31,3873,0.18641,0.25362
652,652,2001,Bavaria,Couple with children,Inexpensive,0.22501,36,3873,0.18118,0.2691
653,653,2001,Bavaria,Couple with children,Reasonable,0.56696,88,3873,0.49548,0.63545
654,654,2001,Bavaria,Couple with children,Slightly Expensive,0.20803,35,3873,0.16523,0.2468
655,655,2001,Berlin,Single-person household,Inexpensive,0.31825,46,3873,0.28491,0.34789
656,656,2001,Berlin,Single-person household,Reasonable,0.44753,67,3873,0.40567,0.49811
657,657,2001,Berlin,Single-person household,Slightly Expensive,0.23422,35,3873,0.2045,0.25604
658,658,2001,Berlin,Couple without children,Reasonable,1.0,46,3873,0.86368,1.15823
659,659,2001,Berlin,Couple with children,Inexpensive,0.38812,32,3873,0.30697,0.46577
660,660,2001,Berlin,Couple with children,Reasonable,0.61188,44,3873,0.49455,0.75492
661,661,2001,Brandenburg,Couple without children,Reasonable,1.0,48,3873,0.88808,1.10456
662,662,2001,Brandenburg,Couple with children,Reasonable,1.0,41,3873,0.84641,1.19984
663,663,2001,Saxony,Single-person household,Inexpensive,0.36471,39,3873,0.32931,0.40425
664,664,2001,Saxony,Single-person household,Reasonable,0.63529,67,3873,0.58012,0.69108
665,665,2001,Saxony,Couple without children,Inexpensive,0.25609,44,3873,0.22538,0.29287
666,666,2001,Saxony,Couple without children,Reasonable,0.52439,89,3873,0.46883,0.57898
667,667,2001,Saxony,Couple without children,Slightly Expensive,0.21952,38,3873,0.1887,0.25182
668,668,2001,Saxony,Couple with children,Inexpensive,0.37893,37,3873,0.326,0.43459
669,669,2001,Saxony,Couple with children,Reasonable,0.62107,58,3873,0.50382,0.75066
670,670,2001,Saxony-Anhalt,Single-person household,Reasonable,1.0,36,3873,0.88128,1.10602
671,671,2001,Saxony-Anhalt,Couple without children,Inexpensive,0.42778,33,3873,0.37598,0.47745
672,672,2001,Saxony-Anhalt,Couple without children,Reasonable,0.57222,39,3873,0.48432,0.65802
673,673,2001,Thuringa,Single-person household,Reasonable,1.0,40,3873,0.85826,1.15312
674,674,2002,Schleswig-Holstein,Single-person household,Reasonable,1.0,42,3819,0.87561,1.11847
675,675,2002,Lower Saxony,Single-person household,Inexpensive,0.42713,35,3819,0.36563,0.493
676,676,2002,Lower Saxony,Single-person household,Reasonable,0.57287,56,3819,0.49139,0.65269
677,677,2002,Lower Saxony,Couple without children,Inexpensive,0.38571,34,3819,0.31233,0.47219
678,678,2002,Lower Saxony,Couple without children,Reasonable,0.61429,46,3819,0.4897,0.74037
679,679,2002,Lower Saxony,Couple with children,Reasonable,1.0,62,3819,0.83607,1.18253
680,680,2002,North Rhine-Westphalia,Single-person household,Very Inexpensive,0.11443,41,3819,0.10157,0.1256
681,681,2002,North Rhine-Westphalia,Single-person household,Inexpensive,0.25468,112,3819,0.23213,0.27732
682,682,2002,North Rhine-Westphalia,Single-person household,Reasonable,0.46897,197,3819,0.44253,0.4989
683,683,2002,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.16192,69,3819,0.14035,0.18063
684,684,2002,North Rhine-Westphalia,Couple without children,Very Inexpensive,0.08493,37,3819,0.06787,0.10437
685,685,2002,North Rhine-Westphalia,Couple without children,Inexpensive,0.2886,117,3819,0.25506,0.32783
686,686,2002,North Rhine-Westphalia,Couple without children,Reasonable,0.45909,177,3819,0.41738,0.49991
687,687,2002,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.16738,60,3819,0.13994,0.20125
688,688,2002,North Rhine-Westphalia,Single parent,Reasonable,1.0,39,3819,0.81454,1.2172
689,689,2002,North Rhine-Westphalia,Couple with children,Inexpensive,0.29177,100,3819,0.25971,0.32906
690,690,2002,North Rhine-Westphalia,Couple with children,Reasonable,0.52503,193,3819,0.47634,0.57218
691,691,2002,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.1832,69,3819,0.15395,0.21112
692,692,2002,Hesse,Single-person household,Inexpensive,0.39465,31,3819,0.33189,0.4474
693,693,2002,Hesse,Single-person household,Reasonable,0.60535,48,3819,0.5289,0.67492
694,694,2002,Hesse,Couple without children,Inexpensive,0.39911,31,3819,0.29774,0.49599
695,695,2002,Hesse,Couple without children,Reasonable,0.60089,53,3819,0.51439,0.72528
696,696,2002,Hesse,Couple with children,Reasonable,1.0,59,3819,0.85088,1.19042
697,697,2002,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,48,3819,0.88297,1.12739
698,698,2002,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,1.0,31,3819,0.74606,1.19513
699,699,2002,Baden-Wuerttemberg,Single-person household,Inexpensive,0.36071,54,3819,0.31146,0.4107
700,700,2002,Baden-Wuerttemberg,Single-person household,Reasonable,0.63929,99,3819,0.56332,0.71977
701,701,2002,Baden-Wuerttemberg,Couple without children,Inexpensive,0.30045,42,3819,0.2447,0.36458
702,702,2002,Baden-Wuerttemberg,Couple without children,Reasonable,0.4802,78,3819,0.40256,0.54129
703,703,2002,Baden-Wuerttemberg,Couple without children,Slightly Expensive,0.21935,33,3819,0.16136,0.28132
704,704,2002,Baden-Wuerttemberg,Single parent,Reasonable,1.0,31,3819,0.77155,1.26237
705,705,2002,Baden-Wuerttemberg,Couple with children,Inexpensive,0.23148,55,3819,0.1844,0.27915
706,706,2002,Baden-Wuerttemberg,Couple with children,Reasonable,0.58617,116,3819,0.48368,0.68007
707,707,2002,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.18235,42,3819,0.13755,0.23421
708,708,2002,Bavaria,Single-person household,Inexpensive,0.28091,60,3819,0.24886,0.31792
709,709,2002,Bavaria,Single-person household,Reasonable,0.53398,101,3819,0.48535,0.59119
710,710,2002,Bavaria,Single-person household,Slightly Expensive,0.18511,39,3819,0.15621,0.20838
711,711,2002,Bavaria,Couple without children,Inexpensive,0.34057,65,3819,0.28257,0.40459
712,712,2002,Bavaria,Couple without children,Reasonable,0.44561,84,3819,0.375,0.52755
713,713,2002,Bavaria,Couple without children,Slightly Expensive,0.21382,39,3819,0.17836,0.2555
714,714,2002,Bavaria,Single parent,Reasonable,1.0,38,3819,0.84708,1.2271
715,715,2002,Bavaria,Couple with children,Inexpensive,0.26728,41,3819,0.21248,0.32554
716,716,2002,Bavaria,Couple with children,Reasonable,0.55051,92,3819,0.45234,0.66388
717,717,2002,Bavaria,Couple with children,Slightly Expensive,0.18221,33,3819,0.13459,0.23213
718,718,2002,Berlin,Single-person household,Inexpensive,0.26198,40,3819,0.22764,0.30214
719,719,2002,Berlin,Single-person household,Reasonable,0.45653,63,3819,0.40194,0.49872
720,720,2002,Berlin,Single-person household,Slightly Expensive,0.28149,41,3819,0.25521,0.31323
721,721,2002,Berlin,Couple without children,Reasonable,1.0,38,3819,0.79357,1.20304
722,722,2002,Berlin,Couple with children,Reasonable,1.0,49,3819,0.8234,1.22324
723,723,2002,Brandenburg,Couple without children,Inexpensive,0.42584,38,3819,0.36582,0.49179
724,724,2002,Brandenburg,Couple without children,Reasonable,0.57416,45,3819,0.49032,0.65609
725,725,2002,Brandenburg,Couple with children,Reasonable,1.0,35,3819,0.81311,1.21514
726,726,2002,Mecklenburg-Western Pomerania,Single-person household,Reasonable,1.0,31,3819,0.84278,1.11063
727,727,2002,Saxony,Single-person household,Inexpensive,0.42108,49,3819,0.37322,0.47407
728,728,2002,Saxony,Single-person household,Reasonable,0.57892,68,3819,0.51584,0.63868
729,729,2002,Saxony,Couple without children,Inexpensive,0.28312,47,3819,0.24343,0.32756
730,730,2002,Saxony,Couple without children,Reasonable,0.48857,89,3819,0.43553,0.55105
731,731,2002,Saxony,Couple without children,Slightly Expensive,0.22831,34,3819,0.19337,0.26057
732,732,2002,Saxony,Couple with children,Inexpensive,0.31912,32,3819,0.26945,0.3676
733,733,2002,Saxony,Couple with children,Reasonable,0.68088,58,3819,0.53917,0.84754
734,734,2002,Saxony-Anhalt,Single-person household,Reasonable,1.0,50,3819,0.8892,1.12125
735,735,2002,Saxony-Anhalt,Couple without children,Reasonable,1.0,45,3819,0.87061,1.15641
736,736,2002,Thuringa,Single-person household,Reasonable,1.0,38,3819,0.87432,1.11158
737,737,2005,Schleswig-Holstein,Single-person household,Reasonable,1.0,35,3262,0.78943,1.17322
738,738,2005,Lower Saxony,Single-person household,Reasonable,1.0,62,3262,0.86959,1.14827
739,739,2005,Lower Saxony,Couple without children,Reasonable,1.0,40,3262,0.76573,1.19364
740,740,2005,Lower Saxony,Couple with children,Reasonable,1.0,41,3262,0.7602,1.24154
741,741,2005,North Rhine-Westphalia,Single-person household,Inexpensive,0.31202,106,3262,0.28037,0.34489
742,742,2005,North Rhine-Westphalia,Single-person household,Reasonable,0.52212,191,3262,0.47606,0.57542
743,743,2005,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.16586,55,3262,0.14133,0.19301
744,744,2005,North Rhine-Westphalia,Couple without children,Inexpensive,0.22915,82,3262,0.19638,0.26988
745,745,2005,North Rhine-Westphalia,Couple without children,Reasonable,0.57276,193,3262,0.51975,0.63103
746,746,2005,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.19809,71,3262,0.16408,0.23279
747,747,2005,North Rhine-Westphalia,Single parent,Reasonable,1.0,42,3262,0.79445,1.22073
748,748,2005,North Rhine-Westphalia,Couple with children,Inexpensive,0.24701,75,3262,0.19412,0.29961
749,749,2005,North Rhine-Westphalia,Couple with children,Reasonable,0.55685,176,3262,0.504,0.61226
750,750,2005,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.19614,60,3262,0.1628,0.23704
751,751,2005,Hesse,Single-person household,Inexpensive,0.397,37,3262,0.32885,0.48831
752,752,2005,Hesse,Single-person household,Reasonable,0.603,62,3262,0.49533,0.69773
753,753,2005,Hesse,Couple without children,Inexpensive,0.43593,35,3262,0.35391,0.5335
754,754,2005,Hesse,Couple without children,Reasonable,0.56407,42,3262,0.45462,0.68611
755,755,2005,Hesse,Couple with children,Reasonable,1.0,43,3262,0.79255,1.217
756,756,2005,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,36,3262,0.81168,1.21783
757,757,2005,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,1.0,32,3262,0.75777,1.21313
758,758,2005,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,1.0,32,3262,0.73675,1.25681
759,759,2005,Baden-Wuerttemberg,Single-person household,Inexpensive,0.25704,49,3262,0.20101,0.30124
760,760,2005,Baden-Wuerttemberg,Single-person household,Reasonable,0.53862,94,3262,0.47464,0.60227
761,761,2005,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.20434,39,3262,0.16561,0.24385
762,762,2005,Baden-Wuerttemberg,Couple without children,Inexpensive,0.33284,31,3262,0.24601,0.4144
763,763,2005,Baden-Wuerttemberg,Couple without children,Reasonable,0.66716,84,3262,0.55687,0.77983
764,764,2005,Baden-Wuerttemberg,Single parent,Reasonable,1.0,32,3262,0.76064,1.29499
765,765,2005,Baden-Wuerttemberg,Couple with children,Inexpensive,0.31152,43,3262,0.23514,0.39116
766,766,2005,Baden-Wuerttemberg,Couple with children,Reasonable,0.44337,87,3262,0.35465,0.52537
767,767,2005,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.24511,41,3262,0.17946,0.32374
768,768,2005,Bavaria,Single-person household,Inexpensive,0.30946,58,3262,0.2689,0.36259
769,769,2005,Bavaria,Single-person household,Reasonable,0.43839,76,3262,0.38976,0.49903
770,770,2005,Bavaria,Single-person household,Slightly Expensive,0.25215,45,3262,0.20887,0.29513
771,771,2005,Bavaria,Couple without children,Inexpensive,0.30536,53,3262,0.23592,0.36795
772,772,2005,Bavaria,Couple without children,Reasonable,0.49031,95,3262,0.42487,0.575
773,773,2005,Bavaria,Couple without children,Slightly Expensive,0.20433,33,3262,0.16102,0.25223
774,774,2005,Bavaria,Couple with children,Inexpensive,0.37108,44,3262,0.29541,0.43977
775,775,2005,Bavaria,Couple with children,Reasonable,0.62892,82,3262,0.51497,0.75537
776,776,2005,Berlin,Single-person household,Inexpensive,0.26409,37,3262,0.21512,0.3118
777,777,2005,Berlin,Single-person household,Reasonable,0.73591,83,3262,0.65319,0.82621
778,778,2005,Berlin,Couple without children,Reasonable,1.0,40,3262,0.76895,1.24395
779,779,2005,Berlin,Couple with children,Reasonable,1.0,37,3262,0.76675,1.26001
780,780,2005,Brandenburg,Couple without children,Reasonable,1.0,47,3262,0.82649,1.2248
781,781,2005,Saxony,Single-person household,Inexpensive,0.35398,43,3262,0.3137,0.4097
782,782,2005,Saxony,Single-person household,Reasonable,0.64602,80,3262,0.54403,0.74631
783,783,2005,Saxony,Couple without children,Inexpensive,0.23415,40,3262,0.18499,0.30122
784,784,2005,Saxony,Couple without children,Reasonable,0.54441,90,3262,0.4542,0.6428
785,785,2005,Saxony,Couple without children,Slightly Expensive,0.22144,31,3262,0.17684,0.27193
786,786,2005,Saxony,Couple with children,Reasonable,1.0,40,3262,0.75027,1.32927
787,787,2005,Saxony-Anhalt,Single-person household,Reasonable,1.0,50,3262,0.84148,1.15367
788,788,2005,Saxony-Anhalt,Couple without children,Reasonable,1.0,35,3262,0.84571,1.13727
789,789,2005,Thuringa,Single-person household,Reasonable,1.0,42,3262,0.86143,1.18326
790,790,2005,Thuringa,Couple without children,Reasonable,1.0,33,3262,0.72644,1.35321
791,791,2006,Hamburg,Single-person household,Reasonable,1.0,43,3583,0.85192,1.13502
792,792,2006,Lower Saxony,Single-person household,Inexpensive,0.36661,41,3583,0.31739,0.42248
793,793,2006,Lower Saxony,Single-person household,Reasonable,0.63339,73,3583,0.54448,0.70467
794,794,2006,Lower Saxony,Couple without children,Reasonable,1.0,54,3583,0.80247,1.24173
795,795,2006,Lower Saxony,Couple with children,Reasonable,1.0,40,3583,0.77962,1.24411
796,796,2006,North Rhine-Westphalia,Single-person household,Inexpensive,0.28245,104,3583,0.25527,0.30934
797,797,2006,North Rhine-Westphalia,Single-person household,Reasonable,0.5272,214,3583,0.49538,0.56429
798,798,2006,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.19035,71,3583,0.16935,0.21444
799,799,2006,North Rhine-Westphalia,Couple without children,Inexpensive,0.23372,89,3583,0.2075,0.26536
800,800,2006,North Rhine-Westphalia,Couple without children,Reasonable,0.59136,195,3583,0.52557,0.64886
801,801,2006,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.17493,66,3583,0.14233,0.20684
802,802,2006,North Rhine-Westphalia,Single parent,Reasonable,1.0,50,3583,0.8206,1.22406
803,803,2006,North Rhine-Westphalia,Couple with children,Inexpensive,0.23594,73,3583,0.19733,0.27962
804,804,2006,North Rhine-Westphalia,Couple with children,Reasonable,0.56556,179,3583,0.49354,0.626
805,805,2006,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.1985,61,3583,0.16248,0.23117
806,806,2006,Hesse,Single-person household,Inexpensive,0.30459,36,3583,0.24856,0.35353
807,807,2006,Hesse,Single-person household,Reasonable,0.45668,57,3583,0.37999,0.51531
808,808,2006,Hesse,Single-person household,Slightly Expensive,0.23874,31,3583,0.19201,0.28433
809,809,2006,Hesse,Couple without children,Inexpensive,0.36859,35,3583,0.2932,0.46139
810,810,2006,Hesse,Couple without children,Reasonable,0.63141,58,3583,0.52366,0.73863
811,811,2006,Hesse,Couple with children,Reasonable,1.0,44,3583,0.80014,1.22286
812,812,2006,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,1.0,47,3583,0.83438,1.14514
813,813,2006,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,1.0,31,3583,0.76661,1.23318
814,814,2006,Baden-Wuerttemberg,Single-person household,Inexpensive,0.29351,61,3583,0.25535,0.33215
815,815,2006,Baden-Wuerttemberg,Single-person household,Reasonable,0.49401,107,3583,0.43725,0.55427
816,816,2006,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.21247,47,3583,0.1752,0.25027
817,817,2006,Baden-Wuerttemberg,Couple without children,Inexpensive,0.30692,37,3583,0.24015,0.36775
818,818,2006,Baden-Wuerttemberg,Couple without children,Reasonable,0.69308,82,3583,0.57888,0.81328
819,819,2006,Baden-Wuerttemberg,Single parent,Reasonable,1.0,36,3583,0.7761,1.23834
820,820,2006,Baden-Wuerttemberg,Couple with children,Inexpensive,0.27447,47,3583,0.21279,0.34168
821,821,2006,Baden-Wuerttemberg,Couple with children,Reasonable,0.53782,91,3583,0.42776,0.61985
822,822,2006,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.1877,37,3583,0.14196,0.23019
823,823,2006,Bavaria,Single-person household,Inexpensive,0.23917,55,3583,0.20378,0.27146
824,824,2006,Bavaria,Single-person household,Reasonable,0.50875,107,3583,0.45315,0.5672
825,825,2006,Bavaria,Single-person household,Slightly Expensive,0.25208,49,3583,0.21459,0.29118
826,826,2006,Bavaria,Couple without children,Inexpensive,0.2862,49,3583,0.23824,0.33264
827,827,2006,Bavaria,Couple without children,Reasonable,0.44822,98,3583,0.37754,0.52278
828,828,2006,Bavaria,Couple without children,Slightly Expensive,0.26557,45,3583,0.2107,0.3197
829,829,2006,Bavaria,Couple with children,Inexpensive,0.33993,38,3583,0.26854,0.42939
830,830,2006,Bavaria,Couple with children,Reasonable,0.43022,76,3583,0.35082,0.51516
831,831,2006,Bavaria,Couple with children,Slightly Expensive,0.22985,34,3583,0.16878,0.28452
832,832,2006,Berlin,Single-person household,Inexpensive,0.28702,39,3583,0.24496,0.3246
833,833,2006,Berlin,Single-person household,Reasonable,0.42072,55,3583,0.35273,0.49
834,834,2006,Berlin,Single-person household,Slightly Expensive,0.29226,38,3583,0.25278,0.3255
835,835,2006,Berlin,Couple without children,Inexpensive,0.46347,37,3583,0.35773,0.59224
836,836,2006,Berlin,Couple without children,Reasonable,0.53653,43,3583,0.42896,0.63785
837,837,2006,Brandenburg,Single-person household,Reasonable,1.0,48,3583,0.85474,1.15216
838,838,2006,Brandenburg,Couple without children,Reasonable,1.0,46,3583,0.84376,1.21592
839,839,2006,Saxony,Single-person household,Inexpensive,0.28927,43,3583,0.25898,0.3203
840,840,2006,Saxony,Single-person household,Reasonable,0.71073,100,3583,0.64347,0.79613
841,841,2006,Saxony,Couple without children,Inexpensive,0.24478,40,3583,0.18969,0.30652
842,842,2006,Saxony,Couple without children,Reasonable,0.52486,93,3583,0.46118,0.59072
843,843,2006,Saxony,Couple without children,Slightly Expensive,0.23036,38,3583,0.19012,0.28073
844,844,2006,Saxony,Couple with children,Reasonable,1.0,41,3583,0.7655,1.33062
845,845,2006,Saxony-Anhalt,Single-person household,Reasonable,1.0,58,3583,0.83457,1.12859
846,846,2006,Saxony-Anhalt,Couple without children,Reasonable,1.0,31,3583,0.78523,1.24508
847,847,2006,Thuringa,Single-person household,Reasonable,1.0,45,3583,0.85213,1.15403
848,848,2007,Schleswig-Holstein,Single-person household,Reasonable,1.0,32,3254,0.85818,1.18919
849,849,2007,Lower Saxony,Single-person household,Inexpensive,0.35488,35,3254,0.29049,0.41814
850,850,2007,Lower Saxony,Single-person household,Reasonable,0.64512,70,3254,0.55147,0.74504
851,851,2007,Lower Saxony,Couple without children,Reasonable,1.0,44,3254,0.77126,1.21637
852,852,2007,Lower Saxony,Couple with children,Reasonable,1.0,34,3254,0.79069,1.26252
853,853,2007,North Rhine-Westphalia,Single-person household,Very Inexpensive,0.08981,32,3254,0.07092,0.11042
854,854,2007,North Rhine-Westphalia,Single-person household,Inexpensive,0.2431,91,3254,0.21408,0.26868
855,855,2007,North Rhine-Westphalia,Single-person household,Reasonable,0.53639,200,3254,0.49506,0.57258
856,856,2007,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.1307,55,3254,0.10716,0.15239
857,857,2007,North Rhine-Westphalia,Couple without children,Inexpensive,0.22498,75,3254,0.1977,0.26251
858,858,2007,North Rhine-Westphalia,Couple without children,Reasonable,0.58825,185,3254,0.53205,0.66929
859,859,2007,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.18678,53,3254,0.15193,0.22407
860,860,2007,North Rhine-Westphalia,Single parent,Reasonable,1.0,43,3254,0.8302,1.20958
