year,bula_h,quintil_oecd,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Satisfactory,0.39629,62,136,0.31378,0.47880
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Good,0.40820,75,171,0.33432,0.48209
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Satisfactory,0.30921,61,171,0.23974,0.37869
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Poor,0.18662,35,171,0.12806,0.24519
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Good,0.37219,96,184,0.30215,0.44222
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Satisfactory,0.38521,88,184,0.31470,0.45571
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Good,0.48466,113,180,0.41145,0.55788
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Satisfactory,0.27671,67,180,0.21117,0.34225
2009,Baden-Wuerttemberg,1st Quintile,Good,0.28856,86,169,0.22005,0.35708
2009,Baden-Wuerttemberg,1st Quintile,Satisfactory,0.37668,83,169,0.30341,0.44996
2009,Baden-Wuerttemberg,2nd Quintile,Good,0.38420,116,264,0.32542,0.44299
2009,Baden-Wuerttemberg,2nd Quintile,Satisfactory,0.32555,97,264,0.26892,0.38218
2009,Baden-Wuerttemberg,2nd Quintile,Poor,0.18441,51,264,0.13754,0.23129
2009,Baden-Wuerttemberg,3rd Quintile,Good,0.41548,171,330,0.36223,0.46874
2009,Baden-Wuerttemberg,3rd Quintile,Satisfactory,0.30987,108,330,0.25990,0.35984
2009,Baden-Wuerttemberg,3rd Quintile,Poor,0.13544,51,330,0.09846,0.17242
2009,Baden-Wuerttemberg,4th Quintile,Very good,0.09693,56,473,0.07024,0.12363
2009,Baden-Wuerttemberg,4th Quintile,Good,0.39364,194,473,0.34956,0.43772
2009,Baden-Wuerttemberg,4th Quintile,Satisfactory,0.30473,149,473,0.26320,0.34625
2009,Baden-Wuerttemberg,4th Quintile,Poor,0.19433,74,473,0.15864,0.23003
2009,Baden-Wuerttemberg,5th Quintile,Very good,0.11708,79,699,0.09322,0.14093
2009,Baden-Wuerttemberg,5th Quintile,Good,0.43374,308,699,0.39698,0.47051
2009,Baden-Wuerttemberg,5th Quintile,Satisfactory,0.32869,234,699,0.29384,0.36353
2009,Baden-Wuerttemberg,5th Quintile,Poor,0.11135,78,699,0.08802,0.13469
2009,Bavaria,1st Quintile,Good,0.21358,79,272,0.16478,0.26237
2009,Bavaria,1st Quintile,Satisfactory,0.34988,117,272,0.29310,0.40667
2009,Bavaria,1st Quintile,Poor,0.26700,76,272,0.21433,0.31967
2009,Bavaria,2nd Quintile,Very good,0.08167,33,402,0.05486,0.10847
2009,Bavaria,2nd Quintile,Good,0.33844,155,402,0.29213,0.38475
2009,Bavaria,2nd Quintile,Satisfactory,0.36096,150,402,0.31395,0.40797
2009,Bavaria,2nd Quintile,Poor,0.16907,64,402,0.13238,0.20576
2009,Bavaria,3rd Quintile,Very good,0.08896,38,408,0.06130,0.11662
2009,Bavaria,3rd Quintile,Good,0.41477,176,408,0.36691,0.46264
2009,Bavaria,3rd Quintile,Satisfactory,0.31928,128,408,0.27399,0.36457
2009,Bavaria,3rd Quintile,Poor,0.13599,66,408,0.10269,0.16929
2009,Bavaria,4th Quintile,Very good,0.10640,52,574,0.08115,0.13165
2009,Bavaria,4th Quintile,Good,0.39279,245,574,0.35280,0.43278
2009,Bavaria,4th Quintile,Satisfactory,0.33825,213,574,0.29951,0.37699
2009,Bavaria,4th Quintile,Poor,0.11653,64,574,0.09026,0.14280
2009,Bavaria,5th Quintile,Very good,0.12560,114,810,0.10277,0.14844
2009,Bavaria,5th Quintile,Good,0.43065,355,810,0.39653,0.46477
2009,Bavaria,5th Quintile,Satisfactory,0.33261,253,810,0.30014,0.36507
2009,Bavaria,5th Quintile,Poor,0.08507,88,810,0.06585,0.10430
2009,Berlin,1st Quintile,Good,0.28432,37,82,0.18608,0.38255
2009,Berlin,1st Quintile,Satisfactory,0.42391,45,82,0.31629,0.53153
2009,Berlin,2nd Quintile,Good,0.23968,39,90,0.15099,0.32837
2009,Berlin,2nd Quintile,Satisfactory,0.38816,51,90,0.28692,0.48941
2009,Berlin,3rd Quintile,Good,0.37379,47,93,0.27493,0.47266
2009,Berlin,3rd Quintile,Satisfactory,0.35145,46,93,0.25389,0.44901
2009,Berlin,4th Quintile,Good,0.42494,43,81,0.31661,0.53326
2009,Berlin,4th Quintile,Satisfactory,0.26397,38,81,0.16738,0.36056
2009,Berlin,5th Quintile,Good,0.38213,74,139,0.30106,0.46320
2009,Berlin,5th Quintile,Satisfactory,0.40788,65,139,0.32589,0.48988
2009,Brandenburg,1st Quintile,Good,0.28943,48,118,0.20725,0.37160
2009,Brandenburg,1st Quintile,Satisfactory,0.35763,70,118,0.27078,0.44448
2009,Brandenburg,2nd Quintile,Good,0.35963,61,116,0.27192,0.44734
2009,Brandenburg,2nd Quintile,Satisfactory,0.36217,55,116,0.27432,0.45001
2009,Brandenburg,3rd Quintile,Good,0.36369,69,181,0.29341,0.43397
2009,Brandenburg,3rd Quintile,Satisfactory,0.36298,73,181,0.29273,0.43323
2009,Brandenburg,3rd Quintile,Poor,0.13647,39,181,0.08632,0.18662
2009,Brandenburg,4th Quintile,Good,0.32410,53,106,0.23458,0.41363
2009,Brandenburg,4th Quintile,Satisfactory,0.39109,53,106,0.29775,0.48443
2009,Brandenburg,5th Quintile,Good,0.53410,63,102,0.43681,0.63138
2009,Brandenburg,5th Quintile,Satisfactory,0.29782,39,102,0.20864,0.38701
2009,Mecklenburg-Western Pomerania,1st Quintile,Good,0.49689,54,54,0.36228,0.63150
2009,Mecklenburg-Western Pomerania,2nd Quintile,Good,0.36608,39,85,0.26306,0.46910
2009,Mecklenburg-Western Pomerania,2nd Quintile,Satisfactory,0.46987,46,85,0.36314,0.57660
2009,Mecklenburg-Western Pomerania,3rd Quintile,Satisfactory,0.44196,38,38,0.28193,0.60198
2009,Mecklenburg-Western Pomerania,4th Quintile,Satisfactory,0.31778,31,31,0.15116,0.48440
2009,Mecklenburg-Western Pomerania,5th Quintile,Good,0.45924,40,40,0.30283,0.61564
2009,Saxony,1st Quintile,Good,0.34734,94,229,0.28553,0.40914
2009,Saxony,1st Quintile,Satisfactory,0.30291,86,229,0.24326,0.36255
2009,Saxony,1st Quintile,Poor,0.21080,49,229,0.15786,0.26375
2009,Saxony,2nd Quintile,Good,0.32066,118,313,0.26887,0.37245
2009,Saxony,2nd Quintile,Satisfactory,0.35556,134,313,0.30244,0.40868
2009,Saxony,2nd Quintile,Poor,0.17979,61,313,0.13718,0.22240
2009,Saxony,3rd Quintile,Good,0.38435,137,303,0.32949,0.43922
2009,Saxony,3rd Quintile,Satisfactory,0.31699,111,303,0.26451,0.36947
2009,Saxony,3rd Quintile,Poor,0.21132,55,303,0.16528,0.25737
2009,Saxony,4th Quintile,Good,0.40607,116,230,0.34246,0.46968
2009,Saxony,4th Quintile,Satisfactory,0.34297,80,230,0.28148,0.40445
2009,Saxony,4th Quintile,Poor,0.13268,34,230,0.08874,0.17662
2009,Saxony,5th Quintile,Good,0.61377,88,135,0.53133,0.69621
2009,Saxony,5th Quintile,Satisfactory,0.26486,47,135,0.19015,0.33957
2009,Saxony-Anhalt,1st Quintile,Good,0.37018,57,112,0.28035,0.46000
2009,Saxony-Anhalt,1st Quintile,Satisfactory,0.36507,55,112,0.27551,0.45464
2009,Saxony-Anhalt,2nd Quintile,Good,0.26797,47,111,0.18520,0.35073
2009,Saxony-Anhalt,2nd Quintile,Satisfactory,0.43693,64,111,0.34424,0.52962
2009,Saxony-Anhalt,3rd Quintile,Good,0.41948,83,187,0.34856,0.49040
2009,Saxony-Anhalt,3rd Quintile,Satisfactory,0.34455,69,187,0.27625,0.41284
2009,Saxony-Anhalt,3rd Quintile,Poor,0.19609,35,187,0.13903,0.25315
2009,Saxony-Anhalt,4th Quintile,Good,0.42105,66,116,0.33081,0.51129
2009,Saxony-Anhalt,4th Quintile,Satisfactory,0.35520,50,116,0.26773,0.44267
2009,Saxony-Anhalt,5th Quintile,Good,0.43722,51,96,0.33747,0.53698
2009,Saxony-Anhalt,5th Quintile,Satisfactory,0.34973,45,96,0.25384,0.44563
2009,Thuringa,1st Quintile,Good,0.37864,71,159,0.30301,0.45427
2009,Thuringa,1st Quintile,Satisfactory,0.28819,57,159,0.21757,0.35882
2009,Thuringa,1st Quintile,Poor,0.18958,31,159,0.12846,0.25070
2009,Thuringa,2nd Quintile,Good,0.37163,76,206,0.30547,0.43778
2009,Thuringa,2nd Quintile,Satisfactory,0.37446,93,206,0.30821,0.44071
2009,Thuringa,2nd Quintile,Poor,0.16399,37,206,0.11330,0.21468
2009,Thuringa,3rd Quintile,Good,0.40739,75,137,0.32481,0.48997
2009,Thuringa,3rd Quintile,Satisfactory,0.33927,62,137,0.25970,0.41885
2009,Thuringa,4th Quintile,Good,0.38073,48,97,0.28359,0.47786
2009,Thuringa,4th Quintile,Satisfactory,0.40272,49,97,0.30461,0.50083
2009,Thuringa,5th Quintile,Good,0.38072,50,88,0.27869,0.48276
2009,Thuringa,5th Quintile,Satisfactory,0.36384,38,88,0.26274,0.46493
2010,Schleswig-Holstein,2nd Quintile,Good,0.28034,33,67,0.17197,0.38870
2010,Schleswig-Holstein,2nd Quintile,Satisfactory,0.40042,34,67,0.28221,0.51864
2010,Schleswig-Holstein,3rd Quintile,Satisfactory,0.45801,35,35,0.29053,0.62548
2010,Schleswig-Holstein,4th Quintile,Good,0.48934,43,76,0.37620,0.60247
2010,Schleswig-Holstein,4th Quintile,Satisfactory,0.32405,33,76,0.21813,0.42997
2010,Schleswig-Holstein,5th Quintile,Good,0.32535,37,82,0.22332,0.42738
2010,Schleswig-Holstein,5th Quintile,Satisfactory,0.52154,45,82,0.41275,0.63033
2010,Hamburg,5th Quintile,Good,0.52358,48,48,0.38079,0.66637
2010,Lower Saxony,1st Quintile,Good,0.27848,61,186,0.21389,0.34308
2010,Lower Saxony,1st Quintile,Satisfactory,0.42629,85,186,0.35502,0.49755
2010,Lower Saxony,1st Quintile,Poor,0.17073,40,186,0.11651,0.22495
2010,Lower Saxony,2nd Quintile,Good,0.26614,76,216,0.20707,0.32522
2010,Lower Saxony,2nd Quintile,Satisfactory,0.36886,95,216,0.30436,0.43335
2010,Lower Saxony,2nd Quintile,Poor,0.21831,45,216,0.16309,0.27353
2010,Lower Saxony,3rd Quintile,Good,0.37143,111,257,0.31224,0.43062
2010,Lower Saxony,3rd Quintile,Satisfactory,0.33693,109,257,0.27903,0.39483
2010,Lower Saxony,3rd Quintile,Poor,0.16107,37,257,0.11604,0.20610
2010,Lower Saxony,4th Quintile,Very good,0.12006,33,350,0.08595,0.15416
2010,Lower Saxony,4th Quintile,Good,0.34550,137,350,0.29561,0.39539
2010,Lower Saxony,4th Quintile,Satisfactory,0.35318,129,350,0.30304,0.40333
2010,Lower Saxony,4th Quintile,Poor,0.15218,51,350,0.11449,0.18986
2010,Lower Saxony,5th Quintile,Very good,0.08257,39,395,0.05539,0.10974
2010,Lower Saxony,5th Quintile,Good,0.45816,172,395,0.40896,0.50736
2010,Lower Saxony,5th Quintile,Satisfactory,0.31843,138,395,0.27243,0.36443
2010,Lower Saxony,5th Quintile,Poor,0.11306,46,395,0.08179,0.14433
2010,North Rhine-Westphalia,1st Quintile,Very good,0.06957,35,535,0.04799,0.09115
2010,North Rhine-Westphalia,1st Quintile,Good,0.24167,165,535,0.20536,0.27798
2010,North Rhine-Westphalia,1st Quintile,Satisfactory,0.32376,169,535,0.28408,0.36345
2010,North Rhine-Westphalia,1st Quintile,Poor,0.24326,117,535,0.20687,0.27965
2010,North Rhine-Westphalia,1st Quintile,Bad,0.12174,49,535,0.09401,0.14947
2010,North Rhine-Westphalia,2nd Quintile,Very good,0.07592,35,525,0.05324,0.09860
2010,North Rhine-Westphalia,2nd Quintile,Good,0.31274,185,525,0.27304,0.35243
2010,North Rhine-Westphalia,2nd Quintile,Satisfactory,0.38675,212,525,0.34505,0.42845
2010,North Rhine-Westphalia,2nd Quintile,Poor,0.17856,93,525,0.14577,0.21135
2010,North Rhine-Westphalia,3rd Quintile,Very good,0.06226,33,548,0.04201,0.08251
2010,North Rhine-Westphalia,3rd Quintile,Good,0.35915,216,548,0.31894,0.39935
2010,North Rhine-Westphalia,3rd Quintile,Satisfactory,0.37744,201,548,0.33682,0.41806
2010,North Rhine-Westphalia,3rd Quintile,Poor,0.17001,98,548,0.13853,0.20149
2010,North Rhine-Westphalia,4th Quintile,Very good,0.05102,39,710,0.03482,0.06721
2010,North Rhine-Westphalia,4th Quintile,Good,0.42560,320,710,0.38921,0.46200
2010,North Rhine-Westphalia,4th Quintile,Satisfactory,0.36936,265,710,0.33383,0.40488
2010,North Rhine-Westphalia,4th Quintile,Poor,0.12254,86,710,0.09840,0.14668
2010,North Rhine-Westphalia,5th Quintile,Very good,0.09176,92,966,0.07355,0.10998
2010,North Rhine-Westphalia,5th Quintile,Good,0.42605,454,966,0.39485,0.45725
2010,North Rhine-Westphalia,5th Quintile,Satisfactory,0.31477,306,966,0.28547,0.34407
2010,North Rhine-Westphalia,5th Quintile,Poor,0.13086,114,966,0.10959,0.15214
2010,Hesse,1st Quintile,Good,0.19950,38,119,0.12740,0.27161
2010,Hesse,1st Quintile,Satisfactory,0.23640,42,119,0.15974,0.31307
2010,Hesse,1st Quintile,Poor,0.35760,39,119,0.27112,0.44408
2010,Hesse,2nd Quintile,Good,0.21952,40,86,0.13153,0.30752
2010,Hesse,2nd Quintile,Satisfactory,0.31425,46,86,0.21556,0.41294
2010,Hesse,3rd Quintile,Good,0.34369,55,167,0.27144,0.41594
2010,Hesse,3rd Quintile,Satisfactory,0.38425,76,167,0.31025,0.45824
2010,Hesse,3rd Quintile,Poor,0.16938,36,167,0.11232,0.22644
2010,Hesse,4th Quintile,Good,0.41065,101,191,0.34070,0.48061
2010,Hesse,4th Quintile,Satisfactory,0.36167,90,191,0.29335,0.43000
2010,Hesse,5th Quintile,Very good,0.09181,38,397,0.06337,0.12025
2010,Hesse,5th Quintile,Good,0.45201,179,397,0.40299,0.50103
2010,Hesse,5th Quintile,Satisfactory,0.37273,146,397,0.32511,0.42036
2010,Hesse,5th Quintile,Poor,0.06413,34,397,0.04000,0.08826
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Good,0.33387,52,98,0.24002,0.42772
2010,"Rhineland-Palatinate, Saarland",1st Quintile,Satisfactory,0.27297,46,98,0.18432,0.36163
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Good,0.43734,90,141,0.35516,0.51951
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,Satisfactory,0.29077,51,141,0.21554,0.36599
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Good,0.32294,67,150,0.24785,0.39802
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,Satisfactory,0.47597,83,150,0.39577,0.55616
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Good,0.33269,77,157,0.25875,0.40663
2010,"Rhineland-Palatinate, Saarland",4th Quintile,Satisfactory,0.44719,80,157,0.36917,0.52522
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Good,0.45433,97,167,0.37859,0.53008
2010,"Rhineland-Palatinate, Saarland",5th Quintile,Satisfactory,0.31889,70,167,0.24799,0.38979
2010,Baden-Wuerttemberg,1st Quintile,Good,0.36664,89,212,0.30161,0.43166
2010,Baden-Wuerttemberg,1st Quintile,Satisfactory,0.27145,75,212,0.21145,0.33146
2010,Baden-Wuerttemberg,1st Quintile,Poor,0.22501,48,212,0.16867,0.28136
2010,Baden-Wuerttemberg,2nd Quintile,Good,0.36881,90,210,0.30339,0.43422
2010,Baden-Wuerttemberg,2nd Quintile,Satisfactory,0.34306,74,210,0.27870,0.40743
2010,Baden-Wuerttemberg,2nd Quintile,Poor,0.20179,46,210,0.14738,0.25620
2010,Baden-Wuerttemberg,3rd Quintile,Very good,0.09456,50,383,0.06521,0.12390
2010,Baden-Wuerttemberg,3rd Quintile,Good,0.38986,162,383,0.34095,0.43877
2010,Baden-Wuerttemberg,3rd Quintile,Satisfactory,0.32269,113,383,0.27581,0.36957
2010,Baden-Wuerttemberg,3rd Quintile,Poor,0.16070,58,383,0.12387,0.19753
2010,Baden-Wuerttemberg,4th Quintile,Very good,0.09567,42,388,0.06637,0.12498
2010,Baden-Wuerttemberg,4th Quintile,Good,0.39896,165,388,0.35017,0.44775
2010,Baden-Wuerttemberg,4th Quintile,Satisfactory,0.29774,125,388,0.25218,0.34330
2010,Baden-Wuerttemberg,4th Quintile,Poor,0.18025,56,388,0.14195,0.21855
2010,Baden-Wuerttemberg,5th Quintile,Very good,0.13746,77,667,0.11131,0.16361
2010,Baden-Wuerttemberg,5th Quintile,Good,0.35145,265,667,0.31519,0.38771
2010,Baden-Wuerttemberg,5th Quintile,Satisfactory,0.38565,236,667,0.34868,0.42262
2010,Baden-Wuerttemberg,5th Quintile,Poor,0.11688,89,667,0.09248,0.14128
2010,Bavaria,1st Quintile,Good,0.29721,87,234,0.23853,0.35590
2010,Bavaria,1st Quintile,Satisfactory,0.32565,86,234,0.26548,0.38582
2010,Bavaria,1st Quintile,Poor,0.24037,61,234,0.18550,0.29524
2010,Bavaria,2nd Quintile,Very good,0.07145,32,378,0.04545,0.09745
2010,Bavaria,2nd Quintile,Good,0.34431,140,378,0.29635,0.39228
2010,Bavaria,2nd Quintile,Satisfactory,0.30427,129,378,0.25783,0.35072
2010,Bavaria,2nd Quintile,Poor,0.19532,77,378,0.15530,0.23534
2010,Bavaria,3rd Quintile,Very good,0.11587,38,440,0.08593,0.14581
2010,Bavaria,3rd Quintile,Good,0.32589,177,440,0.28204,0.36973
2010,Bavaria,3rd Quintile,Satisfactory,0.39028,160,440,0.34465,0.43591
2010,Bavaria,3rd Quintile,Poor,0.14245,65,440,0.10976,0.17515
2010,Bavaria,4th Quintile,Very good,0.07890,45,512,0.05552,0.10227
2010,Bavaria,4th Quintile,Good,0.48262,220,512,0.43929,0.52594
2010,Bavaria,4th Quintile,Satisfactory,0.27988,175,512,0.24095,0.31881
2010,Bavaria,4th Quintile,Poor,0.13147,72,512,0.10217,0.16076
2010,Bavaria,5th Quintile,Very good,0.12335,94,737,0.09960,0.14711
2010,Bavaria,5th Quintile,Good,0.41296,345,737,0.37739,0.44853
2010,Bavaria,5th Quintile,Satisfactory,0.34029,220,737,0.30606,0.37452
2010,Bavaria,5th Quintile,Poor,0.09891,78,737,0.07734,0.12048
2010,Berlin,1st Quintile,Satisfactory,0.41018,40,40,0.25581,0.56456
2010,Berlin,2nd Quintile,Good,0.20663,36,73,0.11311,0.30016
2010,Berlin,2nd Quintile,Satisfactory,0.35531,37,73,0.24476,0.46587
2010,Berlin,3rd Quintile,Good,0.22088,39,86,0.13269,0.30907
2010,Berlin,3rd Quintile,Satisfactory,0.31843,47,86,0.21939,0.41747
2010,Berlin,4th Quintile,Good,0.44283,53,95,0.34241,0.54324
2010,Berlin,4th Quintile,Satisfactory,0.32705,42,95,0.23221,0.42189
2010,Berlin,5th Quintile,Good,0.47678,77,126,0.38922,0.56434
2010,Berlin,5th Quintile,Satisfactory,0.31465,49,126,0.23324,0.39605
2010,Brandenburg,1st Quintile,Good,0.35690,45,88,0.25622,0.45757
2010,Brandenburg,1st Quintile,Satisfactory,0.30624,43,88,0.20939,0.40310
2010,Brandenburg,2nd Quintile,Good,0.31730,66,179,0.24892,0.38567
2010,Brandenburg,2nd Quintile,Satisfactory,0.39436,81,179,0.32256,0.46616
2010,Brandenburg,2nd Quintile,Poor,0.21375,32,179,0.15352,0.27397
2010,Brandenburg,3rd Quintile,Good,0.24692,46,107,0.16483,0.32902
2010,Brandenburg,3rd Quintile,Satisfactory,0.43180,61,107,0.33750,0.52610
2010,Brandenburg,4th Quintile,Good,0.38648,47,98,0.28957,0.48338
2010,Brandenburg,4th Quintile,Satisfactory,0.38072,51,98,0.28409,0.47736
2010,Brandenburg,5th Quintile,Good,0.53464,58,58,0.40514,0.66413
2010,Mecklenburg-Western Pomerania,1st Quintile,Good,0.27003,35,35,0.12079,0.41926
2010,Mecklenburg-Western Pomerania,2nd Quintile,Satisfactory,0.41725,37,37,0.25617,0.57833
2010,Mecklenburg-Western Pomerania,3rd Quintile,Good,0.45784,46,83,0.35000,0.56568
2010,Mecklenburg-Western Pomerania,3rd Quintile,Satisfactory,0.34360,37,83,0.24081,0.44640
2010,Mecklenburg-Western Pomerania,5th Quintile,Good,0.47014,40,40,0.31350,0.62679
2010,Saxony,1st Quintile,Good,0.36629,83,207,0.30050,0.43209
2010,Saxony,1st Quintile,Satisfactory,0.28402,78,207,0.22244,0.34560
2010,Saxony,1st Quintile,Poor,0.25999,46,207,0.20010,0.31989
2010,Saxony,2nd Quintile,Good,0.27768,118,306,0.22742,0.32795
2010,Saxony,2nd Quintile,Satisfactory,0.34797,119,306,0.29452,0.40143
2010,Saxony,2nd Quintile,Poor,0.23050,69,306,0.18324,0.27777
2010,Saxony,3rd Quintile,Good,0.45260,126,265,0.39256,0.51264
2010,Saxony,3rd Quintile,Satisfactory,0.30468,92,265,0.24915,0.36020
2010,Saxony,3rd Quintile,Poor,0.18097,47,265,0.13453,0.22741
2010,Saxony,4th Quintile,Good,0.49265,117,198,0.42284,0.56247
2010,Saxony,4th Quintile,Satisfactory,0.34975,81,198,0.28315,0.41634
2010,Saxony,5th Quintile,Good,0.53483,70,110,0.44119,0.62847
2010,Saxony,5th Quintile,Satisfactory,0.25647,40,110,0.17449,0.33845
2010,Saxony-Anhalt,1st Quintile,Good,0.23625,48,100,0.15258,0.31993
2010,Saxony-Anhalt,1st Quintile,Satisfactory,0.40849,52,100,0.31166,0.50532
2010,Saxony-Anhalt,2nd Quintile,Good,0.31157,66,166,0.24090,0.38223
2010,Saxony-Anhalt,2nd Quintile,Satisfactory,0.40453,69,166,0.32964,0.47942
2010,Saxony-Anhalt,2nd Quintile,Poor,0.18330,31,166,0.12427,0.24234
2010,Saxony-Anhalt,3rd Quintile,Good,0.39412,59,104,0.29974,0.48849
2010,Saxony-Anhalt,3rd Quintile,Satisfactory,0.34738,45,104,0.25543,0.43934
2010,Saxony-Anhalt,4th Quintile,Good,0.38955,66,114,0.29964,0.47946
2010,Saxony-Anhalt,4th Quintile,Satisfactory,0.32780,48,114,0.24125,0.41435
2010,Saxony-Anhalt,5th Quintile,Good,0.52006,51,51,0.38158,0.65854
2010,Thuringa,1st Quintile,Good,0.35842,60,124,0.27367,0.44316
2010,Thuringa,1st Quintile,Satisfactory,0.32207,64,124,0.23949,0.40465
2010,Thuringa,2nd Quintile,Good,0.34932,72,179,0.27928,0.41935
2010,Thuringa,2nd Quintile,Satisfactory,0.39073,73,179,0.31905,0.46241
2010,Thuringa,2nd Quintile,Poor,0.19732,34,179,0.13886,0.25579
2010,Thuringa,3rd Quintile,Good,0.29874,60,122,0.21718,0.38029
2010,Thuringa,3rd Quintile,Satisfactory,0.34907,62,122,0.26414,0.43401
2010,Thuringa,4th Quintile,Good,0.46898,61,107,0.37398,0.56398
2010,Thuringa,4th Quintile,Satisfactory,0.38481,46,107,0.29219,0.47744
2010,Thuringa,5th Quintile,Good,0.27184,35,68,0.16531,0.37838
2010,Thuringa,5th Quintile,Satisfactory,0.47727,33,68,0.35767,0.59688
2011,Schleswig-Holstein,1st Quintile,Good,0.38539,66,108,0.29317,0.47761
2011,Schleswig-Holstein,1st Quintile,Satisfactory,0.31534,42,108,0.22729,0.40338
2011,Schleswig-Holstein,2nd Quintile,Good,0.39281,68,110,0.30113,0.48450
2011,Schleswig-Holstein,2nd Quintile,Satisfactory,0.38196,42,110,0.29075,0.47318
2011,Schleswig-Holstein,3rd Quintile,Good,0.32431,46,96,0.23018,0.41844
2011,Schleswig-Holstein,3rd Quintile,Satisfactory,0.48417,50,96,0.38368,0.58467
2011,Schleswig-Holstein,4th Quintile,Good,0.53684,65,103,0.44007,0.63361
2011,Schleswig-Holstein,4th Quintile,Satisfactory,0.21366,38,103,0.13411,0.29320
2011,Schleswig-Holstein,5th Quintile,Good,0.40877,55,115,0.31853,0.49902
2011,Schleswig-Holstein,5th Quintile,Satisfactory,0.42817,60,115,0.33734,0.51900
2011,Hamburg,2nd Quintile,Good,0.35728,32,32,0.18859,0.52597
2011,Hamburg,5th Quintile,Good,0.52644,50,85,0.41966,0.63322
2011,Hamburg,5th Quintile,Satisfactory,0.27427,35,85,0.17886,0.36967
2011,Lower Saxony,1st Quintile,Very good,0.07413,37,402,0.04849,0.09978
2011,Lower Saxony,1st Quintile,Good,0.34751,158,402,0.30091,0.39412
2011,Lower Saxony,1st Quintile,Satisfactory,0.32156,131,402,0.27584,0.36727
2011,Lower Saxony,1st Quintile,Poor,0.19090,76,402,0.15243,0.22936
2011,Lower Saxony,2nd Quintile,Good,0.26712,125,308,0.21763,0.31662
2011,Lower Saxony,2nd Quintile,Satisfactory,0.44026,131,308,0.38473,0.49579
2011,Lower Saxony,2nd Quintile,Poor,0.19150,52,308,0.14748,0.23552
2011,Lower Saxony,3rd Quintile,Very good,0.06888,31,388,0.04365,0.09411
2011,Lower Saxony,3rd Quintile,Good,0.36931,166,388,0.32123,0.41739
2011,Lower Saxony,3rd Quintile,Satisfactory,0.33912,148,388,0.29195,0.38628
2011,Lower Saxony,3rd Quintile,Poor,0.15032,43,388,0.11472,0.18593
2011,Lower Saxony,4th Quintile,Very good,0.06505,39,383,0.04031,0.08978
2011,Lower Saxony,4th Quintile,Good,0.38356,171,383,0.33480,0.43232
2011,Lower Saxony,4th Quintile,Satisfactory,0.35277,128,383,0.30485,0.40069
2011,Lower Saxony,4th Quintile,Poor,0.14691,45,383,0.11140,0.18241
2011,Lower Saxony,5th Quintile,Very good,0.05086,34,439,0.03028,0.07144
2011,Lower Saxony,5th Quintile,Good,0.49239,207,439,0.44556,0.53921
2011,Lower Saxony,5th Quintile,Satisfactory,0.34406,147,439,0.29957,0.38855
2011,Lower Saxony,5th Quintile,Poor,0.08886,51,439,0.06221,0.11551
2011,North Rhine-Westphalia,1st Quintile,Very good,0.05054,90,985,0.03685,0.06423
2011,North Rhine-Westphalia,1st Quintile,Good,0.26017,340,985,0.23276,0.28758
2011,North Rhine-Westphalia,1st Quintile,Satisfactory,0.33339,300,985,0.30393,0.36284
2011,North Rhine-Westphalia,1st Quintile,Poor,0.27911,195,985,0.25108,0.30713
2011,North Rhine-Westphalia,1st Quintile,Bad,0.07680,60,985,0.06016,0.09343
2011,North Rhine-Westphalia,2nd Quintile,Very good,0.05625,70,749,0.03974,0.07277
2011,North Rhine-Westphalia,2nd Quintile,Good,0.38790,298,749,0.35298,0.42282
2011,North Rhine-Westphalia,2nd Quintile,Satisfactory,0.33558,261,749,0.30174,0.36942
2011,North Rhine-Westphalia,2nd Quintile,Poor,0.17752,120,749,0.15014,0.20491
2011,North Rhine-Westphalia,3rd Quintile,Very good,0.08086,62,719,0.06092,0.10080
2011,North Rhine-Westphalia,3rd Quintile,Good,0.36736,299,719,0.33210,0.40262
2011,North Rhine-Westphalia,3rd Quintile,Satisfactory,0.35869,253,719,0.32361,0.39377
2011,North Rhine-Westphalia,3rd Quintile,Poor,0.14876,105,719,0.12273,0.17479
2011,North Rhine-Westphalia,4th Quintile,Very good,0.07690,87,834,0.05881,0.09500
2011,North Rhine-Westphalia,4th Quintile,Good,0.40950,364,834,0.37611,0.44289
2011,North Rhine-Westphalia,4th Quintile,Satisfactory,0.35965,280,834,0.32706,0.39224
2011,North Rhine-Westphalia,4th Quintile,Poor,0.12691,103,834,0.10431,0.14952
2011,North Rhine-Westphalia,5th Quintile,Very good,0.06226,91,1056,0.04768,0.07684
