year,pgisced97,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Post-secondary Non-tertiary Level,Satisfactory,0.30714,614,2043,0.28713,0.32715
2014,Post-secondary Non-tertiary Level,Poor,0.10695,230,2043,0.09354,0.12035
2014,Post-secondary Non-tertiary Level,Bad,0.02331,46,2043,0.01677,0.02986
2014,First Stage of Tertiary Education,Very good,0.05579,100,1591,0.04451,0.06707
2014,First Stage of Tertiary Education,Good,0.40232,653,1591,0.37822,0.42643
2014,First Stage of Tertiary Education,Satisfactory,0.36576,583,1591,0.34209,0.38944
2014,First Stage of Tertiary Education,Poor,0.14855,214,1591,0.13106,0.16603
2014,First Stage of Tertiary Education,Bad,0.02758,41,1591,0.01953,0.03563
2014,Second Stage of Tertiary Education,Very good,0.12932,771,6221,0.12098,0.13766
2014,Second Stage of Tertiary Education,Good,0.43514,2891,6221,0.42282,0.44746
2014,Second Stage of Tertiary Education,Satisfactory,0.29170,1748,6221,0.28040,0.30300
2014,Second Stage of Tertiary Education,Poor,0.11882,683,6221,0.11078,0.12686
2014,Second Stage of Tertiary Education,Bad,0.02501,128,6221,0.02113,0.02889
2015,No answer / don't know,Very good,0.20610,140,628,0.17444,0.23776
2015,No answer / don't know,Good,0.42178,288,628,0.38313,0.46044
2015,No answer / don't know,Satisfactory,0.23222,134,628,0.19917,0.26528
2015,No answer / don't know,Poor,0.12004,66,628,0.09460,0.14548
2015,Pre-primary Level,Very good,0.30094,111,353,0.25302,0.34885
2015,Pre-primary Level,Good,0.52416,182,353,0.47198,0.57633
2015,Pre-primary Level,Satisfactory,0.12858,60,353,0.09361,0.16355
2015,Primary Level,Very good,0.09502,69,532,0.07008,0.11996
2015,Primary Level,Good,0.25921,169,532,0.22194,0.29648
2015,Primary Level,Satisfactory,0.28522,132,532,0.24681,0.32362
2015,Primary Level,Poor,0.24258,125,532,0.20612,0.27904
2015,Primary Level,Bad,0.11798,37,532,0.09054,0.14541
2015,Lower Secondary Level,Very good,0.09250,348,2961,0.08206,0.10293
2015,Lower Secondary Level,Good,0.32105,1037,2961,0.30423,0.33786
2015,Lower Secondary Level,Satisfactory,0.32924,918,2961,0.31231,0.34617
2015,Lower Secondary Level,Poor,0.19373,512,2961,0.17949,0.20797
2015,Lower Secondary Level,Bad,0.06349,146,2961,0.05471,0.07228
2015,Upper Secondary Level,Very good,0.07796,1074,12151,0.07319,0.08273
2015,Upper Secondary Level,Good,0.35319,4571,12151,0.34469,0.36169
2015,Upper Secondary Level,Satisfactory,0.35146,4171,12151,0.34297,0.35995
2015,Upper Secondary Level,Poor,0.17213,1876,12151,0.16542,0.17884
2015,Upper Secondary Level,Bad,0.04525,459,12151,0.04156,0.04895
2015,Post-secondary Non-tertiary Level,Very good,0.12898,267,2154,0.11482,0.14314
2015,Post-secondary Non-tertiary Level,Good,0.42326,977,2154,0.40239,0.44413
2015,Post-secondary Non-tertiary Level,Satisfactory,0.31726,636,2154,0.29760,0.33692
2015,Post-secondary Non-tertiary Level,Poor,0.10713,231,2154,0.09407,0.12019
2015,Post-secondary Non-tertiary Level,Bad,0.02337,43,2154,0.01699,0.02975
2015,First Stage of Tertiary Education,Very good,0.05394,85,1523,0.04259,0.06529
2015,First Stage of Tertiary Education,Good,0.37459,606,1523,0.35027,0.39891
2015,First Stage of Tertiary Education,Satisfactory,0.38032,566,1523,0.35593,0.40471
2015,First Stage of Tertiary Education,Poor,0.13904,210,1523,0.12165,0.15642
2015,First Stage of Tertiary Education,Bad,0.05212,56,1523,0.04095,0.06328
2015,Second Stage of Tertiary Education,Very good,0.13670,901,6411,0.12829,0.14511
2015,Second Stage of Tertiary Education,Good,0.43595,2935,6411,0.42381,0.44809
2015,Second Stage of Tertiary Education,Satisfactory,0.29088,1788,6411,0.27976,0.30200
2015,Second Stage of Tertiary Education,Poor,0.11248,664,6411,0.10475,0.12022
2015,Second Stage of Tertiary Education,Bad,0.02399,123,6411,0.02024,0.02773
2016,No answer / don't know,Very good,0.18544,175,765,0.15788,0.21300
2016,No answer / don't know,Good,0.45378,325,765,0.41848,0.48908
2016,No answer / don't know,Satisfactory,0.24827,187,765,0.21764,0.27891
2016,No answer / don't know,Poor,0.08731,78,765,0.06729,0.10732
2016,Pre-primary Level,Very good,0.38537,124,336,0.33326,0.43749
2016,Pre-primary Level,Good,0.44943,161,336,0.39616,0.50270
2016,Pre-primary Level,Satisfactory,0.10320,51,336,0.07063,0.13578
2016,Primary Level,Very good,0.10181,399,1440,0.08618,0.11743
2016,Primary Level,Good,0.27961,449,1440,0.25642,0.30280
2016,Primary Level,Satisfactory,0.30426,294,1440,0.28048,0.32803
2016,Primary Level,Poor,0.25152,220,1440,0.22910,0.27394
2016,Primary Level,Bad,0.06281,78,1440,0.05027,0.07534
2016,Lower Secondary Level,Very good,0.09191,525,3149,0.08181,0.10200
2016,Lower Secondary Level,Good,0.31720,1063,3149,0.30094,0.33346
2016,Lower Secondary Level,Satisfactory,0.32486,883,3149,0.30850,0.34122
2016,Lower Secondary Level,Poor,0.19903,499,3149,0.18508,0.21298
2016,Lower Secondary Level,Bad,0.06700,179,3149,0.05827,0.07574
2016,Upper Secondary Level,Very good,0.07404,1119,11524,0.06925,0.07882
2016,Upper Secondary Level,Good,0.35648,4300,11524,0.34774,0.36523
2016,Upper Secondary Level,Satisfactory,0.35525,3901,11524,0.34651,0.36399
2016,Upper Secondary Level,Poor,0.16926,1755,11524,0.16241,0.17611
2016,Upper Secondary Level,Bad,0.04498,449,11524,0.04119,0.04876
2016,Post-secondary Non-tertiary Level,Very good,0.12094,280,2093,0.10696,0.13491
2016,Post-secondary Non-tertiary Level,Good,0.43869,899,2093,0.41742,0.45995
2016,Post-secondary Non-tertiary Level,Satisfactory,0.29211,613,2093,0.27263,0.31160
2016,Post-secondary Non-tertiary Level,Poor,0.11478,244,2093,0.10112,0.12844
2016,Post-secondary Non-tertiary Level,Bad,0.03348,57,2093,0.02578,0.04119
2016,First Stage of Tertiary Education,Very good,0.05117,81,1400,0.03963,0.06272
2016,First Stage of Tertiary Education,Good,0.42125,566,1400,0.39537,0.44712
2016,First Stage of Tertiary Education,Satisfactory,0.34541,495,1400,0.32050,0.37033
2016,First Stage of Tertiary Education,Poor,0.14967,215,1400,0.13097,0.16836
2016,First Stage of Tertiary Education,Bad,0.03250,43,1400,0.02321,0.04179
2016,Second Stage of Tertiary Education,Very good,0.11954,956,6484,0.11164,0.12743
2016,Second Stage of Tertiary Education,Good,0.43769,2878,6484,0.42561,0.44977
2016,Second Stage of Tertiary Education,Satisfactory,0.29813,1793,6484,0.28700,0.30927
2016,Second Stage of Tertiary Education,Poor,0.12008,718,6484,0.11217,0.12799
2016,Second Stage of Tertiary Education,Bad,0.02456,139,6484,0.02079,0.02833
2017,No answer / don't know,Very good,0.23798,209,818,0.20878,0.26718
2017,No answer / don't know,Good,0.41097,339,818,0.37723,0.44471
2017,No answer / don't know,Satisfactory,0.21255,171,818,0.18449,0.24060
2017,No answer / don't know,Poor,0.11940,99,818,0.09717,0.14164
2017,Pre-primary Level,Very good,0.30327,146,402,0.25828,0.34827
2017,Pre-primary Level,Good,0.45190,192,402,0.40319,0.50061
2017,Pre-primary Level,Satisfactory,0.20306,64,402,0.16369,0.24243
2017,Primary Level,Very good,0.13113,534,1871,0.11583,0.14643
2017,Primary Level,Good,0.27531,599,1871,0.25507,0.29556
2017,Primary Level,Satisfactory,0.30642,396,1871,0.28553,0.32732
2017,Primary Level,Poor,0.22491,255,1871,0.20598,0.24383
2017,Primary Level,Bad,0.06223,87,1871,0.05128,0.07318
2017,Lower Secondary Level,Very good,0.08358,586,3545,0.07447,0.09269
2017,Lower Secondary Level,Good,0.31318,1227,3545,0.29791,0.32845
2017,Lower Secondary Level,Satisfactory,0.34977,1022,3545,0.33407,0.36548
2017,Lower Secondary Level,Poor,0.20046,558,3545,0.18727,0.21364
2017,Lower Secondary Level,Bad,0.05301,152,3545,0.04563,0.06038
2017,Upper Secondary Level,Very good,0.07222,1275,12722,0.06772,0.07671
2017,Upper Secondary Level,Good,0.35139,4720,12722,0.34309,0.35968
2017,Upper Secondary Level,Satisfactory,0.36118,4361,12722,0.35283,0.36952
2017,Upper Secondary Level,Poor,0.17176,1896,12722,0.16521,0.17832
2017,Upper Secondary Level,Bad,0.04346,470,12722,0.03992,0.04700
2017,Post-secondary Non-tertiary Level,Very good,0.12096,307,2311,0.10766,0.13425
2017,Post-secondary Non-tertiary Level,Good,0.43840,1009,2311,0.41817,0.45864
2017,Post-secondary Non-tertiary Level,Satisfactory,0.30039,680,2311,0.28170,0.31909
2017,Post-secondary Non-tertiary Level,Poor,0.11715,260,2311,0.10404,0.13027
2017,Post-secondary Non-tertiary Level,Bad,0.02310,55,2311,0.01697,0.02922
2017,First Stage of Tertiary Education,Very good,0.07281,111,1526,0.05977,0.08585
2017,First Stage of Tertiary Education,Good,0.38377,604,1526,0.35936,0.40818
2017,First Stage of Tertiary Education,Satisfactory,0.36401,560,1526,0.33986,0.38816
2017,First Stage of Tertiary Education,Poor,0.14677,201,1526,0.12901,0.16453
2017,First Stage of Tertiary Education,Bad,0.03264,50,1526,0.02372,0.04156
2017,Second Stage of Tertiary Education,Very good,0.13817,1140,7246,0.13022,0.14611
2017,Second Stage of Tertiary Education,Good,0.43863,3283,7246,0.42721,0.45006
2017,Second Stage of Tertiary Education,Satisfactory,0.29300,1958,7246,0.28252,0.30348
2017,Second Stage of Tertiary Education,Poor,0.10735,735,7246,0.10022,0.11448
2017,Second Stage of Tertiary Education,Bad,0.02285,130,7246,0.01941,0.02629
2018,No answer / don't know,Very good,0.19122,233,879,0.16521,0.21724
2018,No answer / don't know,Good,0.46140,339,879,0.42843,0.49438
2018,No answer / don't know,Satisfactory,0.18924,191,879,0.16333,0.21515
2018,No answer / don't know,Poor,0.11280,81,879,0.09187,0.13372
2018,No answer / don't know,Bad,0.04534,35,879,0.03157,0.05910
2018,Pre-primary Level,Very good,0.35687,137,337,0.30565,0.40810
2018,Pre-primary Level,Good,0.46588,145,337,0.41254,0.51922
2018,Pre-primary Level,Satisfactory,0.11707,55,337,0.08270,0.15145
2018,Primary Level,Very good,0.12697,559,1772,0.11146,0.14247
2018,Primary Level,Good,0.28897,528,1772,0.26786,0.31008
2018,Primary Level,Satisfactory,0.28408,400,1772,0.26308,0.30509
2018,Primary Level,Poor,0.21565,206,1772,0.19650,0.23481
2018,Primary Level,Bad,0.08432,79,1772,0.07138,0.09726
2018,Lower Secondary Level,Very good,0.10012,613,3426,0.09007,0.11017
2018,Lower Secondary Level,Good,0.30006,1124,3426,0.28471,0.31541
2018,Lower Secondary Level,Satisfactory,0.34836,1010,3426,0.33240,0.36431
2018,Lower Secondary Level,Poor,0.19481,519,3426,0.18154,0.20807
2018,Lower Secondary Level,Bad,0.05666,160,3426,0.04891,0.06440
2018,Upper Secondary Level,Very good,0.08025,1271,12134,0.07541,0.08508
2018,Upper Secondary Level,Good,0.35433,4463,12134,0.34582,0.36284
2018,Upper Secondary Level,Satisfactory,0.36560,4128,12134,0.35703,0.37417
2018,Upper Secondary Level,Poor,0.15740,1802,12134,0.15092,0.16388
2018,Upper Secondary Level,Bad,0.04242,470,12134,0.03883,0.04601
2018,Post-secondary Non-tertiary Level,Very good,0.11190,295,2211,0.09876,0.12504
2018,Post-secondary Non-tertiary Level,Good,0.42092,961,2211,0.40034,0.44151
2018,Post-secondary Non-tertiary Level,Satisfactory,0.31272,641,2211,0.29340,0.33205
2018,Post-secondary Non-tertiary Level,Poor,0.12876,268,2211,0.11479,0.14272
2018,Post-secondary Non-tertiary Level,Bad,0.02570,46,2211,0.01910,0.03229
2018,First Stage of Tertiary Education,Very good,0.06507,84,1445,0.05235,0.07779
2018,First Stage of Tertiary Education,Good,0.39508,579,1445,0.36986,0.42029
2018,First Stage of Tertiary Education,Satisfactory,0.35351,546,1445,0.32885,0.37816
2018,First Stage of Tertiary Education,Poor,0.14829,190,1445,0.12996,0.16662
2018,First Stage of Tertiary Education,Bad,0.03805,46,1445,0.02819,0.04792
2018,Second Stage of Tertiary Education,Very good,0.13744,1099,6970,0.12936,0.14552
2018,Second Stage of Tertiary Education,Good,0.44230,3152,6970,0.43064,0.45396
2018,Second Stage of Tertiary Education,Satisfactory,0.29229,1892,6970,0.28161,0.30297
2018,Second Stage of Tertiary Education,Poor,0.10909,703,6970,0.10177,0.11641
2018,Second Stage of Tertiary Education,Bad,0.01888,124,6970,0.01568,0.02207
2019,No answer / don't know,Very good,0.18137,201,793,0.15454,0.20821
2019,No answer / don't know,Good,0.43141,356,793,0.39692,0.46590
2019,No answer / don't know,Satisfactory,0.21700,151,793,0.18829,0.24571
2019,No answer / don't know,Poor,0.13801,85,793,0.11399,0.16204
2019,Pre-primary Level,Very good,0.34068,115,322,0.28883,0.39253
2019,Pre-primary Level,Good,0.47902,158,322,0.42437,0.53367
2019,Pre-primary Level,Satisfactory,0.11384,49,322,0.07909,0.14859
2019,Primary Level,Very good,0.16309,455,1652,0.14527,0.18091
2019,Primary Level,Good,0.22955,529,1652,0.20926,0.24983
2019,Primary Level,Satisfactory,0.27651,359,1652,0.25493,0.29808
2019,Primary Level,Poor,0.25809,226,1652,0.23698,0.27920
2019,Primary Level,Bad,0.07276,83,1652,0.06023,0.08529
2019,Lower Secondary Level,Very good,0.08353,518,3091,0.07377,0.09328
2019,Lower Secondary Level,Good,0.34253,1111,3091,0.32580,0.35926
2019,Lower Secondary Level,Satisfactory,0.32248,840,3091,0.30600,0.33896
2019,Lower Secondary Level,Poor,0.19519,483,3091,0.18122,0.20917
2019,Lower Secondary Level,Bad,0.05627,139,3091,0.04815,0.06440
2019,Upper Secondary Level,Very good,0.07210,1179,11677,0.06741,0.07680
2019,Upper Secondary Level,Good,0.36007,4363,11677,0.35136,0.36878
2019,Upper Secondary Level,Satisfactory,0.36626,4011,11677,0.35752,0.37500
2019,Upper Secondary Level,Poor,0.16101,1693,11677,0.15434,0.16767
2019,Upper Secondary Level,Bad,0.04056,431,11677,0.03698,0.04413
2019,Post-secondary Non-tertiary Level,Very good,0.12604,286,2257,0.11235,0.13974
2019,Post-secondary Non-tertiary Level,Good,0.41308,1008,2257,0.39276,0.43340
2019,Post-secondary Non-tertiary Level,Satisfactory,0.27834,635,2257,0.25985,0.29683
2019,Post-secondary Non-tertiary Level,Poor,0.15732,278,2257,0.14229,0.17234
2019,Post-secondary Non-tertiary Level,Bad,0.02522,50,2257,0.01875,0.03169
2019,First Stage of Tertiary Education,Very good,0.06862,141,1656,0.05644,0.08080
2019,First Stage of Tertiary Education,Good,0.41532,701,1656,0.39158,0.43906
2019,First Stage of Tertiary Education,Satisfactory,0.35812,575,1656,0.33502,0.38122
2019,First Stage of Tertiary Education,Poor,0.12401,198,1656,0.10813,0.13989
2019,First Stage of Tertiary Education,Bad,0.03392,41,1656,0.02520,0.04264
2019,Second Stage of Tertiary Education,Very good,0.14563,1284,7580,0.13769,0.15357
2019,Second Stage of Tertiary Education,Good,0.46153,3518,7580,0.45031,0.47275
2019,Second Stage of Tertiary Education,Satisfactory,0.27172,1965,7580,0.26171,0.28174
2019,Second Stage of Tertiary Education,Poor,0.10366,695,7580,0.09680,0.11052
2019,Second Stage of Tertiary Education,Bad,0.01746,118,7580,0.01451,0.02040
2020,No answer / don't know,Very good,0.25453,317,1018,0.22775,0.28130
2020,No answer / don't know,Good,0.38714,419,1018,0.35720,0.41707
2020,No answer / don't know,Satisfactory,0.22208,187,1018,0.19653,0.24762
2020,No answer / don't know,Poor,0.13025,95,1018,0.10957,0.15094
2020,Pre-primary Level,Very good,0.34533,140,357,0.29593,0.39472
2020,Pre-primary Level,Good,0.51982,175,357,0.46792,0.57172
2020,Pre-primary Level,Satisfactory,0.12639,42,357,0.09187,0.16090
2020,Primary Level,Very good,0.14571,591,1809,0.12945,0.16198
2020,Primary Level,Good,0.31544,659,1809,0.29402,0.33686
2020,Primary Level,Satisfactory,0.24467,307,1809,0.22485,0.26448
2020,Primary Level,Poor,0.22084,188,1809,0.20172,0.23997
2020,Primary Level,Bad,0.07334,64,1809,0.06132,0.08535
2020,Lower Secondary Level,Very good,0.09442,629,3226,0.08433,0.10452
2020,Lower Secondary Level,Good,0.31336,1156,3226,0.29735,0.32937
2020,Lower Secondary Level,Satisfactory,0.33726,851,3226,0.32095,0.35358
2020,Lower Secondary Level,Poor,0.20408,472,3226,0.19017,0.21799
2020,Lower Secondary Level,Bad,0.05088,118,3226,0.04329,0.05846
2020,Upper Secondary Level,Very good,0.08131,1383,11359,0.07628,0.08634
2020,Upper Secondary Level,Good,0.35828,4326,11359,0.34946,0.36710
2020,Upper Secondary Level,Satisfactory,0.35683,3667,11359,0.34802,0.36564
2020,Upper Secondary Level,Poor,0.15855,1577,11359,0.15184,0.16527
2020,Upper Secondary Level,Bad,0.04503,406,11359,0.04121,0.04884
2020,Post-secondary Non-tertiary Level,Very good,0.12706,352,2356,0.11361,0.14052
2020,Post-secondary Non-tertiary Level,Good,0.42976,1072,2356,0.40976,0.44975
2020,Post-secondary Non-tertiary Level,Satisfactory,0.30199,645,2356,0.28345,0.32053
2020,Post-secondary Non-tertiary Level,Poor,0.12216,237,2356,0.10893,0.13539
2020,Post-secondary Non-tertiary Level,Bad,0.01903,50,2356,0.01351,0.02454
2020,First Stage of Tertiary Education,Very good,0.09568,132,1458,0.08057,0.11078
2020,First Stage of Tertiary Education,Good,0.37234,601,1458,0.34751,0.39716
2020,First Stage of Tertiary Education,Satisfactory,0.37033,518,1458,0.34553,0.39512
2020,First Stage of Tertiary Education,Poor,0.13092,171,1458,0.11360,0.14824
2020,First Stage of Tertiary Education,Bad,0.03075,36,1458,0.02188,0.03961
2020,Second Stage of Tertiary Education,Very good,0.14631,1429,7755,0.13844,0.15418
2020,Second Stage of Tertiary Education,Good,0.45184,3631,7755,0.44076,0.46291
2020,Second Stage of Tertiary Education,Satisfactory,0.28272,1875,7755,0.27270,0.29274
2020,Second Stage of Tertiary Education,Poor,0.10250,700,7755,0.09575,0.10925
2020,Second Stage of Tertiary Education,Bad,0.01663,120,7755,0.01379,0.01948
2021,No answer / don't know,Very good,0.17058,194,790,0.14433,0.19682
2021,No answer / don't know,Good,0.39839,336,790,0.36423,0.43255
2021,No answer / don't know,Satisfactory,0.25367,177,790,0.22331,0.28403
2021,No answer / don't know,Poor,0.14926,83,790,0.12439,0.17412
2021,Pre-primary Level,Very good,0.30577,69,191,0.24026,0.37128
2021,Pre-primary Level,Good,0.46132,84,191,0.39044,0.53220
2021,Pre-primary Level,Satisfactory,0.17143,38,191,0.11784,0.22503
2021,Primary Level,Very good,0.16369,261,1024,0.14101,0.18636
2021,Primary Level,Good,0.26903,330,1024,0.24186,0.29621
2021,Primary Level,Satisfactory,0.18105,204,1024,0.15746,0.20465
2021,Primary Level,Poor,0.22421,156,1024,0.19865,0.24977
2021,Primary Level,Bad,0.16202,73,1024,0.13944,0.18460
2021,Lower Secondary Level,Very good,0.10582,335,1824,0.09170,0.11994
2021,Lower Secondary Level,Good,0.28360,602,1824,0.26291,0.30429
2021,Lower Secondary Level,Satisfactory,0.29853,485,1824,0.27753,0.31954
2021,Lower Secondary Level,Poor,0.23248,300,1824,0.21309,0.25187
2021,Lower Secondary Level,Bad,0.07957,102,1824,0.06715,0.09199
2021,Upper Secondary Level,Very good,0.10174,912,7396,0.09485,0.10863
2021,Upper Secondary Level,Good,0.34601,2746,7396,0.33517,0.35686
2021,Upper Secondary Level,Satisfactory,0.34065,2312,7396,0.32984,0.35145
2021,Upper Secondary Level,Poor,0.16560,1116,7396,0.15713,0.17407
2021,Upper Secondary Level,Bad,0.04600,310,7396,0.04123,0.05077
2021,Post-secondary Non-tertiary Level,Very good,0.12932,223,1600,0.11288,0.14577
2021,Post-secondary Non-tertiary Level,Good,0.40826,699,1600,0.38417,0.43235
2021,Post-secondary Non-tertiary Level,Satisfactory,0.30807,459,1600,0.28544,0.33070
2021,Post-secondary Non-tertiary Level,Poor,0.12449,181,1600,0.10831,0.14067
2021,Post-secondary Non-tertiary Level,Bad,0.02985,38,1600,0.02151,0.03820
2021,First Stage of Tertiary Education,Very good,0.09279,97,1001,0.07480,0.11077
2021,First Stage of Tertiary Education,Good,0.41562,395,1001,0.38508,0.44617
2021,First Stage of Tertiary Education,Satisfactory,0.31624,334,1001,0.28742,0.34506
2021,First Stage of Tertiary Education,Poor,0.13704,144,1001,0.11572,0.15835
2021,First Stage of Tertiary Education,Bad,0.03832,31,1001,0.02642,0.05021
2021,Second Stage of Tertiary Education,Very good,0.15780,988,5703,0.14833,0.16726
2021,Second Stage of Tertiary Education,Good,0.43071,2611,5703,0.41785,0.44356
2021,Second Stage of Tertiary Education,Satisfactory,0.29596,1459,5703,0.28411,0.30781
2021,Second Stage of Tertiary Education,Poor,0.10153,544,5703,0.09369,0.10937
2021,Second Stage of Tertiary Education,Bad,0.01401,101,5703,0.01096,0.01706
2022,No answer / don't know,Very good,0.16527,679,3421,0.15282,0.17772
2022,No answer / don't know,Good,0.40450,1423,3421,0.38805,0.42095
2022,No answer / don't know,Satisfactory,0.26745,850,3421,0.25262,0.28229
2022,No answer / don't know,Poor,0.12639,370,3421,0.11525,0.13752
2022,No answer / don't know,Bad,0.03639,99,3421,0.03011,0.04266
2022,Pre-primary Level,Very good,0.30067,72,288,0.24762,0.35372
2022,Pre-primary Level,Good,0.45073,155,288,0.39317,0.50830
2022,Pre-primary Level,Satisfactory,0.19028,61,288,0.14487,0.23570
2022,Primary Level,Very good,0.11601,181,845,0.09440,0.13761
2022,Primary Level,Good,0.26866,273,845,0.23875,0.29856
2022,Primary Level,Satisfactory,0.22062,195,845,0.19265,0.24860
2022,Primary Level,Poor,0.24433,134,845,0.21534,0.27332
2022,Primary Level,Bad,0.15038,62,845,0.12626,0.17449
2022,Lower Secondary Level,Very good,0.09997,296,1875,0.08639,0.11356
2022,Lower Secondary Level,Good,0.26498,612,1875,0.24500,0.28496
2022,Lower Secondary Level,Satisfactory,0.31332,517,1875,0.29231,0.33432
2022,Lower Secondary Level,Poor,0.22174,335,1875,0.20293,0.24055
2022,Lower Secondary Level,Bad,0.09999,115,1875,0.08641,0.11357
2022,Upper Secondary Level,Very good,0.08377,1022,9233,0.07812,0.08942
2022,Upper Secondary Level,Good,0.33908,3412,9233,0.32942,0.34873
2022,Upper Secondary Level,Satisfactory,0.34840,2992,9233,0.33868,0.35812
2022,Upper Secondary Level,Poor,0.17895,1438,9233,0.17113,0.18677
2022,Upper Secondary Level,Bad,0.04980,369,9233,0.04537,0.05424
2022,Post-secondary Non-tertiary Level,Very good,0.11488,290,2201,0.10155,0.12820
2022,Post-secondary Non-tertiary Level,Good,0.39220,896,2201,0.37180,0.41260
2022,Post-secondary Non-tertiary Level,Satisfactory,0.32060,686,2201,0.30110,0.34010
2022,Post-secondary Non-tertiary Level,Poor,0.14430,276,2201,0.12961,0.15898
2022,Post-secondary Non-tertiary Level,Bad,0.02803,53,2201,0.02113,0.03493
2022,First Stage of Tertiary Education,Very good,0.07231,122,1366,0.05857,0.08605
2022,First Stage of Tertiary Education,Good,0.35480,525,1366,0.32941,0.38018
2022,First Stage of Tertiary Education,Satisfactory,0.37481,485,1366,0.34912,0.40049
2022,First Stage of Tertiary Education,Poor,0.15382,186,1366,0.13468,0.17296
2022,First Stage of Tertiary Education,Bad,0.04427,48,1366,0.03336,0.05518
2022,Second Stage of Tertiary Education,Very good,0.14042,1505,8664,0.13310,0.14773
2022,Second Stage of Tertiary Education,Good,0.44081,3970,8664,0.43035,0.45127
2022,Second Stage of Tertiary Education,Satisfactory,0.28729,2253,8664,0.27776,0.29682
2022,Second Stage of Tertiary Education,Poor,0.10761,786,8664,0.10108,0.11413
2022,Second Stage of Tertiary Education,Bad,0.02388,150,8664,0.02066,0.02709
