year,quintil_oecd,sampreg,ple0008,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,1st Quintile,East,Good,0.36541,344,924,0.33434,0.39647
2009,1st Quintile,East,Satisfactory,0.32076,320,924,0.29065,0.35088
2009,1st Quintile,East,Poor,0.17118,153,924,0.14688,0.19548
2009,1st Quintile,East,Bad,0.06067,48,924,0.04527,0.07607
2009,2nd Quintile,West,Very good,0.07454,142,2088,0.06327,0.08581
2009,2nd Quintile,West,Good,0.31671,733,2088,0.29675,0.33667
2009,2nd Quintile,West,Satisfactory,0.38912,769,2088,0.36820,0.41004
2009,2nd Quintile,West,Poor,0.17312,342,2088,0.15689,0.18935
2009,2nd Quintile,West,Bad,0.04651,102,2088,0.03747,0.05554
2009,2nd Quintile,East,Very good,0.04340,48,1068,0.03117,0.05563
2009,2nd Quintile,East,Good,0.33490,361,1068,0.30658,0.36322
2009,2nd Quintile,East,Satisfactory,0.38614,424,1068,0.35693,0.41536
2009,2nd Quintile,East,Poor,0.17478,178,1068,0.15199,0.19757
2009,2nd Quintile,East,Bad,0.06077,57,1068,0.04644,0.07511
2009,3rd Quintile,West,Very good,0.07911,173,2329,0.06815,0.09008
2009,3rd Quintile,West,Good,0.37944,920,2329,0.35972,0.39915
2009,3rd Quintile,West,Satisfactory,0.36443,817,2329,0.34488,0.38399
2009,3rd Quintile,West,Poor,0.14157,336,2329,0.12741,0.15573
2009,3rd Quintile,West,Bad,0.03545,83,2329,0.02793,0.04296
2009,3rd Quintile,East,Very good,0.06431,67,1075,0.04964,0.07898
2009,3rd Quintile,East,Good,0.38603,421,1075,0.35692,0.41515
2009,3rd Quintile,East,Satisfactory,0.33972,375,1075,0.31140,0.36805
2009,3rd Quintile,East,Poor,0.17853,181,1075,0.15563,0.20144
2009,3rd Quintile,East,Bad,0.03140,31,1075,0.02097,0.04183
2009,4th Quintile,West,Very good,0.08065,255,2959,0.07084,0.09047
2009,4th Quintile,West,Good,0.39506,1194,2959,0.37744,0.41268
2009,4th Quintile,West,Satisfactory,0.35364,1045,2959,0.33641,0.37087
2009,4th Quintile,West,Poor,0.13722,379,2959,0.12482,0.14962
2009,4th Quintile,West,Bad,0.03343,86,2959,0.02695,0.03991
2009,4th Quintile,East,Very good,0.07088,48,802,0.05311,0.08865
2009,4th Quintile,East,Good,0.39015,331,802,0.35637,0.42393
2009,4th Quintile,East,Satisfactory,0.35067,279,802,0.31762,0.38371
2009,4th Quintile,East,Poor,0.14707,110,802,0.12254,0.17160
2009,4th Quintile,East,Bad,0.04123,34,802,0.02746,0.05500
2009,5th Quintile,West,Very good,0.10613,457,4126,0.09673,0.11553
2009,5th Quintile,West,Good,0.43779,1805,4126,0.42265,0.45293
2009,5th Quintile,West,Satisfactory,0.33191,1327,4126,0.31754,0.34628
2009,5th Quintile,West,Poor,0.10490,448,4126,0.09555,0.11425
2009,5th Quintile,West,Bad,0.01926,89,4126,0.01507,0.02346
2009,5th Quintile,East,Very good,0.06010,53,653,0.04186,0.07834
2009,5th Quintile,East,Good,0.49930,319,653,0.46092,0.53768
2009,5th Quintile,East,Satisfactory,0.34158,220,653,0.30518,0.37798
2009,5th Quintile,East,Poor,0.08063,61,653,0.05973,0.10153
2010,1st Quintile,West,Very good,0.08072,138,1759,0.06798,0.09345
2010,1st Quintile,West,Good,0.27721,550,1759,0.25628,0.29813
2010,1st Quintile,West,Satisfactory,0.32290,567,1759,0.30104,0.34475
2010,1st Quintile,West,Poor,0.22070,365,1759,0.20132,0.24009
2010,1st Quintile,West,Bad,0.09848,139,1759,0.08455,0.11241
2010,1st Quintile,East,Very good,0.09427,63,812,0.07416,0.11438
2010,1st Quintile,East,Good,0.32122,285,812,0.28908,0.35336
2010,1st Quintile,East,Satisfactory,0.33792,282,812,0.30537,0.37048
2010,1st Quintile,East,Poor,0.18833,133,812,0.16142,0.21524
2010,1st Quintile,East,Bad,0.05826,49,812,0.04214,0.07438
2010,2nd Quintile,West,Very good,0.07519,140,1940,0.06345,0.08693
2010,2nd Quintile,West,Good,0.31291,678,1940,0.29227,0.33355
2010,2nd Quintile,West,Satisfactory,0.35295,679,1940,0.33168,0.37422
2010,2nd Quintile,West,Poor,0.19199,343,1940,0.17446,0.20953
2010,2nd Quintile,West,Bad,0.06695,100,1940,0.05583,0.07808
2010,2nd Quintile,East,Very good,0.04983,47,1072,0.03680,0.06286
2010,2nd Quintile,East,Good,0.30794,373,1072,0.28029,0.33559
2010,2nd Quintile,East,Satisfactory,0.38098,401,1072,0.35189,0.41006
2010,2nd Quintile,East,Poor,0.21383,202,1072,0.18927,0.23838
2010,2nd Quintile,East,Bad,0.04743,49,1072,0.03470,0.06016
2010,3rd Quintile,West,Very good,0.08272,180,2299,0.07145,0.09398
2010,3rd Quintile,West,Good,0.34823,867,2299,0.32875,0.36770
2010,3rd Quintile,West,Satisfactory,0.37750,819,2299,0.35768,0.39732
2010,3rd Quintile,West,Poor,0.15590,350,2299,0.14106,0.17073
2010,3rd Quintile,West,Bad,0.03567,83,2299,0.02808,0.04325
2010,3rd Quintile,East,Very good,0.05792,54,874,0.04242,0.07341
2010,3rd Quintile,East,Good,0.37641,352,874,0.34428,0.40855
2010,3rd Quintile,East,Satisfactory,0.35043,327,874,0.31878,0.38208
2010,3rd Quintile,East,Poor,0.17840,141,874,0.15300,0.20379
2010,4th Quintile,West,Very good,0.08124,227,2707,0.07094,0.09153
2010,4th Quintile,West,Good,0.41165,1111,2707,0.39311,0.43019
2010,4th Quintile,West,Satisfactory,0.34243,946,2707,0.32455,0.36031
2010,4th Quintile,West,Poor,0.13132,341,2707,0.11859,0.14404
2010,4th Quintile,West,Bad,0.03336,82,2707,0.02660,0.04013
2010,4th Quintile,East,Very good,0.05436,45,759,0.03822,0.07051
2010,4th Quintile,East,Good,0.44584,340,759,0.41046,0.48123
2010,4th Quintile,East,Satisfactory,0.34413,260,759,0.31031,0.37795
2010,4th Quintile,East,Poor,0.11729,82,759,0.09438,0.14019
2010,4th Quintile,East,Bad,0.03837,32,759,0.02470,0.05205
2010,5th Quintile,West,Very good,0.10886,399,3793,0.09895,0.11877
2010,5th Quintile,West,Good,0.41688,1667,3793,0.40119,0.43258
2010,5th Quintile,West,Satisfactory,0.34230,1228,3793,0.32719,0.35740
2010,5th Quintile,West,Poor,0.10892,424,3793,0.09900,0.11884
2010,5th Quintile,West,Bad,0.02304,75,3793,0.01827,0.02782
2010,5th Quintile,East,Very good,0.06333,47,556,0.04306,0.08359
2010,5th Quintile,East,Good,0.49022,276,556,0.44863,0.53181
2010,5th Quintile,East,Satisfactory,0.29923,169,556,0.26113,0.33732
2010,5th Quintile,East,Poor,0.10198,64,556,0.07680,0.12715
2011,1st Quintile,West,Very good,0.07509,316,3200,0.06596,0.08423
2011,1st Quintile,West,Good,0.28506,1123,3200,0.26941,0.30070
2011,1st Quintile,West,Satisfactory,0.32483,972,3200,0.30860,0.34106
2011,1st Quintile,West,Poor,0.23869,603,3200,0.22391,0.25346
2011,1st Quintile,West,Bad,0.07633,186,3200,0.06713,0.08553
2011,1st Quintile,East,Very good,0.07086,102,1384,0.05733,0.08438
2011,1st Quintile,East,Good,0.31221,520,1384,0.28778,0.33663
2011,1st Quintile,East,Satisfactory,0.40122,480,1384,0.37538,0.42705
2011,1st Quintile,East,Poor,0.16825,225,1384,0.14853,0.18796
2011,1st Quintile,East,Bad,0.04748,57,1384,0.03627,0.05868
2011,2nd Quintile,West,Very good,0.07532,305,3030,0.06593,0.08472
2011,2nd Quintile,West,Good,0.35225,1195,3030,0.33524,0.36926
2011,2nd Quintile,West,Satisfactory,0.33915,971,3030,0.32229,0.35601
2011,2nd Quintile,West,Poor,0.18362,451,3030,0.16983,0.19741
2011,2nd Quintile,West,Bad,0.04964,108,3030,0.04191,0.05738
2011,2nd Quintile,East,Very good,0.06352,94,1290,0.05021,0.07684
2011,2nd Quintile,East,Good,0.31397,480,1290,0.28863,0.33931
2011,2nd Quintile,East,Satisfactory,0.37861,451,1290,0.35213,0.40509
2011,2nd Quintile,East,Poor,0.18398,196,1290,0.16283,0.20513
2011,2nd Quintile,East,Bad,0.05992,69,1290,0.04696,0.07288
2011,3rd Quintile,West,Very good,0.07785,300,3096,0.06841,0.08729
2011,3rd Quintile,West,Good,0.36364,1262,3096,0.34670,0.38059
2011,3rd Quintile,West,Satisfactory,0.35898,1029,3096,0.34208,0.37588
2011,3rd Quintile,West,Poor,0.15441,403,3096,0.14168,0.16715
2011,3rd Quintile,West,Bad,0.04510,102,3096,0.03779,0.05242
2011,3rd Quintile,East,Very good,0.06099,66,1027,0.04635,0.07564
2011,3rd Quintile,East,Good,0.33252,412,1027,0.30369,0.36134
2011,3rd Quintile,East,Satisfactory,0.39552,362,1027,0.36560,0.42544
2011,3rd Quintile,East,Poor,0.18055,156,1027,0.15701,0.20409
2011,3rd Quintile,East,Bad,0.03042,31,1027,0.01991,0.04093
2011,4th Quintile,West,Very good,0.08804,356,3303,0.07838,0.09771
2011,4th Quintile,West,Good,0.41617,1456,3303,0.39936,0.43298
2011,4th Quintile,West,Satisfactory,0.32517,1024,3303,0.30919,0.34114
2011,4th Quintile,West,Poor,0.13645,381,3303,0.12475,0.14816
2011,4th Quintile,West,Bad,0.03417,86,3303,0.02797,0.04036
2011,4th Quintile,East,Very good,0.11541,79,822,0.09355,0.13726
2011,4th Quintile,East,Good,0.36969,356,822,0.33667,0.40271
2011,4th Quintile,East,Satisfactory,0.37193,273,822,0.33887,0.40499
2011,4th Quintile,East,Poor,0.10232,82,822,0.08159,0.12305
2011,4th Quintile,East,Bad,0.04066,32,822,0.02715,0.05417
2011,5th Quintile,West,Very good,0.09280,450,4154,0.08398,0.10163
2011,5th Quintile,West,Good,0.43991,1860,4154,0.42481,0.45501
2011,5th Quintile,West,Satisfactory,0.32057,1270,4154,0.30637,0.33476
2011,5th Quintile,West,Poor,0.12086,478,4154,0.11094,0.13077
2011,5th Quintile,West,Bad,0.02586,96,4154,0.02103,0.03069
2011,5th Quintile,East,Very good,0.07840,49,552,0.05596,0.10085
2011,5th Quintile,East,Good,0.44329,276,552,0.40181,0.48477
2011,5th Quintile,East,Satisfactory,0.33846,172,552,0.29895,0.37797
2011,5th Quintile,East,Poor,0.12113,55,552,0.09388,0.14837
2012,1st Quintile,West,Very good,0.10036,452,3819,0.09083,0.10989
2012,1st Quintile,West,Good,0.28471,1283,3819,0.27040,0.29903
2012,1st Quintile,West,Satisfactory,0.31807,1181,3819,0.30330,0.33285
2012,1st Quintile,West,Poor,0.21760,657,3819,0.20451,0.23069
2012,1st Quintile,West,Bad,0.07925,246,3819,0.07068,0.08782
2012,1st Quintile,East,Very good,0.09391,125,1507,0.07918,0.10864
2012,1st Quintile,East,Good,0.30043,555,1507,0.27728,0.32359
2012,1st Quintile,East,Satisfactory,0.35195,489,1507,0.32783,0.37607
2012,1st Quintile,East,Poor,0.18996,263,1507,0.17015,0.20978
2012,1st Quintile,East,Bad,0.06375,75,1507,0.05141,0.07608
2012,2nd Quintile,West,Very good,0.08233,366,3677,0.07345,0.09122
2012,2nd Quintile,West,Good,0.35735,1469,3677,0.34186,0.37284
2012,2nd Quintile,West,Satisfactory,0.34614,1197,3677,0.33076,0.36152
2012,2nd Quintile,West,Poor,0.16569,499,3677,0.15367,0.17771
2012,2nd Quintile,West,Bad,0.04848,146,3677,0.04154,0.05542
2012,2nd Quintile,East,Very good,0.04569,72,1261,0.03416,0.05722
2012,2nd Quintile,East,Good,0.32403,481,1261,0.29818,0.34987
2012,2nd Quintile,East,Satisfactory,0.39081,462,1261,0.36387,0.41775
2012,2nd Quintile,East,Poor,0.18632,191,1261,0.16482,0.20782
2012,2nd Quintile,East,Bad,0.05316,55,1261,0.04077,0.06554
2012,3rd Quintile,West,Very good,0.08183,329,3602,0.07288,0.09078
2012,3rd Quintile,West,Good,0.37728,1511,3602,0.36145,0.39311
2012,3rd Quintile,West,Satisfactory,0.37087,1205,3602,0.35510,0.38665
2012,3rd Quintile,West,Poor,0.13696,455,3602,0.12573,0.14819
2012,3rd Quintile,West,Bad,0.03305,102,3602,0.02721,0.03889
2012,3rd Quintile,East,Very good,0.06758,87,1228,0.05353,0.08162
2012,3rd Quintile,East,Good,0.38362,520,1228,0.35641,0.41083
2012,3rd Quintile,East,Satisfactory,0.35242,399,1228,0.32569,0.37915
2012,3rd Quintile,East,Poor,0.15415,172,1228,0.13394,0.17435
2012,3rd Quintile,East,Bad,0.04223,50,1228,0.03098,0.05348
2012,4th Quintile,West,Very good,0.10007,419,3829,0.09056,0.10957
2012,4th Quintile,West,Good,0.42499,1737,3829,0.40933,0.44065
2012,4th Quintile,West,Satisfactory,0.33726,1189,3829,0.32228,0.35224
2012,4th Quintile,West,Poor,0.11326,401,3829,0.10322,0.12330
2012,4th Quintile,West,Bad,0.02443,83,3829,0.01954,0.02932
2012,4th Quintile,East,Very good,0.06625,70,957,0.05048,0.08201
2012,4th Quintile,East,Good,0.42442,435,957,0.39309,0.45575
2012,4th Quintile,East,Satisfactory,0.35738,338,957,0.32700,0.38776
2012,4th Quintile,East,Poor,0.11954,114,957,0.09898,0.14011
2012,5th Quintile,West,Very good,0.10964,499,4493,0.10051,0.11878
2012,5th Quintile,West,Good,0.44651,2078,4493,0.43197,0.46105
2012,5th Quintile,West,Satisfactory,0.32743,1396,4493,0.31370,0.34115
2012,5th Quintile,West,Poor,0.09900,453,4493,0.09027,0.10774
2012,5th Quintile,West,Bad,0.01742,67,4493,0.01359,0.02125
2012,5th Quintile,East,Very good,0.05919,48,746,0.04224,0.07613
2012,5th Quintile,East,Good,0.46627,388,746,0.43045,0.50209
2012,5th Quintile,East,Satisfactory,0.34767,235,746,0.31347,0.38187
2012,5th Quintile,East,Poor,0.10807,75,746,0.08578,0.13037
2013,1st Quintile,West,Very good,0.07431,317,3620,0.06577,0.08286
2013,1st Quintile,West,Good,0.28459,1227,3620,0.26989,0.29929
2013,1st Quintile,West,Satisfactory,0.33195,1151,3620,0.31661,0.34730
2013,1st Quintile,West,Poor,0.21792,681,3620,0.20447,0.23137
2013,1st Quintile,West,Bad,0.09123,244,3620,0.08184,0.10061
2013,1st Quintile,East,Very good,0.08135,127,1542,0.06770,0.09500
2013,1st Quintile,East,Good,0.27874,510,1542,0.25636,0.30113
2013,1st Quintile,East,Satisfactory,0.38068,546,1542,0.35644,0.40492
2013,1st Quintile,East,Poor,0.17129,267,1542,0.15248,0.19010
2013,1st Quintile,East,Bad,0.08794,92,1542,0.07380,0.10208
2013,2nd Quintile,West,Very good,0.07737,357,3750,0.06882,0.08592
2013,2nd Quintile,West,Good,0.34569,1446,3750,0.33047,0.36092
2013,2nd Quintile,West,Satisfactory,0.33875,1240,3750,0.32360,0.35390
2013,2nd Quintile,West,Poor,0.18297,554,3750,0.17059,0.19535
2013,2nd Quintile,West,Bad,0.05522,153,3750,0.04791,0.06253
2013,2nd Quintile,East,Very good,0.06995,101,1492,0.05701,0.08290
2013,2nd Quintile,East,Good,0.33743,573,1492,0.31343,0.36143
2013,2nd Quintile,East,Satisfactory,0.37740,531,1492,0.35279,0.40200
2013,2nd Quintile,East,Poor,0.17888,241,1492,0.15943,0.19833
2013,2nd Quintile,East,Bad,0.03634,46,1492,0.02684,0.04584
2013,3rd Quintile,West,Very good,0.08601,385,3743,0.07703,0.09499
2013,3rd Quintile,West,Good,0.35733,1483,3743,0.34197,0.37268
2013,3rd Quintile,West,Satisfactory,0.36597,1232,3743,0.35054,0.38141
2013,3rd Quintile,West,Poor,0.14694,519,3743,0.13560,0.15829
2013,3rd Quintile,West,Bad,0.04375,124,3743,0.03719,0.05030
2013,3rd Quintile,East,Very good,0.04946,81,1154,0.03695,0.06198
2013,3rd Quintile,East,Good,0.38584,460,1154,0.35774,0.41393
2013,3rd Quintile,East,Satisfactory,0.35566,388,1154,0.32803,0.38329
2013,3rd Quintile,East,Poor,0.16418,174,1154,0.14280,0.18557
2013,3rd Quintile,East,Bad,0.04486,51,1154,0.03291,0.05681
2013,4th Quintile,West,Very good,0.09390,406,3963,0.08482,0.10299
2013,4th Quintile,West,Good,0.39503,1696,3963,0.37980,0.41025
2013,4th Quintile,West,Satisfactory,0.34404,1267,3963,0.32925,0.35883
2013,4th Quintile,West,Poor,0.13761,494,3963,0.12689,0.14834
2013,4th Quintile,West,Bad,0.02942,100,3963,0.02416,0.03468
2013,4th Quintile,East,Very good,0.09228,69,863,0.07296,0.11160
2013,4th Quintile,East,Good,0.41706,380,863,0.38415,0.44998
2013,4th Quintile,East,Satisfactory,0.34770,312,863,0.31591,0.37949
2013,4th Quintile,East,Poor,0.11516,102,863,0.09385,0.13646
2013,5th Quintile,West,Very good,0.11393,584,4852,0.10499,0.12288
2013,5th Quintile,West,Good,0.43678,2193,4852,0.42282,0.45074
2013,5th Quintile,West,Satisfactory,0.31660,1473,4852,0.30351,0.32969
2013,5th Quintile,West,Poor,0.11460,522,4852,0.10564,0.12357
2013,5th Quintile,West,Bad,0.01808,80,4852,0.01433,0.02183
2013,5th Quintile,East,Very good,0.06578,49,635,0.04648,0.08508
2013,5th Quintile,East,Good,0.42837,295,635,0.38985,0.46689
2013,5th Quintile,East,Satisfactory,0.34334,221,635,0.30638,0.38030
2013,5th Quintile,East,Poor,0.12271,70,635,0.09717,0.14825
2014,1st Quintile,West,Very good,0.10738,488,4389,0.09822,0.11654
2014,1st Quintile,West,Good,0.29054,1454,4389,0.27711,0.30398
2014,1st Quintile,West,Satisfactory,0.31970,1366,4389,0.30590,0.33349
2014,1st Quintile,West,Poor,0.20565,799,4389,0.19369,0.21761
2014,1st Quintile,West,Bad,0.07673,282,4389,0.06886,0.08461
2014,1st Quintile,East,Very good,0.09704,130,1430,0.08169,0.11238
2014,1st Quintile,East,Good,0.30702,514,1430,0.28310,0.33093
2014,1st Quintile,East,Satisfactory,0.33373,461,1430,0.30928,0.35818
2014,1st Quintile,East,Poor,0.20716,255,1430,0.18615,0.22818
2014,1st Quintile,East,Bad,0.05505,70,1430,0.04323,0.06688
2014,2nd Quintile,West,Very good,0.09281,425,4118,0.08395,0.10167
2014,2nd Quintile,West,Good,0.35506,1615,4118,0.34045,0.36968
2014,2nd Quintile,West,Satisfactory,0.32084,1301,4118,0.30658,0.33510
2014,2nd Quintile,West,Poor,0.18560,618,4118,0.17372,0.19747
2014,2nd Quintile,West,Bad,0.04569,159,4118,0.03931,0.05207
2014,2nd Quintile,East,Very good,0.05906,81,1395,0.04669,0.07144
2014,2nd Quintile,East,Good,0.31342,507,1395,0.28907,0.33777
2014,2nd Quintile,East,Satisfactory,0.38522,517,1395,0.35967,0.41077
2014,2nd Quintile,East,Poor,0.17596,224,1395,0.15597,0.19595
2014,2nd Quintile,East,Bad,0.06634,66,1395,0.05328,0.07941
2014,3rd Quintile,West,Very good,0.09880,431,3988,0.08954,0.10806
2014,3rd Quintile,West,Good,0.36086,1590,3988,0.34595,0.37577
2014,3rd Quintile,West,Satisfactory,0.35486,1303,3988,0.34001,0.36971
2014,3rd Quintile,West,Poor,0.15112,552,3988,0.14000,0.16224
2014,3rd Quintile,West,Bad,0.03436,112,3988,0.02871,0.04001
2014,3rd Quintile,East,Very good,0.05412,62,1173,0.04117,0.06708
2014,3rd Quintile,East,Good,0.34704,475,1173,0.31979,0.37430
2014,3rd Quintile,East,Satisfactory,0.36083,397,1173,0.33334,0.38833
2014,3rd Quintile,East,Poor,0.20798,196,1173,0.18474,0.23121
2014,3rd Quintile,East,Bad,0.03003,43,1173,0.02026,0.03980
2014,4th Quintile,West,Very good,0.09150,416,4230,0.08281,0.10019
2014,4th Quintile,West,Good,0.39955,1848,4230,0.38479,0.41431
2014,4th Quintile,West,Satisfactory,0.34907,1363,4230,0.33471,0.36344
2014,4th Quintile,West,Poor,0.13496,513,4230,0.12466,0.14525
2014,4th Quintile,West,Bad,0.02492,90,4230,0.02022,0.02962
2014,4th Quintile,East,Very good,0.08895,82,899,0.07033,0.10757
2014,4th Quintile,East,Good,0.44808,424,899,0.41555,0.48061
2014,4th Quintile,East,Satisfactory,0.33644,295,899,0.30553,0.36734
2014,4th Quintile,East,Poor,0.09149,98,899,0.07263,0.11035
2014,5th Quintile,West,Very good,0.12559,591,4749,0.11617,0.13502
2014,5th Quintile,West,Good,0.44482,2147,4749,0.43068,0.45896
2014,5th Quintile,West,Satisfactory,0.29748,1419,4749,0.28448,0.31049
2014,5th Quintile,West,Poor,0.11259,517,4749,0.10360,0.12158
2014,5th Quintile,West,Bad,0.01951,75,4749,0.01558,0.02345
2014,5th Quintile,East,Very good,0.07295,55,637,0.05274,0.09316
2014,5th Quintile,East,Good,0.51861,322,637,0.47978,0.55744
2014,5th Quintile,East,Satisfactory,0.30016,201,637,0.26454,0.33578
2014,5th Quintile,East,Poor,0.08746,59,637,0.06551,0.10942
2015,1st Quintile,West,Very good,0.10264,384,3821,0.09301,0.11226
2015,1st Quintile,West,Good,0.31408,1293,3821,0.29936,0.32880
2015,1st Quintile,West,Satisfactory,0.30014,1165,3821,0.28561,0.31468
2015,1st Quintile,West,Poor,0.20385,740,3821,0.19107,0.21662
2015,1st Quintile,West,Bad,0.07929,239,3821,0.07073,0.08786
2015,1st Quintile,East,Very good,0.07507,97,1299,0.06073,0.08940
2015,1st Quintile,East,Good,0.31265,455,1299,0.28743,0.33787
2015,1st Quintile,East,Satisfactory,0.31447,429,1299,0.28921,0.33973
2015,1st Quintile,East,Poor,0.20413,243,1299,0.18220,0.22605
2015,1st Quintile,East,Bad,0.09369,75,1299,0.07783,0.10954
2015,2nd Quintile,West,Very good,0.08014,366,3785,0.07149,0.08879
2015,2nd Quintile,West,Good,0.34905,1461,3785,0.33386,0.36423
2015,2nd Quintile,West,Satisfactory,0.33915,1245,3785,0.32406,0.35423
2015,2nd Quintile,West,Poor,0.18155,578,3785,0.16927,0.19383
2015,2nd Quintile,West,Bad,0.05012,135,3785,0.04317,0.05707
2015,2nd Quintile,East,Very good,0.05997,95,1482,0.04788,0.07206
2015,2nd Quintile,East,Good,0.29673,498,1482,0.27347,0.32000
2015,2nd Quintile,East,Satisfactory,0.39502,551,1482,0.37013,0.41992
2015,2nd Quintile,East,Poor,0.19340,263,1482,0.17329,0.21352
2015,2nd Quintile,East,Bad,0.05487,75,1482,0.04327,0.06647
2015,3rd Quintile,West,Very good,0.09150,411,3801,0.08233,0.10066
2015,3rd Quintile,West,Good,0.38142,1538,3801,0.36597,0.39686
2015,3rd Quintile,West,Satisfactory,0.34068,1254,3801,0.32561,0.35575
2015,3rd Quintile,West,Poor,0.14703,494,3801,0.13577,0.15829
2015,3rd Quintile,West,Bad,0.03937,104,3801,0.03319,0.04556
2015,3rd Quintile,East,Very good,0.05791,56,1047,0.04375,0.07206
2015,3rd Quintile,East,Good,0.36174,418,1047,0.33262,0.39086
2015,3rd Quintile,East,Satisfactory,0.36689,387,1047,0.33768,0.39609
2015,3rd Quintile,East,Poor,0.17082,151,1047,0.14801,0.19363
2015,3rd Quintile,East,Bad,0.04265,35,1047,0.03040,0.05489
2015,4th Quintile,West,Very good,0.08762,390,3942,0.07879,0.09645
2015,4th Quintile,West,Good,0.39707,1694,3942,0.38180,0.41235
2015,4th Quintile,West,Satisfactory,0.34468,1275,3942,0.32985,0.35952
2015,4th Quintile,West,Poor,0.14037,496,3942,0.12952,0.15122
2015,4th Quintile,West,Bad,0.03025,87,3942,0.02490,0.03560
2015,4th Quintile,East,Very good,0.07787,53,791,0.05918,0.09656
2015,4th Quintile,East,Good,0.44696,359,791,0.41229,0.48163
2015,4th Quintile,East,Satisfactory,0.34829,293,791,0.31507,0.38151
2015,4th Quintile,East,Poor,0.09673,86,791,0.07612,0.11735
2015,5th Quintile,West,Very good,0.13219,527,4499,0.12229,0.14209
2015,5th Quintile,West,Good,0.42414,2010,4499,0.40969,0.43858
2015,5th Quintile,West,Satisfactory,0.31714,1391,4499,0.30354,0.33074
2015,5th Quintile,West,Poor,0.11346,508,4499,0.10419,0.12273
2015,5th Quintile,West,Bad,0.01307,63,4499,0.00975,0.01639
2015,5th Quintile,East,Very good,0.08555,56,596,0.06308,0.10803
2015,5th Quintile,East,Good,0.49393,296,596,0.45375,0.53410
2015,5th Quintile,East,Satisfactory,0.33295,195,596,0.29509,0.37082
2015,5th Quintile,East,Poor,0.07964,49,596,0.05788,0.10139
2016,1st Quintile,West,Very good,0.10658,456,3789,0.09675,0.11640
2016,1st Quintile,West,Good,0.30004,1287,3789,0.28545,0.31464
2016,1st Quintile,West,Satisfactory,0.29962,1120,3789,0.28503,0.31420
2016,1st Quintile,West,Poor,0.21712,685,3789,0.20399,0.23025
2016,1st Quintile,West,Bad,0.07665,241,3789,0.06818,0.08512
2016,1st Quintile,East,Very good,0.09577,115,1268,0.07956,0.11197
2016,1st Quintile,East,Good,0.32021,455,1268,0.29452,0.34590
2016,1st Quintile,East,Satisfactory,0.31843,396,1268,0.29278,0.34408
2016,1st Quintile,East,Poor,0.20753,224,1268,0.18520,0.22987
2016,1st Quintile,East,Bad,0.05805,78,1268,0.04518,0.07093
2016,2nd Quintile,West,Very good,0.08779,384,3743,0.07873,0.09686
2016,2nd Quintile,West,Good,0.34858,1438,3743,0.33331,0.36385
2016,2nd Quintile,West,Satisfactory,0.33958,1190,3743,0.32441,0.35475
2016,2nd Quintile,West,Poor,0.17794,595,3743,0.16569,0.19020
2016,2nd Quintile,West,Bad,0.04611,136,3743,0.03939,0.05283
2016,2nd Quintile,East,Very good,0.05939,86,1345,0.04676,0.07203
2016,2nd Quintile,East,Good,0.35006,489,1345,0.32456,0.37556
2016,2nd Quintile,East,Satisfactory,0.32754,461,1345,0.30245,0.35263
2016,2nd Quintile,East,Poor,0.20560,242,1345,0.18400,0.22721
2016,2nd Quintile,East,Bad,0.05740,67,1345,0.04497,0.06984
2016,3rd Quintile,West,Very good,0.08723,354,3553,0.07795,0.09651
2016,3rd Quintile,West,Good,0.38515,1447,3553,0.36915,0.40115
2016,3rd Quintile,West,Satisfactory,0.33730,1180,3553,0.32175,0.35285
2016,3rd Quintile,West,Poor,0.15229,466,3553,0.14048,0.16411
2016,3rd Quintile,West,Bad,0.03803,106,3553,0.03174,0.04432
2016,3rd Quintile,East,Very good,0.09599,84,1063,0.07828,0.11371
2016,3rd Quintile,East,Good,0.36805,394,1063,0.33904,0.39705
2016,3rd Quintile,East,Satisfactory,0.34753,393,1063,0.31889,0.37617
2016,3rd Quintile,East,Poor,0.15281,154,1063,0.13117,0.17445
2016,3rd Quintile,East,Bad,0.03562,38,1063,0.02448,0.04677
2016,4th Quintile,West,Very good,0.08969,433,3841,0.08065,0.09873
2016,4th Quintile,West,Good,0.42205,1649,3841,0.40643,0.43767
2016,4th Quintile,West,Satisfactory,0.33315,1218,3841,0.31824,0.34806
2016,4th Quintile,West,Poor,0.12344,447,3841,0.11303,0.13384
2016,4th Quintile,West,Bad,0.03167,94,3841,0.02613,0.03720
2016,4th Quintile,East,Very good,0.05634,51,768,0.04003,0.07266
2016,4th Quintile,East,Good,0.44962,365,768,0.41441,0.48482
2016,4th Quintile,East,Satisfactory,0.34737,252,768,0.31367,0.38107
2016,4th Quintile,East,Poor,0.12060,100,768,0.09755,0.14365
2016,5th Quintile,West,Very good,0.10613,496,4304,0.09693,0.11534
2016,5th Quintile,West,Good,0.43648,1870,4304,0.42166,0.45129
2016,5th Quintile,West,Satisfactory,0.32600,1378,4304,0.31199,0.34000
2016,5th Quintile,West,Poor,0.11217,483,4304,0.10274,0.12160
2016,5th Quintile,West,Bad,0.01922,77,4304,0.01512,0.02333
2016,5th Quintile,East,Very good,0.07557,49,552,0.05350,0.09764
2016,5th Quintile,East,Good,0.48018,270,552,0.43846,0.52189
2016,5th Quintile,East,Satisfactory,0.34756,177,552,0.30780,0.38732
