"m11126","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Gut","2011","17-34","Westdeutschland","2778","0.493318819194276","0.480297468402086","0.506340169986467"
"Gut","2011","17-34","Ostdeutschland","833","0.467480460510709","0.443369492582848","0.491591428438571"
"Gut","2011","35-65","Westdeutschland","5446","0.399013456961338","0.390583250174958","0.407443663747719"
"Gut","2011","35-65","Ostdeutschland","1454","0.370936430071194","0.354852451599163","0.387020408543224"
"Gut","2011","66 +","Westdeutschland","1014","0.242566989226717","0.229046694666667","0.256087283786767"
"Gut","2011","66 +","Ostdeutschland","266","0.187731556690257","0.166271890277065","0.209191223103449"
"Zufriedenstellend","2011","17-34","Westdeutschland","1145","0.203917005706121","0.193423255880502","0.21441075553174"
"Zufriedenstellend","2011","17-34","Ostdeutschland","350","0.226889746414581","0.206650548775991","0.247128944053172"
"Zufriedenstellend","2011","35-65","Westdeutschland","4075","0.330771813690455","0.322672216112795","0.338871411268115"
"Zufriedenstellend","2011","35-65","Ostdeutschland","1182","0.385461882353206","0.369256413390354","0.401667351316059"
"Zufriedenstellend","2011","66 +","Westdeutschland","1549","0.398253442352847","0.382812110141838","0.413694774563856"
"Zufriedenstellend","2011","66 +","Ostdeutschland","576","0.45579397308259","0.428424244033551","0.483163702131629"
"Weniger gut","2011","17-34","Westdeutschland","358","0.0564780703907493","0.0504657691180278","0.0624903716634709"
"Weniger gut","2011","17-34","Ostdeutschland","113","0.0563640535298943","0.0452193508344588","0.0675087562253297"
"Weniger gut","2011","35-65","Westdeutschland","1748","0.152090932335052","0.145908798775195","0.158273065894909"
"Weniger gut","2011","35-65","Ostdeutschland","453","0.141798143454021","0.130182949430963","0.153413337477078"
"Weniger gut","2011","66 +","Westdeutschland","861","0.242143909708271","0.228631638984859","0.255656180431683"
"Weniger gut","2011","66 +","Ostdeutschland","318","0.272093691435592","0.247636785491768","0.296550597379417"
"Schlecht","2011","17-34","Westdeutschland","58","0.00802585644776215","0.005701939088492","0.0103497738070323"
"Schlecht","2011","17-34","Ostdeutschland","18","","",""
"Schlecht","2011","35-65","Westdeutschland","421","0.0376924369954227","0.034413778818724","0.0409710951721213"
"Schlecht","2011","35-65","Ostdeutschland","145","0.045536227347285","0.038594705107253","0.052477749587317"
"Schlecht","2011","66 +","Westdeutschland","301","0.089265927543652","0.0802722597098569","0.0982595953774471"
"Schlecht","2011","66 +","Ostdeutschland","98","0.0744571516115093","0.0600308167377183","0.0888834864853003"
"Sehr gut","2012","17-34","Westdeutschland","1283","0.241149028969857","0.229704358320475","0.252593699619239"
"Sehr gut","2012","17-34","Ostdeutschland","278","0.201966793041","0.181547752541146","0.222385833540853"
"Sehr gut","2012","35-65","Westdeutschland","1141","0.0776241004902131","0.0729547472774797","0.0822934537029466"
"Sehr gut","2012","35-65","Ostdeutschland","197","0.0494256841370434","0.0422189239761606","0.0566324442979261"
"Sehr gut","2012","66 +","Westdeutschland","148","0.0357718053681475","0.029957192540847","0.0415864181954479"
"Sehr gut","2012","66 +","Ostdeutschland","12","","",""
"Gut","2012","17-34","Westdeutschland","2596","0.485298376303297","0.471927358050644","0.498669394555951"
"Gut","2012","17-34","Ostdeutschland","755","0.489508663811164","0.464083764393185","0.514933563229144"
"Gut","2012","35-65","Westdeutschland","5420","0.40164862371373","0.393093904642057","0.410203342785403"
"Gut","2012","35-65","Ostdeutschland","1542","0.408740141178748","0.392395193695041","0.425085088662454"
"Gut","2012","66 +","Westdeutschland","1042","0.243865825709965","0.230421613314473","0.257310038105457"
"Gut","2012","66 +","Ostdeutschland","296","0.194331611928688","0.172646448121508","0.216016775735868"
"Zufriedenstellend","2012","17-34","Westdeutschland","1094","0.204853137213388","0.194055536142834","0.215650738283942"
"Zufriedenstellend","2012","17-34","Ostdeutschland","324","0.224744579646186","0.203514487311207","0.245974671981165"
"Zufriedenstellend","2012","35-65","Westdeutschland","4062","0.348017477647094","0.339705143980067","0.356329811314121"
"Zufriedenstellend","2012","35-65","Ostdeutschland","1162","0.362788273842862","0.346802296733059","0.378774250952665"
"Zufriedenstellend","2012","66 +","Westdeutschland","1638","0.417212523637097","0.401774410022603","0.43265063725159"
"Zufriedenstellend","2012","66 +","Ostdeutschland","566","0.450827938430604","0.423558735285021","0.478097141576186"
"Weniger gut","2012","17-34","Westdeutschland","335","0.060615547696444","0.0542315018948738","0.0669995934980143"
"Weniger gut","2012","17-34","Ostdeutschland","108","0.0711299726976388","0.0580565693685151","0.0842033760267626"
"Weniger gut","2012","35-65","Westdeutschland","1583","0.136905637942866","0.130907115748271","0.142904160137461"
"Weniger gut","2012","35-65","Ostdeutschland","449","0.135842214707942","0.124450618384486","0.147233811031398"
"Weniger gut","2012","66 +","Westdeutschland","839","0.230419658489724","0.217235658127944","0.243603658851503"
"Weniger gut","2012","66 +","Ostdeutschland","314","0.26994774734238","0.245618445567112","0.294277049117648"
"Schlecht","2012","17-34","Westdeutschland","59","0.00808390981701369","0.00568822052939262","0.0104795991046348"
"Schlecht","2012","17-34","Ostdeutschland","20","","",""
"Schlecht","2012","35-65","Westdeutschland","409","0.0358041602060969","0.0325618554295137","0.0390464649826802"
"Schlecht","2012","35-65","Ostdeutschland","125","0.0432036861334053","0.0364437773692443","0.0499635948975663"
"Schlecht","2012","66 +","Westdeutschland","252","0.0727301867950675","0.0645996190707413","0.0808607545193936"
"Schlecht","2012","66 +","Ostdeutschland","91","0.0749037090103828","0.0604773096557205","0.0893301083650452"
"Sehr gut","2013","17-34","Westdeutschland","1883","0.261751559913321","0.251410818105368","0.272092301721275"
"Sehr gut","2013","17-34","Ostdeutschland","306","0.22091806458604","0.199505304899926","0.242330824272154"
"Sehr gut","2013","35-65","Westdeutschland","1434","0.0813339794424917","0.0768385324112551","0.0858294264737283"
"Sehr gut","2013","35-65","Ostdeutschland","214","0.0510161170432233","0.0437535516553742","0.0582786824310724"
"Sehr gut","2013","66 +","Westdeutschland","131","0.0317039863971462","0.0261412353381797","0.0372667374561127"
"Sehr gut","2013","66 +","Ostdeutschland","19","","",""
"Gut","2013","17-34","Westdeutschland","3215","0.468775956872871","0.457037059324981","0.480514854420761"
"Gut","2013","17-34","Ostdeutschland","725","0.49472227436245","0.46891683428388","0.520527714441021"
"Gut","2013","35-65","Westdeutschland","5834","0.385371093321567","0.377367148132466","0.393375038510669"
"Gut","2013","35-65","Ostdeutschland","1418","0.375324099117432","0.359341863153541","0.391306335081324"
"Gut","2013","66 +","Westdeutschland","1024","0.250552589526003","0.236794800474078","0.264310378577928"
"Gut","2013","66 +","Ostdeutschland","270","0.199175940566018","0.176865607230182","0.221486273901854"
"Zufriedenstellend","2013","17-34","Westdeutschland","1318","0.195709057226978","0.186376130894665","0.205041983559292"
"Zufriedenstellend","2013","17-34","Ostdeutschland","294","0.213922670648269","0.192757269583764","0.235088071712773"
"Zufriedenstellend","2013","35-65","Westdeutschland","4460","0.341766450305487","0.333966124038542","0.349566776572432"
"Zufriedenstellend","2013","35-65","Ostdeutschland","1243","0.37683821865468","0.360843197707337","0.392833239602022"
"Zufriedenstellend","2013","66 +","Westdeutschland","1571","0.414853385725856","0.399210809343751","0.430495962107961"
"Zufriedenstellend","2013","66 +","Ostdeutschland","564","0.44609868414553","0.418330291982614","0.473867076308445"
"Weniger gut","2013","17-34","Westdeutschland","454","0.0642465443112011","0.0584787283757592","0.0700143602466429"
"Weniger gut","2013","17-34","Ostdeutschland","96","0.0545085119680703","0.0427912420153403","0.0662257819208003"
"Weniger gut","2013","35-65","Westdeutschland","1967","0.151628136711287","0.145729643623606","0.157526629798968"
"Weniger gut","2013","35-65","Ostdeutschland","514","0.146215409445604","0.134553285158732","0.157877533732477"
"Weniger gut","2013","66 +","Westdeutschland","819","0.223423031549612","0.210198361666886","0.236647701432337"
"Weniger gut","2013","66 +","Ostdeutschland","291","0.261614969239344","0.237062690755278","0.28616724772341"
"Schlecht","2013","17-34","Westdeutschland","72","0.00951688167562853","0.00723298390730853","0.0118007794439485"
"Schlecht","2013","17-34","Ostdeutschland","21","","",""
"Schlecht","2013","35-65","Westdeutschland","508","0.0399003402191666","0.0366814623068186","0.0431192181315146"
"Schlecht","2013","35-65","Ostdeutschland","137","0.0506061557390607","0.0433712676685459","0.0578410438095755"
"Schlecht","2013","66 +","Westdeutschland","266","0.0794670068013831","0.0708800016454055","0.0880540119573606"
"Schlecht","2013","66 +","Ostdeutschland","87","0.0786075501176419","0.0635735856386633","0.0936415145966205"
"Sehr gut","2014","17-34","Westdeutschland","1406","0.247948991275693","0.236874869118247","0.259023113433139"
"Sehr gut","2014","17-34","Ostdeutschland","245","0.205298570141237","0.18296925455816","0.227627885724315"
"Sehr gut","2014","35-65","Westdeutschland","1044","0.0766922361391802","0.0720083783008782","0.0813760939774823"
"Sehr gut","2014","35-65","Ostdeutschland","199","0.0560302528230866","0.0480394883064236","0.0640210173397496"
"Sehr gut","2014","66 +","Westdeutschland","137","0.0339719688212959","0.0281567593680658","0.0397871782745261"
"Sehr gut","2014","66 +","Ostdeutschland","9","","",""
"Gut","2014","17-34","Westdeutschland","2782","0.477993813125417","0.465183685671443","0.490803940579391"
"Gut","2014","17-34","Ostdeutschland","656","0.509886534671967","0.482251148295489","0.537521921048445"
"Gut","2014","35-65","Westdeutschland","5100","0.390024621487507","0.381439292820769","0.398609950154245"
"Gut","2014","35-65","Ostdeutschland","1329","0.385926498230612","0.369011946935119","0.402841049526105"
"Gut","2014","66 +","Westdeutschland","964","0.236967654866348","0.223317859249614","0.250617450483083"
"Gut","2014","66 +","Ostdeutschland","286","0.195020711428399","0.172787566594851","0.217253856261947"
"Zufriedenstellend","2014","17-34","Westdeutschland","1183","0.194526241875263","0.18437499746986","0.204677486280667"
"Zufriedenstellend","2014","17-34","Ostdeutschland","247","0.190064256964022","0.168374436319217","0.211754077608827"
"Zufriedenstellend","2014","35-65","Westdeutschland","4077","0.34174997581163","0.333401552749243","0.350098398874017"
"Zufriedenstellend","2014","35-65","Ostdeutschland","1112","0.366827158362674","0.350081975927425","0.383572340797923"
"Zufriedenstellend","2014","66 +","Westdeutschland","1545","0.423391280197409","0.407530604078213","0.439251956316604"
"Zufriedenstellend","2014","66 +","Ostdeutschland","524","0.447397876416051","0.419496771021009","0.475298981811093"
"Weniger gut","2014","17-34","Westdeutschland","411","0.0707976890315457","0.0642200631334147","0.0773753149296767"
"Weniger gut","2014","17-34","Ostdeutschland","94","0.0774451356244394","0.0626685659450834","0.0922217053037954"
"Weniger gut","2014","35-65","Westdeutschland","1751","0.155230687356557","0.148856679185656","0.161604695527458"
"Weniger gut","2014","35-65","Ostdeutschland","438","0.15068042323109","0.138250684890041","0.163110161572139"
"Weniger gut","2014","66 +","Westdeutschland","846","0.233539293971247","0.219958190185126","0.247120397757368"
"Weniger gut","2014","66 +","Ostdeutschland","301","0.271942874815749","0.246974530417632","0.296911219213866"
"Schlecht","2014","17-34","Westdeutschland","59","0.00873326469208148","0.00634716785131204","0.0111193615328509"
"Schlecht","2014","17-34","Ostdeutschland","15","","",""
"Schlecht","2014","35-65","Westdeutschland","427","0.0363024792051257","0.0330102256558381","0.0395947327544133"
"Schlecht","2014","35-65","Ostdeutschland","104","0.0405356673525371","0.0336834507242398","0.0473878839808344"
"Schlecht","2014","66 +","Westdeutschland","236","0.0721298021436999","0.0638253474021785","0.0804342568852214"
"Schlecht","2014","66 +","Ostdeutschland","100","0.0777639954153371","0.062736780579298","0.0927912102513763"
"Sehr gut","2015","17-34","Westdeutschland","1546","0.248539165673971","0.237597673718003","0.259480657629939"
"Sehr gut","2015","17-34","Ostdeutschland","236","0.196836058712329","0.174442121778648","0.21922999564601"
"Sehr gut","2015","35-65","Westdeutschland","1131","0.0818048315818214","0.0769326037482401","0.0866770594154027"
"Sehr gut","2015","35-65","Ostdeutschland","194","0.0583736158879916","0.0500640763633827","0.0666831554126004"
"Sehr gut","2015","66 +","Westdeutschland","105","0.0278584735632994","0.0225327719120947","0.033184175214504"
"Sehr gut","2015","66 +","Ostdeutschland","16","","",""
"Gut","2015","17-34","Westdeutschland","2884","0.478984828007754","0.466337114606637","0.491632541408871"
"Gut","2015","17-34","Ostdeutschland","595","0.502869068835873","0.474708665305483","0.531029472366262"
"Gut","2015","35-65","Westdeutschland","5013","0.386665609557723","0.378008218375989","0.395323000739456"
"Gut","2015","35-65","Ostdeutschland","1271","0.378371712871756","0.361182576173162","0.39556084957035"
"Gut","2015","66 +","Westdeutschland","991","0.260789809879049","0.246580836227495","0.274998783530602"
"Gut","2015","66 +","Ostdeutschland","262","0.197330325619885","0.174988863998483","0.219671787241286"
"Zufriedenstellend","2015","17-34","Westdeutschland","1115","0.195709303517474","0.185664574837954","0.205754032196993"
"Zufriedenstellend","2015","17-34","Ostdeutschland","276","0.207974982254889","0.185116309129473","0.230833655380306"
"Zufriedenstellend","2015","35-65","Westdeutschland","3950","0.346223919260679","0.33776599762074","0.354681840900617"
"Zufriedenstellend","2015","35-65","Ostdeutschland","1043","0.357922931684302","0.340931980497903","0.3749138828707"
"Zufriedenstellend","2015","66 +","Westdeutschland","1505","0.398122970822656","0.382281484382908","0.413964457262405"
"Zufriedenstellend","2015","66 +","Ostdeutschland","570","0.459639952019704","0.431663235691042","0.487616668348366"
"Weniger gut","2015","17-34","Westdeutschland","406","0.0687581133520554","0.0623516377140276","0.0751645889900832"
"Weniger gut","2015","17-34","Ostdeutschland","83","0.0695669804547962","0.055237839550822","0.0838961213587703"
"Weniger gut","2015","35-65","Westdeutschland","1665","0.146741850968693","0.14045131241797","0.153032389519417"
"Weniger gut","2015","35-65","Ostdeutschland","443","0.15891059772754","0.145952929332647","0.171868266122433"
"Weniger gut","2015","66 +","Westdeutschland","847","0.240974736510618","0.227134379266316","0.254815093754921"
"Weniger gut","2015","66 +","Ostdeutschland","273","0.24202917122397","0.217985192173256","0.266073150274684"
"Schlecht","2015","17-34","Westdeutschland","42","0.00800858944874589","0.0057519720964475","0.0102652068010443"
"Schlecht","2015","17-34","Ostdeutschland","21","","",""
"Schlecht","2015","35-65","Westdeutschland","396","0.0385637886310839","0.0351406799018248","0.041986897360343"
"Schlecht","2015","35-65","Ostdeutschland","107","0.0464211418284103","0.0389641173846914","0.0538781662721291"
"Schlecht","2015","66 +","Westdeutschland","220","0.0722540092243774","0.0638752647549724","0.0806327536937824"
"Schlecht","2015","66 +","Ostdeutschland","98","0.0880268907240671","0.0721214782686683","0.103932303179466"
"Sehr gut","2016","17-34","Westdeutschland","1924","0.230207424462754","0.219882659927669","0.240532188997839"
"Sehr gut","2016","17-34","Ostdeutschland","328","0.215097770623849","0.193106038441018","0.237089502806681"
"Sehr gut","2016","35-65","Westdeutschland","1254","0.071765527377742","0.0671813150480092","0.0763497397074747"
"Sehr gut","2016","35-65","Ostdeutschland","230","0.0509386421120126","0.0432247771126032","0.0586525071114219"
"Sehr gut","2016","66 +","Westdeutschland","102","0.0253456382713571","0.0201855613599821","0.0305057151827321"
"Sehr gut","2016","66 +","Ostdeutschland","21","","",""
"Gut","2016","17-34","Westdeutschland","2854","0.499821617358115","0.487558423022324","0.512084811693907"
"Gut","2016","17-34","Ostdeutschland","627","0.489409380451481","0.462654299916761","0.5161644609862"
"Gut","2016","35-65","Westdeutschland","4876","0.388618194830372","0.379960629887447","0.397275759773296"
"Gut","2016","35-65","Ostdeutschland","1302","0.397857525742026","0.380685772983854","0.415029278500197"
"Gut","2016","66 +","Westdeutschland","957","0.256690748126998","0.242350088750953","0.271031407503043"
"Gut","2016","66 +","Ostdeutschland","274","0.22360009605136","0.199715408477636","0.247484783625084"
"Zufriedenstellend","2016","17-34","Westdeutschland","1073","0.18649142225742","0.176938326462114","0.196044518052725"
"Zufriedenstellend","2016","17-34","Ostdeutschland","265","0.191968114443424","0.170888507869029","0.213047721017819"
"Zufriedenstellend","2016","35-65","Westdeutschland","3894","0.348389420672738","0.339926807675322","0.356852033670155"
"Zufriedenstellend","2016","35-65","Ostdeutschland","1004","0.350883929146622","0.334140510889141","0.367627347404104"
"Zufriedenstellend","2016","66 +","Westdeutschland","1528","0.41653680835914","0.400351809709285","0.432721807008994"
"Zufriedenstellend","2016","66 +","Ostdeutschland","508","0.426908203838864","0.398553822131341","0.455262585546387"
"Weniger gut","2016","17-34","Westdeutschland","449","0.0720855955456965","0.0657423454077415","0.0784288456836515"
"Weniger gut","2016","17-34","Ostdeutschland","103","0.0923503071098592","0.0768545783207631","0.107846035898955"
"Weniger gut","2016","35-65","Westdeutschland","1720","0.155040188405571","0.14861156317583","0.161468813635312"
"Weniger gut","2016","35-65","Ostdeutschland","461","0.160722006667683","0.147836787868241","0.173607225467126"
"Weniger gut","2016","66 +","Westdeutschland","755","0.225168096715114","0.211454972216483","0.238881221213745"
"Weniger gut","2016","66 +","Ostdeutschland","277","0.252283770770632","0.227386376555943","0.277181164985322"
"Schlecht","2016","17-34","Westdeutschland","86","0.0113939403760143","0.00879089200030811","0.0139969887517206"
"Schlecht","2016","17-34","Ostdeutschland","18","","",""
"Schlecht","2016","35-65","Westdeutschland","433","0.036186668713577","0.0328696440187843","0.0395036934083698"
"Schlecht","2016","35-65","Ostdeutschland","124","0.0395978963316559","0.0327561996685565","0.0464395929947554"
"Schlecht","2016","66 +","Westdeutschland","222","0.0762587085273906","0.0675450779247033","0.0849723391300779"
"Schlecht","2016","66 +","Ostdeutschland","89","0.0784581318179125","0.0630440609113903","0.0938722027244348"
"Sehr gut","2017","17-34","Westdeutschland","2331","0.250291224801327","0.240431571993604","0.260150877609049"
"Sehr gut","2017","17-34","Ostdeutschland","366","0.164941736889822","0.146272099803131","0.183611373976512"
"Sehr gut","2017","35-65","Westdeutschland","1472","0.0800418118723416","0.0754907479399032","0.0845928758047801"
"Sehr gut","2017","35-65","Ostdeutschland","276","0.0517050957231187","0.044398380444908","0.0590118110013295"
"Sehr gut","2017","66 +","Westdeutschland","131","0.032395053593096","0.0267420269119506","0.0380480802742414"
"Sehr gut","2017","66 +","Ostdeutschland","13","","",""
"Gut","2017","17-34","Westdeutschland","3222","0.464808798083029","0.453456490068961","0.476161106097097"
"Gut","2017","17-34","Ostdeutschland","728","0.534878717265416","0.509787428407613","0.559970006123219"
"Gut","2017","35-65","Westdeutschland","5450","0.383036360513944","0.374883308324761","0.391189412703128"
"Gut","2017","35-65","Ostdeutschland","1483","0.416639002232568","0.400371066091562","0.432906938373575"
"Gut","2017","66 +","Westdeutschland","1038","0.251205358931962","0.23735731420027","0.265053403663655"
"Gut","2017","66 +","Ostdeutschland","306","0.234251620092043","0.210466311422189","0.258036928761896"
"Zufriedenstellend","2017","17-34","Westdeutschland","1284","0.198733900430919","0.189651160567507","0.207816640294331"
"Zufriedenstellend","2017","17-34","Ostdeutschland","298","0.215942224906332","0.19524295516713","0.236641494645535"
"Zufriedenstellend","2017","35-65","Westdeutschland","4378","0.350127431667247","0.342127291280867","0.358127572053627"
"Zufriedenstellend","2017","35-65","Ostdeutschland","1137","0.332122234282931","0.31658115159891","0.347663316966951"
"Zufriedenstellend","2017","66 +","Westdeutschland","1615","0.426333549992852","0.410543004798808","0.442124095186897"
"Zufriedenstellend","2017","66 +","Ostdeutschland","556","0.440011762299823","0.412134761830185","0.467888762769462"
"Weniger gut","2017","17-34","Westdeutschland","514","0.0789232124424859","0.0727864005798945","0.0850600243050773"
"Weniger gut","2017","17-34","Ostdeutschland","107","0.0693277657791162","0.0565497274614567","0.0821058040967758"
"Weniger gut","2017","35-65","Westdeutschland","1900","0.151646017400823","0.145630479154073","0.157661555647573"
"Weniger gut","2017","35-65","Ostdeutschland","500","0.150598167427918","0.138796313279281","0.162400021576556"
"Weniger gut","2017","66 +","Westdeutschland","774","0.230868420509198","0.217413682938271","0.244323158080125"
"Weniger gut","2017","66 +","Ostdeutschland","253","0.225078655902945","0.201624467203601","0.248532844602288"
"Schlecht","2017","17-34","Westdeutschland","64","0.00724286424223918","0.00531281142237676","0.00917291706210161"
"Schlecht","2017","17-34","Ostdeutschland","19","","",""
"Schlecht","2017","35-65","Westdeutschland","457","0.0351483785456443","0.0320598376989099","0.0382369193923787"
"Schlecht","2017","35-65","Ostdeutschland","132","0.0489355003334639","0.0418167984680151","0.0560542021989128"
"Schlecht","2017","66 +","Westdeutschland","210","0.0591976169728911","0.0516624312585137","0.0667328026872685"
"Schlecht","2017","66 +","Ostdeutschland","90","0.0885437420374352","0.0725896791901603","0.10449780488471"
"Sehr gut","2018","17-34","Westdeutschland","2264","0.26056401664416","0.25020783669938","0.27092019658894"
"Sehr gut","2018","17-34","Ostdeutschland","397","0.190317752592032","0.170223212779041","0.210412292405024"
"Sehr gut","2018","35-65","Westdeutschland","1462","0.081164462333763","0.0764612098950537","0.0858677147724724"
"Sehr gut","2018","35-65","Ostdeutschland","283","0.0648155954858991","0.0565594460398294","0.0730717449319688"
"Sehr gut","2018","66 +","Westdeutschland","129","0.0320986210878431","0.0264773653878776","0.0377198767878086"
"Sehr gut","2018","66 +","Ostdeutschland","20","","",""
"Gut","2018","17-34","Westdeutschland","2900","0.454035202777411","0.442288413961425","0.465781991593396"
"Gut","2018","17-34","Ostdeutschland","658","0.531206189183767","0.505661324660335","0.5567510537072"
"Gut","2018","35-65","Westdeutschland","5147","0.389878240734664","0.381478435908534","0.398278045560795"
"Gut","2018","35-65","Ostdeutschland","1434","0.420967399280698","0.404411037788948","0.437523760772447"
"Gut","2018","66 +","Westdeutschland","1044","0.252274899160872","0.238423852279389","0.266125946042356"
"Gut","2018","66 +","Ostdeutschland","326","0.264606986319357","0.240044470866578","0.289169501772135"
"Zufriedenstellend","2018","17-34","Westdeutschland","1227","0.196683056941601","0.18730486719161","0.206061246691591"
"Zufriedenstellend","2018","17-34","Ostdeutschland","298","0.201408625542841","0.180878932954742","0.221938318130939"
"Zufriedenstellend","2018","35-65","Westdeutschland","4124","0.343838546627928","0.335658061159837","0.352019032096019"
"Zufriedenstellend","2018","35-65","Ostdeutschland","1123","0.339208198292912","0.323331702481173","0.355084694104651"
"Zufriedenstellend","2018","66 +","Westdeutschland","1595","0.439706888427685","0.423877509523274","0.455536267332095"
"Zufriedenstellend","2018","66 +","Ostdeutschland","553","0.437021261300723","0.409402148882954","0.464640373718492"
"Weniger gut","2018","17-34","Westdeutschland","438","0.0760588286520812","0.0698043796791442","0.0823132776250182"
"Weniger gut","2018","17-34","Ostdeutschland","95","0.0676202401551326","0.0547669036133877","0.0804735766968775"
"Weniger gut","2018","35-65","Westdeutschland","1770","0.149318164174301","0.143180030529626","0.155456297818975"
"Weniger gut","2018","35-65","Ostdeutschland","443","0.127489768021038","0.11630538349982","0.138674152542256"
"Weniger gut","2018","66 +","Westdeutschland","791","0.214069086834968","0.200988001991447","0.22715017167849"
"Weniger gut","2018","66 +","Ostdeutschland","263","0.231882163725872","0.208382587269202","0.255381740182542"
"Schlecht","2018","17-34","Westdeutschland","72","0.0126588949847471","0.0100212060052047","0.0152965839642895"
"Schlecht","2018","17-34","Ostdeutschland","18","","",""
"Schlecht","2018","35-65","Westdeutschland","448","0.035800586129344","0.0326007706175888","0.0390004016410992"
"Schlecht","2018","35-65","Ostdeutschland","133","0.0475190389194535","0.0403847427259579","0.0546533351129492"
"Schlecht","2018","66 +","Westdeutschland","218","0.0618505044886315","0.0541683639768242","0.0695326450004387"
"Schlecht","2018","66 +","Ostdeutschland","77","0.0546445846326299","0.0419889607152377","0.0673002085500221"
"Sehr gut","2019","17-34","Westdeutschland","1892","0.237554325478363","0.226958293343376","0.24815035761335"
"Sehr gut","2019","17-34","Ostdeutschland","292","0.161354387161775","0.141130951181667","0.181577823141882"
"Sehr gut","2019","35-65","Westdeutschland","1652","0.0870546900210918","0.0822671276347463","0.0918422524074373"
"Sehr gut","2019","35-65","Ostdeutschland","326","0.0677715826409292","0.059476316127368","0.0760668491544904"
"Sehr gut","2019","66 +","Westdeutschland","185","0.0317693549555124","0.0262901927597397","0.0372485171512851"
"Sehr gut","2019","66 +","Ostdeutschland","34","0.0212359899734828","0.0134348795536749","0.0290371003932907"
"Gut","2019","17-34","Westdeutschland","2771","0.48759327443456","0.475148311514766","0.500038237354355"
"Gut","2019","17-34","Ostdeutschland","625","0.582765447514128","0.555656519386467","0.609874375641789"
"Gut","2019","35-65","Westdeutschland","5514","0.399667196185473","0.391348768069172","0.407985624301773"
"Gut","2019","35-65","Ostdeutschland","1526","0.40745318499736","0.391237117114348","0.423669252880372"
"Gut","2019","66 +","Westdeutschland","1141","0.261241166537829","0.247516787723553","0.274965545352104"
"Gut","2019","66 +","Ostdeutschland","357","0.233562850489364","0.210668868835753","0.256456832142974"
"Zufriedenstellend","2019","17-34","Westdeutschland","1077","0.190397000719548","0.18062185031118","0.200172151127916"
"Zufriedenstellend","2019","17-34","Ostdeutschland","247","0.199700770643674","0.177722607870825","0.221678933416523"
"Zufriedenstellend","2019","35-65","Westdeutschland","4037","0.329134514946784","0.321154560419124","0.337114469474445"
"Zufriedenstellend","2019","35-65","Ostdeutschland","1088","0.334103945137064","0.318537502196396","0.349670388077732"
"Zufriedenstellend","2019","66 +","Westdeutschland","1653","0.438607525736919","0.423105377733178","0.454109673740659"
"Zufriedenstellend","2019","66 +","Ostdeutschland","554","0.434107140805122","0.40728788360302","0.460926398007224"
"Weniger gut","2019","17-34","Westdeutschland","383","0.0686808575710075","0.0623839914124186","0.0749777237295963"
"Weniger gut","2019","17-34","Ostdeutschland","92","0.0508539370037979","0.0387756837533421","0.0629321902542536"
"Weniger gut","2019","35-65","Westdeutschland","1728","0.152429952133816","0.146325890141092","0.15853401412654"
"Weniger gut","2019","35-65","Ostdeutschland","473","0.151570109715258","0.139735331493739","0.163404887936777"
"Weniger gut","2019","66 +","Westdeutschland","744","0.210411494414359","0.197677762999058","0.22314522582966"
"Weniger gut","2019","66 +","Ostdeutschland","282","0.239023559798891","0.215946146172855","0.262100973424928"
"Schlecht","2019","17-34","Westdeutschland","74","0.0157745417965204","0.0126722473406577","0.0188768362523831"
"Schlecht","2019","17-34","Ostdeutschland","15","","",""
"Schlecht","2019","35-65","Westdeutschland","389","0.031713646712835","0.0287377286043782","0.0346895648212917"
"Schlecht","2019","35-65","Ostdeutschland","114","0.0391011775093889","0.0327041368683756","0.0454982181504021"
"Schlecht","2019","66 +","Westdeutschland","213","0.0579704583553817","0.0506698983584676","0.0652710183522958"
"Schlecht","2019","66 +","Ostdeutschland","85","0.07207045893314","0.0580772500290177","0.0860636678372623"
"Sehr gut","2020","17-34","Westdeutschland","2452","0.25146532772704","0.24141951654986","0.261511138904221"
"Sehr gut","2020","17-34","Ostdeutschland","401","0.209330777152994","0.187842822401863","0.230818731904124"
"Sehr gut","2020","35-65","Westdeutschland","1799","0.0923054633820687","0.0873564634538076","0.0972544633103298"
"Sehr gut","2020","35-65","Ostdeutschland","353","0.0898912101843563","0.0801471633622418","0.0996352570064708"
"Sehr gut","2020","66 +","Westdeutschland","155","0.0348924881721303","0.028994704758223","0.0407902715860376"
"Sehr gut","2020","66 +","Ostdeutschland","27","","",""
"Gut","2020","17-34","Westdeutschland","3175","0.47680870699551","0.465243794894133","0.488373619096888"
"Gut","2020","17-34","Ostdeutschland","639","0.502756639766976","0.476348091689939","0.529165187844013"
"Gut","2020","35-65","Westdeutschland","5611","0.404771978967415","0.396379683080153","0.413164274854677"
"Gut","2020","35-65","Ostdeutschland","1440","0.393844693910201","0.377199511872323","0.410489875948078"
"Gut","2020","66 +","Westdeutschland","1090","0.251155975500353","0.237217911838209","0.265094039162496"
"Gut","2020","66 +","Ostdeutschland","322","0.230687387713131","0.207398765064378","0.253976010361884"
"Zufriedenstellend","2020","17-34","Westdeutschland","1091","0.197800524077256","0.188577042182929","0.207024005971583"
