,Unnamed: 0,year,age_gr,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
694,694,2011,66 and older,male,Satisfactory,0.42464,1048,28826,0.40188,0.44385
695,695,2011,66 and older,male,Poor,0.22227,506,28826,0.20352,0.24039
696,696,2011,66 and older,male,Bad,0.07713,175,28826,0.06913,0.08567
697,697,2011,66 and older,female,Very good,0.02455,74,28826,0.0207,0.02929
698,698,2011,66 and older,female,Good,0.21636,615,28826,0.20286,0.23001
699,699,2011,66 and older,female,Satisfactory,0.39741,1077,28826,0.38207,0.41441
700,700,2011,66 and older,female,Poor,0.26815,673,28826,0.25288,0.28339
701,701,2011,66 and older,female,Bad,0.09353,224,28826,0.08714,0.1017
702,702,2012,17-29 y.,male,Very good,0.30921,648,28092,0.28155,0.34103
703,703,2012,17-29 y.,male,Good,0.46707,1016,28092,0.43801,0.50065
704,704,2012,17-29 y.,male,Satisfactory,0.17555,332,28092,0.15524,0.19819
705,705,2012,17-29 y.,male,Poor,0.04817,99,28092,0.03931,0.0584
706,706,2012,17-29 y.,female,Very good,0.21523,552,28092,0.1974,0.23403
707,707,2012,17-29 y.,female,Good,0.49527,1135,28092,0.45814,0.52304
708,708,2012,17-29 y.,female,Satisfactory,0.21416,499,28092,0.19094,0.23882
709,709,2012,17-29 y.,female,Poor,0.07534,178,28092,0.06322,0.08932
710,710,2012,30-45 y.,male,Very good,0.13079,496,28092,0.11775,0.14586
711,711,2012,30-45 y.,male,Good,0.50094,1930,28092,0.47372,0.53107
712,712,2012,30-45 y.,male,Satisfactory,0.27218,989,28092,0.25089,0.29787
713,713,2012,30-45 y.,male,Poor,0.07736,298,28092,0.06651,0.08898
714,714,2012,30-45 y.,male,Bad,0.01872,71,28092,0.01425,0.02344
715,715,2012,30-45 y.,female,Very good,0.12814,641,28092,0.11544,0.14277
716,716,2012,30-45 y.,female,Good,0.48291,2609,28092,0.46161,0.50891
717,717,2012,30-45 y.,female,Satisfactory,0.27454,1409,28092,0.25593,0.29555
718,718,2012,30-45 y.,female,Poor,0.09444,516,28092,0.0839,0.1078
719,719,2012,30-45 y.,female,Bad,0.01998,110,28092,0.0165,0.02285
720,720,2012,46-65 y.,male,Very good,0.04678,255,28092,0.04205,0.05283
721,721,2012,46-65 y.,male,Good,0.36852,1717,28092,0.35141,0.38626
722,722,2012,46-65 y.,male,Satisfactory,0.3941,1609,28092,0.37418,0.41606
723,723,2012,46-65 y.,male,Poor,0.15059,618,28092,0.14005,0.16252
724,724,2012,46-65 y.,male,Bad,0.04001,176,28092,0.03491,0.04616
725,725,2012,46-65 y.,female,Very good,0.05946,307,28092,0.05279,0.06674
726,726,2012,46-65 y.,female,Good,0.35385,1906,28092,0.33733,0.36804
727,727,2012,46-65 y.,female,Satisfactory,0.37424,1805,28092,0.35707,0.39142
728,728,2012,46-65 y.,female,Poor,0.16505,766,28092,0.15232,0.1769
729,729,2012,46-65 y.,female,Bad,0.0474,208,28092,0.04048,0.05405
730,730,2012,66 and older,male,Very good,0.03155,81,28092,0.02618,0.03635
731,731,2012,66 and older,male,Good,0.2677,725,28092,0.25292,0.28526
732,732,2012,66 and older,male,Satisfactory,0.42454,1070,28092,0.40489,0.4479
733,733,2012,66 and older,male,Poor,0.20831,495,28092,0.19388,0.22344
734,734,2012,66 and older,male,Bad,0.0679,155,28092,0.06025,0.07702
735,735,2012,66 and older,female,Very good,0.03029,79,28092,0.02533,0.03518
736,736,2012,66 and older,female,Good,0.20921,613,28092,0.19812,0.22168
737,737,2012,66 and older,female,Satisfactory,0.42224,1133,28092,0.40737,0.44011
738,738,2012,66 and older,female,Poor,0.26143,658,28092,0.24583,0.27477
739,739,2012,66 and older,female,Bad,0.07683,188,28092,0.06981,0.08329
740,740,2013,17-29 y.,male,Very good,0.31684,903,31131,0.29046,0.3461
741,741,2013,17-29 y.,male,Good,0.48815,1202,31131,0.45724,0.52446
742,742,2013,17-29 y.,male,Satisfactory,0.1603,393,31131,0.13859,0.17986
743,743,2013,17-29 y.,male,Poor,0.03471,97,31131,0.02826,0.04065
744,744,2013,17-29 y.,female,Very good,0.24345,767,31131,0.22416,0.2656
745,745,2013,17-29 y.,female,Good,0.45751,1344,31131,0.42475,0.48812
746,746,2013,17-29 y.,female,Satisfactory,0.2173,594,31131,0.19329,0.23864
747,747,2013,17-29 y.,female,Poor,0.07234,220,31131,0.06069,0.08358
748,748,2013,17-29 y.,female,Bad,0.0094,31,31131,0.00698,0.01265
749,749,2013,30-45 y.,male,Very good,0.15416,677,31131,0.13749,0.1689
750,750,2013,30-45 y.,male,Good,0.48391,2116,31131,0.45711,0.51398
751,751,2013,30-45 y.,male,Satisfactory,0.24944,1106,31131,0.23002,0.26976
752,752,2013,30-45 y.,male,Poor,0.08814,370,31131,0.07433,0.10189
753,753,2013,30-45 y.,male,Bad,0.02435,97,31131,0.01888,0.03246
754,754,2013,30-45 y.,female,Very good,0.13176,832,31131,0.12057,0.14448
755,755,2013,30-45 y.,female,Good,0.47296,2826,31131,0.44724,0.49531
756,756,2013,30-45 y.,female,Satisfactory,0.27095,1554,31131,0.25003,0.28958
757,757,2013,30-45 y.,female,Poor,0.10218,663,31131,0.09105,0.11323
758,758,2013,30-45 y.,female,Bad,0.02216,115,31131,0.01736,0.02721
759,759,2013,46-65 y.,male,Very good,0.06032,337,31131,0.05306,0.06837
760,760,2013,46-65 y.,male,Good,0.35015,1766,31131,0.32774,0.36787
761,761,2013,46-65 y.,male,Satisfactory,0.37789,1750,31131,0.35966,0.39442
762,762,2013,46-65 y.,male,Poor,0.16317,729,31131,0.14997,0.17817
763,763,2013,46-65 y.,male,Bad,0.04847,219,31131,0.04205,0.05695
764,764,2013,46-65 y.,female,Very good,0.05176,321,31131,0.04587,0.05807
765,765,2013,46-65 y.,female,Good,0.32933,1939,31131,0.31422,0.34581
766,766,2013,46-65 y.,female,Satisfactory,0.38416,1918,31131,0.36767,0.40415
767,767,2013,46-65 y.,female,Poor,0.18625,952,31131,0.17593,0.19888
768,768,2013,46-65 y.,female,Bad,0.04849,252,31131,0.04061,0.05493
769,769,2013,66 and older,male,Very good,0.02456,68,31131,0.02037,0.02951
770,770,2013,66 and older,male,Good,0.26536,681,31131,0.2476,0.28103
771,771,2013,66 and older,male,Satisfactory,0.44272,1082,31131,0.41926,0.46207
772,772,2013,66 and older,male,Poor,0.19917,478,31131,0.18356,0.21311
773,773,2013,66 and older,male,Bad,0.06819,143,31131,0.06069,0.07485
774,774,2013,66 and older,female,Very good,0.03191,82,31131,0.02701,0.03882
775,775,2013,66 and older,female,Good,0.22222,612,31131,0.20909,0.23498
776,776,2013,66 and older,female,Satisfactory,0.40368,1053,31131,0.38473,0.42161
777,777,2013,66 and older,female,Poor,0.25448,632,31131,0.23948,0.26971
778,778,2013,66 and older,female,Bad,0.08771,210,31131,0.07979,0.0947
779,779,2014,17-29 y.,male,Very good,0.31095,748,27583,0.28465,0.34065
780,780,2014,17-29 y.,male,Good,0.46803,1083,27583,0.43581,0.50521
781,781,2014,17-29 y.,male,Satisfactory,0.16871,385,27583,0.14731,0.19045
782,782,2014,17-29 y.,male,Poor,0.0523,100,27583,0.04068,0.0628
783,783,2014,17-29 y.,female,Very good,0.22373,556,27583,0.19643,0.24947
784,784,2014,17-29 y.,female,Good,0.48999,1224,27583,0.46447,0.52491
785,785,2014,17-29 y.,female,Satisfactory,0.20593,533,27583,0.18714,0.22804
786,786,2014,17-29 y.,female,Poor,0.08035,186,27583,0.06786,0.09287
787,787,2014,30-45 y.,male,Very good,0.13953,471,27583,0.12526,0.15662
788,788,2014,30-45 y.,male,Good,0.50841,1833,27583,0.47454,0.54608
789,789,2014,30-45 y.,male,Satisfactory,0.2599,932,27583,0.23712,0.28766
790,790,2014,30-45 y.,male,Poor,0.0705,290,27583,0.0596,0.08228
791,791,2014,30-45 y.,male,Bad,0.02167,72,27583,0.01636,0.02676
792,792,2014,30-45 y.,female,Very good,0.12595,592,27583,0.11308,0.14264
793,793,2014,30-45 y.,female,Good,0.4544,2290,27583,0.42882,0.47755
794,794,2014,30-45 y.,female,Satisfactory,0.27926,1363,27583,0.25816,0.29611
795,795,2014,30-45 y.,female,Poor,0.11799,572,27583,0.10629,0.13491
796,796,2014,30-45 y.,female,Bad,0.0224,100,27583,0.01648,0.03035
797,797,2014,46-65 y.,male,Very good,0.05468,264,27583,0.04692,0.06323
798,798,2014,46-65 y.,male,Good,0.36365,1672,27583,0.34485,0.38497
799,799,2014,46-65 y.,male,Satisfactory,0.36949,1597,27583,0.34772,0.38732
800,800,2014,46-65 y.,male,Poor,0.17145,652,27583,0.15903,0.18672
801,801,2014,46-65 y.,male,Bad,0.04072,170,27583,0.03471,0.04751
802,802,2014,46-65 y.,female,Very good,0.05272,263,27583,0.04446,0.06085
803,803,2014,46-65 y.,female,Good,0.33932,1766,27583,0.32304,0.35874
804,804,2014,46-65 y.,female,Satisfactory,0.37147,1809,27583,0.3546,0.38974
805,805,2014,46-65 y.,female,Poor,0.19067,894,27583,0.17886,0.2033
806,806,2014,46-65 y.,female,Bad,0.04581,219,27583,0.03935,0.05123
807,807,2014,66 and older,male,Very good,0.0279,68,27583,0.02367,0.03329
808,808,2014,66 and older,male,Good,0.26221,691,27583,0.24801,0.2778
809,809,2014,66 and older,male,Satisfactory,0.42668,1002,27583,0.40466,0.452
810,810,2014,66 and older,male,Poor,0.22007,516,27583,0.20723,0.23677
811,811,2014,66 and older,male,Bad,0.06314,148,27583,0.05544,0.07168
812,812,2014,66 and older,female,Very good,0.03046,78,27583,0.02536,0.03561
813,813,2014,66 and older,female,Good,0.20263,558,27583,0.1916,0.21548
814,814,2014,66 and older,female,Satisfactory,0.42902,1067,27583,0.41009,0.45107
815,815,2014,66 and older,female,Poor,0.25695,631,27583,0.24114,0.27217
816,816,2014,66 and older,female,Bad,0.08095,188,27583,0.07309,0.08942
817,817,2015,17-29 y.,male,Very good,0.29181,730,27267,0.26571,0.32507
818,818,2015,17-29 y.,male,Good,0.47341,1141,27267,0.43576,0.50936
819,819,2015,17-29 y.,male,Satisfactory,0.17523,384,27267,0.15493,0.19801
820,820,2015,17-29 y.,male,Poor,0.05956,118,27267,0.04734,0.07187
821,821,2015,17-29 y.,female,Very good,0.24242,652,27267,0.2157,0.27289
822,822,2015,17-29 y.,female,Good,0.49332,1223,27267,0.45783,0.53053
823,823,2015,17-29 y.,female,Satisfactory,0.19042,532,27267,0.16991,0.21134
824,824,2015,17-29 y.,female,Poor,0.07384,194,27267,0.06205,0.0869
825,825,2015,30-45 y.,male,Very good,0.14411,551,27267,0.12354,0.16381
826,826,2015,30-45 y.,male,Good,0.50421,1776,27267,0.46832,0.53165
827,827,2015,30-45 y.,male,Satisfactory,0.25362,860,27267,0.22964,0.27632
828,828,2015,30-45 y.,male,Poor,0.07289,264,27267,0.06235,0.08856
829,829,2015,30-45 y.,male,Bad,0.02517,61,27267,0.01597,0.03472
830,830,2015,30-45 y.,female,Very good,0.13194,612,27267,0.11643,0.14824
831,831,2015,30-45 y.,female,Good,0.45704,2230,27267,0.4329,0.49164
832,832,2015,30-45 y.,female,Satisfactory,0.2754,1286,27267,0.25361,0.29566
833,833,2015,30-45 y.,female,Poor,0.11094,538,27267,0.0993,0.12522
834,834,2015,30-45 y.,female,Bad,0.02468,98,27267,0.01902,0.03056
835,835,2015,46-65 y.,male,Very good,0.05621,265,27267,0.04751,0.06429
836,836,2015,46-65 y.,male,Good,0.3491,1644,27267,0.33179,0.36912
837,837,2015,46-65 y.,male,Satisfactory,0.38683,1566,27267,0.36525,0.41068
838,838,2015,46-65 y.,male,Poor,0.15989,637,27267,0.14704,0.17281
839,839,2015,46-65 y.,male,Bad,0.04796,172,27267,0.04073,0.05543
840,840,2015,46-65 y.,female,Very good,0.06075,298,27267,0.05283,0.07038
841,841,2015,46-65 y.,female,Good,0.34064,1749,27267,0.32451,0.36202
842,842,2015,46-65 y.,female,Satisfactory,0.37353,1756,27267,0.35565,0.39386
843,843,2015,46-65 y.,female,Poor,0.18292,846,27267,0.16867,0.19636
844,844,2015,46-65 y.,female,Bad,0.04216,198,27267,0.03594,0.0489
845,845,2015,66 and older,male,Very good,0.02539,58,27267,0.02085,0.03069
846,846,2015,66 and older,male,Good,0.28216,687,27267,0.26281,0.30346
847,847,2015,66 and older,male,Satisfactory,0.4259,1040,27267,0.40686,0.44517
848,848,2015,66 and older,male,Poor,0.19742,464,27267,0.18199,0.21116
849,849,2015,66 and older,male,Bad,0.06913,139,27267,0.05959,0.08022
850,850,2015,66 and older,female,Very good,0.02513,62,27267,0.02198,0.02937
851,851,2015,66 and older,female,Good,0.22379,566,27267,0.20858,0.23804
852,852,2015,66 and older,female,Satisfactory,0.39574,1035,27267,0.37642,0.41535
853,853,2015,66 and older,female,Poor,0.27554,656,27267,0.26038,0.28866
854,854,2015,66 and older,female,Bad,0.07979,179,27267,0.07105,0.09073
855,855,2016,17-29 y.,male,Very good,0.27946,962,27735,0.24963,0.31039
856,856,2016,17-29 y.,male,Good,0.51613,1182,27735,0.47197,0.55029
857,857,2016,17-29 y.,male,Satisfactory,0.15686,386,27735,0.13407,0.17504
858,858,2016,17-29 y.,male,Poor,0.04755,128,27735,0.03755,0.05697
859,859,2016,17-29 y.,female,Very good,0.23506,727,27735,0.20315,0.26464
860,860,2016,17-29 y.,female,Good,0.4719,1226,27735,0.43368,0.50369
861,861,2016,17-29 y.,female,Satisfactory,0.19459,490,27735,0.17141,0.21757
862,862,2016,17-29 y.,female,Poor,0.0832,219,27735,0.06857,0.10004
863,863,2016,17-29 y.,female,Bad,0.01526,39,27735,0.00898,0.02371
864,864,2016,30-45 y.,male,Very good,0.13723,801,27735,0.11928,0.15556
865,865,2016,30-45 y.,male,Good,0.48616,1767,27735,0.45339,0.51865
866,866,2016,30-45 y.,male,Satisfactory,0.26069,896,27735,0.23768,0.28678
867,867,2016,30-45 y.,male,Poor,0.09947,324,27735,0.08397,0.12003
868,868,2016,30-45 y.,male,Bad,0.01645,78,27735,0.012,0.02135
869,869,2016,30-45 y.,female,Very good,0.11584,694,27735,0.10472,0.13021
870,870,2016,30-45 y.,female,Good,0.48968,2160,27735,0.45659,0.52031
871,871,2016,30-45 y.,female,Satisfactory,0.2502,1184,27735,0.23046,0.27058
872,872,2016,30-45 y.,female,Poor,0.12022,582,27735,0.10509,0.13411
873,873,2016,30-45 y.,female,Bad,0.02405,129,27735,0.0185,0.03178
874,874,2016,46-65 y.,male,Very good,0.0437,267,27735,0.03679,0.05176
875,875,2016,46-65 y.,male,Good,0.36841,1647,27735,0.34867,0.39135
876,876,2016,46-65 y.,male,Satisfactory,0.37826,1527,27735,0.35783,0.39883
877,877,2016,46-65 y.,male,Poor,0.16776,642,27735,0.14948,0.18135
878,878,2016,46-65 y.,male,Bad,0.04186,169,27735,0.03462,0.05098
879,879,2016,46-65 y.,female,Very good,0.05346,285,27735,0.04511,0.06185
880,880,2016,46-65 y.,female,Good,0.33321,1678,27735,0.31629,0.3546
881,881,2016,46-65 y.,female,Satisfactory,0.3864,1753,27735,0.36652,0.40698
882,882,2016,46-65 y.,female,Poor,0.18287,838,27735,0.16752,0.19726
883,883,2016,46-65 y.,female,Bad,0.04406,223,27735,0.03795,0.0514
884,884,2016,66 and older,male,Very good,0.02559,60,27735,0.01977,0.03121
885,885,2016,66 and older,male,Good,0.28561,677,27735,0.2654,0.30645
886,886,2016,66 and older,male,Satisfactory,0.43397,1027,27735,0.40647,0.46248
887,887,2016,66 and older,male,Poor,0.18699,421,27735,0.17144,0.20207
888,888,2016,66 and older,male,Bad,0.06785,134,27735,0.05906,0.07856
889,889,2016,66 and older,female,Very good,0.02331,63,27735,0.01912,0.02791
890,890,2016,66 and older,female,Good,0.22298,553,27735,0.20807,0.23932
891,891,2016,66 and older,female,Satisfactory,0.40648,1009,27735,0.38401,0.42619
892,892,2016,66 and older,female,Poor,0.26361,611,27735,0.24668,0.28036
893,893,2016,66 and older,female,Bad,0.08362,177,27735,0.07481,0.09365
894,894,2017,17-29 y.,male,Very good,0.28785,1227,31050,0.26644,0.30744
895,895,2017,17-29 y.,male,Good,0.47613,1376,31050,0.44146,0.51285
896,896,2017,17-29 y.,male,Satisfactory,0.16848,445,31050,0.14832,0.18626
897,897,2017,17-29 y.,male,Poor,0.06753,178,31050,0.05559,0.08411
898,898,2017,17-29 y.,female,Very good,0.23899,902,31050,0.21553,0.26526
899,899,2017,17-29 y.,female,Good,0.46089,1414,31050,0.42731,0.49426
900,900,2017,17-29 y.,female,Satisfactory,0.2115,583,31050,0.19032,0.23516
901,901,2017,17-29 y.,female,Poor,0.08862,246,31050,0.07559,0.10562
902,902,2017,30-45 y.,male,Very good,0.14997,850,31050,0.13289,0.16997
903,903,2017,30-45 y.,male,Good,0.5044,1891,31050,0.47312,0.53024
904,904,2017,30-45 y.,male,Satisfactory,0.25235,981,31050,0.228,0.27525
905,905,2017,30-45 y.,male,Poor,0.07702,308,31050,0.06377,0.08993
906,906,2017,30-45 y.,male,Bad,0.01626,57,31050,0.00991,0.02293
907,907,2017,30-45 y.,female,Very good,0.12297,730,31050,0.11019,0.13386
908,908,2017,30-45 y.,female,Good,0.46932,2291,31050,0.44047,0.49471
909,909,2017,30-45 y.,female,Satisfactory,0.27105,1332,31050,0.25037,0.29268
910,910,2017,30-45 y.,female,Poor,0.11475,568,31050,0.10314,0.13069
911,911,2017,30-45 y.,female,Bad,0.02191,115,31050,0.01678,0.02804
912,912,2017,46-65 y.,male,Very good,0.05519,365,31050,0.04795,0.06384
913,913,2017,46-65 y.,male,Good,0.35757,1923,31050,0.34074,0.37703
914,914,2017,46-65 y.,male,Satisfactory,0.37,1746,31050,0.34612,0.39046
915,915,2017,46-65 y.,male,Poor,0.17044,762,31050,0.1588,0.18129
916,916,2017,46-65 y.,male,Bad,0.04679,206,31050,0.03992,0.05484
917,917,2017,46-65 y.,female,Very good,0.05736,369,31050,0.05131,0.06389
918,918,2017,46-65 y.,female,Good,0.33745,1986,31050,0.31995,0.35621
919,919,2017,46-65 y.,female,Satisfactory,0.38802,2011,31050,0.37181,0.40676
920,920,2017,46-65 y.,female,Poor,0.17457,960,31050,0.16385,0.18629
921,921,2017,46-65 y.,female,Bad,0.0426,244,31050,0.03632,0.0503
922,922,2017,66 and older,male,Very good,0.02672,68,31050,0.02208,0.03387
923,923,2017,66 and older,male,Good,0.28512,740,31050,0.26742,0.30314
924,924,2017,66 and older,male,Satisfactory,0.44527,1094,31050,0.4202,0.47363
925,925,2017,66 and older,male,Poor,0.17912,423,31050,0.16182,0.19248
926,926,2017,66 and older,male,Bad,0.06377,137,31050,0.05533,0.07334
927,927,2017,66 and older,female,Very good,0.03104,76,31050,0.02555,0.03681
928,928,2017,66 and older,female,Good,0.21894,604,31050,0.20328,0.23426
929,929,2017,66 and older,female,Satisfactory,0.41531,1076,31050,0.39533,0.43751
930,930,2017,66 and older,female,Poor,0.26998,603,31050,0.2532,0.28788
931,931,2017,66 and older,female,Bad,0.06473,163,31050,0.05645,0.07321
932,932,2018,17-29 y.,male,Very good,0.30349,1227,29726,0.27934,0.33069
933,933,2018,17-29 y.,male,Good,0.46505,1243,29726,0.43594,0.50016
934,934,2018,17-29 y.,male,Satisfactory,0.17382,460,29726,0.15282,0.19665
935,935,2018,17-29 y.,male,Poor,0.05764,138,29726,0.0472,0.06767
936,936,2018,17-29 y.,female,Very good,0.24149,862,29726,0.21718,0.26774
937,937,2018,17-29 y.,female,Good,0.46084,1273,29726,0.428,0.49327
938,938,2018,17-29 y.,female,Satisfactory,0.18492,562,29726,0.16363,0.20882
939,939,2018,17-29 y.,female,Poor,0.09245,223,29726,0.07964,0.10894
940,940,2018,17-29 y.,female,Bad,0.02031,35,29726,0.01177,0.0297
941,941,2018,30-45 y.,male,Very good,0.16657,855,29726,0.14861,0.19047
942,942,2018,30-45 y.,male,Good,0.47405,1702,29726,0.44225,0.50358
943,943,2018,30-45 y.,male,Satisfactory,0.26465,877,29726,0.24105,0.29273
944,944,2018,30-45 y.,male,Poor,0.08232,283,29726,0.06865,0.09454
945,945,2018,30-45 y.,male,Bad,0.01241,60,29726,0.00696,0.01919
946,946,2018,30-45 y.,female,Very good,0.13152,729,29726,0.12014,0.1505
947,947,2018,30-45 y.,female,Good,0.46287,2077,29726,0.43398,0.49207
948,948,2018,30-45 y.,female,Satisfactory,0.27465,1244,29726,0.25224,0.30004
949,949,2018,30-45 y.,female,Poor,0.10998,511,29726,0.09787,0.12563
950,950,2018,30-45 y.,female,Bad,0.02099,97,29726,0.01476,0.02804
951,951,2018,46-65 y.,male,Very good,0.05621,363,29726,0.04801,0.06583
952,952,2018,46-65 y.,male,Good,0.37142,1915,29726,0.35287,0.39209
953,953,2018,46-65 y.,male,Satisfactory,0.37197,1666,29726,0.35121,0.39572
954,954,2018,46-65 y.,male,Poor,0.15724,703,29726,0.14586,0.17136
955,955,2018,46-65 y.,male,Bad,0.04315,198,29726,0.03758,0.05063
956,956,2018,46-65 y.,female,Very good,0.05282,369,29726,0.04759,0.0591
957,957,2018,46-65 y.,female,Good,0.3593,1931,29726,0.34006,0.37611
958,958,2018,46-65 y.,female,Satisfactory,0.37151,1964,29726,0.35062,0.38946
959,959,2018,46-65 y.,female,Poor,0.16854,888,29726,0.15488,0.18109
960,960,2018,46-65 y.,female,Bad,0.04783,258,29726,0.04001,0.0556
961,961,2018,66 and older,male,Very good,0.02822,71,29726,0.02294,0.03339
962,962,2018,66 and older,male,Good,0.29027,740,29726,0.27023,0.30931
963,963,2018,66 and older,male,Satisfactory,0.45063,1065,29726,0.4267,0.47329
964,964,2018,66 and older,male,Poor,0.16986,435,29726,0.15246,0.18626
965,965,2018,66 and older,male,Bad,0.06102,146,29726,0.05238,0.07272
966,966,2018,66 and older,female,Very good,0.02959,78,29726,0.02425,0.03702
967,967,2018,66 and older,female,Good,0.22372,628,29726,0.20558,0.24348
968,968,2018,66 and older,female,Satisfactory,0.43057,1082,29726,0.40635,0.45569
969,969,2018,66 and older,female,Poor,0.25562,619,29726,0.2388,0.2728
970,970,2018,66 and older,female,Bad,0.06051,149,29726,0.05275,0.06969
971,971,2019,17-29 y.,male,Very good,0.26286,932,29505,0.23489,0.29067
972,972,2019,17-29 y.,male,Good,0.53245,1230,29505,0.49753,0.5773
973,973,2019,17-29 y.,male,Satisfactory,0.15915,384,29505,0.13998,0.18161
974,974,2019,17-29 y.,male,Poor,0.04554,116,29505,0.03712,0.05507
975,975,2019,17-29 y.,female,Very good,0.209,731,29505,0.186,0.22988
976,976,2019,17-29 y.,female,Good,0.48449,1162,29505,0.44709,0.52878
977,977,2019,17-29 y.,female,Satisfactory,0.21099,507,29505,0.18731,0.23479
978,978,2019,17-29 y.,female,Poor,0.07629,198,29505,0.0629,0.09212
979,979,2019,17-29 y.,female,Bad,0.01922,34,29505,0.00952,0.03284
980,980,2019,30-45 y.,male,Very good,0.16147,813,29505,0.1406,0.18449
981,981,2019,30-45 y.,male,Good,0.47903,1698,29505,0.44494,0.51618
982,982,2019,30-45 y.,male,Satisfactory,0.25831,812,29505,0.23115,0.2881
983,983,2019,30-45 y.,male,Poor,0.08532,277,29505,0.06858,0.10738
984,984,2019,30-45 y.,male,Bad,0.01587,61,29505,0.00891,0.02434
985,985,2019,30-45 y.,female,Very good,0.14151,657,29505,0.12547,0.16106
986,986,2019,30-45 y.,female,Good,0.47774,1942,29505,0.44526,0.51173
987,987,2019,30-45 y.,female,Satisfactory,0.25161,1125,29505,0.22782,0.27487
988,988,2019,30-45 y.,female,Poor,0.11062,485,29505,0.0956,0.12752
989,989,2019,30-45 y.,female,Bad,0.01852,90,29505,0.0142,0.02359
990,990,2019,46-65 y.,male,Very good,0.06786,576,29505,0.05626,0.07767
991,991,2019,46-65 y.,male,Good,0.37153,2261,29505,0.35012,0.39327
992,992,2019,46-65 y.,male,Satisfactory,0.35844,1751,29505,0.33708,0.38149
993,993,2019,46-65 y.,male,Poor,0.16104,720,29505,0.14533,0.17748
994,994,2019,46-65 y.,male,Bad,0.04113,179,29505,0.03393,0.04856
995,995,2019,46-65 y.,female,Very good,0.05816,457,29505,0.05124,0.06759
996,996,2019,46-65 y.,female,Good,0.36177,2143,29505,0.34017,0.38207
997,997,2019,46-65 y.,female,Satisfactory,0.35385,1873,29505,0.33034,0.37106
998,998,2019,46-65 y.,female,Poor,0.18811,887,29505,0.17489,0.20247
999,999,2019,46-65 y.,female,Bad,0.0381,204,29505,0.03228,0.04514
1000,1000,2019,66 and older,male,Very good,0.03618,123,29505,0.02782,0.04307
1001,1001,2019,66 and older,male,Good,0.28039,801,29505,0.25747,0.30405
1002,1002,2019,66 and older,male,Satisfactory,0.44838,1127,29505,0.42277,0.47686
1003,1003,2019,66 and older,male,Poor,0.17123,434,29505,0.15574,0.18824
1004,1004,2019,66 and older,male,Bad,0.06381,154,29505,0.0554,0.07459
1005,1005,2019,66 and older,female,Very good,0.02444,95,29505,0.01961,0.02974
1006,1006,2019,66 and older,female,Good,0.23865,690,29505,0.21831,0.25372
1007,1007,2019,66 and older,female,Satisfactory,0.42518,1060,29505,0.40218,0.44965
1008,1008,2019,66 and older,female,Poor,0.25294,577,29505,0.23618,0.26957
1009,1009,2019,66 and older,female,Bad,0.05879,139,29505,0.05068,0.06764
1010,1010,2020,17-29 y.,male,Very good,0.30232,1245,29827,0.27214,0.32751
1011,1011,2020,17-29 y.,male,Good,0.48242,1311,29827,0.44352,0.52095
1012,1012,2020,17-29 y.,male,Satisfactory,0.17136,362,29827,0.14964,0.20119
1013,1013,2020,17-29 y.,male,Poor,0.0439,125,29827,0.0345,0.05524
1014,1014,2020,17-29 y.,female,Very good,0.23644,839,29827,0.21876,0.26702
1015,1015,2020,17-29 y.,female,Good,0.46634,1311,29827,0.42635,0.50503
1016,1016,2020,17-29 y.,female,Satisfactory,0.21323,520,29827,0.18777,0.24171
1017,1017,2020,17-29 y.,female,Poor,0.07105,168,29827,0.05893,0.08422
1018,1018,2020,17-29 y.,female,Bad,0.01294,32,29827,0.00652,0.01958
1019,1019,2020,30-45 y.,male,Very good,0.19896,1184,29827,0.17346,0.23176
1020,1020,2020,30-45 y.,male,Good,0.48681,1913,29827,0.44053,0.53268
1021,1021,2020,30-45 y.,male,Satisfactory,0.23514,779,29827,0.213,0.25767
1022,1022,2020,30-45 y.,male,Poor,0.06538,231,29827,0.0503,0.08332
1023,1023,2020,30-45 y.,male,Bad,0.01371,60,29827,0.00848,0.02083
1024,1024,2020,30-45 y.,female,Very good,0.13151,767,29827,0.11235,0.14684
1025,1025,2020,30-45 y.,female,Good,0.48892,2019,29827,0.44924,0.51773
1026,1026,2020,30-45 y.,female,Satisfactory,0.25751,1036,29827,0.23547,0.28475
1027,1027,2020,30-45 y.,female,Poor,0.10691,425,29827,0.08983,0.12487
1028,1028,2020,30-45 y.,female,Bad,0.01515,74,29827,0.01009,0.02201
1029,1029,2020,46-65 y.,male,Very good,0.06342,519,29827,0.05522,0.07346
1030,1030,2020,46-65 y.,male,Good,0.3849,2222,29827,0.36178,0.41172
1031,1031,2020,46-65 y.,male,Satisfactory,0.35212,1606,29827,0.32963,0.37269
1032,1032,2020,46-65 y.,male,Poor,0.16292,638,29827,0.14722,0.17968
1033,1033,2020,46-65 y.,male,Bad,0.03665,164,29827,0.02801,0.04365
1034,1034,2020,46-65 y.,female,Very good,0.06268,440,29827,0.05519,0.07085
1035,1035,2020,46-65 y.,female,Good,0.34997,2071,29827,0.33267,0.36974
1036,1036,2020,46-65 y.,female,Satisfactory,0.36492,1776,29827,0.34083,0.3902
1037,1037,2020,46-65 y.,female,Poor,0.18037,873,29827,0.16478,0.19413
1038,1038,2020,46-65 y.,female,Bad,0.04205,202,29827,0.03665,0.04886
