,Unnamed: 0,year,migback,pgisced97,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
859,859,2009,No migration background,Second Stage of Tertiary Education,Poor,0.11169,390,17314,0.09927,0.12424
860,860,2009,No migration background,Second Stage of Tertiary Education,Bad,0.02752,84,17314,0.02204,0.03333
861,861,2009,Direct migration background,Lower Secondary Level,Good,0.33325,117,17314,0.28261,0.38061
862,862,2009,Direct migration background,Lower Secondary Level,Satisfactory,0.37069,127,17314,0.31593,0.41978
863,863,2009,Direct migration background,Lower Secondary Level,Poor,0.20532,72,17314,0.17177,0.24326
864,864,2009,Direct migration background,Lower Secondary Level,Bad,0.09075,31,17314,0.07007,0.11599
865,865,2009,Direct migration background,Upper Secondary Level,Very good,0.102,53,17314,0.08283,0.12578
866,866,2009,Direct migration background,Upper Secondary Level,Good,0.37031,228,17314,0.325,0.41965
867,867,2009,Direct migration background,Upper Secondary Level,Satisfactory,0.32685,196,17314,0.2916,0.378
868,868,2009,Direct migration background,Upper Secondary Level,Poor,0.20084,113,17314,0.17325,0.23069
869,869,2009,Direct migration background,Post-secondary Non-tertiary Level,Good,0.4057,58,17314,0.32587,0.50337
870,870,2009,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.5943,66,17314,0.45798,0.70136
871,871,2009,Direct migration background,First Stage of Tertiary Education,Good,0.5508,32,17314,0.39598,0.72182
872,872,2009,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.4492,35,17314,0.33826,0.58607
873,873,2009,Direct migration background,Second Stage of Tertiary Education,Good,0.48362,127,17314,0.39523,0.57086
874,874,2009,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.3436,89,17314,0.2878,0.4073
875,875,2009,Direct migration background,Second Stage of Tertiary Education,Poor,0.17278,38,17314,0.12948,0.22637
876,876,2009,Indirect migration background,Pre-primary Level,Good,1.0,41,17314,0.74658,1.2564
877,877,2009,Indirect migration background,Lower Secondary Level,Good,0.5666,73,17314,0.43103,0.70559
878,878,2009,Indirect migration background,Lower Secondary Level,Satisfactory,0.4334,40,17314,0.32995,0.58247
879,879,2009,Indirect migration background,Upper Secondary Level,Very good,0.16884,45,17314,0.1262,0.21912
880,880,2009,Indirect migration background,Upper Secondary Level,Good,0.5244,148,17314,0.44512,0.63203
881,881,2009,Indirect migration background,Upper Secondary Level,Satisfactory,0.30676,65,17314,0.24695,0.36603
882,882,2009,Indirect migration background,Second Stage of Tertiary Education,Good,1.0,48,17314,0.66168,1.41942
883,883,2010,No migration background,Pre-primary Level,Very good,0.31277,188,23574,0.27116,0.36593
884,884,2010,No migration background,Pre-primary Level,Good,0.52531,243,23574,0.44451,0.62356
885,885,2010,No migration background,Pre-primary Level,Satisfactory,0.16192,72,23574,0.11798,0.20666
886,886,2010,No migration background,Primary Level,Good,0.30369,35,23574,0.191,0.43652
887,887,2010,No migration background,Primary Level,Satisfactory,0.37632,54,23574,0.26371,0.50981
888,888,2010,No migration background,Primary Level,Poor,0.31999,32,23574,0.15875,0.51729
889,889,2010,No migration background,Lower Secondary Level,Very good,0.08574,172,23574,0.06805,0.1028
890,890,2010,No migration background,Lower Secondary Level,Good,0.27825,512,23574,0.25209,0.31134
891,891,2010,No migration background,Lower Secondary Level,Satisfactory,0.34906,556,23574,0.32057,0.37905
892,892,2010,No migration background,Lower Secondary Level,Poor,0.20639,316,23574,0.1878,0.22826
893,893,2010,No migration background,Lower Secondary Level,Bad,0.08056,110,23574,0.06753,0.09186
894,894,2010,No migration background,Upper Secondary Level,Very good,0.07336,933,23574,0.06586,0.08164
895,895,2010,No migration background,Upper Secondary Level,Good,0.35007,4004,23574,0.33607,0.36343
896,896,2010,No migration background,Upper Secondary Level,Satisfactory,0.36528,3399,23574,0.35494,0.37577
897,897,2010,No migration background,Upper Secondary Level,Poor,0.16476,1470,23574,0.15708,0.1732
898,898,2010,No migration background,Upper Secondary Level,Bad,0.04654,403,23574,0.04276,0.05064
899,899,2010,No migration background,Post-secondary Non-tertiary Level,Very good,0.10919,181,23574,0.08214,0.13973
900,900,2010,No migration background,Post-secondary Non-tertiary Level,Good,0.44576,600,23574,0.39821,0.49816
901,901,2010,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.33442,368,23574,0.28552,0.38272
902,902,2010,No migration background,Post-secondary Non-tertiary Level,Poor,0.11063,122,23574,0.09073,0.13471
903,903,2010,No migration background,First Stage of Tertiary Education,Very good,0.05095,101,23574,0.03663,0.06705
904,904,2010,No migration background,First Stage of Tertiary Education,Good,0.34835,571,23574,0.31567,0.37545
905,905,2010,No migration background,First Stage of Tertiary Education,Satisfactory,0.41063,525,23574,0.37158,0.45772
906,906,2010,No migration background,First Stage of Tertiary Education,Poor,0.15103,200,23574,0.12732,0.17282
907,907,2010,No migration background,First Stage of Tertiary Education,Bad,0.03903,44,23574,0.02927,0.0508
908,908,2010,No migration background,Second Stage of Tertiary Education,Very good,0.11631,668,23574,0.10299,0.13233
909,909,2010,No migration background,Second Stage of Tertiary Education,Good,0.43691,2100,23574,0.40868,0.46579
910,910,2010,No migration background,Second Stage of Tertiary Education,Satisfactory,0.30105,1330,23574,0.28354,0.32032
911,911,2010,No migration background,Second Stage of Tertiary Education,Poor,0.12211,485,23574,0.10949,0.13403
912,912,2010,No migration background,Second Stage of Tertiary Education,Bad,0.02362,86,23574,0.01861,0.02849
913,913,2010,Direct migration background,Primary Level,Good,0.2587,58,23574,0.18007,0.36165
914,914,2010,Direct migration background,Primary Level,Satisfactory,0.34025,51,23574,0.22617,0.48375
915,915,2010,Direct migration background,Primary Level,Poor,0.40105,31,23574,0.25029,0.56451
916,916,2010,Direct migration background,Lower Secondary Level,Very good,0.07127,76,23574,0.04716,0.10271
917,917,2010,Direct migration background,Lower Secondary Level,Good,0.30786,242,23574,0.26309,0.34942
918,918,2010,Direct migration background,Lower Secondary Level,Satisfactory,0.31727,184,23574,0.26548,0.37343
919,919,2010,Direct migration background,Lower Secondary Level,Poor,0.19497,93,23574,0.15836,0.2397
920,920,2010,Direct migration background,Lower Secondary Level,Bad,0.10862,39,23574,0.07531,0.13786
921,921,2010,Direct migration background,Upper Secondary Level,Very good,0.09661,130,23574,0.0667,0.1288
922,922,2010,Direct migration background,Upper Secondary Level,Good,0.39349,437,23574,0.336,0.44373
923,923,2010,Direct migration background,Upper Secondary Level,Satisfactory,0.30886,318,23574,0.27505,0.34766
924,924,2010,Direct migration background,Upper Secondary Level,Poor,0.16315,143,23574,0.13621,0.19695
925,925,2010,Direct migration background,Upper Secondary Level,Bad,0.0379,37,23574,0.02938,0.0468
926,926,2010,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.10687,44,23574,0.07169,0.14782
927,927,2010,Direct migration background,Post-secondary Non-tertiary Level,Good,0.43923,152,23574,0.36385,0.57613
928,928,2010,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.34414,92,23574,0.25266,0.44708
929,929,2010,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.10976,34,23574,0.07041,0.15613
930,930,2010,Direct migration background,First Stage of Tertiary Education,Good,0.65053,49,23574,0.44759,0.87713
931,931,2010,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.34947,33,23574,0.24629,0.49714
932,932,2010,Direct migration background,Second Stage of Tertiary Education,Very good,0.11594,107,23574,0.08623,0.14485
933,933,2010,Direct migration background,Second Stage of Tertiary Education,Good,0.46188,246,23574,0.39607,0.5479
934,934,2010,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.29393,136,23574,0.23967,0.36333
935,935,2010,Direct migration background,Second Stage of Tertiary Education,Poor,0.12825,49,23574,0.09695,0.16466
936,936,2010,Indirect migration background,Pre-primary Level,Very good,0.45969,55,23574,0.34455,0.62457
937,937,2010,Indirect migration background,Pre-primary Level,Good,0.54031,58,23574,0.36976,0.71219
938,938,2010,Indirect migration background,Lower Secondary Level,Very good,0.26945,43,23574,0.16423,0.37828
939,939,2010,Indirect migration background,Lower Secondary Level,Good,0.42938,95,23574,0.33194,0.54907
940,940,2010,Indirect migration background,Lower Secondary Level,Satisfactory,0.30117,49,23574,0.21307,0.42963
941,941,2010,Indirect migration background,Upper Secondary Level,Very good,0.15141,79,23574,0.10854,0.2043
942,942,2010,Indirect migration background,Upper Secondary Level,Good,0.38075,198,23574,0.29322,0.46774
943,943,2010,Indirect migration background,Upper Secondary Level,Satisfactory,0.34489,132,23574,0.26572,0.42386
944,944,2010,Indirect migration background,Upper Secondary Level,Poor,0.12295,47,23574,0.0805,0.1689
945,945,2010,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,39,23574,0.51138,1.67473
946,946,2010,Indirect migration background,Second Stage of Tertiary Education,Very good,0.37425,35,23574,0.17013,0.61345
947,947,2010,Indirect migration background,Second Stage of Tertiary Education,Good,0.62575,83,23574,0.46473,0.85029
948,948,2011,No migration background,Pre-primary Level,Very good,0.39725,256,27869,0.35136,0.45334
949,949,2011,No migration background,Pre-primary Level,Good,0.48518,323,27869,0.41827,0.56045
950,950,2011,No migration background,Pre-primary Level,Satisfactory,0.11758,78,27869,0.09524,0.13861
951,951,2011,No migration background,Primary Level,Good,0.24147,56,27869,0.17597,0.32652
952,952,2011,No migration background,Primary Level,Satisfactory,0.49313,70,27869,0.37344,0.63283
953,953,2011,No migration background,Primary Level,Poor,0.26541,49,27869,0.18395,0.34199
954,954,2011,No migration background,Lower Secondary Level,Very good,0.07602,194,27869,0.0665,0.08895
955,955,2011,No migration background,Lower Secondary Level,Good,0.28428,689,27869,0.26433,0.30863
956,956,2011,No migration background,Lower Secondary Level,Satisfactory,0.3506,735,27869,0.32954,0.37208
957,957,2011,No migration background,Lower Secondary Level,Poor,0.21317,396,27869,0.19786,0.23051
958,958,2011,No migration background,Lower Secondary Level,Bad,0.07593,144,27869,0.06637,0.08472
959,959,2011,No migration background,Upper Secondary Level,Very good,0.08212,1062,27869,0.07728,0.08773
960,960,2011,No migration background,Upper Secondary Level,Good,0.35391,4667,27869,0.34234,0.36726
961,961,2011,No migration background,Upper Secondary Level,Satisfactory,0.3529,4104,27869,0.34299,0.3649
962,962,2011,No migration background,Upper Secondary Level,Poor,0.16343,1817,27869,0.15597,0.17043
963,963,2011,No migration background,Upper Secondary Level,Bad,0.04764,514,27869,0.04404,0.05089
964,964,2011,No migration background,Post-secondary Non-tertiary Level,Very good,0.12831,193,27869,0.10162,0.15738
965,965,2011,No migration background,Post-secondary Non-tertiary Level,Good,0.47706,747,27869,0.44437,0.51935
966,966,2011,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.28685,420,27869,0.24718,0.33008
967,967,2011,No migration background,Post-secondary Non-tertiary Level,Poor,0.10778,157,27869,0.08099,0.12908
968,968,2011,No migration background,First Stage of Tertiary Education,Very good,0.06349,120,27869,0.04984,0.07882
969,969,2011,No migration background,First Stage of Tertiary Education,Good,0.37636,672,27869,0.34342,0.41064
970,970,2011,No migration background,First Stage of Tertiary Education,Satisfactory,0.38283,597,27869,0.34853,0.41971
971,971,2011,No migration background,First Stage of Tertiary Education,Poor,0.14019,227,27869,0.12097,0.15655
972,972,2011,No migration background,First Stage of Tertiary Education,Bad,0.03712,51,27869,0.0279,0.04659
973,973,2011,No migration background,Second Stage of Tertiary Education,Very good,0.1189,678,27869,0.10804,0.13122
974,974,2011,No migration background,Second Stage of Tertiary Education,Good,0.44286,2484,27869,0.42093,0.46644
975,975,2011,No migration background,Second Stage of Tertiary Education,Satisfactory,0.29216,1547,27869,0.27846,0.30978
976,976,2011,No migration background,Second Stage of Tertiary Education,Poor,0.11957,569,27869,0.10812,0.13188
977,977,2011,No migration background,Second Stage of Tertiary Education,Bad,0.02652,114,27869,0.02178,0.03101
978,978,2011,Direct migration background,Primary Level,Good,0.31612,59,27869,0.22192,0.41071
979,979,2011,Direct migration background,Primary Level,Satisfactory,0.32031,50,27869,0.23169,0.41547
980,980,2011,Direct migration background,Primary Level,Poor,0.36356,46,27869,0.28233,0.47985
981,981,2011,Direct migration background,Lower Secondary Level,Very good,0.07608,66,27869,0.05557,0.10251
982,982,2011,Direct migration background,Lower Secondary Level,Good,0.28981,242,27869,0.25396,0.32523
983,983,2011,Direct migration background,Lower Secondary Level,Satisfactory,0.33526,208,27869,0.28254,0.38986
984,984,2011,Direct migration background,Lower Secondary Level,Poor,0.22447,111,27869,0.18666,0.26871
985,985,2011,Direct migration background,Lower Secondary Level,Bad,0.07438,38,27869,0.05068,0.09866
986,986,2011,Direct migration background,Upper Secondary Level,Very good,0.10459,137,27869,0.08563,0.12597
987,987,2011,Direct migration background,Upper Secondary Level,Good,0.38022,478,27869,0.34069,0.43139
988,988,2011,Direct migration background,Upper Secondary Level,Satisfactory,0.31713,366,27869,0.28664,0.35031
989,989,2011,Direct migration background,Upper Secondary Level,Poor,0.15913,184,27869,0.13721,0.18516
990,990,2011,Direct migration background,Upper Secondary Level,Bad,0.03893,42,27869,0.02847,0.05244
991,991,2011,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.14062,56,27869,0.10287,0.17875
992,992,2011,Direct migration background,Post-secondary Non-tertiary Level,Good,0.36952,143,27869,0.2919,0.45777
993,993,2011,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.36291,104,27869,0.29716,0.44602
994,994,2011,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.12695,42,27869,0.079,0.18781
995,995,2011,Direct migration background,First Stage of Tertiary Education,Good,0.6485,50,27869,0.43729,0.8951
996,996,2011,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.3515,35,27869,0.25247,0.47945
997,997,2011,Direct migration background,Second Stage of Tertiary Education,Very good,0.17683,121,27869,0.13579,0.21132
998,998,2011,Direct migration background,Second Stage of Tertiary Education,Good,0.44037,281,27869,0.38792,0.5041
999,999,2011,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.25465,154,27869,0.20997,0.29822
1000,1000,2011,Direct migration background,Second Stage of Tertiary Education,Poor,0.12815,57,27869,0.09467,0.16122
1001,1001,2011,Indirect migration background,Pre-primary Level,Very good,0.50655,65,27869,0.37256,0.66359
1002,1002,2011,Indirect migration background,Pre-primary Level,Good,0.49345,84,27869,0.37921,0.63758
1003,1003,2011,Indirect migration background,Lower Secondary Level,Very good,0.19529,46,27869,0.13576,0.25589
1004,1004,2011,Indirect migration background,Lower Secondary Level,Good,0.5843,92,27869,0.4398,0.78812
1005,1005,2011,Indirect migration background,Lower Secondary Level,Satisfactory,0.2204,55,27869,0.14963,0.32687
1006,1006,2011,Indirect migration background,Upper Secondary Level,Very good,0.14609,73,27869,0.10791,0.1823
1007,1007,2011,Indirect migration background,Upper Secondary Level,Good,0.43713,240,27869,0.3614,0.52639
1008,1008,2011,Indirect migration background,Upper Secondary Level,Satisfactory,0.31718,136,27869,0.24747,0.39486
1009,1009,2011,Indirect migration background,Upper Secondary Level,Poor,0.0996,60,27869,0.07236,0.13787
1010,1010,2011,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,48,27869,0.71116,1.40678
1011,1011,2011,Indirect migration background,First Stage of Tertiary Education,Good,1.0,33,27869,0.63699,1.31128
1012,1012,2011,Indirect migration background,Second Stage of Tertiary Education,Very good,0.36013,41,27869,0.18964,0.57725
1013,1013,2011,Indirect migration background,Second Stage of Tertiary Education,Good,0.63987,96,27869,0.4917,0.86931
1014,1014,2012,No migration background,Pre-primary Level,Very good,0.36904,262,27260,0.31344,0.42775
1015,1015,2012,No migration background,Pre-primary Level,Good,0.48852,318,27260,0.43283,0.55344
1016,1016,2012,No migration background,Pre-primary Level,Satisfactory,0.14244,86,27260,0.1118,0.17321
1017,1017,2012,No migration background,Primary Level,Good,0.21446,45,27260,0.14448,0.28434
1018,1018,2012,No migration background,Primary Level,Satisfactory,0.50884,78,27260,0.39568,0.63561
1019,1019,2012,No migration background,Primary Level,Poor,0.2767,43,27260,0.22017,0.34773
1020,1020,2012,No migration background,Lower Secondary Level,Very good,0.07226,206,27260,0.06127,0.08459
1021,1021,2012,No migration background,Lower Secondary Level,Good,0.30057,681,27260,0.28019,0.32101
1022,1022,2012,No migration background,Lower Secondary Level,Satisfactory,0.36688,734,27260,0.34681,0.39379
1023,1023,2012,No migration background,Lower Secondary Level,Poor,0.20811,402,27260,0.19152,0.22416
1024,1024,2012,No migration background,Lower Secondary Level,Bad,0.05218,101,27260,0.04446,0.06068
1025,1025,2012,No migration background,Upper Secondary Level,Very good,0.07942,955,27260,0.07338,0.08517
1026,1026,2012,No migration background,Upper Secondary Level,Good,0.35343,4620,27260,0.34208,0.36376
1027,1027,2012,No migration background,Upper Secondary Level,Satisfactory,0.36735,4140,27260,0.35503,0.37842
1028,1028,2012,No migration background,Upper Secondary Level,Poor,0.15089,1666,27260,0.14297,0.15891
1029,1029,2012,No migration background,Upper Secondary Level,Bad,0.04892,498,27260,0.04525,0.05226
1030,1030,2012,No migration background,Post-secondary Non-tertiary Level,Very good,0.11099,159,27260,0.09208,0.13344
1031,1031,2012,No migration background,Post-secondary Non-tertiary Level,Good,0.47723,759,27260,0.44052,0.51779
1032,1032,2012,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.29298,392,27260,0.25719,0.33176
1033,1033,2012,No migration background,Post-secondary Non-tertiary Level,Poor,0.11879,163,27260,0.09955,0.13816
1034,1034,2012,No migration background,First Stage of Tertiary Education,Very good,0.06316,119,27260,0.05048,0.07839
1035,1035,2012,No migration background,First Stage of Tertiary Education,Good,0.38722,683,27260,0.35532,0.41629
1036,1036,2012,No migration background,First Stage of Tertiary Education,Satisfactory,0.38777,582,27260,0.35554,0.42353
1037,1037,2012,No migration background,First Stage of Tertiary Education,Poor,0.12931,208,27260,0.11201,0.14838
1038,1038,2012,No migration background,First Stage of Tertiary Education,Bad,0.03255,40,27260,0.02349,0.04276
1039,1039,2012,No migration background,Second Stage of Tertiary Education,Very good,0.12069,623,27260,0.10957,0.13196
1040,1040,2012,No migration background,Second Stage of Tertiary Education,Good,0.45176,2529,27260,0.43189,0.47632
1041,1041,2012,No migration background,Second Stage of Tertiary Education,Satisfactory,0.29727,1554,27260,0.28073,0.31301
1042,1042,2012,No migration background,Second Stage of Tertiary Education,Poor,0.10851,526,27260,0.09822,0.11876
1043,1043,2012,No migration background,Second Stage of Tertiary Education,Bad,0.02176,102,27260,0.01741,0.02679
1044,1044,2012,Direct migration background,Primary Level,Good,0.26139,47,27260,0.1653,0.39187
1045,1045,2012,Direct migration background,Primary Level,Satisfactory,0.36017,49,27260,0.26713,0.45059
1046,1046,2012,Direct migration background,Primary Level,Poor,0.37845,39,27260,0.2695,0.50734
1047,1047,2012,Direct migration background,Lower Secondary Level,Very good,0.09802,71,27260,0.06885,0.13178
1048,1048,2012,Direct migration background,Lower Secondary Level,Good,0.31398,225,27260,0.27919,0.35311
1049,1049,2012,Direct migration background,Lower Secondary Level,Satisfactory,0.34117,196,27260,0.29051,0.39391
1050,1050,2012,Direct migration background,Lower Secondary Level,Poor,0.19685,114,27260,0.16495,0.23422
1051,1051,2012,Direct migration background,Lower Secondary Level,Bad,0.04998,34,27260,0.03696,0.06624
1052,1052,2012,Direct migration background,Upper Secondary Level,Very good,0.08513,116,27260,0.07034,0.10243
1053,1053,2012,Direct migration background,Upper Secondary Level,Good,0.39538,488,27260,0.3555,0.43884
1054,1054,2012,Direct migration background,Upper Secondary Level,Satisfactory,0.33484,358,27260,0.30027,0.37207
1055,1055,2012,Direct migration background,Upper Secondary Level,Poor,0.15256,154,27260,0.12901,0.17769
1056,1056,2012,Direct migration background,Upper Secondary Level,Bad,0.03209,40,27260,0.02306,0.04242
1057,1057,2012,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.10891,45,27260,0.0858,0.14396
1058,1058,2012,Direct migration background,Post-secondary Non-tertiary Level,Good,0.38503,160,27260,0.32518,0.47324
1059,1059,2012,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.34902,107,27260,0.29024,0.42206
1060,1060,2012,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.15704,47,27260,0.10977,0.2147
1061,1061,2012,Direct migration background,First Stage of Tertiary Education,Good,0.62247,43,27260,0.40209,0.80753
1062,1062,2012,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.37753,36,27260,0.23726,0.52583
1063,1063,2012,Direct migration background,Second Stage of Tertiary Education,Very good,0.15222,101,27260,0.12675,0.18534
1064,1064,2012,Direct migration background,Second Stage of Tertiary Education,Good,0.51169,297,27260,0.44578,0.59032
1065,1065,2012,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.22682,139,27260,0.19275,0.26278
1066,1066,2012,Direct migration background,Second Stage of Tertiary Education,Poor,0.10927,72,27260,0.08079,0.13955
1067,1067,2012,Indirect migration background,Pre-primary Level,Very good,0.51873,67,27260,0.37708,0.66607
1068,1068,2012,Indirect migration background,Pre-primary Level,Good,0.48127,78,27260,0.38056,0.60383
1069,1069,2012,Indirect migration background,Lower Secondary Level,Very good,0.22725,45,27260,0.15575,0.33359
1070,1070,2012,Indirect migration background,Lower Secondary Level,Good,0.53219,89,27260,0.41175,0.6638
1071,1071,2012,Indirect migration background,Lower Secondary Level,Satisfactory,0.24055,57,27260,0.16093,0.34381
1072,1072,2012,Indirect migration background,Upper Secondary Level,Very good,0.1644,70,27260,0.12737,0.20877
1073,1073,2012,Indirect migration background,Upper Secondary Level,Good,0.46217,223,27260,0.39935,0.55341
1074,1074,2012,Indirect migration background,Upper Secondary Level,Satisfactory,0.24636,143,27260,0.20541,0.29232
1075,1075,2012,Indirect migration background,Upper Secondary Level,Poor,0.12708,55,27260,0.09103,0.17669
1076,1076,2012,Indirect migration background,Post-secondary Non-tertiary Level,Good,1.0,47,27260,0.59426,1.39851
1077,1077,2012,Indirect migration background,Second Stage of Tertiary Education,Very good,0.35767,34,27260,0.19968,0.53688
1078,1078,2012,Indirect migration background,Second Stage of Tertiary Education,Good,0.64233,100,27260,0.47768,0.82751
1079,1079,2013,No migration background,Pre-primary Level,Very good,0.41223,280,30254,0.36174,0.46902
1080,1080,2013,No migration background,Pre-primary Level,Good,0.46737,306,30254,0.39964,0.54955
1081,1081,2013,No migration background,Pre-primary Level,Satisfactory,0.12039,80,30254,0.08866,0.16709
1082,1082,2013,No migration background,Primary Level,Good,0.30538,48,30254,0.24188,0.39122
1083,1083,2013,No migration background,Primary Level,Satisfactory,0.41054,68,30254,0.29894,0.50187
1084,1084,2013,No migration background,Primary Level,Poor,0.28407,45,30254,0.22761,0.35208
1085,1085,2013,No migration background,Lower Secondary Level,Very good,0.07802,180,30254,0.06543,0.09622
1086,1086,2013,No migration background,Lower Secondary Level,Good,0.27161,608,30254,0.251,0.2964
1087,1087,2013,No migration background,Lower Secondary Level,Satisfactory,0.35261,671,30254,0.33441,0.37664
1088,1088,2013,No migration background,Lower Secondary Level,Poor,0.21689,393,30254,0.20047,0.23496
1089,1089,2013,No migration background,Lower Secondary Level,Bad,0.08087,131,30254,0.07125,0.09292
1090,1090,2013,No migration background,Upper Secondary Level,Very good,0.07309,864,30254,0.06813,0.07862
1091,1091,2013,No migration background,Upper Secondary Level,Good,0.34708,4189,30254,0.33676,0.35786
1092,1092,2013,No migration background,Upper Secondary Level,Satisfactory,0.37057,3935,30254,0.35723,0.3837
1093,1093,2013,No migration background,Upper Secondary Level,Poor,0.16037,1702,30254,0.1538,0.16771
1094,1094,2013,No migration background,Upper Secondary Level,Bad,0.04889,449,30254,0.04513,0.05348
1095,1095,2013,No migration background,Post-secondary Non-tertiary Level,Very good,0.09023,149,30254,0.07376,0.1101
1096,1096,2013,No migration background,Post-secondary Non-tertiary Level,Good,0.46918,688,30254,0.42055,0.51082
1097,1097,2013,No migration background,Post-secondary Non-tertiary Level,Satisfactory,0.2909,389,30254,0.25245,0.32715
1098,1098,2013,No migration background,Post-secondary Non-tertiary Level,Poor,0.12413,166,30254,0.10247,0.1508
1099,1099,2013,No migration background,Post-secondary Non-tertiary Level,Bad,0.02557,36,30254,0.01619,0.03471
1100,1100,2013,No migration background,First Stage of Tertiary Education,Very good,0.06587,108,30254,0.05114,0.07951
1101,1101,2013,No migration background,First Stage of Tertiary Education,Good,0.38194,614,30254,0.35234,0.4194
1102,1102,2013,No migration background,First Stage of Tertiary Education,Satisfactory,0.37931,559,30254,0.34563,0.41942
1103,1103,2013,No migration background,First Stage of Tertiary Education,Poor,0.13533,202,30254,0.1174,0.15064
1104,1104,2013,No migration background,First Stage of Tertiary Education,Bad,0.03755,50,30254,0.02529,0.05388
1105,1105,2013,No migration background,Second Stage of Tertiary Education,Very good,0.11517,624,30254,0.10477,0.12541
1106,1106,2013,No migration background,Second Stage of Tertiary Education,Good,0.43041,2334,30254,0.41095,0.45027
1107,1107,2013,No migration background,Second Stage of Tertiary Education,Satisfactory,0.29938,1543,30254,0.28345,0.31495
1108,1108,2013,No migration background,Second Stage of Tertiary Education,Poor,0.12685,572,30254,0.11529,0.13734
1109,1109,2013,No migration background,Second Stage of Tertiary Education,Bad,0.02819,111,30254,0.02344,0.03352
1110,1110,2013,Direct migration background,Pre-primary Level,Very good,0.52396,61,30254,0.40687,0.66918
1111,1111,2013,Direct migration background,Pre-primary Level,Good,0.47604,43,30254,0.35059,0.59363
1112,1112,2013,Direct migration background,Primary Level,Very good,0.08645,36,30254,0.05681,0.12386
1113,1113,2013,Direct migration background,Primary Level,Good,0.3229,134,30254,0.2628,0.4328
1114,1114,2013,Direct migration background,Primary Level,Satisfactory,0.20644,97,30254,0.16079,0.26234
1115,1115,2013,Direct migration background,Primary Level,Poor,0.27878,84,30254,0.20603,0.38133
1116,1116,2013,Direct migration background,Primary Level,Bad,0.10543,35,30254,0.06166,0.15796
1117,1117,2013,Direct migration background,Lower Secondary Level,Very good,0.11475,224,30254,0.0972,0.12999
1118,1118,2013,Direct migration background,Lower Secondary Level,Good,0.33012,518,30254,0.29505,0.36948
1119,1119,2013,Direct migration background,Lower Secondary Level,Satisfactory,0.29881,344,30254,0.26304,0.34387
1120,1120,2013,Direct migration background,Lower Secondary Level,Poor,0.21419,210,30254,0.16828,0.25963
1121,1121,2013,Direct migration background,Lower Secondary Level,Bad,0.04212,59,30254,0.03406,0.05345
1122,1122,2013,Direct migration background,Upper Secondary Level,Very good,0.14732,364,30254,0.12467,0.16937
1123,1123,2013,Direct migration background,Upper Secondary Level,Good,0.38171,898,30254,0.34615,0.42515
1124,1124,2013,Direct migration background,Upper Secondary Level,Satisfactory,0.28211,583,30254,0.25505,0.31191
1125,1125,2013,Direct migration background,Upper Secondary Level,Poor,0.13955,283,30254,0.12238,0.16418
1126,1126,2013,Direct migration background,Upper Secondary Level,Bad,0.04932,81,30254,0.0368,0.06621
1127,1127,2013,Direct migration background,Post-secondary Non-tertiary Level,Very good,0.15698,124,30254,0.12745,0.18633
1128,1128,2013,Direct migration background,Post-secondary Non-tertiary Level,Good,0.41025,340,30254,0.34815,0.47693
1129,1129,2013,Direct migration background,Post-secondary Non-tertiary Level,Satisfactory,0.31603,222,30254,0.25355,0.38056
1130,1130,2013,Direct migration background,Post-secondary Non-tertiary Level,Poor,0.11674,92,30254,0.08395,0.15477
1131,1131,2013,Direct migration background,First Stage of Tertiary Education,Good,0.59278,44,30254,0.36107,0.82009
1132,1132,2013,Direct migration background,First Stage of Tertiary Education,Satisfactory,0.40722,42,30254,0.27238,0.54262
1133,1133,2013,Direct migration background,Second Stage of Tertiary Education,Very good,0.23338,301,30254,0.20206,0.27931
1134,1134,2013,Direct migration background,Second Stage of Tertiary Education,Good,0.39677,581,30254,0.34763,0.45433
1135,1135,2013,Direct migration background,Second Stage of Tertiary Education,Satisfactory,0.23693,313,30254,0.21086,0.26976
1136,1136,2013,Direct migration background,Second Stage of Tertiary Education,Poor,0.1084,138,30254,0.08664,0.129
