"m11126","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Zufriedenstellend","2004","Hauptschule","Westdeutschland","2357","","",""
"Zufriedenstellend","2004","Hauptschule","Ostdeutschland","583","0.420308838495341","0.39416141098316","0.446456266007522"
"Zufriedenstellend","2004","Realschule","Westdeutschland","1152","","",""
"Zufriedenstellend","2004","Realschule","Ostdeutschland","616","0.320534517651244","0.299670761359099","0.34139827394339"
"Zufriedenstellend","2004","(Fach-)Abitur","Westdeutschland","475","0.243930439534447","0.225137422706008","0.262723456362885"
"Zufriedenstellend","2004","(Fach-)Abitur","Ostdeutschland","88","0.227062185219682","0.185537686690977","0.268586683748387"
"Zufriedenstellend","2004","AkademikerIn","Westdeutschland","827","0.295732212273076","0.279439450949476","0.312024973596676"
"Zufriedenstellend","2004","AkademikerIn","Ostdeutschland","443","0.341695719324393","0.315652391025274","0.367739047623511"
"Weniger gut","2004","(noch) kein Abschluss","Westdeutschland","66","0.111251984148376","0.0883157191884421","0.13418824910831"
"Weniger gut","2004","(noch) kein Abschluss","Ostdeutschland","7","0.046870488168021","0.0164134320393089","0.0773275442967331"
"Weniger gut","2004","Hauptschule","Westdeutschland","1192","","",""
"Weniger gut","2004","Hauptschule","Ostdeutschland","294","","",""
"Weniger gut","2004","Realschule","Westdeutschland","384","0.121810765330197","0.111257865923079","0.132363664737314"
"Weniger gut","2004","Realschule","Ostdeutschland","203","","",""
"Weniger gut","2004","(Fach-)Abitur","Westdeutschland","185","","",""
"Weniger gut","2004","(Fach-)Abitur","Ostdeutschland","33","0.0909534564772747","0.0624523069722093","0.11945460598234"
"Weniger gut","2004","AkademikerIn","Westdeutschland","276","","",""
"Weniger gut","2004","AkademikerIn","Ostdeutschland","169","","",""
"Schlecht","2004","(noch) kein Abschluss","Westdeutschland","28","","",""
"Schlecht","2004","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Schlecht","2004","Hauptschule","Westdeutschland","397","0.0666070868043105","0.0606304429918265","0.0725837306167945"
"Schlecht","2004","Hauptschule","Ostdeutschland","108","","",""
"Schlecht","2004","Realschule","Westdeutschland","89","0.027814443194771","0.022508718938624","0.0331201674509179"
"Schlecht","2004","Realschule","Ostdeutschland","45","0.0266676680090119","0.0194649818088335","0.0338703542091902"
"Schlecht","2004","(Fach-)Abitur","Westdeutschland","43","0.0279262422488519","0.0207161887585402","0.0351362957391637"
"Schlecht","2004","(Fach-)Abitur","Ostdeutschland","4","0.0187121709373827","0.00528081041416617","0.0321435314605993"
"Schlecht","2004","AkademikerIn","Westdeutschland","46","0.0259116534997444","0.0202398235097993","0.0315834834896894"
"Schlecht","2004","AkademikerIn","Ostdeutschland","39","0.0407369998610702","0.0298820769242733","0.0515919227978671"
"Sehr gut","2005","(noch) kein Abschluss","Westdeutschland","197","","",""
"Sehr gut","2005","(noch) kein Abschluss","Ostdeutschland","43","0.262781879249131","0.195623249468231","0.329940509030031"
"Sehr gut","2005","Hauptschule","Westdeutschland","376","0.0594676405534033","0.0536105207118339","0.0653247603949727"
"Sehr gut","2005","Hauptschule","Ostdeutschland","32","0.0314359640354578","0.0218991092924028","0.0409728187785127"
"Sehr gut","2005","Realschule","Westdeutschland","350","0.0926363892002631","0.0830669072970009","0.102205871103525"
"Sehr gut","2005","Realschule","Ostdeutschland","139","","",""
"Sehr gut","2005","(Fach-)Abitur","Westdeutschland","240","","",""
"Sehr gut","2005","(Fach-)Abitur","Ostdeutschland","67","0.1579614748089","0.121949946663142","0.193973002954659"
"Sehr gut","2005","AkademikerIn","Westdeutschland","332","0.111101093532705","0.0996753192890573","0.122526867776353"
"Sehr gut","2005","AkademikerIn","Ostdeutschland","84","0.0580318663749363","0.0450551073815669","0.0710086253683057"
"Gut","2005","(noch) kein Abschluss","Westdeutschland","278","","",""
"Gut","2005","(noch) kein Abschluss","Ostdeutschland","81","0.442174177890478","0.366394611745969","0.517953744034987"
"Gut","2005","Hauptschule","Westdeutschland","2067","","",""
"Gut","2005","Hauptschule","Ostdeutschland","317","0.246308713098872","0.222760159250962","0.269857266946782"
"Gut","2005","Realschule","Westdeutschland","1557","","",""
"Gut","2005","Realschule","Ostdeutschland","864","0.456427602715148","0.433618930485441","0.479236274944855"
"Gut","2005","(Fach-)Abitur","Westdeutschland","898","0.445673885350299","0.423312883891756","0.468034886808841"
"Gut","2005","(Fach-)Abitur","Ostdeutschland","196","","",""
"Gut","2005","AkademikerIn","Westdeutschland","1377","","",""
"Gut","2005","AkademikerIn","Ostdeutschland","498","0.377825826858521","0.350915642401787","0.404736011315254"
"Zufriedenstellend","2005","(noch) kein Abschluss","Westdeutschland","167","","",""
"Zufriedenstellend","2005","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Zufriedenstellend","2005","Hauptschule","Westdeutschland","2279","","",""
"Zufriedenstellend","2005","Hauptschule","Ostdeutschland","536","0.394558634326297","0.367845833403017","0.421271435249576"
"Zufriedenstellend","2005","Realschule","Westdeutschland","1143","","",""
"Zufriedenstellend","2005","Realschule","Ostdeutschland","574","0.31584590023349","0.294559611671442","0.337132188795538"
"Zufriedenstellend","2005","(Fach-)Abitur","Westdeutschland","534","0.285636418779701","0.265314419596849","0.305958417962552"
"Zufriedenstellend","2005","(Fach-)Abitur","Ostdeutschland","96","0.202646431174624","0.162955167028644","0.242337695320605"
"Zufriedenstellend","2005","AkademikerIn","Westdeutschland","852","0.293581476426633","0.27702394261785","0.310139010235417"
"Zufriedenstellend","2005","AkademikerIn","Ostdeutschland","472","0.371525122988741","0.344705484569913","0.398344761407569"
"Weniger gut","2005","(noch) kein Abschluss","Westdeutschland","64","0.10296392766051","0.081037523535946","0.124890331785073"
"Weniger gut","2005","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Weniger gut","2005","Hauptschule","Westdeutschland","1171","","",""
"Weniger gut","2005","Hauptschule","Ostdeutschland","297","","",""
"Weniger gut","2005","Realschule","Westdeutschland","401","0.125619568986378","0.11468036297526","0.136558774997495"
"Weniger gut","2005","Realschule","Ostdeutschland","209","","",""
"Weniger gut","2005","(Fach-)Abitur","Westdeutschland","181","","",""
"Weniger gut","2005","(Fach-)Abitur","Ostdeutschland","28","","",""
"Weniger gut","2005","AkademikerIn","Westdeutschland","289","","",""
"Weniger gut","2005","AkademikerIn","Ostdeutschland","156","","",""
"Schlecht","2005","(noch) kein Abschluss","Westdeutschland","32","0.0397725250114604","0.0256731923953692","0.0538718576275517"
"Schlecht","2005","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2005","Hauptschule","Westdeutschland","370","0.0654417934192857","0.0593170533922939","0.0715665334462775"
"Schlecht","2005","Hauptschule","Ostdeutschland","104","","",""
"Schlecht","2005","Realschule","Westdeutschland","75","0.02534761127038","0.0201596069163708","0.0305356156243893"
"Schlecht","2005","Realschule","Ostdeutschland","46","0.0273588582136868","0.019889029237431","0.0348286871899425"
"Schlecht","2005","(Fach-)Abitur","Westdeutschland","45","0.0296908968768458","0.0220548831897091","0.0373269105639824"
"Schlecht","2005","(Fach-)Abitur","Ostdeutschland","7","0.0203822769612967","0.00642969294683594","0.0343348609757575"
"Schlecht","2005","AkademikerIn","Westdeutschland","56","0.024233355515854","0.0186424771110628","0.0298242339206452"
"Schlecht","2005","AkademikerIn","Ostdeutschland","37","0.0431160757397408","0.0318424371892105","0.054389714290271"
"Sehr gut","2006","(noch) kein Abschluss","Westdeutschland","189","","",""
"Sehr gut","2006","(noch) kein Abschluss","Ostdeutschland","57","0.296294536540689","0.228054201453868","0.36453487162751"
"Sehr gut","2006","Hauptschule","Westdeutschland","382","0.0620811868154626","0.0563169917887966","0.0678453818421286"
"Sehr gut","2006","Hauptschule","Ostdeutschland","40","0.0392955356626054","0.0290812687595282","0.0495098025656827"
"Sehr gut","2006","Realschule","Westdeutschland","376","0.0994768392907945","0.0899681177057344","0.108985560875855"
"Sehr gut","2006","Realschule","Ostdeutschland","167","","",""
"Sehr gut","2006","(Fach-)Abitur","Westdeutschland","271","","",""
"Sehr gut","2006","(Fach-)Abitur","Ostdeutschland","57","0.164701232576832","0.128842368748799","0.200560096404865"
"Sehr gut","2006","AkademikerIn","Westdeutschland","393","0.117549569813196","0.106466416269925","0.128632723356467"
"Sehr gut","2006","AkademikerIn","Ostdeutschland","83","0.0628231026404939","0.049782647540756","0.0758635577402318"
"Gut","2006","(noch) kein Abschluss","Westdeutschland","296","","",""
"Gut","2006","(noch) kein Abschluss","Ostdeutschland","77","0.375127984169714","0.302772886004054","0.447483082335374"
"Gut","2006","Hauptschule","Westdeutschland","2175","","",""
"Gut","2006","Hauptschule","Ostdeutschland","368","0.255781421756139","0.232845011765276","0.278717831747002"
"Gut","2006","Realschule","Westdeutschland","1685","","",""
"Gut","2006","Realschule","Ostdeutschland","925","0.443424267858201","0.421442103462914","0.465406432253489"
"Gut","2006","(Fach-)Abitur","Westdeutschland","955","0.44921892751581","0.427649807115227","0.470788047916392"
"Gut","2006","(Fach-)Abitur","Ostdeutschland","218","","",""
"Gut","2006","AkademikerIn","Westdeutschland","1512","","",""
"Gut","2006","AkademikerIn","Ostdeutschland","554","0.384219727100654","0.358078559230023","0.410360894971286"
"Zufriedenstellend","2006","(noch) kein Abschluss","Westdeutschland","140","","",""
"Zufriedenstellend","2006","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Zufriedenstellend","2006","Hauptschule","Westdeutschland","2564","","",""
"Zufriedenstellend","2006","Hauptschule","Ostdeutschland","549","0.374561281036664","0.34911674633056","0.400005815742768"
"Zufriedenstellend","2006","Realschule","Westdeutschland","1228","","",""
"Zufriedenstellend","2006","Realschule","Ostdeutschland","624","0.324113216732807","0.303403033702247","0.344823399763367"
"Zufriedenstellend","2006","(Fach-)Abitur","Westdeutschland","567","0.278771416706439","0.259327914495066","0.298214918917813"
"Zufriedenstellend","2006","(Fach-)Abitur","Ostdeutschland","100","","",""
"Zufriedenstellend","2006","AkademikerIn","Westdeutschland","963","0.30691223723027","0.291041069323166","0.322783405137375"
"Zufriedenstellend","2006","AkademikerIn","Ostdeutschland","462","0.337608370429957","0.312193594138424","0.36302314672149"
"Weniger gut","2006","(noch) kein Abschluss","Westdeutschland","70","0.136336215240157","0.111254246792717","0.161418183687598"
"Weniger gut","2006","(noch) kein Abschluss","Ostdeutschland","9","0.0879788250434189","0.0456461797850057","0.130311470301832"
"Weniger gut","2006","Hauptschule","Westdeutschland","1185","","",""
"Weniger gut","2006","Hauptschule","Ostdeutschland","307","0.22308799200103","0.201202077156074","0.244973906845986"
"Weniger gut","2006","Realschule","Westdeutschland","431","0.117814087372504","0.107571908176402","0.128056266568606"
"Weniger gut","2006","Realschule","Ostdeutschland","198","","",""
"Weniger gut","2006","(Fach-)Abitur","Westdeutschland","196","","",""
"Weniger gut","2006","(Fach-)Abitur","Ostdeutschland","27","","",""
"Weniger gut","2006","AkademikerIn","Westdeutschland","309","0.106382893712134","0.0957727979220872","0.116992989502182"
"Weniger gut","2006","AkademikerIn","Ostdeutschland","185","","",""
"Schlecht","2006","(noch) kein Abschluss","Westdeutschland","24","","",""
"Schlecht","2006","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Schlecht","2006","Hauptschule","Westdeutschland","426","0.0699759867464011","0.0638820543209531","0.076069919171849"
"Schlecht","2006","Hauptschule","Ostdeutschland","126","","",""
"Schlecht","2006","Realschule","Westdeutschland","86","0.0280012382698938","0.0227599846731957","0.0332424918665918"
"Schlecht","2006","Realschule","Ostdeutschland","48","0.0252593982042141","0.0183162790656588","0.0322025173427693"
"Schlecht","2006","(Fach-)Abitur","Westdeutschland","54","0.0317475244097968","0.0241449067760336","0.0393501420435601"
"Schlecht","2006","(Fach-)Abitur","Ostdeutschland","9","0.0364808279366382","0.0183553401293211","0.0546063157439554"
"Schlecht","2006","AkademikerIn","Westdeutschland","67","0.0242708746505271","0.0189752765672692","0.029566472733785"
"Schlecht","2006","AkademikerIn","Ostdeutschland","46","0.0545083527510682","0.0423077117691624","0.066708993732974"
"Sehr gut","2007","(noch) kein Abschluss","Westdeutschland","182","","",""
"Sehr gut","2007","(noch) kein Abschluss","Ostdeutschland","55","0.276014980208953","0.209014000593712","0.343015959824195"
"Sehr gut","2007","Hauptschule","Westdeutschland","305","0.0504081138998104","0.0449064548664134","0.0559097729332074"
"Sehr gut","2007","Hauptschule","Ostdeutschland","32","0.0335879145286562","0.0236674392443848","0.0435083898129276"
"Sehr gut","2007","Realschule","Westdeutschland","342","0.0930707462731103","0.0835603893900003","0.10258110315622"
"Sehr gut","2007","Realschule","Ostdeutschland","137","","",""
"Sehr gut","2007","(Fach-)Abitur","Westdeutschland","263","","",""
"Sehr gut","2007","(Fach-)Abitur","Ostdeutschland","50","0.149636022315358","0.114323758336665","0.18494828629405"
"Sehr gut","2007","AkademikerIn","Westdeutschland","326","0.0985534047429221","0.0880338653574725","0.109072944128372"
"Sehr gut","2007","AkademikerIn","Ostdeutschland","84","0.0698313856632182","0.0559718179015304","0.083690953424906"
"Gut","2007","(noch) kein Abschluss","Westdeutschland","269","","",""
"Gut","2007","(noch) kein Abschluss","Ostdeutschland","77","0.475521071469807","0.400669841471172","0.550372301468443"
"Gut","2007","Hauptschule","Westdeutschland","1957","","",""
"Gut","2007","Hauptschule","Ostdeutschland","326","0.254860172353612","0.230864680395012","0.278855664312211"
"Gut","2007","Realschule","Westdeutschland","1588","","",""
"Gut","2007","Realschule","Ostdeutschland","831","0.457621480074132","0.434826747669002","0.480416212479261"
"Gut","2007","(Fach-)Abitur","Westdeutschland","929","0.450364861346173","0.428361104183246","0.4723686185091"
"Gut","2007","(Fach-)Abitur","Ostdeutschland","211","","",""
"Gut","2007","AkademikerIn","Westdeutschland","1477","","",""
"Gut","2007","AkademikerIn","Ostdeutschland","540","0.395020136415502","0.368435936597217","0.421604336233787"
"Zufriedenstellend","2007","(noch) kein Abschluss","Westdeutschland","134","","",""
"Zufriedenstellend","2007","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Zufriedenstellend","2007","Hauptschule","Westdeutschland","2316","","",""
"Zufriedenstellend","2007","Hauptschule","Ostdeutschland","544","0.402128947566901","0.375130038548158","0.429127856585644"
"Zufriedenstellend","2007","Realschule","Westdeutschland","1138","","",""
"Zufriedenstellend","2007","Realschule","Ostdeutschland","606","0.315747296577877","0.29448020319178","0.337014389963975"
"Zufriedenstellend","2007","(Fach-)Abitur","Westdeutschland","540","0.281747581800203","0.261852487758793","0.301642675841614"
"Zufriedenstellend","2007","(Fach-)Abitur","Ostdeutschland","96","0.250257232374009","0.207377257846067","0.293137206901951"
"Zufriedenstellend","2007","AkademikerIn","Westdeutschland","901","0.292036670994627","0.275988890243322","0.308084451745931"
"Zufriedenstellend","2007","AkademikerIn","Ostdeutschland","474","0.346406703047632","0.320531101565282","0.372282304529982"
"Weniger gut","2007","(noch) kein Abschluss","Westdeutschland","61","0.11424839522516","0.090142899876129","0.138353890574191"
"Weniger gut","2007","(noch) kein Abschluss","Ostdeutschland","9","0.0760770326160004","0.0363400670769708","0.11581399815503"
"Weniger gut","2007","Hauptschule","Westdeutschland","1146","","",""
"Weniger gut","2007","Hauptschule","Ostdeutschland","265","","",""
"Weniger gut","2007","Realschule","Westdeutschland","422","0.122928574552744","0.112180085587524","0.133677063517964"
"Weniger gut","2007","Realschule","Ostdeutschland","208","","",""
"Weniger gut","2007","(Fach-)Abitur","Westdeutschland","191","","",""
"Weniger gut","2007","(Fach-)Abitur","Ostdeutschland","29","","",""
"Weniger gut","2007","AkademikerIn","Westdeutschland","318","0.112116427375937","0.100981085840416","0.123251768911459"
"Weniger gut","2007","AkademikerIn","Ostdeutschland","163","","",""
"Schlecht","2007","(noch) kein Abschluss","Westdeutschland","23","","",""
"Schlecht","2007","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2007","Hauptschule","Westdeutschland","351","0.0620896391152845","0.0560213650845178","0.0681579131460513"
"Schlecht","2007","Hauptschule","Ostdeutschland","100","","",""
"Schlecht","2007","Realschule","Westdeutschland","95","0.0265442575204795","0.0212823052098676","0.0318062098310914"
"Schlecht","2007","Realschule","Ostdeutschland","53","0.0287464064055542","0.0211012186309164","0.0363915941801919"
"Schlecht","2007","(Fach-)Abitur","Westdeutschland","41","0.0221263319751845","0.0156209404857489","0.0286317234646202"
"Schlecht","2007","(Fach-)Abitur","Ostdeutschland","6","0.0203385369945476","0.00636511018071181","0.0343119638083833"
"Schlecht","2007","AkademikerIn","Westdeutschland","62","0.0255169172667875","0.0199515713778902","0.0310822631556848"
"Schlecht","2007","AkademikerIn","Ostdeutschland","38","0.0485405787791474","0.0368538994908659","0.0602272580674289"
"Sehr gut","2008","(noch) kein Abschluss","Westdeutschland","161","","",""
"Sehr gut","2008","(noch) kein Abschluss","Ostdeutschland","35","0.288334406568157","0.210763536504613","0.3659052766317"
"Sehr gut","2008","Hauptschule","Westdeutschland","290","","",""
"Sehr gut","2008","Hauptschule","Ostdeutschland","41","0.0515976257958302","0.0390606243278329","0.0641346272638275"
"Sehr gut","2008","Realschule","Westdeutschland","321","0.0973759827657774","0.0873857303438157","0.107366235187739"
"Sehr gut","2008","Realschule","Ostdeutschland","131","","",""
"Sehr gut","2008","(Fach-)Abitur","Westdeutschland","230","","",""
"Sehr gut","2008","(Fach-)Abitur","Ostdeutschland","54","0.161685684083865","0.123812309427534","0.199559058740197"
"Sehr gut","2008","AkademikerIn","Westdeutschland","332","0.110057692812627","0.098762287130291","0.121353098494963"
"Sehr gut","2008","AkademikerIn","Ostdeutschland","84","0.077105014363818","0.0622634508608867","0.0919465778667493"
"Gut","2008","(noch) kein Abschluss","Westdeutschland","249","","",""
"Gut","2008","(noch) kein Abschluss","Ostdeutschland","63","0.425987772094388","0.341309579109848","0.510665965078929"
"Gut","2008","Hauptschule","Westdeutschland","1823","","",""
"Gut","2008","Hauptschule","Ostdeutschland","277","","",""
"Gut","2008","Realschule","Westdeutschland","1473","","",""
"Gut","2008","Realschule","Ostdeutschland","790","0.46546823736796","0.442111465229143","0.488825009506776"
"Gut","2008","(Fach-)Abitur","Westdeutschland","853","0.46827789551376","0.445283447218136","0.491272343809384"
"Gut","2008","(Fach-)Abitur","Ostdeutschland","187","","",""
"Gut","2008","AkademikerIn","Westdeutschland","1378","","",""
"Gut","2008","AkademikerIn","Ostdeutschland","518","0.389266930205376","0.362139311426758","0.416394548983994"
"Zufriedenstellend","2008","(noch) kein Abschluss","Westdeutschland","107","","",""
"Zufriedenstellend","2008","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Zufriedenstellend","2008","Hauptschule","Westdeutschland","2089","","",""
"Zufriedenstellend","2008","Hauptschule","Ostdeutschland","492","0.403845844694601","0.376037854718416","0.431653834670786"
"Zufriedenstellend","2008","Realschule","Westdeutschland","1098","","",""
"Zufriedenstellend","2008","Realschule","Ostdeutschland","581","0.303976315522193","0.282437941097496","0.325514689946889"
"Zufriedenstellend","2008","(Fach-)Abitur","Westdeutschland","492","0.270613925790666","0.250140872727961","0.291086978853371"
"Zufriedenstellend","2008","(Fach-)Abitur","Ostdeutschland","90","0.247739374806973","0.20332981561171","0.292148934002237"
"Zufriedenstellend","2008","AkademikerIn","Westdeutschland","891","0.314389419112914","0.297632914861508","0.33114592336432"
"Zufriedenstellend","2008","AkademikerIn","Ostdeutschland","450","0.36030585806133","0.333595233152259","0.3870164829704"
"Weniger gut","2008","(noch) kein Abschluss","Westdeutschland","80","0.156300503182546","0.127553542374336","0.185047463990757"
"Weniger gut","2008","(noch) kein Abschluss","Ostdeutschland","5","0.0270408603219276","-0.00073515842644337","0.0548168790702986"
"Weniger gut","2008","Hauptschule","Westdeutschland","1079","","",""
"Weniger gut","2008","Hauptschule","Ostdeutschland","283","","",""
"Weniger gut","2008","Realschule","Westdeutschland","396","0.111492935992702","0.100886946057342","0.122098925928061"
"Weniger gut","2008","Realschule","Ostdeutschland","208","","",""
"Weniger gut","2008","(Fach-)Abitur","Westdeutschland","200","","",""
"Weniger gut","2008","(Fach-)Abitur","Ostdeutschland","26","","",""
"Weniger gut","2008","AkademikerIn","Westdeutschland","301","0.106123526045535","0.0950073531231323","0.117239698967938"
"Weniger gut","2008","AkademikerIn","Ostdeutschland","158","","",""
"Schlecht","2008","(noch) kein Abschluss","Westdeutschland","16","","",""
"Schlecht","2008","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2008","Hauptschule","Westdeutschland","350","0.0635200549022245","0.0571497532136639","0.0698903565907851"
"Schlecht","2008","Hauptschule","Ostdeutschland","103","","",""
"Schlecht","2008","Realschule","Westdeutschland","95","0.0331112439383115","0.0270818578373139","0.0391406300393092"
"Schlecht","2008","Realschule","Ostdeutschland","42","0.0244136504024569","0.0171871129423427","0.0316401878625711"
"Schlecht","2008","(Fach-)Abitur","Westdeutschland","34","0.0199584951525897","0.0135136136265925","0.0264033766785868"
"Schlecht","2008","(Fach-)Abitur","Ostdeutschland","6","0.0312483189744765","0.0133499134931217","0.0491467244558313"
"Schlecht","2008","AkademikerIn","Westdeutschland","47","0.0196145110712413","0.0146095824801183","0.0246194396623642"
"Schlecht","2008","AkademikerIn","Ostdeutschland","31","0.0334046670241358","0.023407242806955","0.0434020912413167"
"Sehr gut","2009","(noch) kein Abschluss","Westdeutschland","152","","",""
"Sehr gut","2009","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Sehr gut","2009","Hauptschule","Westdeutschland","244","","",""
"Sehr gut","2009","Hauptschule","Ostdeutschland","25","","",""
"Sehr gut","2009","Realschule","Westdeutschland","275","","",""
"Sehr gut","2009","Realschule","Ostdeutschland","99","0.0591106498096499","0.0477931053017557","0.0704281943175442"
"Sehr gut","2009","(Fach-)Abitur","Westdeutschland","209","","",""
"Sehr gut","2009","(Fach-)Abitur","Ostdeutschland","45","0.136744978386798","0.100594953237522","0.172895003536074"
"Sehr gut","2009","AkademikerIn","Westdeutschland","315","0.112168063809071","0.10051874458685","0.123817383031291"
"Sehr gut","2009","AkademikerIn","Ostdeutschland","76","0.0723189080668993","0.0576944476927877","0.0869433684410109"
"Gut","2009","(noch) kein Abschluss","Westdeutschland","235","","",""
"Gut","2009","(noch) kein Abschluss","Ostdeutschland","48","0.512404178224406","0.412932706670722","0.61187564977809"
"Gut","2009","Hauptschule","Westdeutschland","1549","","",""
"Gut","2009","Hauptschule","Ostdeutschland","255","","",""
"Gut","2009","Realschule","Westdeutschland","1325","","",""
"Gut","2009","Realschule","Ostdeutschland","749","0.431922424098652","0.40815091424003","0.455693933957274"
"Gut","2009","(Fach-)Abitur","Westdeutschland","754","0.437512658943938","0.413634132866638","0.461391185021238"
"Gut","2009","(Fach-)Abitur","Ostdeutschland","179","","",""
"Gut","2009","AkademikerIn","Westdeutschland","1314","","",""
"Gut","2009","AkademikerIn","Ostdeutschland","489","0.386758360167504","0.359261048208184","0.414255672126824"
"Zufriedenstellend","2009","(noch) kein Abschluss","Westdeutschland","115","","",""
"Zufriedenstellend","2009","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Zufriedenstellend","2009","Hauptschule","Westdeutschland","2042","","",""
"Zufriedenstellend","2009","Hauptschule","Ostdeutschland","478","0.422525715826773","0.393596812020781","0.451454619632764"
"Zufriedenstellend","2009","Realschule","Westdeutschland","1086","","",""
"Zufriedenstellend","2009","Realschule","Ostdeutschland","567","0.342868272349801","0.320088995357426","0.365647549342176"
"Zufriedenstellend","2009","(Fach-)Abitur","Westdeutschland","474","0.310994107710013","0.288712661484808","0.333275553935219"
"Zufriedenstellend","2009","(Fach-)Abitur","Ostdeutschland","92","0.216996210020492","0.17362601649463","0.260366403546355"
"Zufriedenstellend","2009","AkademikerIn","Westdeutschland","863","0.301544180250069","0.284602928398023","0.318485432102114"
"Zufriedenstellend","2009","AkademikerIn","Ostdeutschland","440","0.352385854543678","0.325413307203697","0.379358401883659"
"Weniger gut","2009","(noch) kein Abschluss","Westdeutschland","53","0.131250459993053","0.103722002149328","0.158778917836777"
"Weniger gut","2009","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Weniger gut","2009","Hauptschule","Westdeutschland","967","0.190637266166836","0.179858889253515","0.201415643080158"
"Weniger gut","2009","Hauptschule","Ostdeutschland","269","","",""
"Weniger gut","2009","Realschule","Westdeutschland","374","0.122281539727126","0.110840884982065","0.133722194472187"
"Weniger gut","2009","Realschule","Ostdeutschland","209","","",""
"Weniger gut","2009","(Fach-)Abitur","Westdeutschland","189","","",""
"Weniger gut","2009","(Fach-)Abitur","Ostdeutschland","24","","",""
"Weniger gut","2009","AkademikerIn","Westdeutschland","271","","",""
"Weniger gut","2009","AkademikerIn","Ostdeutschland","165","","",""
"Schlecht","2009","(noch) kein Abschluss","Westdeutschland","23","","",""
"Schlecht","2009","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Schlecht","2009","Hauptschule","Westdeutschland","300","0.0598207011088875","0.0533132793441165","0.0663281228736585"
"Schlecht","2009","Hauptschule","Ostdeutschland","93","0.0943469927043672","0.0772277705684127","0.111466214840322"
"Schlecht","2009","Realschule","Westdeutschland","90","0.0296525292146798","0.0237289073911822","0.0355761510381773"
"Schlecht","2009","Realschule","Ostdeutschland","44","0.0287798015121703","0.0207565054521225","0.0368030975722182"
"Schlecht","2009","(Fach-)Abitur","Westdeutschland","32","0.0195640276827829","0.0128975783781604","0.0262304769874054"
"Schlecht","2009","(Fach-)Abitur","Ostdeutschland","7","0.0308806818907495","0.0126788365533813","0.0490825272281177"
"Schlecht","2009","AkademikerIn","Westdeutschland","56","0.0237359207776509","0.0181165556756763","0.0293552858796254"
"Schlecht","2009","AkademikerIn","Ostdeutschland","35","0.0333178020474493","0.0231848823764583","0.0434507217184404"
"Sehr gut","2010","(noch) kein Abschluss","Westdeutschland","269","","",""
"Sehr gut","2010","(noch) kein Abschluss","Ostdeutschland","35","0.21957294123915","0.146712328788519","0.292433553689781"
"Sehr gut","2010","Hauptschule","Westdeutschland","508","0.0623686209428933","0.0564165465364983","0.0683206953492882"
"Sehr gut","2010","Hauptschule","Ostdeutschland","65","0.047001501464879","0.0349412130796878","0.0590617898500702"
"Sehr gut","2010","Realschule","Westdeutschland","558","0.0952921344678882","0.0868190980272449","0.103765170908532"
"Sehr gut","2010","Realschule","Ostdeutschland","167","","",""
"Sehr gut","2010","(Fach-)Abitur","Westdeutschland","386","0.116255194191764","0.103843583398139","0.12866680498539"
"Sehr gut","2010","(Fach-)Abitur","Ostdeutschland","88","0.180254178787938","0.146493148139189","0.214015209436686"
"Sehr gut","2010","AkademikerIn","Westdeutschland","660","0.134264648047469","0.123671268412266","0.144858027682673"
"Sehr gut","2010","AkademikerIn","Ostdeutschland","150","","",""
"Gut","2010","(noch) kein Abschluss","Westdeutschland","364","0.386129947164874","0.354989828636945","0.417270065692804"
"Gut","2010","(noch) kein Abschluss","Ostdeutschland","53","0.46146137047686","0.373718193608248","0.549204547345471"
"Gut","2010","Hauptschule","Westdeutschland","2084","","",""
"Gut","2010","Hauptschule","Ostdeutschland","302","0.225100386707734","0.201300956402455","0.248899817013012"
"Gut","2010","Realschule","Westdeutschland","1974","","",""
"Gut","2010","Realschule","Ostdeutschland","1072","","",""
"Gut","2010","(Fach-)Abitur","Westdeutschland","1171","","",""
"Gut","2010","(Fach-)Abitur","Ostdeutschland","245","","",""
"Gut","2010","AkademikerIn","Westdeutschland","1858","","",""
"Gut","2010","AkademikerIn","Ostdeutschland","571","0.387351595057714","0.361797311485798","0.41290587862963"
"Zufriedenstellend","2010","(noch) kein Abschluss","Westdeutschland","187","","",""
"Zufriedenstellend","2010","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Zufriedenstellend","2010","Hauptschule","Westdeutschland","2276","","",""
