year,bula_h,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Bremen,Good,0.34022,52,96,0.24495,0.43550
2005,Bremen,Satisfactory,0.29043,44,96,0.19914,0.38172
2005,North Rhine-Westphalia,Very good,0.06990,334,4349,0.06232,0.07748
2005,North Rhine-Westphalia,Good,0.38457,1747,4349,0.37011,0.39903
2005,North Rhine-Westphalia,Satisfactory,0.33508,1463,4349,0.32105,0.34911
2005,North Rhine-Westphalia,Poor,0.16518,647,4349,0.15414,0.17621
2005,North Rhine-Westphalia,Bad,0.04527,158,4349,0.03909,0.05145
2005,Hesse,Very good,0.08163,111,1366,0.06710,0.09615
2005,Hesse,Good,0.35807,543,1366,0.33264,0.38351
2005,Hesse,Satisfactory,0.35835,476,1366,0.33292,0.38379
2005,Hesse,Poor,0.15469,177,1366,0.13551,0.17388
2005,Hesse,Bad,0.04726,59,1366,0.03600,0.05851
2005,"Rhineland-Palatinate, Saarland",Very good,0.08642,110,1238,0.07076,0.10208
2005,"Rhineland-Palatinate, Saarland",Good,0.37645,476,1238,0.34946,0.40345
2005,"Rhineland-Palatinate, Saarland",Satisfactory,0.32319,405,1238,0.29712,0.34925
2005,"Rhineland-Palatinate, Saarland",Poor,0.15895,184,1238,0.13857,0.17932
2005,"Rhineland-Palatinate, Saarland",Bad,0.05499,63,1238,0.04229,0.06769
2005,Baden-Wuerttemberg,Very good,0.10379,294,2508,0.09185,0.11573
2005,Baden-Wuerttemberg,Good,0.37365,1049,2508,0.35472,0.39259
2005,Baden-Wuerttemberg,Satisfactory,0.34590,760,2508,0.32728,0.36452
2005,Baden-Wuerttemberg,Poor,0.13377,311,2508,0.12044,0.14709
2005,Baden-Wuerttemberg,Bad,0.04289,94,2508,0.03496,0.05082
2005,Bavaria,Very good,0.10790,353,2887,0.09658,0.11922
2005,Bavaria,Good,0.39347,1217,2887,0.37564,0.41129
2005,Bavaria,Satisfactory,0.31432,857,2887,0.29738,0.33126
2005,Bavaria,Poor,0.14468,365,2887,0.13185,0.15752
2005,Bavaria,Bad,0.03963,95,2887,0.03251,0.04674
2005,Berlin,Very good,0.08627,71,723,0.06579,0.10674
2005,Berlin,Good,0.34466,279,723,0.30999,0.37933
2005,Berlin,Satisfactory,0.34604,256,723,0.31134,0.38074
2005,Berlin,Poor,0.17295,117,723,0.14536,0.20054
2005,Brandenburg,Very good,0.07856,68,879,0.06076,0.09636
2005,Brandenburg,Good,0.32606,313,879,0.29505,0.35707
2005,Brandenburg,Satisfactory,0.38859,326,879,0.35635,0.42084
2005,Brandenburg,Poor,0.16534,137,879,0.14077,0.18991
2005,Brandenburg,Bad,0.04145,35,879,0.02826,0.05463
2005,Mecklenburg-Western Pomerania,Very good,0.06874,36,481,0.04610,0.09137
2005,Mecklenburg-Western Pomerania,Good,0.37656,203,481,0.33321,0.41991
2005,Mecklenburg-Western Pomerania,Satisfactory,0.31859,172,481,0.27691,0.36028
2005,Mecklenburg-Western Pomerania,Poor,0.19458,70,481,0.15916,0.22999
2005,Saxony,Very good,0.07000,114,1513,0.05714,0.08286
2005,Saxony,Good,0.39443,618,1513,0.36980,0.41907
2005,Saxony,Satisfactory,0.34363,524,1513,0.31969,0.36757
2005,Saxony,Poor,0.14960,208,1513,0.13162,0.16758
2005,Saxony,Bad,0.04233,49,1513,0.03218,0.05248
2005,Saxony-Anhalt,Very good,0.07078,73,892,0.05394,0.08762
2005,Saxony-Anhalt,Good,0.38019,355,892,0.34831,0.41206
2005,Saxony-Anhalt,Satisfactory,0.30509,290,892,0.27486,0.33532
2005,Saxony-Anhalt,Poor,0.17884,131,892,0.15367,0.20400
2005,Saxony-Anhalt,Bad,0.06511,43,892,0.04891,0.08131
2005,Thuringa,Very good,0.05826,63,887,0.04283,0.07368
2005,Thuringa,Good,0.43307,380,887,0.40044,0.46570
2005,Thuringa,Satisfactory,0.33117,302,887,0.30018,0.36216
2005,Thuringa,Poor,0.12636,107,887,0.10448,0.14824
2005,Thuringa,Bad,0.05115,35,887,0.03664,0.06565
2006,Schleswig-Holstein,Very good,0.06319,40,679,0.04487,0.08150
2006,Schleswig-Holstein,Good,0.41477,292,679,0.37769,0.45186
2006,Schleswig-Holstein,Satisfactory,0.31321,219,679,0.27830,0.34812
2006,Schleswig-Holstein,Poor,0.15617,95,679,0.12884,0.18349
2006,Schleswig-Holstein,Bad,0.05267,33,679,0.03585,0.06948
2006,Hamburg,Very good,0.11219,40,294,0.07605,0.14833
2006,Hamburg,Good,0.44976,144,294,0.39280,0.50672
2006,Hamburg,Satisfactory,0.26317,78,294,0.21275,0.31360
2006,Hamburg,Poor,0.12427,32,294,0.08650,0.16205
2006,Lower Saxony,Very good,0.08783,173,1983,0.07537,0.10029
2006,Lower Saxony,Good,0.39215,797,1983,0.37065,0.41364
2006,Lower Saxony,Satisfactory,0.34586,709,1983,0.32492,0.36680
2006,Lower Saxony,Poor,0.13614,244,1983,0.12104,0.15123
2006,Lower Saxony,Bad,0.03803,60,1983,0.02961,0.04645
2006,Bremen,Good,0.26897,51,99,0.18118,0.35677
2006,Bremen,Satisfactory,0.39299,48,99,0.29628,0.48969
2006,North Rhine-Westphalia,Very good,0.09741,431,4599,0.08883,0.10598
2006,North Rhine-Westphalia,Good,0.35598,1766,4599,0.34214,0.36982
2006,North Rhine-Westphalia,Satisfactory,0.34667,1564,4599,0.33292,0.36043
2006,North Rhine-Westphalia,Poor,0.15113,649,4599,0.14078,0.16149
2006,North Rhine-Westphalia,Bad,0.04881,189,4599,0.04258,0.05504
2006,Hesse,Very good,0.09656,153,1502,0.08162,0.11151
2006,Hesse,Good,0.38463,598,1502,0.36001,0.40924
2006,Hesse,Satisfactory,0.34113,489,1502,0.31715,0.36512
2006,Hesse,Poor,0.13012,200,1502,0.11310,0.14714
2006,Hesse,Bad,0.04756,62,1502,0.03679,0.05833
2006,"Rhineland-Palatinate, Saarland",Very good,0.08753,118,1310,0.07222,0.10284
2006,"Rhineland-Palatinate, Saarland",Good,0.40507,543,1310,0.37847,0.43166
2006,"Rhineland-Palatinate, Saarland",Satisfactory,0.32054,428,1310,0.29526,0.34582
2006,"Rhineland-Palatinate, Saarland",Poor,0.13628,161,1310,0.11769,0.15487
2006,"Rhineland-Palatinate, Saarland",Bad,0.05059,60,1310,0.03872,0.06246
2006,Baden-Wuerttemberg,Very good,0.09853,298,2748,0.08739,0.10968
2006,Baden-Wuerttemberg,Good,0.40547,1184,2748,0.38711,0.42383
2006,Baden-Wuerttemberg,Satisfactory,0.32741,824,2748,0.30986,0.34496
2006,Baden-Wuerttemberg,Poor,0.12884,344,2748,0.11631,0.14137
2006,Baden-Wuerttemberg,Bad,0.03975,98,2748,0.03244,0.04706
2006,Bavaria,Very good,0.11258,383,3170,0.10158,0.12359
2006,Bavaria,Good,0.36708,1251,3170,0.35030,0.38387
2006,Bavaria,Satisfactory,0.33252,1013,3170,0.31611,0.34892
2006,Bavaria,Poor,0.14050,402,3170,0.12840,0.15260
2006,Bavaria,Bad,0.04731,121,3170,0.03992,0.05470
2006,Berlin,Very good,0.07463,67,791,0.05630,0.09295
2006,Berlin,Good,0.34596,299,791,0.31279,0.37913
2006,Berlin,Satisfactory,0.35182,265,791,0.31852,0.38512
2006,Berlin,Poor,0.16986,123,791,0.14367,0.19604
2006,Berlin,Bad,0.05774,37,791,0.04147,0.07400
2006,Brandenburg,Very good,0.07924,76,949,0.06204,0.09643
2006,Brandenburg,Good,0.34646,346,949,0.31617,0.37675
2006,Brandenburg,Satisfactory,0.34669,326,949,0.31639,0.37698
2006,Brandenburg,Poor,0.16384,151,949,0.14028,0.18740
2006,Brandenburg,Bad,0.06377,50,949,0.04822,0.07933
2006,Mecklenburg-Western Pomerania,Very good,0.09447,49,536,0.06968,0.11925
2006,Mecklenburg-Western Pomerania,Good,0.35078,226,536,0.31034,0.39121
2006,Mecklenburg-Western Pomerania,Satisfactory,0.36824,195,536,0.32737,0.40911
2006,Mecklenburg-Western Pomerania,Poor,0.13598,66,536,0.10694,0.16503
2006,Saxony,Very good,0.09073,121,1604,0.07667,0.10479
2006,Saxony,Good,0.39126,688,1604,0.36737,0.41516
2006,Saxony,Satisfactory,0.31964,526,1604,0.29681,0.34247
2006,Saxony,Poor,0.14877,211,1604,0.13135,0.16620
2006,Saxony,Bad,0.04959,58,1604,0.03896,0.06021
2006,Saxony-Anhalt,Very good,0.09862,84,927,0.07942,0.11783
2006,Saxony-Anhalt,Good,0.38586,377,927,0.35450,0.41721
2006,Saxony-Anhalt,Satisfactory,0.30384,294,927,0.27422,0.33347
2006,Saxony-Anhalt,Poor,0.14499,126,927,0.12231,0.16767
2006,Saxony-Anhalt,Bad,0.06668,46,927,0.05062,0.08275
2006,Thuringa,Very good,0.06072,67,964,0.04564,0.07580
2006,Thuringa,Good,0.40304,410,964,0.37206,0.43403
2006,Thuringa,Satisfactory,0.34252,326,964,0.31255,0.37249
2006,Thuringa,Poor,0.15189,125,964,0.12922,0.17456
2006,Thuringa,Bad,0.04182,36,964,0.02918,0.05447
2007,Schleswig-Holstein,Very good,0.07314,48,604,0.05236,0.09392
2007,Schleswig-Holstein,Good,0.38872,257,604,0.34981,0.42762
2007,Schleswig-Holstein,Satisfactory,0.37288,224,604,0.33428,0.41148
2007,Schleswig-Holstein,Poor,0.12789,75,604,0.10124,0.15455
2007,Hamburg,Very good,0.09868,31,289,0.06423,0.13312
2007,Hamburg,Good,0.43145,137,289,0.37425,0.48866
2007,Hamburg,Satisfactory,0.29773,81,289,0.24492,0.35054
2007,Hamburg,Poor,0.14897,40,289,0.10785,0.19009
2007,Lower Saxony,Very good,0.08204,160,1849,0.06952,0.09455
2007,Lower Saxony,Good,0.37480,727,1849,0.35273,0.39687
2007,Lower Saxony,Satisfactory,0.36323,661,1849,0.34131,0.38516
2007,Lower Saxony,Poor,0.14079,238,1849,0.12494,0.15665
2007,Lower Saxony,Bad,0.03914,63,1849,0.03030,0.04798
2007,Bremen,Good,0.36082,66,115,0.27266,0.44898
2007,Bremen,Satisfactory,0.35939,49,115,0.27131,0.44747
2007,North Rhine-Westphalia,Very good,0.08890,368,4268,0.08036,0.09744
2007,North Rhine-Westphalia,Good,0.36320,1670,4268,0.34877,0.37763
2007,North Rhine-Westphalia,Satisfactory,0.34172,1423,4268,0.32749,0.35595
2007,North Rhine-Westphalia,Poor,0.15694,633,4268,0.14602,0.16785
2007,North Rhine-Westphalia,Bad,0.04924,174,4268,0.04275,0.05573
2007,Hesse,Very good,0.07993,124,1404,0.06574,0.09412
2007,Hesse,Good,0.36700,549,1404,0.34178,0.39222
2007,Hesse,Satisfactory,0.37194,495,1404,0.34665,0.39723
2007,Hesse,Poor,0.14299,195,1404,0.12468,0.16131
2007,Hesse,Bad,0.03814,41,1404,0.02811,0.04816
2007,"Rhineland-Palatinate, Saarland",Very good,0.10557,118,1191,0.08811,0.12303
2007,"Rhineland-Palatinate, Saarland",Good,0.38506,481,1191,0.35742,0.41271
2007,"Rhineland-Palatinate, Saarland",Satisfactory,0.32732,387,1191,0.30065,0.35398
2007,"Rhineland-Palatinate, Saarland",Poor,0.13431,150,1191,0.11494,0.15369
2007,"Rhineland-Palatinate, Saarland",Bad,0.04774,55,1191,0.03562,0.05985
2007,Baden-Wuerttemberg,Very good,0.09269,251,2526,0.08138,0.10400
2007,Baden-Wuerttemberg,Good,0.40360,1104,2526,0.38446,0.42273
2007,Baden-Wuerttemberg,Satisfactory,0.33768,760,2526,0.31923,0.35613
2007,Baden-Wuerttemberg,Poor,0.13283,328,2526,0.11959,0.14607
2007,Baden-Wuerttemberg,Bad,0.03320,83,2526,0.02622,0.04019
2007,Bavaria,Very good,0.10119,349,3002,0.09040,0.11198
2007,Bavaria,Good,0.38360,1234,3002,0.36620,0.40099
2007,Bavaria,Satisfactory,0.31252,891,3002,0.29594,0.32911
2007,Bavaria,Poor,0.16076,418,3002,0.14762,0.17390
2007,Bavaria,Bad,0.04193,110,3002,0.03476,0.04910
2007,Berlin,Very good,0.06910,60,761,0.05106,0.08713
2007,Berlin,Good,0.39749,316,761,0.36270,0.43229
2007,Berlin,Satisfactory,0.30915,232,761,0.27629,0.34201
2007,Berlin,Poor,0.16854,116,761,0.14192,0.19515
2007,Berlin,Bad,0.05572,37,761,0.03941,0.07203
2007,Brandenburg,Very good,0.08162,57,872,0.06343,0.09980
2007,Brandenburg,Good,0.36125,326,872,0.32934,0.39315
2007,Brandenburg,Satisfactory,0.34849,319,872,0.31685,0.38014
2007,Brandenburg,Poor,0.16284,134,872,0.13832,0.18736
2007,Brandenburg,Bad,0.04581,36,872,0.03193,0.05970
2007,Mecklenburg-Western Pomerania,Very good,0.07318,38,504,0.05042,0.09594
2007,Mecklenburg-Western Pomerania,Good,0.39953,218,504,0.35672,0.44233
2007,Mecklenburg-Western Pomerania,Satisfactory,0.33710,174,504,0.29579,0.37841
2007,Mecklenburg-Western Pomerania,Poor,0.16772,74,504,0.13507,0.20037
2007,Saxony,Very good,0.07385,108,1531,0.06074,0.08695
2007,Saxony,Good,0.39891,639,1531,0.37437,0.42345
2007,Saxony,Satisfactory,0.32591,524,1531,0.30242,0.34939
2007,Saxony,Poor,0.15202,198,1531,0.13403,0.17001
2007,Saxony,Bad,0.04931,62,1531,0.03846,0.06016
2007,Saxony-Anhalt,Very good,0.09352,76,884,0.07431,0.11272
2007,Saxony-Anhalt,Good,0.37075,345,884,0.33889,0.40260
2007,Saxony-Anhalt,Satisfactory,0.33171,307,884,0.30065,0.36276
2007,Saxony-Anhalt,Poor,0.14775,113,884,0.12435,0.17116
2007,Saxony-Anhalt,Bad,0.05628,43,884,0.04108,0.07148
2007,Thuringa,Very good,0.06678,74,896,0.05043,0.08314
2007,Thuringa,Good,0.39620,362,896,0.36415,0.42824
2007,Thuringa,Satisfactory,0.36739,342,896,0.33580,0.39897
2007,Thuringa,Poor,0.13802,118,896,0.11543,0.16062
2008,Schleswig-Holstein,Very good,0.09474,41,541,0.07004,0.11945
2008,Schleswig-Holstein,Good,0.38473,235,541,0.34369,0.42576
2008,Schleswig-Holstein,Satisfactory,0.32930,187,541,0.28966,0.36894
2008,Schleswig-Holstein,Poor,0.14003,78,541,0.11076,0.16930
2008,Hamburg,Good,0.43223,136,220,0.36662,0.49784
2008,Hamburg,Satisfactory,0.34875,84,220,0.28563,0.41187
2008,Lower Saxony,Very good,0.07441,142,1765,0.06216,0.08665
2008,Lower Saxony,Good,0.39983,719,1765,0.37697,0.42269
2008,Lower Saxony,Satisfactory,0.34692,607,1765,0.32471,0.36914
2008,Lower Saxony,Poor,0.15212,250,1765,0.13536,0.16888
2008,Lower Saxony,Bad,0.02673,47,1765,0.01920,0.03425
2008,Bremen,Good,0.30990,57,101,0.21926,0.40054
2008,Bremen,Satisfactory,0.43828,44,101,0.34103,0.53553
2008,North Rhine-Westphalia,Very good,0.08024,332,3974,0.07179,0.08869
2008,North Rhine-Westphalia,Good,0.37811,1590,3974,0.36303,0.39319
2008,North Rhine-Westphalia,Satisfactory,0.33631,1289,3974,0.32162,0.35100
2008,North Rhine-Westphalia,Poor,0.16523,628,3974,0.15368,0.17678
2008,North Rhine-Westphalia,Bad,0.04010,135,3974,0.03400,0.04621
2008,Hesse,Very good,0.10213,132,1330,0.08585,0.11841
2008,Hesse,Good,0.35730,504,1330,0.33153,0.38306
2008,Hesse,Satisfactory,0.34547,443,1330,0.31991,0.37104
2008,Hesse,Poor,0.14751,195,1330,0.12845,0.16658
2008,Hesse,Bad,0.04759,56,1330,0.03614,0.05903
2008,"Rhineland-Palatinate, Saarland",Very good,0.09984,97,1114,0.08223,0.11746
2008,"Rhineland-Palatinate, Saarland",Good,0.38623,470,1114,0.35762,0.41483
2008,"Rhineland-Palatinate, Saarland",Satisfactory,0.32190,344,1114,0.29445,0.34935
2008,"Rhineland-Palatinate, Saarland",Poor,0.14230,155,1114,0.12177,0.16282
2008,"Rhineland-Palatinate, Saarland",Bad,0.04973,48,1114,0.03696,0.06250
2008,Baden-Wuerttemberg,Very good,0.12211,299,2389,0.10898,0.13524
2008,Baden-Wuerttemberg,Good,0.38198,966,2389,0.36249,0.40146
2008,Baden-Wuerttemberg,Satisfactory,0.32921,725,2389,0.31036,0.34805
2008,Baden-Wuerttemberg,Poor,0.12734,303,2389,0.11397,0.14071
2008,Baden-Wuerttemberg,Bad,0.03936,96,2389,0.03156,0.04716
2008,Bavaria,Very good,0.10297,297,2791,0.09169,0.11425
2008,Bavaria,Good,0.39271,1130,2791,0.37459,0.41083
2008,Bavaria,Satisfactory,0.31742,877,2791,0.30014,0.33469
2008,Bavaria,Poor,0.14446,374,2791,0.13141,0.15750
2008,Bavaria,Bad,0.04245,113,2791,0.03497,0.04993
2008,Berlin,Very good,0.06621,61,697,0.04774,0.08469
2008,Berlin,Good,0.36730,262,697,0.33148,0.40311
2008,Berlin,Satisfactory,0.33389,254,697,0.29886,0.36893
2008,Berlin,Poor,0.17963,120,697,0.15111,0.20815
2008,Brandenburg,Very good,0.07467,59,830,0.05678,0.09256
2008,Brandenburg,Good,0.40035,326,830,0.36700,0.43370
2008,Brandenburg,Satisfactory,0.33934,300,830,0.30711,0.37158
2008,Brandenburg,Poor,0.14006,108,830,0.11644,0.16369
2008,Brandenburg,Bad,0.04557,37,830,0.03138,0.05977
2008,Mecklenburg-Western Pomerania,Very good,0.08104,33,485,0.05673,0.10535
2008,Mecklenburg-Western Pomerania,Good,0.36402,200,485,0.32115,0.40688
2008,Mecklenburg-Western Pomerania,Satisfactory,0.39709,186,485,0.35350,0.44068
2008,Mecklenburg-Western Pomerania,Poor,0.14041,66,485,0.10946,0.17136
2008,Saxony,Very good,0.08665,110,1446,0.07215,0.10116
2008,Saxony,Good,0.39254,590,1446,0.36736,0.41771
2008,Saxony,Satisfactory,0.31601,490,1446,0.29204,0.33998
2008,Saxony,Poor,0.16237,210,1446,0.14335,0.18138
2008,Saxony,Bad,0.04243,46,1446,0.03204,0.05283
2008,Saxony-Anhalt,Very good,0.08947,67,820,0.06992,0.10902
2008,Saxony-Anhalt,Good,0.35479,316,820,0.32202,0.38756
2008,Saxony-Anhalt,Satisfactory,0.34879,284,820,0.31615,0.38143
2008,Saxony-Anhalt,Poor,0.15399,112,820,0.12927,0.17871
2008,Saxony-Anhalt,Bad,0.05295,41,820,0.03761,0.06829
2008,Thuringa,Very good,0.09203,74,877,0.07288,0.11117
2008,Thuringa,Good,0.38055,334,877,0.34840,0.41271
2008,Thuringa,Satisfactory,0.32375,291,877,0.29276,0.35474
2008,Thuringa,Poor,0.15983,139,877,0.13556,0.18410
2008,Thuringa,Bad,0.04384,39,877,0.03028,0.05740
2009,Schleswig-Holstein,Very good,0.07916,35,499,0.05544,0.10287
2009,Schleswig-Holstein,Good,0.39755,224,499,0.35457,0.44054
2009,Schleswig-Holstein,Satisfactory,0.35336,172,499,0.31137,0.39534
2009,Schleswig-Holstein,Poor,0.13185,68,499,0.10214,0.16157
2009,Hamburg,Good,0.44161,132,216,0.37523,0.50799
2009,Hamburg,Satisfactory,0.35567,84,216,0.29168,0.41966
2009,Lower Saxony,Very good,0.06738,128,1646,0.05526,0.07949
2009,Lower Saxony,Good,0.33698,577,1646,0.31414,0.35982
2009,Lower Saxony,Satisfactory,0.41509,671,1646,0.39128,0.43891
2009,Lower Saxony,Poor,0.13542,206,1646,0.11889,0.15196
2009,Lower Saxony,Bad,0.04513,64,1646,0.03510,0.05516
2009,Bremen,Good,0.34947,52,85,0.24750,0.45143
2009,Bremen,Satisfactory,0.31140,33,85,0.21237,0.41043
2009,North Rhine-Westphalia,Very good,0.07863,300,3683,0.06994,0.08732
2009,North Rhine-Westphalia,Good,0.37654,1450,3683,0.36089,0.39219
2009,North Rhine-Westphalia,Satisfactory,0.35354,1258,3683,0.33810,0.36898
2009,North Rhine-Westphalia,Poor,0.15191,540,3683,0.14031,0.16350
2009,North Rhine-Westphalia,Bad,0.03939,135,3683,0.03310,0.04567
2009,Hesse,Very good,0.09770,113,1225,0.08107,0.11433
2009,Hesse,Good,0.35901,468,1225,0.33213,0.38588
2009,Hesse,Satisfactory,0.36470,419,1225,0.33773,0.39166
2009,Hesse,Poor,0.13491,175,1225,0.11577,0.15405
2009,Hesse,Bad,0.04369,50,1225,0.03224,0.05514
2009,"Rhineland-Palatinate, Saarland",Very good,0.11196,111,1046,0.09284,0.13107
2009,"Rhineland-Palatinate, Saarland",Good,0.37454,415,1046,0.34519,0.40388
2009,"Rhineland-Palatinate, Saarland",Satisfactory,0.33782,336,1046,0.30914,0.36650
2009,"Rhineland-Palatinate, Saarland",Poor,0.13683,146,1046,0.11599,0.15767
2009,"Rhineland-Palatinate, Saarland",Bad,0.03886,38,1046,0.02714,0.05058
2009,Baden-Wuerttemberg,Very good,0.10592,221,2131,0.09285,0.11899
2009,Baden-Wuerttemberg,Good,0.39328,889,2131,0.37254,0.41403
2009,Baden-Wuerttemberg,Satisfactory,0.32231,674,2131,0.30247,0.34216
2009,Baden-Wuerttemberg,Poor,0.14735,284,2131,0.13230,0.16241
2009,Baden-Wuerttemberg,Bad,0.03113,63,2131,0.02375,0.03850
2009,Bavaria,Very good,0.10702,291,2646,0.09524,0.11880
2009,Bavaria,Good,0.36694,1024,2646,0.34857,0.38531
2009,Bavaria,Satisfactory,0.33646,863,2646,0.31846,0.35447
2009,Bavaria,Poor,0.14343,358,2646,0.13008,0.15679
2009,Bavaria,Bad,0.04615,110,2646,0.03815,0.05414
2009,Berlin,Very good,0.06491,56,692,0.04654,0.08328
2009,Berlin,Good,0.33690,247,692,0.30166,0.37214
2009,Berlin,Satisfactory,0.37251,247,692,0.33646,0.40856
2009,Berlin,Poor,0.15994,104,692,0.13261,0.18727
2009,Berlin,Bad,0.06574,38,692,0.04726,0.08422
2009,Brandenburg,Very good,0.09162,52,796,0.07156,0.11167
2009,Brandenburg,Good,0.35512,296,796,0.32186,0.38839
2009,Brandenburg,Satisfactory,0.35861,291,796,0.32527,0.39195
2009,Brandenburg,Poor,0.14725,125,796,0.12261,0.17188
2009,Brandenburg,Bad,0.04741,32,796,0.03264,0.06218
2009,Mecklenburg-Western Pomerania,Good,0.39000,189,433,0.34400,0.43599
2009,Mecklenburg-Western Pomerania,Satisfactory,0.37831,174,433,0.33257,0.42404
2009,Mecklenburg-Western Pomerania,Poor,0.15819,70,433,0.12378,0.19260
2009,Saxony,Very good,0.07094,96,1371,0.05734,0.08453
2009,Saxony,Good,0.38712,557,1371,0.36133,0.41291
2009,Saxony,Satisfactory,0.32181,458,1371,0.29707,0.34655
2009,Saxony,Poor,0.17419,210,1371,0.15410,0.19427
2009,Saxony,Bad,0.04595,50,1371,0.03486,0.05704
2009,Saxony-Anhalt,Very good,0.05538,42,743,0.03892,0.07184
2009,Saxony-Anhalt,Good,0.37522,304,743,0.34038,0.41006
2009,Saxony-Anhalt,Satisfactory,0.37048,283,743,0.33573,0.40523
2009,Saxony-Anhalt,Poor,0.15429,114,743,0.12829,0.18028
2009,Thuringa,Very good,0.07046,55,828,0.05302,0.08791
2009,Thuringa,Good,0.38129,322,828,0.34819,0.41439
2009,Thuringa,Satisfactory,0.34488,299,828,0.31249,0.37728
2009,Thuringa,Poor,0.16214,115,828,0.13702,0.18726
2009,Thuringa,Bad,0.04122,37,828,0.02767,0.05477
2010,Schleswig-Holstein,Very good,0.08077,88,715,0.06079,0.10076
2010,Schleswig-Holstein,Good,0.34350,296,715,0.30867,0.37834
2010,Schleswig-Holstein,Satisfactory,0.38702,239,715,0.35130,0.42275
2010,Schleswig-Holstein,Poor,0.14060,92,715,0.11510,0.16610
2010,Hamburg,Very good,0.12831,61,383,0.09477,0.16185
2010,Hamburg,Good,0.40474,174,383,0.35552,0.45396
2010,Hamburg,Satisfactory,0.32244,107,383,0.27556,0.36931
2010,Hamburg,Poor,0.10770,41,383,0.07661,0.13879
2010,Lower Saxony,Very good,0.10195,250,2224,0.08937,0.11453
2010,Lower Saxony,Good,0.35762,877,2224,0.33769,0.37754
2010,Lower Saxony,Satisfactory,0.34584,738,2224,0.32606,0.36561
2010,Lower Saxony,Poor,0.15406,293,2224,0.13906,0.16907
2010,Lower Saxony,Bad,0.04053,66,2224,0.03233,0.04873
2010,Bremen,Good,0.37456,70,120,0.28760,0.46153
2010,Bremen,Satisfactory,0.32784,50,120,0.24350,0.41219
2010,North Rhine-Westphalia,Very good,0.09043,636,5064,0.08253,0.09833
2010,North Rhine-Westphalia,Good,0.36486,2029,5064,0.35160,0.37812
2010,North Rhine-Westphalia,Satisfactory,0.33861,1546,5064,0.32557,0.35164
2010,North Rhine-Westphalia,Poor,0.15730,664,5064,0.14727,0.16733
2010,North Rhine-Westphalia,Bad,0.04881,189,5064,0.04287,0.05474
2010,Hesse,Very good,0.10624,220,1702,0.09160,0.12089
2010,Hesse,Good,0.35988,670,1702,0.33707,0.38269
2010,Hesse,Satisfactory,0.32893,532,1702,0.30660,0.35125
2010,Hesse,Poor,0.14256,219,1702,0.12595,0.15918
2010,Hesse,Bad,0.06239,61,1702,0.05090,0.07388
2010,"Rhineland-Palatinate, Saarland",Very good,0.10726,164,1360,0.09081,0.12371
2010,"Rhineland-Palatinate, Saarland",Good,0.38428,572,1360,0.35842,0.41014
2010,"Rhineland-Palatinate, Saarland",Satisfactory,0.35547,421,1360,0.33002,0.38092
2010,"Rhineland-Palatinate, Saarland",Poor,0.10469,151,1360,0.08841,0.12096
2010,"Rhineland-Palatinate, Saarland",Bad,0.04830,52,1360,0.03690,0.05970
2010,Baden-Wuerttemberg,Very good,0.11165,427,2943,0.10027,0.12303
2010,Baden-Wuerttemberg,Good,0.38340,1223,2943,0.36583,0.40097
2010,Baden-Wuerttemberg,Satisfactory,0.32234,858,2943,0.30545,0.33923
2010,Baden-Wuerttemberg,Poor,0.15450,371,2943,0.14144,0.16756
2010,Baden-Wuerttemberg,Bad,0.02811,64,2943,0.02214,0.03409
2010,Bavaria,Very good,0.10961,506,3641,0.09946,0.11976
2010,Bavaria,Good,0.38586,1520,3641,0.37004,0.40167
2010,Bavaria,Satisfactory,0.32065,1061,3641,0.30549,0.33581
2010,Bavaria,Poor,0.14221,441,3641,0.13086,0.15356
2010,Bavaria,Bad,0.04167,113,3641,0.03518,0.04817
2010,Berlin,Very good,0.09234,113,931,0.07373,0.11095
2010,Berlin,Good,0.31520,351,931,0.28534,0.34506
2010,Berlin,Satisfactory,0.33590,277,931,0.30554,0.36626
2010,Berlin,Poor,0.18978,144,931,0.16458,0.21498
2010,Berlin,Bad,0.06678,46,931,0.05074,0.08283
2010,Brandenburg,Very good,0.07785,92,970,0.06098,0.09472
2010,Brandenburg,Good,0.36701,385,970,0.33667,0.39736
2010,Brandenburg,Satisfactory,0.34788,312,970,0.31789,0.37787
2010,Brandenburg,Poor,0.16132,139,970,0.13816,0.18448
2010,Brandenburg,Bad,0.04593,42,970,0.03275,0.05911
2010,Mecklenburg-Western Pomerania,Very good,0.04295,47,578,0.02641,0.05950
2010,Mecklenburg-Western Pomerania,Good,0.37692,255,578,0.33738,0.41646
2010,Mecklenburg-Western Pomerania,Satisfactory,0.35702,194,578,0.31793,0.39612
2010,Mecklenburg-Western Pomerania,Poor,0.18947,82,578,0.15749,0.22144
2010,Saxony,Very good,0.07868,175,1690,0.06584,0.09152
2010,Saxony,Good,0.40407,732,1690,0.38067,0.42747
2010,Saxony,Satisfactory,0.30887,508,1690,0.28684,0.33091
2010,Saxony,Poor,0.17409,223,1690,0.15600,0.19217
2010,Saxony,Bad,0.03430,52,1690,0.02562,0.04297
2010,Saxony-Anhalt,Very good,0.08484,82,912,0.06674,0.10293
2010,Saxony-Anhalt,Good,0.35472,378,912,0.32365,0.38579
2010,Saxony-Anhalt,Satisfactory,0.35527,292,912,0.32419,0.38635
