year,bula_h,migback,m11126,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Baden-Wuerttemberg,Indirect migration background,Good,0.57313,95,95,0.47314,0.67312
2009,Bavaria,No migration background,Very good,0.09511,248,2261,0.08302,0.10721
2009,Bavaria,No migration background,Good,0.36605,870,2261,0.34619,0.38591
2009,Bavaria,No migration background,Satisfactory,0.35757,752,2261,0.33781,0.37733
2009,Bavaria,No migration background,Poor,0.12825,292,2261,0.11447,0.14204
2009,Bavaria,No migration background,Bad,0.05301,99,2261,0.04378,0.06225
2009,Bavaria,Direct migration background,Good,0.33262,88,228,0.27133,0.39391
2009,Bavaria,Direct migration background,Satisfactory,0.28297,85,228,0.22437,0.34156
2009,Bavaria,Direct migration background,Poor,0.24955,55,228,0.19326,0.30585
2009,Bavaria,Indirect migration background,Good,0.45587,66,66,0.33479,0.57695
2009,Berlin,No migration background,Very good,0.06291,47,617,0.04373,0.08208
2009,Berlin,No migration background,Good,0.34227,220,617,0.30480,0.37973
2009,Berlin,No migration background,Satisfactory,0.37101,225,617,0.33286,0.40916
2009,Berlin,No migration background,Poor,0.15483,92,617,0.12626,0.18340
2009,Berlin,No migration background,Bad,0.06899,33,617,0.04897,0.08900
2009,Brandenburg,No migration background,Very good,0.08970,48,769,0.06949,0.10991
2009,Brandenburg,No migration background,Good,0.35408,287,769,0.32026,0.38790
2009,Brandenburg,No migration background,Satisfactory,0.35917,279,769,0.32524,0.39310
2009,Brandenburg,No migration background,Poor,0.14787,123,769,0.12277,0.17298
2009,Brandenburg,No migration background,Bad,0.04918,32,769,0.03388,0.06447
2009,Mecklenburg-Western Pomerania,No migration background,Good,0.38867,187,426,0.34232,0.43501
2009,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.37631,169,426,0.33025,0.42237
2009,Mecklenburg-Western Pomerania,No migration background,Poor,0.16046,70,426,0.12556,0.19535
2009,Saxony,No migration background,Very good,0.07107,92,1338,0.05729,0.08484
2009,Saxony,No migration background,Good,0.39316,551,1338,0.36698,0.41934
2009,Saxony,No migration background,Satisfactory,0.31971,443,1338,0.29471,0.34470
2009,Saxony,No migration background,Poor,0.17071,206,1338,0.15054,0.19088
2009,Saxony,No migration background,Bad,0.04536,46,1338,0.03420,0.05651
2009,Saxony-Anhalt,No migration background,Very good,0.05623,41,726,0.03946,0.07300
2009,Saxony-Anhalt,No migration background,Good,0.37774,297,726,0.34245,0.41303
2009,Saxony-Anhalt,No migration background,Satisfactory,0.37267,278,726,0.33747,0.40786
2009,Saxony-Anhalt,No migration background,Poor,0.15075,110,726,0.12471,0.17680
2009,Thuringa,No migration background,Very good,0.07104,54,809,0.05333,0.08875
2009,Thuringa,No migration background,Good,0.38231,313,809,0.34881,0.41582
2009,Thuringa,No migration background,Satisfactory,0.34334,293,809,0.31060,0.37608
2009,Thuringa,No migration background,Poor,0.16244,113,809,0.13701,0.18787
2009,Thuringa,No migration background,Bad,0.04087,36,809,0.02722,0.05452
2010,Schleswig-Holstein,No migration background,Very good,0.08358,73,612,0.06164,0.10553
2010,Schleswig-Holstein,No migration background,Good,0.34159,253,612,0.30398,0.37919
2010,Schleswig-Holstein,No migration background,Satisfactory,0.38738,209,612,0.34875,0.42601
2010,Schleswig-Holstein,No migration background,Poor,0.13999,77,612,0.11248,0.16750
2010,Schleswig-Holstein,Direct migration background,Good,0.29239,33,33,0.13479,0.44999
2010,Hamburg,No migration background,Very good,0.13070,44,313,0.09330,0.16811
2010,Hamburg,No migration background,Good,0.39404,141,313,0.33982,0.44826
2010,Hamburg,No migration background,Satisfactory,0.32737,93,313,0.27530,0.37944
2010,Hamburg,No migration background,Poor,0.10606,35,313,0.07190,0.14023
2010,Lower Saxony,No migration background,Very good,0.09299,202,1915,0.07998,0.10601
2010,Lower Saxony,No migration background,Good,0.34730,733,1915,0.32597,0.36863
2010,Lower Saxony,No migration background,Satisfactory,0.35282,654,1915,0.33141,0.37422
2010,Lower Saxony,No migration background,Poor,0.16777,272,1915,0.15103,0.18451
2010,Lower Saxony,No migration background,Bad,0.03913,54,1915,0.03044,0.04781
2010,Lower Saxony,Direct migration background,Very good,0.11909,32,198,0.07386,0.16432
2010,Lower Saxony,Direct migration background,Good,0.40794,99,198,0.33931,0.47657
2010,Lower Saxony,Direct migration background,Satisfactory,0.33299,67,198,0.26718,0.39880
2010,Lower Saxony,Indirect migration background,Good,0.50017,45,45,0.35243,0.64791
2010,Bremen,No migration background,Good,0.37606,59,102,0.28159,0.47053
2010,Bremen,No migration background,Satisfactory,0.34614,43,102,0.25336,0.43892
2010,North Rhine-Westphalia,No migration background,Very good,0.07497,420,3820,0.06661,0.08332
2010,North Rhine-Westphalia,No migration background,Good,0.36281,1506,3820,0.34756,0.37806
2010,North Rhine-Westphalia,No migration background,Satisfactory,0.34951,1226,3820,0.33439,0.36463
2010,North Rhine-Westphalia,No migration background,Poor,0.16395,529,3820,0.15221,0.17569
2010,North Rhine-Westphalia,No migration background,Bad,0.04876,139,3820,0.04193,0.05559
2010,North Rhine-Westphalia,Direct migration background,Very good,0.12310,141,901,0.10163,0.14456
2010,North Rhine-Westphalia,Direct migration background,Good,0.36957,360,901,0.33804,0.40111
2010,North Rhine-Westphalia,Direct migration background,Satisfactory,0.30440,244,901,0.27433,0.33446
2010,North Rhine-Westphalia,Direct migration background,Poor,0.14555,110,901,0.12251,0.16859
2010,North Rhine-Westphalia,Direct migration background,Bad,0.05738,46,901,0.04219,0.07258
2010,North Rhine-Westphalia,Indirect migration background,Very good,0.21000,75,314,0.16488,0.25512
2010,North Rhine-Westphalia,Indirect migration background,Good,0.37952,163,314,0.32576,0.43328
2010,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.29035,76,314,0.24007,0.34064
2010,Hesse,No migration background,Very good,0.09686,155,1279,0.08065,0.11308
2010,Hesse,No migration background,Good,0.36732,498,1279,0.34089,0.39376
2010,Hesse,No migration background,Satisfactory,0.35033,424,1279,0.32417,0.37648
2010,Hesse,No migration background,Poor,0.13603,161,1279,0.11723,0.15482
2010,Hesse,No migration background,Bad,0.04946,41,1279,0.03757,0.06134
2010,Hesse,Direct migration background,Very good,0.09094,42,301,0.05840,0.12348
2010,Hesse,Direct migration background,Good,0.29888,128,301,0.24708,0.35068
2010,Hesse,Direct migration background,Satisfactory,0.29055,84,301,0.23918,0.34193
2010,Hesse,Direct migration background,Poor,0.19099,47,301,0.14651,0.23548
2010,Hesse,Indirect migration background,Good,0.47324,44,44,0.32401,0.62248
2010,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.10689,131,1087,0.08851,0.12526
2010,"Rhineland-Palatinate, Saarland",No migration background,Good,0.36889,456,1087,0.34019,0.39758
2010,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.36203,334,1087,0.33344,0.39061
2010,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.10602,121,1087,0.08771,0.12433
2010,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.05618,45,1087,0.04249,0.06988
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.44666,79,141,0.36431,0.52901
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.32244,62,141,0.24501,0.39987
2010,"Rhineland-Palatinate, Saarland",Indirect migration background,Good,0.40639,37,37,0.24594,0.56683
2010,Baden-Wuerttemberg,No migration background,Very good,0.10983,309,2206,0.09678,0.12288
2010,Baden-Wuerttemberg,No migration background,Good,0.36197,893,2206,0.34191,0.38202
2010,Baden-Wuerttemberg,No migration background,Satisfactory,0.33331,656,2206,0.31363,0.35299
2010,Baden-Wuerttemberg,No migration background,Poor,0.17171,300,2206,0.15597,0.18746
2010,Baden-Wuerttemberg,No migration background,Bad,0.02318,48,2206,0.01690,0.02946
2010,Baden-Wuerttemberg,Direct migration background,Very good,0.08061,64,494,0.05658,0.10464
2010,Baden-Wuerttemberg,Direct migration background,Good,0.44233,223,494,0.39849,0.48618
2010,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.29165,148,494,0.25153,0.33177
2010,Baden-Wuerttemberg,Direct migration background,Poor,0.13156,59,494,0.10172,0.16140
2010,Baden-Wuerttemberg,Indirect migration background,Very good,0.23179,54,215,0.17526,0.28833
2010,Baden-Wuerttemberg,Indirect migration background,Good,0.44377,107,215,0.37721,0.51034
2010,Baden-Wuerttemberg,Indirect migration background,Satisfactory,0.29314,54,215,0.23215,0.35413
2010,Bavaria,No migration background,Very good,0.09956,401,2999,0.08884,0.11028
2010,Bavaria,No migration background,Good,0.39493,1247,2999,0.37743,0.41243
2010,Bavaria,No migration background,Satisfactory,0.33736,902,2999,0.32044,0.35429
2010,Bavaria,No migration background,Poor,0.12601,357,2999,0.11413,0.13789
2010,Bavaria,No migration background,Bad,0.04214,92,2999,0.03495,0.04933
2010,Bavaria,Direct migration background,Very good,0.12036,68,440,0.08992,0.15080
2010,Bavaria,Direct migration background,Good,0.34858,192,440,0.30400,0.39316
2010,Bavaria,Direct migration background,Satisfactory,0.24406,117,440,0.20388,0.28424
2010,Bavaria,Direct migration background,Poor,0.23545,63,440,0.19576,0.27514
2010,Bavaria,Indirect migration background,Very good,0.23384,37,160,0.16805,0.29964
2010,Bavaria,Indirect migration background,Good,0.35732,81,160,0.28283,0.43180
2010,Bavaria,Indirect migration background,Satisfactory,0.29188,42,160,0.22122,0.36255
2010,Berlin,No migration background,Very good,0.08996,89,779,0.06985,0.11006
2010,Berlin,No migration background,Good,0.30728,291,779,0.27486,0.33970
2010,Berlin,No migration background,Satisfactory,0.34306,232,779,0.30971,0.37642
2010,Berlin,No migration background,Poor,0.20077,126,779,0.17262,0.22892
2010,Berlin,No migration background,Bad,0.05893,41,779,0.04238,0.07548
2010,Berlin,Direct migration background,Good,0.34047,44,78,0.23462,0.44631
2010,Berlin,Direct migration background,Satisfactory,0.34284,34,78,0.23682,0.44886
2010,Brandenburg,No migration background,Very good,0.07518,81,928,0.05821,0.09215
2010,Brandenburg,No migration background,Good,0.36938,376,928,0.33831,0.40045
2010,Brandenburg,No migration background,Satisfactory,0.34890,301,928,0.31822,0.37958
2010,Brandenburg,No migration background,Poor,0.16006,129,928,0.13645,0.18366
2010,Brandenburg,No migration background,Bad,0.04648,41,928,0.03293,0.06004
2010,Mecklenburg-Western Pomerania,No migration background,Very good,0.04340,45,558,0.02648,0.06032
2010,Mecklenburg-Western Pomerania,No migration background,Good,0.37605,247,558,0.33582,0.41628
2010,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.35821,188,558,0.31839,0.39803
2010,Mecklenburg-Western Pomerania,No migration background,Poor,0.18819,78,558,0.15573,0.22065
2010,Saxony,No migration background,Very good,0.07852,166,1632,0.06546,0.09157
2010,Saxony,No migration background,Good,0.41502,718,1632,0.39110,0.43893
2010,Saxony,No migration background,Satisfactory,0.30991,488,1632,0.28747,0.33236
2010,Saxony,No migration background,Poor,0.16226,211,1632,0.14436,0.18015
2010,Saxony,No migration background,Bad,0.03430,49,1632,0.02546,0.04313
2010,Saxony-Anhalt,No migration background,Very good,0.08112,76,885,0.06312,0.09912
2010,Saxony-Anhalt,No migration background,Good,0.35854,368,885,0.32693,0.39016
2010,Saxony-Anhalt,No migration background,Satisfactory,0.35764,285,885,0.32604,0.38924
2010,Saxony-Anhalt,No migration background,Poor,0.14257,118,885,0.11952,0.16561
2010,Saxony-Anhalt,No migration background,Bad,0.06014,38,885,0.04446,0.07581
2010,Thuringa,No migration background,Very good,0.08216,84,929,0.06449,0.09983
2010,Thuringa,No migration background,Good,0.38022,384,929,0.34899,0.41146
2010,Thuringa,No migration background,Satisfactory,0.34838,304,929,0.31773,0.37904
2010,Thuringa,No migration background,Poor,0.13701,115,929,0.11488,0.15913
2010,Thuringa,No migration background,Bad,0.05223,42,929,0.03791,0.06654
2011,Schleswig-Holstein,No migration background,Very good,0.09839,111,840,0.07824,0.11855
2011,Schleswig-Holstein,No migration background,Good,0.39979,351,840,0.36665,0.43294
2011,Schleswig-Holstein,No migration background,Satisfactory,0.33773,272,840,0.30573,0.36973
2011,Schleswig-Holstein,No migration background,Poor,0.13607,106,840,0.11287,0.15927
2011,Schleswig-Holstein,Direct migration background,Good,0.42147,52,52,0.28594,0.55699
2011,Hamburg,No migration background,Very good,0.10614,48,353,0.07396,0.13831
2011,Hamburg,No migration background,Good,0.41044,153,353,0.35905,0.46182
2011,Hamburg,No migration background,Satisfactory,0.32984,116,353,0.28072,0.37896
2011,Hamburg,No migration background,Poor,0.12099,36,353,0.08692,0.15506
2011,Lower Saxony,No migration background,Very good,0.07939,217,2317,0.06838,0.09040
2011,Lower Saxony,No migration background,Good,0.38580,946,2317,0.36598,0.40563
2011,Lower Saxony,No migration background,Satisfactory,0.33547,759,2317,0.31624,0.35470
2011,Lower Saxony,No migration background,Poor,0.15216,312,2317,0.13753,0.16679
2011,Lower Saxony,No migration background,Bad,0.04717,83,2317,0.03854,0.05581
2011,Lower Saxony,Direct migration background,Very good,0.11989,35,276,0.08150,0.15829
2011,Lower Saxony,Direct migration background,Good,0.40928,113,276,0.35117,0.46740
2011,Lower Saxony,Direct migration background,Satisfactory,0.30583,86,276,0.25137,0.36029
2011,Lower Saxony,Direct migration background,Poor,0.12312,42,276,0.08429,0.16196
2011,Lower Saxony,Indirect migration background,Good,0.33540,41,41,0.18909,0.48172
2011,Bremen,No migration background,Good,0.28367,59,108,0.19826,0.36909
2011,Bremen,No migration background,Satisfactory,0.40156,49,108,0.30867,0.49445
2011,North Rhine-Westphalia,No migration background,Very good,0.08955,474,4470,0.08118,0.09792
2011,North Rhine-Westphalia,No migration background,Good,0.36737,1744,4470,0.35323,0.38150
2011,North Rhine-Westphalia,No migration background,Satisfactory,0.33390,1446,4470,0.32008,0.34773
2011,North Rhine-Westphalia,No migration background,Poor,0.16420,643,4470,0.15333,0.17506
2011,North Rhine-Westphalia,No migration background,Bad,0.04499,163,4470,0.03891,0.05107
2011,North Rhine-Westphalia,Direct migration background,Very good,0.10688,128,990,0.08762,0.12613
2011,North Rhine-Westphalia,Direct migration background,Good,0.40271,415,990,0.37214,0.43328
2011,North Rhine-Westphalia,Direct migration background,Satisfactory,0.28881,259,990,0.26056,0.31706
2011,North Rhine-Westphalia,Direct migration background,Poor,0.16468,148,990,0.14156,0.18779
2011,North Rhine-Westphalia,Direct migration background,Bad,0.03692,40,990,0.02517,0.04868
2011,North Rhine-Westphalia,Indirect migration background,Very good,0.16129,70,334,0.12178,0.20079
2011,North Rhine-Westphalia,Indirect migration background,Good,0.50096,182,334,0.44725,0.55466
2011,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.22599,82,334,0.18107,0.27091
2011,Hesse,No migration background,Very good,0.11613,169,1532,0.10008,0.13218
2011,Hesse,No migration background,Good,0.38330,642,1532,0.35895,0.40766
2011,Hesse,No migration background,Satisfactory,0.32000,465,1532,0.29663,0.34336
2011,Hesse,No migration background,Poor,0.14147,212,1532,0.12401,0.15892
2011,Hesse,No migration background,Bad,0.03910,44,1532,0.02939,0.04881
2011,Hesse,Direct migration background,Very good,0.13077,44,320,0.09378,0.16777
2011,Hesse,Direct migration background,Good,0.28577,124,320,0.23619,0.33534
2011,Hesse,Direct migration background,Satisfactory,0.24940,93,320,0.20192,0.29688
2011,Hesse,Direct migration background,Poor,0.25314,59,320,0.20542,0.30085
2011,Hesse,Indirect migration background,Very good,0.28492,31,101,0.19645,0.37339
2011,Hesse,Indirect migration background,Good,0.46585,70,101,0.36808,0.56362
2011,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.08549,123,1319,0.07039,0.10058
2011,"Rhineland-Palatinate, Saarland",No migration background,Good,0.39495,551,1319,0.36856,0.42134
2011,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.34044,422,1319,0.31485,0.36602
2011,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.12694,169,1319,0.10896,0.14491
2011,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.05219,54,1319,0.04018,0.06420
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.52533,111,198,0.45560,0.59507
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.24945,56,198,0.18902,0.30987
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Poor,0.14203,31,198,0.09328,0.19077
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,Good,0.49454,41,41,0.33960,0.64948
2011,Baden-Wuerttemberg,No migration background,Very good,0.11827,368,2773,0.10625,0.13029
2011,Baden-Wuerttemberg,No migration background,Good,0.38420,1156,2773,0.36609,0.40231
2011,Baden-Wuerttemberg,No migration background,Satisfactory,0.30411,801,2773,0.28699,0.32124
2011,Baden-Wuerttemberg,No migration background,Poor,0.15286,366,2773,0.13946,0.16626
2011,Baden-Wuerttemberg,No migration background,Bad,0.04055,82,2773,0.03321,0.04790
2011,Baden-Wuerttemberg,Direct migration background,Very good,0.13653,81,545,0.10768,0.16539
2011,Baden-Wuerttemberg,Direct migration background,Good,0.33264,203,545,0.29305,0.37223
2011,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.31337,182,545,0.27439,0.35235
2011,Baden-Wuerttemberg,Direct migration background,Poor,0.17512,79,545,0.14318,0.20706
2011,Baden-Wuerttemberg,Indirect migration background,Very good,0.24751,68,238,0.19256,0.30245
2011,Baden-Wuerttemberg,Indirect migration background,Good,0.46195,123,238,0.39848,0.52542
2011,Baden-Wuerttemberg,Indirect migration background,Satisfactory,0.22025,47,238,0.16749,0.27301
2011,Bavaria,No migration background,Very good,0.11000,476,3790,0.10003,0.11996
2011,Bavaria,No migration background,Good,0.38683,1577,3790,0.37132,0.40234
2011,Bavaria,No migration background,Satisfactory,0.31002,1121,3790,0.29530,0.32475
2011,Bavaria,No migration background,Poor,0.14606,480,3790,0.13481,0.15730
2011,Bavaria,No migration background,Bad,0.04709,136,3790,0.04035,0.05384
2011,Bavaria,Direct migration background,Very good,0.11313,73,490,0.08505,0.14120
2011,Bavaria,Direct migration background,Good,0.32627,182,490,0.28471,0.36782
2011,Bavaria,Direct migration background,Satisfactory,0.33811,160,490,0.29618,0.38004
2011,Bavaria,Direct migration background,Poor,0.17982,75,490,0.14578,0.21386
2011,Bavaria,Indirect migration background,Very good,0.20387,43,194,0.14703,0.26071
2011,Bavaria,Indirect migration background,Good,0.41062,94,194,0.34121,0.48002
2011,Bavaria,Indirect migration background,Satisfactory,0.33170,57,194,0.26527,0.39812
2011,Berlin,No migration background,Very good,0.08678,93,881,0.06818,0.10538
2011,Berlin,No migration background,Good,0.34611,341,881,0.31468,0.37755
2011,Berlin,No migration background,Satisfactory,0.34477,285,881,0.31337,0.37618
2011,Berlin,No migration background,Poor,0.16702,120,881,0.14237,0.19166
2011,Berlin,No migration background,Bad,0.05531,42,881,0.04021,0.07042
2011,Berlin,Direct migration background,Good,0.44999,44,44,0.30129,0.59868
2011,Brandenburg,No migration background,Very good,0.06604,89,1102,0.05137,0.08071
2011,Brandenburg,No migration background,Good,0.35399,439,1102,0.32575,0.38224
2011,Brandenburg,No migration background,Satisfactory,0.38844,368,1102,0.35965,0.41723
2011,Brandenburg,No migration background,Poor,0.15287,160,1102,0.13162,0.17413
2011,Brandenburg,No migration background,Bad,0.03865,46,1102,0.02726,0.05003
2011,Mecklenburg-Western Pomerania,No migration background,Very good,0.08226,56,625,0.06070,0.10382
2011,Mecklenburg-Western Pomerania,No migration background,Good,0.30466,243,625,0.26854,0.34077
2011,Mecklenburg-Western Pomerania,No migration background,Satisfactory,0.39985,231,625,0.36141,0.43829
2011,Mecklenburg-Western Pomerania,No migration background,Poor,0.17950,95,625,0.14939,0.20961
2011,Saxony,No migration background,Very good,0.09958,165,1794,0.08572,0.11344
2011,Saxony,No migration background,Good,0.36390,744,1794,0.34163,0.38617
2011,Saxony,No migration background,Satisfactory,0.35011,585,1794,0.32803,0.37219
2011,Saxony,No migration background,Poor,0.14911,241,1794,0.13263,0.16560
2011,Saxony,No migration background,Bad,0.03729,59,1794,0.02852,0.04606
2011,Saxony-Anhalt,No migration background,Very good,0.08945,89,1078,0.07240,0.10649
2011,Saxony-Anhalt,No migration background,Good,0.35788,433,1078,0.32925,0.38651
2011,Saxony-Anhalt,No migration background,Satisfactory,0.34568,349,1078,0.31728,0.37409
2011,Saxony-Anhalt,No migration background,Poor,0.15563,152,1078,0.13398,0.17728
2011,Saxony-Anhalt,No migration background,Bad,0.05136,55,1078,0.03817,0.06454
2011,Thuringa,No migration background,Very good,0.09739,92,1077,0.07968,0.11511
2011,Thuringa,No migration background,Good,0.34803,434,1077,0.31957,0.37649
2011,Thuringa,No migration background,Satisfactory,0.36161,361,1077,0.33290,0.39032
2011,Thuringa,No migration background,Poor,0.15198,143,1077,0.13052,0.17343
2011,Thuringa,No migration background,Bad,0.04099,47,1077,0.02914,0.05284
2012,Schleswig-Holstein,No migration background,Very good,0.10477,100,871,0.08442,0.12512
2012,Schleswig-Holstein,No migration background,Good,0.35005,349,871,0.31835,0.38174
2012,Schleswig-Holstein,No migration background,Satisfactory,0.37521,292,871,0.34304,0.40739
2012,Schleswig-Holstein,No migration background,Poor,0.12290,97,871,0.10109,0.14472
2012,Schleswig-Holstein,No migration background,Bad,0.04706,33,871,0.03299,0.06114
2012,Schleswig-Holstein,Direct migration background,Good,0.46888,42,73,0.35361,0.58415
2012,Schleswig-Holstein,Direct migration background,Satisfactory,0.22491,31,73,0.12847,0.32135
2012,Hamburg,No migration background,Very good,0.09243,49,353,0.06217,0.12268
2012,Hamburg,No migration background,Good,0.44157,154,353,0.38970,0.49345
2012,Hamburg,No migration background,Satisfactory,0.32892,109,353,0.27984,0.37801
2012,Hamburg,No migration background,Poor,0.09957,41,353,0.06829,0.13086
2012,Lower Saxony,No migration background,Very good,0.08924,213,2270,0.07751,0.10097
2012,Lower Saxony,No migration background,Good,0.37630,919,2270,0.35637,0.39624
2012,Lower Saxony,No migration background,Satisfactory,0.33075,737,2270,0.31139,0.35011
2012,Lower Saxony,No migration background,Poor,0.15465,312,2270,0.13977,0.16953
2012,Lower Saxony,No migration background,Bad,0.04905,89,2270,0.04017,0.05794
2012,Lower Saxony,Direct migration background,Good,0.38756,116,234,0.32501,0.45012
2012,Lower Saxony,Direct migration background,Satisfactory,0.35598,85,234,0.29450,0.41746
2012,Lower Saxony,Direct migration background,Poor,0.13504,33,234,0.09116,0.17892
2012,Lower Saxony,Indirect migration background,Good,0.39424,34,34,0.22750,0.56097
2012,Bremen,No migration background,Good,0.39077,69,108,0.29831,0.48322
2012,Bremen,No migration background,Satisfactory,0.31020,39,108,0.22255,0.39784
2012,North Rhine-Westphalia,No migration background,Very good,0.08922,434,4359,0.08075,0.09768
2012,North Rhine-Westphalia,No migration background,Good,0.37436,1773,4359,0.35999,0.38873
2012,North Rhine-Westphalia,No migration background,Satisfactory,0.35475,1428,4359,0.34054,0.36895
2012,North Rhine-Westphalia,No migration background,Poor,0.14663,576,4359,0.13612,0.15713
2012,North Rhine-Westphalia,No migration background,Bad,0.03505,148,4359,0.02959,0.04051
2012,North Rhine-Westphalia,Direct migration background,Very good,0.10946,139,941,0.08951,0.12942
2012,North Rhine-Westphalia,Direct migration background,Good,0.37694,383,941,0.34596,0.40792
2012,North Rhine-Westphalia,Direct migration background,Satisfactory,0.32457,266,941,0.29464,0.35451
2012,North Rhine-Westphalia,Direct migration background,Poor,0.15366,118,941,0.13061,0.17671
2012,North Rhine-Westphalia,Direct migration background,Bad,0.03536,35,941,0.02355,0.04717
2012,North Rhine-Westphalia,Indirect migration background,Very good,0.20485,75,355,0.16281,0.24690
2012,North Rhine-Westphalia,Indirect migration background,Good,0.50284,176,355,0.45076,0.55493
2012,North Rhine-Westphalia,Indirect migration background,Satisfactory,0.21739,72,355,0.17442,0.26035
2012,North Rhine-Westphalia,Indirect migration background,Poor,0.05686,32,355,0.03273,0.08098
2012,Hesse,No migration background,Very good,0.10175,146,1500,0.08644,0.11705
2012,Hesse,No migration background,Good,0.39370,620,1500,0.36897,0.41843
2012,Hesse,No migration background,Satisfactory,0.34066,500,1500,0.31666,0.36465
2012,Hesse,No migration background,Poor,0.13075,193,1500,0.11369,0.14782
2012,Hesse,No migration background,Bad,0.03314,41,1500,0.02408,0.04221
2012,Hesse,Direct migration background,Good,0.35031,115,261,0.29232,0.40830
2012,Hesse,Direct migration background,Satisfactory,0.27953,86,261,0.22498,0.33408
2012,Hesse,Direct migration background,Poor,0.20981,60,261,0.16032,0.25930
2012,Hesse,Indirect migration background,Very good,0.37675,34,91,0.27664,0.47687
2012,Hesse,Indirect migration background,Good,0.40080,57,91,0.29955,0.50205
2012,"Rhineland-Palatinate, Saarland",No migration background,Very good,0.09570,133,1312,0.07977,0.11162
2012,"Rhineland-Palatinate, Saarland",No migration background,Good,0.38309,552,1312,0.35678,0.40941
2012,"Rhineland-Palatinate, Saarland",No migration background,Satisfactory,0.34558,422,1312,0.31984,0.37132
2012,"Rhineland-Palatinate, Saarland",No migration background,Poor,0.14506,169,1312,0.12600,0.16413
2012,"Rhineland-Palatinate, Saarland",No migration background,Bad,0.03057,36,1312,0.02125,0.03989
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Good,0.39931,85,147,0.31986,0.47875
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Satisfactory,0.27032,62,147,0.19828,0.34236
2012,"Rhineland-Palatinate, Saarland",Indirect migration background,Good,0.45894,37,37,0.29616,0.62172
2012,Baden-Wuerttemberg,No migration background,Very good,0.11219,326,2637,0.10014,0.12424
2012,Baden-Wuerttemberg,No migration background,Good,0.38728,1104,2637,0.36868,0.40588
2012,Baden-Wuerttemberg,No migration background,Satisfactory,0.33299,818,2637,0.31500,0.35098
2012,Baden-Wuerttemberg,No migration background,Poor,0.13534,328,2637,0.12228,0.14840
2012,Baden-Wuerttemberg,No migration background,Bad,0.03219,61,2637,0.02546,0.03893
2012,Baden-Wuerttemberg,Direct migration background,Very good,0.09014,48,508,0.06521,0.11507
2012,Baden-Wuerttemberg,Direct migration background,Good,0.42269,216,508,0.37969,0.46569
2012,Baden-Wuerttemberg,Direct migration background,Satisfactory,0.31922,163,508,0.27865,0.35980
2012,Baden-Wuerttemberg,Direct migration background,Poor,0.14482,81,508,0.11419,0.17546
2012,Baden-Wuerttemberg,Indirect migration background,Very good,0.25028,51,223,0.19329,0.30726
2012,Baden-Wuerttemberg,Indirect migration background,Good,0.46721,119,223,0.40158,0.53284
2012,Baden-Wuerttemberg,Indirect migration background,Satisfactory,0.18003,53,223,0.12949,0.23057
2012,Bavaria,No migration background,Very good,0.11299,470,3687,0.10277,0.12321
2012,Bavaria,No migration background,Good,0.37923,1550,3687,0.36356,0.39489
2012,Bavaria,No migration background,Satisfactory,0.33763,1138,3687,0.32237,0.35290
2012,Bavaria,No migration background,Poor,0.12393,405,3687,0.11329,0.13457
2012,Bavaria,No migration background,Bad,0.04622,124,3687,0.03944,0.05300
2012,Bavaria,Direct migration background,Very good,0.11085,73,512,0.08363,0.13807
2012,Bavaria,Direct migration background,Good,0.37207,210,512,0.33016,0.41398
2012,Bavaria,Direct migration background,Satisfactory,0.29125,146,512,0.25186,0.33064
2012,Bavaria,Direct migration background,Poor,0.19372,83,512,0.15945,0.22799
2012,Bavaria,Indirect migration background,Very good,0.23154,45,206,0.17379,0.28928
2012,Bavaria,Indirect migration background,Good,0.44034,99,206,0.37239,0.50830
2012,Bavaria,Indirect migration background,Satisfactory,0.20372,62,206,0.14858,0.25885
2012,Berlin,No migration background,Very good,0.09887,92,926,0.07963,0.11811
2012,Berlin,No migration background,Good,0.32961,341,926,0.29932,0.35991
2012,Berlin,No migration background,Satisfactory,0.34206,315,926,0.31149,0.37263
2012,Berlin,No migration background,Poor,0.17050,133,926,0.14626,0.19473
