,Unnamed: 0,year,quintil_oecd,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
681,681,2006,5th Quintile,female,Satisfactory,0.33576,875,19616,0.3146,0.3586
682,682,2006,5th Quintile,female,Poor,0.12838,316,19616,0.11575,0.14165
683,683,2006,5th Quintile,female,Bad,0.03055,62,19616,0.02532,0.03677
684,684,2007,1st Quintile,male,Very good,0.11957,158,20794,0.10491,0.132
685,685,2007,1st Quintile,male,Good,0.32712,492,20794,0.30385,0.34972
686,686,2007,1st Quintile,male,Satisfactory,0.30562,408,20794,0.2836,0.33298
687,687,2007,1st Quintile,male,Poor,0.18067,228,20794,0.16709,0.19993
688,688,2007,1st Quintile,male,Bad,0.06702,89,20794,0.05824,0.07514
689,689,2007,1st Quintile,female,Very good,0.091,164,20794,0.08103,0.10156
690,690,2007,1st Quintile,female,Good,0.29997,621,20794,0.28267,0.31732
691,691,2007,1st Quintile,female,Satisfactory,0.34572,640,20794,0.32503,0.36525
692,692,2007,1st Quintile,female,Poor,0.20402,349,20794,0.18989,0.21724
693,693,2007,1st Quintile,female,Bad,0.05929,104,20794,0.0527,0.06558
694,694,2007,2nd Quintile,male,Very good,0.09302,154,20794,0.08059,0.10673
695,695,2007,2nd Quintile,male,Good,0.35609,593,20794,0.33592,0.37599
696,696,2007,2nd Quintile,male,Satisfactory,0.3515,567,20794,0.33212,0.37786
697,697,2007,2nd Quintile,male,Poor,0.15439,257,20794,0.13915,0.16887
698,698,2007,2nd Quintile,male,Bad,0.04499,81,20794,0.03836,0.05208
699,699,2007,2nd Quintile,female,Very good,0.06832,137,20794,0.05913,0.07708
700,700,2007,2nd Quintile,female,Good,0.32758,699,20794,0.3082,0.3472
701,701,2007,2nd Quintile,female,Satisfactory,0.37652,720,20794,0.35541,0.39328
702,702,2007,2nd Quintile,female,Poor,0.17949,328,20794,0.1654,0.19225
703,703,2007,2nd Quintile,female,Bad,0.04809,90,20794,0.03969,0.05468
704,704,2007,3rd Quintile,male,Very good,0.06873,143,20794,0.06134,0.07959
705,705,2007,3rd Quintile,male,Good,0.41197,755,20794,0.38716,0.43492
706,706,2007,3rd Quintile,male,Satisfactory,0.36097,670,20794,0.3416,0.3794
707,707,2007,3rd Quintile,male,Poor,0.1161,226,20794,0.10574,0.12566
708,708,2007,3rd Quintile,male,Bad,0.04222,67,20794,0.03428,0.04945
709,709,2007,3rd Quintile,female,Very good,0.08225,163,20794,0.0731,0.09348
710,710,2007,3rd Quintile,female,Good,0.37886,784,20794,0.35599,0.39989
711,711,2007,3rd Quintile,female,Satisfactory,0.35746,731,20794,0.33884,0.37597
712,712,2007,3rd Quintile,female,Poor,0.13321,276,20794,0.12099,0.14503
713,713,2007,3rd Quintile,female,Bad,0.04822,81,20794,0.04065,0.0565
714,714,2007,4th Quintile,male,Very good,0.09625,213,20794,0.08428,0.10697
715,715,2007,4th Quintile,male,Good,0.42179,954,20794,0.4001,0.45015
716,716,2007,4th Quintile,male,Satisfactory,0.32684,683,20794,0.30605,0.34719
717,717,2007,4th Quintile,male,Poor,0.12441,262,20794,0.11439,0.13579
718,718,2007,4th Quintile,male,Bad,0.03072,69,20794,0.02569,0.03737
719,719,2007,4th Quintile,female,Very good,0.07868,179,20794,0.06867,0.08966
720,720,2007,4th Quintile,female,Good,0.38384,898,20794,0.3615,0.40623
721,721,2007,4th Quintile,female,Satisfactory,0.33812,735,20794,0.32181,0.35974
722,722,2007,4th Quintile,female,Poor,0.15101,298,20794,0.13903,0.16491
723,723,2007,4th Quintile,female,Bad,0.04835,85,20794,0.04233,0.05572
724,724,2007,5th Quintile,male,Very good,0.09088,275,20794,0.08025,0.10102
725,725,2007,5th Quintile,male,Good,0.47541,1368,20794,0.45068,0.50496
726,726,2007,5th Quintile,male,Satisfactory,0.30464,864,20794,0.28369,0.32329
727,727,2007,5th Quintile,male,Poor,0.11024,294,20794,0.10012,0.12377
728,728,2007,5th Quintile,male,Bad,0.01883,51,20794,0.01372,0.02427
729,729,2007,5th Quintile,female,Very good,0.09212,285,20794,0.08346,0.10539
730,730,2007,5th Quintile,female,Good,0.41977,1267,20794,0.40018,0.44172
731,731,2007,5th Quintile,female,Satisfactory,0.32285,849,20794,0.29785,0.34398
732,732,2007,5th Quintile,female,Poor,0.14055,329,20794,0.12695,0.15553
733,733,2007,5th Quintile,female,Bad,0.02471,61,20794,0.01956,0.03003
734,734,2008,1st Quintile,male,Very good,0.11428,135,19540,0.09775,0.1303
735,735,2008,1st Quintile,male,Good,0.32877,437,19540,0.30775,0.35423
736,736,2008,1st Quintile,male,Satisfactory,0.30201,397,19540,0.28383,0.32651
737,737,2008,1st Quintile,male,Poor,0.18574,222,19540,0.16799,0.20626
738,738,2008,1st Quintile,male,Bad,0.06921,96,19540,0.05936,0.07965
739,739,2008,1st Quintile,female,Very good,0.09542,175,19540,0.08632,0.10645
740,740,2008,1st Quintile,female,Good,0.29668,591,19540,0.28093,0.31343
741,741,2008,1st Quintile,female,Satisfactory,0.33506,561,19540,0.3166,0.35584
742,742,2008,1st Quintile,female,Poor,0.20608,355,19540,0.19387,0.22244
743,743,2008,1st Quintile,female,Bad,0.06677,111,19540,0.05891,0.07439
744,744,2008,2nd Quintile,male,Very good,0.08943,121,19540,0.07509,0.10331
745,745,2008,2nd Quintile,male,Good,0.3572,597,19540,0.33486,0.38098
746,746,2008,2nd Quintile,male,Satisfactory,0.34312,541,19540,0.32073,0.36529
747,747,2008,2nd Quintile,male,Poor,0.16135,239,19540,0.14798,0.17668
748,748,2008,2nd Quintile,male,Bad,0.0489,72,19540,0.03952,0.05794
749,749,2008,2nd Quintile,female,Very good,0.06943,112,19540,0.05959,0.08028
750,750,2008,2nd Quintile,female,Good,0.32188,642,19540,0.30265,0.34105
751,751,2008,2nd Quintile,female,Satisfactory,0.36565,648,19540,0.34309,0.38578
752,752,2008,2nd Quintile,female,Poor,0.18889,335,19540,0.17385,0.20313
753,753,2008,2nd Quintile,female,Bad,0.05416,91,19540,0.04815,0.06226
754,754,2008,3rd Quintile,male,Very good,0.08434,154,19540,0.07165,0.09875
755,755,2008,3rd Quintile,male,Good,0.41368,747,19540,0.38859,0.44384
756,756,2008,3rd Quintile,male,Satisfactory,0.33879,622,19540,0.31468,0.35773
757,757,2008,3rd Quintile,male,Poor,0.1292,246,19540,0.11671,0.14615
758,758,2008,3rd Quintile,male,Bad,0.03399,61,19540,0.02766,0.04145
759,759,2008,3rd Quintile,female,Very good,0.07425,149,19540,0.06329,0.08884
760,760,2008,3rd Quintile,female,Good,0.37743,765,19540,0.35254,0.3973
761,761,2008,3rd Quintile,female,Satisfactory,0.35668,696,19540,0.33688,0.37453
762,762,2008,3rd Quintile,female,Poor,0.15361,303,19540,0.14375,0.16705
763,763,2008,3rd Quintile,female,Bad,0.03803,72,19540,0.0319,0.04466
764,764,2008,4th Quintile,male,Very good,0.10549,206,19540,0.09373,0.11978
765,765,2008,4th Quintile,male,Good,0.42493,847,19540,0.3984,0.4532
766,766,2008,4th Quintile,male,Satisfactory,0.3168,632,19540,0.29893,0.33887
767,767,2008,4th Quintile,male,Poor,0.12456,226,19540,0.11321,0.13675
768,768,2008,4th Quintile,male,Bad,0.02822,70,19540,0.02294,0.03444
769,769,2008,4th Quintile,female,Very good,0.08421,178,19540,0.07364,0.09466
770,770,2008,4th Quintile,female,Good,0.39218,807,19540,0.37253,0.42328
771,771,2008,4th Quintile,female,Satisfactory,0.34133,660,19540,0.3204,0.36149
772,772,2008,4th Quintile,female,Poor,0.14858,292,19540,0.13461,0.16246
773,773,2008,4th Quintile,female,Bad,0.0337,56,19540,0.028,0.04175
774,774,2008,5th Quintile,male,Very good,0.10689,290,19540,0.09566,0.11725
775,775,2008,5th Quintile,male,Good,0.46005,1221,19540,0.43174,0.48741
776,776,2008,5th Quintile,male,Satisfactory,0.32432,847,19540,0.30349,0.34608
777,777,2008,5th Quintile,male,Poor,0.08836,251,19540,0.07806,0.09772
778,778,2008,5th Quintile,male,Bad,0.02039,50,19540,0.016,0.02565
779,779,2008,5th Quintile,female,Very good,0.10065,275,19540,0.08943,0.11356
780,780,2008,5th Quintile,female,Good,0.44099,1181,19540,0.41985,0.46866
781,781,2008,5th Quintile,female,Satisfactory,0.31891,801,19540,0.29951,0.33924
782,782,2008,5th Quintile,female,Poor,0.11522,308,19540,0.10395,0.12962
783,783,2008,5th Quintile,female,Bad,0.02423,49,19540,0.01773,0.0318
784,784,2009,1st Quintile,male,Very good,0.10321,106,18207,0.08701,0.12143
785,785,2009,1st Quintile,male,Good,0.34361,422,18207,0.31411,0.37512
786,786,2009,1st Quintile,male,Satisfactory,0.30392,393,18207,0.27975,0.33045
787,787,2009,1st Quintile,male,Poor,0.17757,218,18207,0.16129,0.19518
788,788,2009,1st Quintile,male,Bad,0.07169,85,18207,0.06073,0.0832
789,789,2009,1st Quintile,female,Very good,0.08212,124,18207,0.06985,0.09419
790,790,2009,1st Quintile,female,Good,0.29576,568,18207,0.27503,0.31907
791,791,2009,1st Quintile,female,Satisfactory,0.3575,582,18207,0.33619,0.37691
792,792,2009,1st Quintile,female,Poor,0.1852,303,18207,0.16763,0.20095
793,793,2009,1st Quintile,female,Bad,0.07942,117,18207,0.07225,0.08892
794,794,2009,2nd Quintile,male,Very good,0.08439,103,18207,0.07101,0.10222
795,795,2009,2nd Quintile,male,Good,0.34056,524,18207,0.31486,0.36958
796,796,2009,2nd Quintile,male,Satisfactory,0.36514,535,18207,0.34078,0.39432
797,797,2009,2nd Quintile,male,Poor,0.15985,214,18207,0.14389,0.17932
798,798,2009,2nd Quintile,male,Bad,0.05006,75,18207,0.03925,0.06244
799,799,2009,2nd Quintile,female,Very good,0.06723,116,18207,0.05605,0.07926
800,800,2009,2nd Quintile,female,Good,0.28799,588,18207,0.26669,0.31114
801,801,2009,2nd Quintile,female,Satisfactory,0.40521,666,18207,0.38137,0.43535
802,802,2009,2nd Quintile,female,Poor,0.1877,317,18207,0.1729,0.20325
803,803,2009,2nd Quintile,female,Bad,0.05187,85,18207,0.04401,0.0617
804,804,2009,3rd Quintile,male,Very good,0.0761,126,18207,0.06123,0.09199
805,805,2009,3rd Quintile,male,Good,0.39294,678,18207,0.36502,0.42075
806,806,2009,3rd Quintile,male,Satisfactory,0.36734,589,18207,0.34302,0.39447
807,807,2009,3rd Quintile,male,Poor,0.13842,239,18207,0.12275,0.15581
808,808,2009,3rd Quintile,male,Bad,0.02521,46,18207,0.02024,0.0309
809,809,2009,3rd Quintile,female,Very good,0.07412,124,18207,0.06159,0.08833
810,810,2009,3rd Quintile,female,Good,0.37703,685,18207,0.34463,0.407
811,811,2009,3rd Quintile,female,Satisfactory,0.36144,648,18207,0.33458,0.38255
812,812,2009,3rd Quintile,female,Poor,0.1489,272,18207,0.1358,0.16468
813,813,2009,3rd Quintile,female,Bad,0.03852,64,18207,0.03154,0.046
814,814,2009,4th Quintile,male,Very good,0.09431,178,18207,0.08031,0.10966
815,815,2009,4th Quintile,male,Good,0.43311,816,18207,0.40754,0.46752
816,816,2009,4th Quintile,male,Satisfactory,0.34092,650,18207,0.30987,0.36996
817,817,2009,4th Quintile,male,Poor,0.10451,182,18207,0.09074,0.11919
818,818,2009,4th Quintile,male,Bad,0.02715,56,18207,0.02175,0.03389
819,819,2009,4th Quintile,female,Very good,0.07167,148,18207,0.05893,0.08379
820,820,2009,4th Quintile,female,Good,0.35992,728,18207,0.33258,0.38181
821,821,2009,4th Quintile,female,Satisfactory,0.36783,658,18207,0.34056,0.39358
822,822,2009,4th Quintile,female,Poor,0.16174,289,18207,0.14434,0.18172
823,823,2009,4th Quintile,female,Bad,0.03884,61,18207,0.03198,0.0464
824,824,2009,5th Quintile,male,Very good,0.0963,262,18207,0.08446,0.11084
825,825,2009,5th Quintile,male,Good,0.45106,1091,18207,0.42458,0.47776
826,826,2009,5th Quintile,male,Satisfactory,0.33414,820,18207,0.30882,0.36139
827,827,2009,5th Quintile,male,Poor,0.10173,246,18207,0.08844,0.1145
828,828,2009,5th Quintile,male,Bad,0.01677,51,18207,0.01183,0.02211
829,829,2009,5th Quintile,female,Very good,0.11655,271,18207,0.10072,0.13358
830,830,2009,5th Quintile,female,Good,0.43533,1045,18207,0.40385,0.46766
831,831,2009,5th Quintile,female,Satisfactory,0.31289,720,18207,0.28793,0.33726
832,832,2009,5th Quintile,female,Poor,0.11259,272,18207,0.10135,0.12868
833,833,2009,5th Quintile,female,Bad,0.02264,51,18207,0.01833,0.02749
834,834,2010,1st Quintile,male,Very good,0.09289,103,16807,0.07269,0.1202
835,835,2010,1st Quintile,male,Good,0.31948,378,16807,0.27821,0.3563
836,836,2010,1st Quintile,male,Satisfactory,0.31065,349,16807,0.2813,0.34349
837,837,2010,1st Quintile,male,Poor,0.20162,214,16807,0.17764,0.22812
838,838,2010,1st Quintile,male,Bad,0.07536,80,16807,0.0622,0.09049
839,839,2010,1st Quintile,female,Very good,0.08885,126,16807,0.0703,0.10515
840,840,2010,1st Quintile,female,Good,0.24871,486,16807,0.22614,0.27536
841,841,2010,1st Quintile,female,Satisfactory,0.33357,531,16807,0.30504,0.36146
842,842,2010,1st Quintile,female,Poor,0.23127,313,16807,0.21051,0.25208
843,843,2010,1st Quintile,female,Bad,0.0976,112,16807,0.08465,0.11153
844,844,2010,2nd Quintile,male,Very good,0.0785,94,16807,0.0625,0.09863
845,845,2010,2nd Quintile,male,Good,0.32663,492,16807,0.29704,0.35916
846,846,2010,2nd Quintile,male,Satisfactory,0.35301,487,16807,0.32599,0.38281
847,847,2010,2nd Quintile,male,Poor,0.17894,230,16807,0.15486,0.19779
848,848,2010,2nd Quintile,male,Bad,0.06292,71,16807,0.04931,0.07654
849,849,2010,2nd Quintile,female,Very good,0.05654,108,16807,0.04241,0.06906
850,850,2010,2nd Quintile,female,Good,0.29185,572,16807,0.26666,0.3213
851,851,2010,2nd Quintile,female,Satisfactory,0.38202,595,16807,0.35324,0.40762
852,852,2010,2nd Quintile,female,Poor,0.20906,310,16807,0.19031,0.22897
853,853,2010,2nd Quintile,female,Bad,0.06053,76,16807,0.05341,0.07033
854,854,2010,3rd Quintile,male,Very good,0.09063,136,16807,0.07643,0.10976
855,855,2010,3rd Quintile,male,Good,0.37412,591,16807,0.34452,0.40459
856,856,2010,3rd Quintile,male,Satisfactory,0.34558,551,16807,0.31384,0.37391
857,857,2010,3rd Quintile,male,Poor,0.156,222,16807,0.13779,0.17597
858,858,2010,3rd Quintile,male,Bad,0.03367,53,16807,0.02725,0.04053
859,859,2010,3rd Quintile,female,Very good,0.06948,110,16807,0.05658,0.08627
860,860,2010,3rd Quintile,female,Good,0.36358,654,16807,0.33285,0.39652
861,861,2010,3rd Quintile,female,Satisfactory,0.36433,570,16807,0.33391,0.40001
862,862,2010,3rd Quintile,female,Poor,0.16298,260,16807,0.14534,0.18079
863,863,2010,3rd Quintile,female,Bad,0.03963,66,16807,0.03329,0.04726
864,864,2010,4th Quintile,male,Very good,0.08578,158,16807,0.07003,0.10602
865,865,2010,4th Quintile,male,Good,0.43315,747,16807,0.39738,0.47008
866,866,2010,4th Quintile,male,Satisfactory,0.33985,591,16807,0.31606,0.36709
867,867,2010,4th Quintile,male,Poor,0.11316,179,16807,0.09698,0.13017
868,868,2010,4th Quintile,male,Bad,0.02805,48,16807,0.02138,0.03691
869,869,2010,4th Quintile,female,Very good,0.08327,133,16807,0.06969,0.09877
870,870,2010,4th Quintile,female,Good,0.38823,695,16807,0.36122,0.41813
871,871,2010,4th Quintile,female,Satisfactory,0.36177,612,16807,0.3395,0.38897
872,872,2010,4th Quintile,female,Poor,0.1292,227,16807,0.11363,0.14649
873,873,2010,4th Quintile,female,Bad,0.03753,61,16807,0.03025,0.04657
874,874,2010,5th Quintile,male,Very good,0.10541,227,16807,0.08836,0.12153
875,875,2010,5th Quintile,male,Good,0.43756,1021,16807,0.41263,0.46511
876,876,2010,5th Quintile,male,Satisfactory,0.33654,712,16807,0.3098,0.36393
877,877,2010,5th Quintile,male,Poor,0.10138,243,16807,0.08831,0.11432
878,878,2010,5th Quintile,male,Bad,0.01911,40,16807,0.01437,0.02403
879,879,2010,5th Quintile,female,Very good,0.10653,236,16807,0.09066,0.12066
880,880,2010,5th Quintile,female,Good,0.40892,934,16807,0.37904,0.43846
881,881,2010,5th Quintile,female,Satisfactory,0.33608,703,16807,0.31018,0.36606
882,882,2010,5th Quintile,female,Poor,0.11735,251,16807,0.10061,0.13124
883,883,2010,5th Quintile,female,Bad,0.03112,49,16807,0.02284,0.03951
884,884,2011,1st Quintile,male,Very good,0.09973,223,22244,0.07982,0.12254
885,885,2011,1st Quintile,male,Good,0.30769,684,22244,0.27571,0.34144
886,886,2011,1st Quintile,male,Satisfactory,0.33711,545,22244,0.29875,0.37598
887,887,2011,1st Quintile,male,Poor,0.19188,299,22244,0.17284,0.22002
888,888,2011,1st Quintile,male,Bad,0.06359,96,22244,0.05071,0.07721
889,889,2011,1st Quintile,female,Very good,0.05839,245,22244,0.04898,0.0681
890,890,2011,1st Quintile,female,Good,0.28158,989,22244,0.25835,0.30902
891,891,2011,1st Quintile,female,Satisfactory,0.35292,897,22244,0.32217,0.37886
892,892,2011,1st Quintile,female,Poor,0.23488,519,22244,0.21639,0.25821
893,893,2011,1st Quintile,female,Bad,0.07223,142,22244,0.06014,0.08194
894,894,2011,2nd Quintile,male,Very good,0.08883,191,22244,0.07316,0.10575
895,895,2011,2nd Quintile,male,Good,0.3709,796,22244,0.33943,0.41079
896,896,2011,2nd Quintile,male,Satisfactory,0.33699,650,22244,0.31277,0.3689
897,897,2011,2nd Quintile,male,Poor,0.14853,257,22244,0.13004,0.16834
898,898,2011,2nd Quintile,male,Bad,0.05475,94,22244,0.04546,0.06599
899,899,2011,2nd Quintile,female,Very good,0.0699,238,22244,0.05784,0.08632
900,900,2011,2nd Quintile,female,Good,0.33822,997,22244,0.30519,0.36558
901,901,2011,2nd Quintile,female,Satisfactory,0.33693,810,22244,0.31422,0.3589
902,902,2011,2nd Quintile,female,Poor,0.20437,400,22244,0.18003,0.22518
903,903,2011,2nd Quintile,female,Bad,0.05059,94,22244,0.03997,0.05928
904,904,2011,3rd Quintile,male,Very good,0.09435,204,22244,0.07547,0.11091
905,905,2011,3rd Quintile,male,Good,0.35619,772,22244,0.33011,0.38436
906,906,2011,3rd Quintile,male,Satisfactory,0.37504,682,22244,0.34463,0.40701
907,907,2011,3rd Quintile,male,Poor,0.13939,237,22244,0.12213,0.15703
908,908,2011,3rd Quintile,male,Bad,0.03503,51,22244,0.02653,0.0445
909,909,2011,3rd Quintile,female,Very good,0.06225,193,22244,0.04952,0.0767
910,910,2011,3rd Quintile,female,Good,0.36292,910,22244,0.33335,0.39114
911,911,2011,3rd Quintile,female,Satisfactory,0.35425,716,22244,0.32946,0.38631
912,912,2011,3rd Quintile,female,Poor,0.17395,323,22244,0.15782,0.19157
913,913,2011,3rd Quintile,female,Bad,0.04664,81,22244,0.04016,0.05527
914,914,2011,4th Quintile,male,Very good,0.1031,213,22244,0.08561,0.12406
915,915,2011,4th Quintile,male,Good,0.40465,890,22244,0.37487,0.43188
916,916,2011,4th Quintile,male,Satisfactory,0.33334,633,22244,0.30264,0.35976
917,917,2011,4th Quintile,male,Poor,0.13088,220,22244,0.11246,0.14981
918,918,2011,4th Quintile,male,Bad,0.02803,53,22244,0.02229,0.03479
919,919,2011,4th Quintile,female,Very good,0.09117,237,22244,0.07686,0.10683
920,920,2011,4th Quintile,female,Good,0.40012,895,22244,0.37535,0.4339
921,921,2011,4th Quintile,female,Satisfactory,0.34304,651,22244,0.31592,0.36727
922,922,2011,4th Quintile,female,Poor,0.13054,234,22244,0.11473,0.15096
923,923,2011,4th Quintile,female,Bad,0.03513,55,22244,0.02629,0.04336
924,924,2011,5th Quintile,male,Very good,0.09353,256,22244,0.07832,0.11288
925,925,2011,5th Quintile,male,Good,0.45734,1107,22244,0.42767,0.49176
926,926,2011,5th Quintile,male,Satisfactory,0.32553,749,22244,0.29697,0.35073
927,927,2011,5th Quintile,male,Poor,0.09886,238,22244,0.08756,0.11238
928,928,2011,5th Quintile,male,Bad,0.02475,52,22244,0.0175,0.03137
929,929,2011,5th Quintile,female,Very good,0.09141,268,22244,0.07746,0.10666
930,930,2011,5th Quintile,female,Good,0.4181,1079,22244,0.38824,0.44982
931,931,2011,5th Quintile,female,Satisfactory,0.3079,711,22244,0.2836,0.334
932,932,2011,5th Quintile,female,Poor,0.15242,308,22244,0.1346,0.16914
933,933,2011,5th Quintile,female,Bad,0.03017,60,22244,0.02327,0.03823
934,934,2012,1st Quintile,male,Very good,0.12612,300,25665,0.10487,0.14679
935,935,2012,1st Quintile,male,Good,0.30265,783,25665,0.27873,0.33016
936,936,2012,1st Quintile,male,Satisfactory,0.31334,652,25665,0.28946,0.3378
937,937,2012,1st Quintile,male,Poor,0.19068,332,25665,0.17006,0.21589
938,938,2012,1st Quintile,male,Bad,0.06722,137,25665,0.05727,0.07737
939,939,2012,1st Quintile,female,Very good,0.08874,344,25665,0.07558,0.09886
940,940,2012,1st Quintile,female,Good,0.27672,1155,25665,0.25658,0.30025
941,941,2012,1st Quintile,female,Satisfactory,0.33638,1055,25665,0.3127,0.36055
942,942,2012,1st Quintile,female,Poor,0.22109,599,25665,0.20532,0.2403
943,943,2012,1st Quintile,female,Bad,0.07706,192,25665,0.06668,0.08786
944,944,2012,2nd Quintile,male,Very good,0.09019,234,25665,0.07402,0.10703
945,945,2012,2nd Quintile,male,Good,0.36496,881,25665,0.33373,0.39792
946,946,2012,2nd Quintile,male,Satisfactory,0.34625,710,25665,0.31614,0.37599
947,947,2012,2nd Quintile,male,Poor,0.1484,288,25665,0.13265,0.16634
948,948,2012,2nd Quintile,male,Bad,0.0502,87,25665,0.04072,0.06028
949,949,2012,2nd Quintile,female,Very good,0.06376,260,25665,0.05337,0.0741
950,950,2012,2nd Quintile,female,Good,0.33861,1104,25665,0.31303,0.36446
951,951,2012,2nd Quintile,female,Satisfactory,0.35823,965,25665,0.33305,0.3858
952,952,2012,2nd Quintile,female,Poor,0.19066,406,25665,0.17248,0.21063
953,953,2012,2nd Quintile,female,Bad,0.04874,114,25665,0.04093,0.05708
954,954,2012,3rd Quintile,male,Very good,0.09586,230,25665,0.07868,0.11328
955,955,2012,3rd Quintile,male,Good,0.39363,983,25665,0.3693,0.42263
956,956,2012,3rd Quintile,male,Satisfactory,0.36565,748,25665,0.33873,0.40145
957,957,2012,3rd Quintile,male,Poor,0.11184,264,25665,0.10053,0.12291
958,958,2012,3rd Quintile,male,Bad,0.03302,75,25665,0.02772,0.03742
959,959,2012,3rd Quintile,female,Very good,0.07706,238,25665,0.06272,0.09347
960,960,2012,3rd Quintile,female,Good,0.37865,1102,25665,0.35358,0.40446
961,961,2012,3rd Quintile,female,Satisfactory,0.34227,836,25665,0.31993,0.36606
962,962,2012,3rd Quintile,female,Poor,0.16589,377,25665,0.1519,0.17956
963,963,2012,3rd Quintile,female,Bad,0.03614,73,25665,0.02974,0.04236
964,964,2012,4th Quintile,male,Very good,0.09087,239,25665,0.07833,0.10343
965,965,2012,4th Quintile,male,Good,0.44306,1069,25665,0.41087,0.46976
966,966,2012,4th Quintile,male,Satisfactory,0.35112,769,25665,0.32638,0.37917
967,967,2012,4th Quintile,male,Poor,0.09456,201,25665,0.08341,0.10758
968,968,2012,4th Quintile,male,Bad,0.02039,45,25665,0.01602,0.02647
969,969,2012,4th Quintile,female,Very good,0.10008,273,25665,0.08571,0.11762
970,970,2012,4th Quintile,female,Good,0.4074,1121,25665,0.37912,0.43286
971,971,2012,4th Quintile,female,Satisfactory,0.34117,781,25665,0.31792,0.36301
972,972,2012,4th Quintile,female,Poor,0.12279,287,25665,0.11102,0.13957
973,973,2012,4th Quintile,female,Bad,0.02855,61,25665,0.02336,0.03517
974,974,2012,5th Quintile,male,Very good,0.11314,292,25665,0.09894,0.12745
975,975,2012,5th Quintile,male,Good,0.45968,1236,25665,0.42886,0.49141
976,976,2012,5th Quintile,male,Satisfactory,0.31297,798,25665,0.28896,0.33518
977,977,2012,5th Quintile,male,Poor,0.09897,273,25665,0.08539,0.1118
978,978,2012,5th Quintile,male,Bad,0.01524,38,25665,0.01015,0.02058
979,979,2012,5th Quintile,female,Very good,0.10673,283,25665,0.09389,0.12378
980,980,2012,5th Quintile,female,Good,0.42902,1243,25665,0.40136,0.45318
981,981,2012,5th Quintile,female,Satisfactory,0.3386,823,25665,0.31429,0.36138
982,982,2012,5th Quintile,female,Poor,0.10179,263,25665,0.08834,0.11759
983,983,2012,5th Quintile,female,Bad,0.02387,46,25665,0.01843,0.02996
984,984,2013,1st Quintile,male,Very good,0.10016,245,26212,0.08193,0.12094
985,985,2013,1st Quintile,male,Good,0.31368,753,26212,0.28636,0.33939
986,986,2013,1st Quintile,male,Satisfactory,0.32582,640,26212,0.29683,0.35863
987,987,2013,1st Quintile,male,Poor,0.16838,328,26212,0.14987,0.19016
988,988,2013,1st Quintile,male,Bad,0.09197,139,26212,0.07802,0.10873
989,989,2013,1st Quintile,female,Very good,0.07423,272,26212,0.06193,0.08654
990,990,2013,1st Quintile,female,Good,0.26655,1078,26212,0.24564,0.28727
991,991,2013,1st Quintile,female,Satisfactory,0.34398,1075,26212,0.31868,0.36686
992,992,2013,1st Quintile,female,Poor,0.22778,642,26212,0.21087,0.24773
993,993,2013,1st Quintile,female,Bad,0.08745,199,26212,0.07697,0.09933
994,994,2013,2nd Quintile,male,Very good,0.08717,237,26212,0.07649,0.10318
995,995,2013,2nd Quintile,male,Good,0.37092,910,26212,0.34629,0.39929
996,996,2013,2nd Quintile,male,Satisfactory,0.33366,786,26212,0.31497,0.3548
997,997,2013,2nd Quintile,male,Poor,0.16068,324,26212,0.14257,0.18143
998,998,2013,2nd Quintile,male,Bad,0.04758,88,26212,0.03986,0.05615
999,999,2013,2nd Quintile,female,Very good,0.07587,286,26212,0.06359,0.08872
1000,1000,2013,2nd Quintile,female,Good,0.32965,1147,26212,0.30533,0.35466
1001,1001,2013,2nd Quintile,female,Satisfactory,0.34999,985,26212,0.32806,0.37397
1002,1002,2013,2nd Quintile,female,Poor,0.19374,464,26212,0.17692,0.21227
1003,1003,2013,2nd Quintile,female,Bad,0.05076,115,26212,0.04175,0.06204
1004,1004,2013,3rd Quintile,male,Very good,0.10067,265,26212,0.0853,0.12087
1005,1005,2013,3rd Quintile,male,Good,0.366,913,26212,0.33768,0.39771
1006,1006,2013,3rd Quintile,male,Satisfactory,0.36322,777,26212,0.33718,0.38994
1007,1007,2013,3rd Quintile,male,Poor,0.13108,277,26212,0.11875,0.1447
1008,1008,2013,3rd Quintile,male,Bad,0.03902,75,26212,0.03271,0.045
1009,1009,2013,3rd Quintile,female,Very good,0.06683,257,26212,0.05785,0.07652
1010,1010,2013,3rd Quintile,female,Good,0.35924,1066,26212,0.33447,0.3855
1011,1011,2013,3rd Quintile,female,Satisfactory,0.35624,868,26212,0.33447,0.37484
1012,1012,2013,3rd Quintile,female,Poor,0.17288,420,26212,0.15722,0.1897
1013,1013,2013,3rd Quintile,female,Bad,0.04482,98,26212,0.03763,0.0527
1014,1014,2013,4th Quintile,male,Very good,0.10817,247,26212,0.09611,0.1225
1015,1015,2013,4th Quintile,male,Good,0.4058,1015,26212,0.38317,0.43988
1016,1016,2013,4th Quintile,male,Satisfactory,0.33741,778,26212,0.31249,0.36172
1017,1017,2013,4th Quintile,male,Poor,0.12423,262,26212,0.11017,0.14034
1018,1018,2013,4th Quintile,male,Bad,0.02438,53,26212,0.01873,0.03237
1019,1019,2013,4th Quintile,female,Very good,0.0902,271,26212,0.07975,0.10294
1020,1020,2013,4th Quintile,female,Good,0.37926,1105,26212,0.35203,0.40525
