,Unnamed: 0,year,pgisced97,regtyp,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
570,570,2004,Upper Secondary Level,Rural regions,Very good,0.08176,310,21062,0.07328,0.08945
571,571,2004,Upper Secondary Level,Rural regions,Good,0.38688,1606,21062,0.36782,0.40218
572,572,2004,Upper Secondary Level,Rural regions,Satisfactory,0.34792,1362,21062,0.33551,0.36242
573,573,2004,Upper Secondary Level,Rural regions,Poor,0.14484,523,21062,0.13647,0.15503
574,574,2004,Upper Secondary Level,Rural regions,Bad,0.0386,140,21062,0.03398,0.04283
575,575,2004,Post-secondary Non-tertiary Level,Urban regions,Very good,0.13214,105,21062,0.1107,0.15266
576,576,2004,Post-secondary Non-tertiary Level,Urban regions,Good,0.45916,419,21062,0.42446,0.49486
577,577,2004,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.27121,248,21062,0.24073,0.29847
578,578,2004,Post-secondary Non-tertiary Level,Urban regions,Poor,0.13749,94,21062,0.11952,0.16075
579,579,2004,Post-secondary Non-tertiary Level,Rural regions,Very good,0.13054,38,21062,0.09737,0.16788
580,580,2004,Post-secondary Non-tertiary Level,Rural regions,Good,0.6345,143,21062,0.53981,0.73266
581,581,2004,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.23496,54,21062,0.17868,0.2987
582,582,2004,First Stage of Tertiary Education,Urban regions,Very good,0.0781,86,21062,0.06574,0.09354
583,583,2004,First Stage of Tertiary Education,Urban regions,Good,0.39055,434,21062,0.36018,0.42565
584,584,2004,First Stage of Tertiary Education,Urban regions,Satisfactory,0.33096,347,21062,0.30472,0.36357
585,585,2004,First Stage of Tertiary Education,Urban regions,Poor,0.15176,129,21062,0.13236,0.17323
586,586,2004,First Stage of Tertiary Education,Urban regions,Bad,0.04863,38,21062,0.03966,0.06007
587,587,2004,First Stage of Tertiary Education,Rural regions,Very good,0.04651,34,21062,0.03581,0.06052
588,588,2004,First Stage of Tertiary Education,Rural regions,Good,0.40911,249,21062,0.36822,0.44899
589,589,2004,First Stage of Tertiary Education,Rural regions,Satisfactory,0.41184,231,21062,0.37112,0.45828
590,590,2004,First Stage of Tertiary Education,Rural regions,Poor,0.13255,69,21062,0.11335,0.15797
591,591,2004,Second Stage of Tertiary Education,Urban regions,Very good,0.10945,337,21062,0.09702,0.12106
592,592,2004,Second Stage of Tertiary Education,Urban regions,Good,0.45343,1493,21062,0.43039,0.47477
593,593,2004,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.29489,844,21062,0.2747,0.31204
594,594,2004,Second Stage of Tertiary Education,Urban regions,Poor,0.11191,303,21062,0.10146,0.12263
595,595,2004,Second Stage of Tertiary Education,Urban regions,Bad,0.03032,56,21062,0.02392,0.03843
596,596,2004,Second Stage of Tertiary Education,Rural regions,Very good,0.07281,90,21062,0.05779,0.09052
597,597,2004,Second Stage of Tertiary Education,Rural regions,Good,0.42782,568,21062,0.40021,0.46882
598,598,2004,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.35056,426,21062,0.32,0.37829
599,599,2004,Second Stage of Tertiary Education,Rural regions,Poor,0.14881,142,21062,0.12979,0.17223
600,600,2005,Pre-primary Level,Urban regions,Very good,0.34546,163,20084,0.28883,0.39462
601,601,2005,Pre-primary Level,Urban regions,Good,0.43022,192,20084,0.37168,0.49045
602,602,2005,Pre-primary Level,Urban regions,Satisfactory,0.22431,73,20084,0.17767,0.26637
603,603,2005,Pre-primary Level,Rural regions,Very good,0.46379,66,20084,0.37483,0.55662
604,604,2005,Pre-primary Level,Rural regions,Good,0.53621,102,20084,0.45854,0.62757
605,605,2005,Primary Level,Urban regions,Good,0.30817,52,20084,0.24017,0.38174
606,606,2005,Primary Level,Urban regions,Satisfactory,0.48421,70,20084,0.39386,0.58713
607,607,2005,Primary Level,Urban regions,Poor,0.20762,35,20084,0.15939,0.25872
608,608,2005,Lower Secondary Level,Urban regions,Very good,0.07373,142,20084,0.06389,0.0835
609,609,2005,Lower Secondary Level,Urban regions,Good,0.30253,542,20084,0.28287,0.31843
610,610,2005,Lower Secondary Level,Urban regions,Satisfactory,0.33221,513,20084,0.31157,0.35563
611,611,2005,Lower Secondary Level,Urban regions,Poor,0.20794,312,20084,0.1923,0.22477
612,612,2005,Lower Secondary Level,Urban regions,Bad,0.08359,114,20084,0.07387,0.09575
613,613,2005,Lower Secondary Level,Rural regions,Very good,0.09521,78,20084,0.07814,0.11167
614,614,2005,Lower Secondary Level,Rural regions,Good,0.3002,236,20084,0.26856,0.33417
615,615,2005,Lower Secondary Level,Rural regions,Satisfactory,0.32747,252,20084,0.3008,0.35717
616,616,2005,Lower Secondary Level,Rural regions,Poor,0.20415,144,20084,0.18527,0.22407
617,617,2005,Lower Secondary Level,Rural regions,Bad,0.07296,52,20084,0.06119,0.08802
618,618,2005,Upper Secondary Level,Urban regions,Very good,0.07105,498,20084,0.065,0.07653
619,619,2005,Upper Secondary Level,Urban regions,Good,0.36734,2553,20084,0.3581,0.37729
620,620,2005,Upper Secondary Level,Urban regions,Satisfactory,0.35315,2204,20084,0.34203,0.36494
621,621,2005,Upper Secondary Level,Urban regions,Poor,0.16122,950,20084,0.15528,0.16985
622,622,2005,Upper Secondary Level,Urban regions,Bad,0.04724,261,20084,0.04377,0.05109
623,623,2005,Upper Secondary Level,Rural regions,Very good,0.07848,278,20084,0.0705,0.08729
624,624,2005,Upper Secondary Level,Rural regions,Good,0.37924,1476,20084,0.36167,0.39707
625,625,2005,Upper Secondary Level,Rural regions,Satisfactory,0.3505,1300,20084,0.33301,0.36386
626,626,2005,Upper Secondary Level,Rural regions,Poor,0.15476,552,20084,0.14719,0.16475
627,627,2005,Upper Secondary Level,Rural regions,Bad,0.03703,134,20084,0.03297,0.04233
628,628,2005,Post-secondary Non-tertiary Level,Urban regions,Very good,0.10779,89,20084,0.08983,0.12812
629,629,2005,Post-secondary Non-tertiary Level,Urban regions,Good,0.43644,376,20084,0.39665,0.48168
630,630,2005,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.31003,266,20084,0.27897,0.34156
631,631,2005,Post-secondary Non-tertiary Level,Urban regions,Poor,0.14575,104,20084,0.12314,0.16866
632,632,2005,Post-secondary Non-tertiary Level,Rural regions,Good,0.70536,139,20084,0.59779,0.82247
633,633,2005,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.29464,76,20084,0.23455,0.35245
634,634,2005,First Stage of Tertiary Education,Urban regions,Very good,0.06524,61,20084,0.05238,0.07831
635,635,2005,First Stage of Tertiary Education,Urban regions,Good,0.358,385,20084,0.32805,0.39041
636,636,2005,First Stage of Tertiary Education,Urban regions,Satisfactory,0.3788,364,20084,0.34643,0.40959
637,637,2005,First Stage of Tertiary Education,Urban regions,Poor,0.14455,136,20084,0.1236,0.16244
638,638,2005,First Stage of Tertiary Education,Urban regions,Bad,0.05341,36,20084,0.04253,0.06376
639,639,2005,First Stage of Tertiary Education,Rural regions,Very good,0.05939,35,20084,0.04154,0.08099
640,640,2005,First Stage of Tertiary Education,Rural regions,Good,0.36875,218,20084,0.32145,0.41147
641,641,2005,First Stage of Tertiary Education,Rural regions,Satisfactory,0.39321,215,20084,0.34875,0.43572
642,642,2005,First Stage of Tertiary Education,Rural regions,Poor,0.17865,87,20084,0.15101,0.21943
643,643,2005,Second Stage of Tertiary Education,Urban regions,Very good,0.10429,312,20084,0.09304,0.11505
644,644,2005,Second Stage of Tertiary Education,Urban regions,Good,0.44989,1368,20084,0.42592,0.47711
645,645,2005,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.2994,894,20084,0.28049,0.31533
646,646,2005,Second Stage of Tertiary Education,Urban regions,Poor,0.1209,314,20084,0.10982,0.13241
647,647,2005,Second Stage of Tertiary Education,Urban regions,Bad,0.02551,57,20084,0.0198,0.03055
648,648,2005,Second Stage of Tertiary Education,Rural regions,Very good,0.08026,104,20084,0.06509,0.09598
649,649,2005,Second Stage of Tertiary Education,Rural regions,Good,0.4057,507,20084,0.36692,0.45139
650,650,2005,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.35075,430,20084,0.3192,0.38627
651,651,2005,Second Stage of Tertiary Education,Rural regions,Poor,0.12496,131,20084,0.10718,0.14448
652,652,2005,Second Stage of Tertiary Education,Rural regions,Bad,0.03833,36,20084,0.03087,0.04594
653,653,2006,Pre-primary Level,Urban regions,Very good,0.36238,149,21707,0.30175,0.42312
654,654,2006,Pre-primary Level,Urban regions,Good,0.50378,212,21707,0.44115,0.57257
655,655,2006,Pre-primary Level,Urban regions,Satisfactory,0.13384,55,21707,0.10089,0.16427
656,656,2006,Pre-primary Level,Rural regions,Very good,0.44384,82,21707,0.35196,0.54118
657,657,2006,Pre-primary Level,Rural regions,Good,0.55616,108,21707,0.471,0.63356
658,658,2006,Primary Level,Urban regions,Good,0.19195,37,21707,0.14702,0.25282
659,659,2006,Primary Level,Urban regions,Satisfactory,0.5213,67,21707,0.4337,0.62359
660,660,2006,Primary Level,Urban regions,Poor,0.28675,40,21707,0.22786,0.34919
661,661,2006,Lower Secondary Level,Urban regions,Very good,0.08324,142,21707,0.07426,0.09269
662,662,2006,Lower Secondary Level,Urban regions,Good,0.30862,544,21707,0.29101,0.32769
663,663,2006,Lower Secondary Level,Urban regions,Satisfactory,0.33369,530,21707,0.31288,0.35062
664,664,2006,Lower Secondary Level,Urban regions,Poor,0.1959,315,21707,0.18321,0.20911
665,665,2006,Lower Secondary Level,Urban regions,Bad,0.07855,119,21707,0.0713,0.08608
666,666,2006,Lower Secondary Level,Rural regions,Very good,0.11162,97,21707,0.0972,0.13056
667,667,2006,Lower Secondary Level,Rural regions,Good,0.30797,279,21707,0.28482,0.337
668,668,2006,Lower Secondary Level,Rural regions,Satisfactory,0.30846,283,21707,0.28016,0.3353
669,669,2006,Lower Secondary Level,Rural regions,Poor,0.17018,147,21707,0.15656,0.19044
670,670,2006,Lower Secondary Level,Rural regions,Bad,0.10177,74,21707,0.08871,0.11311
671,671,2006,Upper Secondary Level,Urban regions,Very good,0.08204,553,21707,0.0773,0.08691
672,672,2006,Upper Secondary Level,Urban regions,Good,0.3627,2677,21707,0.35108,0.37229
673,673,2006,Upper Secondary Level,Urban regions,Satisfactory,0.35793,2430,21707,0.34767,0.3686
674,674,2006,Upper Secondary Level,Urban regions,Poor,0.14683,991,21707,0.14066,0.15296
675,675,2006,Upper Secondary Level,Urban regions,Bad,0.05049,303,21707,0.04632,0.0548
676,676,2006,Upper Secondary Level,Rural regions,Very good,0.07596,307,21707,0.06931,0.08282
677,677,2006,Upper Secondary Level,Rural regions,Good,0.38192,1635,21707,0.36879,0.39728
678,678,2006,Upper Secondary Level,Rural regions,Satisfactory,0.35089,1440,21707,0.33699,0.36337
679,679,2006,Upper Secondary Level,Rural regions,Poor,0.14655,565,21707,0.13836,0.155
680,680,2006,Upper Secondary Level,Rural regions,Bad,0.04468,168,21707,0.04044,0.05002
681,681,2006,Post-secondary Non-tertiary Level,Urban regions,Very good,0.11149,86,21707,0.09484,0.13061
682,682,2006,Post-secondary Non-tertiary Level,Urban regions,Good,0.44518,434,21707,0.40787,0.49253
683,683,2006,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.29829,273,21707,0.27284,0.32994
684,684,2006,Post-secondary Non-tertiary Level,Urban regions,Poor,0.14504,102,21707,0.12798,0.16285
685,685,2006,Post-secondary Non-tertiary Level,Rural regions,Very good,0.12663,36,21707,0.10561,0.15173
686,686,2006,Post-secondary Non-tertiary Level,Rural regions,Good,0.47312,135,21707,0.40104,0.54159
687,687,2006,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.40025,96,21707,0.3162,0.48109
688,688,2006,First Stage of Tertiary Education,Urban regions,Very good,0.0614,61,21707,0.04865,0.07252
689,689,2006,First Stage of Tertiary Education,Urban regions,Good,0.40017,421,21707,0.36794,0.42948
690,690,2006,First Stage of Tertiary Education,Urban regions,Satisfactory,0.36278,368,21707,0.3364,0.3924
691,691,2006,First Stage of Tertiary Education,Urban regions,Poor,0.12973,137,21707,0.11302,0.14955
692,692,2006,First Stage of Tertiary Education,Urban regions,Bad,0.04591,35,21707,0.03822,0.05488
693,693,2006,First Stage of Tertiary Education,Rural regions,Very good,0.0666,32,21707,0.04981,0.08606
694,694,2006,First Stage of Tertiary Education,Rural regions,Good,0.37609,245,21707,0.33627,0.41337
695,695,2006,First Stage of Tertiary Education,Rural regions,Satisfactory,0.41026,240,21707,0.36786,0.4616
696,696,2006,First Stage of Tertiary Education,Rural regions,Poor,0.14705,83,21707,0.12455,0.17685
697,697,2006,Second Stage of Tertiary Education,Urban regions,Very good,0.11317,367,21707,0.10357,0.12457
698,698,2006,Second Stage of Tertiary Education,Urban regions,Good,0.44319,1508,21707,0.42078,0.46302
699,699,2006,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.30571,971,21707,0.28978,0.32307
700,700,2006,Second Stage of Tertiary Education,Urban regions,Poor,0.11041,324,21707,0.10054,0.12084
701,701,2006,Second Stage of Tertiary Education,Urban regions,Bad,0.02752,70,21707,0.02296,0.03351
702,702,2006,Second Stage of Tertiary Education,Rural regions,Very good,0.07968,109,21707,0.06543,0.09819
703,703,2006,Second Stage of Tertiary Education,Rural regions,Good,0.3952,558,21707,0.35919,0.42339
704,704,2006,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.33827,454,21707,0.31398,0.37116
705,705,2006,Second Stage of Tertiary Education,Rural regions,Poor,0.1443,170,21707,0.12693,0.16251
706,706,2006,Second Stage of Tertiary Education,Rural regions,Bad,0.04256,43,21707,0.03193,0.05358
707,707,2007,Pre-primary Level,Urban regions,Very good,0.38938,151,20234,0.33292,0.44122
708,708,2007,Pre-primary Level,Urban regions,Good,0.49792,206,20234,0.42816,0.55938
709,709,2007,Pre-primary Level,Urban regions,Satisfactory,0.1127,45,20234,0.08607,0.14504
710,710,2007,Pre-primary Level,Rural regions,Very good,0.38548,79,20234,0.31958,0.46467
711,711,2007,Pre-primary Level,Rural regions,Good,0.43015,90,20234,0.34788,0.50106
712,712,2007,Pre-primary Level,Rural regions,Satisfactory,0.18437,35,20234,0.13004,0.2416
713,713,2007,Primary Level,Urban regions,Good,0.24221,32,20234,0.1728,0.32652
714,714,2007,Primary Level,Urban regions,Satisfactory,0.44785,59,20234,0.35167,0.55093
715,715,2007,Primary Level,Urban regions,Poor,0.30994,39,20234,0.23141,0.40138
716,716,2007,Lower Secondary Level,Urban regions,Very good,0.07778,119,20234,0.06622,0.09062
717,717,2007,Lower Secondary Level,Urban regions,Good,0.30383,487,20234,0.28461,0.32529
718,718,2007,Lower Secondary Level,Urban regions,Satisfactory,0.32307,474,20234,0.29822,0.34547
719,719,2007,Lower Secondary Level,Urban regions,Poor,0.21565,295,20234,0.20011,0.23255
720,720,2007,Lower Secondary Level,Urban regions,Bad,0.07967,104,20234,0.07071,0.09048
721,721,2007,Lower Secondary Level,Rural regions,Very good,0.11007,84,20234,0.09128,0.13274
722,722,2007,Lower Secondary Level,Rural regions,Good,0.26493,218,20234,0.24202,0.29152
723,723,2007,Lower Secondary Level,Rural regions,Satisfactory,0.34993,273,20234,0.32207,0.37886
724,724,2007,Lower Secondary Level,Rural regions,Poor,0.19704,137,20234,0.17617,0.21838
725,725,2007,Lower Secondary Level,Rural regions,Bad,0.07804,58,20234,0.06616,0.08791
726,726,2007,Upper Secondary Level,Urban regions,Very good,0.07075,468,20234,0.06557,0.07687
727,727,2007,Upper Secondary Level,Urban regions,Good,0.36463,2553,20234,0.35451,0.37574
728,728,2007,Upper Secondary Level,Urban regions,Satisfactory,0.3697,2227,20234,0.35877,0.38201
729,729,2007,Upper Secondary Level,Urban regions,Poor,0.14916,931,20234,0.14262,0.15558
730,730,2007,Upper Secondary Level,Urban regions,Bad,0.04575,267,20234,0.0416,0.04952
731,731,2007,Upper Secondary Level,Rural regions,Very good,0.06718,270,20234,0.06062,0.0767
732,732,2007,Upper Secondary Level,Rural regions,Good,0.38514,1505,20234,0.36716,0.40046
733,733,2007,Upper Secondary Level,Rural regions,Satisfactory,0.35853,1383,20234,0.34318,0.37176
734,734,2007,Upper Secondary Level,Rural regions,Poor,0.15375,548,20234,0.1438,0.16272
735,735,2007,Upper Secondary Level,Rural regions,Bad,0.03539,144,20234,0.03179,0.03872
736,736,2007,Post-secondary Non-tertiary Level,Urban regions,Very good,0.11991,91,20234,0.09952,0.13747
737,737,2007,Post-secondary Non-tertiary Level,Urban regions,Good,0.4742,421,20234,0.43358,0.51119
738,738,2007,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.2692,243,20234,0.23684,0.30151
739,739,2007,Post-secondary Non-tertiary Level,Urban regions,Poor,0.13669,100,20234,0.11755,0.15511
740,740,2007,Post-secondary Non-tertiary Level,Rural regions,Good,0.59339,141,20234,0.49582,0.67946
741,741,2007,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.40661,91,20234,0.33854,0.47329
742,742,2007,First Stage of Tertiary Education,Urban regions,Very good,0.05929,46,20234,0.04792,0.07265
743,743,2007,First Stage of Tertiary Education,Urban regions,Good,0.3469,355,20234,0.31607,0.38033
744,744,2007,First Stage of Tertiary Education,Urban regions,Satisfactory,0.39861,360,20234,0.36799,0.43422
745,745,2007,First Stage of Tertiary Education,Urban regions,Poor,0.14916,142,20234,0.13043,0.16995
746,746,2007,First Stage of Tertiary Education,Urban regions,Bad,0.04604,34,20234,0.03542,0.05602
747,747,2007,First Stage of Tertiary Education,Rural regions,Very good,0.08178,42,20234,0.06227,0.09732
748,748,2007,First Stage of Tertiary Education,Rural regions,Good,0.35774,221,20234,0.31009,0.39424
749,749,2007,First Stage of Tertiary Education,Rural regions,Satisfactory,0.39348,223,20234,0.34738,0.43747
750,750,2007,First Stage of Tertiary Education,Rural regions,Poor,0.167,89,20234,0.1437,0.19358
751,751,2007,Second Stage of Tertiary Education,Urban regions,Very good,0.09765,324,20234,0.08955,0.10756
752,752,2007,Second Stage of Tertiary Education,Urban regions,Good,0.46418,1451,20234,0.44225,0.48881
753,753,2007,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.29552,935,20234,0.27941,0.31572
754,754,2007,Second Stage of Tertiary Education,Urban regions,Poor,0.11225,322,20234,0.10145,0.12365
755,755,2007,Second Stage of Tertiary Education,Urban regions,Bad,0.03041,71,20234,0.02551,0.03656
756,756,2007,Second Stage of Tertiary Education,Rural regions,Very good,0.07719,86,20234,0.05951,0.09546
757,757,2007,Second Stage of Tertiary Education,Rural regions,Good,0.43794,566,20234,0.4023,0.47176
758,758,2007,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.34323,440,20234,0.31607,0.37491
759,759,2007,Second Stage of Tertiary Education,Rural regions,Poor,0.14164,159,20234,0.12276,0.15842
760,760,2008,Pre-primary Level,Urban regions,Very good,0.36614,131,18962,0.30719,0.42426
761,761,2008,Pre-primary Level,Urban regions,Good,0.51967,174,18962,0.44671,0.5816
762,762,2008,Pre-primary Level,Urban regions,Satisfactory,0.11419,43,18962,0.08524,0.14273
763,763,2008,Pre-primary Level,Rural regions,Very good,0.37276,54,18962,0.29087,0.47416
764,764,2008,Pre-primary Level,Rural regions,Good,0.62724,96,18962,0.51114,0.74592
765,765,2008,Primary Level,Urban regions,Satisfactory,0.54351,43,18962,0.41103,0.67309
766,766,2008,Primary Level,Urban regions,Poor,0.45649,40,18962,0.34745,0.56483
767,767,2008,Lower Secondary Level,Urban regions,Very good,0.09309,127,18962,0.07716,0.10663
768,768,2008,Lower Secondary Level,Urban regions,Good,0.30123,439,18962,0.28109,0.32013
769,769,2008,Lower Secondary Level,Urban regions,Satisfactory,0.31901,422,18962,0.29623,0.34347
770,770,2008,Lower Secondary Level,Urban regions,Poor,0.20526,273,18962,0.1881,0.22042
771,771,2008,Lower Secondary Level,Urban regions,Bad,0.08141,98,18962,0.06886,0.09338
772,772,2008,Lower Secondary Level,Rural regions,Very good,0.11826,71,18962,0.09609,0.13987
773,773,2008,Lower Secondary Level,Rural regions,Good,0.26864,212,18962,0.24006,0.29885
774,774,2008,Lower Secondary Level,Rural regions,Satisfactory,0.36155,243,18962,0.33375,0.39852
775,775,2008,Lower Secondary Level,Rural regions,Poor,0.18437,125,18962,0.16263,0.21004
776,776,2008,Lower Secondary Level,Rural regions,Bad,0.06718,51,18962,0.05632,0.07926
777,777,2008,Upper Secondary Level,Urban regions,Very good,0.07324,459,18962,0.06768,0.08046
778,778,2008,Upper Secondary Level,Urban regions,Good,0.36455,2331,18962,0.35227,0.37622
779,779,2008,Upper Secondary Level,Urban regions,Satisfactory,0.35544,2072,18962,0.34395,0.36667
780,780,2008,Upper Secondary Level,Urban regions,Poor,0.1616,965,18962,0.1543,0.16891
781,781,2008,Upper Secondary Level,Urban regions,Bad,0.04518,250,18962,0.04139,0.04982
782,782,2008,Upper Secondary Level,Rural regions,Very good,0.07086,247,18962,0.06299,0.08043
783,783,2008,Upper Secondary Level,Rural regions,Good,0.38728,1428,18962,0.37058,0.40484
784,784,2008,Upper Secondary Level,Rural regions,Satisfactory,0.3555,1284,18962,0.34102,0.37125
785,785,2008,Upper Secondary Level,Rural regions,Poor,0.14325,519,18962,0.13484,0.15278
786,786,2008,Upper Secondary Level,Rural regions,Bad,0.04311,159,18962,0.03717,0.04855
787,787,2008,Post-secondary Non-tertiary Level,Urban regions,Very good,0.1097,80,18962,0.08686,0.13232
788,788,2008,Post-secondary Non-tertiary Level,Urban regions,Good,0.45452,386,18962,0.42174,0.48805
789,789,2008,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.28488,226,18962,0.25607,0.31992
790,790,2008,Post-secondary Non-tertiary Level,Urban regions,Poor,0.1509,104,18962,0.13105,0.1751
791,791,2008,Post-secondary Non-tertiary Level,Rural regions,Very good,0.12716,39,18962,0.10197,0.1598
792,792,2008,Post-secondary Non-tertiary Level,Rural regions,Good,0.43423,122,18962,0.36153,0.4901
793,793,2008,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.29108,81,18962,0.23728,0.34916
794,794,2008,Post-secondary Non-tertiary Level,Rural regions,Poor,0.14753,32,18962,0.1059,0.18742
795,795,2008,First Stage of Tertiary Education,Urban regions,Very good,0.05625,42,18962,0.04511,0.0677
796,796,2008,First Stage of Tertiary Education,Urban regions,Good,0.40442,354,18962,0.36184,0.44459
797,797,2008,First Stage of Tertiary Education,Urban regions,Satisfactory,0.35668,323,18962,0.32207,0.39259
798,798,2008,First Stage of Tertiary Education,Urban regions,Poor,0.13992,123,18962,0.12093,0.16455
799,799,2008,First Stage of Tertiary Education,Urban regions,Bad,0.04274,31,18962,0.03016,0.05316
800,800,2008,First Stage of Tertiary Education,Rural regions,Good,0.41677,195,18962,0.36381,0.48001
801,801,2008,First Stage of Tertiary Education,Rural regions,Satisfactory,0.44651,232,18962,0.39124,0.49967
802,802,2008,First Stage of Tertiary Education,Rural regions,Poor,0.13672,71,18962,0.11293,0.16389
803,803,2008,Second Stage of Tertiary Education,Urban regions,Very good,0.10986,324,18962,0.10019,0.12199
804,804,2008,Second Stage of Tertiary Education,Urban regions,Good,0.44555,1367,18962,0.42244,0.46887
805,805,2008,Second Stage of Tertiary Education,Urban regions,Satisfactory,0.31688,923,18962,0.29727,0.34068
806,806,2008,Second Stage of Tertiary Education,Urban regions,Poor,0.10704,304,18962,0.09659,0.11761
807,807,2008,Second Stage of Tertiary Education,Urban regions,Bad,0.02067,53,18962,0.01651,0.02502
808,808,2008,Second Stage of Tertiary Education,Rural regions,Very good,0.08432,92,18962,0.06813,0.10278
809,809,2008,Second Stage of Tertiary Education,Rural regions,Good,0.4205,529,18962,0.38702,0.46243
810,810,2008,Second Stage of Tertiary Education,Rural regions,Satisfactory,0.35803,418,18962,0.32767,0.3899
811,811,2008,Second Stage of Tertiary Education,Rural regions,Poor,0.13715,155,18962,0.11825,0.15789
812,812,2009,Pre-primary Level,Urban regions,Very good,0.34308,121,17590,0.27849,0.40207
813,813,2009,Pre-primary Level,Urban regions,Good,0.50805,171,17590,0.43718,0.59059
814,814,2009,Pre-primary Level,Urban regions,Satisfactory,0.14887,53,17590,0.10852,0.19151
815,815,2009,Pre-primary Level,Rural regions,Very good,0.32909,48,17590,0.24119,0.42123
816,816,2009,Pre-primary Level,Rural regions,Good,0.67091,78,17590,0.54003,0.82384
817,817,2009,Primary Level,Urban regions,Satisfactory,0.5391,39,17590,0.42498,0.67079
818,818,2009,Primary Level,Urban regions,Poor,0.4609,34,17590,0.34946,0.58331
819,819,2009,Lower Secondary Level,Urban regions,Very good,0.08263,99,17590,0.06874,0.09924
820,820,2009,Lower Secondary Level,Urban regions,Good,0.26906,371,17590,0.24334,0.29492
821,821,2009,Lower Secondary Level,Urban regions,Satisfactory,0.37137,416,17590,0.34429,0.3989
822,822,2009,Lower Secondary Level,Urban regions,Poor,0.19972,242,17590,0.1776,0.22016
823,823,2009,Lower Secondary Level,Urban regions,Bad,0.07723,86,17590,0.0657,0.08668
824,824,2009,Lower Secondary Level,Rural regions,Very good,0.08888,51,17590,0.06907,0.11383
825,825,2009,Lower Secondary Level,Rural regions,Good,0.3033,183,17590,0.26997,0.34437
826,826,2009,Lower Secondary Level,Rural regions,Satisfactory,0.37125,227,17590,0.33174,0.40557
827,827,2009,Lower Secondary Level,Rural regions,Poor,0.17757,115,17590,0.15611,0.19774
828,828,2009,Lower Secondary Level,Rural regions,Bad,0.059,37,17590,0.04631,0.07599
829,829,2009,Upper Secondary Level,Urban regions,Very good,0.07298,395,17590,0.06538,0.08029
830,830,2009,Upper Secondary Level,Urban regions,Good,0.34684,2082,17590,0.33198,0.36358
831,831,2009,Upper Secondary Level,Urban regions,Satisfactory,0.37531,1987,17590,0.35952,0.38807
832,832,2009,Upper Secondary Level,Urban regions,Poor,0.16133,874,17590,0.15085,0.17021
833,833,2009,Upper Secondary Level,Urban regions,Bad,0.04355,235,17590,0.0393,0.04778
834,834,2009,Upper Secondary Level,Rural regions,Very good,0.06992,221,17590,0.06234,0.08027
835,835,2009,Upper Secondary Level,Rural regions,Good,0.35944,1304,17590,0.33782,0.37674
836,836,2009,Upper Secondary Level,Rural regions,Satisfactory,0.38133,1301,17590,0.36031,0.40269
837,837,2009,Upper Secondary Level,Rural regions,Poor,0.14466,504,17590,0.13453,0.15507
838,838,2009,Upper Secondary Level,Rural regions,Bad,0.04466,143,17590,0.0389,0.05101
839,839,2009,Post-secondary Non-tertiary Level,Urban regions,Very good,0.09761,64,17590,0.07501,0.11995
840,840,2009,Post-secondary Non-tertiary Level,Urban regions,Good,0.43329,337,17590,0.38296,0.48455
841,841,2009,Post-secondary Non-tertiary Level,Urban regions,Satisfactory,0.35295,234,17590,0.31044,0.39274
842,842,2009,Post-secondary Non-tertiary Level,Urban regions,Poor,0.11615,81,17590,0.09531,0.14344
843,843,2009,Post-secondary Non-tertiary Level,Rural regions,Good,0.56301,116,17590,0.46107,0.67207
844,844,2009,Post-secondary Non-tertiary Level,Rural regions,Satisfactory,0.43699,87,17590,0.37222,0.50865
845,845,2009,First Stage of Tertiary Education,Urban regions,Very good,0.04672,44,17590,0.03522,0.05935
846,846,2009,First Stage of Tertiary Education,Urban regions,Good,0.40658,306,17590,0.35735,0.45604
847,847,2009,First Stage of Tertiary Education,Urban regions,Satisfactory,0.38395,302,17590,0.33995,0.42143
848,848,2009,First Stage of Tertiary Education,Urban regions,Poor,0.16274,123,17590,0.13904,0.19538
849,849,2009,First Stage of Tertiary Education,Rural regions,Good,0.39818,179,17590,0.34312,0.45903
850,850,2009,First Stage of Tertiary Education,Rural regions,Satisfactory,0.42655,225,17590,0.37593,0.49191
851,851,2009,First Stage of Tertiary Education,Rural regions,Poor,0.17527,75,17590,0.13319,0.21713
