,Unnamed: 0,year,pgisced97,sex,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
621,621,2004,First Stage of Tertiary Education,male,Very good,0.06645,63,21144,0.05273,0.07903
622,622,2004,First Stage of Tertiary Education,male,Good,0.38822,381,21144,0.36332,0.42536
623,623,2004,First Stage of Tertiary Education,male,Satisfactory,0.36549,344,21144,0.33752,0.38914
624,624,2004,First Stage of Tertiary Education,male,Poor,0.13857,111,21144,0.12211,0.16284
625,625,2004,First Stage of Tertiary Education,male,Bad,0.04127,35,21144,0.03444,0.04975
626,626,2004,First Stage of Tertiary Education,female,Very good,0.0713,57,21144,0.05726,0.08399
627,627,2004,First Stage of Tertiary Education,female,Good,0.41756,302,21144,0.38104,0.45416
628,628,2004,First Stage of Tertiary Education,female,Satisfactory,0.35199,234,21144,0.31646,0.39017
629,629,2004,First Stage of Tertiary Education,female,Poor,0.15916,87,21144,0.13792,0.18402
630,630,2004,Second Stage of Tertiary Education,male,Very good,0.10624,244,21144,0.09344,0.11907
631,631,2004,Second Stage of Tertiary Education,male,Good,0.44307,1154,21144,0.4215,0.46987
632,632,2004,Second Stage of Tertiary Education,male,Satisfactory,0.30869,734,21144,0.28975,0.33065
633,633,2004,Second Stage of Tertiary Education,male,Poor,0.11072,234,21144,0.09885,0.12217
634,634,2004,Second Stage of Tertiary Education,male,Bad,0.03129,50,21144,0.02369,0.0404
635,635,2004,Second Stage of Tertiary Education,female,Very good,0.08959,183,21144,0.07839,0.10547
636,636,2004,Second Stage of Tertiary Education,female,Good,0.44415,907,21144,0.41906,0.471
637,637,2004,Second Stage of Tertiary Education,female,Satisfactory,0.30479,536,21144,0.28101,0.32704
638,638,2004,Second Stage of Tertiary Education,female,Poor,0.13413,211,21144,0.11941,0.15069
639,639,2004,Second Stage of Tertiary Education,female,Bad,0.02734,35,21144,0.0206,0.0339
640,640,2005,Pre-primary Level,male,Very good,0.40958,125,20120,0.34038,0.47814
641,641,2005,Pre-primary Level,male,Good,0.42919,136,20120,0.37069,0.49684
642,642,2005,Pre-primary Level,male,Satisfactory,0.16123,40,20120,0.12311,0.19985
643,643,2005,Pre-primary Level,female,Very good,0.31991,104,20120,0.26246,0.37376
644,644,2005,Pre-primary Level,female,Good,0.45907,158,20120,0.394,0.52885
645,645,2005,Pre-primary Level,female,Satisfactory,0.22101,58,20120,0.16763,0.27422
646,646,2005,Primary Level,male,Good,0.49301,33,20120,0.33687,0.64475
647,647,2005,Primary Level,male,Satisfactory,0.50699,36,20120,0.35992,0.65489
648,648,2005,Primary Level,female,Good,0.32734,37,20120,0.23453,0.4087
649,649,2005,Primary Level,female,Satisfactory,0.67266,54,20120,0.55778,0.80115
650,650,2005,Lower Secondary Level,male,Very good,0.13191,110,20120,0.11164,0.15713
651,651,2005,Lower Secondary Level,male,Good,0.38718,319,20120,0.35498,0.42082
652,652,2005,Lower Secondary Level,male,Satisfactory,0.25876,197,20120,0.23151,0.28715
653,653,2005,Lower Secondary Level,male,Poor,0.14318,99,20120,0.117,0.17018
654,654,2005,Lower Secondary Level,male,Bad,0.07896,48,20120,0.06427,0.09908
655,655,2005,Lower Secondary Level,female,Very good,0.0563,110,20120,0.04768,0.06543
656,656,2005,Lower Secondary Level,female,Good,0.26163,459,20120,0.24387,0.27902
657,657,2005,Lower Secondary Level,female,Satisfactory,0.36457,568,20120,0.34322,0.38556
658,658,2005,Lower Secondary Level,female,Poor,0.23665,357,20120,0.2201,0.25375
659,659,2005,Lower Secondary Level,female,Bad,0.08085,118,20120,0.07272,0.09002
660,660,2005,Upper Secondary Level,male,Very good,0.07339,385,20120,0.06778,0.07977
661,661,2005,Upper Secondary Level,male,Good,0.37207,1876,20120,0.35864,0.38619
662,662,2005,Upper Secondary Level,male,Satisfactory,0.35828,1710,20120,0.34596,0.37062
663,663,2005,Upper Secondary Level,male,Poor,0.15221,694,20120,0.14298,0.16054
664,664,2005,Upper Secondary Level,male,Bad,0.04406,205,20120,0.03919,0.04834
665,665,2005,Upper Secondary Level,female,Very good,0.07383,391,20120,0.06741,0.08008
666,666,2005,Upper Secondary Level,female,Good,0.37083,2153,20120,0.35764,0.38332
667,667,2005,Upper Secondary Level,female,Satisfactory,0.34635,1794,20120,0.33347,0.3579
668,668,2005,Upper Secondary Level,female,Poor,0.1656,808,20120,0.15897,0.17413
669,669,2005,Upper Secondary Level,female,Bad,0.04338,190,20120,0.03983,0.0468
670,670,2005,Post-secondary Non-tertiary Level,male,Very good,0.09943,46,20120,0.07596,0.12586
671,671,2005,Post-secondary Non-tertiary Level,male,Good,0.4723,208,20120,0.41842,0.53286
672,672,2005,Post-secondary Non-tertiary Level,male,Satisfactory,0.29429,145,20120,0.25331,0.3365
673,673,2005,Post-secondary Non-tertiary Level,male,Poor,0.13399,49,20120,0.09948,0.16843
674,674,2005,Post-secondary Non-tertiary Level,female,Very good,0.11662,73,20120,0.09479,0.13964
675,675,2005,Post-secondary Non-tertiary Level,female,Good,0.46193,307,20120,0.41311,0.5219
676,676,2005,Post-secondary Non-tertiary Level,female,Satisfactory,0.29517,197,20120,0.2662,0.3339
677,677,2005,Post-secondary Non-tertiary Level,female,Poor,0.12627,69,20120,0.10608,0.14543
678,678,2005,First Stage of Tertiary Education,male,Very good,0.06299,49,20120,0.04935,0.07945
679,679,2005,First Stage of Tertiary Education,male,Good,0.36223,323,20120,0.33138,0.39879
680,680,2005,First Stage of Tertiary Education,male,Satisfactory,0.40165,357,20120,0.36615,0.43374
681,681,2005,First Stage of Tertiary Education,male,Poor,0.17314,134,20120,0.15104,0.19771
682,682,2005,First Stage of Tertiary Education,female,Very good,0.06965,47,20120,0.05425,0.08924
683,683,2005,First Stage of Tertiary Education,female,Good,0.39404,280,20120,0.34855,0.43315
684,684,2005,First Stage of Tertiary Education,female,Satisfactory,0.39201,222,20120,0.34968,0.43013
685,685,2005,First Stage of Tertiary Education,female,Poor,0.14429,89,20120,0.12367,0.16848
686,686,2005,Second Stage of Tertiary Education,male,Very good,0.09547,208,20120,0.0809,0.10868
687,687,2005,Second Stage of Tertiary Education,male,Good,0.44417,1049,20120,0.41859,0.46841
688,688,2005,Second Stage of Tertiary Education,male,Satisfactory,0.31755,764,20120,0.29452,0.33685
689,689,2005,Second Stage of Tertiary Education,male,Poor,0.11377,229,20120,0.10204,0.12552
690,690,2005,Second Stage of Tertiary Education,male,Bad,0.02903,49,20120,0.02276,0.03714
691,691,2005,Second Stage of Tertiary Education,female,Very good,0.10112,208,20120,0.08747,0.11398
692,692,2005,Second Stage of Tertiary Education,female,Good,0.43043,826,20120,0.40554,0.46308
693,693,2005,Second Stage of Tertiary Education,female,Satisfactory,0.3071,560,20120,0.28642,0.33196
694,694,2005,Second Stage of Tertiary Education,female,Poor,0.13261,216,20120,0.11655,0.14895
695,695,2005,Second Stage of Tertiary Education,female,Bad,0.02874,44,20120,0.02301,0.03357
696,696,2006,Pre-primary Level,male,Very good,0.43792,127,21758,0.36091,0.5121
697,697,2006,Pre-primary Level,male,Good,0.44749,157,21758,0.38732,0.50862
698,698,2006,Pre-primary Level,male,Satisfactory,0.11459,35,21758,0.08542,0.14812
699,699,2006,Pre-primary Level,female,Very good,0.30348,104,21758,0.24951,0.36262
700,700,2006,Pre-primary Level,female,Good,0.57249,163,21758,0.47942,0.67009
701,701,2006,Pre-primary Level,female,Satisfactory,0.12403,36,21758,0.09032,0.15429
702,702,2006,Primary Level,male,Satisfactory,1.0,33,21758,0.81703,1.27477
703,703,2006,Primary Level,female,Good,0.16732,31,21758,0.12635,0.21094
704,704,2006,Primary Level,female,Satisfactory,0.46026,55,21758,0.37614,0.54767
705,705,2006,Primary Level,female,Poor,0.37242,40,21758,0.30421,0.46523
706,706,2006,Lower Secondary Level,male,Very good,0.16398,129,21758,0.14517,0.18642
707,707,2006,Lower Secondary Level,male,Good,0.39048,329,21758,0.35676,0.42623
708,708,2006,Lower Secondary Level,male,Satisfactory,0.27809,217,21758,0.24711,0.3132
709,709,2006,Lower Secondary Level,male,Poor,0.11338,86,21758,0.09972,0.13101
710,710,2006,Lower Secondary Level,male,Bad,0.05407,37,21758,0.04515,0.06384
711,711,2006,Lower Secondary Level,female,Very good,0.05926,110,21758,0.05053,0.06863
712,712,2006,Lower Secondary Level,female,Good,0.27004,494,21758,0.25094,0.2878
713,713,2006,Lower Secondary Level,female,Satisfactory,0.34744,596,21758,0.32576,0.36552
714,714,2006,Lower Secondary Level,female,Poor,0.222,376,21758,0.209,0.23511
715,715,2006,Lower Secondary Level,female,Bad,0.10126,156,21758,0.09274,0.11032
716,716,2006,Upper Secondary Level,male,Very good,0.07783,409,21758,0.07287,0.08291
717,717,2006,Upper Secondary Level,male,Good,0.38317,2061,21758,0.37125,0.39591
718,718,2006,Upper Secondary Level,male,Satisfactory,0.35416,1843,21758,0.343,0.36604
719,719,2006,Upper Secondary Level,male,Poor,0.13315,697,21758,0.12603,0.14085
720,720,2006,Upper Secondary Level,male,Bad,0.05169,252,21758,0.0473,0.05643
721,721,2006,Upper Secondary Level,female,Very good,0.08195,451,21758,0.07695,0.08769
722,722,2006,Upper Secondary Level,female,Good,0.356,2251,21758,0.34497,0.36803
723,723,2006,Upper Secondary Level,female,Satisfactory,0.35675,2027,21758,0.34566,0.36821
724,724,2006,Upper Secondary Level,female,Poor,0.15997,859,21758,0.15268,0.16758
725,725,2006,Upper Secondary Level,female,Bad,0.04532,219,21758,0.04158,0.04921
726,726,2006,Post-secondary Non-tertiary Level,male,Very good,0.14148,55,21758,0.11581,0.16485
727,727,2006,Post-secondary Non-tertiary Level,male,Good,0.42817,224,21758,0.37719,0.48009
728,728,2006,Post-secondary Non-tertiary Level,male,Satisfactory,0.3253,146,21758,0.2761,0.37182
729,729,2006,Post-secondary Non-tertiary Level,male,Poor,0.10504,43,21758,0.08136,0.12543
730,730,2006,Post-secondary Non-tertiary Level,female,Very good,0.09055,67,21758,0.07447,0.10698
731,731,2006,Post-secondary Non-tertiary Level,female,Good,0.45251,345,21758,0.41382,0.49083
732,732,2006,Post-secondary Non-tertiary Level,female,Satisfactory,0.30532,223,21758,0.26992,0.34416
733,733,2006,Post-secondary Non-tertiary Level,female,Poor,0.15161,83,21758,0.13031,0.17449
734,734,2006,First Stage of Tertiary Education,male,Very good,0.05305,43,21758,0.04136,0.06721
735,735,2006,First Stage of Tertiary Education,male,Good,0.39632,386,21758,0.36631,0.43725
736,736,2006,First Stage of Tertiary Education,male,Satisfactory,0.37681,347,21758,0.3486,0.4129
737,737,2006,First Stage of Tertiary Education,male,Poor,0.13383,132,21758,0.11602,0.15431
738,738,2006,First Stage of Tertiary Education,male,Bad,0.03999,31,21758,0.0312,0.0486
739,739,2006,First Stage of Tertiary Education,female,Very good,0.07898,50,21758,0.06316,0.09526
740,740,2006,First Stage of Tertiary Education,female,Good,0.39259,280,21758,0.35141,0.43521
741,741,2006,First Stage of Tertiary Education,female,Satisfactory,0.38804,261,21758,0.34688,0.4255
742,742,2006,First Stage of Tertiary Education,female,Poor,0.14038,88,21758,0.11723,0.16618
743,743,2006,Second Stage of Tertiary Education,male,Very good,0.10583,268,21758,0.09377,0.11688
744,744,2006,Second Stage of Tertiary Education,male,Good,0.45104,1169,21758,0.4281,0.4778
745,745,2006,Second Stage of Tertiary Education,male,Satisfactory,0.29914,792,21758,0.27977,0.31938
746,746,2006,Second Stage of Tertiary Education,male,Poor,0.11557,266,21758,0.10423,0.12609
747,747,2006,Second Stage of Tertiary Education,male,Bad,0.02841,53,21758,0.02209,0.03391
748,748,2006,Second Stage of Tertiary Education,female,Very good,0.10257,208,21758,0.09072,0.11615
749,749,2006,Second Stage of Tertiary Education,female,Good,0.40388,897,21758,0.38399,0.42911
750,750,2006,Second Stage of Tertiary Education,female,Satisfactory,0.33403,633,21758,0.30705,0.35589
751,751,2006,Second Stage of Tertiary Education,female,Poor,0.1241,228,21758,0.1078,0.13719
752,752,2006,Second Stage of Tertiary Education,female,Bad,0.03543,60,21758,0.02871,0.04251
753,753,2007,Pre-primary Level,male,Very good,0.42322,129,20276,0.35664,0.49855
754,754,2007,Pre-primary Level,male,Good,0.43335,137,20276,0.37537,0.50097
755,755,2007,Pre-primary Level,male,Satisfactory,0.14343,38,20276,0.10511,0.18288
756,756,2007,Pre-primary Level,female,Very good,0.34908,101,20276,0.28152,0.41455
757,757,2007,Pre-primary Level,female,Good,0.52242,159,20276,0.45574,0.5911
758,758,2007,Pre-primary Level,female,Satisfactory,0.1285,42,20276,0.09091,0.16607
759,759,2007,Primary Level,female,Good,0.24623,35,20276,0.17576,0.31374
760,760,2007,Primary Level,female,Satisfactory,0.43529,49,20276,0.34293,0.5244
761,761,2007,Primary Level,female,Poor,0.31848,35,20276,0.24211,0.39985
762,762,2007,Lower Secondary Level,male,Very good,0.12897,104,20276,0.10924,0.15606
763,763,2007,Lower Secondary Level,male,Good,0.41306,301,20276,0.38055,0.44346
764,764,2007,Lower Secondary Level,male,Satisfactory,0.25317,176,20276,0.22202,0.2801
765,765,2007,Lower Secondary Level,male,Poor,0.1475,95,20276,0.12398,0.17413
766,766,2007,Lower Secondary Level,male,Bad,0.0573,35,20276,0.04355,0.06895
767,767,2007,Lower Secondary Level,female,Very good,0.06947,99,20276,0.0599,0.08147
768,768,2007,Lower Secondary Level,female,Good,0.23528,404,20276,0.21974,0.251
769,769,2007,Lower Secondary Level,female,Satisfactory,0.36786,571,20276,0.34913,0.38702
770,770,2007,Lower Secondary Level,female,Poor,0.2382,337,20276,0.22041,0.25467
771,771,2007,Lower Secondary Level,female,Bad,0.08919,127,20276,0.08121,0.09896
772,772,2007,Upper Secondary Level,male,Very good,0.06849,348,20276,0.0629,0.07594
773,773,2007,Upper Secondary Level,male,Good,0.38568,1968,20276,0.36771,0.40042
774,774,2007,Upper Secondary Level,male,Satisfactory,0.36121,1679,20276,0.34721,0.37539
775,775,2007,Upper Secondary Level,male,Poor,0.14115,680,20276,0.1348,0.14868
776,776,2007,Upper Secondary Level,male,Bad,0.04347,215,20276,0.03888,0.04872
777,777,2007,Upper Secondary Level,female,Very good,0.07047,390,20276,0.06498,0.0766
778,778,2007,Upper Secondary Level,female,Good,0.35848,2090,20276,0.3447,0.36966
779,779,2007,Upper Secondary Level,female,Satisfactory,0.37017,1931,20276,0.35683,0.38121
780,780,2007,Upper Secondary Level,female,Poor,0.16013,799,20276,0.15176,0.16972
781,781,2007,Upper Secondary Level,female,Bad,0.04076,196,20276,0.03747,0.04403
782,782,2007,Post-secondary Non-tertiary Level,male,Very good,0.12943,51,20276,0.10553,0.1583
783,783,2007,Post-secondary Non-tertiary Level,male,Good,0.48514,215,20276,0.42254,0.53885
784,784,2007,Post-secondary Non-tertiary Level,male,Satisfactory,0.27349,145,20276,0.23305,0.31445
785,785,2007,Post-secondary Non-tertiary Level,male,Poor,0.11194,42,20276,0.0888,0.14119
786,786,2007,Post-secondary Non-tertiary Level,female,Very good,0.10179,69,20276,0.08106,0.12251
787,787,2007,Post-secondary Non-tertiary Level,female,Good,0.46543,347,20276,0.42885,0.5015
788,788,2007,Post-secondary Non-tertiary Level,female,Satisfactory,0.2883,189,20276,0.26089,0.31899
789,789,2007,Post-secondary Non-tertiary Level,female,Poor,0.14448,87,20276,0.12145,0.1663
790,790,2007,First Stage of Tertiary Education,male,Very good,0.0643,44,20276,0.04946,0.07598
791,791,2007,First Stage of Tertiary Education,male,Good,0.36439,333,20276,0.32794,0.40124
792,792,2007,First Stage of Tertiary Education,male,Satisfactory,0.41037,344,20276,0.37254,0.44656
793,793,2007,First Stage of Tertiary Education,male,Poor,0.16094,143,20276,0.14087,0.18329
794,794,2007,First Stage of Tertiary Education,female,Very good,0.07653,44,20276,0.05438,0.0973
795,795,2007,First Stage of Tertiary Education,female,Good,0.35727,243,20276,0.32567,0.3927
796,796,2007,First Stage of Tertiary Education,female,Satisfactory,0.40709,239,20276,0.356,0.44982
797,797,2007,First Stage of Tertiary Education,female,Poor,0.15912,88,20276,0.138,0.181
798,798,2007,Second Stage of Tertiary Education,male,Very good,0.0924,216,20276,0.07973,0.10281
799,799,2007,Second Stage of Tertiary Education,male,Good,0.45009,1102,20276,0.42761,0.47699
800,800,2007,Second Stage of Tertiary Education,male,Satisfactory,0.30281,759,20276,0.28399,0.32824
801,801,2007,Second Stage of Tertiary Education,male,Poor,0.12361,271,20276,0.11198,0.1374
802,802,2007,Second Stage of Tertiary Education,male,Bad,0.03109,58,20276,0.02456,0.03831
803,803,2007,Second Stage of Tertiary Education,female,Very good,0.09077,194,20276,0.07875,0.10182
804,804,2007,Second Stage of Tertiary Education,female,Good,0.4583,915,20276,0.4299,0.48566
805,805,2007,Second Stage of Tertiary Education,female,Satisfactory,0.30784,616,20276,0.2865,0.33038
806,806,2007,Second Stage of Tertiary Education,female,Poor,0.11236,210,20276,0.09764,0.12552
807,807,2007,Second Stage of Tertiary Education,female,Bad,0.03073,42,20276,0.02457,0.03947
808,808,2008,Pre-primary Level,male,Very good,0.39673,97,18918,0.3272,0.47061
809,809,2008,Pre-primary Level,male,Good,0.60327,143,18918,0.5311,0.69915
810,810,2008,Pre-primary Level,female,Very good,0.34565,88,18918,0.27386,0.41123
811,811,2008,Pre-primary Level,female,Good,0.50839,127,18918,0.4241,0.60557
812,812,2008,Pre-primary Level,female,Satisfactory,0.14596,40,18918,0.11313,0.18525
813,813,2008,Primary Level,female,Satisfactory,0.50639,39,18918,0.39388,0.63142
814,814,2008,Primary Level,female,Poor,0.49361,37,18918,0.3706,0.67507
815,815,2008,Lower Secondary Level,male,Very good,0.17232,99,18918,0.14491,0.20285
816,816,2008,Lower Secondary Level,male,Good,0.38117,255,18918,0.34453,0.41455
817,817,2008,Lower Secondary Level,male,Satisfactory,0.27125,171,18918,0.24043,0.30563
818,818,2008,Lower Secondary Level,male,Poor,0.17527,98,18918,0.14894,0.19917
819,819,2008,Lower Secondary Level,female,Very good,0.07157,99,18918,0.06089,0.08399
820,820,2008,Lower Secondary Level,female,Good,0.25616,396,18918,0.23544,0.27559
821,821,2008,Lower Secondary Level,female,Satisfactory,0.36778,494,18918,0.34747,0.38797
822,822,2008,Lower Secondary Level,female,Poor,0.21314,300,18918,0.19493,0.22977
823,823,2008,Lower Secondary Level,female,Bad,0.09135,119,18918,0.08072,0.10259
824,824,2008,Upper Secondary Level,male,Very good,0.07322,338,18918,0.06615,0.08086
825,825,2008,Upper Secondary Level,male,Good,0.38873,1817,18918,0.37316,0.40246
826,826,2008,Upper Secondary Level,male,Satisfactory,0.35019,1581,18918,0.33677,0.36145
827,827,2008,Upper Secondary Level,male,Poor,0.14402,653,18918,0.13593,0.15324
828,828,2008,Upper Secondary Level,male,Bad,0.04385,214,18918,0.03986,0.04928
829,829,2008,Upper Secondary Level,female,Very good,0.07163,368,18918,0.06494,0.07868
830,830,2008,Upper Secondary Level,female,Good,0.35673,1942,18918,0.34388,0.37021
831,831,2008,Upper Secondary Level,female,Satisfactory,0.36056,1775,18918,0.34545,0.37236
832,832,2008,Upper Secondary Level,female,Poor,0.16603,831,18918,0.15811,0.17588
833,833,2008,Upper Secondary Level,female,Bad,0.04505,195,18918,0.0403,0.04956
834,834,2008,Post-secondary Non-tertiary Level,male,Very good,0.13266,51,18918,0.09795,0.17078
835,835,2008,Post-secondary Non-tertiary Level,male,Good,0.46633,204,18918,0.41484,0.52755
836,836,2008,Post-secondary Non-tertiary Level,male,Satisfactory,0.27093,122,18918,0.23034,0.3197
837,837,2008,Post-secondary Non-tertiary Level,male,Poor,0.13008,45,18918,0.09785,0.16551
838,838,2008,Post-secondary Non-tertiary Level,female,Very good,0.09993,68,18918,0.07837,0.1192
839,839,2008,Post-secondary Non-tertiary Level,female,Good,0.4372,304,18918,0.39528,0.4777
840,840,2008,Post-secondary Non-tertiary Level,female,Satisfactory,0.29787,185,18918,0.2578,0.33648
841,841,2008,Post-secondary Non-tertiary Level,female,Poor,0.16499,91,18918,0.14005,0.19116
842,842,2008,First Stage of Tertiary Education,male,Very good,0.0504,36,18918,0.03868,0.06438
843,843,2008,First Stage of Tertiary Education,male,Good,0.39713,320,18918,0.35801,0.43269
844,844,2008,First Stage of Tertiary Education,male,Satisfactory,0.38406,331,18918,0.34454,0.42567
845,845,2008,First Stage of Tertiary Education,male,Poor,0.12055,107,18918,0.10021,0.13928
846,846,2008,First Stage of Tertiary Education,male,Bad,0.04786,37,18918,0.03396,0.05978
847,847,2008,First Stage of Tertiary Education,female,Good,0.43421,229,18918,0.37879,0.48542
848,848,2008,First Stage of Tertiary Education,female,Satisfactory,0.39492,224,18918,0.35323,0.44103
849,849,2008,First Stage of Tertiary Education,female,Poor,0.17088,87,18918,0.136,0.20126
850,850,2008,Second Stage of Tertiary Education,male,Very good,0.10721,228,18918,0.09278,0.12326
851,851,2008,Second Stage of Tertiary Education,male,Good,0.42445,1011,18918,0.39968,0.45609
852,852,2008,Second Stage of Tertiary Education,male,Satisfactory,0.3269,762,18918,0.3057,0.35011
853,853,2008,Second Stage of Tertiary Education,male,Poor,0.11454,242,18918,0.10162,0.12748
854,854,2008,Second Stage of Tertiary Education,male,Bad,0.02689,49,18918,0.0214,0.03338
855,855,2008,Second Stage of Tertiary Education,female,Very good,0.09862,188,18918,0.08482,0.11117
856,856,2008,Second Stage of Tertiary Education,female,Good,0.45887,885,18918,0.43133,0.48784
857,857,2008,Second Stage of Tertiary Education,female,Satisfactory,0.32779,579,18918,0.30288,0.35565
858,858,2008,Second Stage of Tertiary Education,female,Poor,0.11472,217,18918,0.1006,0.13032
859,859,2009,Pre-primary Level,male,Very good,0.34287,98,17677,0.27515,0.43608
860,860,2009,Pre-primary Level,male,Good,0.53437,138,17677,0.4515,0.6081
861,861,2009,Pre-primary Level,male,Satisfactory,0.12276,34,17677,0.07787,0.17953
862,862,2009,Pre-primary Level,female,Very good,0.31005,71,17677,0.24315,0.38987
863,863,2009,Pre-primary Level,female,Good,0.52016,111,17677,0.42843,0.6343
864,864,2009,Pre-primary Level,female,Satisfactory,0.16979,37,17677,0.11923,0.23789
865,865,2009,Primary Level,female,Satisfactory,1.0,32,17677,0.71592,1.30037
866,866,2009,Lower Secondary Level,male,Very good,0.14168,76,17677,0.10987,0.17466
867,867,2009,Lower Secondary Level,male,Good,0.39921,229,17677,0.35313,0.44122
868,868,2009,Lower Secondary Level,male,Satisfactory,0.32089,178,17677,0.27758,0.36018
869,869,2009,Lower Secondary Level,male,Poor,0.13822,74,17677,0.11357,0.16557
870,870,2009,Lower Secondary Level,female,Very good,0.05976,74,17677,0.04765,0.07147
871,871,2009,Lower Secondary Level,female,Good,0.22972,325,17677,0.21046,0.25379
872,872,2009,Lower Secondary Level,female,Satisfactory,0.40053,465,17677,0.37408,0.42827
873,873,2009,Lower Secondary Level,female,Poor,0.22078,283,17677,0.20134,0.23788
874,874,2009,Lower Secondary Level,female,Bad,0.0892,101,17677,0.07998,0.10195
875,875,2009,Upper Secondary Level,male,Very good,0.06975,292,17677,0.06266,0.0769
876,876,2009,Upper Secondary Level,male,Good,0.36778,1617,17677,0.34992,0.38572
877,877,2009,Upper Secondary Level,male,Satisfactory,0.37605,1559,17677,0.36028,0.39367
878,878,2009,Upper Secondary Level,male,Poor,0.14529,615,17677,0.13643,0.15402
879,879,2009,Upper Secondary Level,male,Bad,0.04114,186,17677,0.03573,0.04697
880,880,2009,Upper Secondary Level,female,Very good,0.07393,324,17677,0.0672,0.08245
881,881,2009,Upper Secondary Level,female,Good,0.33561,1769,17677,0.31985,0.35179
882,882,2009,Upper Secondary Level,female,Satisfactory,0.37882,1729,17677,0.36174,0.39533
883,883,2009,Upper Secondary Level,female,Poor,0.16501,763,17677,0.15526,0.17333
884,884,2009,Upper Secondary Level,female,Bad,0.04663,192,17677,0.04262,0.05093
885,885,2009,Post-secondary Non-tertiary Level,male,Very good,0.09769,38,17677,0.06518,0.13494
886,886,2009,Post-secondary Non-tertiary Level,male,Good,0.47085,182,17677,0.40043,0.5379
887,887,2009,Post-secondary Non-tertiary Level,male,Satisfactory,0.34451,122,17677,0.29163,0.40102
888,888,2009,Post-secondary Non-tertiary Level,male,Poor,0.08695,36,17677,0.0701,0.1139
889,889,2009,Post-secondary Non-tertiary Level,female,Very good,0.09388,54,17677,0.07537,0.11579
890,890,2009,Post-secondary Non-tertiary Level,female,Good,0.41445,271,17677,0.36167,0.47212
891,891,2009,Post-secondary Non-tertiary Level,female,Satisfactory,0.35804,199,17677,0.3131,0.408
892,892,2009,Post-secondary Non-tertiary Level,female,Poor,0.13363,72,17677,0.10503,0.16379
893,893,2009,First Stage of Tertiary Education,male,Very good,0.03647,32,17677,0.02423,0.05209
894,894,2009,First Stage of Tertiary Education,male,Good,0.39179,284,17677,0.34298,0.43264
895,895,2009,First Stage of Tertiary Education,male,Satisfactory,0.38299,312,17677,0.3429,0.42516
896,896,2009,First Stage of Tertiary Education,male,Poor,0.15529,118,17677,0.12957,0.18547
897,897,2009,First Stage of Tertiary Education,male,Bad,0.03345,31,17677,0.02428,0.04197
898,898,2009,First Stage of Tertiary Education,female,Very good,0.0521,34,17677,0.03456,0.07303
899,899,2009,First Stage of Tertiary Education,female,Good,0.38841,201,17677,0.32932,0.44653
900,900,2009,First Stage of Tertiary Education,female,Satisfactory,0.38886,215,17677,0.33719,0.44656
901,901,2009,First Stage of Tertiary Education,female,Poor,0.17063,80,17677,0.13796,0.20344
902,902,2009,Second Stage of Tertiary Education,male,Very good,0.10333,192,17677,0.08421,0.1246
903,903,2009,Second Stage of Tertiary Education,male,Good,0.4405,973,17677,0.41679,0.4762
904,904,2009,Second Stage of Tertiary Education,male,Satisfactory,0.30496,730,17677,0.28453,0.32778
905,905,2009,Second Stage of Tertiary Education,male,Poor,0.12251,229,17677,0.10596,0.14387
906,906,2009,Second Stage of Tertiary Education,male,Bad,0.0287,54,17677,0.02244,0.03783
907,907,2009,Second Stage of Tertiary Education,female,Very good,0.10325,199,17677,0.08695,0.12093
908,908,2009,Second Stage of Tertiary Education,female,Good,0.44655,830,17677,0.40976,0.48166
909,909,2009,Second Stage of Tertiary Education,female,Satisfactory,0.32333,573,17677,0.29746,0.35069
910,910,2009,Second Stage of Tertiary Education,female,Poor,0.10451,207,17677,0.09219,0.11752
911,911,2009,Second Stage of Tertiary Education,female,Bad,0.02236,37,17677,0.01684,0.02905
912,912,2010,Pre-primary Level,male,Very good,0.36623,143,23814,0.30883,0.44139
913,913,2010,Pre-primary Level,male,Good,0.50331,162,23814,0.41281,0.61216
914,914,2010,Pre-primary Level,male,Satisfactory,0.13046,51,23814,0.09904,0.17424
915,915,2010,Pre-primary Level,female,Very good,0.32989,119,23814,0.27042,0.39421
916,916,2010,Pre-primary Level,female,Good,0.49559,151,23814,0.40211,0.61053
917,917,2010,Pre-primary Level,female,Satisfactory,0.17452,47,23814,0.11453,0.24318
918,918,2010,Primary Level,male,Good,0.56014,45,23814,0.3329,0.89531
919,919,2010,Primary Level,male,Satisfactory,0.43986,38,23814,0.27992,0.62122
920,920,2010,Primary Level,female,Good,0.22813,59,23814,0.17345,0.28368
921,921,2010,Primary Level,female,Satisfactory,0.36433,70,23814,0.25538,0.491
922,922,2010,Primary Level,female,Poor,0.40754,44,23814,0.2783,0.55698
923,923,2010,Lower Secondary Level,male,Very good,0.1338,142,23814,0.10213,0.16406
924,924,2010,Lower Secondary Level,male,Good,0.41177,333,23814,0.35444,0.4626
925,925,2010,Lower Secondary Level,male,Satisfactory,0.26163,222,23814,0.22164,0.30514
926,926,2010,Lower Secondary Level,male,Poor,0.12983,100,23814,0.10582,0.15866
927,927,2010,Lower Secondary Level,male,Bad,0.06298,39,23814,0.04223,0.08864
928,928,2010,Lower Secondary Level,female,Very good,0.0689,149,23814,0.05611,0.08308
