,Unnamed: 0,year,age_gr,migback,m11126,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
627,627,2009,30-45 y.,No migration background,Bad,0.01344,48,18049,0.00936,0.01694
628,628,2009,30-45 y.,Direct migration background,Very good,0.11688,50,18049,0.08905,0.14636
629,629,2009,30-45 y.,Direct migration background,Good,0.47787,268,18049,0.42215,0.54634
630,630,2009,30-45 y.,Direct migration background,Satisfactory,0.2992,154,18049,0.26299,0.33987
631,631,2009,30-45 y.,Direct migration background,Poor,0.10605,50,18049,0.08006,0.13027
632,632,2009,30-45 y.,Indirect migration background,Very good,0.17021,34,18049,0.11524,0.23232
633,633,2009,30-45 y.,Indirect migration background,Good,0.52126,138,18049,0.42517,0.62088
634,634,2009,30-45 y.,Indirect migration background,Satisfactory,0.30853,69,18049,0.23913,0.38426
635,635,2009,46-65 y.,No migration background,Very good,0.04537,267,18049,0.04032,0.05129
636,636,2009,46-65 y.,No migration background,Good,0.33621,2059,18049,0.32084,0.34991
637,637,2009,46-65 y.,No migration background,Satisfactory,0.41042,2237,18049,0.39143,0.42647
638,638,2009,46-65 y.,No migration background,Poor,0.1632,873,18049,0.15334,0.17266
639,639,2009,46-65 y.,No migration background,Bad,0.0448,209,18049,0.03977,0.05147
640,640,2009,46-65 y.,Direct migration background,Very good,0.05034,31,18049,0.03139,0.06956
641,641,2009,46-65 y.,Direct migration background,Good,0.25738,179,18049,0.22247,0.28926
642,642,2009,46-65 y.,Direct migration background,Satisfactory,0.37298,225,18049,0.33068,0.42372
643,643,2009,46-65 y.,Direct migration background,Poor,0.24705,139,18049,0.2168,0.28718
644,644,2009,46-65 y.,Direct migration background,Bad,0.07225,45,18049,0.05836,0.08837
645,645,2009,66 and older,No migration background,Very good,0.0191,85,18049,0.0158,0.02319
646,646,2009,66 and older,No migration background,Good,0.19886,812,18049,0.18674,0.20842
647,647,2009,66 and older,No migration background,Satisfactory,0.45435,1696,18049,0.4388,0.46892
648,648,2009,66 and older,No migration background,Poor,0.23827,895,18049,0.22588,0.25128
649,649,2009,66 and older,No migration background,Bad,0.08942,320,18049,0.08287,0.096
650,650,2009,66 and older,Direct migration background,Good,0.15925,53,18049,0.12481,0.18886
651,651,2009,66 and older,Direct migration background,Satisfactory,0.40564,144,18049,0.34912,0.45017
652,652,2009,66 and older,Direct migration background,Poor,0.32686,94,18049,0.27131,0.38313
653,653,2009,66 and older,Direct migration background,Bad,0.10825,39,18049,0.08873,0.13234
654,654,2010,17-29 y.,No migration background,Very good,0.23574,801,24176,0.21617,0.256
655,655,2010,17-29 y.,No migration background,Good,0.50769,1565,24176,0.4741,0.54449
656,656,2010,17-29 y.,No migration background,Satisfactory,0.19987,636,24176,0.18098,0.21872
657,657,2010,17-29 y.,No migration background,Poor,0.04962,196,24176,0.04129,0.05829
658,658,2010,17-29 y.,No migration background,Bad,0.00708,32,24176,0.00471,0.01113
659,659,2010,17-29 y.,Direct migration background,Very good,0.30394,138,24176,0.23624,0.37629
660,660,2010,17-29 y.,Direct migration background,Good,0.53376,241,24176,0.44134,0.65282
661,661,2010,17-29 y.,Direct migration background,Satisfactory,0.16231,88,24176,0.10672,0.22648
662,662,2010,17-29 y.,Indirect migration background,Very good,0.27681,156,24176,0.2189,0.32971
663,663,2010,17-29 y.,Indirect migration background,Good,0.43355,249,24176,0.37066,0.49103
664,664,2010,17-29 y.,Indirect migration background,Satisfactory,0.22284,106,24176,0.17147,0.27839
665,665,2010,17-29 y.,Indirect migration background,Poor,0.0668,36,24176,0.03836,0.10242
666,666,2010,30-45 y.,No migration background,Very good,0.12297,1050,24176,0.10963,0.13731
667,667,2010,30-45 y.,No migration background,Good,0.46132,3425,24176,0.4395,0.48297
668,668,2010,30-45 y.,No migration background,Satisfactory,0.2952,1828,24176,0.27367,0.31716
669,669,2010,30-45 y.,No migration background,Poor,0.10198,652,24176,0.09195,0.11475
670,670,2010,30-45 y.,No migration background,Bad,0.01852,116,24176,0.01428,0.02386
671,671,2010,30-45 y.,Direct migration background,Very good,0.13552,235,24176,0.10614,0.17239
672,672,2010,30-45 y.,Direct migration background,Good,0.51039,702,24176,0.45466,0.56213
673,673,2010,30-45 y.,Direct migration background,Satisfactory,0.26561,362,24176,0.23245,0.3084
674,674,2010,30-45 y.,Direct migration background,Poor,0.08848,125,24176,0.06433,0.1076
675,675,2010,30-45 y.,Indirect migration background,Very good,0.18926,97,24176,0.1348,0.25863
676,676,2010,30-45 y.,Indirect migration background,Good,0.42539,261,24176,0.34968,0.52617
677,677,2010,30-45 y.,Indirect migration background,Satisfactory,0.31888,141,24176,0.24534,0.42214
678,678,2010,30-45 y.,Indirect migration background,Poor,0.06647,35,24176,0.03383,0.09797
679,679,2010,46-65 y.,No migration background,Very good,0.04695,361,24176,0.04143,0.05254
680,680,2010,46-65 y.,No migration background,Good,0.36492,2376,24176,0.34879,0.37938
681,681,2010,46-65 y.,No migration background,Satisfactory,0.37331,2244,24176,0.35669,0.38927
682,682,2010,46-65 y.,No migration background,Poor,0.16637,940,24176,0.15265,0.17748
683,683,2010,46-65 y.,No migration background,Bad,0.04845,250,24176,0.04313,0.05401
684,684,2010,46-65 y.,Direct migration background,Very good,0.04778,41,24176,0.03003,0.06971
685,685,2010,46-65 y.,Direct migration background,Good,0.28688,209,24176,0.24566,0.32517
686,686,2010,46-65 y.,Direct migration background,Satisfactory,0.35358,252,24176,0.30437,0.40005
687,687,2010,46-65 y.,Direct migration background,Poor,0.21717,140,24176,0.18292,0.2529
688,688,2010,46-65 y.,Direct migration background,Bad,0.09459,52,24176,0.0735,0.1146
689,689,2010,46-65 y.,Indirect migration background,Satisfactory,1.0,32,24176,0.64497,1.36939
690,690,2010,66 and older,No migration background,Very good,0.02429,87,24176,0.02,0.02823
691,691,2010,66 and older,No migration background,Good,0.19833,812,24176,0.18732,0.20906
692,692,2010,66 and older,No migration background,Satisfactory,0.44599,1637,24176,0.42934,0.46587
693,693,2010,66 and older,No migration background,Poor,0.2481,869,24176,0.23593,0.26158
694,694,2010,66 and older,No migration background,Bad,0.08328,293,24176,0.0768,0.08817
695,695,2010,66 and older,Direct migration background,Good,0.20213,62,24176,0.16178,0.24348
696,696,2010,66 and older,Direct migration background,Satisfactory,0.36865,123,24176,0.32594,0.4149
697,697,2010,66 and older,Direct migration background,Poor,0.29348,84,24176,0.25145,0.34218
698,698,2010,66 and older,Direct migration background,Bad,0.13574,39,24176,0.10545,0.16404
699,699,2011,17-29 y.,No migration background,Very good,0.2671,941,28735,0.24482,0.28931
700,700,2011,17-29 y.,No migration background,Good,0.48225,1743,28735,0.45622,0.50819
701,701,2011,17-29 y.,No migration background,Satisfactory,0.19545,684,28735,0.18018,0.21481
702,702,2011,17-29 y.,No migration background,Poor,0.0552,208,28735,0.04753,0.06432
703,703,2011,17-29 y.,Direct migration background,Very good,0.26975,126,28735,0.22006,0.33035
704,704,2011,17-29 y.,Direct migration background,Good,0.54862,231,28735,0.45535,0.64138
705,705,2011,17-29 y.,Direct migration background,Satisfactory,0.18163,72,28735,0.13055,0.24712
706,706,2011,17-29 y.,Indirect migration background,Very good,0.26166,167,28735,0.21779,0.31226
707,707,2011,17-29 y.,Indirect migration background,Good,0.4691,300,28735,0.4067,0.53462
708,708,2011,17-29 y.,Indirect migration background,Satisfactory,0.2153,120,28735,0.17285,0.27924
709,709,2011,17-29 y.,Indirect migration background,Poor,0.05394,33,28735,0.03443,0.0766
710,710,2011,30-45 y.,No migration background,Very good,0.132,1027,28735,0.12315,0.14373
711,711,2011,30-45 y.,No migration background,Good,0.48007,3853,28735,0.4567,0.5032
712,712,2011,30-45 y.,No migration background,Satisfactory,0.27375,2048,28735,0.25783,0.29046
713,713,2011,30-45 y.,No migration background,Poor,0.09267,739,28735,0.08282,0.10233
714,714,2011,30-45 y.,No migration background,Bad,0.02151,156,28735,0.0172,0.02611
715,715,2011,30-45 y.,Direct migration background,Very good,0.15747,232,28735,0.13051,0.18427
716,716,2011,30-45 y.,Direct migration background,Good,0.48404,701,28735,0.42846,0.53363
717,717,2011,30-45 y.,Direct migration background,Satisfactory,0.24549,368,28735,0.21531,0.28205
718,718,2011,30-45 y.,Direct migration background,Poor,0.09327,160,28735,0.0764,0.11165
719,719,2011,30-45 y.,Direct migration background,Bad,0.01973,32,28735,0.0133,0.0271
720,720,2011,30-45 y.,Indirect migration background,Very good,0.14674,95,28735,0.10595,0.19452
721,721,2011,30-45 y.,Indirect migration background,Good,0.52973,305,28735,0.43449,0.62489
722,722,2011,30-45 y.,Indirect migration background,Satisfactory,0.24807,140,28735,0.18403,0.31708
723,723,2011,30-45 y.,Indirect migration background,Poor,0.07546,59,28735,0.05042,0.10917
724,724,2011,46-65 y.,No migration background,Very good,0.05105,490,28735,0.04699,0.05574
725,725,2011,46-65 y.,No migration background,Good,0.35851,3046,28735,0.34612,0.37259
726,726,2011,46-65 y.,No migration background,Satisfactory,0.37713,2943,28735,0.3657,0.39186
727,727,2011,46-65 y.,No migration background,Poor,0.16853,1237,28735,0.15945,0.178
728,728,2011,46-65 y.,No migration background,Bad,0.04479,339,28735,0.04022,0.049
729,729,2011,46-65 y.,Direct migration background,Very good,0.06438,74,28735,0.04989,0.07899
730,730,2011,46-65 y.,Direct migration background,Good,0.29441,291,28735,0.25977,0.33209
731,731,2011,46-65 y.,Direct migration background,Satisfactory,0.36045,337,28735,0.31782,0.39301
732,732,2011,46-65 y.,Direct migration background,Poor,0.2221,186,28735,0.19336,0.25206
733,733,2011,46-65 y.,Direct migration background,Bad,0.05866,59,28735,0.04423,0.07335
734,734,2011,46-65 y.,Indirect migration background,Good,0.47038,42,28735,0.33924,0.62933
735,735,2011,46-65 y.,Indirect migration background,Satisfactory,0.52962,40,28735,0.42435,0.65204
736,736,2011,66 and older,No migration background,Very good,0.02422,134,28735,0.02122,0.0279
737,737,2011,66 and older,No migration background,Good,0.23393,1185,28735,0.22456,0.24457
738,738,2011,66 and older,No migration background,Satisfactory,0.41485,1962,28735,0.40267,0.42958
739,739,2011,66 and older,No migration background,Poor,0.24262,1074,28735,0.2302,0.25385
740,740,2011,66 and older,No migration background,Bad,0.08438,353,28735,0.07773,0.08959
741,741,2011,66 and older,Direct migration background,Good,0.21452,92,28735,0.18226,0.24413
742,742,2011,66 and older,Direct migration background,Satisfactory,0.36872,161,28735,0.3233,0.41515
743,743,2011,66 and older,Direct migration background,Poor,0.30823,104,28735,0.26017,0.35253
744,744,2011,66 and older,Direct migration background,Bad,0.10853,46,28735,0.08979,0.13148
745,745,2012,17-29 y.,No migration background,Very good,0.25007,899,28038,0.2303,0.26865
746,746,2012,17-29 y.,No migration background,Good,0.48666,1712,28038,0.45876,0.51142
747,747,2012,17-29 y.,No migration background,Satisfactory,0.19208,646,28038,0.17436,0.21045
748,748,2012,17-29 y.,No migration background,Poor,0.06211,211,28038,0.05289,0.07195
749,749,2012,17-29 y.,No migration background,Bad,0.00908,34,28038,0.00685,0.01153
750,750,2012,17-29 y.,Direct migration background,Very good,0.28957,115,28038,0.23875,0.35539
751,751,2012,17-29 y.,Direct migration background,Good,0.46494,172,28038,0.389,0.5445
752,752,2012,17-29 y.,Direct migration background,Satisfactory,0.24549,90,28038,0.1945,0.3124
753,753,2012,17-29 y.,Indirect migration background,Very good,0.31062,186,28038,0.25236,0.37351
754,754,2012,17-29 y.,Indirect migration background,Good,0.45768,267,28038,0.38992,0.54404
755,755,2012,17-29 y.,Indirect migration background,Satisfactory,0.16674,95,28038,0.12585,0.21227
756,756,2012,17-29 y.,Indirect migration background,Poor,0.06496,41,28038,0.04752,0.08612
757,757,2012,30-45 y.,No migration background,Very good,0.12637,869,28038,0.11644,0.13811
758,758,2012,30-45 y.,No migration background,Good,0.48481,3559,28038,0.46037,0.50638
759,759,2012,30-45 y.,No migration background,Satisfactory,0.28714,1926,28038,0.27119,0.30556
760,760,2012,30-45 y.,No migration background,Poor,0.0811,606,28038,0.07278,0.09064
761,761,2012,30-45 y.,No migration background,Bad,0.02058,139,28038,0.01706,0.02496
762,762,2012,30-45 y.,Direct migration background,Very good,0.13317,196,28038,0.10637,0.1624
763,763,2012,30-45 y.,Direct migration background,Good,0.53363,699,28038,0.48921,0.58962
764,764,2012,30-45 y.,Direct migration background,Satisfactory,0.22309,317,28038,0.19138,0.25297
765,765,2012,30-45 y.,Direct migration background,Poor,0.09393,151,28038,0.07584,0.11067
766,766,2012,30-45 y.,Direct migration background,Bad,0.01618,35,28038,0.01274,0.02056
767,767,2012,30-45 y.,Indirect migration background,Very good,0.15791,72,28038,0.10802,0.20531
768,768,2012,30-45 y.,Indirect migration background,Good,0.46763,281,28038,0.39768,0.5403
769,769,2012,30-45 y.,Indirect migration background,Satisfactory,0.25379,155,28038,0.20874,0.30531
770,770,2012,30-45 y.,Indirect migration background,Poor,0.12068,57,28038,0.06827,0.1754
771,771,2012,46-65 y.,No migration background,Very good,0.05238,496,28038,0.04766,0.05652
772,772,2012,46-65 y.,No migration background,Good,0.36492,3245,28038,0.35258,0.37829
773,773,2012,46-65 y.,No migration background,Satisfactory,0.38787,3041,28038,0.37242,0.40393
774,774,2012,46-65 y.,No migration background,Poor,0.15208,1188,28038,0.14376,0.16051
775,775,2012,46-65 y.,No migration background,Bad,0.04275,328,28038,0.03912,0.04745
776,776,2012,46-65 y.,Direct migration background,Very good,0.05842,56,28038,0.0475,0.07354
777,777,2012,46-65 y.,Direct migration background,Good,0.33667,328,28038,0.30698,0.37405
778,778,2012,46-65 y.,Direct migration background,Satisfactory,0.36023,321,28038,0.32624,0.39798
779,779,2012,46-65 y.,Direct migration background,Poor,0.19524,175,28038,0.17134,0.22327
780,780,2012,46-65 y.,Direct migration background,Bad,0.04944,50,28038,0.03586,0.06231
781,781,2012,46-65 y.,Indirect migration background,Good,0.48872,50,28038,0.34231,0.63422
782,782,2012,46-65 y.,Indirect migration background,Satisfactory,0.51128,52,28038,0.39277,0.63501
783,783,2012,66 and older,No migration background,Very good,0.03193,146,28038,0.02768,0.03625
784,784,2012,66 and older,No migration background,Good,0.23907,1247,28038,0.22987,0.25031
785,785,2012,66 and older,No migration background,Satisfactory,0.42735,2030,28038,0.41238,0.43938
786,786,2012,66 and older,No migration background,Poor,0.22978,1051,28038,0.22009,0.2386
787,787,2012,66 and older,No migration background,Bad,0.07187,302,28038,0.06656,0.0776
788,788,2012,66 and older,Direct migration background,Good,0.19967,89,28038,0.17259,0.22961
789,789,2012,66 and older,Direct migration background,Satisfactory,0.3989,171,28038,0.35081,0.44391
790,790,2012,66 and older,Direct migration background,Poor,0.31867,102,28038,0.27372,0.36919
791,791,2012,66 and older,Direct migration background,Bad,0.08276,40,28038,0.06781,0.10582
792,792,2013,17-29 y.,No migration background,Very good,0.25175,872,31083,0.23155,0.27135
793,793,2013,17-29 y.,No migration background,Good,0.47505,1599,31083,0.44742,0.50079
794,794,2013,17-29 y.,No migration background,Satisfactory,0.20451,638,31083,0.18257,0.22387
795,795,2013,17-29 y.,No migration background,Poor,0.0589,209,31083,0.05091,0.06699
796,796,2013,17-29 y.,No migration background,Bad,0.00979,32,31083,0.00588,0.01421
797,797,2013,17-29 y.,Direct migration background,Very good,0.36256,390,31083,0.31532,0.40999
798,798,2013,17-29 y.,Direct migration background,Good,0.48664,487,31083,0.42073,0.55656
799,799,2013,17-29 y.,Direct migration background,Satisfactory,0.11699,171,31083,0.10078,0.14292
800,800,2013,17-29 y.,Direct migration background,Poor,0.03381,54,31083,0.02676,0.04176
801,801,2013,17-29 y.,Indirect migration background,Very good,0.34532,408,31083,0.30921,0.37879
802,802,2013,17-29 y.,Indirect migration background,Good,0.44411,460,31083,0.39653,0.4844
803,803,2013,17-29 y.,Indirect migration background,Satisfactory,0.16877,178,31083,0.14282,0.20342
804,804,2013,17-29 y.,Indirect migration background,Poor,0.0418,54,31083,0.03233,0.05228
805,805,2013,30-45 y.,No migration background,Very good,0.12127,780,31083,0.10944,0.1323
806,806,2013,30-45 y.,No migration background,Good,0.48901,3146,31083,0.46782,0.51191
807,807,2013,30-45 y.,No migration background,Satisfactory,0.26846,1749,31083,0.25063,0.28733
808,808,2013,30-45 y.,No migration background,Poor,0.09675,653,31083,0.08797,0.10566
809,809,2013,30-45 y.,No migration background,Bad,0.02452,123,31083,0.02039,0.02978
810,810,2013,30-45 y.,Direct migration background,Very good,0.20859,590,31083,0.18864,0.23673
811,811,2013,30-45 y.,Direct migration background,Good,0.44494,1381,31083,0.40724,0.48294
812,812,2013,30-45 y.,Direct migration background,Satisfactory,0.22854,676,31083,0.20379,0.25
813,813,2013,30-45 y.,Direct migration background,Poor,0.09589,313,31083,0.07993,0.11098
814,814,2013,30-45 y.,Direct migration background,Bad,0.02203,74,31083,0.0179,0.02812
815,815,2013,30-45 y.,Indirect migration background,Very good,0.17354,139,31083,0.13455,0.21318
816,816,2013,30-45 y.,Indirect migration background,Good,0.47679,415,31083,0.42587,0.53231
817,817,2013,30-45 y.,Indirect migration background,Satisfactory,0.27229,235,31083,0.23244,0.32248
818,818,2013,30-45 y.,Indirect migration background,Poor,0.07738,67,31083,0.05622,0.10429
819,819,2013,46-65 y.,No migration background,Very good,0.05298,498,31083,0.04856,0.05797
820,820,2013,46-65 y.,No migration background,Good,0.34498,3008,31083,0.33173,0.35746
821,821,2013,46-65 y.,No migration background,Satisfactory,0.38717,2983,31083,0.37279,0.40172
822,822,2013,46-65 y.,No migration background,Poor,0.16876,1271,31083,0.15785,0.17887
823,823,2013,46-65 y.,No migration background,Bad,0.04612,341,31083,0.04109,0.05117
824,824,2013,46-65 y.,Direct migration background,Very good,0.07278,148,31083,0.0598,0.08903
825,825,2013,46-65 y.,Direct migration background,Good,0.30541,632,31083,0.27523,0.34106
826,826,2013,46-65 y.,Direct migration background,Satisfactory,0.34342,630,31083,0.31466,0.37657
827,827,2013,46-65 y.,Direct migration background,Poor,0.21246,378,31083,0.18264,0.24962
828,828,2013,46-65 y.,Direct migration background,Bad,0.06592,125,31083,0.05274,0.08393
829,829,2013,46-65 y.,Indirect migration background,Good,0.38677,65,31083,0.294,0.50125
830,830,2013,46-65 y.,Indirect migration background,Satisfactory,0.4135,55,31083,0.30572,0.57181
831,831,2013,46-65 y.,Indirect migration background,Poor,0.19973,32,31083,0.11636,0.28722
832,832,2013,66 and older,No migration background,Very good,0.0299,137,31083,0.0261,0.03438
833,833,2013,66 and older,No migration background,Good,0.24343,1192,31083,0.23325,0.25355
834,834,2013,66 and older,No migration background,Satisfactory,0.42378,1951,31083,0.41019,0.43723
835,835,2013,66 and older,No migration background,Poor,0.22569,999,31083,0.21621,0.23823
836,836,2013,66 and older,No migration background,Bad,0.07719,304,31083,0.07106,0.08367
837,837,2013,66 and older,Direct migration background,Good,0.21473,98,31083,0.18726,0.24252
838,838,2013,66 and older,Direct migration background,Satisfactory,0.3987,183,31083,0.35132,0.45386
839,839,2013,66 and older,Direct migration background,Poor,0.28453,111,31083,0.24114,0.32608
840,840,2013,66 and older,Direct migration background,Bad,0.10205,49,31083,0.07793,0.12823
841,841,2014,17-29 y.,No migration background,Very good,0.25399,749,27516,0.23238,0.28318
842,842,2014,17-29 y.,No migration background,Good,0.48151,1492,27516,0.45279,0.51077
843,843,2014,17-29 y.,No migration background,Satisfactory,0.19222,595,27516,0.17811,0.21071
844,844,2014,17-29 y.,No migration background,Poor,0.07228,190,27516,0.06164,0.08233
845,845,2014,17-29 y.,Direct migration background,Very good,0.30061,242,27516,0.24803,0.36349
846,846,2014,17-29 y.,Direct migration background,Good,0.50296,389,27516,0.43267,0.57326
847,847,2014,17-29 y.,Direct migration background,Satisfactory,0.15615,161,27516,0.12854,0.1882
848,848,2014,17-29 y.,Direct migration background,Poor,0.04027,39,27516,0.0265,0.05322
849,849,2014,17-29 y.,Indirect migration background,Very good,0.30936,313,27516,0.26775,0.35708
850,850,2014,17-29 y.,Indirect migration background,Good,0.44829,426,27516,0.39922,0.48939
851,851,2014,17-29 y.,Indirect migration background,Satisfactory,0.18523,162,27516,0.14878,0.22187
852,852,2014,17-29 y.,Indirect migration background,Poor,0.05713,57,27516,0.04456,0.07009
853,853,2014,30-45 y.,No migration background,Very good,0.12317,627,27516,0.11243,0.13784
854,854,2014,30-45 y.,No migration background,Good,0.48644,2667,27516,0.46263,0.50949
855,855,2014,30-45 y.,No migration background,Satisfactory,0.2692,1462,27516,0.25064,0.28795
856,856,2014,30-45 y.,No migration background,Poor,0.10129,576,27516,0.08768,0.11275
857,857,2014,30-45 y.,No migration background,Bad,0.0199,96,27516,0.01545,0.02531
858,858,2014,30-45 y.,Direct migration background,Very good,0.15168,340,27516,0.1316,0.17252
859,859,2014,30-45 y.,Direct migration background,Good,0.47585,1120,27516,0.42769,0.52562
860,860,2014,30-45 y.,Direct migration background,Satisfactory,0.26326,636,27516,0.23725,0.28989
861,861,2014,30-45 y.,Direct migration background,Poor,0.08004,228,27516,0.06957,0.09323
862,862,2014,30-45 y.,Direct migration background,Bad,0.02917,62,27516,0.02142,0.03797
863,863,2014,30-45 y.,Indirect migration background,Very good,0.17499,96,27516,0.1243,0.23244
864,864,2014,30-45 y.,Indirect migration background,Good,0.45766,336,27516,0.39871,0.51734
865,865,2014,30-45 y.,Indirect migration background,Satisfactory,0.29944,197,27516,0.24641,0.35011
866,866,2014,30-45 y.,Indirect migration background,Poor,0.06792,58,27516,0.04846,0.09198
867,867,2014,46-65 y.,No migration background,Very good,0.05138,410,27516,0.04639,0.05665
868,868,2014,46-65 y.,No migration background,Good,0.35948,2843,27516,0.34579,0.37294
869,869,2014,46-65 y.,No migration background,Satisfactory,0.3738,2795,27516,0.35825,0.3896
870,870,2014,46-65 y.,No migration background,Poor,0.17531,1201,27516,0.16532,0.18502
871,871,2014,46-65 y.,No migration background,Bad,0.04003,284,27516,0.0352,0.04399
872,872,2014,46-65 y.,Direct migration background,Very good,0.06838,105,27516,0.05105,0.08805
873,873,2014,46-65 y.,Direct migration background,Good,0.29708,523,27516,0.26035,0.33156
874,874,2014,46-65 y.,Direct migration background,Satisfactory,0.35124,547,27516,0.30706,0.38613
875,875,2014,46-65 y.,Direct migration background,Poor,0.21801,324,27516,0.19122,0.24922
876,876,2014,46-65 y.,Direct migration background,Bad,0.0653,98,27516,0.05151,0.08294
877,877,2014,46-65 y.,Indirect migration background,Good,0.5217,72,27516,0.38761,0.67196
878,878,2014,46-65 y.,Indirect migration background,Satisfactory,0.4783,64,27516,0.34535,0.62606
879,879,2014,66 and older,No migration background,Very good,0.03036,137,27516,0.0263,0.034
880,880,2014,66 and older,No migration background,Good,0.2302,1147,27516,0.22027,0.23953
881,881,2014,66 and older,No migration background,Satisfactory,0.43037,1896,27516,0.41527,0.44606
882,882,2014,66 and older,No migration background,Poor,0.2371,1016,27516,0.22754,0.24809
883,883,2014,66 and older,No migration background,Bad,0.07196,300,27516,0.06621,0.07811
884,884,2014,66 and older,Direct migration background,Good,0.22293,102,27516,0.18563,0.26149
885,885,2014,66 and older,Direct migration background,Satisfactory,0.40551,170,27516,0.34853,0.46123
886,886,2014,66 and older,Direct migration background,Poor,0.28534,131,27516,0.24476,0.32825
887,887,2014,66 and older,Direct migration background,Bad,0.08622,35,27516,0.06457,0.11219
888,888,2015,17-29 y.,No migration background,Very good,0.25755,712,27195,0.23265,0.28424
889,889,2015,17-29 y.,No migration background,Good,0.48289,1454,27195,0.45529,0.51131
890,890,2015,17-29 y.,No migration background,Satisfactory,0.18374,579,27195,0.16436,0.20265
891,891,2015,17-29 y.,No migration background,Poor,0.07582,198,27195,0.06496,0.08629
892,892,2015,17-29 y.,Direct migration background,Very good,0.33025,400,27195,0.27973,0.38799
893,893,2015,17-29 y.,Direct migration background,Good,0.50425,497,27195,0.44162,0.5772
894,894,2015,17-29 y.,Direct migration background,Satisfactory,0.12161,164,27195,0.10256,0.14288
895,895,2015,17-29 y.,Direct migration background,Poor,0.04388,57,27195,0.03105,0.06202
896,896,2015,17-29 y.,Indirect migration background,Very good,0.26194,270,27195,0.23501,0.29443
897,897,2015,17-29 y.,Indirect migration background,Good,0.466,413,27195,0.41212,0.52674
898,898,2015,17-29 y.,Indirect migration background,Satisfactory,0.22638,173,27195,0.18603,0.26988
899,899,2015,17-29 y.,Indirect migration background,Poor,0.04568,57,27195,0.03388,0.05945
900,900,2015,30-45 y.,No migration background,Very good,0.11617,525,27195,0.10212,0.12971
901,901,2015,30-45 y.,No migration background,Good,0.48159,2336,27195,0.45439,0.51332
902,902,2015,30-45 y.,No migration background,Satisfactory,0.28624,1402,27195,0.26546,0.3126
903,903,2015,30-45 y.,No migration background,Poor,0.08953,463,27195,0.07601,0.10069
904,904,2015,30-45 y.,No migration background,Bad,0.02647,100,27195,0.01932,0.03322
905,905,2015,30-45 y.,Direct migration background,Very good,0.20003,560,27195,0.17448,0.22841
906,906,2015,30-45 y.,Direct migration background,Good,0.47598,1366,27195,0.43808,0.51285
907,907,2015,30-45 y.,Direct migration background,Satisfactory,0.21383,582,27195,0.1894,0.23855
908,908,2015,30-45 y.,Direct migration background,Poor,0.09152,261,27195,0.07978,0.10312
909,909,2015,30-45 y.,Direct migration background,Bad,0.01864,48,27195,0.01151,0.02593
910,910,2015,30-45 y.,Indirect migration background,Very good,0.16212,78,27195,0.1213,0.21172
911,911,2015,30-45 y.,Indirect migration background,Good,0.50101,304,27195,0.42978,0.56218
912,912,2015,30-45 y.,Indirect migration background,Satisfactory,0.21761,162,27195,0.17995,0.26554
913,913,2015,30-45 y.,Indirect migration background,Poor,0.11925,78,27195,0.08538,0.16165
914,914,2015,46-65 y.,No migration background,Very good,0.05619,426,27195,0.05083,0.06178
915,915,2015,46-65 y.,No migration background,Good,0.35002,2741,27195,0.33679,0.36474
916,916,2015,46-65 y.,No migration background,Satisfactory,0.38363,2713,27195,0.36609,0.39733
917,917,2015,46-65 y.,No migration background,Poor,0.16953,1154,27195,0.16051,0.18181
918,918,2015,46-65 y.,No migration background,Bad,0.04063,264,27195,0.0366,0.04586
919,919,2015,46-65 y.,Direct migration background,Very good,0.07367,122,27195,0.05229,0.09704
920,920,2015,46-65 y.,Direct migration background,Good,0.31421,584,27195,0.27916,0.35504
921,921,2015,46-65 y.,Direct migration background,Satisfactory,0.35774,548,27195,0.32041,0.4018
922,922,2015,46-65 y.,Direct migration background,Poor,0.18177,303,27195,0.15958,0.20669
923,923,2015,46-65 y.,Direct migration background,Bad,0.0726,100,27195,0.05546,0.09461
924,924,2015,46-65 y.,Indirect migration background,Good,0.4644,68,27195,0.32696,0.6295
925,925,2015,46-65 y.,Indirect migration background,Satisfactory,0.5356,61,27195,0.40067,0.68373
926,926,2015,66 and older,No migration background,Very good,0.02567,110,27195,0.02218,0.02884
927,927,2015,66 and older,No migration background,Good,0.25346,1155,27195,0.24074,0.26536
928,928,2015,66 and older,No migration background,Satisfactory,0.40979,1886,27195,0.39581,0.42598
929,929,2015,66 and older,No migration background,Poor,0.23964,1013,27195,0.22867,0.25025
930,930,2015,66 and older,No migration background,Bad,0.07144,278,27195,0.06424,0.07833
931,931,2015,66 and older,Direct migration background,Good,0.20856,96,27195,0.16768,0.2497
932,932,2015,66 and older,Direct migration background,Satisfactory,0.41373,188,27195,0.3522,0.4737
933,933,2015,66 and older,Direct migration background,Poor,0.26138,106,27195,0.22086,0.31098
934,934,2015,66 and older,Direct migration background,Bad,0.11633,40,27195,0.08623,0.14852
935,935,2016,17-29 y.,No migration background,Very good,0.25256,689,27645,0.22993,0.28052
936,936,2016,17-29 y.,No migration background,Good,0.4943,1321,27645,0.46071,0.52301
937,937,2016,17-29 y.,No migration background,Satisfactory,0.18165,515,27645,0.16028,0.20191
938,938,2016,17-29 y.,No migration background,Poor,0.0715,189,27645,0.06194,0.08356
