year,age_gr,bula_h,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,66 and older,Saxony,Not Disabled (<= 30%),0.79999,267,322,0.75623,0.84375
2006,66 and older,Saxony,Disabled (> 30%),0.19666,55,322,0.15318,0.24014
2006,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.85018,166,166,0.79572,0.90463
2006,66 and older,Thuringa,Not Disabled (<= 30%),0.82805,175,208,0.77664,0.87945
2006,66 and older,Thuringa,Disabled (> 30%),0.16672,33,208,0.11594,0.21749
2007,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.88511,101,101,0.82261,0.94761
2007,17-29 y.,Hamburg,Not Disabled (<= 30%),0.97860,61,61,0.94198,1.01522
2007,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.89733,287,287,0.86215,0.93251
2007,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.88472,624,624,0.85964,0.90980
2007,17-29 y.,Hesse,Not Disabled (<= 30%),0.93023,203,203,0.89510,0.96536
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.87949,184,184,0.83232,0.92666
2007,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.92519,456,456,0.90102,0.94936
2007,17-29 y.,Bavaria,Not Disabled (<= 30%),0.88206,462,462,0.85261,0.91150
2007,17-29 y.,Berlin,Not Disabled (<= 30%),0.94152,153,153,0.90422,0.97882
2007,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.93468,138,138,0.89330,0.97605
2007,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.92494,82,82,0.86756,0.98232
2007,17-29 y.,Saxony,Not Disabled (<= 30%),0.91185,262,262,0.87746,0.94625
2007,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.86650,155,155,0.81278,0.92022
2007,17-29 y.,Thuringa,Not Disabled (<= 30%),0.89219,161,161,0.84413,0.94025
2007,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.96073,140,140,0.92844,0.99302
2007,30-45 y.,Hamburg,Not Disabled (<= 30%),0.90604,57,57,0.82962,0.98246
2007,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.94582,503,503,0.92601,0.96562
2007,30-45 y.,Bremen,Not Disabled (<= 30%),0.96107,42,42,0.90186,1.02028
2007,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.95467,1185,1232,0.94305,0.96629
2007,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.04533,47,1232,0.03371,0.05695
2007,30-45 y.,Hesse,Not Disabled (<= 30%),0.94908,411,411,0.92780,0.97036
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.94613,314,314,0.92112,0.97114
2007,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.95765,718,718,0.94291,0.97239
2007,30-45 y.,Bavaria,Not Disabled (<= 30%),0.94521,831,871,0.93009,0.96033
2007,30-45 y.,Bavaria,Disabled (> 30%),0.05479,40,871,0.03967,0.06991
2007,30-45 y.,Berlin,Not Disabled (<= 30%),0.94293,157,157,0.90653,0.97933
2007,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.97027,197,197,0.94649,0.99405
2007,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.96517,124,124,0.93276,0.99757
2007,30-45 y.,Saxony,Not Disabled (<= 30%),0.95515,375,375,0.93417,0.97613
2007,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.93967,192,192,0.90590,0.97344
2007,30-45 y.,Thuringa,Not Disabled (<= 30%),0.98694,228,228,0.97218,1.00171
2007,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.80260,184,220,0.74988,0.85531
2007,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.18682,36,220,0.13520,0.23845
2007,46-65 y.,Hamburg,Not Disabled (<= 30%),0.82292,88,88,0.74271,0.90314
2007,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.84990,509,585,0.82093,0.87887
2007,46-65 y.,Lower Saxony,Disabled (> 30%),0.15010,76,585,0.12113,0.17907
2007,46-65 y.,Bremen,Not Disabled (<= 30%),0.81764,49,49,0.70840,0.92688
2007,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.80741,1178,1412,0.78683,0.82798
2007,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.18953,234,1412,0.16908,0.20998
2007,46-65 y.,Hesse,Not Disabled (<= 30%),0.79964,408,496,0.76437,0.83490
2007,46-65 y.,Hesse,Disabled (> 30%),0.19921,88,496,0.16403,0.23440
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.83876,338,402,0.80277,0.87476
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.15518,64,402,0.11974,0.19062
2007,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.81995,672,811,0.79349,0.84641
2007,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.17680,139,811,0.15053,0.20307
2007,46-65 y.,Bavaria,Not Disabled (<= 30%),0.86340,896,1016,0.84228,0.88453
2007,46-65 y.,Bavaria,Disabled (> 30%),0.12726,120,1016,0.10675,0.14776
2007,46-65 y.,Berlin,Not Disabled (<= 30%),0.82071,255,301,0.77730,0.86412
2007,46-65 y.,Berlin,Disabled (> 30%),0.16922,46,301,0.12679,0.21165
2007,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.83538,244,291,0.79269,0.87806
2007,46-65 y.,Brandenburg,Disabled (> 30%),0.16462,47,291,0.12194,0.20731
2007,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.81318,159,191,0.75775,0.86860
2007,46-65 y.,Mecklenburg-Western Pomerania,Disabled (> 30%),0.18175,32,191,0.12691,0.23658
2007,46-65 y.,Saxony,Not Disabled (<= 30%),0.85137,468,535,0.82120,0.88155
2007,46-65 y.,Saxony,Disabled (> 30%),0.14410,67,535,0.11431,0.17388
2007,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.81369,266,319,0.77090,0.85649
2007,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.17989,53,319,0.13767,0.22211
2007,46-65 y.,Thuringa,Not Disabled (<= 30%),0.79640,254,304,0.75106,0.84174
2007,46-65 y.,Thuringa,Disabled (> 30%),0.19944,50,304,0.15445,0.24443
2007,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.68146,100,141,0.60428,0.75864
2007,66 and older,Schleswig-Holstein,Disabled (> 30%),0.31854,41,141,0.24136,0.39572
2007,66 and older,Hamburg,Not Disabled (<= 30%),0.70487,51,51,0.57844,0.83129
2007,66 and older,Lower Saxony,Not Disabled (<= 30%),0.79218,336,419,0.75328,0.83108
2007,66 and older,Lower Saxony,Disabled (> 30%),0.20610,83,419,0.16733,0.24488
2007,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.70019,658,920,0.67057,0.72981
2007,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.29470,262,920,0.26523,0.32418
2007,66 and older,Hesse,Not Disabled (<= 30%),0.70390,185,263,0.64862,0.75918
2007,66 and older,Hesse,Disabled (> 30%),0.29610,78,263,0.24082,0.35138
2007,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.74639,195,254,0.69278,0.80001
2007,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.24303,59,254,0.19017,0.29588
2007,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.75652,355,468,0.71759,0.79544
2007,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.23784,113,468,0.19922,0.27645
2007,66 and older,Bavaria,Not Disabled (<= 30%),0.70951,426,591,0.67288,0.74615
2007,66 and older,Bavaria,Disabled (> 30%),0.28650,165,591,0.25002,0.32298
2007,66 and older,Berlin,Not Disabled (<= 30%),0.65091,92,130,0.56865,0.73317
2007,66 and older,Berlin,Disabled (> 30%),0.34725,38,130,0.26509,0.42941
2007,66 and older,Brandenburg,Not Disabled (<= 30%),0.75532,169,223,0.69876,0.81187
2007,66 and older,Brandenburg,Disabled (> 30%),0.24064,54,223,0.18441,0.29687
2007,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.77524,84,84,0.68544,0.86505
2007,66 and older,Saxony,Not Disabled (<= 30%),0.85284,274,317,0.81378,0.89190
2007,66 and older,Saxony,Disabled (> 30%),0.14442,43,317,0.10566,0.18318
2007,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.89115,173,173,0.84460,0.93769
2007,66 and older,Thuringa,Not Disabled (<= 30%),0.83408,174,211,0.78376,0.88440
2007,66 and older,Thuringa,Disabled (> 30%),0.16592,37,211,0.11560,0.21624
2008,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.88607,87,87,0.81892,0.95322
2008,17-29 y.,Hamburg,Not Disabled (<= 30%),0.96463,61,61,0.91789,1.01137
2008,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.88947,265,265,0.85164,0.92729
2008,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.91237,591,591,0.88956,0.93519
2008,17-29 y.,Hesse,Not Disabled (<= 30%),0.91000,192,192,0.86942,0.95059
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.86893,160,160,0.81647,0.92138
2008,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.91831,441,441,0.89272,0.94390
2008,17-29 y.,Bavaria,Not Disabled (<= 30%),0.89509,420,420,0.86574,0.92443
2008,17-29 y.,Berlin,Not Disabled (<= 30%),0.91710,136,136,0.87058,0.96361
2008,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.92968,121,121,0.88393,0.97543
2008,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.91817,73,73,0.85486,0.98149
2008,17-29 y.,Saxony,Not Disabled (<= 30%),0.91181,235,235,0.87547,0.94814
2008,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.92077,149,149,0.87726,0.96429
2008,17-29 y.,Thuringa,Not Disabled (<= 30%),0.97376,155,155,0.94851,0.99900
2008,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.97958,125,125,0.95468,1.00447
2008,30-45 y.,Hamburg,Not Disabled (<= 30%),0.92002,51,51,0.84483,0.99521
2008,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.93399,459,459,0.91125,0.95673
2008,30-45 y.,Bremen,Not Disabled (<= 30%),0.95638,40,40,0.89228,1.02048
2008,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.94827,1062,1103,0.93520,0.96135
2008,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.05173,41,1103,0.03865,0.06480
2008,30-45 y.,Hesse,Not Disabled (<= 30%),0.95426,369,369,0.93291,0.97560
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.93947,262,262,0.91054,0.96840
2008,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.96054,643,643,0.94548,0.97560
2008,30-45 y.,Bavaria,Not Disabled (<= 30%),0.94947,759,793,0.93421,0.96472
2008,30-45 y.,Bavaria,Disabled (> 30%),0.04987,34,793,0.03471,0.06503
2008,30-45 y.,Berlin,Not Disabled (<= 30%),0.94385,150,150,0.90688,0.98081
2008,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.97193,190,190,0.94839,0.99548
2008,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.95885,108,108,0.92121,0.99649
2008,30-45 y.,Saxony,Not Disabled (<= 30%),0.96508,355,355,0.94596,0.98421
2008,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.91542,179,179,0.87454,0.95629
2008,30-45 y.,Thuringa,Not Disabled (<= 30%),0.98522,212,212,0.96893,1.00150
2008,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.83669,163,195,0.78467,0.88870
2008,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.16331,32,195,0.11130,0.21533
2008,46-65 y.,Hamburg,Not Disabled (<= 30%),0.82338,84,84,0.74134,0.90543
2008,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.83400,477,559,0.80313,0.86487
2008,46-65 y.,Lower Saxony,Disabled (> 30%),0.15960,82,559,0.12921,0.18999
2008,46-65 y.,Bremen,Not Disabled (<= 30%),0.78563,38,38,0.65339,0.91786
2008,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.83036,1120,1327,0.81016,0.85056
2008,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.16964,207,1327,0.14944,0.18984
2008,46-65 y.,Hesse,Not Disabled (<= 30%),0.78335,390,478,0.74638,0.82032
2008,46-65 y.,Hesse,Disabled (> 30%),0.20958,88,478,0.17305,0.24610
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.87091,356,414,0.83857,0.90325
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.12909,58,414,0.09675,0.16143
2008,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.83584,644,762,0.80952,0.86216
2008,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.15791,118,762,0.13200,0.18382
2008,46-65 y.,Bavaria,Not Disabled (<= 30%),0.84997,831,957,0.82734,0.87261
2008,46-65 y.,Bavaria,Disabled (> 30%),0.14724,126,957,0.12478,0.16971
2008,46-65 y.,Berlin,Not Disabled (<= 30%),0.82886,242,286,0.78514,0.87259
2008,46-65 y.,Berlin,Disabled (> 30%),0.16029,44,286,0.11769,0.20288
2008,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.85377,240,280,0.81231,0.89523
2008,46-65 y.,Brandenburg,Disabled (> 30%),0.14623,40,280,0.10477,0.18769
2008,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.80538,163,163,0.74441,0.86635
2008,46-65 y.,Saxony,Not Disabled (<= 30%),0.87981,442,510,0.85155,0.90806
2008,46-65 y.,Saxony,Disabled (> 30%),0.12019,68,510,0.09194,0.14845
2008,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.81540,243,288,0.77051,0.86029
2008,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.17233,45,288,0.12864,0.21603
2008,46-65 y.,Thuringa,Not Disabled (<= 30%),0.81098,244,291,0.76592,0.85604
2008,46-65 y.,Thuringa,Disabled (> 30%),0.18441,47,291,0.13978,0.22905
2008,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.68476,102,140,0.60752,0.76200
2008,66 and older,Schleswig-Holstein,Disabled (> 30%),0.31524,38,140,0.23800,0.39248
2008,66 and older,Hamburg,Not Disabled (<= 30%),0.75330,54,54,0.63723,0.86936
2008,66 and older,Lower Saxony,Not Disabled (<= 30%),0.80330,345,422,0.76533,0.84128
2008,66 and older,Lower Saxony,Disabled (> 30%),0.19491,77,422,0.15707,0.23275
2008,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.70181,648,893,0.67179,0.73183
2008,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.29509,245,893,0.26516,0.32502
2008,66 and older,Hesse,Not Disabled (<= 30%),0.70656,179,255,0.65056,0.76256
2008,66 and older,Hesse,Disabled (> 30%),0.28891,76,255,0.23317,0.34465
2008,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.76615,190,245,0.71304,0.81926
2008,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.23163,55,245,0.17870,0.28457
2008,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.74418,359,478,0.70502,0.78334
2008,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.25446,119,478,0.21538,0.29355
2008,66 and older,Bavaria,Not Disabled (<= 30%),0.73862,421,568,0.70245,0.77479
2008,66 and older,Bavaria,Disabled (> 30%),0.25314,147,568,0.21735,0.28893
2008,66 and older,Berlin,Not Disabled (<= 30%),0.67033,97,139,0.59189,0.74876
2008,66 and older,Berlin,Disabled (> 30%),0.32967,42,139,0.25124,0.40811
2008,66 and older,Brandenburg,Not Disabled (<= 30%),0.77537,172,223,0.72047,0.83027
2008,66 and older,Brandenburg,Disabled (> 30%),0.22463,51,223,0.16973,0.27953
2008,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.77761,90,90,0.69121,0.86401
2008,66 and older,Saxony,Not Disabled (<= 30%),0.83896,269,317,0.79843,0.87949
2008,66 and older,Saxony,Disabled (> 30%),0.15942,48,317,0.11906,0.19978
2008,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.88494,167,167,0.83639,0.93348
2008,66 and older,Thuringa,Not Disabled (<= 30%),0.82002,171,209,0.76781,0.87223
2008,66 and older,Thuringa,Disabled (> 30%),0.17028,38,209,0.11920,0.22136
2009,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.92079,83,83,0.86234,0.97925
2009,17-29 y.,Hamburg,Not Disabled (<= 30%),0.97791,58,58,0.93975,1.01607
2009,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.93148,223,223,0.89824,0.96471
2009,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.90968,528,528,0.88520,0.93415
2009,17-29 y.,Hesse,Not Disabled (<= 30%),0.93724,185,185,0.90219,0.97228
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.85324,154,154,0.79717,0.90931
2009,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.91953,395,395,0.89267,0.94639
2009,17-29 y.,Bavaria,Not Disabled (<= 30%),0.89401,404,404,0.86396,0.92407
2009,17-29 y.,Berlin,Not Disabled (<= 30%),0.92543,119,119,0.87803,0.97283
2009,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.95978,106,106,0.92220,0.99736
2009,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.95266,60,60,0.89847,1.00685
2009,17-29 y.,Saxony,Not Disabled (<= 30%),0.95286,219,219,0.92472,0.98099
2009,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.95682,130,130,0.92175,0.99190
2009,17-29 y.,Thuringa,Not Disabled (<= 30%),0.95633,130,130,0.92106,0.99159
2009,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.93115,102,102,0.88176,0.98053
2009,30-45 y.,Hamburg,Not Disabled (<= 30%),0.94970,59,59,0.89345,1.00595
2009,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.93421,427,427,0.91067,0.95776
2009,30-45 y.,Bremen,Not Disabled (<= 30%),0.95515,38,38,0.88845,1.02184
2009,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.96093,965,1000,0.94891,0.97295
2009,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.03907,35,1000,0.02705,0.05109
2009,30-45 y.,Hesse,Not Disabled (<= 30%),0.95233,303,303,0.92830,0.97636
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.91897,234,234,0.88393,0.95401
2009,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.95708,564,564,0.94034,0.97382
2009,30-45 y.,Bavaria,Not Disabled (<= 30%),0.94187,685,722,0.92479,0.95895
2009,30-45 y.,Bavaria,Disabled (> 30%),0.05727,37,722,0.04031,0.07423
2009,30-45 y.,Berlin,Not Disabled (<= 30%),0.94813,147,147,0.91216,0.98410
2009,30-45 y.,Brandenburg,Not Disabled (<= 30%),0.96448,174,174,0.93689,0.99206
2009,30-45 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.98819,107,107,0.96762,1.00876
2009,30-45 y.,Saxony,Not Disabled (<= 30%),0.95728,328,328,0.93536,0.97920
2009,30-45 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.89470,161,161,0.84714,0.94226
2009,30-45 y.,Thuringa,Not Disabled (<= 30%),0.96989,188,188,0.94540,0.99439
2009,46-65 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.81946,144,179,0.76296,0.87597
2009,46-65 y.,Schleswig-Holstein,Disabled (> 30%),0.17660,35,179,0.12058,0.23262
2009,46-65 y.,Hamburg,Not Disabled (<= 30%),0.79919,70,70,0.70467,0.89372
2009,46-65 y.,Lower Saxony,Not Disabled (<= 30%),0.81167,448,528,0.77829,0.84505
2009,46-65 y.,Lower Saxony,Disabled (> 30%),0.18329,80,528,0.15026,0.21632
2009,46-65 y.,Bremen,Not Disabled (<= 30%),0.74423,32,32,0.59064,0.89782
2009,46-65 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.81611,1030,1236,0.79450,0.83771
2009,46-65 y.,North Rhine-Westphalia,Disabled (> 30%),0.18221,206,1236,0.16068,0.20374
2009,46-65 y.,Hesse,Not Disabled (<= 30%),0.79303,386,462,0.75605,0.83001
2009,46-65 y.,Hesse,Disabled (> 30%),0.20382,76,462,0.16705,0.24059
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.85972,341,401,0.82568,0.89375
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.13685,60,401,0.10317,0.17054
2009,46-65 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.86116,580,673,0.83502,0.88731
2009,46-65 y.,Baden-Wuerttemberg,Disabled (> 30%),0.13100,93,673,0.10549,0.15651
2009,46-65 y.,Bavaria,Not Disabled (<= 30%),0.86101,793,915,0.83859,0.88344
2009,46-65 y.,Bavaria,Disabled (> 30%),0.13718,122,915,0.11488,0.15949
2009,46-65 y.,Berlin,Not Disabled (<= 30%),0.85043,229,264,0.80733,0.89353
2009,46-65 y.,Berlin,Disabled (> 30%),0.14957,35,264,0.10647,0.19267
2009,46-65 y.,Brandenburg,Not Disabled (<= 30%),0.87039,245,284,0.83126,0.90953
2009,46-65 y.,Brandenburg,Disabled (> 30%),0.12961,39,284,0.09047,0.16874
2009,46-65 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.83808,167,167,0.78204,0.89412
2009,46-65 y.,Saxony,Not Disabled (<= 30%),0.86987,419,483,0.83983,0.89991
2009,46-65 y.,Saxony,Disabled (> 30%),0.12956,64,483,0.09958,0.15954
2009,46-65 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.82997,239,280,0.78589,0.87406
2009,46-65 y.,Saxony-Anhalt,Disabled (> 30%),0.16693,41,280,0.12318,0.21069
2009,46-65 y.,Thuringa,Not Disabled (<= 30%),0.78581,237,290,0.73851,0.83311
2009,46-65 y.,Thuringa,Disabled (> 30%),0.21419,53,290,0.16689,0.26149
2009,66 and older,Schleswig-Holstein,Not Disabled (<= 30%),0.73628,106,106,0.65200,0.82057
2009,66 and older,Hamburg,Not Disabled (<= 30%),0.73814,50,50,0.61504,0.86124
2009,66 and older,Lower Saxony,Not Disabled (<= 30%),0.78431,335,423,0.74507,0.82355
2009,66 and older,Lower Saxony,Disabled (> 30%),0.21569,88,423,0.17645,0.25493
2009,66 and older,North Rhine-Westphalia,Not Disabled (<= 30%),0.68891,609,848,0.65774,0.72009
2009,66 and older,North Rhine-Westphalia,Disabled (> 30%),0.30384,239,848,0.27287,0.33482
2009,66 and older,Hesse,Not Disabled (<= 30%),0.71577,179,248,0.65952,0.77202
2009,66 and older,Hesse,Disabled (> 30%),0.28423,69,248,0.22798,0.34048
2009,66 and older,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.79232,173,220,0.73860,0.84605
2009,66 and older,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.20406,47,220,0.15069,0.25744
2009,66 and older,Baden-Wuerttemberg,Not Disabled (<= 30%),0.73383,338,448,0.69286,0.77480
2009,66 and older,Baden-Wuerttemberg,Disabled (> 30%),0.26617,110,448,0.22520,0.30714
2009,66 and older,Bavaria,Not Disabled (<= 30%),0.77024,424,555,0.73521,0.80527
2009,66 and older,Bavaria,Disabled (> 30%),0.22932,131,555,0.19431,0.26432
2009,66 and older,Berlin,Not Disabled (<= 30%),0.65734,104,147,0.58036,0.73433
2009,66 and older,Berlin,Disabled (> 30%),0.34266,43,147,0.26567,0.41964
2009,66 and older,Brandenburg,Not Disabled (<= 30%),0.81738,169,216,0.76574,0.86903
2009,66 and older,Brandenburg,Disabled (> 30%),0.18262,47,216,0.13097,0.23426
2009,66 and older,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.81063,88,88,0.72830,0.89296
2009,66 and older,Saxony,Not Disabled (<= 30%),0.84659,274,322,0.80716,0.88601
2009,66 and older,Saxony,Disabled (> 30%),0.14881,48,322,0.10988,0.18775
2009,66 and older,Saxony-Anhalt,Not Disabled (<= 30%),0.88370,162,162,0.83418,0.93322
2009,66 and older,Thuringa,Not Disabled (<= 30%),0.81124,165,207,0.75781,0.86468
2009,66 and older,Thuringa,Disabled (> 30%),0.17994,42,207,0.12748,0.23239
2010,17-29 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.91370,108,108,0.86049,0.96691
2010,17-29 y.,Hamburg,Not Disabled (<= 30%),0.93483,70,70,0.87659,0.99307
2010,17-29 y.,Lower Saxony,Not Disabled (<= 30%),0.90513,336,336,0.87374,0.93651
2010,17-29 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.91053,797,797,0.89070,0.93036
2010,17-29 y.,Hesse,Not Disabled (<= 30%),0.94332,248,248,0.91448,0.97216
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.93581,226,226,0.90378,0.96783
2010,17-29 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.91727,487,487,0.89278,0.94177
2010,17-29 y.,Bavaria,Not Disabled (<= 30%),0.89346,547,547,0.86759,0.91934
2010,17-29 y.,Berlin,Not Disabled (<= 30%),0.90397,162,162,0.85846,0.94948
2010,17-29 y.,Brandenburg,Not Disabled (<= 30%),0.90561,134,134,0.85593,0.95530
2010,17-29 y.,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.94031,105,105,0.89477,0.98584
2010,17-29 y.,Saxony,Not Disabled (<= 30%),0.93075,290,290,0.90148,0.96002
2010,17-29 y.,Saxony-Anhalt,Not Disabled (<= 30%),0.96569,156,156,0.93703,0.99434
2010,17-29 y.,Thuringa,Not Disabled (<= 30%),0.97657,155,155,0.95268,1.00046
2010,30-45 y.,Schleswig-Holstein,Not Disabled (<= 30%),0.95529,290,290,0.93146,0.97911
2010,30-45 y.,Hamburg,Not Disabled (<= 30%),0.97115,148,148,0.94409,0.99821
2010,30-45 y.,Lower Saxony,Not Disabled (<= 30%),0.93250,809,809,0.91521,0.94980
2010,30-45 y.,Bremen,Not Disabled (<= 30%),0.93155,71,71,0.87240,0.99071
2010,30-45 y.,North Rhine-Westphalia,Not Disabled (<= 30%),0.95268,1902,1963,0.94328,0.96207
2010,30-45 y.,North Rhine-Westphalia,Disabled (> 30%),0.04663,61,1963,0.03730,0.05596
2010,30-45 y.,Hesse,Not Disabled (<= 30%),0.96942,643,643,0.95610,0.98274
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.94408,451,451,0.92285,0.96531
2010,30-45 y.,Baden-Wuerttemberg,Not Disabled (<= 30%),0.98440,1159,1159,0.97727,0.99154
2010,30-45 y.,Bavaria,Not Disabled (<= 30%),0.95616,1388,1433,0.94556,0.96677
2010,30-45 y.,Bavaria,Disabled (> 30%),0.04330,45,1433,0.03275,0.05384
2010,30-45 y.,Berlin,Not Disabled (<= 30%),0.92630,299,299,0.89664,0.95597
