year,age_gr,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11523,187,2000,0.10123,0.12923
2003,66 and older,Primary Level,Not Disabled (<= 30%),0.83381,45,45,0.72381,0.94380
2003,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77856,611,781,0.74942,0.80770
2003,66 and older,Lower Secondary Level,Disabled (> 30%),0.21518,170,781,0.18634,0.24401
2003,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.71967,1385,1879,0.69936,0.73999
2003,66 and older,Upper Secondary Level,Disabled (> 30%),0.27616,494,1879,0.25593,0.29638
2003,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.78993,76,76,0.69774,0.88212
2003,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.70540,186,247,0.64843,0.76237
2003,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.29460,61,247,0.23763,0.35157
2003,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.78300,463,572,0.74919,0.81681
2003,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.21576,109,572,0.18202,0.24950
2004,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.99844,637,637,0.99537,1.00151
2004,17-29 y.,Primary Level,Not Disabled (<= 30%),0.90532,38,38,0.81098,0.99966
2004,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.97563,750,750,0.96458,0.98667
2004,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98946,1686,1686,0.98458,0.99433
2004,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98170,269,269,0.96566,0.99775
2004,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.93788,89,89,0.88745,0.98831
2004,30-45 y.,Primary Level,Not Disabled (<= 30%),0.78249,60,60,0.67722,0.88776
2004,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90130,380,420,0.87274,0.92986
2004,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.09630,40,420,0.06805,0.12454
2004,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95599,3208,3339,0.94903,0.96295
2004,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04269,131,3339,0.03583,0.04955
2004,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96842,510,510,0.95323,0.98361
2004,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97732,648,648,0.96585,0.98880
2004,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96576,1449,1482,0.95650,0.97502
2004,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.03424,33,1482,0.02498,0.04350
2004,46-65 y.,Primary Level,Not Disabled (<= 30%),0.83162,69,69,0.74268,0.92056
2004,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77320,484,617,0.74013,0.80627
2004,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.22416,133,617,0.19123,0.25709
2004,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82111,3134,3764,0.80886,0.83335
2004,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17613,630,3764,0.16396,0.18830
2004,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87424,231,231,0.83139,0.91709
2004,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78547,515,630,0.75339,0.81755
2004,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.21453,115,630,0.18245,0.24661
2004,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88606,1802,1991,0.87210,0.90002
2004,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11349,189,1991,0.09955,0.12742
2004,66 and older,Primary Level,Not Disabled (<= 30%),0.81875,47,47,0.70742,0.93007
2004,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.76842,590,763,0.73847,0.79837
2004,66 and older,Lower Secondary Level,Disabled (> 30%),0.22496,173,763,0.19531,0.25461
2004,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.71768,1419,1948,0.69769,0.73768
2004,66 and older,Upper Secondary Level,Disabled (> 30%),0.27704,529,1948,0.25716,0.29692
2004,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.77990,76,76,0.68614,0.87367
2004,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.70884,192,253,0.65275,0.76493
2004,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.28590,61,253,0.23012,0.34169
2004,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79015,512,620,0.75807,0.82223
2004,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20677,108,620,0.17487,0.23867
2005,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.99572,646,646,0.99069,1.00076
2005,17-29 y.,Primary Level,Not Disabled (<= 30%),0.91590,41,41,0.82988,1.00191
2005,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.97216,682,682,0.95980,0.98451
2005,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.99004,1583,1583,0.98515,0.99493
2005,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98584,277,277,0.97190,0.99978
2005,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95939,205,205,0.93230,0.98647
2005,30-45 y.,Primary Level,Not Disabled (<= 30%),0.79917,55,55,0.69231,0.90602
2005,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.88692,364,406,0.85608,0.91776
2005,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.11022,42,406,0.07972,0.14072
2005,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95557,2968,3095,0.94831,0.96283
2005,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04409,127,3095,0.03686,0.05132
2005,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96063,482,482,0.94325,0.97801
2005,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96440,601,601,0.94958,0.97923
2005,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96820,1349,1381,0.95894,0.97746
2005,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.03180,32,1381,0.02254,0.04106
2005,46-65 y.,Primary Level,Not Disabled (<= 30%),0.74992,65,65,0.64382,0.85602
2005,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78080,433,547,0.74610,0.81551
2005,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20748,114,547,0.17347,0.24149
2005,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81631,2955,3583,0.80363,0.82899
2005,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18129,628,3583,0.16867,0.19391
2005,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90839,226,226,0.87070,0.94608
2005,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81448,509,617,0.78378,0.84518
2005,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.18435,108,617,0.15373,0.21498
2005,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88813,1732,1912,0.87400,0.90226
2005,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11101,180,1912,0.09692,0.12509
2005,66 and older,Primary Level,Not Disabled (<= 30%),0.87374,44,44,0.77447,0.97302
2005,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77912,567,732,0.74905,0.80919
2005,66 and older,Lower Secondary Level,Disabled (> 30%),0.21977,165,732,0.18975,0.24979
2005,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.71048,1411,1947,0.69032,0.73063
2005,66 and older,Upper Secondary Level,Disabled (> 30%),0.28442,536,1947,0.26437,0.30446
2005,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.75415,76,76,0.65670,0.85160
2005,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.66456,182,251,0.60603,0.72308
2005,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.33058,69,251,0.27227,0.38890
2005,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.80825,551,662,0.77823,0.83826
2005,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.18828,111,662,0.15848,0.21809
2006,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.62584,387,387,0.57756,0.67411
2006,17-29 y.,Primary Level,Not Disabled (<= 30%),0.92731,44,44,0.84971,1.00491
2006,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91345,667,667,0.89209,0.93480
2006,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98514,1651,1651,0.97931,0.99098
2006,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97864,284,284,0.96180,0.99549
2006,17-29 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.98804,68,68,0.96202,1.01407
2006,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99349,245,245,0.98341,1.00358
2006,30-45 y.,Primary Level,Not Disabled (<= 30%),0.79801,48,48,0.68323,0.91279
2006,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.89685,362,362,0.86548,0.92823
2006,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95257,3050,3181,0.94518,0.95996
2006,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04594,131,3181,0.03867,0.05322
2006,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96663,539,539,0.95146,0.98181
2006,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.95904,607,607,0.94326,0.97482
2006,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96603,1409,1444,0.95668,0.97537
2006,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.03397,35,1444,0.02463,0.04332
2006,46-65 y.,Primary Level,Not Disabled (<= 30%),0.75866,58,58,0.64757,0.86974
2006,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.76245,447,573,0.72758,0.79733
2006,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.23075,126,573,0.19623,0.26528
2006,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81692,3247,3904,0.80479,0.82906
2006,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17842,657,3904,0.16641,0.19044
2006,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89207,234,234,0.85223,0.93191
2006,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82291,533,644,0.79340,0.85241
2006,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.17598,111,644,0.14655,0.20542
2006,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89222,1886,2087,0.87891,0.90553
2006,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10677,201,2087,0.09352,0.12003
2006,66 and older,Primary Level,Not Disabled (<= 30%),0.76911,48,48,0.64863,0.88958
2006,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.75898,628,825,0.72977,0.78818
2006,66 and older,Lower Secondary Level,Disabled (> 30%),0.23375,197,825,0.20486,0.26265
2006,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.70880,1668,2298,0.69022,0.72738
2006,66 and older,Upper Secondary Level,Disabled (> 30%),0.28529,630,2298,0.26683,0.30376
2006,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.73462,85,85,0.64019,0.82904
2006,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.68952,228,306,0.63759,0.74145
2006,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.29921,78,306,0.24782,0.35060
2006,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79038,654,797,0.76210,0.81866
2006,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20771,143,797,0.17952,0.23589
2007,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.51797,340,340,0.46478,0.57117
2007,17-29 y.,Primary Level,Not Disabled (<= 30%),0.95937,37,37,0.89488,1.02386
2007,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.91330,592,592,0.89061,0.93598
2007,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98296,1550,1550,0.97652,0.98941
2007,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99675,259,259,0.98980,1.00370
2007,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.99312,221,221,0.98219,1.00404
2007,30-45 y.,Primary Level,Not Disabled (<= 30%),0.88442,46,46,0.79101,0.97784
2007,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.89239,301,335,0.85915,0.92562
2007,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.10288,34,335,0.07029,0.13546
2007,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95441,2730,2849,0.94674,0.96207
2007,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04526,119,2849,0.03763,0.05290
2007,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.95264,504,504,0.93408,0.97120
2007,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96317,540,540,0.94727,0.97907
2007,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.96484,1341,1377,0.95511,0.97458
2007,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.03516,36,1377,0.02542,0.04489
2007,46-65 y.,Primary Level,Not Disabled (<= 30%),0.69595,49,49,0.56581,0.82608
2007,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.78187,393,499,0.74560,0.81814
2007,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.21256,106,499,0.17662,0.24849
2007,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81607,3008,3618,0.80344,0.82869
2007,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17962,610,3618,0.16711,0.19213
2007,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.88818,235,235,0.84780,0.92856
2007,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81947,505,607,0.78884,0.85009
2007,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.16967,102,607,0.13978,0.19955
2007,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.87968,1771,1972,0.86531,0.89404
2007,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11732,201,1972,0.10311,0.13152
2007,66 and older,Primary Level,Not Disabled (<= 30%),0.84005,43,43,0.72919,0.95091
2007,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77824,592,765,0.74878,0.80770
2007,66 and older,Lower Secondary Level,Disabled (> 30%),0.22085,173,765,0.19143,0.25026
2007,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.72040,1665,2260,0.70190,0.73891
2007,66 and older,Upper Secondary Level,Disabled (> 30%),0.27385,595,2260,0.25546,0.29224
2007,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.70278,86,86,0.60562,0.79994
2007,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.69226,229,310,0.64080,0.74373
2007,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.30774,81,310,0.25627,0.35920
2007,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79111,666,814,0.76316,0.81905
2007,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20804,148,814,0.18014,0.23594
2008,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.58736,350,350,0.53570,0.63901
2008,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.89163,525,525,0.86502,0.91825
2008,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98298,1394,1394,0.97619,0.98977
2008,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99555,225,225,0.98683,1.00427
2008,30-45 y.,Primary Level,Not Disabled (<= 30%),0.89259,44,44,0.80005,0.98514
2008,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.88114,286,286,0.84356,0.91871
2008,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.95029,2495,2605,0.94195,0.95864
2008,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.04774,110,2605,0.03955,0.05593
2008,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96446,459,459,0.94751,0.98142
2008,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94619,463,463,0.92562,0.96677
2008,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.97379,1210,1210,0.96479,0.98280
2008,46-65 y.,Primary Level,Not Disabled (<= 30%),0.75265,44,44,0.62369,0.88162
2008,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.79244,343,440,0.75450,0.83038
2008,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.20520,97,440,0.16742,0.24298
2008,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81766,2874,3457,0.80478,0.83053
2008,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17711,583,3457,0.16438,0.18983
2008,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89600,257,257,0.85861,0.93340
2008,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85000,491,580,0.82092,0.87909
2008,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.14904,89,580,0.12003,0.17804
2008,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88500,1660,1850,0.87046,0.89954
2008,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.11364,190,1850,0.09918,0.12811
2008,66 and older,Primary Level,Not Disabled (<= 30%),0.78446,33,33,0.64198,0.92693
2008,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.77559,554,716,0.74501,0.80617
2008,66 and older,Lower Secondary Level,Disabled (> 30%),0.21932,162,716,0.18899,0.24965
2008,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.73383,1665,2228,0.71548,0.75219
2008,66 and older,Upper Secondary Level,Disabled (> 30%),0.26187,563,2228,0.24361,0.28013
2008,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.69676,81,81,0.59604,0.79749
2008,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.70620,231,313,0.65566,0.75675
2008,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.29380,82,313,0.24325,0.34434
2008,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.79288,716,868,0.76590,0.81985
2008,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.20644,152,868,0.17950,0.23338
2009,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.62763,311,311,0.57381,0.68144
2009,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.90256,466,466,0.87560,0.92951
2009,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.99128,1243,1243,0.98611,0.99645
2009,30-45 y.,Primary Level,Not Disabled (<= 30%),0.87589,41,41,0.77372,0.97807
2009,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.89057,247,247,0.85156,0.92958
2009,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94556,2220,2329,0.93634,0.95478
2009,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05346,109,2329,0.04432,0.06259
2009,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94062,420,420,0.91799,0.96325
2009,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94411,418,418,0.92206,0.96616
2009,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98123,1130,1130,0.97332,0.98915
2009,46-65 y.,Primary Level,Not Disabled (<= 30%),0.73570,39,39,0.59549,0.87590
2009,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.80582,306,386,0.76630,0.84533
2009,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.18866,80,386,0.14958,0.22774
2009,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81646,2723,3283,0.80321,0.82970
2009,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.18013,560,3283,0.16699,0.19328
2009,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86337,241,274,0.82263,0.90411
2009,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.12914,33,274,0.08936,0.16892
2009,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83992,455,544,0.80908,0.87076
2009,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.15909,89,544,0.12833,0.18986
2009,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89546,1589,1756,0.88114,0.90977
2009,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10428,167,1756,0.08998,0.11858
2009,66 and older,Primary Level,Not Disabled (<= 30%),0.81000,34,34,0.67615,0.94385
2009,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.78256,505,651,0.75085,0.81427
2009,66 and older,Lower Secondary Level,Disabled (> 30%),0.21638,146,651,0.18473,0.24804
2009,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74003,1633,2167,0.72156,0.75850
2009,66 and older,Upper Secondary Level,Disabled (> 30%),0.25709,534,2167,0.23869,0.27550
2009,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.71428,71,71,0.60845,0.82011
2009,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.73892,239,316,0.69041,0.78742
2009,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.26108,77,316,0.21258,0.30959
2009,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.77229,711,878,0.74453,0.80004
2009,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.22313,167,878,0.19557,0.25068
2010,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.65809,406,406,0.61189,0.70428
2010,17-29 y.,Primary Level,Not Disabled (<= 30%),0.96740,95,95,0.93150,1.00330
2010,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.89647,735,735,0.87444,0.91851
2010,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98179,1693,1693,0.97542,0.98816
2010,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98057,268,268,0.96402,0.99713
2010,30-45 y.,Primary Level,Not Disabled (<= 30%),0.91956,143,143,0.87482,0.96429
2010,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.89914,619,651,0.87599,0.92229
2010,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.09892,32,651,0.07596,0.12187
2010,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94502,4207,4367,0.93826,0.95178
2010,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05365,160,4367,0.04697,0.06033
2010,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96479,937,937,0.95298,0.97660
2010,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96422,614,614,0.94951,0.97892
2010,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98734,2247,2247,0.98272,0.99197
2010,46-65 y.,Primary Level,Not Disabled (<= 30%),0.78159,41,41,0.65355,0.90964
2010,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.76339,337,432,0.72326,0.80351
2010,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.22798,95,432,0.18837,0.26759
2010,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.82179,2990,3563,0.80922,0.83436
2010,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17273,573,3563,0.16031,0.18514
2010,46-65 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.85469,342,384,0.81939,0.88998
2010,46-65 y.,Post-secondary Non-tertiary Level,Disabled (> 30%),0.14362,42,384,0.10850,0.17874
2010,46-65 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.84715,505,603,0.81841,0.87590
2010,46-65 y.,First Stage of Tertiary Education,Disabled (> 30%),0.15188,98,603,0.12321,0.18055
2010,46-65 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88967,1722,1881,0.87551,0.90384
2010,46-65 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.10680,159,1881,0.09284,0.12076
2010,66 and older,Lower Secondary Level,Not Disabled (<= 30%),0.78566,474,603,0.75288,0.81844
2010,66 and older,Lower Secondary Level,Disabled (> 30%),0.20823,129,603,0.17579,0.24066
2010,66 and older,Upper Secondary Level,Not Disabled (<= 30%),0.74476,1560,2056,0.72591,0.76361
2010,66 and older,Upper Secondary Level,Disabled (> 30%),0.24761,496,2056,0.22895,0.26628
2010,66 and older,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.72947,72,72,0.62614,0.83280
2010,66 and older,First Stage of Tertiary Education,Not Disabled (<= 30%),0.71797,232,315,0.66820,0.76774
2010,66 and older,First Stage of Tertiary Education,Disabled (> 30%),0.26802,83,315,0.21903,0.31701
2010,66 and older,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.76637,723,894,0.73861,0.79412
2010,66 and older,Second Stage of Tertiary Education,Disabled (> 30%),0.23160,171,894,0.20393,0.25927
2011,17-29 y.,Pre-primary Level,Not Disabled (<= 30%),0.57279,470,470,0.52802,0.61756
2011,17-29 y.,Primary Level,Not Disabled (<= 30%),0.89066,93,93,0.82689,0.95443
2011,17-29 y.,Lower Secondary Level,Not Disabled (<= 30%),0.88761,749,749,0.86498,0.91025
2011,17-29 y.,Upper Secondary Level,Not Disabled (<= 30%),0.98230,1749,1749,0.97612,0.98848
2011,17-29 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99127,271,271,0.98018,1.00237
2011,17-29 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98895,329,329,0.97764,1.00026
2011,30-45 y.,Primary Level,Not Disabled (<= 30%),0.86304,142,142,0.80630,0.91979
2011,30-45 y.,Lower Secondary Level,Not Disabled (<= 30%),0.93045,694,725,0.91192,0.94898
2011,30-45 y.,Lower Secondary Level,Disabled (> 30%),0.06777,31,725,0.04946,0.08607
2011,30-45 y.,Upper Secondary Level,Not Disabled (<= 30%),0.94811,4546,4743,0.94180,0.95443
2011,30-45 y.,Upper Secondary Level,Disabled (> 30%),0.05169,197,4743,0.04539,0.05799
2011,30-45 y.,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.96114,1035,1035,0.94937,0.97292
2011,30-45 y.,First Stage of Tertiary Education,Not Disabled (<= 30%),0.97126,637,637,0.95827,0.98424
2011,30-45 y.,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.98212,2411,2449,0.97687,0.98737
2011,30-45 y.,Second Stage of Tertiary Education,Disabled (> 30%),0.01788,38,2449,0.01263,0.02313
2011,46-65 y.,Primary Level,Not Disabled (<= 30%),0.70322,62,62,0.58857,0.81786
2011,46-65 y.,Lower Secondary Level,Not Disabled (<= 30%),0.77372,493,629,0.74100,0.80645
2011,46-65 y.,Lower Secondary Level,Disabled (> 30%),0.22255,136,629,0.19001,0.25508
2011,46-65 y.,Upper Secondary Level,Not Disabled (<= 30%),0.81928,3916,4719,0.80830,0.83026
2011,46-65 y.,Upper Secondary Level,Disabled (> 30%),0.17920,803,4719,0.16826,0.19015
