"year","bula_h","hhtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2003","Bremen","Sonstige","","","","","","","","","","","","","",""
"2003","Hamburg","(Ehe-)Paar ohne Kind(er)","30924.61","23057","104","0","0","51600","69050","160900","21986.3","39862.92","0","201000","12600","52422"
"2003","Hamburg","1-Pers.- Haushalt","16883.96","350","71","0","0","33000","46800","78000","11160.26","22607.66","0","92200","0","27050"
"2003","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Hamburg","Paar mit Kind(ern)","67186.81","56725.5","187","27500","44027","73890","156720","183592","61012.45","73361.17","24321","249999","60000","70070"
"2003","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2003","Hessen","(Ehe-)Paar ohne Kind(er)","34857.85","24250","568","0","0","55951","83730","191991","31063.08","38652.62","0","216000","30800","40616"
"2003","Hessen","1-Pers.- Haushalt","15155.16","0","182","0","0","26369","48600","96000","9859.82","20450.5","0","3e+05","0","10980"
"2003","Hessen","Alleinerziehende","23755.71","21979","87","213","7800","30200","49633","85800","19063.56","28447.86","0","85800","20300","29709"
"2003","Hessen","Paar mit Kind(ern)","53336.54","47750","1108","20050","34800","64314","89400","168340","50612.18","56060.9","0","405999","50467","54478"
"2003","Hessen","Sonstige","37989.73","13930","55","10248","10248","52980","105600","199720","24613.57","51365.89","0","199720","25590","67727"
"2003","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2003","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2003","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2003","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2003","Niedersachsen","(Ehe-)Paar ohne Kind(er)","24395","5336.5","626","0","0","43000","72061","107450","21547.43","27242.57","0","204000","9840","26550"
"2003","Niedersachsen","1-Pers.- Haushalt","14059.72","1400","212","0","0","28200","38250","63000","11251.72","16867.72","0","145141","630","12508"
"2003","Niedersachsen","Alleinerziehende","20822.58","18370","158","1500","5285","29932","46819","75600","17422.36","24222.8","0","120000","12000","24000"
"2003","Niedersachsen","Paar mit Kind(ern)","46879.36","43085.5","1426","14001","30208","57940","83846","153823","45017.85","48740.87","0","309999","46520","49700"
"2003","Niedersachsen","Sonstige","32489.72","25998","102","0","15101","36342","65548","183250","24305.11","40674.33","0","183250","31900","54040"
"2003","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","30296.5","14917","1644","0","0","50237","80334","163323","27975.83","32617.17","0","540000","18900","27819"
"2003","Nordrhein-Westfalen","1-Pers.- Haushalt","16105.6","1320","621","0","0","30382","44126","87300","13706.49","18504.71","0","480000","860","8253"
"2003","Nordrhein-Westfalen","Alleinerziehende","18689.17","15592","331","0","975","29200","50863","78400","16343.42","21034.92","0","120000","15125","19165"
"2003","Nordrhein-Westfalen","Paar mit Kind(ern)","50189.35","43403","3295","17800","31291","60800","84000","186000","48619.88","51758.82","0","420000","48000","49954"
"2003","Nordrhein-Westfalen","Sonstige","32721.23","19050","185","0","5843","46200","80900","174000","26831.32","38611.14","0","174000","41181","57700"
"2003","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","27556.8","8800.5","440","0","0","49700","70800","120000","24401.53","30712.07","0","123632","6000","30250"
"2003","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","11766.47","0","180","0","0","24000","33780","77050","8300.17","15232.77","0","144000","0","4950"
"2003","Rheinland-Pfalz,Saarland","Alleinerziehende","12224.57","5142.5","118","0","1316","22400","30900","66250","9245.36","15203.78","0","66250","4840","10680"
"2003","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","48391.02","41454.5","974","19360","29756","61472","84000","147936","46324.55","50457.49","0","240475","42000","48680"
"2003","Rheinland-Pfalz,Saarland","Sonstige","32769.61","33615","88","2560","14000","39375","60036","105168","26325.58","39213.64","0","105168","21000","39375"
"2003","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2003","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2003","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2003","Saarland","Sonstige","","","","","","","","","","","","","",""
"2003","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2003","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2003","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2003","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2003","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2003","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2003","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2003","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","30803.73","23393.5","266","0","0","54600","69722","130360","25927.79","35679.67","0","156000","18677","34334"
"2003","Schleswig-Holstein","1-Pers.- Haushalt","13779.94","1028","95","0","0","22191","30160","84142","8858.56","18701.32","0","180000","0","16794"
"2003","Schleswig-Holstein","Alleinerziehende","30993.32","6900","47","0","2294","39100","76954","192268","16582.17","45404.47","0","192268","3575","26100"
"2003","Schleswig-Holstein","Paar mit Kind(ern)","48713.57","42737.5","449","16300","29528","58300","83625","162445","45081.21","52345.93","0","322815","47840","51386"
"2003","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2003","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2003","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2003","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2003","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2003","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2004","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","32801.04","26147.5","840","0","0","57000","80022","128627","29764.27","35837.81","0","467386","28600","36101"
"2004","Baden-Wuerttemberg","1-Pers.- Haushalt","16323.75","1450","309","0","0","32150","48000","76112","13807.04","18840.46","0","116000","636","12552"
"2004","Baden-Wuerttemberg","Alleinerziehende","23241.54","21650","206","0","4800","33616","52388","75810","19962.83","26520.25","0","126439","19700","30632"
"2004","Baden-Wuerttemberg","Paar mit Kind(ern)","53063.16","47027","2064","23150","35300","64902","88666","162120","51404.86","54721.46","0","410400","50400","53638"
"2004","Baden-Wuerttemberg","Sonstige","50488.09","42153.5","103","24000","35650","71700","92350","123852","44432.62","56543.56","0","123852","40120","43200"
"2004","Bayern","(Ehe-)Paar ohne Kind(er)","28239.13","15300","1034","0","0","48000","73252","138281","25606.98","30871.28","0","388500","21460","29848"
"2004","Bayern","1-Pers.- Haushalt","15449.53","2690","381","0","0","29363","42900","75600","13030.52","17868.54","0","192000","2000","12120"
"2004","Bayern","Alleinerziehende","23700.91","19241","239","2150","9274","34959","43950","91150","20378.6","27023.22","0","180000","16920","24562"
"2004","Bayern","Paar mit Kind(ern)","53934.9","48100","2254","20600","34150","66000","88301","203400","52182.58","55687.22","0","348931","51300","55300"
"2004","Bayern","Sonstige","53087.08","40850.5","102","0","12080","77062","87777","220928","43196.36","62977.8","0","220928","21600","43491"
"2004","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Berlin","Sonstige","","","","","","","","","","","","","",""
"2004","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2004","Bremen","(Ehe-)Paar ohne Kind(er)","26964.69","12262","66","0","0","42370","78450","143984","14283.31","39646.07","0","214200","9194","44510"
"2004","Bremen","1-Pers.- Haushalt","13459.39","0","31","0","0","26565","45954","67205","5397.67","21521.11","0","67205","0","22594"
"2004","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Bremen","Paar mit Kind(ern)","37909.09","32112","97","7900","11750","50275","70849","148071","30118.95","45699.23","6000","148071","32100","54271"
"2004","Bremen","Sonstige","","","","","","","","","","","","","",""
"2004","Hamburg","(Ehe-)Paar ohne Kind(er)","36085.59","31194.5","108","0","0","65930","86100","153850","28007.73","44163.45","0","163700","18700","46310"
"2004","Hamburg","1-Pers.- Haushalt","16618.06","3015","69","0","0","32240","45786","84000","11065.21","22170.91","0","90000","0","25900"
"2004","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Hamburg","Paar mit Kind(ern)","63753","53915","185","31237","39897","67200","107718","152950","57506.82","69999.18","23600","257249","61200","65839"
"2004","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2004","Hessen","(Ehe-)Paar ohne Kind(er)","34933.62","24791","548","0","0","56993","83108","169000","30494.72","39372.52","0","402000","31257","40392"
"2004","Hessen","1-Pers.- Haushalt","17067.31","0","184","0","0","30396","48600","89200","7719.66","26414.96","0","720000","0","11740"
"2004","Hessen","Alleinerziehende","24268.61","19505","85","3600","12005","31603","40500","78400","19953.22","28584","0","78400","16080","29400"
"2004","Hessen","Paar mit Kind(ern)","51895.05","48683.5","1027","20152","32461","65009","81992","189583","49321.07","54469.03","0","311782","50250","53350"
"2004","Hessen","Sonstige","34410.65","22211.5","61","7600","17537","55328","59544","208000","23475.09","45346.21","0","208000","22223","58748"
"2004","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2004","Niedersachsen","(Ehe-)Paar ohne Kind(er)","24054.05","4099","634","0","0","44340","69609","120000","21324.33","26783.77","0","147914","13988","26808"
"2004","Niedersachsen","1-Pers.- Haushalt","14663.29","1550","225","0","0","26200","38400","59000","10707.25","18619.33","0","362854","0","10070"
"2004","Niedersachsen","Alleinerziehende","17510.84","15381","136","150","4200","26500","39743","59994","13988.28","21033.4","0","120000","11496","18500"
"2004","Niedersachsen","Paar mit Kind(ern)","44976.85","41425","1408","9216","29648","57947","78136","146164","42995.21","46958.49","0","379800","46387","49500"
"2004","Niedersachsen","Sonstige","34837.9","36415","91","0","2460","44072","60014","167800","24951.45","44724.35","0","167800","37430","50160"
"2004","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","31160.09","19925.5","1692","0","0","51693","76769","167235","28785.39","33534.79","0","670363","23760","29700"
"2004","Nordrhein-Westfalen","1-Pers.- Haushalt","16035.33","360","579","0","0","28800","44200","91560","12738.58","19332.08","0","761931","300","7112"
"2004","Nordrhein-Westfalen","Alleinerziehende","18265.77","15874","320","0","1680","29120","42750","70128","16165.68","20365.86","0","80600","13257","18545"
"2004","Nordrhein-Westfalen","Paar mit Kind(ern)","49983.57","45171.5","3121","15392","31100","62218","83585","179015","48290.22","51676.92","0","696000","48200","50325"
"2004","Nordrhein-Westfalen","Sonstige","35606.92","18997.5","162","0","3636","51327","105000","146400","29667.99","41545.85","0","146400","28400","54196"
"2004","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","25669.19","8831","406","0","0","45675","75368","111000","22381.98","28956.4","0","131976","5260","23151"
"2004","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","12046.28","0","192","0","0","23100","36500","66200","8980.49","15112.07","0","144000","0","6515"
"2004","Rheinland-Pfalz,Saarland","Alleinerziehende","14619.42","7310.5","105","0","1560","24000","34905","66250","10879.38","18359.46","0","73036","7800","20112"
"2004","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","47476.55","43450","961","15440","32960","60050","80430","118377","45502.13","49450.97","0","240045","47304","50352"
"2004","Rheinland-Pfalz,Saarland","Sonstige","26451.2","24750","73","4800","7200","28806","43809","124059","18599.09","34303.31","0","124059","23580","28806"
"2004","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Saarland","Sonstige","","","","","","","","","","","","","",""
"2004","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2004","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2004","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","27403.79","15975","272","0","0","44530","67341","122000","22525.47","32282.11","0","186600","15900","32753"
"2004","Schleswig-Holstein","1-Pers.- Haushalt","11759.54","0","88","0","0","21480","34900","52345","7894.42","15624.66","0","90000","0","9700"
"2004","Schleswig-Holstein","Alleinerziehende","25582.63","6245.5","46","0","0","39662","79621","120170","15140.53","36024.73","0","120170","2244","27737"
"2004","Schleswig-Holstein","Paar mit Kind(ern)","48244.55","45306.5","442","10552","27900","60379","75796","137840","42716.95","53772.15","0","659441","50000","55788"
"2004","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2004","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2004","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2004","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2004","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2004","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2005","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","31257.77","24672","800","0","0","54018","76100","128156","28618.16","33897.38","0","221600","24400","35900"
"2005","Baden-Wuerttemberg","1-Pers.- Haushalt","17181.12","2785","320","0","0","34980","50400","74664","14604.71","19757.53","0","123900","2770","15400"
"2005","Baden-Wuerttemberg","Alleinerziehende","21343.02","20764","210","0","4800","33280","46500","89900","18398.2","24287.84","0","110000","15160","23400"
"2005","Baden-Wuerttemberg","Paar mit Kind(ern)","54558.62","48430.5","1959","20913","35510","68800","94011","174751","52751.46","56365.78","0","391811","50700","54400"
"2005","Baden-Wuerttemberg","Sonstige","51810.57","55030","89","18000","36540","78900","82400","88219","46488.87","57132.27","0","96000","36610","54860"
"2005","Bayern","(Ehe-)Paar ohne Kind(er)","28517.75","18519","974","0","0","48716","77062","136555","26062.68","30972.82","0","222891","22960","30800"
"2005","Bayern","1-Pers.- Haushalt","17559.77","3650","387","0","0","32900","45900","89811","15070.36","20049.18","0","180000","3150","16000"
"2005","Bayern","Alleinerziehende","23160.73","21550","235","790","6010","34184","46714","93000","19536.03","26785.43","0","192719","19500","24774"
"2005","Bayern","Paar mit Kind(ern)","54075.17","49045.5","2153","19675","33734","64946","91800","168000","52384.27","55766.07","0","293697","52100","56700"
"2005","Bayern","Sonstige","48321.61","40797","93","0","12408","101568","101568","108460","40815.43","55827.79","0","108460","21695","55900"
"2005","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Berlin","Sonstige","","","","","","","","","","","","","",""
"2005","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2005","Bremen","(Ehe-)Paar ohne Kind(er)","24125.07","10620","46","0","0","38260","81892","123312","10222.46","38027.68","0","144411","0","66560"
"2005","Bremen","1-Pers.- Haushalt","18562.72","0","35","0","0","35060","68683","74240","10111.57","27013.87","0","74240","0","22157"
"2005","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Bremen","Paar mit Kind(ern)","39261.27","37720.5","77","15639","23000","43285","69003","111400","32916.43","45606.11","12400","111400","29415","49190"
"2005","Bremen","Sonstige","","","","","","","","","","","","","",""
"2005","Hamburg","(Ehe-)Paar ohne Kind(er)","36816.62","34639","100","0","0","60000","81041","166770","27807.78","45825.46","0","192000","18400","54700"
"2005","Hamburg","1-Pers.- Haushalt","12638.93","2340","71","0","0","27600","40045","60000","8208.38","17069.48","0","96000","0","9310"
"2005","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Hamburg","Paar mit Kind(ern)","64471.74","58600","167","30000","42451","72897","103518","257799","57966.3","70977.18","4480","257799","58400","66748"
"2005","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2005","Hessen","(Ehe-)Paar ohne Kind(er)","35203.33","24758","548","0","0","58940","80908","171558","30998.9","39407.76","0","442008","28086","39030"
"2005","Hessen","1-Pers.- Haushalt","16266.56","2225","204","0","0","28602","45900","73800","10916.56","21616.56","0","360000","2400","17400"
"2005","Hessen","Alleinerziehende","26645.26","24338.5","88","4800","8070","38882","46050","85487","22283.44","31007.08","0","85487","17700","31800"
"2005","Hessen","Paar mit Kind(ern)","57566.72","50025","895","21017","36480","65815","106334","198000","54759.27","60374.17","0","365356","50616","55001"
"2005","Hessen","Sonstige","32441.36","18650","49","0","18200","57563","60300","220600","19777.08","45105.64","0","220600","19100","57563"
"2005","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Mecklenburg-Vorpommern","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Mecklenburg-Vorpommern","Sonstige","","","","","","","","","","","","","",""
"2005","Niedersachsen","(Ehe-)Paar ohne Kind(er)","24348.38","5701","638","0","0","40800","67600","128100","20958.22","27738.54","0","480000","16000","26172"
"2005","Niedersachsen","1-Pers.- Haushalt","14086.82","0","220","0","0","27050","39600","109800","11063.65","17109.99","0","138653","0","9600"
"2005","Niedersachsen","Alleinerziehende","18728.2","13532","141","177","5576","30182","40396","61801","14660.26","22796.14","0","120000","12323","19200"
"2005","Niedersachsen","Paar mit Kind(ern)","43809.3","41304","1253","12800","30450","56340","75600","128686","41809.3","45809.3","0","277852","44487","50000"
"2005","Niedersachsen","Sonstige","36378.68","32302.5","95","0","21651","48140","67461","175028","28381.4","44375.96","0","175028","43602","51365"
"2005","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","28266.74","13079","1662","0","0","49814","74100","144534","26268.29","30265.19","0","408556","18200","25470"
"2005","Nordrhein-Westfalen","1-Pers.- Haushalt","15500.59","61","577","0","0","30550","44100","96000","13293.75","17707.43","0","360000","0","6320"
"2005","Nordrhein-Westfalen","Alleinerziehende","15880.57","9234.5","343","0","0","25657","44700","78477","13779.77","17981.37","0","91600","9109","14619"
"2005","Nordrhein-Westfalen","Paar mit Kind(ern)","51455.22","45297.5","2906","17760","32500","63100","87966","186000","49791.07","53119.37","0","579999","49500","52323"
"2005","Nordrhein-Westfalen","Sonstige","39495.94","30051.5","159","0","12000","61061","111950","123533","33678.61","45313.27","0","123533","29900","47533"
"2005","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","25785.58","8823","390","0","0","46752","74400","110150","22305.02","29266.14","0","155000","2400","20878"
"2005","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","14133.48","0","188","0","0","26568","39734","120000","10363.69","17903.27","0","216000","0","4800"
"2005","Rheinland-Pfalz,Saarland","Alleinerziehende","17011.92","13538.5","112","0","1200","27616","38532","67500","13190.35","20833.49","0","74760","9600","23400"
"2005","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","45706.27","42066","896","16800","31480","59890","74071","117700","43909.47","47503.07","0","135000","45619","50204"
"2005","Rheinland-Pfalz,Saarland","Sonstige","26390.84","19600","65","4800","14400","40562","49033","102600","18397.58","34384.1","3200","102600","20400","40562"
"2005","Saarland","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Saarland","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Saarland","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Saarland","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Saarland","Sonstige","","","","","","","","","","","","","",""
"2005","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Sachsen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Sachsen","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Sachsen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Sachsen","Sonstige","","","","","","","","","","","","","",""
"2005","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Sachsen-Anhalt","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Sachsen-Anhalt","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Sachsen-Anhalt","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Sachsen-Anhalt","Sonstige","","","","","","","","","","","","","",""
"2005","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","32150.79","25207.5","264","0","0","53632","84889","130000","26952.59","37348.99","0","227175","15700","36580"
"2005","Schleswig-Holstein","1-Pers.- Haushalt","10446.2","0","90","0","0","18400","31200","56741","5726.88","15165.52","0","156000","0","2800"
"2005","Schleswig-Holstein","Alleinerziehende","20282.15","8175","43","0","360","35434","60633","76720","12823.7","27740.6","0","76720","4200","24000"
"2005","Schleswig-Holstein","Paar mit Kind(ern)","45885.7","42008","424","12791","25500","57895","77221","150568","42060.9","49710.5","0","345515","49900","55158"
"2005","Schleswig-Holstein","Sonstige","","","","","","","","","","","","","",""
"2005","Thueringen","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2005","Thueringen","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2005","Thueringen","Alleinerziehende","","","","","","","","","","","","","",""
"2005","Thueringen","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2005","Thueringen","Sonstige","","","","","","","","","","","","","",""
"2006","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","32809.54","19238.5","930","0","0","58300","84600","138736","30108.75","35510.33","0","277300","23284","33662"
"2006","Baden-Wuerttemberg","1-Pers.- Haushalt","16934.09","2200","388","0","0","31650","47160","76800","14667.89","19200.29","0","128800","1800","14980"
"2006","Baden-Wuerttemberg","Alleinerziehende","21825.2","17350","230","0","3600","37141","52360","91200","18713.96","24936.44","0","124620","10336","21225"
"2006","Baden-Wuerttemberg","Paar mit Kind(ern)","55253.79","49314.5","1998","20600","34471","67059","88136","174680","53120.54","57387.04","0","699084","52900","55476"
"2006","Baden-Wuerttemberg","Sonstige","42721.83","36750","86","17880","30650","54164","56080","93500","37864.99","47578.67","0","93500","32432","44500"
"2006","Bayern","(Ehe-)Paar ohne Kind(er)","27953.72","16530","1132","0","0","46266","73491","144599","25731.87","30175.57","0","301182","21100","27908"
"2006","Bayern","1-Pers.- Haushalt","16925.35","2388","437","0","0","30300","48000","93246","14600.14","19250.56","0","180000","2000","12492"
"2006","Bayern","Alleinerziehende","23631.87","19750","279","900","7440","33000","45116","90000","20422.49","26841.25","0","192000","19050","23140"
"2006","Bayern","Paar mit Kind(ern)","52473.32","46239","2231","20750","32400","64500","88200","206000","50921.47","54025.17","0","256560","49105","51242"
"2006","Bayern","Sonstige","48271.56","42068","133","0","12408","78590","113277","118704","42289.52","54253.6","0","122160","39644","54105"
"2006","Berlin","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Berlin","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Berlin","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Berlin","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Berlin","Sonstige","","","","","","","","","","","","","",""
"2006","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","","","","","","","","","","",""
"2006","Brandenburg","1-Pers.- Haushalt","","","","","","","","","","","","","",""
"2006","Brandenburg","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Brandenburg","Paar mit Kind(ern)","","","","","","","","","","","","","",""
"2006","Brandenburg","Sonstige","","","","","","","","","","","","","",""
"2006","Bremen","(Ehe-)Paar ohne Kind(er)","27707.7","8957","60","0","0","48500","86420","130749","12293.91","43121.49","0","276136","2430","48500"
"2006","Bremen","1-Pers.- Haushalt","13764.34","0","34","0","0","35000","45978","73600","5647.09","21881.59","0","73600","0","21600"
"2006","Bremen","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Bremen","Paar mit Kind(ern)","46173.46","39840","63","28050","31828","49812","70805","187262","36576.18","55770.74","0","187262","39600","57320"
"2006","Bremen","Sonstige","","","","","","","","","","","","","",""
"2006","Hamburg","(Ehe-)Paar ohne Kind(er)","26257.6","9343.5","112","0","0","51097","68200","112260","19328.49","33186.71","0","178820","4080","34853"
"2006","Hamburg","1-Pers.- Haushalt","14872.13","0","79","0","0","28202","41642","92500","10400.22","19344.04","0","92500","0","21000"
"2006","Hamburg","Alleinerziehende","","","","","","","","","","","","","",""
"2006","Hamburg","Paar mit Kind(ern)","54776.06","52553.5","171","4200","29640","63825","118008","141000","47461.45","62090.67","0","254920","54280","63825"
"2006","Hamburg","Sonstige","","","","","","","","","","","","","",""
"2006","Hessen","(Ehe-)Paar ohne Kind(er)","34971.8","23720","614","0","0","56060","85428","176736","30941.52","39002.08","0","350000","24000","34678"
"2006","Hessen","1-Pers.- Haushalt","19560.31","490","224","0","0","32748","47408","221600","14699.38","24421.24","0","267999","0","11100"
"2006","Hessen","Alleinerziehende","23687.18","17930","114","0","8400","32940","51380","103050","19313.56","28060.8","0","103050","18000","24000"
