"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2019","1-Pers.- Haushalt","3","7626.23","0","653","6613.31","8639.15"
"2019","1-Pers.- Haushalt","4","14891.89","1275","1162","13888.43","15895.35"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","34003.76","34922","1409","29310.72","38696.8"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","8780.59","1182","1162","7604.44","9956.74"
"2019","Alleinerziehende","2","13245.87","9604","969","12175.65","14316.09"
"2019","Alleinerziehende","3","24236.42","22300","719","23107.15","25365.69"
"2019","Alleinerziehende","4","39846.01","37280","808","38365.68","41326.34"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","59424.62","54007.5","628","50256.22","68593.02"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","23290.25","14468.5","6074","22460.21","24120.29"
"2019","Paar mit Kind(ern)","2","34315.25","32392","3284","33411.6","35218.9"
"2019","Paar mit Kind(ern)","3","50591.99","47641.5","3470","49510.1","51673.88"
"2019","Paar mit Kind(ern)","4","64583.08","61475","5578","63636.61","65529.55"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","110233.51","95935","8167","107862.45","112604.57"
"2019","Sonstige","1 Einkommensschwächstes Quintil","16495.76","9838.5","626","15490.1","17501.42"
"2019","Sonstige","2","23443.12","17350","267","19582.48","27303.76"
"2019","Sonstige","3","44014.11","42900","194","40246.37","47781.85"
"2019","Sonstige","4","55993.65","54004","324","51664.63","60322.67"
"2019","Sonstige","5 Einkommensstärkstes Quintil","78263.99","73610","285","70639.72","85888.26"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","9059.11","652","502","7083.21","11035.01"
"2020","(Ehe-)Paar ohne Kind(er)","2","11240.7","0","626","9315.8","13165.6"
"2020","(Ehe-)Paar ohne Kind(er)","3","12639.64","0","1123","10995.57","14283.71"
"2020","(Ehe-)Paar ohne Kind(er)","4","21849.51","5340","2494","20630.73","23068.29"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","67581.03","64756","5520","62240.04","72922.02"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","3383.19","0","772","2679.89","4086.49"
"2020","1-Pers.- Haushalt","2","4894.71","0","689","4209.37","5580.05"
"2020","1-Pers.- Haushalt","3","8057.18","0","714","7090.92","9023.44"
"2020","1-Pers.- Haushalt","4","14634.61","0","1298","13435.11","15834.11"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","33042.18","35722.5","1656","30598.2","35486.16"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","8221.55","1279.5","909","7513.9","8929.2"
"2020","Alleinerziehende","2","13049.35","8349.5","796","12130.81","13967.89"
"2020","Alleinerziehende","3","22796.49","22375","745","21611.33","23981.65"
"2020","Alleinerziehende","4","42520.09","36650","867","40887.17","44153.01"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","58665.14","54700","660","48767.6","68562.68"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","21431.39","15561.5","4795","20901.74","21961.04"
"2020","Paar mit Kind(ern)","2","35652.34","34044.5","4041","34827.96","36476.72"
"2020","Paar mit Kind(ern)","3","48509.89","45062.5","3351","47259.14","49760.64"
"2020","Paar mit Kind(ern)","4","68610","64791","5439","67534.67","69685.33"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","109325.16","94673.5","7628","105036.86","113613.46"
"2020","Sonstige","1 Einkommensschwächstes Quintil","32434.36","17623","669","30668.18","34200.54"
"2020","Sonstige","2","41966.32","28801.5","284","38423.85","45508.79"
"2020","Sonstige","3","36869.01","34273","312","33570.13","40167.89"
"2020","Sonstige","4","59991.23","50138.5","358","56111.13","63871.33"
"2020","Sonstige","5 Einkommensstärkstes Quintil","86843.66","77026.5","302","75566.78","98120.54"
