year,bula_h,pgisced97,plh0109,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very important,0.53493,82,21108,0.53312,0.53673
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Important,0.46507,36,21108,0.46327,0.46688
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Very important,1.00000,56,21108,1.00000,1.00000
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very important,0.68559,185,21108,0.68438,0.68680
2016,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Important,0.31441,68,21108,0.31320,0.31562
2016,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.66152,198,21108,0.66062,0.66242
2016,Baden-Wuerttemberg,Lower Secondary Level,Important,0.33848,96,21108,0.33758,0.33938
2016,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.66574,806,21108,0.66525,0.66622
2016,Baden-Wuerttemberg,Upper Secondary Level,Important,0.26183,294,21108,0.26138,0.26228
2016,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.07244,59,21108,0.07217,0.07270
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very important,0.71692,172,21108,0.71580,0.71805
2016,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Important,0.28308,62,21108,0.28195,0.28420
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Very important,0.72085,125,21108,0.71974,0.72195
2016,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.27915,43,21108,0.27805,0.28026
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very important,0.76663,541,21108,0.76603,0.76724
2016,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.23337,183,21108,0.23276,0.23397
2016,Bavaria,Lower Secondary Level,Very important,0.53516,220,21108,0.53422,0.53611
2016,Bavaria,Lower Secondary Level,Important,0.35378,118,21108,0.35287,0.35468
2016,Bavaria,Lower Secondary Level,Less important,0.11106,31,21108,0.11047,0.11165
2016,Bavaria,Upper Secondary Level,Very important,0.59327,1169,21108,0.59284,0.59369
2016,Bavaria,Upper Secondary Level,Important,0.28975,537,21108,0.28935,0.29014
2016,Bavaria,Upper Secondary Level,Less important,0.08609,99,21108,0.08585,0.08634
2016,Bavaria,Upper Secondary Level,Unimportant,0.03089,44,21108,0.03074,0.03105
2016,Bavaria,Post-secondary Non-tertiary Level,Very important,0.72730,198,21108,0.72615,0.72845
2016,Bavaria,Post-secondary Non-tertiary Level,Important,0.27270,80,21108,0.27155,0.27385
2016,Bavaria,First Stage of Tertiary Education,Very important,0.65177,158,21108,0.65056,0.65298
2016,Bavaria,First Stage of Tertiary Education,Important,0.34823,70,21108,0.34702,0.34944
2016,Bavaria,Second Stage of Tertiary Education,Very important,0.72697,640,21108,0.72637,0.72756
2016,Bavaria,Second Stage of Tertiary Education,Important,0.27303,233,21108,0.27244,0.27363
2016,Berlin,Lower Secondary Level,Very important,1.00000,33,21108,1.00000,1.00000
2016,Berlin,Upper Secondary Level,Very important,0.63715,178,21108,0.63619,0.63811
2016,Berlin,Upper Secondary Level,Important,0.36285,103,21108,0.36189,0.36381
2016,Berlin,Post-secondary Non-tertiary Level,Very important,1.00000,39,21108,1.00000,1.00000
2016,Berlin,First Stage of Tertiary Education,Very important,1.00000,32,21108,1.00000,1.00000
2016,Berlin,Second Stage of Tertiary Education,Very important,0.77260,259,21108,0.77171,0.77349
2016,Berlin,Second Stage of Tertiary Education,Important,0.22740,77,21108,0.22651,0.22829
2016,Brandenburg,Lower Secondary Level,Important,1.00000,32,21108,1.00000,1.00000
2016,Brandenburg,Upper Secondary Level,Very important,0.66654,296,21108,0.66559,0.66749
2016,Brandenburg,Upper Secondary Level,Important,0.33346,113,21108,0.33251,0.33441
2016,Brandenburg,Post-secondary Non-tertiary Level,Very important,1.00000,53,21108,1.00000,1.00000
2016,Brandenburg,First Stage of Tertiary Education,Very important,1.00000,40,21108,1.00000,1.00000
2016,Brandenburg,Second Stage of Tertiary Education,Very important,0.66631,155,21108,0.66496,0.66767
2016,Brandenburg,Second Stage of Tertiary Education,Important,0.33369,72,21108,0.33233,0.33504
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Very important,0.59460,160,21108,0.59336,0.59583
2016,Mecklenburg-Western Pomerania,Upper Secondary Level,Important,0.40540,83,21108,0.40417,0.40664
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very important,0.61855,91,21108,0.61673,0.62038
2016,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Important,0.38145,37,21108,0.37962,0.38327
2016,Saxony,Lower Secondary Level,Very important,0.69630,43,21108,0.69428,0.69832
2016,Saxony,Lower Secondary Level,Important,0.30370,34,21108,0.30168,0.30572
2016,Saxony,Upper Secondary Level,Very important,0.62447,467,21108,0.62379,0.62515
2016,Saxony,Upper Secondary Level,Important,0.28017,204,21108,0.27954,0.28080
2016,Saxony,Upper Secondary Level,Less important,0.09536,37,21108,0.09495,0.09577
2016,Saxony,Post-secondary Non-tertiary Level,Very important,1.00000,59,21108,1.00000,1.00000
2016,Saxony,First Stage of Tertiary Education,Very important,1.00000,76,21108,1.00000,1.00000
2016,Saxony,Second Stage of Tertiary Education,Very important,0.66879,245,21108,0.66771,0.66987
2016,Saxony,Second Stage of Tertiary Education,Important,0.33121,107,21108,0.33013,0.33229
2016,Saxony-Anhalt,Upper Secondary Level,Very important,0.60786,234,21108,0.60681,0.60891
2016,Saxony-Anhalt,Upper Secondary Level,Important,0.39214,151,21108,0.39109,0.39319
2016,Saxony-Anhalt,First Stage of Tertiary Education,Very important,1.00000,33,21108,1.00000,1.00000
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Very important,0.56483,118,21108,0.56318,0.56647
2016,Saxony-Anhalt,Second Stage of Tertiary Education,Important,0.43517,59,21108,0.43353,0.43682
2016,Thuringa,Upper Secondary Level,Very important,0.62315,291,21108,0.62216,0.62413
2016,Thuringa,Upper Secondary Level,Important,0.37685,165,21108,0.37587,0.37784
2016,Thuringa,First Stage of Tertiary Education,Very important,1.00000,44,21108,1.00000,1.00000
2016,Thuringa,Second Stage of Tertiary Education,Very important,0.74016,145,21108,0.73848,0.74184
2016,Thuringa,Second Stage of Tertiary Education,Important,0.25984,46,21108,0.25816,0.26152
2021,Schleswig-Holstein,Lower Secondary Level,Very important,1.00000,37,14083,1.00000,1.00000
2021,Schleswig-Holstein,Upper Secondary Level,Very important,0.64876,173,14083,0.64788,0.64963
2021,Schleswig-Holstein,Upper Secondary Level,Important,0.35124,88,14083,0.35037,0.35212
2021,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very important,1.00000,47,14083,1.00000,1.00000
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Very important,0.69887,123,14083,0.69763,0.70012
2021,Schleswig-Holstein,Second Stage of Tertiary Education,Important,0.30113,45,14083,0.29988,0.30237
2021,Hamburg,Upper Secondary Level,Very important,0.59478,69,14083,0.59348,0.59608
2021,Hamburg,Upper Secondary Level,Important,0.40522,44,14083,0.40392,0.40652
2021,Hamburg,Second Stage of Tertiary Education,Very important,0.71576,95,14083,0.71436,0.71717
2021,Hamburg,Second Stage of Tertiary Education,Important,0.28424,48,14083,0.28283,0.28564
2021,Lower Saxony,Lower Secondary Level,Very important,0.50635,86,14083,0.50505,0.50764
2021,Lower Saxony,Lower Secondary Level,Important,0.49365,59,14083,0.49236,0.49495
2021,Lower Saxony,Upper Secondary Level,Very important,0.63376,403,14083,0.63320,0.63432
2021,Lower Saxony,Upper Secondary Level,Important,0.30799,207,14083,0.30746,0.30853
2021,Lower Saxony,Upper Secondary Level,Less important,0.05825,46,14083,0.05797,0.05852
2021,Lower Saxony,Post-secondary Non-tertiary Level,Very important,0.74268,103,14083,0.74145,0.74390
2021,Lower Saxony,Post-secondary Non-tertiary Level,Important,0.25732,38,14083,0.25610,0.25855
2021,Lower Saxony,First Stage of Tertiary Education,Very important,1.00000,62,14083,1.00000,1.00000
2021,Lower Saxony,Second Stage of Tertiary Education,Very important,0.73927,290,14083,0.73854,0.74001
2021,Lower Saxony,Second Stage of Tertiary Education,Important,0.26073,123,14083,0.25999,0.26146
2021,North Rhine-Westphalia,Primary Level,Very important,1.00000,38,14083,1.00000,1.00000
2021,North Rhine-Westphalia,Lower Secondary Level,Very important,0.62460,185,14083,0.62377,0.62543
2021,North Rhine-Westphalia,Lower Secondary Level,Important,0.37540,95,14083,0.37457,0.37623
2021,North Rhine-Westphalia,Upper Secondary Level,Very important,0.60544,851,14083,0.60505,0.60583
2021,North Rhine-Westphalia,Upper Secondary Level,Important,0.30328,395,14083,0.30291,0.30364
2021,North Rhine-Westphalia,Upper Secondary Level,Less important,0.05641,85,14083,0.05623,0.05660
2021,North Rhine-Westphalia,Upper Secondary Level,Unimportant,0.03487,37,14083,0.03472,0.03501
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very important,0.76123,286,14083,0.76059,0.76187
2021,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Important,0.23877,118,14083,0.23813,0.23941
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Very important,0.73025,112,14083,0.72915,0.73135
2021,North Rhine-Westphalia,First Stage of Tertiary Education,Important,0.26975,50,14083,0.26865,0.27085
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Very important,0.64974,665,14083,0.64923,0.65026
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Important,0.29743,258,14083,0.29694,0.29792
2021,North Rhine-Westphalia,Second Stage of Tertiary Education,Less important,0.05283,43,14083,0.05258,0.05307
2021,Hesse,Lower Secondary Level,Very important,1.00000,50,14083,1.00000,1.00000
2021,Hesse,Upper Secondary Level,Very important,0.65837,223,14083,0.65771,0.65904
2021,Hesse,Upper Secondary Level,Important,0.34163,115,14083,0.34096,0.34229
2021,Hesse,Post-secondary Non-tertiary Level,Very important,1.00000,63,14083,1.00000,1.00000
2021,Hesse,First Stage of Tertiary Education,Very important,1.00000,33,14083,1.00000,1.00000
2021,Hesse,Second Stage of Tertiary Education,Very important,0.56390,245,14083,0.56309,0.56471
2021,Hesse,Second Stage of Tertiary Education,Important,0.43610,112,14083,0.43529,0.43691
2021,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very important,1.00000,51,14083,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very important,0.56999,198,14083,0.56919,0.57080
2021,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Important,0.43001,110,14083,0.42920,0.43081
2021,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Very important,1.00000,48,14083,1.00000,1.00000
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very important,0.71542,143,14083,0.71439,0.71644
2021,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Important,0.28458,55,14083,0.28356,0.28561
2021,Baden-Wuerttemberg,Lower Secondary Level,Very important,0.68304,70,14083,0.68189,0.68419
2021,Baden-Wuerttemberg,Lower Secondary Level,Important,0.31696,38,14083,0.31581,0.31811
2021,Baden-Wuerttemberg,Upper Secondary Level,Very important,0.62973,438,14083,0.62925,0.63022
2021,Baden-Wuerttemberg,Upper Secondary Level,Important,0.28808,239,14083,0.28763,0.28854
2021,Baden-Wuerttemberg,Upper Secondary Level,Less important,0.08218,53,14083,0.08191,0.08246
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very important,0.56093,98,14083,0.55975,0.56210
2021,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Important,0.43907,54,14083,0.43790,0.44025
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Very important,0.78966,69,14083,0.78868,0.79064
2021,Baden-Wuerttemberg,First Stage of Tertiary Education,Important,0.21034,35,14083,0.20936,0.21132
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very important,0.72010,454,14083,0.71953,0.72068
2021,Baden-Wuerttemberg,Second Stage of Tertiary Education,Important,0.27990,193,14083,0.27932,0.28047
2021,Bavaria,Lower Secondary Level,Very important,0.66804,123,14083,0.66700,0.66908
2021,Bavaria,Lower Secondary Level,Important,0.33196,56,14083,0.33092,0.33300
2021,Bavaria,Upper Secondary Level,Very important,0.55352,651,14083,0.55307,0.55398
2021,Bavaria,Upper Secondary Level,Important,0.31369,353,14083,0.31327,0.31411
2021,Bavaria,Upper Secondary Level,Less important,0.07599,76,14083,0.07574,0.07623
2021,Bavaria,Upper Secondary Level,Unimportant,0.05680,49,14083,0.05659,0.05701
2021,Bavaria,Post-secondary Non-tertiary Level,Very important,0.63932,126,14083,0.63801,0.64062
2021,Bavaria,Post-secondary Non-tertiary Level,Important,0.36068,53,14083,0.35938,0.36199
2021,Bavaria,First Stage of Tertiary Education,Very important,0.55172,103,14083,0.55045,0.55299
2021,Bavaria,First Stage of Tertiary Education,Important,0.44828,55,14083,0.44701,0.44955
2021,Bavaria,Second Stage of Tertiary Education,Very important,0.66002,555,14083,0.65943,0.66060
2021,Bavaria,Second Stage of Tertiary Education,Important,0.24083,197,14083,0.24030,0.24135
2021,Bavaria,Second Stage of Tertiary Education,Less important,0.09916,50,14083,0.09879,0.09952
2021,Berlin,Upper Secondary Level,Very important,0.55460,117,14083,0.55356,0.55564
2021,Berlin,Upper Secondary Level,Important,0.44540,76,14083,0.44436,0.44644
2021,Berlin,Post-secondary Non-tertiary Level,Very important,1.00000,32,14083,1.00000,1.00000
2021,Berlin,Second Stage of Tertiary Education,Very important,0.70730,246,14083,0.70642,0.70817
2021,Berlin,Second Stage of Tertiary Education,Important,0.29270,99,14083,0.29183,0.29358
2021,Brandenburg,Upper Secondary Level,Very important,0.60390,171,14083,0.60290,0.60490
2021,Brandenburg,Upper Secondary Level,Important,0.39610,95,14083,0.39510,0.39710
2021,Brandenburg,First Stage of Tertiary Education,Very important,1.00000,34,14083,1.00000,1.00000
2021,Brandenburg,Second Stage of Tertiary Education,Very important,0.60008,128,14083,0.59879,0.60136
2021,Brandenburg,Second Stage of Tertiary Education,Important,0.39992,61,14083,0.39864,0.40121
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Very important,0.53856,92,14083,0.53729,0.53983
2021,Mecklenburg-Western Pomerania,Upper Secondary Level,Important,0.46144,57,14083,0.46017,0.46271
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very important,0.74320,64,14083,0.74142,0.74497
2021,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Important,0.25680,31,14083,0.25503,0.25858
2021,Saxony,Lower Secondary Level,Very important,1.00000,36,14083,1.00000,1.00000
2021,Saxony,Upper Secondary Level,Very important,0.58241,304,14083,0.58165,0.58316
2021,Saxony,Upper Secondary Level,Important,0.32361,141,14083,0.32289,0.32432
2021,Saxony,Upper Secondary Level,Less important,0.09398,42,14083,0.09354,0.09443
2021,Saxony,Post-secondary Non-tertiary Level,Very important,1.00000,37,14083,1.00000,1.00000
2021,Saxony,First Stage of Tertiary Education,Very important,1.00000,54,14083,1.00000,1.00000
2021,Saxony,Second Stage of Tertiary Education,Very important,0.71055,236,14083,0.70959,0.71152
2021,Saxony,Second Stage of Tertiary Education,Important,0.28945,85,14083,0.28848,0.29041
2021,Saxony-Anhalt,Upper Secondary Level,Very important,0.62670,134,14083,0.62562,0.62778
2021,Saxony-Anhalt,Upper Secondary Level,Important,0.37330,84,14083,0.37222,0.37438
2021,Saxony-Anhalt,Second Stage of Tertiary Education,Very important,0.73956,88,14083,0.73787,0.74125
2021,Saxony-Anhalt,Second Stage of Tertiary Education,Important,0.26044,44,14083,0.25875,0.26213
2021,Thuringa,Upper Secondary Level,Very important,0.51440,153,14083,0.51335,0.51545
2021,Thuringa,Upper Secondary Level,Important,0.34479,85,14083,0.34380,0.34579
2021,Thuringa,Upper Secondary Level,Less important,0.14080,32,14083,0.14007,0.14153
2021,Thuringa,First Stage of Tertiary Education,Very important,1.00000,32,14083,1.00000,1.00000
2021,Thuringa,Second Stage of Tertiary Education,Very important,0.76076,102,14083,0.75942,0.76209
2021,Thuringa,Second Stage of Tertiary Education,Important,0.23924,53,14083,0.23791,0.24058
