"hlc0061_h","year","hhtyp","quintil","n","percent","lower_confidence","upper_confidence"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","4","2332","0.997402487983893","0.995340176934826","0.99946479903296"
"Nein","2019","(Ehe-)Paar ohne Kind(er)","5","5602","0.997630676532719","0.996358225249539","0.998903127815899"
"Nein","2019","Alleinerziehende","1","1159","0.97194802011835","0.962538683670346","0.981357356566353"
"Nein","2019","Alleinerziehende","2","954","0.991423358454257","0.985629340000851","0.997217376907663"
"Nein","2019","Alleinerziehende","3","705","0.9958080829993","0.991055682008244","1.00056048399036"
"Nein","2019","Alleinerziehende","4","798","0.995373625818168","0.990680050830974","1.00006720080536"
"Nein","2019","Alleinerziehende","5","622","0.998089449309314","0.994663193294299","1.00151570532433"
"Nein","2019","Paar mit Kind(ern)","1","6690","0.973832107754447","0.970020492961643","0.97764372254725"
"Nein","2019","Paar mit Kind(ern)","2","3372","0.979479548692351","0.974719042170526","0.984240055214177"
"Nein","2019","Paar mit Kind(ern)","3","3505","0.996369121968927","0.994381015593584","0.99835722834427"
"Nein","2019","Paar mit Kind(ern)","4","5520","0.999050901318223","0.998239020755982","0.999862781880465"
"Nein","2019","Paar mit Kind(ern)","5","8085","1","1","1"
"Nein","2019","Sonstige","1","721","0.870124319308862","0.846578067623108","0.893670570994617"
"Nein","2019","Sonstige","2","281","0.950533773407148","0.925914335883208","0.975153210931087"
"Nein","2019","Sonstige","3","180","0.912923167960616","0.873248285333442","0.95259805058779"
"Nein","2019","Sonstige","4","322","1","1","1"
"Nein","2019","Sonstige","5","282","0.999348593168594","0.996386420857104","1.00231076548008"
"Ja","2020","1-Pers.- Haushalt","1","57","0.117817385812971","0.0967196520352104","0.138915119590731"
"Ja","2020","1-Pers.- Haushalt","2","50","0.0943219054847442","0.0731487413004625","0.115495069669026"
"Ja","2020","1-Pers.- Haushalt","3","","","",""
"Ja","2020","1-Pers.- Haushalt","4","","","",""
"Ja","2020","1-Pers.- Haushalt","5","","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","1","56","0.150947647146739","0.121136848061699","0.180758446231779"
"Ja","2020","(Ehe-)Paar ohne Kind(er)","2","46","0.0713174479536318","0.0514410951265399","0.0911938007807237"
"Ja","2020","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2020","(Ehe-)Paar ohne Kind(er)","5","","","",""
"Ja","2020","Alleinerziehende","1","","","",""
"Ja","2020","Alleinerziehende","2","","","",""
"Ja","2020","Alleinerziehende","3","","","",""
"Ja","2020","Alleinerziehende","4","","","",""
"Ja","2020","Alleinerziehende","5","","","",""
"Ja","2020","Paar mit Kind(ern)","1","","","",""
"Ja","2020","Paar mit Kind(ern)","2","","","",""
"Ja","2020","Paar mit Kind(ern)","3","","","",""
"Ja","2020","Paar mit Kind(ern)","4","","","",""
"Ja","2020","Paar mit Kind(ern)","5","","","",""
"Ja","2020","Sonstige","1","43","0.0633852968494514","0.0478339862829349","0.0789366074159678"
"Ja","2020","Sonstige","2","","","",""
"Ja","2020","Sonstige","3","","","",""
"Ja","2020","Sonstige","4","","","",""
"Ja","2020","Sonstige","5","","","",""
"Nein","2020","1-Pers.- Haushalt","1","840","0.882182614187029","0.861084880409269","0.90328034796479"
"Nein","2020","1-Pers.- Haushalt","2","682","0.905678094515256","0.884504930330974","0.926851258699537"
"Nein","2020","1-Pers.- Haushalt","3","750","0.965149678953037","0.95214492503678","0.978154432869293"
"Nein","2020","1-Pers.- Haushalt","4","1327","0.991254510812385","0.986261879411646","0.996247142213125"
"Nein","2020","1-Pers.- Haushalt","5","1643","0.998552797068947","0.996715770773686","1.00038982336421"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","1","498","0.849052352853261","0.81924155376822","0.878863151938301"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","2","598","0.928682552046368","0.908806199219276","0.94855890487346"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","3","1095","0.982831176998707","0.975192805347338","0.990469548650076"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","4","2464","0.99585690853475","0.993324786755814","0.998389030313686"
"Nein","2020","(Ehe-)Paar ohne Kind(er)","5","5460","0.999673406881973","0.999194307809773","1.00015250595417"
"Nein","2020","Alleinerziehende","1","1087","0.968410146629458","0.958083465561108","0.978736827697807"
"Nein","2020","Alleinerziehende","2","847","0.963683439528012","0.951273761262761","0.976093117793264"
"Nein","2020","Alleinerziehende","3","726","0.993608686376127","0.987839708705251","0.999377664047003"
"Nein","2020","Alleinerziehende","4","851","0.993814713091201","0.98858685421419","0.999042571968212"
"Nein","2020","Alleinerziehende","5","653","0.998335210674273","0.995215502240596","1.00145491910795"
"Nein","2020","Paar mit Kind(ern)","1","6151","0.983733186586513","0.980575226185243","0.986891146987783"
"Nein","2020","Paar mit Kind(ern)","2","4626","0.985194888303688","0.981719878615035","0.988669897992341"
"Nein","2020","Paar mit Kind(ern)","3","3430","0.994764221468774","0.992353942940202","0.997174499997346"
"Nein","2020","Paar mit Kind(ern)","4","5354","0.997457300916649","0.996109836216026","0.998804765617272"
"Nein","2020","Paar mit Kind(ern)","5","7388","0.999515725723023","0.999014251188058","1.00001720025799"
"Nein","2020","Sonstige","1","900","0.936614703150549","0.921063392584032","0.952166013717065"
"Nein","2020","Sonstige","2","366","0.914786964195449","0.886678217066174","0.942895711324723"
"Nein","2020","Sonstige","3","312","0.793201232117001","0.749303722949534","0.837098741284469"
"Nein","2020","Sonstige","4","361","0.994026904362341","0.986100183181574","1.00195362554311"
"Nein","2020","Sonstige","5","297","1","1","1"
